,40909 ,,,,,,,January 2012,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,7292003589 ,203636353 ,56903 ,35.81,35.76,36.90,37.75,01/30,34.30,01/09,5.52
1102  亞泥,3681939289 ,106422231 ,30136 ,34.60,34.55,35.50,36.05,01/30,33.30,01/09,3.39
1103  嘉泥,123872058 ,10260760 ,4193 ,12.07,11.90,12.75,12.80,01/31,11.60,01/09,1.36
1104  環泥,32054150 ,2422327 ,1201 ,13.23,13.22,13.45,13.55,01/31,12.90,01/16,0.40
1108  幸福,12099830 ,2299310 ,760 ,5.26,5.27,5.31,5.39,01/16,5.16,01/18,0.57
1109  信大,12948127 ,1255884 ,326 ,10.31,10.30,10.35,10.60,01/04,10.15,01/17,0.30
1110  東泥,21810892 ,2204330 ,859 ,9.89,9.89,10.50,10.50,01/31,9.50,01/09,0.39
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,1061211051 ,32695307 ,13522 ,32.46,32.16,33.40,34.20,01/31,31.50,01/13,6.46
1203  味王,26872546 ,1373870 ,860 ,19.56,19.49,20.10,20.30,01/04,19.00,01/09,0.57
1210  大成,641139126 ,22745001 ,10060 ,28.19,27.89,29.40,29.50,01/31,27.35,01/02,4.33
1213  大飲,63265551 ,3431708 ,1144 ,18.44,18.30,18.75,19.15,01/30,17.80,01/13,6.67
1215  卜蜂,132957012 ,9230345 ,3902 ,14.40,14.29,14.65,14.90,01/11,14.00,01/09,3.98
1216  統一,7972475654 ,178321458 ,58136 ,44.71,44.72,43.70,46.00,01/30,42.80,01/31,3.92
1217  愛之味,341748311 ,34050391 ,9988 ,10.04,9.96,10.40,10.50,01/31,9.70,01/16,6.84
1218  泰山,229005065 ,15964452 ,5740 ,14.34,14.22,14.85,14.95,01/31,13.80,01/09,4.65
1219  福壽,25808028 ,1645777 ,920 ,15.68,15.81,15.65,16.20,01/04,15.30,01/13,0.56
1220  台榮,12023311 ,1272345 ,590 ,9.45,9.48,9.55,9.65,01/31,9.30,01/04,0.72
1225  福懋油,25542750 ,2065287 ,853 ,12.37,12.43,12.50,12.55,01/31,12.10,01/16,1.14
1227  佳格,4014407851 ,42549658 ,25209 ,94.35,93.10,100.50,100.50,01/31,89.40,01/02,9.18
1229  聯華,505691672 ,28031264 ,9328 ,18.04,17.92,18.80,18.95,01/31,17.25,01/02,3.31
