,40483 ,,,,,,,November 2010,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,6958437788 ,213789632 ,59749 ,32.55,32.66,31.35,34.50,11/10,30.50,11/25,5.79
1102  亞泥,3694922481 ,119261023 ,35644 ,30.98,30.86,30.20,32.20,11/10,29.90,11/16,3.88
1103  嘉泥,1092802715 ,66924417 ,16026 ,16.33,15.96,15.80,17.20,11/10,15.50,11/26,9.14
1104  環泥,579147501 ,30372199 ,10126 ,19.07,18.81,18.00,20.55,11/10,17.60,11/26,5.03
1108  幸福,158455737 ,20166986 ,5253 ,7.86,7.68,7.61,8.19,11/11,7.51,11/03,4.98
1109  信大,55853642 ,5467594 ,1635 ,10.22,10.09,9.98,10.75,11/11,9.93,11/26,1.30
1110  東泥,104878110 ,8313423 ,2565 ,12.62,12.46,12.35,13.35,11/10,12.00,11/29,1.45
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,2568100602 ,72949276 ,28630 ,35.20,34.65,34.00,37.00,11/10,33.40,11/26,14.42
1203  味王,380874237 ,15382286 ,6224 ,24.76,24.11,23.65,26.75,11/10,22.90,11/30,6.41
1210  大成,2603345512 ,81009734 ,28616 ,32.14,31.70,31.20,33.95,11/10,30.65,11/24,16.38
1213  大飲,750301393 ,27954486 ,13961 ,26.84,25.90,26.80,30.70,11/10,20.20,11/01,54.31
1215  卜蜂,2516353062 ,123496193 ,35379 ,20.38,19.68,18.90,22.00,11/11,18.00,11/26,53.22
1216  統一,10647006260 ,256791928 ,80920 ,41.46,41.32,42.15,43.50,11/08,40.20,11/01,5.99
1217  愛之味,1585963139 ,116313404 ,30625 ,13.64,13.43,14.30,14.30,11/30,12.50,11/03,25.98
1218  泰山,1599329089 ,87911619 ,29311 ,18.19,17.74,18.20,19.40,11/11,16.80,11/26,26.40
1219  福壽,309075693 ,21134783 ,7016 ,14.62,14.27,14.25,15.50,11/10,13.80,11/24,7.44
