,40725 ,,,,,,,July 2011,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,17200481007 ,379775327 ,111915 ,45.29,45.50,45.60,49.45,07/22,42.75,07/13,10.29
1102  亞泥,10062300543 ,226750910 ,68148 ,44.38,44.52,44.50,48.30,07/22,41.30,07/01,7.37
1103  嘉泥,1796973486 ,93763131 ,23917 ,19.17,18.98,18.80,20.30,07/22,17.85,07/01,12.43
1104  環泥,276297053 ,15005830 ,5532 ,18.41,18.40,17.80,18.85,07/14,17.70,07/21,2.48
1108  幸福,66149751 ,9178710 ,2912 ,7.21,7.18,7.18,7.39,07/22,7.01,07/12,2.27
1109  信大,42432018 ,3777834 ,896 ,11.23,11.24,11.40,11.60,07/22,10.95,07/01,0.90
1110  東泥,70315614 ,5696110 ,2032 ,12.34,12.15,12.50,13.20,07/29,11.60,07/14,1.00
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,5773284597 ,158414817 ,50974 ,36.44,34.84,38.30,39.45,07/29,32.00,07/05,31.30
1203  味王,108822466 ,4624237 ,2297 ,23.53,23.08,24.40,24.70,07/29,22.40,07/12,1.93
1210  大成,3548681830 ,99414951 ,35409 ,35.70,35.02,38.15,39.20,07/28,32.00,07/06,20.10
1213  大飲,843969594 ,27521227 ,14289 ,30.67,30.15,30.55,32.10,07/28,28.60,07/14,53.47
1215  卜蜂,546819319 ,30047311 ,11286 ,18.20,17.95,17.80,19.30,07/01,17.30,07/13,12.95
1216  統一,10875818419 ,236854218 ,81221 ,45.92,45.73,47.30,49.30,07/22,41.40,07/05,5.52
1217  愛之味,2274082227 ,168064359 ,45347 ,13.53,13.44,13.75,14.15,07/29,12.80,07/07,33.77
1218  泰山,3408304122 ,168357832 ,50523 ,20.24,19.22,22.00,23.50,07/29,17.50,07/12,50.55
1219  福壽,98749390 ,6163727 ,1900 ,16.02,16.00,16.35,16.40,07/29,15.40,07/05,2.17
1220  台榮,268588807 ,19142450 ,6100 ,14.03,13.72,13.85,14.75,07/19,12.95,07/14,10.81
1225  福懋油,186782337 ,12304919 ,3997 ,15.18,14.95,15.35,15.75,07/29,14.50,07/15,7.04
1227  佳格,10403042356 ,85534792 ,40456 ,121.62,121.05,134.00,139.50,07/29,107.00,07/12,23.06
1229  聯華,2193903726 ,95902292 ,35283 ,22.88,22.58,23.60,23.80,07/29,21.40,07/14,11.66
1231  聯華食,2458919728 ,55779860 ,25039 ,44.08,43.53,46.50,48.75,07/28,39.90,07/14,48.33
1232  大統益,196387513 ,3734413 ,2375 ,52.59,51.99,52.40,55.10,07/01,51.10,07/14,2.33
1233  天仁,187011558 ,3241259 ,1945 ,57.70,57.53,57.10,59.30,07/21,55.50,07/08,3.58
1234  黑松,1704885697 ,55253289 ,19201 ,30.86,29.71,35.00,36.75,07/29,26.40,07/07,10.31
1235  興泰,55349211 ,1926133 ,1159 ,28.74,28.49,28.00,30.80,07/01,26.65,07/14,3.53
1236  宏亞,133162537 ,5289413 ,2467 ,25.18,24.45,26.15,26.55,07/29,22.25,07/14,5.37
1702  南僑,1274045554 ,34736149 ,15634 ,36.68,36.22,36.25,37.85,07/28,34.40,07/13,11.81
03 塑膠工業類,,,,,,,,,,,
Plastics,,,,,,,,,,,
1301  台塑,20917886398 ,193181521 ,66599 ,108.28,108.67,108.50,112.00,07/26,101.50,07/13,3.16
1303  南亞,17556734792 ,221509218 ,72358 ,79.26,79.67,79.70,82.10,07/26,74.10,07/13,2.82
1304  台聚,7992269226 ,208873534 ,70809 ,38.26,38.14,39.50,41.65,07/28,32.95,07/01,24.18
1305  華夏,1142719118 ,87431841 ,21729 ,13.07,12.84,13.45,14.00,07/29,12.20,07/12,20.58
1307  三芳,120588509 ,3550019 ,2005 ,33.97,33.70,31.90,35.50,07/04,31.30,07/28,1.03
1308  亞聚,3479951510 ,65293256 ,27524 ,53.30,52.16,58.00,59.00,07/29,46.90,07/01,20.85
1309  台達化,1195324319 ,64436768 ,17953 ,18.55,17.82,19.15,20.00,07/28,16.70,07/12,23.13
1310  台苯,706549601 ,56977266 ,16756 ,12.40,12.06,12.95,13.40,07/28,11.30,07/12,9.82
1312  國喬,7499604675 ,383579671 ,76346 ,19.55,19.34,20.20,20.85,07/29,17.80,07/01,42.31
1312A 國喬特,17679700 ,819000 ,288 ,21.59,21.56,21.65,22.40,07/22,20.65,07/04,4.10
1313  聯成,2788186858 ,115716229 ,23397 ,24.10,23.93,22.80,25.10,07/28,22.80,07/29,10.98
1314  中石化,19415142100 ,491207001 ,140389 ,39.53,38.75,44.80,46.00,07/29,32.60,07/01,27.37
1315  達新,152364171 ,5603527 ,1242 ,27.19,26.93,30.80,30.80,07/29,25.80,07/14,2.55
1316  上曜,350988471 ,13824495 ,5051 ,25.39,24.76,28.50,29.00,07/29,23.20,07/14,21.21
1319  東陽,2426738732 ,62189387 ,28155 ,39.02,38.75,38.25,40.85,07/25,35.10,07/01,11.99
