,40513 ,,,,,,,December 2010,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,9461466047 ,289043709 ,92677 ,32.73,32.72,32.80,34.05,12/08,31.35,12/01,7.83
1102  亞泥,5347984613 ,167508001 ,42071 ,31.93,31.86,32.25,33.15,12/23,30.45,12/01,5.45
1103  嘉泥,981334139 ,58873478 ,14305 ,16.67,16.58,17.20,17.50,12/30,15.80,12/01,8.04
1104  環泥,700799561 ,37985218 ,10284 ,18.45,18.44,18.50,19.10,12/24,17.85,12/03,6.29
1108  幸福,86662831 ,11151509 ,3138 ,7.77,7.76,7.92,7.94,12/31,7.60,12/14,2.76
1109  信大,37938178 ,3730446 ,1015 ,10.17,10.16,10.25,10.40,12/30,9.96,12/01,0.89
1110  東泥,310962725 ,23966139 ,4370 ,12.98,12.84,13.45,13.70,12/31,12.40,12/15,4.19
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,5504752847 ,149863983 ,53325 ,36.73,36.04,38.20,38.80,12/29,34.10,12/03,29.61
1203  味王,462404337 ,18460899 ,7353 ,25.05,24.58,24.50,26.35,12/08,23.40,12/01,7.69
1210  大成,1366239792 ,43104450 ,16545 ,31.70,31.63,31.60,32.50,12/08,31.00,12/01,8.71
1213  大飲,619248113 ,22216782 ,8095 ,27.87,26.95,26.50,29.20,12/08,26.00,12/29,43.16
1215  卜蜂,1315537658 ,66982274 ,20828 ,19.64,19.50,19.90,20.40,12/30,18.85,12/01,28.87
1216  統一,9017076866 ,211859415 ,67174 ,42.56,42.70,43.25,43.90,12/09,41.60,12/03,4.94
1217  愛之味,3762206100 ,258877192 ,56062 ,14.53,14.44,14.25,15.30,12/09,13.95,12/28,57.83
1218  泰山,1755396530 ,96467970 ,30170 ,18.20,17.91,18.50,18.70,12/31,17.40,12/13,28.96
1219  福壽,182707057 ,12689632 ,4364 ,14.40,14.38,14.55,14.70,12/30,14.05,12/01,4.47
1220  台榮,135062502 ,9987537 ,3541 ,13.52,13.48,14.05,14.20,12/27,12.80,12/01,5.64
1225  福懋油,554537251 ,36115328 ,10956 ,15.35,15.27,15.35,16.10,12/08,14.70,12/01,20.65
1227  佳格,1921911261 ,24895732 ,14920 ,77.20,77.36,75.80,80.60,12/08,73.60,12/28,6.71
1229  聯華,2903341397 ,120038324 ,32951 ,24.19,24.15,23.45,25.30,12/06,23.05,12/29,14.63
1231  聯華食,744198890 ,26651080 ,8677 ,27.92,27.74,27.95,29.00,12/28,27.00,12/15,23.09
1232  大統益,358812147 ,6999316 ,4039 ,51.26,50.90,50.70,53.10,12/06,49.65,12/01,4.38
1233  天仁,103345215 ,2032015 ,1175 ,50.86,50.44,50.20,54.00,12/23,49.90,12/16,2.24
1234  黑松,2488824551 ,90482223 ,23045 ,27.51,27.14,28.05,28.70,12/31,26.05,12/03,16.89
1235  興泰,189888870 ,4745110 ,2993 ,40.02,39.13,37.25,42.35,12/14,36.30,12/30,8.70
1236  宏亞,75484010 ,3147113 ,1686 ,23.99,23.92,23.90,24.70,12/20,23.35,12/01,3.42
1702  南僑,2535050845 ,62201643 ,27810 ,40.76,40.62,39.10,42.30,12/07,38.75,12/31,21.15
03 塑膠工業類,,,,,,,,,,,
Plastics,,,,,,,,,,,
1301  台塑,18513072766 ,194141739 ,71762 ,95.36,95.61,97.50,97.90,12/17,91.10,12/01,3.17
1303  南亞,13092297319 ,184500281 ,51252 ,70.96,71.09,72.70,73.00,12/31,68.60,12/01,2.35
1304  台聚,7639698332 ,264077120 ,72187 ,28.93,28.65,29.20,30.20,12/24,27.30,12/01,30.57
1305  華夏,1551960713 ,121186949 ,27560 ,12.81,12.42,13.15,13.70,12/23,11.30,12/01,28.53
1307  三芳,465810770 ,13320202 ,5646 ,34.97,34.84,35.15,36.60,12/28,33.70,12/02,4.27
1308  亞聚,6524067400 ,151956798 ,50813 ,42.93,42.57,47.20,49.00,12/23,36.20,12/01,48.53
1309  台達化,887162867 ,67715873 ,15054 ,13.10,12.91,13.35,13.70,12/24,12.40,12/01,24.30
1310  台苯,1825560039 ,126209234 ,27618 ,14.46,14.00,15.15,15.15,12/31,13.50,12/13,21.75
1312  國喬,7585128838 ,393666510 ,80998 ,19.27,19.07,20.85,21.40,12/31,17.20,12/01,43.42
1312A 國喬特,20234300 ,986000 ,360 ,20.52,20.35,21.85,21.95,12/31,19.60,12/13,4.93
1313  聯成,4367405555 ,181395639 ,43474 ,24.08,23.83,24.20,25.75,12/23,22.30,12/01,17.59
1314  中石化,10917655714 ,367004942 ,102380 ,29.75,29.49,28.90,31.30,12/06,28.50,12/27,20.45
1315  達新,162567509 ,6103912 ,2814 ,26.63,26.26,27.40,28.30,12/23,24.25,12/01,2.77
1316  上曜,451094180 ,25863302 ,8160 ,17.44,15.97,21.10,21.10,12/31,11.90,12/03,39.69
1319  東陽,3834625492 ,84374109 ,35737 ,45.45,45.01,43.00,48.50,12/14,42.90,12/31,16.27
1321  大洋,253998537 ,10386241 ,3713 ,24.46,24.33,24.25,25.20,12/06,23.85,12/13,4.57
1323  永裕,274325666 ,9943707 ,4157 ,27.59,27.38,26.65,28.80,12/07,26.45,12/30,12.01
1324  地球,207402463 ,10204573 ,4296 ,20.32,19.88,19.90,21.40,12/23,18.60,12/01,13.58
1325  恆大,56329727 ,2269325 ,1243 ,24.82,24.84,25.10,26.00,12/27,24.45,12/17,2.40
1326  台化,20756910628 ,219188999 ,71155 ,94.70,95.23,98.20,99.20,12/16,90.50,12/01,3.85
