櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,,
"102年1月  Jan., 13",,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 295,799,422,390元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,506,985筆",,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,878,106,691股",,,,,,4. 成交量週轉率： 13.17%（以上櫃股數計算）,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,
"代 號
 Code",股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading Value　　　　　　　（NTD）,"總  成  交  量
（ 股 ）　　　Total Trading Volume　　　　　（Share）","總 成 交 筆 數
（ 筆 ）　　
Total Transactions",       成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比      P/E 　　
Ratio",平均殖利率（%）　　Average Yield, 週轉率（%）　 　Turnover Rate, 淨值比（%）　　PBR,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,
2596,綠意開發,22667630,1257868,392,18.02,18.45,17.7,18,17.9,12.01,5.59,1.76,1.32
3266,昇陽開發,101194218,4328000,1463,23.38,25.3,21.8,24.09,22,66.67,3.64,3.51,1.67
4113,聯上實業,225774268,11035322,4342,20.45,21,19.3,20.41,20.45,5.83,6.7,11.96,1.25
4416,三圓建設,109908287,938759,734,117.07,123,111,115.95,114.5,5.3,3.93,1.56,2.55
5213,亞昕    ,2106080040,81694076,20752,25.78,27.9,22.05,25.11,25.4,14.6,9.84,25.06,1.51
5324,士林開發,18204015,566580,422,32.12,33,31.45,32.14,32.4,5.91,12.35,0.89,2.08
5505,和旺建設,439209136,20786543,8073,21.12,22.5,19,20.75,20.4,N/A,1.76,11.25,1.27
5506,長鴻營造,164789564,17522735,5427,9.4,10.7,7.66,9.08,9.68,121,0,11.49,0.82
5508,永信建設,1617300925,28542523,12557,56.66,60.3,51.7,55.41,56.5,5.45,2.94,15.75,2.21
5511,德昌營造,176224993,5660801,2484,31.13,31.95,30.5,30.92,30.8,5.09,9.74,4.78,1.47
5512,力麒建設,1984541737,125672437,32065,15.79,16.3,15.15,15.72,15.95,5.72,5.08,19.82,0.87
