櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
99年02月 Feb. 10,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 239,928,422,738元",,,,,,"3. 櫃檯買賣月總成交筆數： 2,492,700筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 6,416,941,179股",,,,,,4. 成交量週轉率： 8.85%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
3073,普格    ,177801348,4648755,2458,38.24,40.8,35.05,38.45,38.9,NA,1.36,9.81,2.82,,,,
3087,翔準    ,97184887,10344579,2676,9.39,10.3,8.8,9.43,9.22,27.94,1.3,3.63,0.71,,,,
3169,亞信電子,251407780,4781053,3129,52.58,56.4,47.2,52.15,51,25,3.43,9.02,4.24,,,,
3188,安茂    ,95205522,4897185,2774,19.44,21.5,17.15,19.48,20.4,NA,7.45,10.23,1.71,,,,
3219,倚強科技,25948197,1697863,881,15.28,16.3,13.95,15.2,14.75,NA,6.77,4.27,1.7,,,,
3227,原相科技,7165480908,37790002,27483,189.61,210,169.5,187.17,174.5,25.85,3.45,29.1,4.03,,,,
3228,金麗科  ,118757162,2646451,1817,44.87,50.5,40.6,45.44,43.8,NA,5.43,4.66,3.31,,,,
3252,海灣科技,3323119,548084,158,6.06,6.4,5.61,6.04,6.01,NA,0,1.02,85.86,,,,
3259,鑫創科技,66753601,2105649,1042,31.7,33.4,30,31.9,30.7,NA,0,3.41,1.79,,,,
3260,威剛科技,5654925932,71749949,39921,78.81,84.4,71.9,78.87,78.8,38.07,0.32,31.73,2.63,,,,
3264,欣銓科技,1236129899,58070359,17443,21.28,22.9,20,21.22,21.5,53.75,5.58,13.12,1.41,,,,
3265,台星科  ,1112212936,69681768,19307,15.96,17.2,14.5,15.73,15.25,NA,3.6,25.57,1.17,,,,
3268,海德威  ,39331123,1426002,1051,27.58,31,24.9,27.69,26.75,NA,4.33,4.65,2.65,,,,
3291,遠翔科技,63885024,1434769,949,44.52,48,40.1,44.92,46.3,54.47,2.54,4.4,3.48,,,,
3317,尼克森  ,660139839,12677631,7785,52.07,56.6,46.15,51.65,50.7,27.11,2.95,20.68,1.91,,,,
3372,典範    ,181291005,16076751,4888,11.27,12.2,10.2,11.27,11.1,NA,11.89,5.31,0.96,,,,
3438,類比科  ,604638209,7745792,5241,78.06,83.9,69.6,76.65,78.1,27.31,6.4,19.45,3.36,,,,
3527,聚積    ,597700065,5363510,4157,111.43,121,102.5,111.89,112,21.88,5.33,16.35,2.68,,,,
3553,力積電子,1608124049,17339230,11160,92.74,101,84.1,91.41,96.1,27.07,1.56,34.01,5.88,,,,
3556,禾瑞亞  ,1887817295,26830725,14740,70.36,77.8,59.5,68.7,75.3,38.62,2.25,61.06,3.85,,,,
5302,太欣半導,55138841,3424049,1629,16.1,17.6,13.7,15.8,16.25,NA,0,2.1,1.82,,,,
5314,世紀民生,38080873,3912725,1473,9.73,10.4,8.7,9.72,9.7,NA,0,3.5,1.14,,,,
5324,德豐    ,4395170,154324,138,28.48,29.95,25.65,28.72,28.4,NA,0,0.32,3.29,,,,
5326,漢磊科技,313722926,24100716,7392,13.01,14.2,11.75,13.02,12.75,NA,7.84,7.38,1.48,,,,
5344,立衛科技,41359071,2248794,1093,18.39,19.65,16.3,18.12,18.6,12.83,4.51,2.83,1.66,,,,
5346,力晶    ,1090477350,278078367,17938,3.92,4.33,3.68,3.94,3.74,NA,0,3.17,1.24,,,,
5347,世界先進,797229057,55672870,15816,14.31,14.95,13.8,14.23,13.85,NA,2.88,3.32,1.17,,,,
5351,鈺創科技,1622728407,71903224,24682,22.56,24.7,20.15,22.38,21.2,NA,9.38,17.23,1.59,,,,
5387,茂德科技,145913427,74408640,4383,1.96,2.21,1.78,1.98,1.92,NA,0,1.02,0.52,,,,
5425,台半    ,1988995673,71831545,23803,27.68,29.4,24.75,27.64,28.55,43.92,2.45,29.44,1.63,,,,
5455,訊利電業,69916569,6081703,2690,11.49,13.2,9.35,10.85,11.6,NA,13.36,16.66,1.42,,,,
5466,泰林科技,103783643,9042279,2911,11.47,12.4,10.25,11.44,11.35,NA,11.54,3.7,0.73,,,,
5468,凱鈺科技,21282094,1778898,736,11.96,13.55,10.55,12.01,11.85,NA,0,2.27,1.66,,,,
5483,中美晶  ,3227004169,44151651,25861,73.08,76.1,66.8,72.83,73.8,49.53,6.09,14.74,2.29,,,,
5487,通泰    ,51279952,2693153,1158,19.04,20.5,17.7,19.25,19,14.96,5.26,5.96,1.18,,,,
6103,合邦電子,1334463,230606,111,5.78,6.5,5.06,5.78,5.88,NA,0,0.99,1.06,,,,
6104,創惟科技,836393053,20442595,10834,40.91,43.5,37,40.39,40.3,NA,4.06,24.12,2.33,,,,
6129,普誠科技,642159465,28601607,11876,22.45,24.2,20.05,22.35,21.85,53.29,2.74,15.91,1.75,,,,
6138,茂達電子,1449306319,35226032,17608,41.14,44,37,40.76,40.1,77.12,1.74,27.87,2.49,,,,
6147,頎邦科技,3334699212,108244936,35981,30.8,32.7,28.2,30.43,29.2,NA,8.56,33.75,1.55,,,,
6182,合晶科技,1692419812,35202465,20739,48.07,51.9,42.6,47.72,49.25,NA,4.67,12.87,2.06,,,,
6186,晶磊興業,35911642,1919426,1005,18.7,20.5,17.1,18.67,18.8,NA,0,9.51,1.76,,,,
6198,凌泰科技,56137986,4541656,1454,12.36,13.6,9.8,11.36,13.6,NA,0,13.1,1.55,,,,
6223,旺矽科技,3425359922,33048526,20220,103.64,118.5,88.9,102.3,117,325,0.51,44.61,4.54,,,,
6229,研通科技,52866599,3268698,1740,16.17,18.65,14.3,15.83,15.9,49.69,3.77,9.26,1.32,,,,
6233,旺玖科技,1014809427,26673989,14671,38.04,41.4,33,37.23,37.95,542.14,1.84,30.53,2.55,,,,
6236,凌越科技,171416,12910,16,13.27,14.3,12.4,13.98,14.3,NA,0,0.1,6.03,,,,
6237,驊訊電子,765061807,12735640,7624,60.07,68,55,59.85,58,NA,0.43,19.82,3.28,,,,
6261,久元電子,615732263,9021806,5467,68.24,73.8,61.2,68.91,71,19.89,4.36,9.53,2.25,,,,
6287,元隆電子,12536208,2307795,449,5.43,5.8,4.8,5.39,5.41,NA,0,0.9,1.37,,,,
6291,沛亨半導,68563894,4400067,2052,15.58,17.5,12.7,15.16,16.2,NA,5.37,8.92,1.93,,,,
8024,佑華微電,166483553,6155153,3321,27.04,29.7,24,26.62,28.3,25.73,5.86,10.85,1.79,,,,
8040,九暘    ,196194048,6988476,3521,28.07,29.9,25.25,27.89,28.5,NA,3.85,8.29,2.17,,,,
8054,安國國際,762402745,13856645,8379,55.02,58.5,49.6,55.03,53.3,20.5,1.87,16.81,2.34,,,,
8066,福陞科技,231440,84350,38,2.74,3.17,2.58,2.74,2.58,NA,0,0.08,1.18,,,,
8079,誠遠科技,307411340,15426958,5346,19.92,21.45,17.4,19.76,21.2,17.38,4.71,24.7,1.5,,,,
8084,巨虹電子,18943079,1429251,614,13.25,14.05,12.7,13.27,13.1,NA,0,3.53,1.39,,,,
8086,宏捷科技,1032418310,25407600,12909,40.63,44.5,36.6,40.31,42.5,326.92,1.03,20.39,3.64,,,,
8088,品安科技,530458392,21009163,8904,25.24,27.85,21.65,24.81,26.2,NA,0,50.18,1.9,,,,
8277,商丞科技,1663326979,18550531,12996,89.66,104,77.1,88.67,88.7,NA,0,37.15,6.21,,,,
1569,濱川企業,813770022,16993724,7914,47.88,50.8,43.75,46.37,44.1,19.26,1.33,25.07,2.15,,,,
3069,寶晟科技,32017065,3218246,1194,9.94,10.9,8.18,9.2,10.35,NA,0,12.04,1.17,,,,
3071,協禧電機,59503160,4372905,1467,13.6,14.5,12.7,13.6,13.75,17.63,0,2.17,1.89,,,,
3088,艾訊    ,85198161,3345079,1501,25.46,26.2,24,25.36,25.55,16.7,7.82,4.24,1.72,,,,
3126,信億科技,15022852,661449,411,22.71,25.2,19.75,21.24,20.7,NA,0,1.91,3.52,,,,
3171,天馳科技,119250463,8170930,3373,14.59,16.5,11.2,13.4,14.9,114.62,2.01,25.28,1.16,,,,
3211,順達科技,2150502524,23123702,14646,92.99,101,86.5,93.66,91,12.13,7.68,17.93,2.81,,,,
3213,茂訊電腦,147498590,1894849,1535,77.84,81.3,73.7,77.64,77,10.8,6.49,4.22,3.9,,,,
3217,優群科技,173219291,6916053,3155,25.04,26.9,22.55,24.75,25,NA,4.84,9.16,1.65,,,,
3287,廣寰科  ,34991778,1503171,891,23.27,24.6,21.7,23.42,23.85,19.55,2.68,3.53,1.88,,,,
3323,加百裕  ,370020505,9138487,5237,40.49,43.5,36.8,40.65,39.9,12.35,6.24,9.59,1.61,,,,
3325,旭品    ,866754813,23656669,10455,36.63,38.3,35,36.17,35.85,23.13,3.34,37.65,1.7,,,,
3416,融程電  ,103158156,1627800,1145,63.37,66,61,63.63,64.4,14.7,8.19,3.86,2.81,,,,
3483,力致科技,288313780,3652575,2714,78.93,84,72.5,79.05,77,14.81,3.89,9.09,1.88,,,,
3489,筌寶    ,95281770,4159745,2251,22.9,25.1,19.3,22.28,23.4,17.33,4.65,10,1.46,,,,
3521,鴻翊    ,12075212,566075,301,21.33,23,19.6,21.83,22,NA,10.45,1.81,1.32,,,,
3540,曜越    ,210130788,5360616,3733,39.19,43.9,36.55,39.55,39,44.83,0,9.18,1.68,,,,
3577,泓格科技,1681335107,25101698,15982,66.98,74.8,55,65.11,71.8,71.8,2.08,58.8,4.97,,,,
3611,鼎翰科技,160880832,2215811,1573,72.6,76.2,69.7,72.45,74.5,12.25,4.02,8.34,3.47,,,,
3625,西勝    ,51319977,1551181,1030,33.08,35.6,30.05,32.81,32,14.48,3.12,4.45,2.64,,,,
3652,精聯電子,91669174,2435141,1216,37.64,40.8,35,37.68,38.6,82.13,6.73,5.12,1.53,,,,
5371,中強光電,4314100913,96169458,40454,44.85,48,41,44.46,43.85,21.39,5.08,13.28,1.7,,,,
5384,捷元    ,91675318,9452360,2628,9.69,10.8,8.35,9.62,10.7,NA,13.45,10.23,0.77,,,,
5386,青雲國際,285029,7679,11,37.16,38.7,35.35,37.06,35.35,NA,0,0.09,16.22,,,,
5426,振發實業,203774165,11089075,3661,18.37,19.5,17.05,18.41,18.75,9.87,8.8,7.71,1.22,,,,
5438,東友    ,105521805,4153296,2217,25.4,26.65,23.4,25.38,25.5,12.56,2.35,3.69,1.69,,,,
5450,寶聯電腦,334541714,11828238,4632,28.28,32.45,24.7,26.71,31.4,NA,0,23.47,2.41,,,,
5465,富驊企業,9415730,1494762,453,6.29,7.01,5.49,6.33,6.2,NA,0,0.63,1.01,,,,
5474,聰泰科技,284098962,11721499,6272,24.23,26.4,21.05,23.58,25,48.08,6,34.75,1.81,,,,
5490,同亨科技,186395986,8885436,3809,20.97,23.7,18.9,20.62,20.6,15.04,3.05,9.42,1.47,,,,
6105,瑞傳科技,183997341,6223447,3119,29.56,31,27.6,29.51,29.5,10.81,4.06,5.66,1.35,,,,
6121,新普科技,4461756027,25081771,16914,177.88,185,166.5,178.64,168.5,16.44,3.56,10.83,3.64,,,,
6123,上奇科技,92978767,4404327,2247,21.11,23.7,18.05,20.44,21.65,16.28,6.42,10.35,1.72,,,,
6150,撼訊科技,5293904340,91543023,44334,57.82,62,51,56.55,58,31.52,0.86,142.42,4.69,,,,
6160,欣技資訊,85763103,2113648,1373,40.57,43.15,38.25,40.62,41.2,18.56,9.22,2.98,3.06,,,,
6161,捷波資訊,730272478,34749629,13047,21.01,23,18,20.61,22.85,NA,3.41,34.37,1.5,,,,
6188,廣明光電,1229813990,22844493,11548,53.83,57,50.1,53.68,52.1,10.36,5.95,8.01,1.86,,,,
6199,精威科技,22722628,1783624,663,12.73,13.5,11.8,12.76,12.7,NA,0,2.82,1.19,,,,
6219,富旺    ,5439766,319307,217,17.03,18.3,16,17.2,16.2,NA,0,0.26,2.74,,,,
6222,上揚科技,7400986,767344,255,9.64,10.55,9.1,9.85,9.65,NA,0,2.23,1.24,,,,
6228,全譜科技,12263843,1171108,450,10.47,11.4,10.05,10.49,10.4,NA,0,2.85,0.98,,,,
6230,超眾科技,570703024,12354230,6339,46.19,50.4,41.5,45.71,44,11.83,5,14.31,1.91,,,,
6247,淇譽電子,31934195,1680013,911,19,19.5,18.4,18.97,18.8,23.8,1.06,2.79,1.23,,,,
6298,崴強科技,214923563,9468657,4457,22.69,24.15,20.6,22.4,22.25,105.95,3.14,5.68,1.58,,,,
8050,廣積    ,223150236,4108007,2664,54.32,56.8,51,54.21,54.3,21.38,4.49,6.36,2.62,,,,
8076,伍豐科技,972479697,15301928,10225,63.55,67.9,58,63.3,60.2,NA,2.52,9.93,3.55,,,,
8114,振樺電  ,81170631,1478980,744,54.88,57.5,51.6,55.47,56.4,18.55,7.96,2.69,3.65,,,,
8210,勤誠興業,121585696,5227624,2374,23.25,25.2,21.5,23.54,23.5,14.87,2.12,4.69,1.62,,,,
8234,新漢    ,361669573,12389327,6193,29.19,32.8,24.8,28.3,28.6,19.19,6.99,15.32,2.01,,,,
8299,群聯電子,7517680205,35611269,25553,211.1,226,186,210.64,206,20.04,1.81,24.2,4.19,,,,
3066,李洲科技,30973030,2579246,1141,12,13.1,10.65,12.22,12.3,NA,0,1.82,1.35,,,,
3128,昇銳電子,76850664,3036490,1892,25.3,27.65,22.8,25.1,25.55,20.28,3.91,7.23,1.53,,,,
3230,錦明實業,38877359,3095167,1343,12.56,13.55,11.45,12.62,12.8,NA,4.68,3.2,0.58,,,,
3297,杭特電子,19409387,719744,505,26.96,28.5,24.8,27.25,28,14.74,3.57,2.09,1.28,,,,
3339,泰谷光電,635502593,21239574,9299,29.92,32.9,26.25,29.69,29.45,NA,0,9.54,2.09,,,,
3362,先進光  ,68372856,1860619,915,36.74,39,35,36.56,36,360,0,2.4,3.51,,,,
3434,哲固資訊,18982911,1343052,713,14.13,15.4,12.5,13.95,14.6,NA,1.71,4.09,1.18,,,,
3452,益通光能,4371578132,65807316,29438,66.42,70,60.5,65.71,68.8,NA,5.81,30.02,1.04,,,,
3455,由田新技,601376616,21005863,8347,28.62,33,21.75,25.93,32.9,NA,6.07,41,1.35,,,,
3490,單井    ,587998307,15418568,8030,38.13,43,32.3,37.29,37.3,NA,6.7,51.1,2.39,,,,
3516,亞帝歐  ,80003577,4464048,1920,17.92,19.6,15.65,17.56,18.55,NA,12.39,5.82,0.54,,,,
3520,振維    ,96790097,6368632,2652,15.19,16.05,13.45,14.86,15.5,NA,3.22,12.27,0.92,,,,
3522,宏森    ,404037016,13753488,7109,29.37,32.5,23.9,29.07,30.3,NA,1.32,38.8,1.65,,,,
3523,迎輝科技,1265046087,18989636,10783,66.61,75.5,58,65.65,75,NA,2.57,18.77,2.59,,,,
3531,先益電子,32781362,972005,588,33.72,35.5,31.8,33.76,33.7,22.17,4.45,1.62,1.19,,,,
3562,頂晶科技,42098460,1198085,870,35.13,37.7,31,34.99,35.85,NA,2.78,2.29,2.17,,,,
3615,安可光電,116185381,2374767,1750,48.92,51.8,45.5,48.86,48,400,0,6.67,2.24,,,,
4729,熒茂光學,78202417,2985843,1683,26.19,28,23.5,26.12,25.5,NA,1.96,4.7,1.23,,,,
5315,光聯科技,103414962,15723059,3535,6.57,7.54,5.61,6.33,6.04,NA,0,6.69,0.86,,,,
5392,應華精密,1647370442,11179387,8237,147.35,172,135.5,147.85,142,18.73,1.4,15.08,3.77,,,,
5395,普揚科技,906921,147435,37,6.15,6.75,5.85,6.26,6.29,NA,0,0.14,2.97,,,,
5432,達威光電,382759,65214,57,5.87,6.42,5.19,5.88,5.4,NA,0,0.19,10.8,,,,
5443,均豪精密,1134914095,58501818,18139,19.39,20.9,16.65,19.02,19.4,NA,0,25.63,1.58,,,,
6125,廣運機械,1125258783,41835668,13037,26.89,29.3,24.2,26.72,26.7,27.81,9.25,20.37,1.07,,,,
6156,科橋電子,6067041,942270,329,6.43,7.2,5.71,6.36,6.8,NA,0,0.72,0.94,,,,
6167,久正光電,46686343,8324177,2623,5.6,6.21,5,5.56,5.35,NA,7.47,5.13,0.99,,,,
6234,高僑    ,462454507,17441347,7285,26.51,29.25,23.15,25.97,26.7,NA,0.29,24.26,0.76,,,,
6244,茂迪    ,8260679852,67413940,37373,122.53,128,110,121.67,125,215.52,4,22.39,3.06,,,,
6246,臺龍電子,50621781,3189915,1169,15.86,16.9,14.3,15.88,16,NA,0,2.15,2.56,,,,
6278,台表科  ,2182358494,32457629,16834,67.23,72.6,62.7,67.27,64.5,12.62,3.39,16.33,2.02,,,,
6294,智基科技,926178,22436,50,41.36,42.8,40.65,41.48,41,NA,0,0.42,341.67,,,,
8049,晶采光電,152833450,9972207,3594,15.32,17.2,13,15,16.7,111.33,0,11.37,1.72,,,,
8053,巨擘科技,71185795,7370309,1876,9.65,10.2,8.6,9.53,10,NA,0,1.79,0.56,,,,
8064,東捷科技,152853547,8291065,3059,18.43,19.8,16.5,18.32,18.9,NA,2.11,6.31,0.94,,,,
8069,元太科技,16030138828,250558116,114827,63.97,69.5,58,63.94,63.1,NA,0,26.17,5.65,,,,
8071,豐聲科技,31900287,903105,575,35.32,37.5,31.4,35.07,36.2,144.8,0,2.67,3.43,,,,
8077,冠華科技,12399195,800771,452,15.48,16.9,13.95,15.67,16.3,NA,0,4.16,2.97,,,,
8087,華鎂鑫  ,30839212,2621262,1250,11.76,13.5,10.45,11.72,12,NA,0,7.44,1,,,,
8107,大億科技,389194050,19735912,7287,19.72,21.3,16.7,19.16,20.6,108.42,4.85,11.49,1.18,,,,
8111,立碁電子,195566240,10278214,4027,19.02,20.55,17.1,18.95,19.35,NA,0,8.76,1.66,,,,
8240,華宏新技,747587726,11709160,6854,63.84,67.9,58,63.2,62,33.88,0.79,15.38,1.68,,,,
8266,中日新  ,112651070,4579037,2138,24.6,26.3,21.55,24.13,24.7,NA,8.05,6.52,1.67,,,,
3068,美磊科技,1751029009,25517784,11756,68.61,75.3,62.1,69.25,72.5,23.16,1.24,36.1,3.88,,,,
3095,及成    ,1062464990,47148064,17961,22.53,27.3,18.95,22.05,21.1,NA,9.47,21.66,1.06,,,,
3152,璟德電子,2043058391,11491095,7817,177.79,201.5,151.5,172.39,196.5,38.23,1.52,18.31,5.8,,,,
3221,台灣嘉碩,53010791,2016501,830,26.28,27.6,24.5,26.23,26.05,NA,3.14,2.84,1.52,,,,
3290,東浦    ,129171598,12657564,3070,10.2,10.95,8.34,9.5,10.2,63.75,4.9,17.03,0.92,,,,
3306,鼎天國際,1058831791,20300748,12540,52.15,57.5,45.6,51.84,53.3,266.5,0.93,28.11,2.15,,,,
3431,長天科技,164111428,8726595,3724,18.8,19.9,17.05,18.67,18.9,NA,5.13,18.02,2.47,,,,
3454,晶睿通訊,168354308,4729857,2604,35.59,38.3,32.2,35.71,35.8,38.09,4.3,8.17,2.21,,,,
3491,昇達科技,162690512,2309184,1476,70.45,74.5,66.5,70.59,70.6,18.1,6.37,5.74,3.41,,,,
3499,環天科技,110885089,3866868,2158,28.67,30.5,26.4,28.79,29.7,NA,4.04,8,1.76,,,,
4903,聯光通信,146546379,13829961,4157,10.59,11.9,9.63,10.64,10.9,36.33,0,18.44,1.01,,,,
4905,台聯電訊,64888345,3346377,887,19.39,20.5,17.15,18.85,19.35,NA,2.06,5.94,1.32,,,,
4907,正華通訊,523589,83815,33,6.24,6.98,5.56,6.31,6.39,NA,0,0.29,1.97,,,,
4908,前鼎光電,690567749,12665241,7572,54.52,59.3,48.3,52.22,57.2,28.04,3.67,18.92,4.35,,,,
4909,新復興  ,459616780,9908032,5197,46.38,49,41.9,45.69,47.35,16.16,2.21,12.21,2.25,,,,
5304,鼎創達  ,2352453,810911,266,2.9,3.41,2.42,2.86,2.72,NA,0,0.44,0.82,,,,
5306,訊康科技,13764455,2495996,845,5.51,6.38,5,5.48,5.2,NA,0,3.11,0.9,,,,
5348,系通科技,7521732,511561,313,14.7,16.45,13.15,14.95,14.45,NA,0,2.35,1.45,,,,
5353,台林通信,43946027,3866290,1507,11.36,11.95,10.3,11.34,11.6,34.12,1.2,3.98,0.81,,,,
6109,亞元科技,42233132,2448291,871,17.25,18.85,15.45,17.06,17.1,NA,0,4.65,1.65,,,,
6143,振曜科技,3229145387,33638991,20351,95.99,104,87,94.6,97.9,35.73,1,49.23,6.05,,,,
6163,華電聯網,197056010,9340150,4170,21.09,22.3,18.8,21.07,21.6,16.24,11.89,10.13,1.63,,,,
6170,統振    ,356410337,12797499,6197,27.84,30.2,25.45,27.73,26.65,51.25,6.37,14.25,1.81,,,,
6190,萬泰科技,283721894,16793879,4223,16.89,17.75,14.55,16.26,17.3,NA,8.03,14.9,1.46,,,,
6218,豪勉科技,27407940,1290775,615,21.23,21.9,20,21.33,21.8,14.53,6.88,2.54,1.34,,,,
6241,易通展  ,8694445,396384,303,21.93,24.2,19.5,21.22,19.7,53.24,0,1.31,2.83,,,,
6245,立端科技,131906583,5673501,2317,23.24,25.5,20.75,23.42,23.85,NA,2.55,8.82,1.67,,,,
6263,普萊德  ,177577887,5205430,2944,34.11,35.4,32.5,33.73,32.75,15.75,7.02,9.22,2.27,,,,
6264,德士通  ,117937731,7109373,1685,16.58,17.95,14.45,16.61,16.85,NA,0,12.04,2.1,,,,
8034,榮群電訊,46891640,5339061,1763,8.78,9.98,7.8,8.86,9.08,NA,2.2,8.49,0.85,,,,
8048,德勝科技,112904526,4120695,2230,27.39,28.6,24.6,26.36,25.75,19.81,4.27,9.45,2.06,,,,
8082,捷超通訊,95085929,7869217,1953,12.08,12.85,11,11.82,0,NA,0,10.67,1.87,,,,
8097,鴻松精密,12067316,1936538,797,6.23,6.9,5.85,6.3,6.1,NA,0,4.8,1.04,,,,
1333,恩得利  ,257179723,16005559,6092,16.06,18,13.4,16.01,16.8,NA,1.48,15.61,1.95,,,,
1336,台翰    ,14998075,846230,391,17.72,18.35,16.2,17.79,18.2,NA,4.5,1.28,0.7,,,,
1815,富喬    ,1352937299,69507495,16565,19.46,22,14.9,17.83,22,NA,1.09,28.08,1.88,,,,
3078,僑威科技,477336431,17367367,5441,27.48,29.4,24.6,27.62,27.65,21.6,3.03,9.34,1.9,,,,
3089,展成科技,53496335,5647653,1656,9.47,10.2,8.36,9.45,9.64,NA,0,10.82,0.86,,,,
3114,好德科技,93389786,6899251,2361,13.53,14.55,11.85,12.82,12.45,622.5,8.19,14.19,0.81,,,,
3115,寶島極光,10648607,790177,333,13.47,14.85,12.5,13.4,13.8,NA,0,2.1,1.48,,,,
3144,新揚科  ,60736300,4238391,1339,14.33,16,12.8,14.44,15,NA,0,6.13,2.62,,,,
3191,和進電子,35947156,3447978,1330,10.42,11.55,9.72,10.61,10.3,NA,4.85,6.37,0.79,,,,
3202,樺晟電子,814012796,34203609,12744,23.79,27.15,20.5,23.24,23.9,14.84,3.38,49.63,1.27,,,,
3206,志豐電子,20528077,1395098,576,14.71,15.45,13.15,14.67,14.9,NA,2.34,3.6,1.02,,,,
3207,耀勝電子,332307795,18452232,7176,18,19.5,15.5,17.5,17.05,131.15,2.93,51.16,1.25,,,,
3226,至寶電腦,22694035,1819909,661,12.46,13.45,11.2,12.1,11.65,NA,8.58,4.89,1.67,,,,
3236,千如電機,29067716,2096621,868,13.86,15,12.5,13.83,14.55,NA,6.04,4.82,1.05,,,,
3276,宇環科技,29800286,3141653,903,9.48,10.25,8.8,9.4,9.65,NA,0,4,1.06,,,,
3288,點晶科技,74055502,2559822,1763,28.92,31,26.5,28.78,28.75,NA,0.76,5.14,2.68,,,,
3294,英濟    ,80169194,4966054,1923,16.14,17.8,14.6,16.22,15.8,NA,2.53,3.65,0.74,,,,
3299,帛漢    ,60302600,2145025,1160,28.11,29.8,25.6,28.15,28.3,16.26,3.21,4.64,1.47,,,,
3310,佳穎精密,132516507,4820397,2027,27.49,31.1,23.8,26.88,27.8,NA,5.03,14.13,2.76,,,,
3313,斐成企業,47044111,3514070,1695,13.38,14.35,12.05,13.4,13.8,NA,0,5.81,0.89,,,,
3322,建舜電子,445474307,18543063,5454,24.02,25.2,22,23.61,24.65,44.82,0,22.52,1.69,,,,
3332,幸康電子,25961864,795654,603,32.62,34.2,31,33.08,32.8,12.91,12.19,1.65,1.38,,,,
3354,律勝    ,18654515,1233038,624,15.12,16.9,12.3,14.49,14.95,NA,4.21,1.66,0.89,,,,
3390,旭軟電子,222148284,7345486,3136,30.24,31.85,27.5,29.7,29.7,12.91,2.69,16.75,1.96,,,,
3465,祥業科技,81226504,7079571,2294,11.47,12.35,10.45,11.4,11.3,NA,6.54,24.58,1.61,,,,
3484,崧騰    ,201781181,4789839,2789,42.12,45.8,38,41.37,42.95,14.04,0,10.02,2.08,,,,
3511,矽瑪科技,361080389,4920467,3453,73.38,76.8,67.5,72.02,72.4,15.95,2.9,15.83,2.79,,,,
3512,能緹    ,59336503,1925514,1148,30.81,34.2,28,29.58,29,NA,4.13,6.02,1.73,,,,
3526,凡甲科技,691451896,8156251,4955,84.77,91.2,74.2,82.48,87.1,10.71,4.64,15.6,3.53,,,,
3537,堡達    ,75239558,2783020,1630,27.03,29.5,25.3,26.44,26.05,14.89,4.99,7.2,1.49,,,,
3548,兆利科技,109819105,2504724,1691,43.84,46,39.35,43.92,44.4,15.42,2.25,5,1.08,,,,
5301,祥裕電子,4394825,648622,276,6.77,7.56,6.2,6.67,6.39,NA,0,1.43,0.81,,,,
5309,系統電子,77812071,7087744,1697,10.97,11.85,10.1,10.95,10.9,NA,0,5.34,1.36,,,,
5317,凱美電機,53101571,6804157,1948,7.8,8.19,7.17,7.81,7.96,NA,3.76,4.99,0.67,,,,
5321,友銓電子,48571174,6662850,1724,7.28,8.99,6.25,7.04,6.81,NA,0,4.44,0.72,,,,
5328,華容    ,179408236,20997072,4566,8.54,9.45,7.8,8.59,8.85,NA,0,11.67,0.88,,,,
5340,建榮工業,64881399,8920516,2436,7.27,8,6.33,7.24,7.7,NA,0,5.38,0.89,,,,
5345,天揚    ,316435240,18987351,7337,16.66,18.5,14,16.15,17.65,NA,0,37.97,1.3,,,,
5349,先豐通訊,784297803,46274714,13390,16.94,19.5,13.7,16.33,18.4,31.19,0,22.99,1.42,,,,
5355,佳總興業,760699283,33537437,11454,22.68,24.9,21,22.43,24,NA,0,24.3,2.84,,,,
5356,協益電子,328792425,33166049,6503,9.91,11.8,9.09,10.52,10.05,15.7,0.99,23.69,0.51,,,,
5364,浩騰    ,226444055,15709652,4251,14.41,15.9,12.65,14.61,14.7,NA,10.34,7.97,1.7,,,,
5381,合正科技,314158535,47664890,10171,6.59,7.05,5.8,6.54,6.7,NA,0,16.61,0.62,,,,
5398,力瑋實業,20494849,1784364,750,11.48,12.8,10,11.6,11.7,167.14,0,4.27,1.12,,,,
5439,高技企業,323445291,16197104,5801,19.96,22,15.05,17.97,21.6,54,3.7,21.4,1.66,,,,
