櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,
100年09月 Sep. 11,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 247,911,835,357元",,,,,,"3. 櫃檯買賣月總成交筆數： 2,769,136筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 6,399,491,231股",,,,,,4. 成交量週轉率： 9.57%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
4966,KY譜瑞  ,2293317389,9986153,7481,229.64,358,143,280.6,358,42.62,0,19.52,16.98
5302,太欣半導,12361798,1439458,804,8.58,9.29,8.05,8.51,8.25,N/A,0,0.89,1.12
5314,世紀民生,620955369,57547845,14115,10.79,12.1,8.72,10.39,11.3,5.89,0,51.26,1.11
5326,漢磊科技,578950130,47625279,13621,12.15,12.95,10.85,12.07,11.35,6.52,0,14.58,1.02
5344,立衛科技,12667668,862376,267,14.68,15.5,12.5,13.88,13.65,13.13,6.81,1.09,1.27
5346,力晶    ,433184077,218484874,21370,1.98,2.68,1.66,1.96,1.76,N/A,0,3.9,0.37
5347,世界先進,628768888,56175165,16113,11.19,11.8,10.6,11.15,10.8,9.23,5.55,3.41,0.87
5351,鈺創科技,304741797,28089846,10050,10.84,11.7,9.76,10.84,10.55,N/A,3.03,6.21,0.8
5387,茂德科技,993184,2843100,128,0.34,0.38,0.34,0.36,0.34,N/A,0,0.11,0.19
5425,台半    ,303579271,17721103,7620,17.13,18.1,16,17.03,16.95,7.53,7.07,7.26,0.9
5455,訊利電業,30142880,3263118,1244,9.23,10,7.7,8.6,8.05,N/A,0,8.9,1.36
5466,泰林科技,49747650,5618856,1952,8.85,9.7,7.8,8.81,7.81,30.04,12.8,2.3,0.44
5468,凱鈺科技,19927204,2984432,1033,6.67,7.45,5.71,6.25,6.69,N/A,0,3.77,1.27
5483,中美晶  ,6741906967,114331221,67172,58.96,67.7,50.2,58,51.5,5.47,10.67,25.8,1.07
5487,通泰    ,18163133,1264917,646,14.35,15.1,13.4,14.38,14.5,16.86,6.89,2.8,0.91
6103,合邦電子,363999,97805,55,3.72,3.88,3.44,3.74,3.88,N/A,0,0.18,2.02
6104,創惟科技,373716114,15021829,8165,24.87,26.95,21.05,23.78,25.5,N/A,0,17.36,1.51
6129,普誠科技,237499884,19797399,5916,11.99,12.95,10.35,11.55,10.75,16.04,9.3,10.94,0.88
6138,茂達電子,237155572,10960479,5887,21.63,23.5,19.75,21.54,21.5,42.16,6.97,8.42,1.44
6147,頎邦科技,5528874422,202063339,76495,27.36,29.6,24,26.97,28,8.38,7.14,33.97,1.08
6182,合晶科技,1426404531,50707620,23358,28.12,29.7,25.15,27.53,26,9.7,5,18,0.86
6198,凌泰科技,3426254,448238,195,7.64,8,7.29,7.72,7.5,N/A,0,1.29,1.04
6223,旺矽科技,1788718539,22039490,16172,81.15,86,73.5,80.42,77.2,6.68,7.5,28.05,2.02
6229,研通科技,17114638,1441002,668,11.87,13,10.3,11.53,10.35,8.55,10.53,4.03,0.85
6233,旺玖科技,243035044,12434031,6883,19.54,21.55,17.2,19.21,18.75,117.19,0,14.12,1.19
6236,凌越科技,275783,47100,26,5.85,7.3,3.93,5.54,4.79,10.19,0,0.28,1.69
6237,驊訊電子,98571082,4060066,2567,24.27,26.5,22.2,24.18,23.25,N/A,0,5.27,1.07
6261,久元電子,1759958400,25889610,16952,67.97,76.3,61.8,67.21,65,8.13,7.32,24.48,1.44
6287,元隆電子,7248309,1673197,585,4.33,4.67,3.91,4.2,4.17,N/A,0,0.98,0.75
6291,沛亨半導,6374861,1181955,540,5.39,6.16,4.83,5.39,5.01,N/A,0,2.42,0.84
8024,佑華微電,26888850,1609000,643,16.71,17.8,15.05,16.73,15.95,13.75,11.78,2.82,1.04
8040,九暘    ,172697258,12051468,4688,14.32,15.2,12.85,13.92,13.65,N/A,7.61,13.46,0.99
8054,安國國際,507663758,12318880,7174,41.21,43.8,38.6,40.93,41.2,14.31,6.06,14.96,1.67
8066,福陞科技,665508,66967,18,9.93,10.8,8.23,9.78,8.8,N/A,0,0.06,51.76
8079,誠遠科技,57578461,3462896,1647,16.62,18.1,15.3,16.69,16,6.37,13.56,4.64,1.02
8084,巨虹電子,11399419,1142449,547,9.97,11.5,9.11,10.03,10,N/A,0,2.82,1.37
8086,宏捷科技,1793158383,76524092,31165,23.43,25.65,18.35,22.81,24.6,20.85,2.84,58.93,1.73
8088,品安科技,119923397,9876631,3872,12.14,13.2,11.2,11.79,11.65,N/A,0,22.27,0.89
8277,商丞科技,485370639,24918379,12973,19.47,23.2,15.1,18.42,19.4,N/A,15.46,38.3,1.28
1569,濱川企業,986504335,17633627,9739,55.94,64.9,45.7,56.18,50,N/A,1.72,23.75,2.39
3069,寶晟科技,184824759,8028155,3124,23.02,35.6,16.2,25.48,31.3,N/A,0,30.05,4.35
3071,協禧電機,31659134,3904701,1127,8.1,8.65,7.51,8.21,8.5,9.14,0,1.89,0.91
3088,艾訊    ,61166668,2709422,1132,22.57,23.45,21.35,22.5,22.05,9.46,9.97,3.5,1.5
3126,信億科技,240325883,5913662,2472,40.63,46,35,40.2,40.1,N/A,0,14.33,7.48
3171,天馳科技,14286669,1166107,403,12.25,13.5,11,12.1,13.35,N/A,0,2.23,1.28
3211,順達科技,10250511096,92338013,54258,111.01,122,94.2,110.07,106.5,12.68,5.62,71.02,2.99
3213,茂訊電腦,66499882,1332288,1406,49.91,53.5,47,50.11,48.05,8.23,11.44,2.4,2.4
3217,優群科技,51524163,3804078,1337,13.54,14.15,12.7,13.37,13.3,8.75,11.27,4.56,0.91
3287,廣寰科  ,19146308,1840020,591,10.4,10.95,9.8,10.2,10.1,N/A,12.87,4.18,0.89
3323,加百裕  ,399608481,16854157,7222,23.7,26.6,21.2,22.72,22.4,101.82,6.69,15.61,0.88
3325,旭品    ,1325548442,49345321,22596,26.86,36.8,21.4,26.25,25.05,N/A,1.95,74.07,1.52
3416,融程電  ,53612253,1087523,722,49.29,52,45.2,49.15,49.85,11.36,9.02,2.39,2.05
3479,安勤    ,103450197,3100733,1847,33.36,37.5,29,33.97,32,11.07,8.75,6.99,1.65
3483,力致科技,70813165,3347051,2050,21.15,23.8,19,21.26,20.8,N/A,1.44,6.84,0.57
3489,筌寶    ,32943838,3796300,1675,8.67,9.24,7.52,8.52,8.02,N/A,11.09,7.19,0.64
3521,鴻翊    ,397609009,11224757,5508,35.42,41.8,26.1,34.38,35.2,N/A,0,35.9,2.64
3540,曜越    ,26380094,1531689,691,17.22,18.2,15.85,16.93,16.5,48.53,11.15,2.51,0.75
3577,泓格科技,99776444,3068964,2186,32.51,36.8,27.9,31.61,29.5,11.39,6.74,7.04,1.8
3611,鼎翰科技,532185981,5952286,5164,89.4,95.3,83.4,88.69,89.1,11.42,6.73,17.71,3.13
3625,西勝    ,70322831,5379723,1888,13.07,14.4,11.45,13.21,12.5,N/A,0,9.59,1.02
3652,精聯電子,13538614,612516,394,22.1,24.8,19.3,22.14,20.35,17.1,5.65,1.29,0.83
5371,中強光電,1710020970,65322848,28386,26.17,28.35,23.2,25.69,23.7,7.72,14.76,9.02,0.9
5384,捷元    ,53218526,5148331,1351,10.33,11.2,9.72,10.27,10.7,N/A,0,5.57,0.81
5386,青雲國際,362536,21002,20,17.26,20.6,13.5,17.01,20.6,N/A,0,0.24,8.73
5426,振發實業,47760903,4422557,1233,10.79,11.1,10.3,10.78,11,15.71,8.18,3.08,0.79
5438,東友    ,36496177,2530335,972,14.42,15.6,13.4,14.13,13.85,23.08,11.55,2.25,0.98
5450,寶聯電腦,84940926,6211208,3011,13.67,14.95,11.25,13.34,13.8,N/A,0,12.33,1.11
5465,富驊企業,6673943,1697743,412,3.93,4.18,3.7,3.88,4.05,N/A,0,0.71,0.71
5474,聰泰科技,6831676,602884,368,11.33,12.2,10.7,11.13,11.05,N/A,9.04,1.79,0.89
5490,同亨科技,472235950,16166017,8140,29.21,31.75,24.5,27.02,31,9.23,10.7,17.13,2.02
6105,瑞傳科技,86021066,3593004,1557,23.94,25.8,22.8,23.82,23.5,8.83,4.25,3.27,0.95
6121,新普科技,10705340419,55240709,38376,193.79,212.5,166.5,194.69,190.5,14.52,3.41,19.71,3.59
6123,上奇科技,552183591,14949660,8155,36.93,40.5,32.5,36.27,34.4,12.79,8.13,30.98,2.27
6150,撼訊科技,118173527,6783565,3566,17.42,19,16,17.13,16.3,18.31,16.56,9.73,1.27
6160,欣技資訊,42052859,1356597,827,30.99,32.6,29.4,30.88,29.8,11.83,8.38,1.91,2.13
6161,捷波資訊,61184432,5339475,1957,11.45,12.25,10.35,11.26,10.8,11.13,2.77,4.98,0.72
6188,廣明光電,315980113,15020399,5997,21.03,22.2,19.9,21.12,20.45,11.62,9.77,5.27,0.77
6199,精威科技,2350200,530000,219,4.43,4.7,4.22,4.46,4.62,N/A,0,0.84,0.64
6219,富旺    ,840721,46576,46,18.05,19.7,16.9,18.81,17.3,9.89,0,0.03,2.2
6222,上揚科技,12842030,1241162,571,10.34,11.5,9,9.48,9.16,N/A,0,2.22,1.13
6228,全譜科技,7481334,1112178,596,6.72,7.22,6.16,6.74,7.1,N/A,0,2.71,0.69
6247,淇譽電子,25422950,1946000,956,13.06,13.3,12.7,13.07,13.2,N/A,3.4,3.23,0.89
6298,崴強科技,936586709,46362695,20728,20.2,22.3,16.7,19.34,17.55,109.69,1.13,27.51,1.26
8050,廣積    ,74344553,2027518,1486,36.66,38.8,33.05,36.62,34.1,9.34,9.7,2.91,1.56
8076,伍豐科技,337802995,10438856,5598,32.36,34.8,29.2,32.05,31.9,N/A,4.45,6.16,2.21
8114,振樺電  ,79182911,1667025,1009,47.49,49.8,44,47.13,45.25,9.18,10.01,2.73,2.72
8210,勤誠興業,286346667,8544256,4403,33.51,37.15,29,33.78,30.15,7.65,9.48,7.4,1.93
8234,新漢    ,485206985,16230971,7012,29.89,32.8,26.6,29.38,27.45,8.07,7.28,16.87,1.59
8299,群聯電子,9149109508,64961494,43285,140.83,149,128.5,138.85,146.5,13.97,2.96,36.37,2.82
8410,森田印刷,76128236,1560131,1154,48.79,53.7,42.5,48.29,45.25,12.4,4.41,4.26,1.54
3066,李洲科技,8841806,1136648,500,7.77,8.05,7.35,7.81,7.8,N/A,0,0.75,0.96
3128,昇銳電子,17603911,1304122,642,13.49,14.6,12.6,13.51,13.2,N/A,11.36,3.11,0.85
3230,錦明實業,16934447,1932602,773,8.76,9.45,7.7,8.85,9,N/A,0,1.82,0.59
3297,杭特電子,13885073,610632,405,22.73,25,20.9,23,21.55,143.67,4.59,1.76,1
3339,泰谷光電,151137270,8617871,4160,17.53,20.8,15.3,17.57,15.85,N/A,6.3,3.13,0.86
3362,先進光  ,8265517,473846,334,17.44,19.7,14.9,17.07,15.55,N/A,0,0.61,1.65
3434,哲固資訊,20240129,1914694,763,10.57,11.55,9.5,10.29,10.6,N/A,0,5.84,1.11
3441,聯一光學,1039742355,21105803,13497,49.26,52.9,43.6,47.99,46.1,20.58,1.73,67.15,2.17
3452,益通光能,536380694,33083051,13571,16.21,17.8,15,16.01,15.3,N/A,0,6.9,0.67
3455,由田新技,907072754,28181283,15777,32.18,38.1,27.8,31.87,32.1,8.94,9.28,46.72,1.06
3490,單井    ,41664561,2025097,1105,20.57,22.4,18.6,20.27,19.6,5.46,17.85,5.79,0.97
3516,亞帝歐  ,33596353,3215490,1382,10.44,11.3,9.62,10.33,10.2,N/A,4.9,4.23,0.34
3520,振維    ,9925307,749741,315,13.23,14.1,11.95,13.32,12.65,N/A,3.95,1.46,0.93
3522,宏森    ,99831942,6342671,3029,15.73,17.3,14.5,15.63,16.55,13.13,7.25,13.37,0.8
3523,迎輝科技,64259072,2873510,1787,22.36,23.85,20,22.48,20.9,N/A,0,2.84,0.84
3531,先益電子,18335899,835706,388,21.94,23.8,19.8,21.78,20.6,14.11,5.82,1.38,0.77
3562,頂晶科技,15176408,996091,732,15.23,16.95,13.5,14.99,13.9,N/A,0,1.9,1.27
3615,安可光電,2605512027,26286249,19910,99.12,106,87.2,97.91,98.5,16.81,1.01,57.16,2.47
3623,富晶通  ,213025628,10304615,5449,20.67,24.3,16.15,20.99,17.4,N/A,4.02,18.02,1.59
3629,卓韋光電,25355268,1253060,787,20.23,22.5,18.05,20.14,18.5,26.43,2.64,4.76,1.45
3630,新鉅科  ,2320796610,38508662,25459,60.26,69.9,50.4,59.13,54.8,10.38,5.56,44.99,2.19
3685,政翔    ,86396619,3843625,1906,22.47,25.4,19,22.55,24,10.86,8.41,9.36,1.55
3691,碩禾    ,5055825141,13554077,12404,373.01,435,306,374.23,349,8.75,8.02,30.72,3.98
4729,熒茂光學,647056671,32219349,15489,20.08,23.95,17.6,19.62,18.2,45.5,0,31.62,0.81
4933,友輝    ,241723005,3287207,2198,73.53,82.5,60.9,71.71,61,8.27,6.55,6.79,1.84
4944,兆遠    ,593631209,27401305,12083,21.66,25.55,17.95,20.98,25,N/A,8.8,29.8,1.14
5315,光聯科技,15017843,3117032,995,4.81,5.24,4.49,4.86,4.61,N/A,0,1.96,0.56
5392,應華精密,591802316,8847720,6450,66.88,72.3,61.4,65.59,67.7,10.34,5.9,11.37,1.63
5395,圓方創新,373105,19802,28,18.85,19.9,17.85,19.25,19.55,244.38,0,0.08,2.1
5432,達威光電,1895126,149194,163,12.72,14.1,10.45,11.97,11.2,13.66,0,0.72,3.04
5443,均豪精密,196638034,19406400,5750,10.13,10.65,9.24,10,9.67,6.04,7.34,8.52,0.72
6125,廣運機械,391389518,24993521,7471,15.65,18.05,13.8,15.38,15.8,25.9,8.6,9.82,0.63
6156,松上電子,384664,193685,131,1.98,2.22,1.77,2.01,1.8,N/A,0,0.05,0.85
6167,久正光電,1822636,1046036,276,1.74,2.13,1.47,1.77,1.8,N/A,0,0.65,0.51
6234,高僑    ,32682094,2273195,992,14.37,15.9,12.7,14.38,13.45,112.08,0,3.18,0.4
6244,茂迪    ,3318498761,61224803,37510,54.2,63.8,45.2,53.97,49.4,5.42,14.17,14,0.88
6246,臺龍電子,637352631,34252874,13922,18.6,21.8,14.05,17.49,14.9,17.13,0,20.38,1.2
6294,智基科技,3293796,94338,93,34.91,41.15,29.5,34.91,36.4,N/A,0,0.61,5.6
8049,晶采光電,68308451,9387648,2912,7.27,7.8,6.63,7.13,6.91,N/A,0,8.62,0.61
8053,巨擘科技,40175315,5848622,1328,6.86,7.8,6.1,6.72,6.43,N/A,0,1.42,0.54
8064,東捷科技,52872828,4925660,1776,10.73,12,9.72,10.83,10.3,N/A,3.88,3.73,0.65
8069,元太科技,39219962553,570881645,228600,68.7,73.3,62.9,68.65,64.1,12.28,4.14,52.88,2.88
8071,豐聲科技,8724129,407614,332,21.4,24.65,18.4,21.71,19.55,15.52,2.14,1.21,1.62
8077,冠華科技,46130,6000,4,7.68,8.18,7,7.73,6.51,N/A,0,0.01,2.71
8087,華鎂鑫  ,21904516,2216572,958,9.88,11.1,8.39,9.21,9.32,N/A,1.6,6.29,0.83
8107,大億科技,29156774,3258718,1230,8.94,9.65,8.5,8.87,9.16,N/A,9.27,1.9,0.61
8111,立碁電子,117923936,9668843,3394,12.19,13.15,11.2,12.13,11.6,N/A,6.63,6.45,0.86
8240,華宏新技,413590317,7819572,4919,52.89,57.1,46.7,52.74,49.3,8.5,6.49,8.99,1.25
8266,中日新  ,55015487,7599950,2479,7.23,8.45,6.3,6.97,6.76,N/A,0,10.67,0.75
3068,美磊科技,234114317,5368234,2455,43.61,47.7,41.05,44.68,42.35,10.61,10.29,7.48,2.73
3095,及成    ,662429320,47723993,13722,13.88,15.15,12.05,13.19,12.95,N/A,0,21.92,0.89
3152,璟德電子,995165839,11476877,7249,86.71,94.5,75.2,84.1,91.1,14.79,6.03,16.63,2.64
3221,台灣嘉碩,19281267,1541384,714,12.5,13.3,11.75,12.54,12.5,44.64,9.6,1.81,0.69
3234,光環    ,194554789,12318772,4727,15.79,16.7,14.05,15.64,16.4,22.16,6.09,13.23,1.25
3290,東浦    ,485986071,18665184,8163,26.03,28.15,22.4,25.64,23.1,10.45,2.16,25.11,1.74
3306,鼎天國際,318680871,13577115,7385,23.47,25.95,20.6,22.96,22.9,11.17,6.98,18.78,0.95
3363,上詮    ,89753725,3615754,2032,24.82,27,22.15,24.57,24.5,14.85,4.89,6.02,1.57
3431,長天科技,124355020,8008896,3589,15.52,17.1,13.6,15.1,14.1,N/A,0,16.92,2.48
3491,昇達科技,182817414,4696263,2459,38.92,42.5,36.75,38.4,39,25.32,5.61,10.62,1.96
3499,環天科技,29133211,2115103,1245,13.77,14.75,12.7,13.65,13.35,N/A,7.49,3.98,0.85
3632,研勤科技,666842606,7558613,5845,88.22,96.9,80.5,88.14,85.4,56.56,2.1,30.88,4.79
4903,聯光通信,96771663,12301863,3695,7.86,8.36,7.03,7.64,7.95,17.28,5.66,16.15,0.74
4905,台聯電訊,13012396,675945,243,19.25,20.4,18.1,19.36,19.6,8.2,2.55,1.19,1.13
4907,春雨開發,9163,2245,7,4.09,4.2,4,4.1,3.7,N/A,0,0.01,8.22
4908,前鼎光電,91848550,3715619,2284,24.71,29.75,20,24.25,21.2,9.14,9.9,4.97,1.53
4909,新復興  ,147758184,4922247,3099,30.01,32.2,27.15,29.73,28.6,9.57,9.44,5.32,1.28
5304,鼎創達  ,24299227,2851670,1201,8.52,9.34,7.84,8.4,8.05,N/A,0,1.53,1.36
5306,訊康科技,424444223,23328819,8354,18.19,22.95,12.65,16.74,22.45,N/A,0,16.62,4.04
5348,系通科技,7837114,527471,319,14.85,15.8,13.7,14.72,14.9,165.56,0,2.03,1.77
5353,台林通信,38363915,3595960,1385,10.66,11.4,10,10.73,10.85,10.14,3.31,3.7,0.78
6109,亞元科技,6995597,963138,520,7.26,7.89,6.74,7.36,7.52,N/A,4.78,1.33,0.77
6143,振曜科技,227230555,7203407,4977,31.54,34.5,27.6,31.09,28.4,10.44,6.93,8.84,1.23
6163,華電聯網,127659627,10654859,3590,11.98,12.8,10.6,11.71,12,N/A,5,11.56,0.99
6170,統振    ,126882087,6425438,3296,19.74,21.35,18.3,19.68,19.25,35,0.67,7.16,1.48
6190,萬泰科技,126661930,11236526,3357,11.27,12.1,10.1,11.13,10.5,19.09,2.85,8.69,0.91
6218,豪勉科技,151029273,4402944,2788,34.3,37.2,30.5,33.85,33.35,5.46,11.99,7.54,1.76
6241,易通展  ,2361374,181256,138,13.03,14.3,12.1,13.13,12.5,N/A,0,0.6,1.62
6245,立端科技,581156852,22754946,9783,25.53,27.8,21.4,24.34,23.55,30.99,1.06,34.24,1.61
6263,普萊德  ,18872907,1008992,621,18.7,19.9,17.4,18.83,17.6,12.48,8.52,1.73,1.27
6264,德士通  ,55854613,3812291,1497,14.65,16.95,11.85,15.07,13.1,39.7,0,3.54,1.79
8034,榮群電訊,6256336,1370748,519,4.56,4.8,4.22,4.6,4.73,N/A,0,2.18,0.56
8048,德勝科技,14248351,1208677,566,11.78,12.8,10.8,11.93,12,20.69,3.33,2.41,0.96
8059,凱碩    ,49333301,5147958,1836,9.58,10.05,8.42,9.2,9.05,N/A,19.88,5.56,0.87
8082,眾星國際,148464287,11230414,2307,13.21,14.3,11.9,13.36,12.9,N/A,0,19.84,1.41
8097,鴻松精密,3116279,1010115,219,3.08,3.42,2.54,3.03,2.59,N/A,0,2.5,1.22
1333,恩得利  ,6614508,1189249,595,5.56,6.16,5.21,5.58,5.4,N/A,0,1.16,0.84
1336,台翰    ,31887152,2369999,820,13.45,14.4,11.9,13.51,13.65,151.67,4.39,3.58,0.56
1815,富喬    ,874666850,43744434,15279,19.99,23.7,16,20.35,17.6,6.82,5.73,15.12,1.04
3078,僑威科技,147353071,12988347,4187,11.34,12.8,9.71,11.31,10.3,27.11,10.97,5.75,0.74
3089,展成科技,54579834,4491409,1199,12.15,13.2,10.6,12.35,12.3,15.97,2.43,8.61,1.13
3092,鴻碩精密,63927536,3890025,1750,16.43,18,14.15,15.67,14.85,12.69,8.08,6.09,0.8
3114,好德科技,23307812,2042891,913,11.4,12.2,10.25,11.39,10.8,N/A,1.85,4.08,0.72
3115,寶島極光,32514024,2323101,1063,13.99,15,11.8,12.97,12,54.55,0,5.32,1.5
3144,新揚科  ,55931070,4003488,898,13.97,15,13.25,14,14.7,7.99,0,5.19,2.69
3191,和進電子,8995372,1192181,494,7.54,8.08,7.11,7.55,7.6,12.88,0,2.2,0.55
3202,樺晟電子,66573112,6849897,2311,9.71,10.5,8.85,9.35,9.16,N/A,2.18,8.68,0.57
3206,志豐電子,115374486,6755412,3208,17.07,18.6,15.75,17.07,17,8.67,8.76,17.15,1.1
3207,耀勝電子,7260746,632939,357,11.47,12.55,10.5,11.51,10.85,18.08,3.68,1.64,0.8
3226,至寶電腦,46400519,2661492,947,17.43,19.1,14.15,17.28,17.3,N/A,0,6.17,2.14
3236,千如電機,15939524,1380683,829,11.54,12.3,10.8,11.43,12.05,9.56,9.95,3,0.82
3276,宇環科技,34427478,2660107,514,12.94,13.6,11.6,12.83,12.3,N/A,0,3.82,1.2
3288,點晶科技,26576253,1739081,905,15.28,16.15,13.5,14.76,13.7,N/A,0,3.49,1.35
3294,英濟    ,1218398099,62061412,22523,19.63,21.3,17.95,19.36,18.8,98.95,0,44.98,0.94
3299,帛漢    ,99184076,3162718,1762,31.36,33.45,29,31.1,29.6,7.69,10.13,6.06,1.41
3310,佳穎精密,9283326,1086655,537,8.54,9.4,7.61,8.4,7.75,N/A,0,2.74,1.1
3313,斐成企業,42068880,3414539,1490,12.32,13.3,11,12.05,11.45,16.13,0,4.08,0.67
3322,建舜電子,24161113,2063277,822,11.71,12.9,10.45,11.45,12.25,N/A,4.08,2.48,0.98
3332,幸康電子,31553055,693341,359,45.5,48.45,43,45.43,45.5,9.74,8.79,1.44,1.88
3354,律勝    ,57843867,3849577,756,15.02,15.95,13.6,14.8,14.7,10.5,5.78,4.82,0.88
3390,旭軟電子,469236667,11922771,5760,39.35,43.3,33.5,39.51,35.6,11.48,6.17,22.58,2.07
3465,祥業科技,4219671,756065,384,5.58,6.6,5.03,5.55,5.28,N/A,0,2.66,1.04
3484,崧騰    ,36269927,1770445,1146,20.48,22.5,18.55,20.4,18.9,9.74,10.05,3.21,0.85
3511,矽瑪科技,22094131,746455,518,29.59,32.85,25.6,29.36,27.5,8.18,18.18,1.94,1.27
3512,能緹    ,48776895,3181184,1607,15.33,18.45,12.2,14.9,13.75,N/A,0,7.57,1.02
3526,凡甲科技,188098261,4659304,3292,40.37,43.9,37,39.54,38.5,11.7,14.83,7.41,1.92
3537,堡達    ,26953199,1664613,1025,16.19,18.3,14.25,16.26,14.85,15.63,6.73,3.59,0.99
3548,兆利科技,26271166,1457981,809,18.01,18.95,16.55,17.84,18.7,N/A,5.34,2.88,0.47
3609,東林科技,25611828,1091740,582,23.45,26.45,21.8,23.66,22.35,9.31,5.36,3.48,0.93
3624,光頡科技,629232035,21203539,9815,29.67,32.5,25,29.13,32,17.02,4.68,24.38,1.58
3631,晟楠    ,291727905,6126618,3092,47.61,52,44.5,47.72,47.3,12.1,8.26,7.85,2.58
4912,KY聯德  ,99523630,3627049,1772,27.43,31.3,23.1,26.27,26.3,8.59,3.8,13.05,1.28
4939,亞電    ,486784707,20996068,8015,23.18,28,19.4,23.14,22.3,14.11,5.65,29.19,1.67
5301,祥裕電子,155103,91588,48,1.69,1.93,1.58,1.71,1.65,N/A,0,0.29,0.74
5309,系統電子,56022251,6906751,2170,8.11,8.64,7.07,7.98,8.4,N/A,0,4.53,0.99
5317,凱美電機,29469859,3787089,1379,7.78,8.33,7.31,7.69,7.44,12.83,6.72,2.78,0.63
5321,友銓電子,9739553,3679240,968,2.64,3.09,2.25,2.6,2.36,N/A,0,2.45,0.43
5328,華容    ,46928342,6299723,1769,7.44,7.65,7,7.47,7.38,11.01,0,2.77,0.7
5340,建榮工業,9405239,1701657,610,5.52,5.98,5.2,5.53,5.45,27.25,0,1.03,0.6
5345,天揚    ,8793582,2037156,717,4.31,4.58,3.96,4.31,4.25,N/A,0,4.07,0.5
5349,先豐通訊,1294102583,66946488,21380,19.33,21.85,15.55,18.88,16.2,9,6.54,32.41,1.15
5355,佳總興業,80272260,7568014,2401,10.6,11.9,9.6,10.6,9.99,N/A,0,4.87,1.32
5356,協益電子,1441416791,32390765,15987,44.5,46.8,39.35,43.67,41.7,4.53,11.99,24.46,1.55
5364,浩騰    ,1788011,1644724,317,1.08,1.48,0.87,1.13,1.09,N/A,0,0.78,1.1
5381,合正科技,20256704,7127565,1839,2.84,3.07,2.53,2.83,2.72,N/A,0,2.36,0.32
5398,力瑋實業,354197053,15271618,5444,23.19,26.7,19.5,22.2,26.2,1310,0.76,36.58,2.5
5439,高技企業,67211173,3015177,1503,22.29,24.1,20.2,22.24,20.5,5.98,14.63,3.98,1.38
5457,宣德    ,26683330,3950315,1180,6.75,7.19,5.76,6.83,6.54,N/A,0,1.69,1.01
5460,同協電子,17456385,1767516,748,9.87,10.25,9.28,9.86,9.78,11.93,6.13,2.45,0.81
5464,霖宏科技,19865597,950198,648,20.9,22,19.7,20.67,20,222.22,5,1.58,1.34
5475,德宏工業,416940026,35471717,7828,11.75,13.35,10.3,11.64,10.9,12.98,0,17.35,0.88
5480,統盟電子,31634197,3534580,1149,8.94,9.35,8.34,8.87,8.39,18.64,13.11,1.97,0.59
5481,華韡電子,35905252,3188738,1065,11.26,12.05,10.2,11.2,11.75,N/A,0,3.12,0.62
5488,松普科技,15117569,2229848,881,6.77,7.2,6.41,6.77,6.89,N/A,4.35,2.43,0.47
5491,連展科技,123627988,11943648,4181,10.35,11.5,9.01,10.3,9.29,N/A,2.69,6.24,0.56
5498,凱崴    ,58997231,5654250,1768,10.43,10.95,9.8,10.32,10.2,72.86,0,3.55,1.04
6101,弘捷    ,2721243,147443,96,18.45,19.5,17.35,18.91,18.4,153.33,0,0.26,1.84
6107,華美電子,230670121,4188459,2610,55.07,71.9,38.1,49.81,59.6,N/A,0,7.61,9.14
6114,翔昇電子,620038,268339,78,2.31,2.89,1.87,2.24,2.4,N/A,0,0.58,10.43
6124,業強科技,45720452,1467138,562,31.16,34.3,30.15,31.76,31,387.5,0,0.8,2.17
6126,信音企業,61566309,2929091,1531,21.01,22.7,18.45,20.95,20.2,8.21,12.37,2.83,1.26
6127,九豪精密,102540630,7574076,2946,13.53,15.25,11.5,13.29,11.8,7.71,4.4,8.44,0.79
6134,萬旭電業,197899346,11535355,5435,17.15,19.2,14.2,15.53,19.2,N/A,2.6,13.93,1.03
6158,禾昌興業,115059450,5324207,2876,21.61,23.5,19.55,21.6,20.35,9.51,11.79,4.64,0.76
6173,信昌電陶,158531583,11558779,5150,13.71,15.35,12.2,13.66,12.95,14.39,10.73,6.21,0.86
6174,安碁科技,59902904,6157772,2745,9.72,10.95,8.98,9.83,9.54,20.74,2.62,12.32,0.93
6175,立敦科技,1050261659,36275831,15601,28.95,32.8,24.75,28.39,25.65,8.81,2.02,33.56,2
