櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,
06月 Jun. 08,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 274,436,547,515元",,,,,4. 加權平均本益比：16.20   註：加權平均本益比為經排除極端值（資本額逾全市場發行資本額10％,,,,,,,,
,,,,,   之個股）後之數值，未排除極端值之加權平均本益比為 43.97,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,202,318,182股",,,,,5. 加權平均殖利率： 7.31%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,567,524筆",,,,,6. 成交量週轉率： 10.84%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
2035,唐榮公司,436314341,15414851,5758,28.3,34.9,25.5,29.04,26.15,NA,0,4.4,1.24
5007,三星科技,114146044,4047886,710,28.19,29.65,27.2,28.24,27.8,12.3,7.62,1.84,2.03
5009,榮剛材料,1263399595,32821800,10454,38.49,47.4,32.8,40.91,36.4,8.77,6.31,10.95,1.8
5011,久陽精密,0,0,0,,,,,3.22,NA,0,0,3.74
5013,強新工業,677782610,30132374,9606,22.49,25.9,18.2,21.73,18.55,10.66,2.69,38.84,1.22
5014,建錩實業,38399439,3086734,1226,12.44,14,10.6,12.52,10.95,NA,20.09,2.65,0.72
5015,華祺工業,269267156,9347921,4107,28.8,32.4,20.3,27.92,20.85,7.58,16.78,15.42,1.15
5016,松和工業,56301167,2299803,1105,24.48,26,23.05,24.09,23.7,12.28,6.32,5.61,1.1
8349,友信    ,4672792,238372,136,19.6,21.95,17.05,19.97,18.2,33.7,8.24,0.41,1.23
8930,青鋼金屬,67434198,3774467,1485,17.86,19,16.2,17.48,17.05,15.5,5.86,9.27,1.27
9962,有益鋼鐵,56289963,3872763,1374,14.53,17.25,12,15.1,12.1,NA,0,5.28,0.76
2114,鑫永銓  ,15129997,394250,184,38.37,41.9,35,38.28,37.3,7.36,6.86,0.88,1.61
5102,富強輪胎,115199847,7796953,2262,14.77,16.25,12.8,14.16,12.85,17.85,2.95,14.08,1
4416,三圓建設,43121191,642209,91,67.14,74.9,66,71.25,67.6,18.78,2.14,1.07,2.7
5213,捷鴻開發,34000331,1357697,810,25.04,27.3,22.5,24.76,22.5,7.58,0,2.31,1.36
5505,和旺建設,24625614,1353310,501,18.19,20.65,15.9,18.09,16,100,0,3.38,1.41
5506,長鴻營造,524062488,43049969,12358,12.17,13.85,10,11.92,10,NA,10,33.84,0.75
5508,永信建設,259360316,3517586,2438,73.73,82.8,63.8,74.34,66.5,6.73,11.27,2.68,2.48
5511,德昌營造,61353700,3707488,1430,16.54,17.5,15.75,16.58,15.8,8.63,9.49,4.5,0.98
5512,力麒建設,5354489703,254258654,60532,21.05,26.3,16.75,21.06,16.9,14.96,9.46,68.64,0.95
5514,三豐建設,142145638,9753494,3033,14.57,16.05,11.3,13.85,11.3,10.97,13.27,9.89,0.86
5516,雙喜    ,5533930,467111,175,11.84,12.95,10.1,11.83,10.2,21.25,10.78,1.22,0.88
5519,隆大營造,16327226,484035,285,33.73,36,32,34.04,32.55,11.5,5.37,0.95,2.21
5520,力泰建設,3969224,161090,96,24.63,26,23.3,24.7,23.3,7.02,6.43,0.23,1.01
5521,工信    ,1015998711,72631072,19900,13.98,15.8,11.55,13.78,11.55,30.39,19.04,22.42,0.91
5523,宏都建設,2399848125,76493235,30171,31.37,36.5,24.15,30.36,24.15,20.82,9.52,81.12,1.82
5529,志嘉建設,12075506,440696,335,27.4,28.7,25,27.53,25,NA,4,1,1.84
5530,大漢建設,566081240,33357799,8583,16.96,18.5,14.8,16.59,16.1,178.89,9.31,31.11,1.37
6402,基泰營造,113272431,7734026,1937,14.64,15.9,11.8,14.45,11.8,28.78,8.47,11.69,1.04
5601,台聯貨櫃,2999471,158028,112,18.98,20.2,17.05,18.61,17.3,66.54,1.56,0.22,0.87
5603,陸海交通,55676818,4093327,1496,13.6,16,11.1,13.68,11.55,NA,6.92,6.63,0.88
5604,中連貨運,165708073,4262637,2420,38.87,41,36.2,38.84,37.2,6.48,7.04,3.92,1.49
5609,中菲行  ,335233112,9257710,5183,36.21,40.5,32.3,36.51,34.65,13.92,4.76,9.24,2.55
5701,劍湖山  ,3338601989,172264296,52192,19.38,22.2,14.95,19.16,14.95,NA,0,41.44,1.13
5703,亞都麗緻,49979668,1347059,974,37.1,41.4,29.8,35.61,29.8,NA,1.67,1.92,2.3
5704,老爺知  ,24116033,809582,558,29.78,32.5,26.1,29.31,26.1,NA,1.14,1.35,2.16
5706,鳳凰國際,3330950420,31995254,21434,104.1,116.5,84.1,100.39,87,43.28,2.13,104.43,5.17
8940,新天地  ,689672457,20073376,9759,34.35,38,29.1,33.37,31.1,19.08,0,37.54,1.97
5820,日盛金控,392441050,54563166,9173,7.19,7.52,6.75,7.12,6.95,NA,0,2.51,0.77
6008,中信證券,9207176904,422889451,93871,21.77,25.4,19.6,21.9,22.1,6.95,3.16,16.66,1.46
6015,宏遠證券,595342556,47509810,12452,12.53,15.4,10.55,12.67,10.55,18.19,0,11.05,1
6016,康和證券,850456956,64004816,13369,13.28,15.6,11.6,13.33,11.8,14.94,3.38,10.42,0.91
6020,大展證券,68633414,3963408,1469,17.31,20.1,15.3,17.39,15.3,19.37,4.24,1.7,1
6021,大慶證券,198447772,10417394,3675,19.04,22.9,16.25,19.09,16.65,9.85,2.4,4.18,1.1
6022,大眾證  ,426972482,29338183,7080,14.55,18.6,12,15.13,12,7.89,6.08,10.94,0.81
6023,寶來期  ,244519884,4671883,2408,52.33,55.4,49.1,51.33,54,9.61,4.94,4.26,2.33
2916,滿心企業,34896920,1704123,480,20.47,21.8,19.5,20.81,19.7,11.8,6.09,4.04,1.17
2921,特力和樂,40127724,1477736,855,27.15,29.6,23.75,27.3,23.75,8.13,9.89,3.7,1.34
5902,德記洋行,26997688,3455744,1052,7.81,8.3,7.1,7.72,7.62,NA,6.56,1.99,0.91
5903,全家    ,11864768,209669,171,56.59,59,51.7,56.07,53.3,18.64,4.5,0.09,3.28
5904,寶雅國際,97044176,3555178,1843,27.29,29.25,24.9,26.5,24.9,9.15,6.18,5.5,1.4
5905,南仁湖  ,350890332,20829929,8022,16.84,20.1,13.15,17.19,13.15,NA,5.93,11.92,1.05
8941,關中    ,44449134,2254705,914,19.71,22.8,17.5,20.29,17.55,16.1,2.79,2.37,0.96
9960,邁達康  ,12999435,553505,324,23.48,25.5,20.5,23.47,20.5,8.01,8.14,2.81,1.4
1584,精剛精密,20757749,748200,496,27.74,29.8,24.6,27.76,26.35,17,5.69,1.87,1.18
2221,大甲    ,36583650,1516279,852,24.12,27.9,17.5,21.37,18.1,8.74,8.28,3.57,0.97
3284,太普高  ,8529819,904138,240,9.43,10.3,8.3,9.35,8.65,NA,11.56,2.18,0.83
3388,崇越電通,334837199,2785493,1629,120.2,133.5,106,120.76,106.5,10.59,6.57,6,2.43
5312,寶島科  ,50107313,1282830,811,39.05,43.1,36.5,38.85,37,14.74,7.29,2.24,2.48
8390,金益鼎  ,695400236,7244375,4377,95.99,105,74.4,93.13,74.4,15.97,3.02,17.58,3.89
