櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
97年09月 Sep.08,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 182,139,795,461元",,,,,4. 加權平均本益比：11.89   註：加權平均本益比為經排除極端值（資本額逾全市場發行資本額10％,,,,,,,,
,,,,,   之個股）後之數值，未排除極端值之加權平均本益比為 40.90,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,382,932,625股",,,,,5. 加權平均殖利率： 10.60%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,294,838筆",,,,,6. 成交量週轉率： 12.55%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
2035,唐榮公司,446053556,18516176,4189,24.08,26.7,21.6,24.31,25.45,NA,0,5.29,1.17
5007,三星科技,54505893,2135322,583,25.52,26.8,23.5,25.93,24.7,12.6,8.98,0.97,1.71
5009,榮剛材料,861223597,34132089,9655,25.23,32.4,18.8,26.27,18.8,5.66,13.29,11.39,1.07
5011,久陽精密,37680,21399,12,1.76,2,1.38,1.68,2,NA,0,0.07,2.08
5013,強新工業,236534734,13507488,4953,17.51,19.2,15.55,17.64,15.8,5.58,3.16,16.27,0.98
5014,建錩實業,31724409,4362714,1261,7.27,8.7,6.12,7.35,7,NA,31.42,3.75,0.48
5015,華祺工業,34662358,2334870,1129,14.84,17.75,12.9,15.29,14.2,8.88,24.64,3.85,0.97
5016,松和工業,37721610,1536784,786,24.54,26.05,22.1,24.11,22.2,5.4,5.4,3.75,0.98
8349,友信    ,13872144,731505,330,18.96,19.5,18.3,18.88,18.7,34.63,3.2,1.22,1.28
8930,青鋼金屬,56799952,4207519,1434,13.49,14.85,11.95,13.55,12.8,8.42,7.03,9.79,0.91
9962,有益鋼鐵,26275893,3191850,912,8.23,11.3,6.49,8.58,7.8,NA,7.69,4.35,0.5
2114,鑫永銓  ,35399561,1332907,411,26.55,32.8,21.1,27.47,21.8,4.78,16.05,2.79,1.07
5102,富強輪胎,34349308,2739901,631,12.53,13.65,11.2,12.55,12.25,8.94,4.08,4.71,0.9
4416,三圓建設,1627044,24408,25,66.66,71.5,62.2,67.7,63.8,0,4.31,0.04,2.88
