櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
01月Jan. 08,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 339,872,575,306元",,,,,,4. 加權平均本益比：12.89,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Weighted Average P/E Ratio,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,981,240,714股",,,,,,5. 加權平均殖利率： 7.13%,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Weighted Average Yield,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,927,065筆",,,,,,6. 成交量週轉率： 13.40%（以上櫃股數計算）,,,,,,,
     Number of Transactions,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
4114,健喬信元,497790831,19897532,7873,25.01,34.1,18.5,27.13,19.5,29.55,2.2,34.68,1.47
4120,友華生技,162260589,4348238,2451,37.31,41.4,32,36.5,33.6,10.94,3.83,8.46,1.77
4121,優盛醫學,181756770,7730503,3922,23.51,25.35,20.8,23.06,21.1,8.76,5.07,11.42,1.41
4123,晟德    ,144570423,3252455,2084,44.44,49.3,36.8,43.31,37.8,7.59,1.11,11.08,2.19
4126,太平洋醫,160750170,6127064,3124,26.23,28.9,23,25.85,23.8,11.61,6.3,14.65,1.68
4127,天良    ,41837325,2599310,1287,16.09,18.35,14,15.91,14.3,47.67,3.49,5.91,0.86
4128,中天生技,326342796,12825283,6780,25.44,28.95,18.45,24.76,18.45,NA,0,11.28,2.54
4129,聯合骨科,104908470,3344880,1848,31.36,39,23.25,34.12,23.25,232.5,1.07,8.67,2.02
4131,晶宇生技,176027277,2739411,1699,64.25,74.7,48,62.74,48,NA,0,6.11,5.8
8908,欣雄    ,1617958,113677,74,14.23,15.35,13.85,14.36,13.85,20.37,4.33,0.16,1.26
8917,欣泰    ,74292,2039,11,36.45,37.4,35.5,36.45,37.4,0,5.34,0,2.4
8927,北基加油,4808742,297789,116,16.14,17.1,14.85,16.33,15.75,23.86,3.17,0.34,1.39
8931,大園汽電,23536413,1994457,784,11.8,12.5,10.95,11.75,11.3,11.65,6.19,1.87,0.82
3073,普格    ,164652202,3451805,2457,47.7,55,38.9,46.58,40.6,16.44,4.92,10.71,2.28
3079,宏億國際,49811319,3869137,1349,12.87,15,10.3,13.11,10.6,23.56,11.32,5.64,0.73
3087,翔準    ,60751270,6483121,1793,9.37,10.9,8.18,9.54,8.29,8.64,0,2.27,0.67
3188,安茂    ,265920736,6924300,3977,38.4,48.4,27.5,37.22,29,13.62,5.55,15.36,2.03
3219,倚強科技,141317285,3570850,2545,39.57,46.8,33.05,39.27,34.8,11.92,1.72,9.57,2.69
3227,原相科技,17495431235,76885441,53421,227.55,260,179,221.15,179,10.44,4.46,65.68,4.5
3228,金麗科  ,467700223,5554863,4351,84.19,118,63.5,82.89,65.8,20.31,2.55,11.49,3.86
3252,宏連科技,207233291,18576237,4743,11.15,12.8,9.8,10.86,10.5,NA,0,21.16,1.04
3259,鑫創科技,52666457,1957270,967,26.9,32,24.5,26.55,25,NA,10,3.43,1.23
3260,威剛科技,2751293515,50500826,28118,54.48,65.5,48.1,53.42,49.1,13.06,0,29.51,1.37
3264,欣銓科技,1063310188,58289408,16488,18.24,22.95,15.1,19.2,15.6,7.03,12.69,14.55,1.06
3265,台星科  ,145798368,12348828,4043,11.8,13.85,10,11.95,11,9.82,14.72,4.53,0.81
3268,海德威  ,47117651,989121,816,47.63,62.5,31.55,48.63,31.55,23.37,0.95,3.55,2.09
3298,圓創科技,353953193,11051916,5753,32.02,37.45,26,31.27,26.2,12.13,5.95,25.15,1.57
3317,尼克森  ,1076672310,11801185,8807,91.23,109,77.4,89.42,77.6,9.63,3.86,24.12,2.42
3372,典範    ,611945265,39579908,11679,15.46,18.7,13.25,15.65,13.95,8.21,14.33,17.19,1.07
3438,類比科  ,1618192386,13636587,10590,118.66,142.5,85.7,115.71,87.2,10.74,11.26,35.93,3.2
3527,聚積    ,1590730503,8022146,6234,198.29,259,156.5,198.63,156.5,12.4,3.84,30.35,5.1
5302,太欣半導,227564609,10792756,4552,21.08,26.75,14.7,21.25,15,NA,3.33,6.69,1.3
5314,世紀民生,28185756,3114988,1356,9.04,10.3,7.25,8.78,7.61,NA,1.83,2.77,0.81
5324,華昕電子,3436605,1247077,135,2.75,3.35,2.42,2.75,2.63,NA,0,0.63,5.16
5326,漢磊科技,1476969912,81049185,26699,18.22,22.65,15,17.94,15.3,6.83,6.53,24.52,1.23
5344,立衛科技,2334078,193840,146,12.02,14.05,9.4,12.31,10.2,17.59,0,0.26,2.19
5346,力晶    ,17279834995,1316441465,185857,13.12,14.2,11.95,12.97,13.1,5.98,18.77,16.84,0.87
5347,世界先進,3469885912,162991032,37818,21.28,25.2,18.7,21.18,19.8,7.98,7.52,9.59,1.51
5351,鈺創科技,1258589896,47881062,20717,26.28,29.5,23.5,26.05,24.15,7.08,7.24,12.58,1.22
5387,茂德科技,6342759543,765452539,108015,8.28,8.85,7.81,8.17,7.91,9.42,12.89,11.41,0.65
5425,台半    ,4817550023,118515494,44681,40.64,50.7,28,40.62,28.2,20.74,3.4,47.93,1.9
5455,訊利電業,49556623,3516237,1619,14.09,17.3,11.9,14.24,12.25,6.88,4.65,11.41,0.97
5466,泰林科技,369721748,23215390,6998,15.92,18.1,14.5,15.87,14.5,5.02,14.48,7.89,0.86
5468,台晶科技,19539113,1156279,696,16.89,20.3,13.35,16.85,14.6,NA,0,1.5,1.85
5483,中美晶  ,27997949084,140919733,77226,198.68,267,154.5,211.52,160.5,20.01,2.29,71.03,5.42
5487,通泰    ,98061751,5002247,2465,19.6,22.8,15.9,19.07,16.4,10.19,6.09,10.99,1.03
6103,合邦電子,450856950,38078286,11075,11.84,13.95,9.2,11.13,9.4,NA,31.38,35.87,1.2
6104,創惟科技,449252077,12272748,7231,36.6,46,26.05,35.92,26.05,11.63,3.6,15.39,1.39
6129,普誠科技,1383323624,59738204,24934,23.15,26.95,18,22.2,18.25,12.41,4.76,34.56,1.4
6130,亞全科技,69647354,1842571,1460,37.79,47.5,21.55,34.6,21.55,93.7,0,6.67,3.83
6138,茂達電子,5961655062,87230418,46449,68.34,76,57.5,66.84,59.6,20.91,0.93,76.86,3.57
6147,頎邦科技,1007547494,35747382,11172,28.18,32.3,25.8,28.33,26.6,8.09,4.54,11.51,1.36
6182,合晶科技,23585019034,163421115,103612,144.32,190.5,105.5,149.84,105.5,17.55,2.85,72.18,5.06
6186,晶磊半導,131174873,9210664,2593,14.24,17.2,11.9,14.3,11.9,NA,3.86,12.9,1.72
6198,凌泰科技,28593191,2168821,1120,13.18,16.8,10.8,13.27,10.8,NA,8.33,6.26,0.87
6223,旺矽科技,1211599770,16735595,9274,72.39,103,56.8,76.53,68.5,10.3,5.15,26.26,2.47
6229,研通科技,185888127,8925187,4349,20.82,25.45,16.1,19.93,16.45,10.41,12.09,25.38,1.39
6233,旺玖科技,3115232251,95478140,46134,32.62,37,26.35,31.41,26.35,31.75,3.87,109.73,1.69
6236,凌越科技,358720,103000,32,3.48,3.75,3.06,3.48,2.8,NA,0,0.17,1.74
6237,驊訊電子,3066044389,27896802,19172,109.9,125,85,104.5,91.4,12.8,5.99,47.71,4.01
6243,迅杰科技,4233913634,46913622,30095,90.24,114.5,73.1,88.13,73.1,10.2,4.41,72.97,3.28
6261,久元電子,1195507338,15651847,9059,76.38,90.2,63.3,76.44,66,9.76,7.56,18.6,2.23
6287,元隆電子,226445333,20192489,6467,11.21,13.95,7.34,10.86,7.4,NA,0,9.99,0.99
6291,沛亨半導,73338859,3368040,1808,21.77,26.9,17.05,22.32,17.05,NA,12.25,7.39,1.6
8024,佑華微電,297149793,8731232,5126,34.03,42.5,28.25,34.35,30.65,7.39,8.15,15.63,1.74
8040,九暘    ,1391418303,27710665,16813,50.21,63,32.95,48.63,32.95,21.97,4.55,33.87,2.29
8054,安國國際,2680445377,30751845,21807,87.16,114,59.5,84.34,59.5,14.3,5.83,45.93,2.56
8066,福葆電子,11708317,1829165,774,6.4,8.25,4.82,6.35,5.13,NA,0,1.64,0.58
8079,誠遠科技,53656393,4252778,1526,12.61,14.4,11.3,12.67,11.4,6.26,12.45,7.45,0.82
8081,致新    ,3093724121,18426994,14088,167.89,222.5,135,167,141.5,11.7,4.94,30.21,4.14
8084,巨虹電子,225962810,7137427,3311,31.65,34.95,27,30.71,29.85,NA,0,17.63,2.42
8088,品安科技,94138904,7258493,2846,12.96,14.45,11.3,12.76,11.3,NA,5.75,16.46,0.75
8261,富鼎先進,2577355932,66098099,30333,38.99,44,32.35,38.27,35.55,17.43,3.71,56.18,2.07
8277,商丞科技,75485666,5854039,2314,12.89,13.85,12,12.76,12.25,NA,12.08,9.13,1.07
1569,濱川企業,24861621,1138074,362,21.84,24.05,20.2,22.47,22.5,11.72,10.22,2.08,1.24
3069,寶晟科技,5182805,388007,211,13.35,15.55,12,13.97,12.7,NA,4.48,1.45,1.23
3071,協禧電機,24341005,3353326,1215,7.25,8.36,6.08,7.3,7.01,NA,9.98,3.31,0.69
3088,艾訊    ,343509177,8192414,4756,41.93,49.9,34.7,41.83,35.2,8.42,11.33,11.26,2.07
3126,信億科技,5781220,222788,180,25.94,28.5,22.15,25.87,26.9,NA,2.6,0.63,2.5
3171,天馳科技,10891639,1218257,572,8.94,11.05,6.96,9.46,7.53,14.48,9.03,3.21,0.67
3211,順達科技,4692774582,53004559,28186,88.53,109.5,71.5,87.67,85.1,11.01,4.53,52.39,2.92
3213,茂訊電腦,277185506,2620532,2131,105.77,124,92.2,105.32,94,11.44,7.12,6.95,4.98
3217,優群科技,132543374,5558744,2693,23.84,26.7,19.65,23.58,20,7.69,4,7.55,1.2
3287,廣寰科  ,25810254,2022170,785,12.76,13.2,11.05,12.28,11.3,NA,7.07,5.15,0.89
3323,加百裕  ,1211896130,18356519,11715,66.01,81.8,52.3,64.75,55.6,9.75,3.59,24.72,2.49
3325,旭品    ,142238174,4648699,2451,30.59,37.8,23.5,31.46,24,7.74,8.33,8.35,1.1
3416,融程電  ,207177548,2398676,1693,86.37,100,78,88.38,86.5,16.2,4.62,8,3.08
3483,力致科技,660685305,5948455,3652,111.06,134,85.7,110.73,90,10.2,5.55,17.1,2.98
3489,筌寶    ,53597163,1195599,627,44.82,49,39.1,44.63,40.9,9.51,6.11,3.39,2.16
3521,鴻翊    ,16789093,536650,409,31.28,41,25.2,32.52,25.2,7.22,15.87,1.67,1.2
3540,曜越    ,156429471,2348368,1687,66.61,73.5,56,64.68,56.3,7.54,5.32,5.56,2.78
5371,中強光電,3132520496,88309296,32596,35.47,43.75,30.8,36.85,32.4,6.51,10.8,12.72,1.32
5384,捷元    ,161386458,11927784,4533,13.53,15.6,11.55,13.31,11.7,4.06,3.93,12.19,0.75
5386,青雲國際,91707,9284,10,9.87,10.45,9.65,9.96,9.45,NA,0,0.05,3.23
5426,振發實業,158030195,11100281,3510,14.23,16.45,12.3,14.21,12.75,6.71,16.7,7.4,0.91
5438,東友    ,563585280,16113701,6441,34.97,42.3,29.8,35.78,32.5,7.19,9.84,14.1,2.06
5450,寶聯電腦,19304644,1438131,389,13.42,14.4,12.55,13.59,14,466.67,1.78,2.58,1.11
5465,富驊企業,17359830,2851102,968,6.08,7.16,4.71,6.05,4.74,NA,21.09,2.36,0.37
5474,聰泰科技,62504671,1657954,1175,37.69,43.4,29.9,37.76,30.5,9.44,8.19,4.92,2.13
5490,同亨科技,285788946,11206346,4688,25.5,28.65,22.4,25.3,23.55,5.7,8.78,10.86,1.58
6105,瑞傳科技,644111980,12200266,5908,52.79,63.9,43.8,54.83,50.9,9.77,8.25,12.2,2.36
6121,新普科技,6156909480,47667831,24622,129.16,164,110.5,132.84,127,13,4.33,28.2,3.06
6123,上奇科技,20162749,1182182,615,17.05,19.5,15.2,17.56,15.8,7.67,7.59,3.04,1.25
6150,撼訊科技,76954771,4690220,2432,16.4,20.9,12.65,16.12,13.2,9.43,4.46,7.2,1.41
6160,欣技資訊,390480535,4971103,2918,78.55,87.5,63.5,77.95,65,9.92,7.38,7,3.77
6161,捷波資訊,450594021,27677716,9569,16.28,18.5,12.5,15.5,13.25,9.4,7.09,28.83,0.79
6188,廣明光電,776465269,20170227,8497,38.49,44.5,34.3,39.06,35.05,8,8.41,7.29,1.35
6199,精威科技,72386611,4897541,1563,14.78,15.6,13.8,14.7,14.5,34.52,15.31,7.71,1.24
6219,視達科技,4835827,915727,406,5.28,6.15,4.28,5.43,4.5,28.13,0,1.63,0.77
6222,上揚科技,63730635,7594471,1960,8.39,10.3,6.99,8.29,7.17,NA,5.71,12.31,0.5
6228,全譜科技,9147939,1143100,484,8,9.8,6.46,8.13,6.92,8.87,12.71,2.78,0.64
6230,超眾科技,380226498,13353481,5794,28.47,32.45,24.9,27.95,25.8,8.14,4.26,17.01,1.13
6232,仕欽科技,1719783250,158116452,32362,10.87,13.2,7.76,11,8.03,NA,14.19,35.95,0.6
6247,淇譽電子,53256808,2541020,1288,20.95,22.2,19.6,20.95,20.05,39.31,1.39,4.21,1.43
6298,崴強科技,260921894,9224841,4707,28.28,31.8,24.25,27.86,26,9.15,7.69,6.23,1.62
8050,廣積    ,1234974399,15466575,10835,79.84,97.5,64.9,78.17,67.7,9,4.85,28.1,2.41
8076,伍豐科技,14513175259,57087392,41132,254.22,335.5,176,269,176.5,23.28,5.24,56.16,8.51
8114,振樺電  ,99500986,1255630,971,79.24,94.5,66.1,79.23,69.5,8.92,10.07,2.44,3.39
8210,勤誠興業,61226841,2918538,1164,20.97,23.95,18.4,20.9,19,8.64,10.52,3.05,1.36
8234,新漢    ,472149128,8855708,5897,53.31,59.1,40.4,50.58,41,11.29,5.36,14.88,2.47
8299,群聯電子,16299633966,79693305,55859,204.52,233,171,200.52,172,10.69,3.85,79.55,3.78
3066,李洲科技,206155275,10718771,5427,19.23,22.85,15.2,18.81,15.25,NA,7.08,7.33,1.07
3080,威力盟  ,2818449195,42480929,22392,66.34,82.7,50.9,66.89,57.8,11.4,7.78,26.51,1.93
3128,昇銳電子,180352024,5136182,2858,35.11,41,29.05,34.55,30,9.26,8.33,12.23,2.01
3230,錦明實業,86266470,3945309,1864,21.86,26.2,18,22.32,18.15,7.44,15.81,4.94,0.82
3297,杭特電子,90399859,2138594,1332,42.27,53.4,36.55,44.09,39.8,8.45,6.53,6.63,1.61
3339,泰谷光電,170421051,5111285,2654,33.34,36.5,30.5,33.69,33.3,NA,1.8,6.11,1.89
3362,先進光  ,12802424,950494,452,13.46,15.55,12.2,13.53,12.3,NA,8.94,2.16,1.14
3434,哲固資訊,29223891,1749506,650,16.7,16.95,15.8,16.75,16.7,NA,9.88,5.63,1.21
3452,益通光能,2884310313,10467828,8965,275.54,318,215,268.29,223.5,15.61,6.26,17.26,4.1
3455,由田新技,50765658,1425775,843,35.6,38,32.4,35.19,33.5,14.19,18,2.84,1.45
3490,單井    ,67853821,1625667,1002,41.73,43.8,37.2,40.9,37.3,11.3,8.04,5.93,2.6
3516,亞帝歐  ,76356196,2395910,1035,31.86,37.1,26.7,32.22,29.6,30.2,10.13,3.3,0.77
3520,振維    ,78479451,4208590,1464,18.64,24.3,14.35,19.13,14.45,5.8,13.84,8.48,0.89
3522,宏森    ,27841951,870278,587,31.99,40.7,23.3,33.45,23.3,7.79,4.29,2.45,1.47
3523,迎輝科技,896470042,8407184,5447,106.63,126,87,105.1,96,10.31,12.5,9.31,3.91
5315,光聯科技,94085127,13395829,3308,7.02,7.8,6.1,7.1,6.24,NA,3.2,5.58,0.68
5392,應華精密,1073635402,8540663,5760,125.7,154,95.4,125.79,95.4,11.26,2.47,14.58,5.17
5395,普揚科技,212920,32737,11,6.51,7.81,5.86,6.85,6.09,NA,0,0.09,0.88
5432,達威光電,223651122,15793136,5139,14.16,19.1,11,14.77,12.55,13.94,2.39,19.36,1.16
5443,均豪精密,357188963,18950623,7233,18.84,20.65,16.8,18.56,17.2,NA,5.75,8.34,1.27
6125,廣運機械,465985513,12519343,5474,37.22,41.25,32.5,37.65,37.25,9.11,8.02,8.53,1.43
6156,科橋電子,255377702,19020732,6634,13.42,15.85,11.15,13.26,11.5,NA,8.26,9.55,0.8
6164,華興電子,449443463,18516190,7539,24.27,29.4,18.5,25.13,20,11.43,6.35,17.74,1.6
6167,久正光電,145958099,16391924,5193,8.9,11.2,6.7,8.73,6.87,38.17,0,9.88,0.59
6226,光鼎電子,48055408,3675450,1502,13.07,15.55,10.7,13.49,11.05,14.54,5.42,5.59,0.88
6234,高僑    ,96393646,3666572,1780,26.28,30.7,23.05,26.39,23.75,10.15,11.78,5.41,0.59
6244,茂迪    ,12238428003,50539503,33899,242.15,304.5,186.5,244.04,190.5,14.3,5.58,24.52,3.03
6246,臺龍電子,8521549,2036910,763,4.18,4.98,3.56,4.16,3.8,NA,5.26,1.43,0.52
6278,台表科  ,1363799508,28597781,13422,47.68,57.7,40,48.42,41.75,5.99,8.38,20.41,1.32
6294,智基科技,406328,162103,28,2.5,2.89,2.12,2.62,2.12,NA,0,0.24,1.12
8049,晶采光電,133364063,10827330,4343,12.31,14.5,10.4,12.1,10.9,38.93,3.57,17.27,0.66
8053,巨擘科技,38570496,4021464,1485,9.59,11.6,8,9.78,9.27,NA,10.78,0.93,0.4
8064,東捷科技,289436844,9245739,4187,31.3,33.7,27.55,30.92,28.25,8.12,21.27,7.56,1.3
8069,元太科技,6404590143,168059557,68832,38.1,47.8,30.5,38,31.05,27,1.41,28.61,2.56
8071,豐聲科技,23137647,5081515,370,4.55,5.63,3.61,4.66,3.8,NA,39.47,12.74,0.69
8077,冠華科技,3995573,607306,186,6.57,7.21,6,6.75,6.9,NA,0,1.14,0.51
8087,華鎂光  ,2754756,349597,120,7.87,8.8,7.5,7.97,7.6,NA,1.31,0.94,0.53
8107,大億科技,687089103,32414109,11649,21.19,28.4,16.1,21.62,16.6,18.24,0,19.01,0.99
8111,立碁電子,373311841,16328620,7274,22.86,28.35,18.4,22.83,19.35,25.13,8.78,21.21,1.39
8240,華宏新技,314497374,6000651,4297,52.41,65.4,40.4,52.5,40.9,9.11,12.22,8.35,1.13
8266,中日新  ,881018566,28904595,10645,30.48,41.1,24.65,30.84,27.5,41.67,0,45.63,2.07
3095,及成    ,981143859,24863833,12339,39.46,52.6,30.1,38.91,30.7,6.66,11.4,17.14,1.04
3221,台灣嘉碩,146752828,5338604,1917,27.48,37.2,23.5,29.32,24.1,9.64,15.76,8.4,1.31
3290,東浦    ,33721293,4384404,960,7.69,8.3,7.19,7.78,7.81,NA,14.98,5.9,0.96
3306,鼎天國際,362496024,8649891,5033,41.9,52,28.6,39.9,29.1,23.1,4.12,13.02,1.36
3419,譁裕實業,220503392,7053163,3300,31.26,33.8,28.3,30.76,28.1,12.91,6.58,9.86,1.57
3431,長天科技,342279332,9027549,5272,37.91,45.7,27.35,35.98,,18.37,10.71,20.75,1.89
3454,晶睿通訊,1370480891,20100695,9110,68.18,79.7,52.2,69.8,52.2,13.77,8.81,38.22,2.69
3491,昇達科技,361465998,3971847,2386,91,104.5,81,92.05,85.8,20.28,3.9,17.5,4.89
3499,環天科技,621576843,13719249,7749,45.3,53.1,28.1,41.24,29,12.29,17.24,30.93,1.47
4903,聯光通信,41035405,5664903,1701,7.24,8.61,5.41,7.14,5.7,NA,0,7.76,0.58
4905,台聯電訊,46981566,3707406,1177,12.67,13.8,11.5,12.75,11.55,11.91,4.32,6.28,0.81
4907,正華通訊,42433195,4393478,960,9.65,10,8.92,9.71,9.5,NA,0,8.3,1.65
4908,前鼎光電,149523566,3750432,2415,39.86,48.45,33,39.17,33.5,8.5,13.43,6.7,2.44
4909,新復興  ,357388054,8448253,4052,42.3,55.3,34.7,44.13,35.3,6.91,9.71,11.25,1.69
5304,大霸電子,1958501,452988,312,4.32,5.23,3.36,4.46,5.2,NA,0,0.34,1
5306,訊康科技,10090665,2616391,877,3.85,4.81,2.96,4.03,3.25,NA,0,3.72,0.41
5348,系通科技,6683622,257669,182,25.93,30,21.8,25.95,22,9.48,0,1.18,2.24
5353,台林通信,33457724,3913786,1475,8.54,10.35,7.42,8.81,7.63,18.17,6.42,3.88,0.56
6109,亞元科技,12474072,1359323,474,9.17,10.15,8.19,9.18,8.19,13.65,18.31,2.79,0.78
6143,振曜科技,729861462,15759098,7963,46.31,52.4,35.95,43.62,36.3,9.05,5.17,31.83,2.56
6152,百一電子,278689725,8608313,4103,32.37,38.6,26.6,31.93,29.05,9.78,0,7.66,1.68
6163,華電聯網,606006793,26142667,9187,23.18,24.9,21.95,22.97,22.8,14.71,7.89,38.62,2.38
6170,統振    ,139990299,6921712,3269,20.22,23.7,17.3,20.22,18,9.57,9.44,9.43,1.24
6190,萬泰科技,107456505,6444572,2208,16.67,18.95,14.7,16.57,15.1,8.12,7.28,5.81,1.1
6218,豪勉科技,30028946,1506259,823,19.93,21.9,18.6,20.03,19,11.52,21.05,2.97,1.04
6241,享承科技,586852,81856,41,7.16,8.38,5.93,6.87,,NA,0,0.09,4.19
6245,立端科技,133967037,4142728,2173,32.33,37.5,29.35,32.59,30.7,13.35,1.49,7.8,1.94
6263,普萊德  ,102965901,2736647,1872,37.62,44,33.2,37.8,34,7.78,10.58,5.3,2.18
6264,德士通  ,25128365,2839306,1056,8.85,10.7,7.3,8.7,7.6,NA,32.89,4.81,0.72
8034,榮群電訊,40617518,4608314,1423,8.81,9.77,7.3,8.65,7.49,NA,10.41,6.81,0.71
8082,捷超通訊,22933735,2741793,1012,8.36,9.98,7.02,8.65,7.65,NA,14.37,4.52,0.72
8097,鴻松精密,83072024,7052280,2849,11.77,13.8,9.76,11.43,9.85,NA,0,11.25,1.54
1333,恩得利  ,54784079,4477934,1975,12.23,14.65,10.2,12.17,10.3,103,4.17,5.39,0.64
1336,台翰    ,53671270,1267698,633,42.33,47.5,39.65,42.9,47.2,11.65,6.35,2.06,1.67
1582,信錦    ,170684399,1701097,1045,100.33,112,90,100.27,94.5,11.5,7.93,4.1,3.12
1815,富喬    ,275237965,13474083,3876,20.42,25.6,18.2,21.54,19.9,8.5,10.05,5.92,1.39
2059,川湖科技,380733903,2378876,1833,160.04,184,135,160.5,135,17.86,3.33,3.2,5.06
3078,僑威科技,131204048,8011535,2656,16.37,18.3,14.45,16.57,14.95,8.54,9.36,5.33,1.05
3089,展成科技,14309053,2057908,755,6.95,7.69,6.2,7.12,7.09,NA,4.23,3.76,0.62
3099,頂倫企業,258932650,34718809,7912,7.45,9.43,5.86,7.68,5.96,NA,8.22,14.46,0.49
3114,好德科技,24493755,1593412,661,15.37,16.4,14.3,15.38,14.85,7.42,13.46,3.52,0.77
3115,寶島極光,10136361,1071744,435,9.45,10.6,8.26,9.08,8.76,62.57,22.83,5.18,0.73
3144,新揚科  ,132209382,9524460,2184,13.88,16.6,11.3,14.58,12.6,NA,4.68,11.99,0.97
3191,和進電子,43061513,2939564,1287,14.64,18.5,12.1,15.31,12.6,9.13,16.66,5.71,0.82
3202,樺晟電子,74090597,2784055,1310,26.61,29.95,22.5,26.66,23.7,12.15,8.81,4.33,1.43
3206,志豐電子,17503322,1056791,685,16.56,19.9,14.35,16.95,14.8,10.42,12.16,2.87,0.99
3207,耀勝電子,101553554,6384949,1457,15.9,17.8,14.2,16.02,14.9,15.52,4.02,18.49,1.08
3226,至寶電腦,26986643,1312929,807,20.55,25.5,16.95,20.94,17.85,6.18,16.8,3.63,1.3
3229,晟鈦    ,136711941,7416659,3608,18.43,21.75,15,17.34,15.2,12.56,11.84,15.42,1.22
3236,千如電機,15031961,1172142,604,12.82,13.8,11.8,12.67,12.2,15.84,9.01,2.58,0.86
3276,宇環科技,104451038,4843376,1854,21.56,23.6,18.1,21.14,18.7,8.99,0,6.16,1.66
3288,點晶科技,2226643286,36803239,21517,60.5,66.4,51.2,58.95,52.9,15.2,3.57,93.71,3.75
3294,英濟    ,546130470,13088488,6523,41.72,45.8,35.15,39.87,39.8,13.92,7.53,10.52,2.08
3299,帛漢    ,30132301,1521897,724,19.79,21.6,18,20.13,19.35,10.57,3.3,3.49,1.04
3313,斐成企業,145682092,4421874,1816,32.94,43.3,26.4,34.24,26.9,10.93,18.58,7.31,1.1
3332,幸康電子,73317702,2058335,705,35.61,36.5,33.2,35.81,36.25,6.85,13.79,4.28,1.59
3354,律勝    ,16052746,1025876,430,15.64,16.9,13.95,15.72,16.5,235.71,7.87,1.38,0.96
3369,鐵研科技,132294647,6568326,2894,20.14,24.15,16.85,20.41,18.05,NA,1.38,8.68,1.3
3390,旭軟電子,23454557,889601,548,26.36,28.35,23,26.33,25.2,20.32,5.95,2.38,1.82
3465,祥業科技,18111626,1145733,469,15.8,16.3,14.9,15.88,15.5,NA,3.22,5.71,1.32
3484,崧騰    ,25407090,728981,375,34.85,38.2,29.5,34.15,29.6,8,6.75,2.25,1.51
3512,能緹    ,78384442,2445580,1635,32.05,38.7,25.05,30.48,25.7,12.07,9.85,7.64,1.28
3526,凡甲科技,97979740,1711444,1307,57.24,72.3,46.1,55.72,48.2,9.43,8.29,4.56,2.5
5301,祥裕電子,4734967,993073,324,4.76,5.6,3.8,4.86,3.83,NA,0,1.12,0.73
5309,系統電子,21850968,3356551,1252,6.5,7.4,5.4,6.49,5.88,NA,8.5,2.57,0.64
5317,凱美電機,88800885,8209906,2705,10.81,12.4,9.86,10.75,10,7.25,10,6.14,0.79
5318,佳鼎科技,10900707,6343826,351,1.71,1.82,1.33,1.65,1.5,NA,66.66,2.11,0.75
5321,九德電子,11747425,1304483,588,9,10.8,7.47,8.98,7.85,4.36,0,0.58,1.16
5328,華容    ,39055659,4391862,950,8.89,9.94,7.6,8.96,8,NA,0,2.63,0.81
5340,建榮工業,59043560,9221823,2132,6.4,6.99,5.82,6.4,6,30,3.33,5.56,0.57
5345,天揚    ,18465965,2253536,907,8.19,9.71,7.36,8.23,7.36,NA,0,4.51,0.29
5349,先豐通訊,31299507,4026098,1097,7.77,9,7,8.05,7.15,NA,13.98,1.98,0.6
5355,佳總興業,150381272,11460361,3780,13.12,16.75,11.2,13.2,11.55,44.42,6.92,9.74,1.04
5356,協益電子,74810147,8711298,2239,8.58,9.64,7.6,8.63,7.81,14.46,2.56,6.22,0.43
5364,浩騰    ,624939515,24985724,9415,25.01,28.8,20.9,24.54,21.55,5.37,2.08,16.03,1.38
5381,合正科技,79822677,15918725,3522,5.01,6.06,4.33,5.12,4.47,NA,8.94,6.36,0.41
5398,力瑋實業,3230304,494969,215,6.52,7.02,5.96,6.67,6.48,NA,15.43,0.92,0.78
5439,高技企業,81291099,3967413,2069,20.48,23.8,17.15,20.56,17.9,8.48,13.96,5.37,1.31
5457,宣德    ,131106379,17379101,4014,7.54,8.11,6.58,7.48,6.92,NA,7.22,10.41,0.46
5460,同協電子,58301758,3963398,1578,14.71,17.1,13.05,15.1,13.6,11.72,9.55,5.98,1.09
5464,霖宏科技,72833121,2530970,1270,28.77,31.9,25,28.75,29.1,8.15,6.87,4.91,1.84
5475,德宏工業,88268505,10071780,2639,8.76,10.2,7.6,8.84,7.68,13.02,7.81,5.84,0.44
