櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
98年04月 Apr.09,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 467,013,165,023元",,,,,4. 加權平均本益比：80.36,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 20,906,964,578股",,,,,5. 加權平均殖利率： 9.53%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 5,296,482筆",,,,,6. 成交量週轉率： 30.15%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
5009,榮剛材料,2742465089,165799817,39372,16.54,18.35,13.65,16.27,16.3,NA,15.33,54.91,0.94
5011,久陽精密,3061,2044,3,1.49,1.5,1.5,1.5,1.5,NA,0,0.01,1.72
5013,強新工業,354003034,30004915,8059,11.79,13,9.85,11.37,10.3,NA,4.85,36.15,0.76
5014,建錩實業,143652775,15612007,4076,9.2,11.2,6.64,8.96,8.35,NA,8.98,12.96,0.61
5015,華祺工業,84763605,5233146,2154,16.19,18.5,14.3,16.19,16.6,9.43,21.08,8.63,1
5016,松和工業,92585590,3989884,2120,23.2,25.45,20.8,22.9,22.75,13.07,5.27,9.73,1.03
8349,友信    ,6312800,370819,290,17.02,17.7,16.5,17.02,16.9,41.22,3.55,0.62,1.09
8930,青鋼金屬,25598843,2445261,1022,10.46,11.4,9.5,10.35,10,NA,9,5.63,0.76
9962,有益鋼鐵,63936256,7187432,2013,8.89,10.3,7.76,8.81,8.1,NA,7.4,9.8,0.81
2114,鑫永銓  ,37530466,1662615,584,22.57,24.15,20.6,22.51,23.4,9.25,14.95,3.48,1.1
5102,富強輪胎,16330110,1700158,503,9.6,10.8,8.3,9.59,9.43,NA,5.3,2.92,0.79
4416,三圓建設,5210361,115629,114,45.06,49.3,41.2,45.88,45.3,22.76,6.07,0.19,1.87
5213,力昕建設,38237037,3655669,1335,10.45,12.65,7.32,10.37,11,6.36,22.72,4.66,0.74
5505,和旺建設,121241431,15182592,3167,7.98,9.4,6.36,7.46,6.97,11.24,0,37.96,0.58
5506,長鴻營造,18144888,6146968,858,2.95,3.82,2.42,2.91,2.8,NA,0,4.83,0.28
5508,永信建設,277912124,6366874,2673,43.64,48.15,38.3,42.07,45.8,7.9,16.37,4.86,1.83
5511,德昌營造,99931246,6958091,2046,14.36,15.55,12.3,13.87,15.55,10.16,9.64,8.45,0.97
5512,力麒建設,2236394481,221705141,34113,10.08,12.2,8.08,9.98,9.84,16.13,9.95,54.9,0.58
5514,三豐建設,110499489,8245235,1931,13.4,15.3,11.85,13.21,12.9,12.4,7.75,8.36,0.94
5516,雙喜    ,8496921,1092356,345,7.77,8.79,6.49,7.76,7.2,17.56,10.41,2.85,0.65
5519,隆大營造,25879819,1685522,879,15.35,17.1,12.8,15.32,16.2,12.66,14.56,2.76,1.24
5520,力泰建設,9358282,462206,268,20.24,21.6,18.6,19.82,21.4,6.95,8.41,0.65,0.89
5521,工信    ,1601653347,168388700,33327,9.51,10.5,8.1,9.34,9.27,NA,8.62,48.45,0.84
5523,宏都建設,1014189950,64034277,17483,15.83,20.35,12,15.33,18.15,NA,8.42,58.57,1.57
5529,志嘉建設,59843227,6338105,2365,9.44,10.35,8,9.21,9.13,4.39,0,14.35,0.58
5530,大漢建設,262731252,28508328,5251,9.21,11.05,5.5,8.69,8.92,NA,0,26.58,1.36
6402,基泰營造,5407038,10014054,551,0.53,0.72,0.43,0.57,0.44,NA,109.09,11.38,0.04
2636,台驊國際,280812453,14310258,6790,19.62,21.35,17.6,19.55,18.75,9.62,6.4,29.22,1.09
5601,台聯貨櫃,7595118,545626,326,13.91,15.3,11.9,13.97,13.5,54,2,0.76,0.68
5603,陸海交通,102701699,12172438,2667,8.43,9.85,7.03,8.24,8.01,18.63,6.24,19.34,0.62
5604,中連貨運,43762213,2085070,1016,20.98,21.85,19.6,21.02,21.05,14.82,23.75,1.92,1.02
5609,中菲行  ,1200492214,46700208,17946,25.7,29.2,22.2,25,24.35,13.23,8.17,40.26,1.74
5701,劍湖山  ,6231147841,505987855,101807,12.31,14.5,9.5,12.36,11.75,NA,0,121.72,1.05
5703,亞都麗緻,176666178,5595287,2833,31.57,41.15,18.7,28.76,35.45,NA,0,7.97,3.29
5704,老爺知  ,111679696,4944544,2508,22.58,27.45,17.2,21.57,22.45,NA,1.33,8.27,1.97
5706,鳳凰國際,2796959647,34400271,21334,81.3,94,64.6,82.33,78.4,28.93,2.53,97.92,3.98
8940,新天地  ,258724391,9368133,4270,27.61,32.2,23.5,26.91,29.4,33.79,0,15.24,1.87
5820,日盛金控,3980731322,874913640,85493,4.54,5.35,3.12,4.4,4.49,NA,0,19.35,0.5
6008,凱基證券,8952114971,733418652,107213,12.2,14.45,9.9,12.34,11.95,NA,8.36,28.9,0.92
6015,宏遠證券,953358099,125328074,23376,7.6,8.48,6.41,7.44,6.97,NA,0,29.15,0.81
6016,康和證券,1239076783,143333044,25140,8.64,9.38,7.51,8.5,8.18,NA,8.19,21.87,0.71
6020,大展證券,55702092,3935276,1466,14.15,15.6,12.3,13.88,13.55,NA,8.92,1.69,1
6021,大慶證券,398164132,37853503,8473,10.51,12.4,8.3,10.31,10,NA,6.5,14.25,0.87
6022,大眾證  ,1050611110,90441751,16499,11.61,13.8,8.14,11.37,11.65,NA,10.12,30.16,0.98
6023,寶來期  ,911595752,18731378,10139,48.66,53.8,43.7,48.12,47.75,10.22,6.01,14.27,2.07
6024,群益期  ,438057873,9851425,4929,44.46,54.5,39.25,42.73,45.1,8.98,4.7,14.56,2.3
2916,滿心企業,25918545,2376513,912,10.9,11.75,9.93,10.9,10.7,62.94,11.21,5.63,0.67
2921,特力和樂,81533331,4146275,1889,19.66,21.8,16,18.79,20.05,17.43,10.92,9.83,1.23
5902,德記洋行,104483210,28115357,5291,3.71,4.36,3,3.78,3.15,NA,0,12.22,1.35
5903,全家    ,13337149,258766,210,51.54,53.8,47.1,51.13,53,16.11,4.33,0.12,3.11
5904,寶雅國際,159822157,5855232,2742,27.29,29.25,25.15,26.9,28.6,9.26,6.64,8.82,1.54
5905,南仁湖  ,731916774,74776452,18911,9.78,11.65,8.01,9.47,8.96,NA,0,42.78,0.72
8941,關中    ,120289648,9864934,3069,12.19,13.5,10.65,11.96,11.5,NA,7.82,10.73,0.75
9960,邁達康  ,16588968,1251115,660,13.25,14.7,12.05,13.59,14.3,10,14.12,5.35,0.96
1584,精剛精密,24740337,1708380,831,14.48,15.65,13.4,14.64,14.45,NA,10.38,4,0.74
2221,大甲    ,46104885,4504347,1545,10.23,11.5,8.35,10.04,9.4,NA,15.95,10.62,0.56
3284,太普高  ,18337047,2314721,519,7.92,8.56,7.2,7.97,8.15,101.88,0,5.59,0.78
3388,崇越電通,770412562,14812121,8821,52.01,59,45.1,49.92,52.7,12.73,9.48,26.6,1.36
5312,寶島科  ,85639640,2668518,1347,32.09,34.8,29,31.4,33.35,13.13,6.29,4.44,2.02
8390,金益鼎  ,257179348,7960936,4546,32.3,34.95,28.65,31.75,30.8,27.75,7.3,14.83,1.68
8705,東隆五金,46458032,1742109,1232,26.66,28,24,26.56,26.35,7.59,13.47,2.09,1.96
8905,裕國    ,13211270,1177200,503,11.22,11.7,10.7,11.27,11.35,NA,6.16,0.99,0.92
8906,花王企業,25705175,5008813,831,5.13,5.79,4.38,5.09,4.38,NA,0,9.76,0.48
8913,華夏資融,15755394,1756883,822,8.96,10,7.76,8.83,9.09,NA,0,5,0.9
8916,光隆    ,6847052,636756,254,10.75,11.3,10.1,10.69,10.6,20,4.71,0.77,0.52
8921,沈氏印刷,5054700,555276,235,9.1,9.99,8.61,9.45,9.2,28.75,7.6,1.19,0.56
8923,時報出版,76722531,6290237,198,12.19,15.2,12.5,13.64,14.3,13.75,4.89,20.71,1.02
8924,大田精密,434733123,10895231,5662,39.9,41.3,37.2,39.92,39.3,11.23,15.52,8.98,1.79
