櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
98年06月 Jun. 09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 458,968,837,849元",,,,,4. 加權平均本益比：89.24,,,,,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 13,150,151,771股",,,,,5. 加權平均殖利率： 6.24%,,,,,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 4,210,789筆",,,,,6. 成交量週轉率： 18.92%（以上櫃股數計算）,,,,,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
4609,唐鋒實業,71594543,4090004,1935,17.5,18.7,14.4,17.25,14.4,3.47,12.5,8.53,1.07,,,,
2035,唐榮公司,1534297936,45619891,19243,33.63,38.7,29.1,32.71,31.8,NA,0,13.03,2.28,,,,
5007,三星科技,94822053,5820791,1955,16.29,17,15.65,16.2,16.6,8.38,13.37,2.65,1.03,,,,
5009,榮剛材料,2063027461,96336778,26404,21.41,24.6,17.8,20.19,18.75,NA,13.33,31.9,1.09,,,,
5011,久陽精密,2172,1302,2,1.66,1.71,1.71,1.71,1.71,NA,0,0,1.97,,,,
5013,強新工業,156014675,13860219,3804,11.25,11.85,10.45,10.98,10.8,NA,4.62,16.7,0.8,,,,
5014,建錩實業,197579142,16993279,4669,11.62,12.85,10.1,11.31,10.75,NA,6.97,14.1,0.78,,,,
5015,華祺工業,104019698,5952453,2524,17.47,19.15,14.95,16.75,15.05,8.55,6.64,9.82,0.9,,,,
5016,松和工業,29202824,1360273,720,21.46,22.45,20.5,21.53,21.2,12.18,5.66,3.32,0.96,,,,
8349,友信    ,54863138,3230111,240,16.98,17.6,15.7,17,17.6,42.93,3.4,5.38,1.13,,,,
8930,青鋼金屬,51890801,4822542,1850,10.76,11.8,9.6,10.22,9.9,NA,9.09,11.1,0.75,,,,
9962,有益鋼鐵,255640102,19359315,5836,13.2,14.6,11.4,12.77,12.8,NA,4.68,26.4,1.27,,,,
2114,鑫永銓  ,75587647,3035690,718,24.89,31,23,26.17,27,10.67,12.96,6.35,1.27,,,,
5102,富強輪胎,6526930,742730,242,8.78,10,7.95,8.82,9.4,NA,5.31,1.28,0.78,,,,
