櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
"98年05月 May, 09",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 510,738,973,089元",,,,,4. 加權平均本益比：99.67,,,,,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 17,221,452,977股",,,,,5. 加權平均殖利率： 5.69%,,,,,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 4,668,186筆",,,,,6. 成交量週轉率： 24.84%（以上櫃股數計算）,,,,,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
9951,皇田工業,39557865,2270637,942,17.42,18.2,16.1,17.45,17.3,NA,18.49,4.14,1.95,,,,
4609,唐鋒實業,62643031,3691834,1608,16.96,18.4,15.1,16.78,17.25,4.16,0,7.7,1.29,,,,
2035,唐榮公司,2691110772,77416787,22463,34.76,41.3,23.3,31.43,37.55,NA,0,22.12,2.69,,,,
5007,三星科技,104401237,6367581,2039,16.39,17.25,15.4,16.3,16.25,8.21,13.66,2.89,1.01,,,,
5009,榮剛材料,3138479934,161824558,35261,19.39,22,15.8,19.38,21.5,NA,11.62,53.59,1.25,,,,
5011,久陽精密,6362,4093,5,1.55,1.6,1.6,1.6,1.6,NA,0,0.01,1.84,,,,
5013,強新工業,136039873,12503501,3346,10.88,11.8,10,10.84,10.95,NA,4.56,15.06,0.81,,,,
5014,建錩實業,75420415,8019901,2119,9.4,10.05,8.56,9.25,10.05,NA,7.46,6.66,0.73,,,,
5015,華祺工業,81864214,4872132,1827,16.8,17.5,15.45,16.63,17.15,9.74,20.4,8.03,1.03,,,,
5016,松和工業,29620398,1356911,752,21.82,23,21,21.83,21.65,12.44,5.54,3.31,0.98,,,,
8349,友信    ,4945731,292935,228,16.88,17.3,15.95,17.01,16.8,40.98,3.57,0.49,1.08,,,,
8930,青鋼金屬,17017990,1758468,745,9.67,10.2,9.3,9.74,9.6,NA,9.37,4.05,0.73,,,,
9962,有益鋼鐵,39179735,4093468,1245,9.57,10.7,8.1,9.28,10.7,NA,5.6,5.58,1.07,,,,
2114,鑫永銓  ,40060379,1619380,528,24.73,26.1,22.25,24.19,26,10.28,13.46,3.39,1.22,,,,
5102,富強輪胎,5579129,615041,212,9.07,9.6,8.47,9.11,9.6,NA,5.2,1.06,0.8,,,,
4416,三圓建設,7279226,135274,122,53.81,66,43,52.08,65.9,33.12,4.17,0.23,2.73,,,,
5213,力昕建設,74068093,5720960,1745,12.94,15.4,11,12.75,14.85,8.58,16.83,7.29,1,,,,
5505,和旺建設,99323591,8724910,2279,11.38,14.6,6.58,9.93,14.6,23.55,0,21.81,1.22,,,,
5506,長鴻營造,26873364,8044284,977,3.34,3.98,2.42,3.15,3.2,NA,0,6.32,0.32,,,,
5508,永信建設,978904453,17687381,8252,55.34,63.7,44.6,52.9,58.2,10.03,12.88,13.5,2.32,,,,
5511,德昌營造,108050340,6790584,1973,15.91,17.2,14.9,16,16.15,10.56,9.28,8.25,1.01,,,,
5512,力麒建設,3661905733,276981886,34610,13.22,17.8,10.25,12.84,16,26.23,6.12,68.58,0.94,,,,
5514,三豐建設,101111936,7390195,1666,13.68,14.8,12.1,13.34,13.8,13.27,7.24,7.49,1,,,,
