櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,,
"101年12月  Dec., 12",,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 266,819,027,364元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,161,511筆",,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,011,981,127股",,,,,,4. 成交量週轉率： 11.14%（以上櫃股數計算）,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,
"代 號
 Code",股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading Value　　　　　　　（NTD）,"總  成  交  量
（ 股 ）　　　Total Trading Volume　　　　　（Share）","總 成 交 筆 數
（ 筆 ）　　
Total Transactions",       成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比      P/E 　　
Ratio",平均殖利率（%）　　Average Yield, 週轉率（%）　 　Turnover Rate, 淨值比（%）　　PBR,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,
1256,F-鮮活  ,28694900,466835,398,61.46,63.9,60,61.37,61.3,13.65,1.83,2.65,2.66,
1258,F-其祥  ,7611687,284201,204,26.78,27.15,26.5,26.75,26.8,N/A,8.21,0.84,1.62,
4205,恆義食品,14965324,419423,279,35.68,36.5,35,35.73,36.5,16.59,5.48,0.63,2.22,
4207,環泰企業,89567498,6821705,1857,13.12,13.5,12.85,13.1,12.95,9.32,1.93,5.08,1,
4712,南璋    ,99716753,2580689,1574,38.63,40,36.35,38.13,36.7,8.03,4.74,3.77,2.67,
4303,信立    ,15148748,1814282,639,8.34,8.88,7.5,8.34,8.33,N/A,0,2.59,0.92,
4304,勝昱科技,3995115,636641,304,6.27,6.75,5.79,6.27,6.35,N/A,0,1.07,0.65,
4305,世坤塑膠,32314784,1309745,977,24.67,26.4,23.4,24.56,24.4,11.46,4.51,2.38,1.69,
6508,惠光    ,72606456,2594096,1627,27.98,29.3,26.95,27.77,27.9,12.74,5.38,3.49,1.26
8354,冠郝企業,28172400,2291397,886,12.29,12.65,12.05,12.29,12.1,3.04,6.61,4.14,0.67
9950,萬國通路,5493450,284000,158,19.34,20.2,18.6,19.19,19.3,17.55,6.17,0.64,1.25
4401,東隆興業,232081104,8987526,3738,25.82,27.9,23.25,24.63,27.05,11.86,8.13,7.47,1.65
4402,福大材料,17844723,2284516,580,7.81,8.7,6.85,7.77,8.35,N/A,0,3.32,1.32
4406,新昕纖維,4970197,795211,417,6.25,6.51,6,6.26,6.29,N/A,7.95,1.53,0.54
4417,金洲製網,112210280,5601785,2327,20.03,20.6,19.55,19.91,20.15,4.2,4.47,7.87,1.04
4419,松懋工業,3144655,321012,178,9.79,10.2,9.37,9.89,9.62,N/A,0,0.82,1.3
4420,光明    ,2357388,129102,91,18.25,18.95,18,18.27,18.1,19.95,7.44,0.43,1.03
4429,聚紡    ,15795642,569282,374,27.74,28.5,27,27.94,28.25,19.76,11.33,1.66,0.94
4432,銘旺實  ,437774441,10833482,5883,40.4,42.95,37.35,40.44,41.6,7.88,4.33,27.92,1.94
1558,伸興工業,257761423,2559032,2083,100.72,104,99,99.98,100,8.8,8,4.95,2.12
1566,捷邦國際,126811690,3811055,1970,33.27,36.1,30.5,32.67,32.3,32.96,2.48,9.07,2.41
1570,力肯實業,7960073,980780,277,8.11,8.7,7.5,8.05,7.92,N/A,0,1.9,1.1
1580,新麥企業,585143567,4860227,3681,120.39,128,112.5,120.02,125,13.63,6,11.37,4.65
1586,和勤    ,31389865,1869816,534,16.78,17.55,16.2,16.68,16.95,N/A,2.95,4.01,0.79
1591,F-駿吉  ,23107750,705000,379,32.77,34,31.9,32.97,32.7,10.79,3.06,3.46,2.24
1597,直得    ,137729030,3074437,2123,44.79,48.5,43,47,47,12.98,4.26,5.8,1.81
1599,宏佳騰  ,185858900,3059000,1899,60.75,64.3,58.5,59.7,58.6,17.39,5.12,7.82,2.4
2233,宇隆    ,549515877,9188665,5453,59.8,65.2,53.8,57.69,65.2,15.52,6.13,24.52,2.42
3162,精確    ,4776343,467148,413,10.22,10.75,9.8,10.13,9.95,497.5,1.61,0.83,0.91
3379,彬台    ,256330477,5266736,3332,48.66,51.4,46.1,47.68,47.45,10.57,8.43,16.03,2.51
4502,源恆工業,2114441,402706,194,5.25,5.63,4.86,5.25,5.5,N/A,0,0.68,0.66
4503,金雨企業,1564720,299531,153,5.22,5.44,5,5.24,5.06,N/A,0,0.81,0.81
4506,崇友實業,43044357,2536311,959,16.97,17.4,16.7,16.93,17,10.83,5.88,1.29,1.01
4510,高鋒工業,25174097,2831404,1069,8.89,9.09,8.61,8.82,8.95,27.12,5.59,3.26,0.68
4513,福裕事業,17290853,1930268,850,8.95,9.29,8.73,8.92,8.9,10,0,2.51,0.79
4523,永彰機電,175514963,6141415,3600,28.57,29.65,26.4,28.11,28.9,48.17,2.42,9.6,0.96
4527,方土霖  ,116619945,6191134,2009,18.83,19.9,17.1,18.3,19.35,9.08,5.58,10.51,1.34
4528,江興鍛壓,18522796,1026285,637,18.04,18.4,17.55,18.04,18.25,7.8,8.22,1.46,1.09
4529,雷風    ,9164131,690557,307,13.27,13.8,12.95,13.21,13.45,N/A,0,1.32,1.22
4530,宏易精密,3898270,1271023,440,3.06,3.3,2.95,3.07,3.11,N/A,0,1.27,0.54
4533,協易機械,39933146,3813240,1336,10.47,10.8,10.15,10.44,10.45,10.05,8.23,2.66,0.72
4534,慶騰精密,830342,106987,63,7.76,8.2,7.33,7.94,7.97,N/A,0,0.16,0.81
4535,至興精機,35817698,961542,723,37.25,38.7,36.65,37.55,38.7,10.84,7.75,1.27,1.49
6122,擎邦國際,16517134,1321612,715,12.49,12.8,12.25,12.48,12.7,16.28,7.87,1.92,0.78
6603,富強鑫  ,33373977,2779230,1331,12,12.95,11.6,11.98,12,18.18,4.17,2.48,0.78
6609,瀧澤科技,22463926,1241889,727,18.08,18.7,17.8,18.11,17.95,7.8,8.36,1.75,0.86
8083,瑞穎    ,26686514,461631,298,57.8,61,56,57.34,60.2,11.23,4.98,1.53,3.39
