櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
99年12月 Dec.10,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 523,052,176,581元",,,,,,"3. 櫃檯買賣月總成交筆數： 4,998,387筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 13,526,535,192股",,,,,,4. 成交量週轉率： 20.65%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
3317,尼克森  ,282568650,8298424,5403,34.05,37,30.85,33.27,33,26.19,2.93,13.51,1.26,,,,
3372,典範    ,387603198,36707516,9999,10.55,11.15,9.99,10.45,10.45,N/A,0,12.13,0.94,,,,
3438,類比科  ,625970122,8649137,5725,72.37,75.5,66.6,71.17,68.5,14.12,2.91,21.72,2.61,,,,
3527,聚積    ,2523294275,16510006,11765,152.83,165,136,151.13,137.5,13.52,3.88,49.79,3.35,,,,
3553,力積電子,2469958137,35902557,23092,68.79,75,63,67.44,64.8,8.45,7.15,63.33,3.17,,,,
3556,禾瑞亞  ,5582527848,52904078,32026,105.52,115,93.5,103.48,97.5,35.85,2.31,117.47,5.25,,,,
3567,逸昌    ,289938445,14336494,5996,20.22,21.5,19,20,19.95,7.42,5.06,35.84,1.4,,,,
3582,凌耀    ,1603911872,8968461,6262,178.83,197.5,163,176.73,172,18.42,3.23,26.85,5.7,,,,
5302,太欣半導,38561709,3259396,1446,11.83,12.45,11.1,11.81,11.5,N/A,0,2.01,1.47,,,,
5314,世紀民生,112257691,9907987,3693,11.33,12.45,10.6,11.1,10.9,72.67,0,8.84,1.29,,,,
5324,士林開發,6773330,175960,202,38.5,40,37,38.25,38,16.81,0,0.37,3.49,,,,
5326,漢磊科技,6164981907,295860875,70862,20.83,24.05,16.8,20.09,22.05,14.32,0,90.58,2.21,,,,
5344,立衛科技,60785114,3327648,1368,18.26,19.4,16.8,17.67,17.7,17.70,6.14,4.19,1.7,,,,
5346,力晶    ,3243346445,562585555,80162,5.76,6,5.33,5.74,5.8,2.35,0,10.03,0.78,,,,
5347,世界先進,2838762946,201312798,41117,14.1,15.45,12.6,14.1,14.8,14.23,2.84,12.11,1.12,,,,
5351,鈺創科技,4145034860,174102027,57625,23.8,24.8,22.3,23.51,23.05,16.35,0.67,39.26,1.57,,,,
5387,茂德科技,95554603,45726939,8489,2.08,2.18,2,2.09,2.12,N/A,0,1.8,0.39,,,,
5425,台半    ,1113372832,46729263,16361,23.82,25,22.7,23.68,23.15,12.58,1.72,19.15,1.22,,,,
5455,訊利電業,133103857,7975200,2795,16.68,17.6,15.7,16.59,15.75,N/A,0,21.76,2.43,,,,
5466,泰林科技,572254406,38955210,12268,14.69,15.55,13.85,14.46,14.9,5.98,0,15.95,0.81,,,,
5468,凱鈺科技,9105090,1091233,597,8.34,9,7.72,8.38,8.2,N/A,0,1.38,1.26,,,,
5483,中美晶  ,17273118108,176813653,96008,97.69,102.5,92.1,96.74,92.6,13.52,1.83,46.28,2.03,,,,
5487,通泰    ,33959710,1871336,980,18.14,19.2,17.4,18,18,12.41,6.94,4.14,1.11,,,,
6103,合邦電子,2178339,566414,387,3.84,4.35,3.51,3.79,3.87,N/A,0,2.25,1.07,,,,
6104,創惟科技,4607606026,76804084,39440,59.99,64.6,54.6,59.11,56.6,N/A,0,89.38,3.37,,,,
6129,普誠科技,888395112,39321937,15216,22.59,23.7,21.05,22.39,22.85,17.05,2.73,21.76,1.66,,,,
6138,茂達電子,1280959356,36366469,18214,35.22,36.65,32.8,34.63,32.9,21.50,4.42,27.93,2.08,,,,
6147,頎邦科技,11101103001,207271014,80109,53.55,57.5,49.5,53.3,50.9,14.42,0,35.36,1.95,,,,
6182,合晶科技,1518146804,35379268,20111,42.91,44.3,41.55,42.6,42,20.10,0,12.93,1.51,,,,
6198,凌泰科技,17204457,1777976,765,9.67,10.35,9.29,9.71,9.55,N/A,0,5.11,1.19,,,,
6223,旺矽科技,3673109989,35339719,19968,103.93,110,90.1,102.08,107,15.60,0,45.45,2.94,,,,
6229,研通科技,55586821,2939301,1455,18.91,19.5,18,18.88,18.25,12.50,2.7,8.22,1.43,,,,
6233,旺玖科技,1339893338,31381925,17294,42.69,44.7,40.05,42.06,40.7,N/A,0,35.73,2.74,,,,
6236,凌越科技,4966074,811900,40,6.11,9.63,5.9,7.76,9.63,N/A,0,6.43,11.33,,,,
6237,驊訊電子,519252534,10844749,6903,47.88,51,44.2,46.95,44.8,42.67,0,13.98,2.08,,,,
6261,久元電子,3462117706,40821653,23517,84.81,87.5,81.4,84.19,84.4,10.82,3.61,41.79,2.21,,,,
6287,元隆電子,55477591,5480316,2270,10.12,11,9.7,10,10.1,N/A,0,3.21,1.53,,,,
6291,沛亨半導,57642818,5172554,2132,11.14,12.2,9.8,11.03,10.75,N/A,0,10.49,1.41,,,,
8024,佑華微電,437031911,14082575,6612,31.03,34.5,27.9,29.97,28.8,12.41,4.27,24.68,1.7,,,,
8040,九暘    ,1224349648,35507609,16575,34.48,36.95,31.5,33.35,32,20.65,0,42.02,2.25,,,,
8054,安國國際,2431682867,41149626,21860,59.09,63.9,51,57.44,58.9,22.92,3.39,49.8,2.35,,,,
8066,福陞科技,5236624,337113,193,15.53,17.3,13.8,15.83,16.95,N/A,0,0.3,18.42,,,,
8079,誠遠科技,438614198,19270456,7180,22.76,23.7,21.6,22.64,22.3,8.11,7.47,28.41,1.53,,,,
8084,巨虹電子,85993058,6377898,1994,13.48,15.15,10.15,13.15,13.45,N/A,0,15.76,1.63,,,,
8086,宏捷科技,3140894151,65791990,31740,47.73,51.3,43.35,47.09,43.8,35.32,0.45,52.38,3.17,,,,
8088,品安科技,256283963,16192718,6510,15.82,16.95,13.3,15.43,15.1,116.15,0,37.29,1.09,,,,
8277,商丞科技,804078945,20534768,12408,39.15,41.4,36.6,38.48,36.9,10.19,8.13,31.56,1.62,,,,
1569,濱川企業,132757675,3472624,2056,38.22,40.5,36.05,38.17,39.15,13.79,5.33,4.99,1.6,,,,
3069,寶晟科技,27605742,2766791,1188,9.97,11.5,8.15,9.2,9.12,N/A,0,10.36,1.28,,,,
3071,協禧電機,369550355,21706691,7955,17.02,18.15,15.95,16.82,16.6,9.82,0,10.52,1.79,,,,
3088,艾訊    ,1127962881,34096110,15193,33.08,38.5,27.75,31.95,38.15,14.24,4.22,43.25,1.92,,,,
3126,信億科技,11871739,942707,511,12.59,14.1,10.65,12.67,13,N/A,0,2.73,2.62,,,,
3171,天馳科技,39701044,3234400,1522,12.27,13.25,10.25,11.77,12.05,N/A,0,10.01,0.98,,,,
3211,順達科技,3478365646,35041398,21102,99.26,103.5,93.1,98.76,95,9.30,5.93,27.06,2.76,,,,
3213,茂訊電腦,135120234,2022396,1730,66.81,69.3,63.1,66.26,66.4,11.67,9.7,4.22,3.58,,,,
3217,優群科技,151556785,6656714,3336,22.76,23.95,20.7,22.53,22.5,8.40,11.16,7.98,1.43,,,,
3287,廣寰科  ,42505431,1847532,1158,23,24.2,22.2,22.93,23.8,10.92,5.66,4.23,1.69,,,,
3323,加百裕  ,1811603140,47700061,22185,37.97,42.45,32.5,38.55,33.4,8.41,5.72,43.97,1.25,,,,
3325,旭品    ,195347924,5060416,2496,38.6,39.9,37.85,38.44,38.5,1925.00,3.14,7.74,1.95,,,,
3416,融程電  ,846551476,10979555,6284,77.1,83.8,68.5,75.66,79.9,16.14,4.64,25.52,3.25,,,,
3479,安勤    ,661693011,14353007,7945,46.1,50.3,40.65,43.65,42.95,12.63,4.62,32.35,2.14,,,,
3483,力致科技,424973899,10293555,6578,41.28,44,37.2,40.61,37.7,36.25,9.67,21.02,1.01,,,,
3489,筌寶    ,69329091,4665268,2235,14.86,16.15,12.6,14.16,13.7,N/A,6.26,8.66,1.01,,,,
3521,鴻翊    ,36637914,2122249,940,17.26,18.45,14.45,16.53,16.65,N/A,0,6.79,1.23,,,,
3540,曜越    ,73991014,2468192,1651,29.97,31.55,28.65,29.91,29.25,28.13,6.09,4.06,1.33,,,,
3577,泓格科技,616086619,10709722,6975,57.52,61.1,51.5,56.93,55.9,22.54,1.05,24.86,3.42,,,,
3611,鼎翰科技,468289702,5880477,3624,79.63,84.5,74.8,79.46,82.8,11.91,6.27,19.48,2.82,,,,
3625,西勝    ,104997942,4658425,2597,22.53,25.35,19.8,21.62,22.6,N/A,0,11.93,1.76,,,,
3652,精聯電子,32389488,919414,679,35.22,36.7,34,35.26,36,18.56,2.89,1.93,1.35,,,,
5371,中強光電,6299778473,129570197,54058,48.62,51.6,44.5,48.21,47.7,8.11,5.79,17.9,1.67,,,,
5384,捷元    ,29646192,3140122,977,9.44,9.64,9.21,9.45,9.42,N/A,0,3.4,0.72,,,,
5386,青雲國際,1934684,75331,82,25.68,26.9,24.15,25.98,25.5,8.36,0,0.86,4.92,,,,
5426,振發實業,101402113,6614948,2592,15.32,15.8,14.75,15.33,15.1,10.63,11.3,4.6,1.03,,,,
5438,東友    ,176272015,6734798,3137,26.17,27.3,25.25,26.14,26.4,12.28,5.97,5.98,1.68,,,,
5450,寶聯電腦,39050260,1471841,1017,26.53,27.65,25.1,26.57,26.45,N/A,0,2.92,2.12,,,,
5465,富驊企業,29766651,4968268,1511,5.99,6.4,5.5,5.97,6.02,28.67,0,2.09,0.99,,,,
5474,聰泰科技,20540398,1261160,756,16.28,16.9,15.1,16.04,15.15,N/A,6.32,3.74,1.24,,,,
5490,同亨科技,554116226,16110093,8287,34.39,36.7,31.55,34.12,33.9,8.97,3.15,17.06,2.04,,,,
6105,瑞傳科技,343276082,11004105,4735,31.19,32,29.95,31.06,30.75,9.43,6.55,10.01,1.31,,,,
6121,新普科技,6339550695,29908932,20193,211.96,221.5,197,211.34,212,16.80,2.83,11.74,4.23,,,,
6123,上奇科技,899541102,18092121,8364,49.72,55.1,43,48.53,51.3,20.20,1.9,36.51,3.39,,,,
6150,撼訊科技,2327272613,52540448,26926,44.29,47.4,39.2,43.44,42.75,11.22,5.45,81.74,3.16,,,,
6160,欣技資訊,268758030,7068426,3755,38.02,39.3,36.85,37.74,38.05,13.79,4.03,9.96,2.52,,,,
6161,捷波資訊,112448950,7371475,3221,15.25,16.1,14.6,15.13,14.6,13.27,8.79,6.59,1.02,,,,
6188,廣明光電,1105109691,33486156,15292,33,34.25,31.6,32.81,31.6,11.70,9.83,11.74,1.16,,,,
6199,精威科技,8587604,974898,368,8.8,9.15,8.48,8.84,8.51,N/A,0,1.54,1.01,,,,
6219,富旺    ,5484532,248111,218,22.1,24.05,20.8,22.3,21.8,145.33,0,0.15,3.89,,,,
6222,上揚科技,28342753,2289586,1107,12.37,13.8,10.25,11.49,11.75,21.76,0,4.09,1.4,,,,
6228,全譜科技,59659971,5353250,1671,11.14,11.9,9.35,10.74,11.25,19.74,0,13.02,1.01,,,,
6247,淇譽電子,43989188,2332010,1199,18.86,19.6,18.25,18.86,18.4,11.15,3.98,3.87,1.18,,,,
6298,崴強科技,191705788,11369489,5067,16.86,17.75,15.6,16.66,16.55,44.73,0,6.78,1.18,,,,
8050,廣積    ,399822474,7993259,4791,50.01,51.2,48.05,49.69,48.35,13.93,5.09,11.4,2.16,,,,
8076,伍豐科技,2448568052,38831374,24537,63.05,65.3,59,62.23,59.4,N/A,2.25,22.9,3.86,,,,
8114,振樺電  ,248135790,4263051,2952,58.2,61.6,54.3,57.76,60.5,12.55,4.67,7.08,3.57,,,,
8210,勤誠興業,1987643147,41573488,18702,47.81,53.5,40.5,47.91,49.2,12.46,5.09,37.28,3.1,,,,
8234,新漢    ,200448326,7342761,3862,27.29,29.4,24.55,27.17,27.1,12.49,3.57,8.43,1.78,,,,
8299,群聯電子,12095476671,71862471,45106,168.31,177.5,159,166.43,163,14.79,4.2,40.58,3.44,,,,
3066,李洲科技,117245993,9014006,3303,13,14.1,10.8,12.92,13.1,N/A,0,6.36,1.44,,,,
3128,昇銳電子,95189405,4519174,1936,21.06,22,19.6,20.77,20.65,22.69,7.14,10.76,1.3,,,,
3230,錦明實業,68031444,5405208,2062,12.58,13.7,11.45,12.37,11.9,N/A,0,5.26,0.68,,,,
3297,杭特電子,15484086,548739,468,28.21,29.35,27,28.23,27.1,11.43,4.3,1.6,1.22,,,,
3339,泰谷光電,928735336,26298237,11157,35.31,37.25,32.6,34.81,36.4,25.63,0,9.56,1.84,,,,
3362,先進光  ,183834616,6362489,3259,28.89,32.55,21.4,27.72,28.1,82.65,0,8.19,2.66,,,,
3434,哲固資訊,38868742,3288738,1371,11.81,13.2,10.2,11.3,11.3,N/A,0,10.03,1.09,,,,
3441,聯一光學,184661766,5431813,3100,33.99,37.2,29,33.03,31.7,14.68,1.46,17.28,1.58,,,,
3452,益通光能,5722810132,130264563,53969,43.93,49,37.3,41.48,47.8,N/A,0,52.22,1.37,,,,
3455,由田新技,6265295798,101096639,55169,61.97,73.2,49,60.61,69.3,15.47,1.63,194.43,2.16,,,,
3490,單井    ,706436149,16489711,9021,42.84,46.1,37.5,41.36,44.5,11.87,1.17,47.15,2.25,,,,
3516,亞帝歐  ,69320575,5002471,1911,13.85,14.7,12.85,13.76,14,700.00,3.48,6.52,0.43,,,,
3520,振維    ,53793447,4320348,1840,12.45,13.6,10.95,12.04,12.2,N/A,4.04,8.33,0.77,,,,
3522,宏森    ,208970179,7916627,4088,26.39,27.6,25,26.15,25.25,12.69,1.17,16.68,1.17,,,,
3523,迎輝科技,227931198,5027290,3198,45.33,48,42.05,45.07,42.8,N/A,0,4.97,1.56,,,,
3531,先益電子,69861369,2303340,1463,30.33,31.7,29.15,30.25,30,13.27,5.46,3.81,1.06,,,,
3562,頂晶科技,77646368,2400390,1712,32.34,36.15,28.6,31.15,30.8,N/A,0,4.58,2.11,,,,
3615,安可光電,340749242,7102484,4172,47.97,50.4,44.6,46.76,49.8,39.52,1.11,19.18,1.8,,,,
3623,富晶通  ,117634411,3626672,2435,32.43,34.95,29.5,31.85,29.8,745.00,2.28,6.34,2.45,,,,
3629,卓韋光電,190676842,5259308,3166,36.25,39.5,34.1,35.75,34.8,34.12,2.47,20.27,2.76,,,,
3630,新鉅科  ,14280266963,85946623,62119,166.15,182,150,163.73,162.5,66.60,0.79,101.45,9.15,,,,
3685,政翔    ,337269848,8637014,5061,39.04,43.7,34.7,38.28,35.2,12.94,3.94,21.04,2.44,,,,
3691,碩禾    ,10199924362,12557789,12097,812.23,905,690,804.04,740,27.20,1.43,37,17.88,,,,
4729,熒茂光學,2248437772,51176023,24344,43.93,46.9,39,42.95,40.3,N/A,0,60.94,1.97,,,,
5315,光聯科技,132705624,15151933,4429,8.75,9.26,7.85,8.52,8.99,N/A,0,9.53,0.98,,,,
5392,應華精密,2323887737,16788554,11905,138.42,148,128,135.54,130,14.49,3.86,22.64,2.98,,,,
5395,圓方創新,4259024,179461,136,23.72,27.7,22.7,24.37,22.8,N/A,0,0.74,2.98,,,,
5432,達威光電,1590547,256678,197,6.19,7.3,5.39,6.26,5.91,17.91,0,0.56,1.81,,,,
5443,均豪精密,1488906278,78685104,24961,18.92,20.2,16.65,18.45,18.95,34.45,0,34.55,1.42,,,,
6125,廣運機械,693645855,28038991,9780,24.73,25.7,23.3,24.64,24.3,19.92,4.07,12.58,0.95,,,,
6156,科橋電子,17321847,3306796,919,5.23,6,3.65,4.44,5.04,N/A,0,1.89,1.13,,,,
6167,久正光電,36704236,7493635,1169,4.89,5.69,3.92,4.58,5.19,N/A,0,4.62,1.24,,,,
6234,高僑    ,148247360,7062986,3123,20.98,22.4,19.05,20.4,20.15,N/A,0,9.83,0.6,,,,
6244,茂迪    ,7583911740,68232991,37933,111.14,116,106.5,110.54,107.5,11.79,0.92,17.94,1.88,,,,
6246,臺龍電子,1617013192,70710800,27347,22.86,25,20.6,22.34,21.4,37.54,0,42.07,2.94,,,,
6294,智基科技,843732,31935,61,26.41,28.5,23,26.65,27.8,N/A,0,0.28,4.35,,,,
8049,晶采光電,394984427,25685801,8794,15.37,16.2,14,15.05,14.2,13.27,0,23.6,1.33,,,,
8053,巨擘科技,42587601,8738920,2514,4.87,5.35,4.16,4.75,5,N/A,0,2.12,0.34,,,,
8064,東捷科技,265470086,13151097,5321,20.18,21.55,18.2,19.9,20,N/A,0,9.96,1.25,,,,
8069,元太科技,20177717354,335265548,137883,60.18,63,57.2,59.64,59.1,26.74,0,31.18,2.8,,,,
8071,豐聲科技,30708620,895041,711,34.3,37.9,31.1,33.68,34.75,60.96,0,2.65,3.12,,,,
8077,冠華科技,647606,57706,29,11.22,12.1,10.45,11.21,10.45,N/A,0,0.1,2.86,,,,
8087,華鎂鑫  ,46251881,3632210,1486,12.73,14.45,9.52,11.25,13.8,72.63,1.33,10.31,0.93,,,,
8107,大億科技,282431094,15189129,6082,18.59,19.4,17.9,18.38,17.95,N/A,0,8.84,1.09,,,,
8111,立碁電子,2008127886,75388764,23201,26.63,28.25,24.25,26.36,25.2,33.60,0,61.35,1.91,,,,
8240,華宏新技,1261483782,16754460,9720,75.29,78.5,70.8,74.15,71.3,12.36,2.43,22.01,1.79,,,,
8266,中日新  ,284555719,16453484,6300,17.29,18.85,15.35,17.06,15.9,N/A,0,23.11,1.33,,,,
3068,美磊科技,1605984336,18387082,9273,87.34,92.5,82.2,86.79,82.5,12.58,3.61,25.72,3.6,,,,
3095,及成    ,655320445,42059645,15324,15.58,17.5,12.7,14.85,15.65,N/A,0,19.32,0.88,,,,
3152,璟德電子,1654233870,11746494,8288,140.82,166.5,119,144.26,122.5,13.27,3.54,17.02,3.88,,,,
3221,台灣嘉碩,70911896,3401546,1581,20.84,21.75,20.25,20.77,20.55,12.76,3.18,4.14,1.09,,,,
3290,東浦    ,2832708974,114596542,35136,24.71,27.35,19.1,24.19,24.6,9.72,2.01,154.2,1.92,,,,
3306,鼎天國際,1398028702,30925072,16161,45.2,48.45,42.3,44.47,44.6,23.23,3.31,42.78,2.04,,,,
3431,長天科技,57011829,4105658,1980,13.88,14.9,12.55,13.59,13.25,N/A,0,8.45,2.04,,,,
3454,晶睿通訊,1794537514,28399088,14611,63.18,70,57,60.7,66,21.15,2.26,45.72,3.17,,,,
3491,昇達科技,342556055,6103560,3841,56.12,59.9,50,55.91,54.4,21.67,5.34,14.23,2.77,,,,
3499,環天科技,432594516,15874398,6665,27.25,30.7,22.2,24.97,26,21.67,3.43,29.87,1.8,,,,
4903,聯光通信,56448457,6243153,1784,9.04,9.66,8.29,8.92,8.9,18.54,4.93,8.23,0.84,,,,
4905,台聯電訊,211538058,9370333,3011,22.57,23.9,20.8,22.19,21.9,13.27,0,16.58,1.34,,,,
4907,春雨開發,58873,11915,10,4.94,5,4.71,4.85,5,N/A,0,0.04,20.48,,,,
4908,前鼎光電,254195387,6568534,3837,38.69,40.5,36.7,38.38,37.1,12.88,5.39,9.26,2.64,,,,
4909,新復興  ,2668363888,45255409,21022,58.96,66,52.8,57.55,58.7,16.04,3.94,54.53,2.81,,,,
5304,鼎創達  ,157723238,14557750,5696,10.83,11.75,10,10.66,10.8,5.37,0,7.83,1.89,,,,
5306,訊康科技,23899764,4368815,1737,5.47,5.81,4.82,5.41,5.68,N/A,0,5.44,0.95,,,,
5348,系通科技,10581963,747712,360,14.15,14.8,13.75,14.2,14.3,N/A,0,2.88,1.74,,,,
5353,台林通信,49436531,4337203,1762,11.39,12.1,10.7,11.38,11.6,30.53,3.82,4.46,0.84,,,,
6109,亞元科技,119411960,7944889,2937,15.03,16.4,13.55,14.5,14.5,23.39,2.48,10.93,1.26,,,,
6143,振曜科技,3960804665,47398552,28447,83.56,89.3,73.8,81.86,74.5,15.46,1.97,68.15,3.91,,,,
6163,華電聯網,162854504,11128872,4450,14.63,15.3,13.8,14.39,14.45,31.41,4.31,12.07,1.05,,,,
6170,統振    ,197332467,8704072,3889,22.67,23.45,22.05,22.53,22.65,N/A,0,9.69,1.8,,,,
6190,萬泰科技,152047593,10334841,3262,14.71,15.2,14.15,14.71,14.35,9.08,3.13,7.75,1.15,,,,
6218,豪勉科技,340742849,10806811,4545,31.53,33.7,30,30.86,30.35,9.63,4.8,21.27,1.74,,,,
6241,易通展  ,2593827,146527,110,17.7,18.7,16.9,17.78,17.3,15.87,0,0.49,2.25,,,,
6245,立端科技,61878359,3429769,1401,18.04,19.1,17.05,18.09,17.95,94.47,1.36,5.24,1.29,,,,
6263,普萊德  ,255107214,7779577,3899,32.79,35.45,29.6,31.54,30.15,13.70,6.03,13.37,2.28,,,,
6264,德士通  ,76302528,4897982,1599,15.57,16.8,14.4,15.23,15.3,N/A,0,4.56,2.25,,,,
8034,榮群電訊,60312412,7880543,2377,7.65,8.21,6.6,7.1,7.23,N/A,0,12.53,0.75,,,,
8048,德勝科技,40646398,2048497,1026,19.84,21,18.5,19.67,19,21.84,5.29,4.26,1.54,,,,
8059,凱碩    ,143836382,8602976,3509,16.71,18.3,15.1,16.38,15.6,260.00,11.39,9.29,1.47,,,,
8082,捷超通訊,551699184,27873959,1875,19.79,20.1,19,19.81,19.95,N/A,0,49.8,1.94,,,,
8097,鴻松精密,213419179,23958321,7188,8.9,10.4,6.04,8.45,7.74,N/A,0,59.38,1.8,,,,
1333,恩得利  ,107996031,8671608,3312,12.45,13.2,11.75,12.25,11.85,N/A,0,8.46,1.58,,,,
1336,台翰    ,40554316,2277759,1050,17.8,18.45,17.2,17.82,17.6,N/A,0,3.44,0.68,,,,
1815,富喬    ,4325001348,144588808,48254,29.91,31.4,27.9,29.47,29.9,14.80,0,56.13,1.97,,,,
3078,僑威科技,775876161,24883587,9802,31.18,33.4,28.7,30.63,30.85,17.04,4.92,11.83,2.06,,,,
3089,展成科技,204943087,17017142,4163,12.04,12.9,10,11.51,11.45,N/A,0,32.61,1.12,,,,
3092,鴻碩精密,222666659,7694891,4578,28.93,31.5,25.5,28.29,26.8,18.74,4.28,12.66,1.47,,,,
3114,好德科技,16438558,1269719,675,12.94,13.4,12.6,12.95,13.1,N/A,3.8,2.54,0.89,,,,
3115,寶島極光,12030997,906519,410,13.27,13.95,12.5,13.28,13.05,N/A,0,2.07,1.63,,,,
3144,新揚科  ,163478908,9607618,3200,17.01,18.05,15.35,16.8,17.6,14.67,0,13.91,3.48,,,,
3191,和進電子,77477932,5746476,2007,13.48,14.45,12.5,13.34,13.45,12.45,0,10.61,0.97,,,,
3202,樺晟電子,81914192,4901656,1701,16.71,17.4,16.2,16.59,16.95,17.30,6.66,6.21,0.87,,,,
3206,志豐電子,1014846488,23733080,11038,42.76,58.5,31.85,47.99,32.6,17.07,1.34,60.64,2.34,,,,
3207,耀勝電子,142411523,8021651,3139,17.75,18.7,16.1,17.45,17.25,11.35,2.85,21.4,1.21,,,,
3226,至寶電腦,67109478,3813259,1527,17.59,19.25,14.4,16.46,15.1,N/A,0,12.66,1.93,,,,
3236,千如電機,510028264,21389682,7478,23.84,26.7,19.6,22.07,23.6,14.75,0.93,49.22,1.31,,,,
3276,宇環科技,62794544,5027952,1437,12.48,13.45,11.6,12.18,13.15,N/A,0,6.4,1.64,,,,
3288,點晶科技,166534215,6335151,2601,26.28,27.95,25.05,26.1,25.2,33.60,0,12.73,2.34,,,,
3294,英濟    ,108560557,8856414,2978,12.25,13.15,10.9,12.32,12.1,N/A,0,6.48,0.6,,,,
3299,帛漢    ,501864729,12711632,6956,39.48,41.45,37.5,38.93,38.35,10.74,5.11,23.68,1.73,,,,
3310,佳穎精密,41259130,1388470,743,29.71,32.75,26.8,29.52,28.2,N/A,0,3.78,2.43,,,,
3313,斐成企業,707722295,28572305,11885,24.76,26.95,23,24.19,23.45,20.22,0,34.06,1.36,,,,
3322,建舜電子,115314717,6332328,1498,18.21,18.9,16.5,17.42,16.95,N/A,2.8,7.62,1.31,,,,
3332,幸康電子,160241941,3316798,1741,48.31,52,45.45,48.13,48.4,10.93,3.09,6.9,1.85,,,,
3354,律勝    ,630102694,20919946,10194,30.11,32.95,25.95,29.46,29.9,38.83,1.63,26.89,1.79,,,,
3390,旭軟電子,956692212,26455907,8466,36.16,37.9,34,35.75,35.5,11.99,4.43,55.11,2.18,,,,
3465,祥業科技,21065043,2169712,806,9.7,10.4,9.15,9.64,9.59,N/A,0,7.53,1.57,,,,
3484,崧騰    ,140779696,3850249,2447,36.56,37.8,35.6,36.4,36.05,10.42,6.61,7.44,1.57,,,,
3511,矽瑪科技,762930099,11109340,7262,68.67,73.5,64.4,67.2,68.6,11.77,5.71,29.08,2.72,,,,
3512,能緹    ,23784979,789304,469,30.13,31.4,28.4,29.84,30.4,N/A,0,1.88,1.92,,,,
3526,凡甲科技,1275110177,16822654,11365,75.79,80,70.9,73.63,71.3,10.72,10.57,29.32,3.13,,,,
3537,堡達    ,391040880,12552482,6756,31.15,33.15,29.2,30.36,29.55,15.23,10.22,27.07,1.88,,,,
3548,兆利科技,115747719,3383422,2240,34.21,36.5,32.25,34.06,32.7,9.06,3.62,6.72,0.76,,,,
3631,晟楠    ,422798754,7696993,4451,54.93,63.6,50.7,53.9,55.6,16.75,2.87,10.69,3.65,,,,
5301,祥裕電子,3056918,789596,256,3.87,4.51,3.07,3.7,4.2,N/A,0,1.75,0.59,,,,
5309,系統電子,606801107,44217213,14720,13.72,15.2,12.55,13.45,13,21.67,0,28.98,1.48,,,,
5317,凱美電機,295646779,24843749,7041,11.9,12.55,10.95,11.62,11.45,13.16,0,18.22,0.93,,,,
5321,友銓電子,31079996,4999405,1168,6.21,6.6,5.7,6.16,6.12,N/A,0,3.33,0.78,,,,
5328,華容    ,1272772689,107366813,21326,11.85,12.9,10.4,11.41,11.4,24.26,0,47.13,1.16,,,,
5340,建榮工業,138749674,15816168,4539,8.77,9.48,8.1,8.69,8.65,16.96,0,9.53,0.96,,,,
5345,天揚    ,262832814,24384069,6608,10.77,11.95,9.31,10.54,10.65,N/A,0,48.77,0.92,,,,
5349,先豐通訊,1436521622,81542911,20955,17.61,19,15.05,16.93,18.05,15.83,2.6,40.52,1.21,,,,
5355,佳總興業,329098648,21108752,7413,15.59,16.75,13.3,15.08,16,N/A,0,14.7,2.03,,,,
5356,協益電子,7809492235,140227400,60249,55.69,63,47.8,55.01,60.2,7.31,1.7,105.88,2.17,,,,
5364,浩騰    ,14391593,6159568,910,2.33,2.87,1.88,2.17,2.82,N/A,0,2.91,0.73,,,,
5381,合正科技,327572914,54493070,10647,6.01,6.6,4.95,5.82,5.91,N/A,0,18.06,0.62,,,,
5398,力瑋實業,21864436,1941823,632,11.25,11.8,10.8,11.07,10.85,22.14,2.22,4.65,1.05,,,,
5439,高技企業,492124859,13915184,6406,35.36,37.2,33.2,34.83,34.9,8.93,3.63,18.38,2.29,,,,
5457,宣德    ,124375413,12355159,3381,10.06,10.65,9.85,10.03,9.9,N/A,0,5.29,1.41,,,,
5460,同協電子,79296995,5750654,1781,13.78,14.4,12.7,13.63,13.5,23.68,3.75,7.98,1.12,,,,
5464,霖宏科技,34284147,1160727,845,29.53,30.7,28.8,29.43,28.9,11.12,6.92,1.93,1.75,,,,
