櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
98年07月 Jul. 09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 604,620,685,133元",,,,,4. 加權平均本益比：94.15,,,,,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 15,634,177,890股",,,,,5. 加權平均殖利率： 4.40%,,,,,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 5,124,562筆",,,,,6. 成交量週轉率： 22.04%（以上櫃股數計算）,,,,,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
8916,光隆    ,8545759,745381,189,11.46,12.2,10.6,11.56,12.05,22.74,4.14,0.9,0.59,,,,
8921,沈氏印刷,519437,55537,55,9.35,9.78,9.11,9.58,9.5,29.69,2.1,0.12,0.58,,,,
8923,時報出版,2389616,175786,111,13.59,14.5,12.8,13.39,13.45,12.93,6.31,0.58,0.96,,,,
8924,大田精密,298727280,8176678,4206,36.53,39,35.75,36.49,38.85,11.1,9,6.74,1.77,,,,
8925,偉盟工業,646653084,37510999,11050,17.23,19.4,15.5,16.75,17,15.45,8.82,16.69,1.16,,,,
8928,鉅明    ,57998220,4722174,1538,12.28,13.1,11.6,12.13,13,10.08,8.46,7.43,1.02,,,,
8929,富堡工業,21807165,1166566,637,18.69,20.3,16,18.05,20.3,7.66,0,6.07,1.7,,,,
8932,宏大    ,50536240,4162419,1228,12.14,14,9.45,11.39,11.9,198.33,0,11.01,1.46,,,,
8933,愛地雅  ,1819991263,77188438,26229,23.57,25.8,21.5,23.08,25.8,14.74,1.93,67.51,1.92,,,,
8934,世一旦  ,2720,1000,1,2.72,2.72,2.72,2.72,2.72,NA,0,0,3.24,,,,
8935,邦泰    ,96872323,18986958,3668,5.1,5.54,4.57,5.06,5,NA,10,12.65,0.7,,,,
8936,國統國際,330402810,19317318,6749,17.1,19.15,14.75,16.37,19.15,NA,5.22,21.35,1.61,,,,
8937,合騏    ,6820098,776884,350,8.77,9.2,8.21,8.78,8.82,36.75,1.13,1.06,0.7,,,,
8938,明安國際,1207499171,22810495,11229,52.93,57.4,48.65,52.56,54.5,8.52,5.92,18.19,1.9,,,,
8942,森鉅科技,61102784,3796370,1744,16.09,17.4,14.9,15.92,17.1,11.71,14.09,4.17,1.02,,,,
9946,金革科技,2104922,207476,124,10.14,11.15,9.29,10.32,10.2,NA,0,0.5,1.18,,,,
9949,琉園    ,65191181,1864931,1115,34.95,38.2,30.85,35.49,31.1,148.1,4.56,4.13,2.07,,,,
1742,台蠟    ,59180182,1448699,947,40.85,41.9,39.3,40.67,41.65,9.57,9.07,4.3,2.18,,,,
1787,福盈科技,14202834,1614077,656,8.79,9.2,8.14,8.83,8.95,52.65,10.05,2.67,0.62,,,,
4702,中美聯合,14580172,3323757,1136,4.38,4.8,3.96,4.31,4.7,NA,0,5.45,0.71,,,,
4703,金美克能,17039833,2652417,865,6.42,6.81,5.8,6.27,6.79,35.74,0,3.88,1.05,,,,
4706,大恭化學,10326875,1174533,353,8.79,9.3,8.6,8.78,9.3,12.92,5.37,1.49,0.61,,,,
4707,磐亞    ,38190713,3212352,1216,11.88,12.4,11.3,11.82,12.15,7.89,16.21,1.55,0.7,,,,
4711,永純    ,26938384,1762975,634,15.28,16,14.4,15.17,15,11.28,6.66,2.89,0.88,,,,
4712,南璋    ,27876758,4259414,1016,6.54,6.9,6.01,6.47,6.43,NA,4.66,6.65,0.52,,,,
4714,永捷    ,7411904,836910,340,8.85,9.34,8.5,8.79,9.16,18.32,5.45,1.97,0.58,,,,
4716,大立    ,176490278,10142907,3413,17.4,19,14.3,17.21,17.7,61.03,0.56,19.27,1.45,,,,
4720,德淵企業,125103135,9134810,3298,13.69,14.3,12.65,13.54,13.65,31.74,7.32,14.1,1,,,,
4721,美琪瑪  ,187772607,8567875,3693,21.91,24.6,19.7,21.16,24.15,24.39,7.86,12.69,1.71,,,,
4722,國精化學,24558603,2554037,836,9.61,10.75,8,8.88,10.7,15.74,2.8,4.2,0.7,,,,
4733,上緯企業,1006879621,14786504,6893,68.09,73,62.2,66.61,73,13.72,5.79,24.64,3.47,,,,
6509,聚和國際,2378353952,113256240,34158,20.99,23.6,16.5,20.06,20.8,2080,3.31,76.39,1.32,,,,
1565,精華光學,2489554707,16917534,11423,147.15,162,123.5,138.97,148.5,13.06,5.05,33.62,3.66,,,,
1777,生泰合成,462429680,9727445,5674,47.53,56,36,44.96,46.7,19.14,3.85,40.92,2.51,,,,
1781,合世生醫,106767327,6445210,3499,16.56,18.4,12.5,16.02,17,NA,0,18.39,2.17,,,,
1784,訊聯    ,2011718910,24698937,16837,81.44,88.8,69.5,79.86,81.9,47.89,1.89,63.97,4.08,,,,
1788,杏昌生技,1518802572,14819392,10671,102.48,130,88,99.12,94.2,26.54,3.18,50.66,3.68,,,,
1799,紅電醫  ,301257698,11148826,5867,27.02,30.5,23,26.47,27.2,20.76,6.61,47.34,1.72,,,,
3118,進階    ,92546282,2794052,1586,33.12,35.8,29.4,32.31,33.45,18.58,5.38,9.04,2.19,,,,
3164,景岳科技,825409298,27005502,9596,30.56,34.8,23.45,28.06,31.6,33.26,3.16,54.78,2.6,,,,
3205,天騵生科,3020568,465202,212,6.49,7.38,5.59,6.61,6.16,NA,0,1.57,1.91,,,,
3218,大學光學,1062962685,23902025,12283,44.47,48.7,30,41.38,45,NA,2.22,59.43,3.23,,,,
3266,弘如洋  ,91432806,5337619,2803,17.12,18.65,14.15,16.75,17.7,NA,0,23.05,1.5,,,,
4102,永日化工,2601966700,60065863,25647,43.31,49.55,28,40.8,47.8,170.71,1.04,181.74,3.56,,,,
4103,百略    ,468377574,11699532,6604,40.03,42.4,35.5,39.28,42,NA,6.66,9.86,2.1,,,,
4105,東洋藥品,12679778822,113003526,64112,112.2,134.5,82.7,112.24,111.5,45.14,2.95,88.08,6.21,,,,
4107,邦特生技,2367633009,64604795,26111,36.64,44.15,28.8,34.86,44.1,23.71,3.4,85.01,2.74,,,,
4109,加捷    ,482505013,22672111,10186,21.28,23.75,17.6,20.76,21.3,44.38,5.16,51.6,1.54,,,,
4111,濟生    ,355933730,20255660,8496,17.57,19.2,14.9,17.14,18.9,23.92,2.11,42.33,1.14,,,,
4113,聯上生技,168854832,7913021,3515,21.33,24.7,16,20.34,22.2,NA,0,17.5,2.6,,,,
4114,健喬信元,2275037878,54485725,25861,41.75,46.9,36.8,40.8,41,NA,0,79.53,3.49,,,,
4120,友華生技,3364591035,47773728,28180,70.42,80.2,56.4,69.68,74.3,18.44,2.15,80.56,3.15,,,,
4121,優盛醫學,318112369,21427976,8469,14.84,16.35,11.65,14.46,15.8,NA,7.97,33.53,1.05,,,,
4123,晟德    ,2043600839,40912886,22178,49.95,57.7,37.25,48,53.8,84.06,3.71,108.29,3.15,,,,
4126,太平洋醫,3513244607,57024891,29782,61.6,69.8,51.7,61.25,66.8,33.74,3.21,104.93,4.32,,,,
4127,天良    ,471023200,26132143,10104,18.02,19.9,14.3,17.43,19.9,34.31,2.51,57.11,1.2,,,,
4128,中天生技,3238360144,87931753,40074,36.82,40.65,30.2,36.32,39.15,139.82,0.48,70.96,3.17,,,,
4129,聯合骨科,1749566485,40004414,20616,43.73,51,29.3,42.42,44.2,NA,0,94.43,3.48,,,,
4131,晶宇生技,464089372,12076944,6719,38.42,43,31,35.88,41.5,NA,0,26.6,5.93,,,,
8908,欣雄    ,1497023,110358,114,13.56,14.95,12.1,13.23,14.85,39.08,4.04,0.15,1.35,,,,
8917,欣泰    ,3699565,88648,89,41.73,44.9,39.05,41.64,41.6,17.33,5.04,0.09,2.54,,,,
8927,北基加油,41998495,2915249,806,14.4,16,13,13.98,13.6,85,3.67,3.21,1.22,,,,
8931,大園汽電,48432746,4366649,1452,11.09,11.75,10.8,11.05,11.45,114.5,2.62,4.1,0.85,,,,
3073,普格    ,356661608,8973886,3380,39.74,44.5,37.2,39.5,39.8,86.52,5.02,24.89,2.74,,,,
3087,翔準    ,106500337,13810350,3322,7.71,8.49,7.01,7.51,8.49,23.58,1.41,4.85,0.65,,,,
3188,安茂    ,164686985,10855288,4898,15.17,17.3,12.85,14.35,16.6,75.45,9.15,22.68,1.33,,,,
3219,倚強科技,24964582,1495457,884,16.69,17.95,15,16.49,16.8,NA,5.95,3.76,1.78,,,,
3227,原相科技,34380769867,125860506,87880,273.16,297,219,272.89,265.5,27.83,3.08,100.84,6.28,,,,
3228,金麗科  ,357504941,5200976,3647,68.73,77,60.5,67.22,70.3,NA,3.38,9.16,5.34,,,,
3252,海灣科技,428567,239529,94,1.78,2.03,1.48,1.77,1.85,NA,0,0.18,185,,,,
3259,鑫創科技,408600104,13075077,5084,31.25,37.7,25,29.91,37.7,NA,0,21.46,2.21,,,,
3260,威剛科技,14142730816,224942186,81557,62.87,81.3,44.9,61.51,80.8,NA,0.32,106.07,3.43,,,,
3264,欣銓科技,3241596224,197665827,45095,16.39,18,14.9,16.11,17.7,15.13,6.77,45.09,1.11,,,,
3265,台星科  ,332742826,35640527,7836,9.33,10.4,8.5,9.08,10.4,43.33,9.61,13.08,0.78,,,,
3268,海德威  ,429319170,12943780,6902,33.16,39.85,22.8,31.13,35.3,NA,3.28,42.21,3.41,,,,
3291,遠翔科技,69898918,2353158,1395,29.7,31.9,26.9,29.1,30.8,27.5,6.03,7.36,2.3,,,,
3317,尼克森  ,2033696645,46128281,21297,44.08,59.8,30.5,39.72,59.8,39.08,6.68,83.35,2.12,,,,
3372,典範    ,376032633,40838498,10175,9.2,10.4,7.91,8.64,10.4,NA,12.69,13.5,0.88,,,,
3438,類比科  ,1919480835,28341345,17117,67.72,74.7,59.8,66.1,69.2,12.81,7.22,71.16,2.64,,,,
3527,聚積    ,3778269735,25486589,18242,148.24,162.5,131,146.8,150,19.51,3.98,83.01,3.56,,,,
3553,力積電子,483234330,12725728,5861,37.97,42.9,29.2,36.9,38.7,47.78,3.87,27.32,2.69,,,,
3556,禾瑞亞  ,2191921542,44829044,23147,48.89,54.9,40.5,45.91,53.2,33.04,4.22,104.58,2.64,,,,
5302,太欣半導,151558504,8257373,3766,18.35,20.65,16.3,17.92,19.3,NA,0,5.09,2.15,,,,
5314,世紀民生,34160684,6278747,1970,5.44,6.14,4.62,5.2,5.92,NA,0,5.63,0.69,,,,
5324,德豐    ,7478712,440279,370,16.98,19.5,15.25,16.79,19.45,NA,0,0.93,2.08,,,,
5326,漢磊科技,666621970,73235709,16286,9.1,10.2,7.58,8.54,9.15,NA,10.92,22.42,0.97,,,,
5344,立衛科技,71309401,3556685,1606,20.04,22.2,15.95,18.75,21,12.65,0,4.78,1.85,,,,
5346,力晶    ,4724481419,1577237451,82729,2.99,3.99,1.86,2.65,3.81,NA,0,20.14,0.75,,,,
5347,世界先進,3463274037,233674994,45387,14.82,16.7,12.65,14.41,15.9,NA,2.51,13.93,1.37,,,,
5351,鈺創科技,1469124858,104413188,26419,14.07,15.45,12,13.56,14.15,NA,14.06,24.98,1.1,,,,
