櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
02月Feb. 08,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 214,612,664,226元",,,,,,4. 加權平均本益比：14.44,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Weighted Average P/E Ratio,,,,,,,
"2. 櫃檯買賣股票月總成交量： 5,670,823,819股",,,,,,5. 加權平均殖利率： 6.25%,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Weighted Average Yield,,,,,,,
"3. 櫃檯買賣月總成交筆數： 1,973,597筆",,,,,,6. 成交量週轉率： 8.46%（以上櫃股數計算）,,,,,,,
     Number of Transactions,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
5387,茂德科技,2559780594,325780155,47844,7.85,8.15,7.5,7.83,8.15,9.7,12.51,4.86,0.67
5425,台半    ,2932431752,90084021,31488,32.55,38.7,24.5,31.5,37.8,27.79,2.53,36.43,2.54
5455,訊利電業,54391619,3786995,1574,14.36,16.1,11.3,13.42,16.1,9.04,3.54,12.28,1.28
5466,泰林科技,229589086,14346246,4577,16,17.3,14.45,16.08,17.15,5.93,12.24,4.96,1.02
5468,台晶科技,30092533,1885913,972,15.95,18.6,12.9,15.22,18.2,NA,0,2.45,2.3
5483,中美晶  ,19058468602,103851978,58986,183.51,207.5,155.5,183.32,207.5,25.87,1.77,52.35,7.01
5487,通泰    ,53171365,2902279,1445,18.32,20.5,15.65,17.83,20.4,12.67,4.9,6.37,1.28
6103,合邦電子,99638808,10001672,3449,9.96,11,8.56,9.87,10.5,NA,28.09,9.42,1.34
6104,創惟科技,366171701,11876694,6607,30.83,33.9,24.5,29.87,33.1,14.78,2.83,14.89,1.76
6129,普誠科技,686053733,32783630,13267,20.92,23.5,17.5,20.35,23.4,15.92,3.71,18.96,1.79
6130,亞全科技,43615300,1523904,1048,28.62,39.8,17.8,27.09,39.8,173.04,0,5.52,7.08
6138,茂達電子,3819398962,65027090,30250,58.73,67.4,48.3,59.05,64.4,22.6,0.86,57.25,3.86
6147,頎邦科技,1125330384,37299814,11752,30.16,32.25,26.6,29.98,32,9.73,3.78,12.01,1.63
6182,合晶科技,16665830758,145348572,82815,114.66,134.5,93,115.18,134.5,22.38,2.23,64.12,6.45
6186,晶磊半導,256123174,15201222,5698,16.84,21.25,11.55,15.89,21.25,NA,2.16,21.27,3.08
6198,凌泰科技,25798339,2232649,989,11.55,13.4,9.52,11.14,13.4,NA,6.71,6.44,1.07
6223,旺矽科技,339404338,4584846,2972,74.02,78.4,66,73.46,77,11.58,4.58,7.19,2.78
6229,研通科技,76213991,4151913,1996,18.35,22.2,15.8,18.13,22.2,14.05,8.96,11.81,1.88
6233,旺玖科技,972654941,34471271,16464,28.21,32,23.5,27.68,31.55,38.01,3.23,39.61,2.02
6236,凌越科技,13100,5000,2,2.62,2.62,2.62,2.62,12.5,NA,0,0.04,7.76
6237,驊訊電子,1165313569,12779196,9306,91.18,98.5,76.7,89.69,96.8,13.56,5.66,21.85,4.24
6243,迅杰科技,2895483124,37118508,21947,78,89.4,61.1,76.08,85.1,11.87,3.79,57.73,3.82
6261,久元電子,746533491,10456643,6093,71.39,75.6,63.3,70.52,74.9,11.08,6.66,12.43,2.53
6287,元隆電子,108780203,11371794,3442,9.56,11.6,6.95,9.24,11.6,NA,0,5.63,1.55
6291,沛亨半導,55936562,3138338,1584,17.82,20.5,14.65,17.57,20.2,NA,10.34,6.88,1.9
8024,佑華微電,203065334,6377120,3887,31.84,34.2,29.55,31.61,32.8,7.9,7.62,11.42,1.87
8040,九暘    ,779279962,22157766,12142,35.16,38.85,29.95,34.95,38.5,25.67,3.89,27.09,2.68
8054,安國國際,1513527923,22295748,14255,67.88,78,53.2,68.3,75.3,18.1,4.6,33.28,3.23
8066,福葆電子,4247045,770655,344,5.51,6.19,4.86,5.47,6,NA,0,0.69,0.68
8079,誠遠科技,71146051,5643822,2170,12.6,13.85,11.3,12.34,13.75,7.55,10.32,9.88,0.99
8081,致新    ,2871699015,18602362,11386,154.37,182.5,118,151.89,175,14.47,4,30.42,5.12
8084,巨虹電子,103498995,3274028,1671,31.61,33.35,29.45,31.43,30.9,NA,0,8.09,2.51
8088,品安科技,74636819,5973289,2298,12.49,13.8,10.4,12.03,13.65,NA,4.76,13.55,0.91
8261,富鼎先進,1196208159,32502795,15308,36.8,40.4,31.6,36.46,38.6,18.92,3.41,27.6,2.25
8277,商丞科技,51126648,3914334,1669,13.06,13.95,12.05,12.84,13.8,NA,10.72,6.1,1.2
1569,濱川企業,9989000,431682,223,23.13,25.5,21.6,23.59,25,13.02,9.2,0.79,1.38
3069,寶晟科技,12033468,755243,377,15.93,17.15,12.4,15.78,16.25,NA,3.5,2.83,1.58
3071,協禧電機,24596261,3201926,1120,7.68,8.4,6.75,7.34,8.1,NA,8.64,3.16,0.79
3088,艾訊    ,273030314,6747868,4293,40.46,44.3,35.2,39.62,42.3,10.12,9.43,9.27,2.49
3126,信億科技,3608356,135765,107,26.57,27.9,25.8,26.75,27,NA,2.59,0.39,2.51
3171,天馳科技,7801900,894158,406,8.72,9.75,7.53,8.78,9.33,17.94,7.28,2.36,0.82
3211,順達科技,2379038180,26391862,15363,90.14,97,77,88.47,95.1,12.3,4.05,26.07,3.26
3213,茂訊電腦,154877713,1715449,1436,90.28,97,82.6,91.44,95.2,11.58,7.03,4.55,5.04
3217,優群科技,89783185,3965449,1712,22.64,24.4,19.75,22.46,23.25,8.94,3.44,5.38,1.39
3287,廣寰科  ,17275568,1446639,718,11.94,13,10.65,11.75,12.2,NA,6.55,3.69,0.96
3323,加百裕  ,1019593415,17539578,9936,58.13,65,50,56.78,63.8,11.19,3.13,23.62,2.86
3325,旭品    ,95156792,3320866,1857,28.65,32.3,24.2,27.38,30,9.68,6.66,5.97,1.37
3416,融程電  ,69588354,790309,622,88.05,91.3,83.5,87.97,90,16.85,4.44,2.63,3.2
3483,力致科技,683782411,6196408,3505,110.35,123.5,85.8,106.83,118.5,13.44,4.21,17.81,3.92
3489,筌寶    ,28375012,694529,376,40.85,43,39.3,40.95,41.6,9.67,6,1.97,2.19
3521,鴻翊    ,22915984,764161,567,29.98,32.95,23.75,28.57,32.4,9.28,12.34,2.38,1.54
3540,曜越    ,250099755,3439398,2104,72.71,80.1,57.5,70.16,78.5,10.51,3.82,8.14,3.87
5371,中強光電,3131395043,83822890,31277,37.35,39.5,32.6,36.69,38,7.63,9.21,12.07,1.55
5384,捷元    ,124763743,9524481,3408,13.09,14,11.5,12.87,13.85,4.81,3.32,9.72,0.89
5386,青雲國際,124621,13292,16,9.37,10.15,8.78,9.71,10.15,NA,0,0.08,3.46
5426,振發實業,109706039,7711750,2760,14.22,15.2,12.65,14.02,14.8,7.79,14.39,5.14,1.05
5438,東友    ,183048407,5183765,2337,35.31,36.7,32.05,35.06,36.7,8.12,8.71,4.54,2.33
5450,寶聯電腦,79234369,5096134,785,15.54,16.35,13.05,14.66,15.95,531.67,1.56,9.16,1.26
5465,富驊企業,12360709,2184513,690,5.65,6.09,4.85,5.47,5.9,NA,16.94,1.81,0.46
5474,聰泰科技,38797396,1203000,848,32.25,35,28.5,32.3,33.95,10.51,7.36,3.57,2.37
5490,同亨科技,227419129,10103567,4122,22.5,25.25,20.1,22.63,25.25,6.11,8.19,9.79,1.7
6105,瑞傳科技,359562507,6869394,3075,52.34,55.1,50,51.95,53.2,10.21,7.89,6.87,2.47
6121,新普科技,3412329155,23450015,12412,145.51,160,123,141.57,153,15.66,3.59,13.87,3.69
6123,上奇科技,10588575,622113,331,17.02,17.8,15.75,16.96,17.5,8.5,6.85,1.59,1.39
6150,撼訊科技,74078891,4383602,2147,16.89,18.85,12.65,16,17.95,12.82,3.28,6.73,1.92
6160,欣技資訊,181252327,2714457,1911,66.77,71.5,62,67.26,71.1,10.85,6.75,3.82,4.13
6161,捷波資訊,111606018,7640230,2890,14.6,15.5,12.8,14.44,15.15,10.74,6.2,7.96,0.9
6188,廣明光電,850120386,21389290,7758,39.74,42.4,34.3,38.78,41.1,9.38,7.17,7.73,1.58
6199,精威科技,45386027,2752507,989,16.48,18.2,14.7,16.37,17.4,41.43,12.75,4.34,1.48
6219,視達科技,2221504,428633,220,5.18,5.8,4.4,5.21,5.7,35.63,0,0.77,0.98
6222,上揚科技,29785131,3491954,1203,8.52,9.68,7.07,8.18,9,NA,4.55,5.66,0.63
6228,全譜科技,7421966,957267,339,7.75,8.29,6.78,7.8,8.05,10.32,10.93,2.33,0.75
6230,超眾科技,310337832,10774921,4807,28.8,31.8,23.8,27.86,30.9,9.75,3.55,13.73,1.36
6232,仕欽科技,644331206,71064477,16040,9.06,9.69,8.01,9.04,9.6,NA,11.87,15.88,0.71
6247,淇譽電子,32061850,1586000,875,20.21,20.6,19.85,20.23,20.5,40.2,1.36,2.63,1.46
6298,崴強科技,121941422,4396330,2424,27.73,29.9,24.5,27.37,29.3,10.32,6.82,2.97,1.83
8050,廣積    ,831036548,10733051,7048,77.42,86,65,76.17,82.8,11.01,3.97,19.5,2.95
8076,伍豐科技,7980363128,41301398,28465,193.22,232,149.5,192.75,228.5,30.15,4.04,40.63,11.02
8114,振樺電  ,123944715,1758004,1315,70.5,75,65.9,70.19,73.6,9.45,9.51,3.41,3.59
8210,勤誠興業,18857284,968800,479,19.46,20.65,18.1,19.53,20.65,9.39,9.68,1.01,1.48
8234,新漢    ,189499806,3971461,2147,47.71,53.6,39.1,44.77,47.4,13.06,4.64,6.67,2.85
8299,群聯電子,8506387202,48517325,33347,175.32,193.5,150,173.89,193.5,12.03,3.42,48.43,4.26
3066,李洲科技,121979217,6695154,3557,18.21,20.7,14.5,17.46,19.9,NA,5.42,4.58,1.39
3080,威力盟  ,1720433852,26310828,13577,65.38,76.2,52.1,64.4,74.2,14.64,6.06,16.42,2.48
3128,昇銳電子,138585251,4315386,2403,32.11,34.8,28.25,31.73,33.9,10.46,7.37,10.27,2.27
3230,錦明實業,34518294,1753008,1039,19.69,21.65,17.2,19.64,21.5,8.81,13.34,2.2,0.97
3297,杭特電子,66214379,1518725,1064,43.59,48.5,38,44.42,47.55,10.1,5.46,4.71,1.93
3339,泰谷光電,92966123,2866928,1905,32.42,34.9,29.9,32.02,32,NA,1.87,3.43,1.82
3362,先進光  ,6356267,488162,286,13.02,14.3,12,13,13.3,NA,8.27,1.11,1.23
3434,哲固資訊,64183461,3355794,1528,19.12,21.4,16.2,18.58,21.1,NA,7.81,10.79,1.53
3452,益通光能,1740430461,7526745,6194,231.23,255.5,205,230.5,255.5,17.84,5.47,12.41,4.69
3455,由田新技,21429433,612677,285,34.97,36,33.1,34.75,36,15.25,16.75,1.22,1.56
3490,單井    ,26609315,694810,475,38.29,40.95,35.65,38.2,40.1,12.15,7.48,2.53,2.79
3516,亞帝歐  ,60146767,1915775,620,31.39,32.7,29.05,31.23,31.7,32.35,9.46,2.64,0.82
3520,振維    ,30413805,1828941,526,16.62,18.15,14.45,16.73,17.2,6.91,11.62,3.68,1.06
3522,宏森    ,34842723,1201936,686,28.98,30.8,23.6,28.69,30.2,10.1,3.31,3.38,1.9
3523,迎輝科技,406271118,3687322,2396,110.18,124,91.6,104.61,120,12.89,10,4.08,4.89
5315,光聯科技,61702611,9260618,2142,6.66,7.48,5.91,6.53,7.32,NA,2.73,3.86,0.8
5392,應華精密,604571476,5630056,3977,107.38,119,89,107.26,116,13.7,2.03,9.61,6.28
5395,普揚科技,34890,6001,6,5.83,6.09,5.67,6.09,5.67,NA,0,0.02,0.82
5432,達威光電,99356129,7145125,2540,13.9,15.1,12,13.67,15.05,16.72,1.99,8.76,1.39
5443,均豪精密,188797130,10296807,3969,18.33,19.8,16.5,18.04,19.3,NA,5.12,4.53,1.42
6125,廣運機械,246470194,6406308,3278,38.47,40.5,36.55,38.32,40.4,9.88,7.4,4.37,1.55
6156,科橋電子,158365452,12791232,4461,12.38,13.3,11.1,12.26,13.3,NA,7.14,6.42,0.93
6164,華興電子,584809552,26249305,9945,22.27,25,18.55,21.81,23.85,13.63,5.32,25.15,1.91
6167,久正光電,81382183,9754822,3038,8.34,9.38,6.85,8.11,9.31,51.72,0,5.88,0.79
6226,光鼎電子,31850347,2633358,1049,12.09,13.5,10.35,12.34,13.1,17.24,4.58,4,1.05
6234,高僑    ,68194756,2720142,1256,25.07,27.5,23,25.36,27.35,11.69,10.23,4.01,0.67
6244,茂迪    ,6854131550,35484723,23212,193.15,214,167.5,191.21,214,16.07,4.96,17.21,3.4
6246,臺龍電子,9444197,2206311,811,4.28,4.99,3.55,4.3,4.44,NA,4.5,1.55,0.6
6278,台表科  ,1433133667,27960996,12598,51.25,58.5,42.3,49.23,58,8.32,6.03,19.95,1.83
6294,智基科技,279401,114386,22,2.44,2.63,1.99,2.43,2.56,NA,0,0.17,1.35
8049,晶采光電,102712580,8395137,3369,12.23,13.4,10.4,11.88,12.9,46.07,3.02,13.39,0.78
8053,巨擘科技,21317121,2110315,614,10.1,11.15,9.13,10.1,10.7,NA,9.34,0.49,0.46
8064,東捷科技,298484178,8695467,4153,34.32,38.5,28.25,32.7,38.2,10.98,15.73,7.11,1.76
8069,元太科技,4111232253,118340699,48521,34.74,39.55,29,33.9,38,33.04,1.15,20.13,3.13
8071,豐聲科技,5930610,1288979,429,4.6,5.21,3.55,4.29,4.65,NA,32.25,3.23,0.85
8077,冠華科技,3036199,463815,165,6.54,7.37,6.3,6.73,7.19,NA,0,0.87,0.53
8087,華鎂光  ,1551958,192271,75,8.07,8.5,7.8,8.03,8.03,NA,1.24,0.52,0.56
8107,大億科技,886474192,41230307,12958,21.5,26.2,16.3,20.64,26.2,28.79,0,24.18,1.57
8111,立碁電子,249551863,10794713,5024,23.11,25.75,18.75,22.48,25.75,33.44,6.6,14.02,1.85
8240,華宏新技,204583887,4681944,3370,43.69,48,38.05,43.38,46.8,10.42,10.68,6.51,1.3
8266,中日新  ,569205712,19407321,7746,29.32,32.8,26,29.14,31.4,47.58,0,30.62,2.36
3095,及成    ,802931737,26311799,11528,30.51,33.85,26.85,29.94,33.85,7.34,10.33,18.14,1.15
3221,台灣嘉碩,45099830,1599439,904,28.19,30.75,24.25,27.97,30.7,12.28,12.37,2.52,1.66
3290,東浦    ,24011515,2956018,755,8.12,8.47,7.73,8.14,8.11,NA,14.42,3.98,0.99
3306,鼎天國際,122958461,3556615,1934,34.57,39.6,29.1,33.82,38.9,30.87,3.08,5.36,1.82
3431,長天科技,177717846,6173690,3207,28.78,31.85,25,27.85,31.4,20.52,9.58,14.19,2.12
3454,晶睿通訊,769913801,13998430,7556,55,63,45.6,55.11,62.2,16.41,7.39,26.62,3.2
3491,昇達科技,60088520,668370,394,89.9,95,83.1,88.96,94.8,22.41,3.53,2.94,5.4
3499,環天科技,152935228,5072847,2822,30.14,34.85,25.9,29.86,34.8,14.75,14.36,11.44,1.77
4903,聯光通信,41567531,5798474,1588,7.16,8,5.7,6.88,7.79,NA,0,7.94,0.79
4905,台聯電訊,23471224,1821570,695,12.88,14.2,11.6,12.76,13.9,14.33,3.59,3.08,0.97
4907,正華通訊,98279633,9260627,1122,10.61,11.6,9.03,10.12,11.6,NA,0,17.5,2.01
4908,前鼎光電,56835073,1542065,1165,36.85,39.45,32.25,36.49,39.35,9.99,11.43,2.75,2.86
4909,新復興  ,453072567,12002404,4763,37.74,41.4,32.75,37.41,41.4,8.1,8.28,15.99,1.98
5304,大霸電子,1612149,398893,274,4.04,4.95,3.73,4.19,3.8,NA,0,0.3,0.73
5306,訊康科技,10722350,2926907,924,3.66,4.35,3.02,3.5,4.31,NA,0,4.16,0.54
5348,系通科技,12467132,499505,372,24.95,30.3,19,22.94,27,11.64,0,2.3,2.76
5353,台林通信,55268098,5585773,1744,9.89,11.1,7.4,8.73,10.7,25.48,4.57,5.53,0.78
6109,亞元科技,25721121,2870835,693,8.95,9.52,8.13,8.72,9.1,15.17,16.48,5.89,0.87
6143,振曜科技,332842808,8900170,4544,37.39,41,30.85,36.75,40,9.98,4.7,17.97,2.82
6152,百一電子,193147759,6133162,2359,31.49,33.8,28.15,30.03,33.8,11.38,0,5.46,1.95
6163,華電聯網,242422972,10293667,3897,23.55,25,22,23.26,23.55,15.19,7.64,15.2,2.46
6170,統振    ,104244285,5239755,2618,19.89,22.6,17,19.74,22.35,11.89,7.6,7.14,1.54
6190,萬泰科技,162844602,10034686,2706,16.22,16.9,14.8,15.94,16.75,9.01,6.56,9.03,1.22
6218,豪勉科技,11749369,587981,358,19.98,21,19,20.04,21,12.73,19.04,1.16,1.15
6241,易通展  ,129065,4451,8,29.31,29.65,29.6,29.63,23.95,NA,0,0.02,3.38
6245,立端科技,179155324,4952762,2399,36.17,40.35,29.7,35.36,37.8,16.43,1.21,9.32,2.39
6263,普萊德  ,73258580,1903325,1421,38.48,40.7,33.2,37.79,40.7,9.31,8.84,3.68,2.61
6264,德士通  ,14501506,1767843,749,8.2,8.7,7.35,8.22,8.65,NA,28.9,2.99,0.82
8034,榮群電訊,23508686,2864364,959,8.2,9.19,7.47,8.23,9.19,NA,8.48,4.24,0.88
8082,捷超通訊,21475799,2465714,725,8.7,9.5,7.58,8.35,9.5,NA,11.57,4.06,0.89
8097,鴻松精密,34267989,3712055,1569,9.23,10.1,8.65,9.18,9.86,NA,0,5.92,1.55
1333,恩得利  ,40846541,3466220,1445,11.78,12.6,10,11.52,12.15,121.5,3.53,4.17,0.75
1336,台翰    ,29570953,638257,442,46.33,49.5,41.6,46.38,41.6,10.27,7.21,1.04,1.48
1582,信錦    ,175797788,1628771,861,107.93,116,91.2,105.7,111,13.5,6.75,3.92,3.67
1815,富喬    ,138356429,6948570,2909,19.91,22.8,18.55,19.81,22.5,9.62,8.88,3.05,1.58
2059,川湖科技,339896619,2363605,1810,143.8,162,127,145.17,143,18.92,3.14,3.18,5.36
3078,僑威科技,91374627,5580904,1680,16.37,18,14.95,16.03,17.85,10.2,7.84,3.71,1.25
3089,展成科技,11235202,1417928,415,7.92,8.98,6.92,7.86,8.6,NA,3.48,2.59,0.75
3099,頂倫企業,173688084,24650380,4579,7.04,7.7,5.9,7.16,7.35,NA,6.66,10.26,0.6
3114,好德科技,11540764,732862,375,15.74,16.9,14.85,15.68,16.7,8.35,11.97,1.62,0.87
3115,寶島極光,4318570,474100,239,9.1,9.6,8.25,8.94,9.6,68.57,20.83,2.29,0.8
3144,新揚科  ,32809018,2486348,838,13.19,14,11.75,13.18,13,NA,4.53,3.13,1
3191,和進電子,27040858,1957817,905,13.81,15.4,11.7,13.31,15.4,11.16,13.63,3.81,1.01
3202,樺晟電子,24299480,972070,547,24.99,26.2,23.5,24.81,25.55,13.1,8.18,1.51,1.54
3206,志豐電子,9963014,629717,363,15.82,16.45,14.65,15.98,16.2,11.41,11.11,1.71,1.09
3207,耀勝電子,42892435,2662007,832,16.11,17.2,14.2,15.68,16.35,17.03,3.66,7.71,1.18
3226,至寶電腦,19607957,1064342,593,18.42,19.4,16.5,18.24,19.3,6.68,15.54,2.94,1.41
3229,晟鈦    ,64509200,3728081,1697,17.3,20.2,15.1,16.6,18.3,15.12,9.83,7.75,1.47
3236,千如電機,7449761,591943,307,12.58,13.45,11.95,12.6,13.35,17.34,8.23,1.3,0.95
3276,宇環科技,62171436,3045966,1232,20.41,22.05,18.3,20.12,21.55,10.36,0,3.88,1.91
3288,點晶科技,689018053,13257817,8491,51.97,56.8,43.95,52,55.5,15.95,3.4,33.69,3.94
3294,英濟    ,453046721,10606465,5261,42.71,46,38.05,41.51,44.75,15.65,6.7,8.52,2.34
3299,帛漢    ,28077253,1503082,771,18.67,20.45,17.6,19.04,19.5,10.66,3.28,3.44,1.05
3313,斐成企業,116430168,3989140,2049,29.18,31.5,25.95,29.16,30.5,12.4,16.39,6.6,1.25
3332,幸康電子,103763852,2478473,1456,41.86,48.5,35.7,40.59,45.8,8.66,10.91,5.15,2
3354,律勝    ,3272244,199812,153,16.37,17.6,15.6,16.32,16.5,235.71,7.87,0.27,0.96
3369,鐵研科技,63451783,3109317,1398,20.4,22,18,20.07,22,NA,1.13,4.11,1.58
3390,旭軟電子,4056540,163458,144,24.81,26.5,23.9,25.1,24.75,19.96,6.06,0.44,1.79
3465,祥業科技,8369556,559048,304,14.97,15.7,14.5,14.89,15.05,NA,3.32,2.79,1.28
3484,崧騰    ,39676825,1313203,641,30.21,32,29,30.37,31.6,8.54,6.32,4.06,1.61
3512,能緹    ,53165343,1817082,1076,29.25,31.5,23.5,28.18,31.5,14.79,8.04,5.68,1.57
3526,凡甲科技,246193263,4412892,2834,55.78,62.3,46.5,54.92,59.6,11.66,6.71,11.77,3.1
5301,祥裕電子,9438547,1799403,607,5.24,6.77,3.9,5.26,6.69,NA,0,2.03,1.28
5309,系統電子,19646095,2870622,1026,6.84,7.5,5.8,6.7,7.05,NA,7.09,2.2,0.77
5317,凱美電機,66081960,6297688,1897,10.49,11.3,9.91,10.36,11.2,8.12,8.92,4.71,0.89
5318,佳鼎科技,3298194,2656002,346,1.24,1.49,1.1,1.29,1.28,NA,78.12,0.88,0.64
5321,九德電子,5957702,759352,367,7.84,8.29,7.32,7.98,7.81,4.34,0,0.34,1.15
5328,華容    ,16897655,2124868,613,7.95,8.29,7.51,7.94,8.1,NA,0,1.27,0.82
5340,建榮工業,79667739,11190050,2038,7.11,7.88,6,7.13,7.65,38.25,2.61,6.75,0.73
5345,天揚    ,20754318,2431053,893,8.53,9.69,7.15,8.06,9.36,NA,0,4.86,0.37
5349,先豐通訊,18803232,2471837,656,7.6,8.1,7.08,7.62,7.96,NA,12.56,1.22,0.67
5355,佳總興業,128985685,9192353,3276,14.03,15.3,11.6,13.81,14.45,55.58,5.53,7.81,1.3
5356,協益電子,38746473,4591899,1354,8.43,9.2,7.34,8.38,9.15,16.94,2.18,3.28,0.5
5364,浩騰    ,406798299,17772403,5868,22.88,25.7,19.7,22.39,25.1,6.26,1.79,11.4,1.61
5381,合正科技,77520428,15402553,2945,5.03,5.68,4.36,4.96,5.66,NA,7.06,6.16,0.52
5398,力瑋實業,1189770,180939,84,6.57,6.83,6.31,6.67,6.83,NA,14.64,0.34,0.82
5439,高技企業,53505425,2677499,1471,19.98,21.25,17.55,19.65,20.8,9.86,12.01,3.62,1.52
5457,宣德    ,40882838,5652127,1548,7.23,7.58,6.9,7.2,7.11,NA,7.03,3.38,0.47
5460,同協電子,53808568,3854451,1860,13.96,14.9,12.65,13.73,14.9,12.84,8.72,5.81,1.19
5464,霖宏科技,44672780,1421800,820,31.41,33.6,29.4,31.61,32.7,9.16,6.11,2.76,2.07
5475,德宏工業,91839635,11258958,2562,8.15,9.16,7.42,8.12,9.16,15.53,6.55,6.53,0.53
5480,統盟電子,31709799,5751669,1637,5.51,6.22,4.31,5.27,6.04,NA,0,3.75,0.57
5481,華韡電子,36661047,2438267,807,15.03,15.8,13.8,14.77,15.8,11.13,10.75,2.38,0.7
5488,松普科技,48090531,3907711,1273,12.3,12.95,11.05,12.25,12.65,6.69,11.85,4.4,0.76
5491,連展科技,227608021,14835168,5017,15.34,17.9,12.7,15.07,17.6,17.09,9.14,11.57,0.97
6101,弘捷    ,47331741,3855295,1432,12.27,13.75,9.8,11.84,13.15,13.99,7.6,3.69,1.41
6107,華美電子,4077508,577771,133,7.05,7.7,6.65,7.16,7.12,NA,0,1.65,1.2
6108,競國實業,175837822,8764556,3489,20.06,21.1,18.6,19.91,20.8,8.29,7.21,7.14,1.29
6114,翔昇電子,87864,11066,4,7.94,8,7.85,7.95,7.9,NA,5.94,0.02,1.63
6124,業強科技,475314957,18868934,4228,25.19,26.8,22.45,24.63,26.6,19.14,7.55,10.9,1.53
6126,信音企業,96760351,3697640,1807,26.16,28.8,22.4,25.92,27.7,9.02,9.2,5.33,1.59
6127,九豪精密,48560734,4644817,1444,10.45,11.2,9.7,10.37,11,17.19,3.18,5.72,0.85
6134,萬旭電業,259799491,4912256,2431,52.88,56.3,46.7,50.92,52.2,10.7,3.83,8.19,2.29
6158,禾昌興業,677104919,19985285,9471,33.88,38.15,27.2,32.76,35.9,10.91,5.01,18.45,1.52
6173,信昌電陶,112210602,6643373,2759,16.89,17.8,16.1,16.74,16.9,12.34,1.95,5.2,1.31
6174,安碁科技,590583,105882,42,5.57,5.9,5.1,5.55,5.35,NA,0,0.15,2.48
6175,立敦科技,14273239,2004749,278,7.11,7.63,6.67,7.2,7.63,NA,10.48,2.12,0.66
6185,幃翔精密,45202510,2476095,1195,18.25,19.5,16.6,18.02,19.25,8.3,5.19,2.79,1.21
6194,育富電子,329740845,8329571,4337,39.58,41.9,34.15,38.53,41,7.52,8.04,6.95,1.68
6203,海韻電子,288931177,1283847,501,225.05,253,208,223.25,237,25.65,1.61,2.15,12.32
6204,台灣艾華,98522718,3263028,2057,30.19,32.9,28.1,30.02,28.65,9.95,6.98,9.36,1.54
6207,雷科    ,234519751,5571927,2696,42.08,45.5,39.3,41.63,45.35,8.51,6.61,8.17,2.38
6208,日揚科技,39131564,2158821,966,18.12,19.65,15.6,18.08,19.15,15.7,10.44,2.68,1.29
6210,慶生電子,8345736,412441,204,20.23,21.6,19.1,20.07,20.7,21.79,2.41,1.18,2
6211,福登    ,13255500,1079559,469,12.27,14.2,10.55,12.16,14.15,9.5,5.86,2.31,0.56
6217,中國探針,8989866,1177397,474,7.63,8.5,5.91,7.28,8.28,NA,24.15,2.91,0.92
6220,岳豐科技,27665658,1936119,955,14.28,15,13.5,14.22,14.9,15.85,6.71,1.88,0.84
6224,聚鼎科技,73980962,2290602,1172,32.29,34.8,30,32.55,34.7,11.72,6.22,3.34,2.52
6242,聯豪科技,170414675,9649547,2656,17.66,23.55,15.45,19.01,19.1,25.47,2.61,23.64,2.19
6248,沛波電子,35390941,2752221,554,12.85,14.25,11.8,13.45,14.2,355,3.38,5.35,1.15
6250,宇加科技,1985865,252542,135,7.86,8.25,6.98,8.02,7.8,NA,0,1.02,1.04
6266,泰詠電子,86346658,6607474,2131,13.06,14.1,12.1,13.18,14,8.19,6.35,10.04,0.9
6274,台燿科技,106267001,7635587,2146,13.91,14.75,12.55,13.77,14.55,9.83,9.62,3.33,0.84
6279,胡連精密,16110963,441088,287,36.52,38.4,34.5,36.45,37.4,11.87,6.95,0.66,2.2
6284,佳邦科技,301077214,6881963,3204,43.74,46.5,38.5,43.17,45.95,8.62,8.94,9.17,1.58
6290,良維科技,26778647,2359036,831,11.35,12.1,10.1,10.75,11.6,NA,6.89,2.22,0.67
6292,迅德興業,13407286,668272,282,20.06,20.9,18.6,20.08,20.7,8.81,4.83,1.33,1.18
8039,台虹科技,1049295879,32669652,10119,32.11,37,28.1,31.17,35.7,14.75,4.14,21.71,1.7
8042,金山電子,36689421,2373147,1122,15.46,16.5,13.6,15.27,16.25,10.55,9.23,3.04,0.88
8043,蜜望實  ,124213596,5418561,2723,22.92,24.3,20.8,22.64,24.1,8.06,9.12,6.66,1.36
8074,鉅橡    ,4955420,461169,292,10.74,11.4,9.93,10.68,11.3,NA,9.55,1.02,0.88
