櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
99年04月 Apr. 10,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 630,339,981,199元",,,,,,"3. 櫃檯買賣月總成交筆數： 6,313,963筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Weighted Average P/E Ratio,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 19,097,191,994股",,,,,,4. 成交量週轉率： 26.09%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
8931,大園汽電,123788130,8029107,2528,15.41,16.8,14.5,15.23,16.1,11.03,2,7.53,1.12,,,,
3073,普格    ,572217726,13236371,7160,43.23,46.45,39.6,41.92,40.5,NA,1.27,27.28,2.1,,,,
3087,翔準    ,1469475466,112457992,26121,13.06,14.75,10.55,12.55,12.3,34.32,0.94,39.46,0.93,,,,
3169,亞信電子,952419511,15479765,9803,61.52,67.8,53.8,59.72,54.9,21.7,3.18,29.38,3.38,,,,
3188,安茂    ,223577630,10376576,4775,21.54,23,20.1,21.34,20.35,NA,7.41,21.68,1.74,,,,
3219,倚強科技,85575039,5068930,2396,16.88,18.2,15.3,16.37,15.55,NA,6.21,12.76,2.23,,,,
3227,原相科技,7445493253,35486720,27037,209.81,224,194,206.8,198,28.61,2.98,27.15,4.14,,,,
3228,金麗科  ,269390059,5362615,3418,50.23,53.7,46.8,49.39,47.5,NA,5.04,9.45,4.13,,,,
3252,海灣科技,2985678,425540,247,7.01,7.96,5.89,7.09,7.4,NA,0,0.71,20.56,,,,
3259,鑫創科技,902990529,25080923,10159,36,38.2,32.7,34.97,33,215,0,40.5,1.91,,,,
3260,威剛科技,7542132753,86636172,44203,87.05,91.7,79.3,86.48,79.6,8.41,0.31,38.23,2.25,,,,
3264,欣銓科技,4663396923,175042584,45101,26.64,28.25,24.5,26.74,27.75,12.8,4.44,39.56,1.66,,,,
3265,台星科  ,1728521028,96340278,27364,17.94,19.3,16.45,17.71,17.9,16.73,3.07,35.35,1.29,,,,
3268,海德威  ,562477887,15068261,8353,37.32,41.9,28,36.2,34,NA,3.25,49.14,3.59,,,,
3291,遠翔科技,344795361,6432512,3760,53.6,56.4,49,52.55,52,21.1,2.19,19.73,3.53,,,,
3317,尼克森  ,964606030,18158483,10612,53.12,57.2,47.6,52.4,49,24.98,2.98,29.63,1.8,,,,
3372,典範    ,1094037943,83612043,19540,13.08,14,12.25,12.74,12.35,NA,10.73,27.64,1.09,,,,
3438,類比科  ,3439855207,37352258,22359,92.09,101,83,90.39,91.4,21.88,5.98,93.79,3.64,,,,
3527,聚積    ,3417613268,23600320,14083,144.81,167.5,123,133.71,154.5,19.44,4.78,71.61,3.41,,,,
3553,力積電子,9061000296,66425251,43423,136.4,153,114,137.11,114.5,15.17,1.31,129.19,4.76,,,,
3556,禾瑞亞  ,1796157668,22608200,14923,79.44,86.5,72.1,77.33,72.7,26.95,2.31,51.45,3.47,,,,
5302,太欣半導,257858832,14381588,5661,17.92,19,16.1,17.44,16.1,NA,0,8.84,1.95,,,,
5314,世紀民生,687861616,52102081,16201,13.2,14.35,12.1,13.06,14,75.59,0,46.58,1.66,,,,
5324,德豐    ,16034147,520884,206,30.78,31.95,29.8,30.5,30,NA,0,1.1,3.75,,,,
5326,漢磊科技,1667282281,98195831,28743,16.97,17.85,15.25,16.87,16.5,NA,5.88,30.06,1.9,,,,
5344,立衛科技,187796263,8363763,3851,22.45,24.55,20.1,21.41,21.35,20.09,3.8,10.53,1.85,,,,
5346,力晶    ,8120261248,1405756882,97037,5.77,6.45,5.1,5.7,5.5,NA,0,15.58,1.51,,,,
5347,世界先進,1494823635,95523137,23595,15.64,16.4,15.05,15.55,15.55,22.87,2.57,5.69,1.29,,,,
5351,鈺創科技,8102872520,294342936,84434,27.52,29.1,25.2,27.16,26.6,30.72,7.19,70.43,1.82,,,,
5387,茂德科技,2375605179,840256947,38067,2.82,3.25,2.33,2.81,2.45,NA,0,11.56,0.97,,,,
5425,台半    ,2955976870,97628564,32601,30.27,32.45,27,29.91,27.5,35,2.38,40.01,1.53,,,,
5455,訊利電業,209894707,14241626,5066,14.73,15.95,13.5,14.25,14.1,NA,10.99,39.02,1.9,,,,
5466,泰林科技,398768987,29709729,8013,13.42,14.1,12.5,13.24,12.9,101.54,9.92,12.16,0.83,,,,
5468,凱鈺科技,67973611,4896064,1927,13.88,14.95,12.95,13.72,13.15,NA,0,6.23,1.93,,,,
5483,中美晶  ,7842729763,96425606,51373,81.33,86.5,75.6,80.79,76,35.13,5.61,32.19,2.23,,,,
5487,通泰    ,307972405,13061215,4862,23.57,25.7,21.15,22.37,24.1,15.72,4.15,28.88,1.43,,,,
6103,合邦電子,3631552,657214,355,5.52,6.21,4.9,5.43,5.26,NA,0,2.81,1.44,,,,
6104,創惟科技,734553530,17284974,9341,42.49,45.8,39.1,41.58,39.4,NA,4.04,20.36,2.38,,,,
6129,普誠科技,1694333677,65485750,23224,25.87,27.5,23.5,25.36,23.7,29.77,2.34,36.38,1.83,,,,
6138,茂達電子,2468952764,55347863,28093,44.6,47.9,39.25,43.49,39.7,26.92,1.66,43.79,2.35,,,,
6147,頎邦科技,12332665001,282424335,97066,43.66,52.9,37.5,42.75,50,16.24,5.68,50.48,2.42,,,,
6182,合晶科技,5055984521,94679454,53424,53.4,56.7,49.15,52.48,49.3,NA,4.51,34.61,1.85,,,,
6186,晶磊興業,176217283,6934929,3733,25.41,28.1,23,24.82,24.1,59.76,0,34.37,2.34,,,,
6198,凌泰科技,80089942,6176544,2237,12.96,13.6,12,12.84,12.2,NA,0,17.74,1.47,,,,
6223,旺矽科技,4459077066,41033804,24517,108.66,123.5,90.7,107.99,113.5,101.4,0.55,53.22,3.84,,,,
6229,研通科技,275772838,13708836,5625,20.11,21.6,17.45,18.9,19,28.38,3.25,38.82,1.56,,,,
6233,旺玖科技,1297653770,30827524,16385,42.09,45.85,38,40.94,38,NA,1.8,35.2,2.59,,,,
6236,凌越科技,468885,38420,28,12.2,13.8,10.65,12.47,12.1,NA,0,0.3,8.9,,,,
6237,驊訊電子,1509136336,21632295,13359,69.76,74.6,63.5,68.62,63.7,NA,0.36,33.67,3.21,,,,
6261,久元電子,2220796893,28043693,15237,79.19,82.9,75,78.37,77.6,15.03,3.85,29.63,2.19,,,,
6287,元隆電子,74189176,11495451,1847,6.45,7.2,5.8,6.31,0,NA,0,4.49,0.92,,,,
6291,沛亨半導,507194882,25229532,9964,20.1,23,16.15,18.91,18.3,NA,3.91,51.15,2.29,,,,
8024,佑華微電,843744812,27014204,10136,31.23,32.85,28.65,30.21,29.5,20.82,5.21,47.61,1.81,,,,
8040,九暘    ,1771637702,52654076,19445,33.64,35.9,30.55,32.39,32.3,93.06,3.28,62.42,2.39,,,,
8054,安國國際,2387369251,38640923,18957,61.78,64.9,57.8,60.62,59.5,23.4,1.7,46.88,2.36,,,,
8066,福陞科技,1822699,973640,303,1.87,2.28,1.59,1.88,1.88,NA,0,0.87,1.14,,,,
8079,誠遠科技,1539561126,52676821,18175,29.22,31.35,26.75,28.64,30,9.93,3.61,84.35,1.92,,,,
8084,巨虹電子,180414575,11421998,3822,15.79,17.2,14,15.34,14.6,NA,0,28.22,1.48,,,,
8086,宏捷科技,3781111501,69946321,33825,54.05,57.5,48.5,53.5,52.4,191.48,0.85,56.13,3.95,,,,
8088,品安科技,586811523,20735660,8958,28.29,31.15,25.25,27.75,25.8,60.12,0,49.53,1.76,,,,
8277,商丞科技,1436814429,15997516,11551,89.81,99,79.8,89.36,83.6,8.85,0,31.97,3.86,,,,
1569,濱川企業,1128319960,16891614,8554,66.79,73.3,60,66.08,62.5,16.37,0.95,24.92,2.59,,,,
3069,寶晟科技,69377114,5776348,2312,12.01,13,10.4,11.75,11.4,NA,0,21.62,1.38,,,,
3071,協禧電機,434265374,25956952,7461,16.73,17.85,15.3,16.37,15.75,11.47,0,12.9,1.98,,,,
3088,艾訊    ,774942955,25789947,8241,30.04,31.65,27.2,28.54,28.3,24.03,7.05,32.72,1.83,,,,
3126,信億科技,19648186,868283,611,22.62,24.35,21,22.4,22,NA,0,2.51,3.91,,,,
3171,天馳科技,273286920,15161853,5620,18.02,20,16.2,17.31,16.2,NA,1.76,46.9,1.28,,,,
3211,順達科技,4639724989,44198919,24750,104.97,110,98.8,104.02,101.5,11.58,6.5,34.24,2.76,,,,
3213,茂訊電腦,324205892,3870583,2912,83.76,86.8,81.2,83.41,81.7,12.35,6.09,8.63,3.61,,,,
3217,優群科技,960967975,32632234,11202,29.44,30.8,27.65,29.08,28.75,9.23,4.26,43.22,1.69,,,,
3287,廣寰科  ,174783089,6252953,3099,27.95,29.7,26,27.5,27.9,17.93,2.34,14.66,2.07,,,,
3323,加百裕  ,965321338,20647695,9350,46.75,48.7,43.75,45.97,47.4,12.98,5.6,21.11,1.71,,,,
3325,旭品    ,1064479122,25653880,10421,41.49,45.95,37.3,41.38,38.5,29.4,2.89,40.83,1.76,,,,
3416,融程電  ,351912629,5090910,3318,69.12,71.3,67.2,68.82,68.5,16.6,7.71,12.06,2.72,,,,
3483,力致科技,619803784,7129597,5018,86.93,92.1,80.7,85.86,80.8,15.83,3.52,17.75,1.9,,,,
3489,筌寶    ,180927034,6989437,3671,25.88,27.2,24,25.23,24.8,51.27,4.16,16.75,1.5,,,,
3521,鴻翊    ,57034537,2357010,1421,24.19,25.45,22.6,23.69,23.85,NA,9.29,7.55,1.54,,,,
3540,曜越    ,233799158,5470756,3586,42.73,44.95,40.25,42.32,40.9,78.46,0,9.36,1.68,,,,
3577,泓格科技,1652237962,20538039,13462,80.44,85.5,72,78.61,72.2,53.9,1.9,47.77,4.56,,,,
3611,鼎翰科技,525835316,6332091,4002,83.04,86.9,79.1,82.8,82,15.05,3.57,23.5,3.43,,,,
3625,西勝    ,957783508,23527919,11911,40.7,44,34.7,38.23,38.85,34.6,2.55,66.74,2.92,,,,
3652,精聯電子,490693294,10671190,6296,45.98,50,39,43.58,45,28.12,6.2,22.42,1.78,,,,
5371,中強光電,7961549119,172409195,64076,46.17,49.3,42.8,45.72,48.05,9.84,4.85,23.81,1.69,,,,
5384,捷元    ,315964843,27396754,7217,11.53,12.4,10.5,11.25,10.7,NA,12.57,29.66,0.78,,,,
5386,青雲國際,4598921,108285,73,42.47,44.9,40.95,43.93,44,50,0,1.24,8.06,,,,
5426,振發實業,448420526,22797561,7510,19.66,20.35,18.9,19.47,19.7,12.14,8.43,15.85,1.24,,,,
5438,東友    ,311538236,10999373,4478,28.32,29.35,27.45,28.09,27.85,14.29,2.14,9.77,1.7,,,,
5450,寶聯電腦,556856859,16919714,7630,32.91,39.2,28,32.25,29.8,NA,0,33.58,2.31,,,,
5465,富驊企業,65916925,8436803,2296,7.81,8.76,7.06,7.53,8.24,NA,0,3.55,1.34,,,,
5474,聰泰科技,155452796,5908545,3524,26.3,28.45,23.3,25.66,23.7,NA,6.19,17.52,1.7,,,,
5490,同亨科技,1201043731,39124834,14764,30.69,33.7,25.9,30.02,32,14.14,2.25,41.46,2.14,,,,
6105,瑞傳科技,1943114959,53641071,19846,36.22,39.9,32.6,35.42,37.95,12.86,3.33,48.78,1.59,,,,
6121,新普科技,7671671725,41518073,24702,184.77,194.5,176,182.69,190,15.5,3.39,17.93,3.66,,,,
6123,上奇科技,978997390,32314553,15295,30.29,33.15,27.75,29.76,28.2,15.91,4.69,75.95,2.09,,,,
6150,撼訊科技,8788845290,128818011,59814,68.22,75.1,59.5,67.55,65.8,17.2,0.7,200.41,4.36,,,,
6160,欣技資訊,474774697,10298422,5389,46.1,48.9,44.2,45.57,45,27.48,8.37,14.51,3.1,,,,
6161,捷波資訊,2305177982,87879128,27905,26.23,28.6,22.6,24.76,24,21.13,2.97,86.92,1.49,,,,
6188,廣明光電,2441175723,45351988,22407,53.82,56.9,51.3,53.41,51.9,11.44,5.83,15.91,1.73,,,,
6199,精威科技,46045491,3260973,1419,14.12,15,12.6,14,13.25,NA,0,5.15,1.32,,,,
6219,富旺    ,76525415,2504355,1583,30.55,34.55,25,29.37,29.05,66.16,0,1.52,4.66,,,,
6222,上揚科技,15601699,1106802,618,14.09,16.35,10.9,13.77,15.45,NA,0,3.21,1.91,,,,
6228,全譜科技,94927209,7240478,2536,13.11,13.9,12.15,12.96,13.4,92.5,0,17.61,1.21,,,,
6230,超眾科技,1318201549,26255343,11388,50.2,52,46.5,49.51,49.65,15.17,4.48,30.41,2.01,,,,
6247,淇譽電子,104133220,4981020,2294,20.9,22,20,20.69,21,13.41,0.96,8.26,1.31,,,,
6298,崴強科技,818724682,32958936,13566,24.84,26.9,22.4,24.28,23.2,473,2.95,19.75,1.65,,,,
8050,廣積    ,606752691,10693319,7245,56.74,59.9,53,56.21,53.5,23.24,0,15.58,2.24,,,,
8076,伍豐科技,2120886255,29424887,18535,72.07,75.5,68.6,71.15,69,111.41,2.13,19.1,3.99,,,,
8114,振樺電  ,378668169,5804255,3540,65.23,68.3,61.9,64.73,64.5,17.98,6.71,10.56,3.74,,,,
8210,勤誠興業,1287337265,39962403,16387,32.21,35.4,28.8,31.25,33.7,8.95,1.51,35.84,2.06,,,,
8234,新漢    ,406231812,12416296,6203,32.71,36.25,29.5,31.67,30.2,30.19,6.43,15.36,2.01,,,,
8299,群聯電子,14515381009,60551393,42356,239.72,263.5,211.5,238.8,215,16.84,1.6,41.06,3.74,,,,
3066,李洲科技,88258223,6255798,2914,14.1,14.9,12.9,14,12.9,NA,0,4.41,1.42,,,,
3128,昇銳電子,173534490,6018584,2898,28.83,30.8,26.9,28.48,26.9,18.68,3.71,14.33,1.53,,,,
3230,錦明實業,1582910214,87702439,23516,18.04,19.75,14.25,17.8,17.7,NA,3.25,89.32,0.89,,,,
3297,杭特電子,503110455,12384516,6587,40.62,45,35.3,40.46,39.2,19.03,2.55,36.02,1.74,,,,
3339,泰谷光電,1630073458,42624764,18712,38.24,40.2,36.35,37.74,37,124.83,0,19.12,2.31,,,,
3362,先進光  ,401072990,9854039,4294,40.7,43.9,34.8,37.37,40.3,46.2,0,12.73,3.83,,,,
3434,哲固資訊,105635284,6235586,2458,16.94,18.4,15.2,16.29,15.35,NA,1.61,19.01,1.31,,,,
3452,益通光能,4948638961,79206020,41548,62.47,65.2,58,62.12,58.7,NA,6.5,31.75,1.37,,,,
3455,由田新技,3393713165,76742547,33337,44.22,51.8,37.3,42.44,49.15,75.08,4.03,149.79,1.91,,,,
3490,單井    ,676576249,14615235,7690,46.29,49.5,41.5,45.09,43.4,62.82,5.6,48.44,2.62,,,,
3516,亞帝歐  ,402791468,20376431,7484,19.76,21.35,18,19.36,18.5,60.81,12.2,26.55,0.55,,,,
3520,振維    ,145608144,8617471,3498,16.89,17.8,14.95,16.56,14.95,33.78,3.02,16.61,0.9,,,,
3522,宏森    ,443174296,13327089,7152,33.25,35.35,29.5,32.74,32.6,22.07,1.31,37.59,1.69,,,,
3523,迎輝科技,1402467355,22554159,12642,62.18,68,55.5,61.7,56.1,NA,3.26,22.29,1.98,,,,
3531,先益電子,165659343,4377807,2206,37.84,40.55,36,37.15,37.5,17.5,4.12,7.28,1.29,,,,
3562,頂晶科技,112230596,2821496,1924,39.77,42.7,35,39.01,35.9,NA,2.63,5.39,2.34,,,,
3615,安可光電,545101085,9718097,5964,56.09,62.3,51,54.55,51.7,48.53,0,27.3,2.08,,,,
3623,富晶通  ,894866073,13271771,8383,67.42,80,51,70.8,68.4,78.16,1.13,23.21,5.95,,,,
3630,新鉅科  ,1894060756,17696086,9674,107.03,142,81.2,109.3,122,54.79,0.38,24.14,8.89,,,,
4729,熒茂光學,846292517,27420114,10275,30.86,34.5,27,29.34,27.05,NA,1.8,42.91,1.38,,,,
5315,光聯科技,224335937,32635977,7380,6.87,7.31,6.33,6.77,6.5,NA,0,13.88,0.97,,,,
5392,應華精密,4002918546,25830573,17910,154.96,170.5,144.5,153.64,145.5,18.4,1.31,34.84,3.42,,,,
5395,圓方創新,1738121,70259,106,24.75,28.6,21.5,25.1,28.4,NA,0,0.29,2.93,,,,
5432,達威光電,754557,146580,207,5.14,5.57,4.74,5.12,5.04,NA,0,0.43,2.42,,,,
5443,均豪精密,1008841049,52308608,18165,19.28,20.5,17.7,18.99,18.2,NA,0,22.89,1.52,,,,
6125,廣運機械,1682820658,57598531,19615,29.21,30.45,27.2,28.81,27.3,550,8.98,27.15,1.04,,,,
6156,科橋電子,23553142,3372781,969,6.98,7.36,6.56,6.97,6.89,NA,0,2.56,1.2,,,,
6167,久正光電,110471142,17925653,4497,6.16,6.63,5.78,6.08,6,NA,6.34,11.05,1.56,,,,
6234,高僑    ,472423317,16572302,6998,28.5,31.5,24.8,27.11,26.55,NA,0.29,23.05,0.8,,,,
6244,茂迪    ,9679988893,76303505,44054,126.86,136.5,113,125.66,113.5,121.84,3.98,20.27,2.21,,,,
6246,臺龍電子,336009736,17750076,5403,18.93,20.2,17.5,18.34,18.6,23.67,0,11.99,2.79,,,,
6278,台表科  ,4942371663,67792408,33077,72.9,76.3,70,72.35,72.8,10.04,2.95,34.1,1.88,,,,
6294,智基科技,1104863,39872,93,27.71,34.75,22.15,27.59,24.5,NA,0,0.75,4.61,,,,
8049,晶采光電,2267033101,92910494,31177,24.4,27.6,21.55,24.03,21.65,19.87,0,105.94,2.01,,,,
8053,巨擘科技,256087472,24529669,5627,10.43,11.45,9.83,10.34,11.35,NA,0,5.96,0.7,,,,
8064,東捷科技,908709811,38878896,12216,23.37,25.8,21,22.46,24.2,NA,1.77,29.48,1.5,,,,
8069,元太科技,29399548159,486171590,179738,60.47,64.2,56.3,59.76,61.3,186.67,0,45.38,3.09,,,,
8071,豐聲科技,146605004,3202424,2029,45.77,50.3,42,45.34,43.4,93.88,0,9.48,4,,,,
8077,冠華科技,40371414,2483703,1181,16.25,17.9,14.5,15.96,14.5,NA,0,6.64,3.4,,,,
8087,華鎂鑫  ,183770644,10775983,4650,17.05,20.95,13.2,15.95,17,75.5,0,30.6,1.39,,,,
8107,大億科技,587954343,28798956,10750,20.41,21,18.75,20.09,21,NA,5.18,16.76,1.31,,,,
8111,立碁電子,4501533489,150647600,48471,29.88,34.2,24.75,29.33,30.15,53.57,0,128.45,2.23,,,,
8240,華宏新技,2013514858,27316256,13890,73.71,78.2,69,72.6,70.3,15.43,0.67,35.89,1.81,,,,
8266,中日新  ,882436603,27631481,11106,31.93,34.4,27.8,31.12,29.45,NA,6.73,39.31,2.18,,,,
3068,美磊科技,2284738281,27574003,13924,82.85,86.8,78,82.95,81.7,16.59,1.06,38.95,3.64,,,,
3095,及成    ,1707763053,70152815,22728,24.34,25.55,22.15,24.01,22.2,NA,8.67,32.23,1.11,,,,
3152,璟德電子,1885499561,8470802,6162,222.58,235,211,221.83,218,28.95,1.34,13.5,5.7,,,,
3221,台灣嘉碩,1538066133,45256134,16380,33.98,39.25,29.3,32.2,32.1,23.78,2.55,63.72,1.77,,,,
3290,東浦    ,1567154406,100315621,24796,15.62,19,13.55,15.44,17.25,15.24,3.09,134.98,1.45,,,,
3306,鼎天國際,737779969,13541330,7921,54.48,58.3,48,53.46,49.2,33.4,0.97,18.73,2.04,,,,
3431,長天科技,369478055,16437103,7279,22.47,25.1,20.05,21.76,20.35,NA,4.76,33.85,2.8,,,,
3454,晶睿通訊,1549920022,30659227,14503,50.55,57.1,40.85,48.6,50,27.33,3.2,52.94,2.74,,,,
3491,昇達科技,393941949,5172805,3133,76.15,80.5,70.2,76.43,70.8,25.33,5.88,12.82,3.18,,,,
3499,環天科技,186330042,5649873,3074,32.97,35.5,29,32.37,30.4,61.4,3.9,11.7,1.73,,,,
4903,聯光通信,300769699,23014710,7016,13.06,14,12,12.87,12.45,36.43,0,30.45,1.11,,,,
4905,台聯電訊,228765169,10571059,3147,21.64,23.3,19.5,20.6,20.85,NA,1.86,18.71,1.41,,,,
4907,正華通訊,19771450,2190575,544,9.02,10.8,7.3,8.61,9.75,NA,0,7.56,6.59,,,,
4908,前鼎光電,1370279707,22664230,13270,60.46,65.8,55.5,59.34,55.5,24.66,3.6,33.62,3.81,,,,
4909,新復興  ,1041435465,20996495,10813,49.6,51.8,46.1,48.95,49,14.64,2.16,25.88,2.15,,,,
5304,鼎創達  ,11777727,2901043,1277,4.05,4.78,2.9,4.16,4.18,11.35,0,1.56,0.97,,,,
5306,訊康科技,91025170,13696454,4212,6.64,7.38,5.8,6.5,6.35,NA,0,17.05,1.09,,,,
5348,系通科技,51540504,2846638,1377,18.1,21,15.25,16.6,18.3,NA,0,13.09,2.26,,,,
5353,台林通信,319314083,21890412,6434,14.58,16,12.95,13.98,13.4,446.67,1.04,22.52,0.96,,,,
6109,亞元科技,894315710,38045104,13676,23.5,26.5,19.4,23.26,22.15,42.46,0,72.21,2.05,,,,
6143,振曜科技,1953068055,21478710,12752,90.93,101.5,80.3,91.5,85.7,19.78,1.1,31.43,4.28,,,,
6163,華電聯網,400758947,17807378,7631,22.5,23.6,21.4,22.17,21.6,29.05,11.95,19.31,1.61,,,,
6170,統振    ,578533365,19568675,9101,29.56,31.5,26.5,29.03,26.55,NA,6.18,21.79,2.09,,,,
6190,萬泰科技,802201334,44975252,10782,17.83,19,16.35,17.45,17.1,14.32,7.76,39.81,1.38,,,,
6218,豪勉科技,138914621,5655079,2516,24.56,25.95,22.05,23.59,24.25,17.35,6.45,11.13,1.34,,,,
6241,易通展  ,7697165,346997,267,22.18,23.95,20.55,22.09,21.25,20.04,0,1.15,2.91,,,,
6245,立端科技,215688491,7760109,3719,27.79,29.7,24.8,27.21,25.35,57.93,2.28,12.05,1.73,,,,
6263,普萊德  ,143376662,4055165,2445,35.35,36.5,32.95,35.34,34.5,16.7,6.68,7.18,2.21,,,,
6264,德士通  ,131481654,8784063,2994,14.96,16.75,13.2,14.66,13.3,NA,0,14.83,1.88,,,,
8034,榮群電訊,633866765,50129755,12323,12.64,13.8,10,12.19,12,NA,1.65,79.73,1.16,,,,
8048,德勝科技,635723481,18797099,10111,33.82,37,30,32.53,30.6,30.47,3.4,42.78,2.32,,,,
8059,凱碩    ,1764608478,57749652,23295,30.55,34,27.75,29.2,30.35,12.78,2.41,62.36,2.14,,,,
8082,捷超通訊,206914734,10582159,3285,19.55,20.2,17.8,19.26,19.9,NA,0,21.78,1.96,,,,
8097,鴻松精密,40013948,5770115,2034,6.93,7.47,6.56,6.89,6.72,NA,0,14.3,1.28,,,,
1333,恩得利  ,894873846,43295589,14584,20.66,22.55,17.2,20.36,19.3,NA,1.25,42.23,2.7,,,,
1336,台翰    ,969419874,39501703,14175,24.54,27.1,19.15,23.35,22.3,NA,3.7,59.62,0.89,,,,
1815,富喬    ,5247635481,170256623,50714,30.82,33.5,28.15,30.35,31.3,NA,0.79,68.78,2.59,,,,
3078,僑威科技,1025565596,28423873,9910,36.08,38.2,33.85,35.8,36.1,18.54,2.35,15.28,2.35,,,,
3089,展成科技,328735313,26895147,7272,12.22,12.85,11.3,12.04,11.95,96.15,0,51.55,1.08,,,,
3114,好德科技,90425931,6210890,2411,14.55,15.6,13.75,14.36,13.95,NA,6.98,12.78,0.88,,,,
3115,寶島極光,60267405,3914177,1774,15.39,16.7,14.35,15.09,15.25,NA,0,10.38,1.75,,,,
3144,新揚科  ,346351602,20424203,6333,16.95,19.2,14.5,16.47,15.65,NA,0,29.56,3.82,,,,
3191,和進電子,126781341,9831195,3323,12.89,13.7,12,12.71,13.5,NA,3.7,18.15,1.02,,,,
3202,樺晟電子,385245558,15872699,6868,24.27,25.8,22.7,24.11,22.75,14.69,3.42,21.21,1.18,,,,
3206,志豐電子,350735464,16057529,6109,21.84,25.8,18.5,20.29,23.5,20.41,1.55,41.43,1.55,,,,
3207,耀勝電子,423742248,22219685,7592,19.07,20.55,17.4,18.48,17.7,14.16,2.69,61.61,1.26,,,,
3226,至寶電腦,167728859,9145385,2006,18.34,28.4,17.2,18.65,26.8,NA,0,32.51,3.13,,,,
3236,千如電機,780367766,31916553,9606,24.45,29.85,18.75,23.94,26.9,34.78,3.66,73.45,1.82,,,,
3276,宇環科技,200175550,18249200,4808,10.96,12.35,9.8,10.73,10.6,NA,0,23.23,1.21,,,,
3288,點晶科技,157674908,4922374,2956,32.03,34.5,29.5,31.77,29.8,125.2,0.7,9.89,2.73,,,,
3294,英濟    ,509318464,27473945,8998,18.53,19.8,17.25,18.2,17.6,NA,2.16,20.17,0.86,,,,
3299,帛漢    ,3263320602,76636806,31480,42.58,47.1,37,41.46,41.5,14.61,2.09,165.79,1.94,,,,
3310,佳穎精密,354370687,8684724,4294,40.8,46.5,37.5,40.33,40.1,NA,3.61,25.46,4.03,,,,
3313,斐成企業,1260425502,63248691,20585,19.92,23.4,15.7,18.55,19.75,NA,0,102.81,1.31,,,,
3322,建舜電子,384866080,15519645,6340,24.79,26.4,23,24.32,23,NA,0,18.85,1.56,,,,
3332,幸康電子,532452735,12563875,6501,42.37,47.2,35.3,38.45,45.4,16.88,10.72,26.12,1.82,,,,
3354,律勝    ,147311855,6816550,3107,21.61,24.4,19.2,21.21,20.6,NA,2.93,9.19,1.25,,,,
3390,旭軟電子,592355630,15961809,7562,37.11,39,34.5,36.58,35.5,12.41,2.15,36.41,2.19,,,,
3465,祥業科技,300510259,19278893,6831,15.58,17.75,13.25,14.72,13.65,NA,5.32,66.93,2.15,,,,
3484,崧騰    ,1038751931,20935169,10818,49.61,52.5,45.55,48.69,45.9,16.48,0,43.81,1.86,,,,
3511,矽瑪科技,472136530,5983648,4285,78.9,82.1,73.7,78.35,74.1,15.01,2.72,18.9,2.56,,,,
3512,能緹    ,497963781,12602547,5815,39.51,43.5,36.3,38.22,38.75,NA,3.23,39.38,2.42,,,,
3526,凡甲科技,4326442206,38491197,22648,112.4,126,97.1,110.4,117,10.56,3.95,73.6,3.94,,,,
3537,堡達    ,2932431827,43772824,21350,66.99,76.2,61.2,66.15,62.9,28.21,1.96,113.26,3.36,,,,
3548,兆利科技,624288924,11897567,7116,52.47,57.4,46.8,50.71,46.8,13.76,2.07,23.77,1.1,,,,
5301,祥裕電子,78446810,9437268,2841,8.31,8.96,7.5,8.16,8.92,NA,0,20.86,1.71,,,,
5309,系統電子,315328377,24706992,4916,12.76,13.45,11.8,12.63,11.9,22.74,0,18.16,1.36,,,,
5317,凱美電機,936551162,82818543,18553,11.3,13,9.38,10.89,11.65,NA,2.7,60.72,0.97,,,,
5321,友銓電子,280508960,27901893,8240,10.05,11.9,7.65,9.45,9.32,NA,0,18.58,1.04,,,,
5328,華容    ,2945850968,238545503,44109,12.34,14.25,9.91,11.76,13.15,NA,0,118.77,1.19,,,,
5340,建榮工業,268776057,30385672,7617,8.84,9.2,8.4,8.78,8.6,NA,0,18.32,1,,,,
5345,天揚    ,1051501031,53595621,17575,19.61,23.2,16.25,18.97,19.35,NA,0,107.19,1.57,,,,
5349,先豐通訊,2597419980,129411411,37767,20.07,22.25,17.1,19.05,19.15,28.65,0,64.3,1.51,,,,
