櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,
99年11月 Nov. 10,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 341,923,478,655元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,336,993筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,296,206,197股",,,,,,4. 成交量週轉率： 12.62%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
5324,士林開發,13425830,357773,356,37.52,41.15,33.5,36.71,40,17.70,0,0.75,3.42
5326,漢磊科技,1015500582,60058412,17114,16.9,17.8,15.9,16.8,16.9,10.97,0,18.39,1.64
5344,立衛科技,16450215,976643,455,16.84,17.8,16,16.87,16.8,16.80,6.72,1.23,1.55
5346,力晶    ,4319787303,675180252,100696,6.39,7.55,5.31,6.39,5.31,2.15,0,12.04,0.81
5347,世界先進,756707229,58876333,15871,12.85,13.3,12.5,12.82,12.5,12.02,3.11,3.54,1.03
5351,鈺創科技,1803332803,80131551,31803,22.5,23.95,21.55,22.24,22.2,15.74,0.72,18.07,1.45
5387,茂德科技,152260321,63336916,10003,2.4,3.09,2.01,2.35,2.15,N/A,0,2.49,0.4
5425,台半    ,588666880,27101261,10245,21.72,23.7,20,21.52,22.9,12.45,1.88,11.11,1.12
5455,訊利電業,89913954,5385777,2005,16.69,18.1,15.05,16.46,16.8,N/A,0,14.74,2.52
5466,泰林科技,291883686,20408946,7203,14.3,15.75,13.5,14.08,14.25,5.72,0,8.36,0.79
5468,凱鈺科技,10373138,1167887,588,8.88,10.25,7.54,8.08,7.71,N/A,0,1.47,1.22
5483,中美晶  ,24919365110,253809099,127471,98.18,104,89,97.21,103,15.04,1.75,66.44,2.12
5487,通泰    ,14800129,854250,442,17.32,18.2,16.7,17.41,17.4,12.00,7.18,1.89,1.07
6103,合邦電子,1656632,401788,327,4.12,5,3.7,4.08,4.03,N/A,0,1.6,1.18
6104,創惟科技,2158510661,40231531,22759,53.65,60,49.2,53.17,56.3,N/A,0,46.92,2.87
6129,普誠科技,1124227103,49757622,18725,22.59,24.45,20.8,22.15,22.2,16.57,2.74,27.53,1.66
6138,茂達電子,1114098767,33148344,15937,33.6,36.85,31.2,33.14,34.35,22.45,4.68,25.46,1.97
6147,頎邦科技,6823493140,145115652,54716,47.02,51.5,42.85,46.01,50.4,14.28,0,24.76,1.93
6182,合晶科技,1349931709,31567871,19595,42.76,44.75,41.1,42.51,42.4,20.29,0,11.54,1.51
6198,凌泰科技,14944965,1438945,604,10.38,11.5,9.4,9.92,9.53,N/A,0,4.13,1.18
6223,旺矽科技,1192149570,12856159,8779,92.72,101,85,94.75,90.9,13.25,0,16.55,2.49
6229,研通科技,28597496,1577293,957,18.13,19.4,17.6,18.04,17.95,12.29,2.77,4.41,1.4
6233,旺玖科技,1805137948,42446040,20990,42.52,44.45,40.1,41.82,42,N/A,0,48.33,2.68
6236,凌越科技,4138370,607810,34,6.8,9.48,6.3,7.37,6.38,N/A,0,4.81,9.06
6237,驊訊電子,301161857,6856540,4517,43.92,48.4,40.6,43.81,44.3,42.19,0,8.84,1.91
6261,久元電子,1613910043,19895268,12627,81.12,84.5,78.3,80.32,83,10.64,3.75,20.44,2.13
6287,元隆電子,40497296,3858560,1630,10.49,11.7,9.72,10.39,9.95,N/A,0,2.26,1.51
6291,沛亨半導,37796634,3607968,1403,10.47,12.8,9.8,10.47,9.95,N/A,0,7.31,1.28
8024,佑華微電,101111117,3638570,1922,27.78,28.9,26.75,27.72,28.1,12.11,4.44,6.4,1.63
8040,九暘    ,726025731,23104835,12191,31.42,35.5,28.8,31,31.6,20.39,0,27.36,2.12
8054,安國國際,358669744,7216336,4908,49.7,52.2,48.2,49.41,50.5,19.65,4.12,8.75,1.93
8066,福陞科技,10718753,733288,187,14.61,16.5,13.65,14.92,14.65,N/A,0,0.66,16.41
8079,誠遠科技,123951719,5861346,2623,21.14,22.1,20.3,21.03,21.55,7.84,8.01,8.64,1.43
8084,巨虹電子,30667938,3382988,1321,9.06,10.9,7.48,9.4,10.15,N/A,0,8.36,1.11
8086,宏捷科技,2469734563,53852641,25765,45.86,49.8,41.35,44.9,48.8,39.35,0.45,42.96,3.17
8088,品安科技,97807192,7128616,3492,13.72,15.6,12.1,13.28,13.35,102.69,0,16.42,1.01
8277,商丞科技,1000891340,25632737,14722,39.04,50,35.25,38.35,37.05,10.23,8.04,39.4,1.64
1569,濱川企業,247687841,7008522,4014,35.34,41.6,31.8,35.11,36.8,12.96,5.63,10.07,1.52
3069,寶晟科技,4561031,557408,283,8.18,9.59,7.75,8.23,8.21,N/A,0,2.09,1.06
3071,協禧電機,174540378,10951820,4092,15.93,16.8,15,15.8,16,9.47,0,5.31,1.71
3088,艾訊    ,118364863,4220717,1960,28.04,29,27.35,27.81,27.85,10.39,4.68,5.35,1.73
3126,信億科技,7651815,667612,373,11.46,13.35,9.8,11.2,11.15,N/A,0,1.93,2.12
3171,天馳科技,29882346,2867415,1418,10.42,12.7,9.06,10.22,10.4,N/A,0,8.87,0.82
3211,順達科技,1501074584,16096320,10308,93.25,96,91.5,93.13,93.7,9.18,6.37,12.43,2.56
3213,茂訊電腦,61657787,967556,960,63.72,66.8,62.2,63.57,63.1,11.09,10.34,2.02,3.36
3217,優群科技,68330241,3253089,1722,21,22.7,19.9,20.9,20.8,7.76,12,3.9,1.33
3287,廣寰科  ,20905263,922678,636,22.65,24.05,21.6,22.45,22.5,10.32,5.77,2.11,1.66
3323,加百裕  ,795295250,19226077,9351,41.36,44.2,39.85,41.35,40.3,10.15,4.91,17.91,1.46
3325,旭品    ,157224162,4038270,2228,38.93,40.9,38.05,38.82,38.55,1927.50,3.1,6.18,1.98
3416,融程電  ,182740308,2696268,1426,67.77,70.6,66,67.49,69.9,14.12,5.53,6.27,2.73
3479,安勤    ,59863065,1500202,959,39.9,42.7,38.15,39.97,41,12.06,5.18,3.39,1.91
3483,力致科技,234498078,6460564,3993,36.29,39.1,33.5,36.27,37.15,35.72,10.4,13.2,0.94
3489,筌寶    ,27422733,2039483,1052,13.44,17,12,13.25,12.7,N/A,6.89,4.65,0.91
3521,鴻翊    ,9330221,625730,324,14.91,16.2,13,15.04,15.4,N/A,0,2,1.13
3540,曜越    ,85538193,2784888,1842,30.71,34.5,28.65,30.25,29.95,28.80,6.13,4.58,1.32
3577,泓格科技,286471407,5473981,3327,52.33,60.1,49.2,52.02,51.5,20.77,1.15,12.71,3.13
3611,鼎翰科技,180642396,2220004,1426,81.37,85.5,77.2,81.07,77.2,11.11,6.15,7.35,2.88
3625,西勝    ,41835663,1981984,1222,21.1,24.8,19.7,20.73,20,N/A,4.85,5.07,1.62
3652,精聯電子,20338827,569693,371,35.7,37.95,34.05,35.43,34.65,17.86,2.89,1.2,1.35
5371,中強光電,4100483563,91219727,36984,44.95,47.3,43.5,44.94,43.5,7.40,6.16,12.6,1.57
5384,捷元    ,23464769,2594277,1039,9.04,9.57,8.7,9.06,9.35,N/A,0,2.81,0.7
5386,青雲國際,1341363,50266,65,26.68,28.45,25.2,26.97,26.2,8.59,0,0.58,4.88
5426,振發實業,71139271,4775350,1735,14.89,15.4,14.5,14.88,14.75,10.39,11.68,3.32,1
5438,東友    ,218005559,8474805,4295,25.72,27.7,24,25.41,25.3,11.77,6.29,7.53,1.59
5450,寶聯電腦,61643441,2324108,1220,26.52,29.55,25,26.84,26.5,N/A,0,4.61,2.06
5465,富驊企業,32256165,5755047,1483,5.6,6.4,5.3,5.59,5.5,26.19,0,2.42,0.89
5474,聰泰科技,42268183,2762896,1648,15.29,17.6,13.05,15.31,15.85,N/A,6.25,8.19,1.25
5490,同亨科技,504501255,15737029,7655,32.05,36.45,29.55,31.58,31.5,8.33,3.52,16.67,1.82
6105,瑞傳科技,159425802,5367158,2622,29.7,31.45,28.8,29.57,30.05,9.22,6.81,4.88,1.26
6121,新普科技,4857913520,24959534,16234,194.63,202,190,194.11,197.5,15.65,3.05,9.8,3.92
6123,上奇科技,133094433,3117825,1564,42.68,44.5,41,42.6,43.9,17.28,2.36,6.29,2.74
6150,撼訊科技,509998746,12767323,7929,39.94,41.7,37.6,39.37,39.6,10.39,6.31,19.86,2.73
6160,欣技資訊,101235453,2698514,1628,37.51,40,36.1,37.58,37.2,13.48,4.06,3.8,2.5
6161,捷波資訊,126938060,8318278,3961,15.26,16.45,13.1,14.75,14.7,13.36,8.64,7.43,1.04
6188,廣明光電,625145885,19165629,9822,32.61,36.2,31.1,32.33,31.6,11.70,10.19,6.72,1.12
6199,精威科技,7382849,825374,339,8.94,9.84,8.3,8.89,8.88,N/A,0,1.3,0.98
6219,富旺    ,8359417,349818,242,23.89,26,20.3,23.03,24.05,160.33,0,0.21,4.09
6222,上揚科技,5541809,505480,298,10.96,12.4,9.9,10.81,10.35,19.17,0,0.9,1.22
6228,全譜科技,8944019,855419,390,10.45,11.85,9.12,10.34,9.35,16.40,0,2.08,0.87
6247,淇譽電子,49422152,2549096,1310,19.38,19.8,18.95,19.39,19.5,11.82,3.9,4.23,1.2
6298,崴強科技,71419969,4464369,2552,15.99,17.2,14.8,15.94,15.65,42.30,0,2.66,1.13
8050,廣積    ,207003575,4204978,2926,49.22,50.3,47.8,49.11,50,14.41,5.16,6,2.13
8076,伍豐科技,1803871145,29806441,19296,60.51,64.7,57.7,59.73,64.7,N/A,2.35,17.57,3.69
8114,振樺電  ,121610857,2225455,1607,54.64,56.8,52.9,54.01,54.3,11.27,5.26,3.69,3.17
8210,勤誠興業,1499991009,41929397,15610,35.77,41.2,29.3,35.45,40.5,10.25,6.17,37.6,2.56
8234,新漢    ,46109118,1891824,1098,24.37,25.4,23.2,24.31,24.45,11.27,4.08,2.17,1.56
8299,群聯電子,10278809007,64746807,43998,158.75,167.5,142.5,155.31,163,14.79,4.45,36.56,3.24
3066,李洲科技,29358353,2704387,1211,10.85,11.45,10.05,10.72,11,N/A,0,1.91,1.16
3128,昇銳電子,28417117,1402786,711,20.25,22.2,19.5,20.33,19.85,21.81,7.55,3.34,1.23
3230,錦明實業,90204210,7819380,2775,11.53,12.5,10.3,11.37,11.5,N/A,0,7.61,0.62
3297,杭特電子,17017315,626262,450,27.17,29.1,26.15,27.3,28.7,12.11,4.3,1.82,1.21
3339,泰谷光電,449605104,13419024,6128,33.5,36.1,31.9,33.44,33.35,23.49,0,4.88,1.75
3362,先進光  ,17249564,752813,379,22.91,24.5,21.65,22.82,22.4,65.88,0,0.97,2.18
3434,哲固資訊,40383469,3172880,880,12.72,14.1,10.15,11.87,10.5,N/A,0,9.67,0.97
3441,聯一光學,63612407,2070234,1280,30.72,35.5,28,30.43,29.2,13.52,1.66,6.59,1.4
3452,益通光能,1526781913,38687673,19296,39.46,42.8,36.8,39.14,37.6,N/A,0,15.51,1.15
3455,由田新技,495259998,10197907,6787,48.56,51.6,46.7,48.12,49.1,10.96,2.09,19.61,1.69
3490,單井    ,122097101,3186342,1672,38.31,41,37.1,38.45,37.7,10.05,1.32,9.11,1.99
3516,亞帝歐  ,40633454,3027289,1320,13.42,14.95,12.5,13.7,12.95,647.50,3.92,3.94,0.38
3520,振維    ,23394964,2025125,933,11.55,14,10.5,11.21,10.95,N/A,4.56,3.9,0.68
3522,宏森    ,173855328,6744692,3586,25.77,28.4,24,25.21,25.7,12.91,1.22,14.21,1.13
3523,迎輝科技,431615820,9295949,5224,46.43,52.3,40.8,45.43,44.2,N/A,0,9.19,1.57
3531,先益電子,71697575,2354600,1298,30.45,33,28.8,29.99,29.6,13.10,5.57,3.9,1.04
3562,頂晶科技,39233188,1279919,925,30.65,33.1,29,30.49,29.5,N/A,0,2.44,2.04
3615,安可光電,123637310,2731471,1907,45.26,48,44,44.91,45.4,36.03,1.11,7.38,1.8
3623,富晶通  ,179804508,5383129,3691,33.4,40,28.9,32.8,32.4,810.00,2.25,9.42,2.49
3629,卓韋光電,312139250,8781689,4522,35.54,43.9,32.9,35.54,36.85,36.13,2.46,33.85,2.78
3630,新鉅科  ,17406322978,107440911,75773,162,179,144,159.06,170.5,69.88,0.7,126.83,10.3
3691,碩禾    ,6475333011,8917631,7232,726.12,826,644,712.55,795,29.22,1.53,26.27,16.72
4729,熒茂光學,2182904356,51909280,23152,42.05,48.5,34.5,41.44,46,N/A,0,81.13,2.04
5315,光聯科技,52042980,6481457,2209,8.02,9.1,7.5,8.01,7.55,N/A,0,4.08,0.83
5392,應華精密,1677132291,13208879,9962,126.97,137,118,125.4,135,15.05,4.06,17.82,2.83
5395,圓方創新,3045870,120569,126,25.26,29.05,23.2,25.94,26.1,N/A,0,0.49,3.06
5432,達威光電,2824312,438196,309,6.44,7.88,5.28,6.46,7.76,23.52,0,0.95,2.22
5443,均豪精密,577551714,33693005,11629,17.14,19.6,15.9,16.83,16.5,30.00,0,14.75,1.25
6125,廣運機械,412262237,16838840,6331,24.48,25.65,23,24.45,24.7,20.25,4.04,7.56,0.96
6156,科橋電子,13633170,3110590,823,4.38,5.43,3.7,4.25,4.13,N/A,0,1.78,0.86
6167,久正光電,7272960,1654956,397,4.39,4.8,4,4.41,4.2,N/A,0,1.02,1.06
6234,高僑    ,24845687,1304491,714,19.04,19.8,18.65,18.97,19.15,N/A,0,1.81,0.57
6244,茂迪    ,8257789912,69748389,39833,118.39,127,109,118.06,112.5,12.34,0.88,18.34,1.95
6246,臺龍電子,625607794,32321011,11902,19.35,21.8,17,18.69,21.4,37.54,0,21.83,2.85
6294,智基科技,3362138,135906,146,24.73,27.55,23.2,24.87,23.65,N/A,0,1.2,3.84
8049,晶采光電,356137012,24347980,8455,14.62,16.3,13.2,14.31,15.5,14.49,0,22.37,1.21
8053,巨擘科技,25831008,5701461,1486,4.53,5.15,3.9,4.48,4.16,N/A,0,1.38,0.32
8064,東捷科技,147503530,8176520,3277,18.03,20.15,16.9,18.1,18.2,N/A,0,6.19,1.08
8069,元太科技,16330413929,301957375,122531,54.08,60.7,48.4,52.96,58.6,26.52,0,28.09,2.82
8071,豐聲科技,11041667,325141,238,33.95,37.5,31,34.19,31.25,54.82,0,0.96,2.91
8077,冠華科技,1961725,168100,56,11.66,13,10.5,11.92,12.15,N/A,0,0.29,3.56
8087,華鎂鑫  ,5267140,523000,276,10.07,11.1,9.32,9.95,9.9,52.11,1.51,1.49,0.82
8107,大億科技,249739695,13340013,5350,18.72,20.1,17.6,18.31,18,N/A,0,7.76,1.06
8111,立碁電子,894970439,37360937,13204,23.95,26.05,21.8,23.46,25.5,34.00,0,30.4,1.68
8240,華宏新技,864151038,12184859,7785,70.92,75.4,67.6,70.01,74.9,12.98,2.57,16.01,1.69
8266,中日新  ,283051352,17786296,7353,15.91,19.8,14.2,15.67,15.6,N/A,0,25.01,1.33
3068,美磊科技,2146311392,26081635,12568,82.29,88,74,81.36,86.4,13.17,3.48,36.85,3.73
3095,及成    ,108755411,8110336,3462,13.4,15.1,12.55,13.35,12.8,N/A,0,3.73,0.72
3152,璟德電子,2078099055,13598803,9116,152.81,180,139.5,157.54,159,17.23,3.2,19.7,4.29
3221,台灣嘉碩,53076887,2566306,1203,20.68,22.7,19.35,20.5,20.3,12.61,3.3,3.13,1.05
3290,東浦    ,208118897,10852208,3716,19.17,19.7,18.7,19.07,19.05,7.53,2.63,14.6,1.46
3306,鼎天國際,1278728112,27285742,13025,46.86,50,41.7,46.75,45.95,23.93,3.26,37.74,2.07
3431,長天科技,36478999,2853610,1484,12.78,14.7,11.4,12.71,12.55,N/A,0,5.88,1.93
3454,晶睿通訊,967063703,16776318,9172,57.64,64,52.6,57.04,58,18.59,2.41,27.47,2.96
3491,昇達科技,123629670,2559052,1745,48.31,52.5,45.2,48.52,50.2,20.00,6.29,5.97,2.36
3499,環天科技,66632635,2935771,1626,22.69,23.5,20.5,22.29,22.4,18.67,4.51,5.52,1.37
4903,聯光通信,64918490,7180485,1818,9.04,10.1,8,8.92,8.17,17.02,5.5,9.46,0.75
4905,台聯電訊,62614373,3021454,1012,20.72,21.4,20.4,20.65,20.85,12.64,0,5.35,1.26
4907,春雨開發,279001,63728,26,4.37,5.1,4.15,4.52,5.1,N/A,0,0.22,22.17
4908,前鼎光電,232492660,6471131,3990,35.92,38.2,33.3,35.15,37.05,12.86,5.44,9.13,2.62
4909,新復興  ,1023926809,19372297,9788,52.85,58.5,49.9,51.82,53.2,14.54,4.88,23.88,2.27
5304,鼎創達  ,262807612,25277940,8240,10.39,12.55,6.6,9.67,10.95,5.45,0,13.59,2.22
5306,訊康科技,13528419,2715965,996,4.98,5.33,4.73,4.98,4.92,N/A,0,3.38,0.86
5348,系通科技,12536905,887620,492,14.12,15.25,13.25,14.06,14.15,N/A,0,3.42,1.73
5353,台林通信,72855139,6157586,1691,11.83,12.7,10.2,10.95,10.7,28.16,4.03,6.34,0.79
6109,亞元科技,49926061,3495322,1279,14.28,16.95,13,14.37,14.05,22.66,2.54,4.81,1.23
6143,振曜科技,4416211112,53689555,31382,82.25,87.5,75.5,80.75,83.5,17.32,1.91,77.2,4.03
6163,華電聯網,124356559,9249664,4232,13.44,14.9,12.2,13.35,14,30.43,4.36,10.03,1.03
6170,統振    ,209199656,9571623,4577,21.85,23.6,20.05,21.39,23,N/A,0,10.66,1.67
6190,萬泰科技,189639851,12901837,4458,14.69,15.45,13.85,14.4,14.1,8.92,3.35,9.73,1.07
6218,豪勉科技,657366230,21204844,8570,31,33.1,29.35,30.52,30.35,9.63,4.94,41.74,1.7
6241,易通展  ,1745861,99185,59,17.6,18.5,16.2,17.69,17.8,16.33,0,0.33,2.24
6245,立端科技,98780959,6467866,2772,15.27,18.4,13.25,15.5,17.2,90.53,1.44,9.88,1.22
6263,普萊德  ,34226143,1161052,838,29.47,30.7,28.9,29.45,29.6,13.45,6.71,2,2.05
6264,德士通  ,32532976,2202636,860,14.77,16.1,13.75,14.87,15.2,N/A,0,2.05,2.17
8034,榮群電訊,20658507,3130541,1030,6.59,7.3,6.1,6.69,6.72,N/A,0,4.98,0.71
8048,德勝科技,25434396,1317840,757,19.3,21.75,18.15,19.08,18.6,21.38,5.37,2.74,1.52
8059,凱碩    ,75013318,5017941,2024,14.94,16.2,13.55,14.82,15.9,265.00,11.53,5.42,1.45
8082,捷超通訊,663631339,33016416,2293,20.1,20.7,19,20.06,19.6,N/A,0,59.56,1.97
8097,鴻松精密,27722850,4454950,1653,6.22,6.73,5.6,6.07,6.03,N/A,0,11.04,1.2
1333,恩得利  ,47913729,3982855,1737,12.02,13.15,11.4,11.99,11.8,N/A,0,3.88,1.49
1336,台翰    ,43463868,2480236,999,17.52,19.55,16.55,17.45,17.6,#錯誤,0,3.74,0.66
1815,富喬    ,2116996748,79213417,27644,26.72,28.4,24.7,26.19,27.6,13.66,0,30.76,1.69
3078,僑威科技,664084965,22610791,7600,29.37,31.9,27.3,29.04,29.85,16.49,4.9,10.75,2.07
3089,展成科技,62320652,6272204,1984,9.93,10.9,9.05,10.02,10.25,N/A,0,12.02,0.93
3092,鴻碩精密,91534006,3483002,2289,26.28,30.6,24.1,25.93,25.5,17.83,4.72,5.73,1.34
3114,好德科技,15611886,1214440,584,12.85,13.4,12,12.76,12.6,N/A,3.93,2.43,0.86
3115,寶島極光,13957359,1075020,421,12.98,13.9,12,13.08,12.8,N/A,0,2.46,1.63
3144,新揚科  ,164187311,10827085,3370,15.16,16.8,12.3,14.73,15.55,12.96,0,15.67,3.17
3191,和進電子,53283521,4235020,1311,12.58,13.8,12,12.41,12.45,11.53,0,7.82,0.87
3202,樺晟電子,79986545,5197325,2112,15.38,17,14.1,15.3,16.5,16.84,6.89,6.58,0.84
3206,志豐電子,903909066,16882770,8524,53.54,61.5,47.2,53.68,57,29.84,0.97,43.14,3.24
3207,耀勝電子,34408557,2140762,989,16.07,16.8,15.6,16.02,16.15,10.63,3.13,5.71,1.1
3226,至寶電腦,24961887,1385078,566,18.02,20,16.3,17.56,16.9,N/A,0,4.6,2.04
3236,千如電機,53503365,2612596,1102,20.47,21.8,19.6,20.13,19.9,12.44,0.99,6.01,1.23
3276,宇環科技,71059397,5973920,1081,11.89,12.5,10.5,11.54,12.2,N/A,0,7.6,1.55
3288,點晶科技,60638395,2456127,1184,24.68,26.2,22.5,24.06,25.65,34.20,0,4.93,2.08
3294,英濟    ,90690891,7933130,3177,11.43,13.6,10.9,11.37,11.1,N/A,0,5.8,0.54
3299,帛漢    ,215572917,5678993,3250,37.95,40.3,37,37.77,38.25,10.71,5.24,10.6,1.69
3310,佳穎精密,78360806,2624030,399,29.86,34,28.85,31.08,29.05,N/A,0,7.15,2.61
3313,斐成企業,1698426336,68005033,25595,24.97,28.15,21.6,24.59,23.7,20.43,0,80.1,1.41
3322,建舜電子,62143847,3852829,1173,16.12,17.75,15.4,16.05,16.6,N/A,3.15,4.64,1.16
3332,幸康電子,116385166,2594124,1416,44.86,46.1,43.35,44.69,45.5,10.27,3.4,5.39,1.68
3354,律勝    ,393378553,14359006,7240,27.39,33.5,18.4,24.16,30.8,40.00,1.59,18.46,1.83
3390,旭軟電子,476803311,13454376,3523,35.43,36.45,33.4,34.8,35.6,12.03,4.48,28.03,2.16
3465,祥業科技,35133528,3588365,1169,9.79,11.65,7.61,9.62,9.9,N/A,0,12.46,1.68
3484,崧騰    ,172012961,4754167,2893,36.18,39.5,34.25,35.57,36.3,10.49,6.96,9.19,1.49
3511,矽瑪科技,262680923,4220537,2674,62.23,66.4,59.8,61.55,65.8,11.29,6.5,11.05,2.39
3512,能緹    ,27173195,983797,661,27.62,30.5,24.15,27.61,28.8,N/A,0,2.34,1.65
3526,凡甲科技,538307795,7410504,5384,72.64,80,68.9,71.66,72,10.83,10.9,12.91,3.03
3537,堡達    ,145539083,5136394,3407,28.33,31.6,26,27.94,29.95,15.44,10.86,11.08,1.77
3548,兆利科技,78252425,2245756,1543,34.84,39.2,31.8,34.08,32.9,9.11,3.54,4.46,0.77
5301,祥裕電子,1746504,540946,166,3.22,3.7,2.89,3.25,3.02,N/A,0,1.2,0.45
5309,系統電子,387704411,29069661,10762,13.33,15.05,12.3,13.08,13.1,21.83,0,19.06,1.41
5317,凱美電機,144489829,13218591,3886,10.93,12.15,10.4,10.79,11.05,12.70,0,9.69,0.83
5321,友銓電子,22615421,3754923,975,6.02,7.37,5.2,5.98,5.71,N/A,0,2.5,0.79
5328,華容    ,286092317,28744215,7367,9.95,10.7,9.41,9.85,10.5,22.34,0,12.62,0.97
5340,建榮工業,50599053,6209015,1771,8.14,8.52,7.91,8.11,8.21,16.10,0,3.74,0.87
5345,天揚    ,93096425,9811821,3201,9.48,10.7,8.5,9.17,9.36,N/A,0,19.62,0.77
5349,先豐通訊,165284020,10939008,3886,15.1,16.25,14.5,15,15,13.16,2.8,5.44,1.12
5355,佳總興業,110033664,7866724,3005,13.98,15.45,13.2,13.91,14,N/A,0,5.48,1.8
5356,協益電子,3458002460,73478066,30683,47.06,50.2,43.1,46.71,47.95,5.83,2.14,55.48,1.73
5364,浩騰    ,12621708,6060232,869,2.08,2.64,1.91,2.06,2.03,N/A,0,2.86,0.68
5381,合正科技,142029227,27548726,5372,5.15,5.98,4.76,5.06,5,N/A,0,9.15,0.52
5398,力瑋實業,8360557,745175,214,11.21,11.8,10.65,11.19,11.15,22.76,2.24,1.78,1.04
5439,高技企業,250013964,7652058,3902,32.67,35.7,30,32.38,33.4,8.54,3.89,10.11,2.14
5457,宣德    ,118405827,11634785,3055,10.17,11.05,9.32,10.1,9.85,N/A,0,4.85,1.42
5460,同協電子,54620848,4126793,1424,13.23,14.25,12.5,13.25,12.8,22.46,4.06,5.73,1.03
5464,霖宏科技,24361949,839637,582,29.01,30.35,28.1,28.79,28.9,11.12,7.06,1.4,1.72
5475,德宏工業,779234707,53262091,14248,14.63,15.5,13.7,14.48,14.95,10.60,0,26.05,1.21
5480,統盟電子,173061359,8714777,3727,19.85,21.95,18.65,19.58,21.05,6.66,6.14,5.31,1.16
5481,華韡電子,92429088,7447420,2143,12.41,13.65,11.05,11.89,13.2,23.57,0,7.28,0.59
5488,松普科技,40982525,3882966,1286,10.55,11.65,9.81,10.57,10.5,30.88,2.88,4.24,0.65
5491,連展科技,215394675,13866766,5941,15.53,17.4,14.7,15.38,15.45,24.92,7.59,7.34,0.83
5498,凱崴    ,84691740,9897193,2205,8.55,8.93,8.02,8.46,8.93,30.79,0,6.22,0.87
6101,弘捷    ,65939538,2353961,978,28.01,38.1,7.31,29.21,32.7,N/A,0,4.12,3.61
6107,華美電子,12601326,1775426,837,7.09,8.12,6.22,7.14,6.95,695.00,0,5.07,1.24
6114,翔昇電子,393771,106635,46,3.68,5.9,2.68,4.43,5,N/A,0,0.39,2.91
6124,業強科技,113372649,2905421,668,39.02,40.95,37,38.89,38.6,78.78,0,1.51,2.66
6126,信音企業,812294535,24391963,9193,33.3,36.8,28.85,30.18,35.8,8.95,11.01,25.61,1.85
6127,九豪精密,507117003,23633061,9820,21.45,23.55,20,21.32,22.6,21.32,0,26.87,1.45
6134,萬旭電業,232865787,6672866,3768,34.89,38,32.55,34.44,35.25,9.13,15.85,8.06,1.55
6158,禾昌興業,255348248,6624612,4209,38.54,41.6,36.55,38.45,39.35,7.95,10.16,5.78,1.34
6173,信昌電陶,1695426781,53799134,26611,31.51,37.45,28.55,30.82,30.3,16.29,2.33,32.16,1.94
6174,安碁科技,68939048,4114188,1815,16.75,17.75,15.2,16.4,15.5,24.60,0,8.23,1.5
6175,立敦科技,345515801,15026309,5434,22.99,24.6,20.7,23.04,23.45,28.25,0,16.04,2.12
6185,幃翔精密,70643815,2371599,1096,29.78,31.6,28.3,29.54,29.1,8.24,5.22,2.55,1.55
6194,育富電子,104044795,3963994,1982,26.24,28.4,25.5,26.1,26,12.04,11.71,3.51,0.98
6203,海韻電子,52339621,963190,933,54.33,57.1,53,54.18,53.5,10.62,11.34,1.25,3.45
6204,台灣艾華,45088833,1377100,706,32.74,34.2,32,32.52,32.7,7.90,6.17,3.75,1.54
6207,雷科    ,504413844,11449411,5103,44.05,45.8,40.9,44.28,44.85,10.97,3.67,15.13,2.35
6208,日揚科技,199024400,15133558,3859,13.15,13.7,12.35,13.11,13.2,15.35,0,12.94,0.98
6210,慶生電子,105815331,2518145,1468,42.02,44.75,40,42.21,42.75,8.47,2.38,7.18,2.61
6211,福登    ,23587496,1211408,638,19.47,22.6,17.8,19.01,18.3,7.89,0,2.59,0.65
6217,中國探針,320265584,9398697,5727,34.07,37.4,30,33.31,35,17.95,0,21.55,2.8
6220,岳豐科技,68744652,3867300,2040,17.77,19.4,16.5,17.68,17.2,9.56,8.5,3.39,1.03
6242,聯豪科技,4240028,1084733,106,3.9,4.58,3.03,3.78,3.47,N/A,0,2.22,2.18
6248,沛波國際,75933911,5974747,1752,12.7,13.7,11.45,12.61,13.1,N/A,0,11.84,1.26
6250,宇加科技,4157118,271002,101,15.33,17.1,13.2,15.71,16.2,N/A,0,1.85,3.95
6266,泰詠電子,92762163,6604107,2326,14.04,15.2,13.1,13.56,13.3,7.78,0,9.58,0.81
