櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,
100年08月 Aug. 11,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 344,867,404,777元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,701,055筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 9,265,894,136股",,,,,,4. 成交量週轉率： 13.94%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
3268,海德威  ,23564601,1728751,1000,13.63,16.3,12.05,13.8,13.1,N/A,0,5.64,1.36
3291,遠翔科技,127504944,4649990,2581,27.42,31.85,23.25,27.36,29.05,10.88,8.43,13.34,1.99
3317,尼克森  ,107509794,6372839,3327,16.87,20.15,15.1,17.09,16.65,N/A,6,10.38,0.65
3372,典範    ,79902753,16332978,3523,4.89,6.3,4.22,5.14,4.97,N/A,0,5.4,0.45
3438,類比科  ,207655420,4863969,2954,42.69,49.7,39,43.34,40.3,10.8,7.94,12.6,1.6
3527,聚積    ,744390788,7450979,5491,99.9,122,86.1,100.13,95.3,12.08,8.39,22.47,2.28
3529,力旺電子,3207824696,41977352,25127,76.41,85.9,67.9,74.37,73,32.88,3.42,55.17,3.54
3553,力積電子,518496651,27301687,13367,18.99,29.75,14.95,18.42,17.2,N/A,12.79,42.96,1.13
3556,禾瑞亞  ,3285920240,41406195,27031,79.35,88,63.8,77.72,87,20,3.21,87.56,4.11
3567,逸昌    ,24712024,1745543,970,14.15,16.5,12.7,13.94,14,11.11,7.14,4.36,1.05
3582,凌耀    ,3458383349,33971844,21641,101.8,171,80.6,113.43,98,15.05,5.63,95.53,3.31
3680,家登    ,43603920,1252470,984,34.81,36,30.5,36,36,16.22,5.55,3.01,2.63
5302,太欣半導,27273264,2938861,1401,9.28,11.15,8.26,9.38,9,N/A,0,1.81,1.22
5314,世紀民生,305942817,27499138,8741,11.12,13.5,9.82,10.97,10.75,5.6,0,24.51,1.05
5326,漢磊科技,810292506,64860081,18287,12.49,15.4,10.95,12.51,12.55,7.21,0,19.86,1.13
5344,立衛科技,19605708,1306891,547,15,17,13.5,15.13,15,14.42,6.2,1.64,1.39
5346,力晶    ,1235818408,429873055,49250,2.87,3.92,2.32,2.92,2.7,N/A,0,7.66,0.56
5347,世界先進,1626426821,147328221,32348,11.03,14.3,10,11.17,11.05,9.44,5.42,8.94,0.89
5351,鈺創科技,459609320,38617972,13756,11.9,13.75,10.5,12.03,11.5,N/A,1.39,8.71,0.87
5387,茂德科技,27303915,65191357,4445,0.41,0.62,0.32,0.46,0.4,N/A,0,2.56,0.22
5425,台半    ,450167086,26955478,9198,16.7,19.9,14.25,16.71,17.1,7.6,7.01,11.05,0.91
5455,訊利電業,19187432,2006016,989,9.56,11.6,8.25,9.33,8.6,N/A,0,5.47,1.45
5466,泰林科技,104871505,10617484,3535,9.87,12.1,8.91,9.92,9.53,36.65,10.49,4.35,0.54
5468,凱鈺科技,12454650,1852424,752,6.72,8.05,5.9,6.76,6.07,N/A,0,2.34,1.15
5483,中美晶  ,11645267402,173578118,94387,67.08,87.7,57.3,67.55,64.4,6.84,8.54,39.17,1.34
5487,通泰    ,34441991,2293584,1100,15.01,16.8,12.8,14.33,14.3,16.63,8.74,5.07,0.9
6103,合邦電子,386021,103391,74,3.73,3.8,3.47,3.75,3.8,N/A,0,0.19,1.98
6104,創惟科技,312758739,13123537,7368,23.83,30.85,21.2,23.66,23.3,N/A,0,15.17,1.38
6129,普誠科技,268263038,22197609,6721,12.08,14.65,10.5,12.17,12.1,18.06,8.26,12.27,0.99
6138,茂達電子,508588519,22131472,10868,22.98,27.35,19.95,23.03,23,45.1,6.52,17,1.55
6147,頎邦科技,5973249878,233570579,76164,25.57,34.2,22.1,25.81,26.5,7.93,7.54,39.26,1.02
6182,合晶科技,1723307186,58082001,31059,29.67,39.95,23.9,30.63,27.4,10.22,4.74,20.61,0.91
6198,凌泰科技,6528484,845282,379,7.72,8.31,7.03,7.83,7.51,N/A,0,2.43,1.04
6223,旺矽科技,2461823821,31189117,18912,78.93,96.7,68.9,78.5,82.8,7.16,6.99,39.69,2.17
6229,研通科技,17770365,1389712,715,12.78,15.15,11.95,12.82,12.4,10.25,4.03,3.89,1.02
6233,旺玖科技,479223533,25082864,11327,19.1,25.6,16.95,19.42,20.75,129.69,0,28.49,1.32
6236,凌越科技,8995195,1340616,24,6.71,7,6.25,6.55,6.25,13.3,0,8.06,2.21
6237,驊訊電子,273910381,10061380,5588,27.22,34.5,23.85,27.14,25.65,N/A,0,13.07,1.19
6261,久元電子,2476711556,35124278,19401,70.51,92,60.5,71.46,74.4,9.3,6.39,33.21,1.65
6287,元隆電子,10372557,2252002,921,4.6,5.35,4.08,4.6,4.17,N/A,0,1.32,0.75
6291,沛亨半導,9109957,1550171,756,5.87,7.23,5.05,5.95,5.59,N/A,0,3.18,0.94
8024,佑華微電,57253630,3533603,1305,16.2,19,14.85,16.84,17.45,15.04,10.77,6.19,1.14
8040,九暘    ,145718556,9785293,4783,14.89,19.4,12.55,15.12,14.15,N/A,7.34,10.93,1.03
8054,安國國際,478075571,12398396,7146,38.55,44,33.35,38.56,39.45,13.7,6.33,15.06,1.6
8066,福陞科技,1866618,180714,85,10.32,12.55,8.65,10.9,10.55,N/A,0,0.16,62.06
8079,誠遠科技,158511535,8477673,3796,18.69,22.25,15,18.5,17.85,7.11,12.15,11.36,1.14
8084,巨虹電子,31725291,2629060,1154,12.06,14,9.82,11.92,10.9,N/A,0,6.5,1.49
8086,宏捷科技,1216331660,53646370,21664,22.67,33,17.6,22.6,21,17.8,3.33,41.31,1.47
8088,品安科技,201437848,14137405,6071,14.24,18,11.35,13.66,12.45,N/A,0,32.06,0.95
8277,商丞科技,224329669,13432733,5783,16.7,20.9,13.4,16.59,18.6,N/A,16.12,20.65,1.23
1569,濱川企業,2052171563,33540292,18528,61.18,68.9,51.5,60,61.9,N/A,3.21,48.17,2.95
3069,寶晟科技,40376896,3653924,1229,11.05,15.15,8.54,10.76,15.15,N/A,0,13.68,2.11
3071,協禧電機,35188679,4187186,1371,8.4,9.6,7.26,8.5,8.5,9.14,0,2.02,0.91
3088,艾訊    ,266595535,12216769,4760,21.82,26.8,19.9,22.88,22.85,9.81,9.62,15.8,1.56
3126,信億科技,245823390,6369923,2516,38.59,41.75,33,38.84,39.5,N/A,0,16.2,7.37
3171,天馳科技,64446557,5149105,352,12.51,14.1,11.15,12.61,12.5,N/A,0,9.84,1.2
3211,順達科技,13720565152,120827158,65499,113.55,151,90.6,122.85,110,13.1,5.44,92.97,3.09
3213,茂訊電腦,169643079,3134316,2384,54.12,58.7,49,53.48,52.3,8.96,10.51,5.69,2.61
3217,優群科技,74483139,5247932,2059,14.19,16.75,12.3,13.75,13.65,8.98,10.98,6.29,0.93
3287,廣寰科  ,25794540,2491043,897,10.35,12.35,9.3,10.44,10.1,N/A,12.87,5.67,0.89
3323,加百裕  ,628315870,27853184,10689,22.55,29.25,17.95,22.98,23.25,105.68,6.45,25.8,0.91
3325,旭品    ,2901634848,59016482,28801,49.16,61.8,34.7,51.61,36,N/A,1.36,88.59,2.18
3416,融程電  ,151185687,3071262,1989,49.22,57.7,41.1,49.69,49.6,11.3,9.07,6.76,2.04
3479,安勤    ,237093529,6431498,4018,36.86,42,33.15,36.52,35.5,12.28,7.88,14.5,1.83
3483,力致科技,147482596,6155559,3476,23.95,29.2,20.65,23.75,22.75,N/A,16.87,12.57,0.62
3489,筌寶    ,70808471,7758735,2600,9.12,11.35,8.05,9.27,9,N/A,9.88,14.7,0.72
3521,鴻翊    ,159005702,6507125,3298,24.43,28.65,19,23.29,28.65,N/A,0,20.81,2.15
3540,曜越    ,55838532,3183654,1634,17.53,22.45,14.8,17.46,17.8,52.35,10.33,5.24,0.81
3577,泓格科技,135358194,4176277,2669,32.41,41.6,28,33.31,31.7,12.24,1.89,9.6,1.93
3611,鼎翰科技,709975435,7712178,5392,92.05,115,78.6,92.59,92.3,11.83,6.5,22.95,3.24
3625,西勝    ,169042080,10457598,4678,16.16,20.25,12.7,16.09,13.6,N/A,0,18.65,1.11
3652,精聯電子,17691004,696649,423,25.39,30.5,23.1,25.37,23.5,19.75,4.89,1.46,0.95
5371,中強光電,2535657750,91489324,38805,27.71,34.55,23.2,27.82,26.15,8.52,13.38,12.64,0.99
5384,捷元    ,38286085,4080056,1117,9.38,10.35,8.01,9.27,9.95,N/A,0,4.42,0.75
5386,青雲國際,814404,40784,46,19.97,24.6,17.55,20.33,19.4,N/A,0,0.47,8.22
5426,振發實業,103588311,9071313,2601,11.41,13.35,10.25,11.34,11,15.71,8.18,6.31,0.79
5438,東友    ,41194773,2845205,1308,14.47,16.9,13.4,14.91,14.7,24.5,10.88,2.53,1.04
5450,寶聯電腦,92166368,6140100,2565,15.01,22.4,11.5,16.11,11.7,N/A,0,12.18,0.94
5465,富驊企業,11036173,2591389,692,4.25,4.9,3.74,4.2,3.91,N/A,0,1.09,0.68
5474,聰泰科技,24325203,1883489,1019,12.91,16.35,10.2,12.56,11.25,N/A,8.88,5.58,0.91
5490,同亨科技,207678596,7554531,3442,27.49,32.95,23.35,26.4,25.05,7.46,13.25,8,1.63
6105,瑞傳科技,292758118,12910504,4558,22.67,25.7,18.6,23.04,25.1,9.44,7.96,11.74,1.02
6121,新普科技,17375768735,78778992,48938,220.56,262.5,186,226.8,205.5,15.66,3.16,28.11,3.87
6123,上奇科技,1280815435,34593148,17452,37.02,42,30.7,35.41,33.2,12.34,8.43,71.68,2.19
6150,撼訊科技,258137684,11768361,6360,21.93,31.75,16.7,21.56,18.5,20.79,14.59,16.87,1.45
6160,欣技資訊,83898682,2613387,1612,32.1,36.15,28.4,31.93,32.15,12.76,7.77,3.68,2.3
6161,捷波資訊,131049980,11303266,3675,11.59,13.35,10.3,11.49,12,12.37,2.5,10.55,0.8
6188,廣明光電,524753942,25766045,9863,20.36,23.3,18.15,20.42,21,11.93,9.52,9.04,0.79
6199,精威科技,6096636,1177838,506,5.17,7.28,4.4,5.37,4.46,N/A,0,1.86,0.62
6219,富旺    ,4574881,235881,145,19.39,20.7,17.4,19.31,19,10.86,0,0.14,2.42
6222,上揚科技,12747672,1278496,406,9.97,10.75,8.95,9.82,9,N/A,0,2.28,1.11
6228,全譜科技,19967778,2608226,1060,7.65,8.8,6.06,7.09,6.21,N/A,0,6.34,0.6
6247,淇譽電子,24385952,1801136,907,13.53,14.8,12.9,13.5,13.2,N/A,3.4,2.99,0.89
6298,崴強科技,2487051422,119855806,44049,20.75,24.2,17,20.3,21.75,135.94,0.91,71.14,1.56
8050,廣積    ,189117274,4782333,2954,39.54,46.6,34.75,39.28,38.2,10.47,7.9,7.05,1.75
8076,伍豐科技,697112568,19848311,11005,35.12,46.6,29.6,36.28,33.9,N/A,4.18,11.71,2.35
8114,振樺電  ,109673111,2185264,1564,50.18,54.7,47,50.47,49.2,9.98,9.2,3.58,2.96
8210,勤誠興業,504166481,13492433,6011,37.36,44.7,32.5,37.87,36.1,9.16,7.92,11.68,2.31
8234,新漢    ,593662706,18330759,8464,32.38,38.95,27.25,32.24,31.05,9.13,6.44,19.06,1.8
8299,群聯電子,7941959021,58409521,40421,135.97,152,117,135.23,137.5,13.11,3.15,32.7,2.64
8410,森田印刷,143320947,2835116,1969,50.55,61.6,43.1,51.26,50.2,13.75,3.98,7.75,1.71
3066,李洲科技,16407203,1974962,751,8.3,9.55,7.49,8.26,8.04,N/A,0,1.39,0.99
3128,昇銳電子,136827373,10109759,2763,13.53,16,11.2,14.08,14.6,N/A,10.27,24.07,0.94
3230,錦明實業,27873286,3082566,995,9.04,11.95,7.6,9.48,7.68,N/A,0,2.9,0.5
3297,杭特電子,26773646,1073208,676,24.94,26.95,22.6,25.13,24.05,160.33,4.11,3.1,1.11
3339,泰谷光電,374716192,15619028,7242,23.99,29.7,18,23.54,20.2,N/A,4.95,5.67,1.1
3362,先進光  ,11218005,605311,303,18.53,21.9,15.8,18.25,16.7,N/A,0,0.78,1.77
3434,哲固資訊,13236626,1278342,525,10.35,11.8,9.09,10.05,10.1,N/A,0,3.9,1.05
3441,聯一光學,2365124357,39997530,25658,59.13,68.4,43.85,55.82,48.5,21.65,1.64,127.26,2.29
3452,益通光能,1075467863,56766540,22235,18.94,26.65,14.9,19.98,16.85,N/A,0,11.84,0.74
3455,由田新技,1065269033,22804960,13920,46.71,62.9,34.7,47.15,37.3,10.39,7.98,37.8,1.23
3490,單井    ,108971816,3961350,2308,27.5,35,20,27.42,21.8,6.07,16.05,11.33,1.07
3516,亞帝歐  ,53986739,5111366,1892,10.56,13.25,9.14,10.64,11.05,N/A,4.52,6.72,0.37
3520,振維    ,24030364,1777288,716,13.52,15.2,12.35,13.8,13.95,N/A,3.58,3.47,1.03
3522,宏森    ,225057204,12983616,5527,17.33,23.8,14.85,17.98,16.7,13.25,7.18,27.36,0.8
3523,迎輝科技,181028736,8176720,3485,22.13,25.8,19.8,22.49,23,N/A,0,8.08,0.93
3531,先益電子,23481792,1152613,636,20.37,23.95,18.7,21.08,20.95,14.35,5.72,1.91,0.78
3562,頂晶科技,11199057,634796,515,17.64,21.5,14.8,18.12,15.05,N/A,0,1.21,1.37
3615,安可光電,5799527302,52470551,36173,110.52,143,84.9,108,100,17.06,1,114.1,2.51
3623,富晶通  ,279845052,10102945,5846,27.69,38.8,20.35,28.2,21.85,N/A,3.2,17.67,1.99
3629,卓韋光電,23444960,1124166,753,20.85,28,16.4,20.8,18.2,26,2.69,4.27,1.42
3630,新鉅科  ,2829405544,35735384,24563,79.17,99.7,61,79.7,66,12.5,4.62,41.81,2.64
3685,政翔    ,68613363,3295877,1876,20.81,23.95,17.95,20.75,20.9,9.46,9.66,8.03,1.35
3691,碩禾    ,5803454789,12681320,12388,457.63,580,365,465.65,411.5,10.31,6.8,28.74,4.69
4729,熒茂光學,1375337324,44742471,20245,30.73,43.45,21.95,32.78,22.7,56.75,0,43.92,1.01
4933,友輝    ,917245466,11479898,7092,79.9,88.8,65.1,79.33,80.5,10.91,4.96,23.7,2.43
4944,兆遠    ,532703484,18112494,9770,29.41,38.2,23.35,28.94,24.25,N/A,9.07,19.7,1.1
5315,光聯科技,35077757,5885722,1832,5.95,7.19,5.03,5.83,5.19,N/A,0,3.7,0.63
5392,應華精密,1949746573,24413390,16373,79.86,115.5,60.9,77.35,69.5,10.61,5.75,31.36,1.67
5395,圓方創新,2101829,98304,91,21.37,24.55,18.95,22.13,20.25,253.13,0,0.4,2.18
5432,達威光電,3988307,748715,229,5.32,5.57,4.14,4.76,5.57,N/A,0,1.63,1.51
5443,均豪精密,476380050,45071357,12209,10.56,12.35,8.93,10.22,10.35,6.47,6.85,19.79,0.77
6125,廣運機械,757293687,37645230,10808,20.11,23.6,17.45,19.99,17.8,29.18,7.64,14.79,0.71
6156,松上電子,1256714,531618,260,2.36,2.72,2.12,2.38,2.12,N/A,0,0.14,1
6167,久正光電,2680047,1663248,457,1.61,1.82,1.38,1.63,1.66,N/A,0,1.03,0.47
6234,高僑    ,83947677,5097068,1889,16.46,20.2,14.55,16.6,15.65,130.42,0,7.14,0.47
6244,茂迪    ,5985302358,87376315,53717,68.5,90.8,55,68.91,59.7,6.55,11.72,19.98,1.07
6246,臺龍電子,1532586433,72400329,25347,21.16,24.2,18.1,20.81,20.85,23.97,0,43.08,1.68
6294,智基科技,4007708,113131,123,35.42,41.2,29.5,34.4,32,N/A,0,0.74,4.92
8049,晶采光電,116225583,15823053,4555,7.34,10.15,5.62,7.75,6.63,N/A,0,14.54,0.59
8053,巨擘科技,34266957,5286528,1337,6.48,7.38,5.49,6.45,7.3,N/A,0,1.28,0.61
8064,東捷科技,164764902,13862039,4384,11.88,15.05,10.15,11.84,11.3,N/A,3.53,10.49,0.71
8069,元太科技,30551207879,504825930,182799,60.51,65,52.5,60.23,62.4,11.95,4.26,46.76,2.8
8071,豐聲科技,15261196,684499,487,22.29,26.4,18.6,22.47,22.2,17.62,1.89,2.03,1.84
8077,冠華科技,54287,7417,8,7.3,7.97,6.27,7.3,7.22,N/A,0,0.01,3.01
8087,華鎂鑫  ,22143933,2202035,1053,10.05,11.45,7.5,8.98,8.87,N/A,1.69,6.25,0.79
8107,大億科技,88784651,9557967,3031,9.28,11.95,7.63,9.1,9.08,N/A,9.36,5.56,0.6
8111,立碁電子,254759383,19969847,6183,12.75,15.4,10.85,12.46,11.4,N/A,6.75,13.32,0.84
8240,華宏新技,563916538,9880619,6046,57.07,68.5,50.3,56.61,54.6,9.41,5.86,11.36,1.39
8266,中日新  ,196035687,20451662,5191,9.58,13.4,6.86,9.86,8.26,N/A,0,28.72,0.92
3068,美磊科技,697182473,13500533,5080,51.64,58.5,43.1,50.73,46.55,11.67,9.36,18.82,3
3095,及成    ,268944439,21265096,7814,12.64,14.2,10.8,12.34,12.7,N/A,0,9.77,0.88
3152,璟德電子,533099969,6306855,4262,84.52,107.5,74.4,84.58,83.8,13.6,6.56,9.14,2.42
3221,台灣嘉碩,37413236,2828253,1196,13.22,16.95,11.65,13.31,12.5,44.64,9.6,3.32,0.69
3234,光環    ,186978114,11180112,4842,16.72,23.25,13.3,16.64,15.5,20.95,6.45,12,1.18
3290,東浦    ,1396722283,47685412,18295,29.29,33.3,24.5,29.19,27,12.22,1.85,64.16,2.03
3306,鼎天國際,240526616,10113236,5050,23.78,29.95,19,23.77,23.45,11.44,6.82,13.99,0.97
3363,上詮    ,195585608,8139476,4184,24.02,29.75,20.5,24.18,25.95,15.73,4.62,13.58,1.66
3431,長天科技,179480338,11311313,4832,15.86,19.95,13.3,15.33,14.25,N/A,0,23.9,2.51
3491,昇達科技,389123848,8409581,3721,46.27,60.4,35.5,46.12,38.85,25.23,5.63,19.02,1.95
3499,環天科技,127970335,7901271,4058,16.19,21.3,13.2,15.46,14.5,N/A,6.89,14.87,0.93
3632,研勤科技,1949808158,22203629,14256,87.81,97.9,77.9,89.9,96.1,63.64,1.87,90.73,5.39
4903,聯光通信,82873009,11277674,3108,7.34,9.05,6.35,7.33,7.35,15.98,6.12,14.81,0.68
4905,台聯電訊,30294331,1550141,245,19.54,21,18.05,19.88,20.2,8.45,2.47,2.73,1.16
4907,春雨開發,22015,5931,17,3.71,4,3.7,3.83,4,N/A,0,0.02,8.89
4908,前鼎光電,191996563,6709617,3693,28.61,36.5,24.3,29.03,28.2,12.16,7.09,9.43,2.04
4909,新復興  ,396118811,11982694,6032,33.05,41.5,28.05,33.27,31.45,10.52,8.58,12.95,1.41
5304,鼎創達  ,47524734,5537645,2109,8.58,9.42,7.54,8.33,8.94,N/A,0,2.98,1.51
5306,訊康科技,300024454,22992712,6921,13.04,14.65,11.15,12.84,13.05,N/A,0,28.62,2.35
5348,系通科技,27416632,1864006,738,14.7,16.3,12.75,14.58,14.95,166.11,0,7.18,1.78
5353,台林通信,84400751,7738469,2757,10.9,13.65,9.39,11.14,11.1,10.37,3.24,7.96,0.8
6109,亞元科技,46981661,5188323,1945,9.05,11,6.53,7.98,7.12,N/A,5.05,7.14,0.73
6143,振曜科技,380765430,11113236,6726,34.26,46.6,29,34.68,32.4,11.91,6.08,13.71,1.41
6163,華電聯網,92466665,8817693,3220,10.48,12,9.22,10.6,10.75,N/A,5.58,9.56,0.89
6170,統振    ,520131815,24090432,10556,21.59,26.2,18.5,21.07,21,38.18,0.61,26.83,1.61
6190,萬泰科技,141404534,11642859,3574,12.14,13.75,10.8,11.97,11.05,20.09,2.71,9,0.96
6218,豪勉科技,271284845,8074537,4056,33.59,39.65,28.85,33.07,35.7,5.84,11.2,13.82,1.88
6241,易通展  ,4221303,286187,208,14.74,17.25,13.15,14.91,13.2,N/A,0,0.95,1.71
6245,立端科技,116265981,5435920,2379,21.38,23.85,19.35,21.41,21.3,28.03,1.17,8.18,1.46
6263,普萊德  ,40376023,1959718,1223,20.6,22.9,19.1,20.67,19.7,13.97,7.61,3.37,1.42
6264,德士通  ,116090205,6537591,2730,17.75,21.35,16,17.75,16.65,50.45,0,6.08,2.28
8034,榮群電訊,17932978,3659211,1181,4.9,6.04,4.22,4.9,4.42,N/A,0,5.82,0.53
8048,德勝科技,30842874,2338342,1216,13.19,16.3,11.3,12.72,12.3,21.21,3.25,4.68,0.99
8059,凱碩    ,44740910,4467060,1450,10.01,11.95,8.37,9.93,9.45,N/A,19.04,4.82,0.91
8082,眾星國際,196930945,15738007,4163,12.51,13.7,11.45,12.69,13.6,N/A,0,27.8,1.48
8097,鴻松精密,3530340,1164937,286,3.03,3.42,2.43,2.85,3.42,N/A,0,2.89,1.61
1333,恩得利  ,13399112,2193084,939,6.1,7.36,5.36,6.21,5.97,N/A,0,2.14,0.93
1336,台翰    ,22111005,1508351,712,14.65,17,13.4,14.69,13.75,152.78,4.36,2.28,0.56
1815,富喬    ,1264607954,54908781,18020,23.03,27.35,20,23.13,23.3,9.03,0,19.36,1.38
3078,僑威科技,279079322,20691254,5377,13.48,16.85,11.3,13.16,12.1,31.84,12.23,9.83,0.87
3089,展成科技,252546513,19719961,3919,12.8,14.4,9.3,11.79,13.1,17.01,2.29,37.8,1.21
3092,鴻碩精密,37259699,2224030,1115,16.75,20.95,14.8,16.95,15.8,13.5,7.59,3.48,0.85
3114,好德科技,137481741,10479032,4498,13.11,16.5,10.5,12.38,12.2,N/A,1.63,20.95,0.81
3115,寶島極光,10247278,795173,346,12.88,14.5,11.65,13.06,12.7,57.73,0,1.82,1.59
3144,新揚科  ,68429794,4927344,1489,13.88,15.55,12.85,14.14,14,7.61,0,6.39,2.56
3191,和進電子,21140553,2853407,907,7.4,9.3,6.59,7.58,7.44,12.61,0,5.27,0.53
3202,樺晟電子,49540634,5108954,2171,9.69,11.6,8.51,9.42,9,N/A,2.22,6.47,0.56
3206,志豐電子,183804349,8757316,4220,20.98,30.6,15.85,22.43,18.4,9.39,8.09,22.23,1.19
3207,耀勝電子,14943739,1260585,575,11.85,13.05,10.7,12.17,12.1,20.17,4.13,3.36,0.89
3226,至寶電腦,29601485,2152868,873,13.74,15.25,12.3,13.49,15.2,N/A,0,4.99,1.88
3236,千如電機,59487878,4134289,1852,14.38,18.3,11.05,12.98,11.9,9.44,10.08,8.98,0.81
3276,宇環科技,29795013,2323086,731,12.82,14.8,11,13.14,13.15,N/A,0,3.33,1.29
3288,點晶科技,41584386,2685761,1562,15.48,19.1,13.15,15.8,14.95,N/A,0,5.4,1.47
3294,英濟    ,1909619732,90353217,30888,21.13,23.9,17.8,20.94,19.15,100.79,0,65.74,0.95
3299,帛漢    ,253130752,8142392,4134,31.08,35.1,26.8,31.59,32.7,8.49,9.17,15.61,1.56
3310,佳穎精密,52333236,5640508,1173,9.27,11.35,7.92,9.31,9.21,N/A,0,14.2,1.31
3313,斐成企業,76377721,6097656,2487,12.52,14.65,10.65,12.51,12.5,17.61,0,7.29,0.73
3322,建舜電子,20847367,1832049,787,11.37,12.9,10.2,11.55,11.3,N/A,4.42,2.2,0.91
3332,幸康電子,44189599,1000047,502,44.18,46.5,42,44.48,45.1,9.66,8.86,2.08,1.87
3354,律勝    ,37856575,2369483,1225,15.97,20.95,13.4,16.12,14.45,10.32,5.88,2.96,0.87
3390,旭軟電子,1029695527,24033461,9876,42.84,47.05,38.4,42.38,42.4,13.68,5.18,45.52,2.47
3465,祥業科技,4483531,694877,409,6.45,7.91,6,6.7,6.39,N/A,0,2.45,1.26
3484,崧騰    ,63401342,2851186,1383,22.23,24.3,19.8,22.58,22.5,11.6,8.44,5.17,1.01
3511,矽瑪科技,88127438,2594677,1552,33.96,40,29.6,34.31,31.55,9.39,15.84,6.73,1.46
3512,能緹    ,48611140,2833418,1592,17.15,19.1,13.3,16.79,17.25,N/A,0,6.75,1.27
3526,凡甲科技,368343603,8504873,5683,43.3,62,34.8,41.78,42.2,12.83,13.53,13.53,2.1
3537,堡達    ,61764233,3248791,1694,19.01,24.05,16.2,18.96,17.8,18.74,5.61,7.01,1.18
3548,兆利科技,44690620,2413310,1253,18.51,21.8,17,18.68,18.35,N/A,5.44,4.77,0.46
3609,東林科技,29877637,1107618,657,26.97,32.9,23.25,27.06,25.4,10.58,4.72,3.53,1.06
3624,光頡科技,1180645886,32578245,16693,36.24,51.7,24.9,34.92,27.9,14.84,5.37,37.45,1.38
3631,晟楠    ,509556703,10329038,5564,49.33,58.7,40.85,49.97,50,12.79,7.82,13.26,2.72
4912,KY聯德  ,5170867,191092,154,27.05,30.2,23.25,27.73,23.95,8.17,4.17,0.69,1.25
5301,祥裕電子,114637,63242,39,1.81,2,1.6,1.85,1.77,N/A,0,0.2,0.8
5309,系統電子,81317864,10271997,2915,7.91,9.99,6.89,8.01,7.9,N/A,0,6.73,0.93
5317,凱美電機,69947180,8583470,2617,8.14,9.9,7.38,8.18,8.16,14.07,6.12,6.29,0.69
5321,友銓電子,12409080,4096068,1114,3.02,3.6,2.55,3,3.07,N/A,0,2.73,0.56
5328,華容    ,95654007,13283972,2999,7.2,8.37,6.44,7.28,7.41,11.06,0,5.83,0.7
5340,建榮工業,26175854,4305804,1262,6.07,7.25,5.3,6,5.86,29.3,0,2.6,0.64
5345,天揚    ,29289050,5764035,1558,5.08,6.5,3.88,4.85,4.45,N/A,0,11.53,0.52
5349,先豐通訊,2093995308,97059223,30362,21.57,28.5,18.05,21.34,20.45,11.36,5.18,46.98,1.46
5355,佳總興業,110509104,10614384,3252,10.41,11.9,9.1,10.54,11.25,N/A,0,7.39,1.48
5356,協益電子,1693786120,40035391,18563,42.3,47.7,35.35,42.33,45.55,4.95,10.97,30.23,1.69
5364,浩騰    ,5725612,4053728,396,1.41,1.74,1.2,1.42,1.49,N/A,0,1.91,1.51
5381,合正科技,47967189,15799829,3370,3.03,3.88,2.55,3.05,2.94,N/A,0,5.24,0.35
5398,力瑋實業,395866497,19793601,7527,19.99,21.9,18.5,20.17,20.65,1032.5,0.96,47.41,1.97
5439,高技企業,126716493,5481479,2469,23.11,27.15,21.15,23.45,23.6,6.88,12.71,7.24,1.59
5457,宣德    ,67947295,8937822,2273,7.6,9.07,6.71,7.55,7.08,N/A,0,3.83,1.1
5460,同協電子,28820118,2784187,1151,10.35,12,9.2,10.41,9.95,12.13,6.03,3.87,0.83
5464,霖宏科技,16754070,867689,530,19.3,21.7,17.3,19.8,20.8,231.11,9.61,1.45,1.39
5475,德宏工業,333115068,26021761,7890,12.8,14.65,11.3,12.78,13.05,15.54,0,12.73,1.06
5480,統盟電子,58359539,5842313,2032,9.98,11.95,9,9.88,9.11,20.24,12.07,3.26,0.64
5481,華韡電子,30447081,2662288,948,11.43,13,10.6,11.75,11.6,N/A,0,2.6,0.61
5488,松普科技,34145276,4421586,1389,7.72,9.17,6.59,7.87,7.07,N/A,4.24,4.83,0.48
5491,連展科技,219943441,19140100,6634,11.49,13.85,10.25,11.34,11.25,N/A,2.22,10.01,0.68
5498,凱崴    ,66512386,6451062,1995,10.31,11.4,9.08,10.32,10.35,73.93,0,4.06,1.05
