櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
98年08月 Aug. 09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 405,663,273,980元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,892,380筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 11,802,443,930股",,,,,,4. 成交量週轉率： 16.32%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
3265,台星科  ,390512573,38553877,8734,10.12,11.4,8.59,9.46,8.8,NA,6.25,14.15,0.69,,,,
3268,海德威  ,173662902,5036894,3285,34.47,38.2,30.05,33.53,30.9,NA,3.75,16.42,3.15,,,,
3291,遠翔科技,113920020,3564728,2168,31.95,35.45,27.6,30.35,30.1,31.35,3.92,10.93,2.36,,,,
3317,尼克森  ,3029286980,54389448,28629,55.69,66.8,44.3,54.14,47.7,27.41,3.14,89.35,1.7,,,,
3372,典範    ,215943472,22797246,5809,9.47,10.6,8.65,9.14,8.7,NA,15.17,7.54,0.75,,,,
3438,類比科  ,1030144878,15219836,9383,67.68,71.4,60,66.04,62.3,15.12,8.02,38.22,2.84,,,,
3527,聚積    ,2223570753,18417560,13664,120.73,142.5,102.5,117.3,110,16.69,5.43,59.99,2.96,,,,
3553,力積電子,1346408887,27428102,11979,49.08,57,38,46.69,52.8,30.52,2.84,58.89,3.59,,,,
3556,禾瑞亞  ,1511807428,30336269,18142,49.83,53.9,45.8,49.51,50.2,26.99,3.38,70.77,2.58,,,,
5302,太欣半導,97537157,5355729,2516,18.21,20.5,15.65,17.72,16.7,NA,0,3.3,1.85,,,,
5314,世紀民生,74021412,11521938,2704,6.42,7.39,5.32,6.05,7.37,NA,0,10.33,0.87,,,,
5324,德豐    ,2783801,161289,167,17.26,19.8,16.1,17.33,16.95,NA,0,0.34,1.92,,,,
5326,漢磊科技,234845302,26711996,7318,8.79,9.59,7.91,8.66,8.01,NA,12.48,8.18,0.9,,,,
5344,立衛科技,53498647,2839455,1399,18.84,21.1,17.05,18.13,18.2,10.9,4.61,3.57,1.55,,,,
5346,力晶    ,6081920009,1677597121,134958,3.62,3.93,3.22,3.57,3.26,NA,0,21.42,0.94,,,,
5347,世界先進,1736369937,115318122,26798,15.05,16.45,13.85,14.74,14,NA,2.85,6.87,1.23,,,,
5351,鈺創科技,896809241,63590484,17338,14.1,15.1,12.1,13.7,12.8,NA,15.54,15.21,1.02,,,,
5387,茂德科技,129984581,96714265,4401,1.34,1.52,1.13,1.32,1.17,NA,0,1.33,0.25,,,,
5425,台半    ,3382180863,148146631,43061,22.82,25.2,19.8,22.42,22.4,70,3.12,60.72,1.29,,,,
5455,訊利電業,143474681,18677079,3452,7.68,8.8,6.75,7.66,6.85,NA,22.62,51.17,0.73,,,,
5466,泰林科技,160088412,19425815,5586,8.24,9.3,7.37,8.02,7.4,NA,17.7,7.79,0.48,,,,
5468,凱鈺科技,22585713,2667658,1020,8.46,9.5,7.22,8.05,7.96,NA,0,3.42,1.16,,,,
5483,中美晶  ,6040921763,81204009,46182,74.39,79.6,64,74.09,65.6,15.88,6.85,27.13,2.02,,,,
5487,通泰    ,82575702,4807956,1749,17.17,18.7,15.55,17.04,16.8,14,6.48,10.63,1.07,,,,
6103,合邦電子,557141,225087,79,2.47,2.9,2.26,2.52,2.34,NA,0,0.28,1.21,,,,
6104,創惟科技,1204157886,32964858,16073,36.52,40.1,31,34.96,31.75,793.75,5.16,39.05,1.85,,,,
6129,普誠科技,1013215941,66346327,18947,15.27,16.45,12.8,14.52,13.6,680,4.41,37.07,1.13,,,,
6138,茂達電子,1736940719,47330205,22405,36.69,40.65,30.8,35.69,33,37.93,2.12,37.44,2.05,,,,
6147,頎邦科技,3417107298,118384367,38684,28.86,30.8,26.25,28.63,27.35,NA,9.14,37.9,1.55,,,,
6182,合晶科技,5671340733,97684900,53201,58.05,65,44.3,57.29,45.6,NA,5.04,38.17,1.75,,,,
6186,晶磊半導,1264675,488233,91,2.59,2.88,2.2,2.54,2.66,NA,0,0.68,0.89,,,,
6198,凌泰科技,22628318,2606475,818,8.68,9.34,7.25,8.45,8.6,NA,0,7.52,0.95,,,,
6223,旺矽科技,378185342,10517786,5558,35.95,41.25,31.5,35.21,32.55,43.99,1.84,14.36,1.23,,,,
6229,研通科技,76664559,4610804,2262,16.62,18.8,14,16.08,15,20.83,4,13.18,1.24,,,,
6233,旺玖科技,3249700538,94355888,34366,34.44,38.5,30.1,33.62,33,117.86,2.12,109.4,2.21,,,,
6236,凌越科技,342178,30932,23,11.06,13.4,9.58,11.54,11.55,NA,0,0.24,4.18,,,,
6237,驊訊電子,1794840310,26584399,16101,67.51,75,53.2,64.49,56.1,NA,0.44,41.37,3.18,,,,
6243,迅杰科技,3090160768,47166448,26594,65.51,71.2,57.8,63.88,60.4,47.19,2.1,63.36,3.31,,,,
6261,久元電子,1399239402,22084811,11997,63.35,68,57.6,61.81,60.1,14.17,5.15,23.77,1.98,,,,
6287,元隆電子,15152437,2775726,539,5.45,6.15,4.85,5.26,5.88,NA,0,1.08,1.42,,,,
6291,沛亨半導,17259434,1863787,833,9.26,9.89,8.46,9.33,8.74,NA,9.95,3.73,1,,,,
8024,佑華微電,144582380,7453903,2722,19.39,20.5,17.8,19.04,18.6,14.09,8.92,13.24,1.22,,,,
8040,九暘    ,589966721,20267235,10102,29.1,32.45,25.2,28.02,27,NA,4.07,24.1,2.05,,,,
8054,安國國際,1449189596,25297525,15145,57.28,62.4,50,55.92,52.9,24.6,4.68,33.61,2.47,,,,
8066,福陞科技,8830,6005,8,1.46,1.58,1.4,1.49,1.39,NA,0,0.01,0.53,,,,
8079,誠遠科技,477039401,29233516,8312,16.31,17.45,14.55,16.01,16.4,16.57,6.09,46.81,1.22,,,,
8084,巨虹電子,63959374,3783014,1692,16.9,18.3,15.2,16.58,15.2,NA,0,9.35,1.5,,,,
8086,宏捷科技,833066782,33464075,12519,24.89,29.1,21.05,24.48,23.35,49.68,1.88,29.37,2.03,,,,
8088,品安科技,237531117,20866831,6217,11.38,12.85,8.91,10.89,10.1,NA,0,49.95,0.74,,,,
8261,富鼎先進,1559673454,49953998,20360,31.22,33.4,29,30.6,29.6,16.72,3.04,38.15,1.87,,,,
8277,商丞科技,11001570,3727427,439,2.95,3.39,2.35,2.97,3,NA,0,3,1.83,,,,
1569,濱川企業,35693043,1638927,611,21.77,23.75,18.7,21.27,22.05,11.73,5.53,2.79,1.09,,,,
3069,寶晟科技,12569714,1814890,712,6.92,8.3,5.75,6.62,6.6,NA,0,6.79,0.72,,,,
3071,協禧電機,169171120,19961780,3971,8.47,9.5,6.5,7.58,9.35,17,0,9.92,1.37,,,,
3088,艾訊    ,168193166,6773317,2972,24.83,26.9,22.4,23.98,22.85,11.26,8.75,8.67,1.51,,,,
3126,信億科技,29500083,1706674,1037,17.28,21.3,11.05,15.89,15.05,NA,0,4.93,2.5,,,,
3171,天馳科技,50144375,5714226,1933,8.77,9.6,7.27,8.12,7.49,149.8,4,17.68,0.6,,,,
3211,順達科技,4853316985,52466367,29243,92.5,97.1,87,91.56,93,9.77,7.51,40.9,2.84,,,,
3213,茂訊電腦,605259188,6522490,4649,92.79,98.5,85.8,91.22,88.7,12.07,5.63,14.62,4.66,,,,
3217,優群科技,879505159,35717299,12280,24.62,26.45,22.2,23.96,24.3,NA,4.97,47.31,1.71,,,,
3287,廣寰科  ,319820082,10292612,5486,31.07,35.25,26.3,29.55,28,16.67,2.71,25.17,2.2,,,,
3323,加百裕  ,829140643,17904077,8953,46.31,49.5,42.7,45.78,43.1,8.72,5.77,19.96,1.74,,,,
3325,旭品    ,128319473,6115892,2712,20.98,22.45,19.1,20.46,22.45,14.12,9.84,10.16,1.02,,,,
3416,融程電  ,156655006,2718925,2142,57.61,62.5,53.1,57.16,54,9.33,9.77,6.44,2.15,,,,
3483,力致科技,2917454911,30332994,17086,96.18,111.5,77.5,94.86,105,23.65,2.85,75.5,2.65,,,,
3489,筌寶    ,310670816,15644555,5937,19.85,22.7,16.85,18.99,18.45,10.98,5.9,37.69,1.09,,,,
3521,鴻翊    ,15890214,731295,490,21.72,24.6,19.25,21.15,19.5,NA,11.79,2.35,1.13,,,,
3540,曜越    ,235874069,5710406,3525,41.3,45.4,36.7,39.37,37.6,12.37,6.64,11.09,1.43,,,,
3577,泓格科技,32293973,1282452,803,25.18,27.2,23.5,24.93,23.9,19.12,10.46,3.13,1.65,,,,
3611,鼎翰科技,448726327,6594154,4468,68.04,73.9,61.8,66.74,66.1,11.46,4.53,25.19,3.33,,,,
3652,精聯電子,141604672,4132894,2243,34.26,36,32.6,33.96,32.8,10.65,7.92,8.68,1.4,,,,
5371,中強光電,8349012571,213346572,78919,39.13,41.5,35.8,38.43,38,16.67,5.86,29.47,1.54,,,,
5384,捷元    ,106354514,14021189,3062,7.58,8.25,6.72,7.52,7.84,NA,18.36,15.18,0.58,,,,
5386,青雲國際,398638,60169,49,6.62,7.33,5.99,7.02,7.33,NA,0,0.17,15.93,,,,
5426,振發實業,183925628,11983214,3727,15.34,16,14.6,15.12,15.9,8.46,10.37,8.33,1.07,,,,
5438,東友    ,594174321,26908231,10393,22.08,24.9,20.1,21.77,24.75,11.46,2.42,23.91,1.77,,,,
5450,寶聯電腦,46118340,3249652,995,14.19,15.1,13.7,14.11,14.2,NA,0,6.45,1.1,,,,
5465,富驊企業,120477410,17223575,3210,6.99,7.64,6.19,6.84,6.85,NA,0,7.25,1.1,,,,
5474,聰泰科技,75270054,3471801,1719,21.68,25,17.85,21.44,18,9.33,8.33,10.29,1.3,,,,
5490,同亨科技,137433759,7403396,2428,18.56,19.45,17.25,18.17,18.45,13.87,3.41,7.81,1.34,,,,
6105,瑞傳科技,283689650,10131999,4894,27.99,30,26,27.37,26.9,8.73,4.46,9.26,1.23,,,,
6121,新普科技,6977924461,48171103,31246,144.85,153,137,143.97,148.5,13.2,4.04,20.8,3.07,,,,
6123,上奇科技,57745462,3497029,1502,16.51,18,14.6,16.24,16.35,13.4,8.5,8.22,1.35,,,,
6150,撼訊科技,597536821,33600178,11015,17.78,20.3,14.35,16.88,15.85,13.1,3.15,52.27,1.44,,,,
6160,欣技資訊,231367080,5862779,3512,39.46,42.95,35.5,38.36,35.6,13.04,10.67,8.26,2.8,,,,
6161,捷波資訊,355873009,23500129,8214,15.14,17.2,12.85,14.64,13.15,NA,5.93,23.24,0.88,,,,
6188,廣明光電,7519462919,124093810,55078,60.59,63.9,54.2,60,62.8,12.49,4.93,43.52,2.3,,,,
6199,精威科技,94963931,6262598,1899,15.16,15.9,13.4,15.06,15.05,NA,0,9.91,1.42,,,,
6219,視達國際,800026,355135,116,2.25,2.73,1.99,2.29,,NA,0,0.55,0.29,,,,
6222,上揚科技,7904352,2086356,618,3.78,4.05,3.56,3.8,3.74,NA,0,3.38,0.82,,,,
6228,全譜科技,28672166,3453207,1170,8.3,9.11,7.11,7.71,7.4,NA,0,8.4,0.68,,,,
6230,超眾科技,1786484279,42539798,19226,41.99,46.3,37.3,41.32,42.05,10.73,5.23,49.27,1.89,,,,
6247,淇譽電子,31090000,1875000,1051,16.58,16.9,16.2,16.6,16.8,32.94,1.19,3.11,1.14,,,,
6298,崴強科技,345407868,15293376,6516,22.58,26,18.7,20.85,19.3,20.98,3.62,9.34,1.32,,,,
8050,廣積    ,1462318128,25896607,15649,56.46,62.5,50,55.03,50.8,14.81,3.89,42.06,2.44,,,,
8076,伍豐科技,2166215562,26855621,16995,80.66,88.2,70,79.61,72,NA,9.79,19.18,3.9,,,,
8114,振樺電  ,78304256,1844842,1221,42.44,44.5,40.6,42.28,41.45,12.01,10.83,3.36,2.78,,,,
8210,勤誠興業,91751842,6932444,2278,13.23,14,12.35,13.07,13.8,12.78,3.62,6.22,1.02,,,,
8234,新漢    ,193656579,7680516,3580,25.21,27.3,20.9,23.96,21,9.37,9.52,9.5,1.36,,,,
8299,群聯電子,21629107170,92011979,65610,235.06,266.5,204,234.42,230,27.28,1.62,62.71,4.56,,,,
3066,李洲科技,137194421,11186191,3778,12.26,13.5,11.05,12.14,11.35,NA,0,7.89,1.19,,,,
3128,昇銳電子,61698198,3409565,1412,18.09,19.4,16.7,17.68,17,12.98,5.88,8.12,1.04,,,,
3230,錦明實業,85744280,6388133,2018,13.42,14.55,12.15,13.05,12.55,21.27,7.96,7.42,0.56,,,,
3297,杭特電子,110944445,4073034,1916,27.23,29.8,24,26.79,25.55,13.59,3.91,11.95,1.19,,,,
3339,泰谷光電,1213226411,49321542,16638,24.59,28.35,20.5,23.32,21.3,NA,0,31.67,1.74,,,,
3362,先進光  ,192969036,6455114,2296,29.89,34.1,26.7,28.74,29.95,NA,0,12.57,3.35,,,,
3434,哲固資訊,1311664,95844,79,13.68,14.5,12.5,13.43,12.8,NA,10.54,0.29,1,,,,
3452,益通光能,3801151178,48069276,26708,79.07,90.1,65.2,77.72,66.8,NA,11.85,32.1,1.07,,,,
3455,由田新技,72422546,4430717,1827,16.34,17.9,15.1,15.9,15.25,NA,13.11,8.65,0.62,,,,
3490,單井    ,142438921,5637402,2915,25.26,27.15,22.05,23.48,23.9,NA,10.46,18.69,1.54,,,,
3516,亞帝歐  ,265602474,15842704,6002,16.76,18.3,14.3,15.96,16.1,NA,14.28,20.64,0.47,,,,
3520,振維    ,77627665,6456855,2085,12.02,12.8,10.65,11.86,11.9,66.11,4.2,12.44,0.69,,,,
3522,宏森    ,27086550,1915000,851,14.14,15.5,12.85,14.21,14.75,NA,2.71,5.46,0.82,,,,
3523,迎輝科技,593506160,14973216,7453,39.63,45.8,36.05,38.98,36.9,NA,5.23,14.8,1.15,,,,
3531,先益電子,121308742,4332040,2279,28,30.5,26.1,27.57,27.7,21.64,5.41,7.29,0.99,,,,
3562,頂晶科技,79993420,2515014,1602,31.8,34.8,26.1,30.86,28.5,NA,3.5,4.8,1.47,,,,
3615,安可光電,139668297,2668473,1969,52.34,57,46.5,51.62,47.7,NA,0,8.72,2.3,,,,
4729,熒茂光學,312314949,10974936,6519,28.45,33,22,28.82,22.45,NA,2.22,17.28,1.05,,,,
5315,光聯科技,102874820,20780405,4607,4.95,5.47,4.45,4.8,4.65,NA,0,8.79,0.64,,,,
5392,應華精密,4479348949,24438163,16153,183.29,207.5,161.5,184.12,192.5,21.85,1.03,35.13,5.84,,,,
5395,普揚科技,144784,34513,11,4.19,4.2,4.18,4.19,4.18,NA,0,0.03,1.87,,,,
5432,達威光電,3057211,1840061,318,1.66,1.83,1.52,1.66,1.52,NA,32.89,2.26,16.89,,,,
5443,均豪精密,756974939,61630598,15570,12.28,13.35,10.55,11.81,10.8,NA,0,27.12,0.86,,,,
6125,廣運機械,453947700,17104150,8081,26.54,29.5,22.75,26.4,23.05,7.27,10.71,9.99,0.9,,,,
6156,科橋電子,38288623,7689353,2449,4.97,5.75,4.4,4.87,4.5,NA,0,3.51,0.94,,,,
6167,久正光電,35494415,9118477,2180,3.89,4.22,3.61,3.82,3.69,NA,10.84,5.62,0.61,,,,
6234,高僑    ,138940016,8005862,2986,17.35,19.4,14.8,16.76,15,NA,6.66,11.18,0.4,,,,
6244,茂迪    ,9176608514,90786898,54036,101.07,127,79,102.46,82.3,16.23,6.07,30.28,1.61,,,,
6246,臺龍電子,131240914,10642904,2949,12.33,13.6,11.45,12.11,12,NA,0,7.98,2.12,,,,
6278,台表科  ,3924168488,58099514,27083,67.54,72.7,59,66.24,70.8,15.56,3.09,32.5,2.17,,,,
6294,智基科技,1084491,570799,103,1.89,2.16,1.54,1.85,1.54,NA,0,0.34,10.27,,,,
8049,晶采光電,181145970,14688322,3941,12.33,13.6,10.25,12.14,12.6,NA,0,20.2,1.35,,,,
8053,巨擘科技,15912606,2265518,518,7.02,7.49,6.61,7.03,6.98,NA,0,0.52,0.4,,,,
8064,東捷科技,361341565,20640770,7522,17.5,20.2,14.6,16.25,14.7,NA,2.72,15.9,0.67,,,,
8069,元太科技,13436727983,307648340,116321,43.67,50.5,38.2,42.11,50.5,NA,0,36.97,6.54,,,,
8071,豐聲科技,98711028,3793650,1863,26.02,30.7,22.45,25.27,25.85,107.71,0,27.54,2.45,,,,
8077,冠華科技,35867555,1970216,1188,18.2,20.5,16,17.43,17,NA,0,10.37,2.87,,,,
8087,華鎂鑫  ,4538542,529695,90,8.56,9.4,8.14,8.68,8.48,NA,0,1.5,0.7,,,,
8107,大億科技,339717180,18826568,6822,18.04,20.6,15.9,17.79,15.9,23.73,6.28,10.97,0.84,,,,
8111,立碁電子,264610302,15928462,5741,16.61,18.1,14.55,16.17,14.8,NA,6.82,19.06,1.26,,,,
8240,華宏新技,1353684805,29915287,14837,45.25,50.7,39.5,43.51,44.6,32.09,1.09,39.3,1.22,,,,
8266,中日新  ,123943781,5572960,2661,22.24,24.7,19.9,22.15,20.75,NA,9.59,7.96,1.25,,,,
3068,美磊科技,1082761257,22176405,9435,48.82,54.5,39.95,47.11,54,20.77,1.66,32,3.28,,,,
3095,及成    ,1107020689,65066882,18155,17.01,18.2,15.1,16.74,16.5,NA,12.12,34.14,0.8,,,,
3152,璟德電子,1664948776,16552440,10253,100.58,111,88,99.36,100.5,20.26,2.98,26.38,3.14,,,,
3221,台灣嘉碩,112971178,7522768,2191,15.01,16.45,13.4,14.25,14.05,NA,5.83,10.67,0.81,,,,
3290,東浦    ,131443417,15468028,3240,8.49,8.98,8,8.37,8.65,9.01,5.78,20.81,0.78,,,,
3306,鼎天國際,1220983180,32794221,14498,37.23,42.5,31.15,36.59,34,113.33,1.47,45.96,1.49,,,,
3431,長天科技,39640715,4502054,1570,8.8,10.1,7.51,8.44,7.8,NA,12.43,9.38,1,,,,
3454,晶睿通訊,107090301,3672779,2315,29.15,31.7,26.5,28.8,27.5,24.77,5.6,6.34,1.68,,,,
3491,昇達科技,754549388,9306393,5389,81.07,87.2,73,78.22,75.9,12.44,5.92,23.47,2.9,,,,
3499,環天科技,63245576,4396626,1917,14.38,16.5,12.3,13.81,12.35,82.33,9.71,9.1,0.73,,,,
4903,聯光通信,110991041,15511876,2925,7.15,7.45,6.52,6.88,6.69,12.62,0,21.25,0.65,,,,
4905,台聯電訊,38227582,2962473,763,12.9,13.6,12.3,12.66,13.15,30.58,3.04,5.26,0.88,,,,
4907,正華通訊,271656718,10365784,3223,26.2,33.5,17.2,23.87,18.6,NA,0,35.8,6.02,,,,
4908,前鼎光電,354056115,10768134,5098,32.87,36.2,30.3,32.26,30.6,12.19,6.86,16.13,2.44,,,,
4909,新復興  ,779136076,21750010,10325,35.82,39.2,29.55,34.7,38,14.18,2.76,26.89,1.89,,,,
5304,鼎創達  ,3103173,1033846,440,3,3.3,2.38,2.9,2.69,NA,0,0.56,0.89,,,,
5306,訊康科技,9828495,2150371,669,4.57,4.84,4.2,4.52,4.49,NA,0,3.17,0.72,,,,
5348,系通科技,12056171,826170,440,14.59,15.6,13,14.36,13,22.41,0,3.8,1.25,,,,
5353,台林通信,51340514,4948135,1456,10.37,11.35,9,9.85,9.24,16.8,1.51,4.9,0.67,,,,
6109,亞元科技,5431105,782628,277,6.93,7.7,6.54,7.13,7.2,NA,0,1.6,0.83,,,,
6143,振曜科技,3123989578,58127220,27469,53.74,66.4,41.4,50.81,66.4,27.67,1.47,85.48,4.19,,,,
6152,百一電子,924480708,27380111,11520,33.76,36,31.5,33.43,33.3,14.17,4.47,19.76,1.98,,,,
6163,華電聯網,915023725,33893653,14168,26.99,30,19.8,26.58,20.2,9.06,12.72,37.32,1.36,,,,
6170,統振    ,841156125,28921507,11098,29.08,32.6,26.1,28.37,26.2,22.78,6.48,35.43,1.79,,,,
6190,萬泰科技,261707783,21037993,5470,12.43,13.5,11,12.4,13.45,NA,10.33,18.67,1.18,,,,
6218,豪勉科技,124673431,6198073,2735,20.11,21,18.5,19.72,19.5,8.67,7.69,12.2,1.22,,,,
6241,易通展  ,13750668,742907,487,18.5,22.55,15.5,17.66,17.1,NA,0,3.35,2.85,,,,
6245,立端科技,68609717,5012020,2168,13.68,14.85,12.15,13.54,12.2,NA,5,7.93,0.83,,,,
6263,普萊德  ,126417839,4256852,2378,29.69,34,26.2,28.56,26.6,10.95,8.64,7.54,1.85,,,,
6264,德士通  ,45285120,5662932,1500,7.99,9.52,6.2,7.42,6.86,NA,0,9.59,0.81,,,,
8034,榮群電訊,175108676,14788930,2189,11.84,13,10.75,11.82,11.3,NA,0,22.44,1.03,,,,
8082,捷超通訊,183117061,27499271,4320,6.65,7.45,5,6.15,7.1,NA,0,43.29,1.07,,,,
8097,鴻松精密,24904769,6279468,1481,3.96,4.5,3.33,3.71,4.12,NA,0,15.56,0.61,,,,
1333,恩得利  ,95829358,17974909,3636,5.33,5.97,4.42,4.99,5.6,NA,4.46,17.53,0.73,,,,
1336,台翰    ,30987706,1844512,897,16.79,18.65,14.4,16.48,14.9,78.42,5.5,2.78,0.56,,,,
1582,信錦    ,3330338306,54861842,25195,60.7,66,53,58.93,61.1,14.98,4.9,40.59,2.36,,,,
1815,富喬    ,371922898,31025430,7119,11.98,12.75,10.7,11.76,11.3,NA,10.35,12.77,0.93,,,,
3078,僑威科技,329432659,22740480,3488,14.48,15.7,13.55,14.51,14.95,13.47,10.36,13.2,0.98,,,,
3089,展成科技,8844725,1456256,413,6.07,6.63,5.45,5.88,5.62,NA,0,2.79,0.5,,,,
3099,頂倫企業,6967226,8589456,495,0.81,1.02,0.7,0.82,,NA,0,3.61,0.88,,,,
3114,好德科技,51570766,4104513,1425,12.56,14.4,10.8,12.22,11.2,24.89,9.1,8.44,0.7,,,,
3115,寶島極光,5314948,528628,197,10.05,10.55,9.4,9.99,10.05,NA,0,1.4,1.03,,,,
3144,新揚科  ,10787731,3161823,271,3.41,3.8,3.04,3.42,6.56,NA,0,2.52,2.17,,,,
3191,和進電子,61712503,5779113,1789,10.67,11.7,9,10.22,9.15,NA,5.46,10.67,0.68,,,,
3202,樺晟電子,678349109,28407140,10112,23.87,26.5,17.6,22.44,26.5,11.13,3.05,42.2,1.41,,,,
3206,志豐電子,43835008,3292259,954,13.31,13.9,12.1,12.8,12.5,NA,2.8,8.49,0.89,,,,
3207,耀勝電子,745372088,43316103,10158,17.2,19.75,13.35,16.92,14.35,29.29,3.48,120.11,1.07,,,,
3226,至寶電腦,40320130,3974249,1659,10.14,11.65,8.35,9.36,8.72,NA,11.46,10.68,1.03,,,,
3229,晟鈦    ,74788181,6340774,2498,11.79,12.5,11,11.68,11.65,14.56,0,10.96,0.87,,,,
3236,千如電機,87160182,7014917,1983,12.42,14.4,10.15,11.84,10.7,NA,8.22,16.14,0.82,,,,
3276,宇環科技,22045681,3464106,1092,6.36,7.34,5.26,6.13,5.5,NA,0,4.41,0.6,,,,
3288,點晶科技,149984230,6020287,3302,24.91,27.5,21.7,24.25,22.2,NA,0.99,12.09,2.03,,,,
3294,英濟    ,533715554,30285086,9013,17.62,19.8,14.6,17.3,19.3,NA,2.07,22.42,0.89,,,,
3299,帛漢    ,368822844,16094267,6373,22.91,26.9,18.6,22.6,23.85,14.37,5.45,36.67,1.2,,,,
3310,佳穎精密,26677641,2453347,434,10.87,11.7,10,10.78,10.1,NA,13.86,7.19,0.99,,,,
3313,斐成企業,107283353,8521243,2826,12.59,14.3,10.8,11.87,11,NA,0,14.09,0.68,,,,
3322,建舜電子,158897609,7401645,3370,21.46,22.9,19.5,21.11,19.65,16.38,6.1,10.23,1.36,,,,
3332,幸康電子,39323541,1237727,808,31.77,33.8,28.25,31.89,28.9,8.12,13.84,2.57,1.23,,,,
3354,律勝    ,12469580,966629,400,12.9,14.2,11.3,12.76,11.95,15.72,5.27,1.3,0.71,,,,
3390,旭軟電子,256522505,9933334,4192,25.82,27.7,23.2,25.66,27.6,15,2.89,22.66,1.86,,,,
3465,祥業科技,99290062,9493584,2669,10.45,11.45,8.66,9.67,8.87,NA,8.34,39.29,1.26,,,,
3484,崧騰    ,185789462,5541761,2691,33.52,34.8,31.6,33.1,34,10.4,7.35,15.13,1.56,,,,
3511,矽瑪科技,516030925,9622331,5985,53.62,59.9,46,52.73,54.3,11.86,3.86,30.96,2.14,,,,
3512,能緹    ,38983842,2130327,1203,18.29,21.3,15.8,17.92,15.85,NA,7.57,6.66,0.89,,,,
3526,凡甲科技,4045503954,46810595,25425,86.42,97.4,73.4,84.02,93.7,10.56,4.32,89.51,3.78,,,,
3548,兆利科技,115679292,3469282,1988,33.34,36.5,30,32.8,31.2,8.69,3.2,6.94,0.74,,,,
5301,祥裕電子,4547198,1335981,389,3.4,3.72,3.1,3.38,3.22,NA,0,2.12,0.64,,,,
5309,系統電子,392161865,38834856,6629,10.09,10.7,9.46,10.04,10.3,NA,0,29.75,1.34,,,,
5317,凱美電機,157560936,21544276,4825,7.31,7.83,6.6,7.19,6.67,NA,14.99,15.8,0.56,,,,
5321,友銓電子,5109412,1851792,591,2.75,3.08,2.48,2.73,2.5,NA,0,0.82,0.4,,,,
5328,華容    ,123884937,14150703,2668,8.75,9.84,7.67,8.48,8.29,17.64,0,8.47,0.82,,,,
5340,建榮工業,17381183,3732185,703,4.65,5.18,4.41,4.64,4.42,NA,0,2.25,0.51,,,,
5345,天揚    ,35965053,6481284,2017,5.54,6.08,4.9,5.37,4.95,NA,0,12.96,0.35,,,,
5349,先豐通訊,126849933,15840990,2991,8,8.72,7.26,7.79,8,18.6,0,7.87,0.63,,,,
5355,佳總興業,402818171,22664882,6585,17.77,19.25,16,17.49,17.55,NA,0,17.08,2.02,,,,
5356,協益電子,96057408,10635062,2327,9.03,9.5,8.7,8.91,9.26,14.25,1.07,7.6,0.47,,,,
5364,浩騰    ,512208587,63663263,11736,8.04,8.93,6.51,7.59,8.05,NA,18.88,33.67,0.85,,,,
5381,合正科技,243687829,49159740,7953,4.95,5.35,4.35,4.84,4.55,NA,0,19.69,0.4,,,,
5398,力瑋實業,13111601,2234982,369,5.86,6.52,5.2,5.8,6.2,NA,0,4.16,0.78,,,,
5439,高技企業,55457560,4668600,1651,11.87,12.55,11,11.59,11.25,19.4,7.11,6.17,0.88,,,,
5457,宣德    ,169090153,19127304,4441,8.84,9.85,8.08,8.84,8.8,NA,0,9.11,1.06,,,,
5460,同協電子,80041633,7916216,2415,10.11,10.9,9.41,9.91,9.87,12.34,7.59,10.99,0.74,,,,
5464,霖宏科技,346565512,10739095,4665,32.27,34.7,28,31.1,29.4,8.42,6.8,17.9,1.89,,,,
5475,德宏工業,191444353,27406809,6272,6.98,7.6,6,6.75,6.31,NA,15.84,14.54,0.56,,,,
5480,統盟電子,348053058,32121289,7791,10.83,12.45,8.37,10.62,11.55,NA,0,17.82,1.35,,,,
5481,華韡電子,81799784,8283889,1833,9.87,11,9.05,9.66,9.26,NA,8.09,8.1,0.49,,,,
5488,松普科技,68973835,5891236,1474,11.7,12.4,10.5,11.54,12.3,NA,5.69,6.43,0.77,,,,
