櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,
100年06月 Jun. 11,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 370,341,054,350元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,553,086筆",,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,178,032,248股",,,,,,4. 成交量週轉率： 12.61%（以上櫃股數計算）,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,週轉率（%）　　Turnover Rate,淨值比  （%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
3188,安茂    ,20954318,1999039,918,10.48,11.2,9.8,10.48,10,N/A,0,4.25,0.98
3219,倚強科技,3653416,732045,200,4.99,5.82,4.62,5.17,4.7,N/A,0,1.84,0.97
3227,原相科技,4817655499,43184063,29010,111.56,120,101,109.33,104.5,21.03,4.76,33.25,2.18
3228,金麗科  ,158472571,3790024,2536,41.81,43.85,39.6,40.92,40,N/A,0,6.41,3.63
3252,海灣科技,4202137,231673,161,18.13,19.1,16.25,18.25,18,7.14,0,0.46,5.37
3259,鑫創科技,64315273,3225819,1464,19.93,22.3,17.05,19.59,18.3,N/A,2.16,5.16,1.28
3260,威剛科技,609934390,15604285,8095,39.08,42.6,35.2,38.76,36.3,N/A,8.2,6.84,1.19
3264,欣銓科技,2954667987,104504970,33841,28.27,31,25,27.48,25.7,9.11,4.61,23.21,1.38
3265,台星科  ,1313438885,53809603,17723,24.4,34.9,21.3,25.92,30.6,6.92,5.1,39.49,1.44
3268,海德威  ,28508125,1620419,1025,17.59,20.15,15.3,17.91,17,154.55,0,5.28,1.78
3291,遠翔科技,173665936,4464012,2743,38.9,42,34.8,37.95,36.1,14.33,4.79,13.38,2.34
3317,尼克森  ,152560446,5649720,3269,27,29.95,23.2,26.36,24.1,49.18,4.14,9.2,0.9
3372,典範    ,80968489,11144163,3498,7.26,8.04,6.5,7.29,6.7,N/A,0,3.68,0.6
3438,類比科  ,190296873,3284441,2171,57.93,61.5,54,57.2,55,11.63,3.66,8.51,1.97
3527,聚積    ,1285990669,9798974,6699,131.23,139,116,129.19,116.5,13.10,6.34,29.55,2.47
3529,力旺電子,361238351,4706172,3459,76.75,84.5,68.7,74.3,70,24.56,4,6.19,3.07
3553,力積電子,600049292,16604780,9130,36.13,41.7,31.45,36.3,33.6,N/A,15.67,29.01,1.95
3556,禾瑞亞  ,3842174041,36780673,22351,104.46,120.5,89.1,102.15,93.1,30.03,2.6,81.67,4.35
3567,逸昌    ,27917265,1633375,743,17.09,18.5,16.1,17.25,16.3,8.72,6.13,4.08,1.13
3582,凌耀    ,1972979003,11471160,7513,171.99,187,149.5,170.38,156,25.28,3.41,34.01,4.72
5302,太欣半導,43458343,3496307,1789,12.42,13.4,11.25,12.14,11.85,N/A,0,2.15,1.57
5314,世紀民生,1191161222,77301399,25669,15.4,17.4,13.3,15.08,14.8,7.59,0,68.98,1.43
5324,士林開發,3312350,83808,86,39.54,40.95,38,39.59,39.8,8.06,0,0.17,3.09
5326,漢磊科技,1236873952,69727963,19911,17.73,19.15,16.3,17.44,16.75,8.59,0,21.35,1.57
5344,立衛科技,10273895,597698,278,17.18,17.95,16.6,17.12,16.8,16.15,6.7,0.75,1.47
5346,力晶    ,1510852662,364619259,49046,4.14,5.16,3.39,4.27,3.58,N/A,0,6.5,0.69
5347,世界先進,589884196,39048128,13072,15.1,16.1,14.15,15.09,14.95,11.59,2.72,2.37,1.16
5351,鈺創科技,762948895,42482335,16024,17.95,19.3,15.35,17.29,15.7,N/A,0.97,9.58,1.16
5387,茂德科技,66447217,96230170,6947,0.69,0.85,0.51,0.7,0.71,N/A,0,3.78,0.39
5425,台半    ,595348204,25282082,9809,23.54,25.6,21.4,23.29,22.2,9.49,1.81,10.36,1.13
5455,訊利電業,29646186,2976486,1163,9.96,12.1,8.31,10.43,8.85,N/A,0,8.12,1.42
5466,泰林科技,198757717,13512535,4576,14.7,15.4,13.7,14.35,14,4.71,0,5.53,0.73
5468,凱鈺科技,41516642,4696568,1955,8.83,9.8,7.61,8.46,8.67,N/A,0,5.93,1.54
5483,中美晶  ,16004830464,176995801,104681,90.42,97.4,83.5,88.62,94.7,8.24,1.89,44.01,1.85
5487,通泰    ,21252429,1297746,669,16.37,17,15.2,16.27,16,15.38,7.76,2.87,0.96
6103,合邦電子,306574,83542,70,3.67,3.8,3.4,3.67,3.7,N/A,0,0.15,1.64
6104,創惟科技,1081719258,27907725,14096,38.76,42.35,32,36.96,35.6,N/A,0,32.25,2.06
6129,普誠科技,312068864,16610956,7086,18.78,20.35,16.05,18.39,17.2,18.11,3.5,9.18,1.31
6138,茂達電子,709702699,22070865,12159,32.15,34.55,27.8,30.92,28.9,37.05,5.19,16.95,1.78
6147,頎邦科技,5313275110,119651951,49176,44.4,50.5,39.75,45.02,40.85,9.57,0,20.15,1.48
6182,合晶科技,2111505001,49925113,29433,42.29,45,39.1,41.57,44.55,15.20,0,18.25,1.35
6198,凌泰科技,15448788,1688452,687,9.14,9.89,8.11,8.77,8.46,N/A,0,4.85,1.12
6223,旺矽科技,5389602027,47423538,29222,113.64,122.5,103.5,112.07,113,9.98,0,60.38,2.73
6229,研通科技,16047724,1055213,560,15.2,15.85,14.2,15.12,14.2,9.47,3.42,2.95,1.1
6233,旺玖科技,875168858,26012116,10881,33.64,35.8,29.6,32.72,30.9,343.33,0,29.55,1.97
6236,凌越科技,4249945,662991,22,6.41,8.2,6.15,7.08,6.4,N/A,0,3.99,3.56
6237,驊訊電子,708643619,17651488,10309,40.14,43.1,35.1,38.33,35.9,N/A,0,22.93,1.63
6261,久元電子,4888706733,46992191,25642,104.03,116.5,90.8,104.04,99.5,11.56,3.19,46.17,2.02
6287,元隆電子,33358284,4927084,1490,6.77,7.31,5.75,6.45,5.81,N/A,0,2.89,0.98
6291,沛亨半導,22333240,2422528,1011,9.21,9.88,8.5,8.82,8.52,N/A,0,4.96,1.31
8024,佑華微電,47907777,2041944,1036,23.46,24.9,21.9,23.27,22.7,13.05,5.44,3.57,1.35
8040,九暘    ,633041333,23116623,8896,27.38,28.8,22.75,25.43,23.75,23.75,0,25.9,1.63
8054,安國國際,834789335,15564545,9233,53.63,60.1,49,52.13,49.8,16.71,4.04,18.93,1.89
8066,福陞科技,10895242,665667,225,16.36,17.05,15,15.99,15.5,N/A,0,0.6,57.41
8079,誠遠科技,121881942,5335721,2267,22.84,23.3,22.05,22.71,22.7,9.08,7.64,7.87,1.41
8084,巨虹電子,46766111,3459525,1573,13.51,14.4,11.7,12.87,12.45,N/A,0,8.55,1.53
8086,宏捷科技,2552090487,62379417,29178,40.91,47.9,34,40.87,35.7,30.78,0.5,49.55,2.49
8088,品安科技,438672457,21800028,8933,20.12,22.4,16.55,18.99,17.2,N/A,0,49.75,1.18
8277,商丞科技,333255296,12799039,6216,26.03,31.3,23.7,26.85,24.4,N/A,12.39,19.67,1.53
1569,濱川企業,930706292,19490983,8424,47.75,51.5,42.5,47.17,46.5,116.25,4.47,28.02,2.21
3069,寶晟科技,27980512,2377997,984,11.76,12.6,10.2,11.61,11.9,N/A,0,8.9,1.61
3071,協禧電機,50250824,4352470,1533,11.54,12.65,10.5,11.86,10.6,8.91,0,2.1,1.16
3088,艾訊    ,109827734,3423555,1751,32.08,33.6,29.95,31.78,31,10.99,4.26,4.43,1.86
3126,信億科技,178420758,6604536,2722,27.01,29.6,21.5,27.46,28.15,N/A,0,16.87,5.55
3171,天馳科技,21453895,1429904,620,15,15.55,14.1,14.7,14.4,N/A,0,4.42,1.33
3211,順達科技,10487398025,82612712,48624,126.94,135,116.5,126.14,128,13.78,4.64,63.64,3.24
3213,茂訊電腦,156425908,2227851,1856,70.21,73.3,66.5,69.16,68.1,11.37,9.77,4.65,3.1
3217,優群科技,73529171,3816336,1549,19.26,20.4,18.4,19.13,19,10.27,13.2,4.57,1.2
3287,廣寰科  ,23786456,1508379,815,15.76,17.05,14,15.44,14.65,17.65,8.87,3.43,1.13
3323,加百裕  ,380602063,12665518,5841,30.05,31.4,28,29.7,29.9,19.93,6.9,11.73,1.11
3325,旭品    ,1478863754,28492502,12576,51.9,55,46.4,50.81,53.4,N/A,2.23,42.99,2.99
3416,融程電  ,86803034,1245896,799,69.67,71,68,69.81,69,13.40,5.34,2.88,2.5
3479,安勤    ,598242579,12966489,8006,46.13,48.75,42.9,45.38,45,13.85,4.71,29.23,2.05
3483,力致科技,231799783,7445738,4297,31.13,33.85,26.7,30.89,32.3,N/A,13.52,15.21,0.86
3489,筌寶    ,104614494,8618943,3022,12.13,13.25,11.05,11.72,11.5,N/A,7.77,16.33,0.93
3521,鴻翊    ,171533486,8551824,3831,20.05,22.3,14.5,17.61,19.3,N/A,0,27.35,1.44
3540,曜越    ,69893392,2597416,1622,26.9,28.5,24.6,26.37,25,42.37,7.34,4.27,1.13
3577,泓格科技,320669868,6849144,4253,46.81,53.6,39.9,44.18,41.65,17.14,1.42,15.75,2.35
3611,鼎翰科技,1983003155,16188519,11739,122.49,132.5,107.5,119.33,118.5,15.61,4.33,52.99,3.84
3625,西勝    ,482348715,25847421,9995,18.66,20.4,15.9,18.03,19.05,N/A,0,46.1,1.53
3652,精聯電子,27484763,822190,595,33.42,35.5,30.85,33.06,31.45,14.83,3.14,1.73,1.21
5371,中強光電,7642895212,165467681,58317,46.18,49.15,42.7,45.27,45.35,10.38,7.71,22.85,1.53
5384,捷元    ,15500326,1577631,431,9.82,10,9.35,9.68,9.5,N/A,0,1.71,0.74
5386,青雲國際,388410,16913,28,22.95,24.15,21.8,23.42,23.4,N/A,0,0.19,4.62
5426,振發實業,139604679,9473531,3135,14.73,15.85,13.9,14.84,14.3,12.65,12.14,6.59,0.96
5438,東友    ,44948186,1960505,917,22.92,23.8,21.6,22.72,21.8,15.80,7.25,1.74,1.39
5450,寶聯電腦,26599461,1301574,715,20.43,21.3,19.6,20.57,20.05,N/A,0,2.58,1.59
5465,富驊企業,18721073,3659021,1036,5.11,5.35,4.55,5.08,5.15,515.00,0,1.54,0.88
5474,聰泰科技,18910661,1184939,697,15.95,17.2,14.2,15.21,14.5,N/A,6.89,3.51,1.16
5490,同亨科技,1014404998,27249607,13885,37.22,40.8,31.8,35.12,34.85,8.54,10.12,28.87,1.94
6105,瑞傳科技,222790697,8429130,3090,26.43,27.4,25.3,26.36,25.8,10.75,7.61,7.67,1.07
6121,新普科技,9264222099,40333516,23709,229.69,249,212.5,227.35,231.5,17.43,2.59,15.83,4.2
6123,上奇科技,211919194,4899209,2502,43.25,47.3,36.6,42.03,38.05,11.06,2.49,9.89,2.1
6150,撼訊科技,357925557,11287040,6467,31.71,33.75,28.35,30.28,29.65,15.69,8.56,17.32,1.93
6160,欣技資訊,268095986,7096810,3838,37.77,44,33.65,36.58,35,13.51,7.37,10,2.32
6161,捷波資訊,112710847,7763190,3090,14.51,15.45,13.2,14.13,13.7,14.42,9.77,7.25,0.91
6188,廣明光電,374939057,13977822,6535,26.82,28.8,25,26.75,25.7,15.39,12.3,4.9,0.91
6199,精威科技,6464898,715089,261,9.04,9.6,8.8,9.05,9.01,N/A,0,1.13,1.14
6219,富旺    ,21173686,1160621,819,18.24,21.25,13.65,17.71,19.6,11.14,0,0.7,2.45
6222,上揚科技,16601089,1597979,610,10.38,10.85,10,10.08,10.05,37.22,0,2.85,1.2
6228,全譜科技,43642016,4480529,1562,9.74,10.55,9.01,9.27,9.05,N/A,0,10.9,0.86
6247,淇譽電子,27664231,1789516,832,15.45,16.35,14.95,15.43,15.05,28.94,4.93,2.97,0.97
6298,崴強科技,81342334,5387422,2051,15.09,16.4,14.1,14.99,14.4,43.64,0,3.2,1.03
8050,廣積    ,348187251,6982973,4196,49.86,53,46.8,49.15,47.6,13.26,5.34,10.3,1.98
8076,伍豐科技,2022254351,36055411,19615,56.08,60.5,47.5,53.79,51.7,N/A,2.74,21.28,3.54
8114,振樺電  ,563865090,9077769,5528,62.11,69,53.6,57.76,54.9,10.26,8.34,14.88,2.84
8210,勤誠興業,1801093160,36649290,18400,49.14,53,42.25,47.88,46.65,11.60,5.56,32.87,2.7
8234,新漢    ,1372236252,37200037,18484,36.88,39.8,32.8,36.63,37.75,14.14,2.67,42.56,2.22
8299,群聯電子,8423731440,49022730,35092,171.83,185.5,153.5,168.23,162.5,16.51,4.3,27.45,3.02
8410,森田印刷,234249134,3472647,2140,67.45,72.7,61,66.45,63.4,15.10,6.29,9.49,2.13
3066,李洲科技,39703551,4014461,1547,9.89,11.2,8.85,9.55,10.7,N/A,0,2.83,1.21
3128,昇銳電子,25030918,1738569,833,14.39,16,13,14.69,13.5,N/A,10.98,4.14,0.86
3230,錦明實業,47753335,3941570,1440,12.11,12.75,11.1,11.82,11.7,N/A,0,3.71,0.73
3297,杭特電子,21405962,808015,423,26.49,27.45,25.3,26.58,26,29.21,4.55,2.34,1.15
3339,泰谷光電,1150883631,34259009,14037,33.59,36.9,27.95,32.14,30.4,43.43,0,12.41,1.55
3362,先進光  ,18989407,820942,523,23.13,24.5,21.95,22.95,22.8,N/A,0,1.06,2.49
3434,哲固資訊,6170693,535110,253,11.53,12,10.95,11.5,11.4,N/A,0,1.63,1.13
3441,聯一光學,2057459734,39775873,24263,51.72,58.2,42.4,51.64,51,27.72,0.96,126.55,2.36
3452,益通光能,1199694888,45523634,21409,26.35,28.5,22.8,26.2,28.3,N/A,0,9.49,1.06
3455,由田新技,1483309922,22953890,16376,64.62,70.2,57.1,62.67,60.3,10.96,0,38.06,1.98
3490,單井    ,67310104,1733759,1107,38.82,40.45,37.1,38.76,38.4,8.24,1.33,4.96,1.63
3516,亞帝歐  ,46266484,3419400,1447,13.53,14.45,12.4,13.37,12.75,N/A,3.9,4.5,0.42
3520,振維    ,22669555,1464004,655,15.48,17,13.35,15.59,14.1,N/A,3.19,2.86,0.93
3522,宏森    ,1274801166,41625448,18993,30.62,34,25.5,29.26,28.1,16.06,1.04,87.72,1.29
3523,迎輝科技,206652513,6054472,2963,34.13,41.5,29.4,37.03,30.15,N/A,0,5.98,1.16
3531,先益電子,110019842,3865450,1898,28.46,29.9,25.3,27.48,27.6,15.51,6.14,6.4,1
3562,頂晶科技,19845515,736961,607,26.92,28.8,25.1,26.7,27.8,N/A,0,1.41,2.23
3615,安可光電,5399019444,37190015,25621,145.17,171,127.5,141.85,133,31.22,0.74,80.87,4.74
3623,富晶通  ,1617141471,36844540,21733,43.89,47.1,38.8,43.06,42.6,N/A,1.63,64.44,3.69
3629,卓韋光電,89519443,2825954,1911,31.67,36,26.05,31.03,28.2,42.09,3.1,10.89,2.14
3630,新鉅科  ,3567639578,28950302,20943,123.23,136,107,118.95,113,21.69,2.71,33.96,4.04
3685,政翔    ,95922057,3285602,2110,29.19,31.7,26,28.83,27.8,11.03,5.7,8,1.61
3691,碩禾    ,5104851707,8894384,8247,573.94,657,491,566.19,633,16.39,1.73,26.2,6.01
4729,熒茂光學,1076073374,22585651,11756,47.64,49.8,44.2,47.25,48.9,44.05,0,26.82,2.13
4944,兆遠    ,2137716627,35143258,21560,60.82,74,48,59.21,56.6,11.57,4.95,41.58,2.33
5315,光聯科技,27663462,4314849,1458,6.41,6.9,6,6.35,6.2,N/A,0,2.71,0.72
5392,應華精密,3162694216,31470773,20304,100.49,109,87.1,97.96,96,9.80,5.38,42.45,2.14
5395,圓方創新,792213,40645,46,19.49,20.25,18.3,19.59,19.5,N/A,0,0.16,1.94
5432,達威光電,535914,104356,112,5.13,5.69,3.98,4.95,5.29,4.85,0,0.23,1.47
5443,均豪精密,302319026,21993292,7390,13.74,15.15,12.05,13.9,13.35,7.50,0,9.66,0.99
6125,廣運機械,540592910,22311208,7774,24.22,26.2,22.7,23.82,23.45,13.40,4.22,9.16,0.88
6156,松上電子,3302353,840435,293,3.92,4.25,3.24,3.67,3.4,N/A,0,0.22,1.54
6167,久正光電,2073314,869691,306,2.38,2.81,2.14,2.45,2.18,N/A,0,0.54,0.61
6234,高僑    ,109602851,4990635,2288,21.96,24.15,19.75,22.07,20.65,137.67,0,6.99,0.62
6244,茂迪    ,9015497477,87847726,50341,102.62,112,94.7,102,111,8.56,0.95,23.1,1.76
6246,臺龍電子,2786178305,100625679,39672,27.68,33.5,23.25,27.93,24.4,38.13,0,59.87,2
6294,智基科技,3411497,114476,117,29.8,33.35,27.1,30.06,29,N/A,0,0.75,4.3
8049,晶采光電,123783373,10249331,3598,12.07,13.4,10.8,12.03,11.15,N/A,0,9.42,0.98
8053,巨擘科技,147654287,22781766,5325,6.48,7.7,4.86,6.33,6.45,N/A,0,5.53,0.51
8064,東捷科技,125569073,7692491,2773,16.32,18.5,14.3,16.19,14.6,21.47,0,5.82,0.89
8069,元太科技,21914805573,379699927,148155,57.71,64.9,51.9,56.53,53.9,11.62,0,35.2,2.26
8071,豐聲科技,102913570,3080927,2008,33.4,37,28.5,32.31,32.3,47.50,0,9.12,2.73
8077,冠華科技,536599,69990,37,7.66,8.5,6.33,7.72,7.8,N/A,0,0.12,2.91
8087,華鎂鑫  ,7284858,672709,363,10.82,11.5,10.1,10.57,10.55,N/A,1.42,1.91,0.93
8107,大億科技,59598881,4286279,1927,13.9,14.9,12.95,13.86,13.15,31.31,0,2.49,0.81
8111,立碁電子,377592306,19562794,7259,19.3,20.7,17.8,18.77,18.55,N/A,0,13.69,1.31
8240,華宏新技,2182175863,27006558,16475,80.8,88.8,70.9,78.15,73.5,11.57,2.44,36.27,1.71
8266,中日新  ,92156521,6096707,2502,15.11,16.65,13.45,14.94,14.05,N/A,0,8.56,1.46
3068,美磊科技,835210314,13457215,6899,62.06,70.3,53.6,60.89,57.4,10.21,5.19,18.76,2.45
3095,及成    ,749978888,44685825,15606,16.78,18.2,14.5,16.35,15.4,N/A,0,20.53,1.03
3152,璟德電子,1521882087,10782796,6591,141.13,157.5,117,135.23,127,17.33,4.03,15.62,3.3
3221,台灣嘉碩,24612739,1428123,724,17.23,18.25,16.1,17.16,17,18.48,3.82,1.75,0.9
3234,光環    ,458109846,16926204,8624,27.06,30.25,22.3,26.24,24.15,21.18,2.19,18.17,1.76
3290,東浦    ,3428830266,110449835,41856,31.04,33.9,26.35,30.72,33.65,14.26,1.65,148.62,2.53
3306,鼎天國際,224906882,6705750,3778,33.53,36.6,30.5,32.96,31.4,17.94,4.67,9.28,1.34
3363,上詮    ,310338647,7052549,4157,44,48.8,38.5,43.14,40.1,18.74,3.06,11.76,2.43
3431,長天科技,140872276,9174904,3632,15.35,16.5,13.3,15.05,15.5,N/A,0,19.39,2.59
3454,晶睿通訊,1202651985,14131045,9369,85.1,91,77.3,84.59,86.2,24.49,1.61,22.44,3.82
3491,昇達科技,787484623,11409572,6238,69.01,73.6,62,68.06,66,38.60,4.61,26.49,3.14
3499,環天科技,23462183,1381960,900,16.97,18.4,15.1,16.69,15.9,N/A,6.51,2.6,1
3632,研勤科技,2820472360,48612073,25621,58.01,73,43.2,57.6,65.9,28.90,4.46,214.52,3.6
4903,聯光通信,302551577,28027020,8473,10.79,11.7,9.5,10.41,10,28.57,4.56,36.8,0.94
4905,台聯電訊,69439257,3271876,302,21.22,21.45,20.45,20.89,20.9,7.41,0,5.78,1.19
4907,春雨開發,2178514,579721,114,3.75,4.5,3.28,3.77,4.5,N/A,0,1.83,9
4908,前鼎光電,397599719,9505823,5875,41.82,44.45,38.1,40.72,40.9,16.23,4.88,13.36,2.73
4909,新復興  ,1169651143,22958264,11832,50.94,54.8,44.5,48.48,46.4,12.68,5.38,27.3,1.94
5304,鼎創達  ,32327947,3618519,1625,8.93,9.8,8.23,8.82,8.37,139.50,0,1.95,1.56
5306,訊康科技,50906592,5911263,1691,8.61,9.4,7.82,8.42,8.58,N/A,0,7.36,1.52
5348,系通科技,8465002,597388,276,14.17,15,13.75,14.15,14.2,N/A,0,2.3,1.7
5353,台林通信,395427565,24210880,9906,16.33,17.95,13.55,15.38,14.45,15.71,3.14,24.91,1.02
6109,亞元科技,10228411,928871,504,11.01,11.75,10.3,10.98,10.75,N/A,3.39,1.28,1.04
6143,振曜科技,516201236,9862113,6618,52.34,58.2,44.55,50.71,47.15,10.69,3.46,13.96,2.03
6163,華電聯網,179783270,12505477,4874,14.37,16.05,12.3,14.05,12.9,N/A,4.65,13.56,1.02
6170,統振    ,1041098707,39743622,15273,26.19,28.6,22.8,25.07,24.8,85.52,0,44.26,1.92
6190,萬泰科技,120650449,8868067,2442,13.6,14.15,12.8,13.48,13,13.98,3.57,6.86,1.05
6218,豪勉科技,602745250,12538488,7037,48.07,51.1,44,47.18,46.5,9.34,3.23,24.68,2.29
6241,易通展  ,3730651,231353,144,16.12,17.25,15.05,15.97,15.55,27.77,0,0.77,1.98
6245,立端科技,380731888,16736004,7898,22.74,25.25,20.05,21.79,22.4,248.89,1.11,25.56,1.58
6263,普萊德  ,16838865,654994,497,25.7,27.25,23.8,25.58,24.05,15.22,8.26,1.13,1.59
6264,德士通  ,184821205,9479244,4134,19.49,21.25,17.55,18.86,19.4,84.35,0,8.81,2.66
8034,榮群電訊,32822089,4910112,1559,6.68,7.1,6.16,6.64,7,N/A,0,7.81,0.8
8048,德勝科技,25128394,1432655,894,17.53,18.6,16.5,17.49,16.75,27.02,5.68,2.92,1.33
8059,凱碩    ,56554280,4660482,1825,12.13,13.4,11.1,11.84,11.8,N/A,15.06,5.03,1.1
8082,捷超通訊,767935832,39203894,10959,19.58,21.45,17.65,19.15,19.5,N/A,0,69.25,1.93
8097,鴻松精密,2767107,902941,291,3.06,3.38,2.66,3.03,3.36,N/A,0,2.24,1.29
1333,恩得利  ,31827094,3779385,1517,8.42,9.38,7.6,8.12,7.81,N/A,0,3.69,1.15
1336,台翰    ,19791317,1081746,541,18.29,19.4,17.3,18.55,17.45,35.61,3.25,1.63,0.68
1815,富喬    ,1037346205,37766076,16254,27.46,29.65,25.1,27.24,26.5,9.11,0,13.32,1.55
3078,僑威科技,297488642,16890943,6328,17.61,20.2,15,17.46,17.35,18.07,9.05,8.03,1.22
3089,展成科技,90726528,7257701,2237,12.5,14.2,10.6,12.58,12.15,21.70,0,13.91,1.08
3092,鴻碩精密,82117029,3390368,1825,24.22,26.4,21.3,23.81,22.5,12.86,5.4,5.58,1.16
3114,好德科技,97608501,7004109,2840,13.93,14.65,12.65,13.34,13.65,1365.00,3.66,14,0.9
3115,寶島極光,9197988,641120,289,14.34,15.3,12.85,14.4,14,N/A,0,1.47,1.74
3144,新揚科  ,31729175,2244364,775,14.13,15.15,13.05,14.46,14.3,7.81,0,2.91,2.63
3191,和進電子,37777595,3388077,1168,11.15,12.05,9.87,10.68,9.95,12.59,0,6.26,0.72
3202,樺晟電子,20924826,1801140,788,11.61,12.9,10.7,11.61,10.9,N/A,10.09,2.28,0.64
3206,志豐電子,741294604,23289036,12369,31.83,34.8,26.55,29.58,30.7,14.35,1.69,59.5,1.88
3207,耀勝電子,19167938,1269972,636,15.09,16.4,13.8,15.41,14,14.14,3.47,3.39,1.02
3226,至寶電腦,34309406,2179478,832,15.74,16.8,15.1,15.56,16.65,N/A,0,5.05,2.03
3236,千如電機,71471839,4003519,1959,17.85,19.05,16.3,16.94,16.65,13.11,1.2,9.21,1.05
3276,宇環科技,16605013,1116498,380,14.87,15.3,13.85,14.87,14.9,N/A,0,1.6,1.47
3288,點晶科技,58235523,2716370,1432,21.43,24.7,17.6,21.7,20,153.85,0,5.46,1.93
3294,英濟    ,857032586,43718532,14351,19.6,22.05,16.6,18.49,21.3,N/A,0,31.96,1.09
3299,帛漢    ,705764870,16812892,8781,41.97,44.7,38.5,40.75,39.5,9.97,4.91,32.22,1.7
3310,佳穎精密,35596146,2872442,1505,12.39,13.9,10.7,12.16,11.25,N/A,0,7.23,1.24
3313,斐成企業,104136667,5704159,2507,18.25,19.6,16.2,17.6,17,9.94,0,6.82,1
3322,建舜電子,62387034,4734543,1441,13.17,14.6,11.8,13.34,12.6,N/A,3.98,5.69,0.97
3332,幸康電子,35421790,693892,511,51.04,51.7,50,51.02,51.5,9.94,2.94,1.44,1.87
3354,律勝    ,93480609,3432305,1802,27.23,29.2,23.5,25.92,24.2,15.51,1.97,4.41,1.41
3390,旭軟電子,1490952684,31429853,10696,47.43,50.7,42.1,46.66,44.5,14.40,3.66,65.48,2.56
3465,祥業科技,36872457,4155595,1718,8.87,9.63,7.81,8.37,8.22,N/A,0,14.63,1.58
3484,崧騰    ,90014957,3432952,1857,26.22,29.15,23.05,26.4,25.05,8.11,10.02,6.6,1.06
3511,矽瑪科技,426217842,7634566,5278,55.82,61.1,46.55,54.65,46.6,9.10,8.69,19.82,1.74
3512,能緹    ,119879087,5207280,3017,23.02,25.65,17,21.35,21.9,N/A,0,12.4,1.54
3526,凡甲科技,430789515,6795470,4399,63.39,68.5,56.8,62.74,59.6,15.81,13.52,11.84,2.49
3537,堡達    ,432850947,15514134,7047,27.9,29.7,25,26.92,26.25,19.89,11.6,33.45,1.66
3548,兆利科技,39803358,1745597,1129,22.8,25,20.5,22.53,21.95,20.51,5.42,3.45,0.53
3609,東林科技,38700743,919299,660,42.09,44.8,38,41.79,39.1,19.85,2.52,2.93,1.57
3624,光頡科技,1372477809,23430348,14708,58.57,66.6,49.8,57.99,53.1,21.94,1.87,26.93,2.48
3631,晟楠    ,1126991011,15992687,8113,70.46,79.1,60.1,69.4,66.7,17.37,2.48,22.21,3.28
4912,KY聯德  ,12405311,374099,259,33.16,34.8,31,32.85,31.2,10.65,0,1.35,1.63
5301,祥裕電子,371341,121291,74,3.06,3.5,2.6,3.01,2.72,N/A,0,0.38,0.7
5309,系統電子,103857397,9136041,3236,11.36,12.35,10.2,11.2,10.65,N/A,0,5.99,1.2
5317,凱美電機,40559877,3900707,1332,10.39,10.8,9.96,10.36,10.1,14.85,0,2.86,0.83
5321,友銓電子,7237273,1875251,560,3.85,4.19,3.61,3.85,3.63,N/A,0,1.25,0.53
5328,華容    ,110707333,11964965,2745,9.25,9.85,8.5,9.15,8.71,9.68,0,5.25,0.82
5340,建榮工業,52296801,6738654,1444,7.76,8.17,7.22,7.68,7.34,17.48,0,4.06,0.82
5345,天揚    ,33602105,4624939,1513,7.26,8.15,6.55,7.32,7.05,N/A,0,9.25,0.69
5349,先豐通訊,3827269817,135036171,53613,28.34,31.7,25.5,27.78,27.15,20.41,1.53,67.09,1.92
5355,佳總興業,990444494,53279166,11105,18.58,20.2,14.55,18.45,14.55,N/A,0,37.1,1.93
5356,協益電子,2145599888,39172219,20330,54.77,59.8,47.05,54.6,52.1,5.12,1.96,29.58,1.69
5364,浩騰    ,4444228,2232489,388,1.99,2.3,1.75,1.94,1.88,N/A,0,1.05,1.58
5381,合正科技,91052751,20292760,4803,4.48,5.09,3.82,4.46,3.97,N/A,0,6.73,0.46
5398,力瑋實業,231841194,16000285,4869,14.48,16.6,12.05,14.02,13.9,81.76,1.85,38.32,1.3
5439,高技企業,137124714,4152639,1952,33.02,33.95,32.5,33,33.2,8.71,3.91,5.49,1.95
5457,宣德    ,539645822,47301881,10351,11.4,12.5,10.15,11,10.8,N/A,0,20.25,1.63
5460,同協電子,31372074,2566232,1142,12.22,13,11.6,12.19,12,13.95,4.29,3.56,0.96
