櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
98年10月 Oct. 09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 467,262,462,066元",,,,,,"3. 櫃檯買賣月總成交筆數： 4,881,399筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 14,296,664,073股",,,,,,4. 成交量週轉率： 19.69%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
3188,安茂    ,335140264,18974639,7375,17.66,19.6,15.35,17.08,16.2,NA,9.38,39.65,1.36,,,,
3219,倚強科技,114967253,5637622,2761,20.39,23.95,17,18.65,17.95,NA,5.57,14.19,2.07,,,,
3227,原相科技,13971696775,52827978,40803,264.47,289,229,265.56,233,34.52,2.58,40.69,5.37,,,,
3228,金麗科  ,256012687,4220968,2917,60.65,67.9,54.3,61.5,54.6,NA,4.35,7.44,4.13,,,,
3252,海灣科技,8851288,1221390,376,7.24,12.2,3,9.72,10.65,NA,0,2.37,152.14,,,,
3259,鑫創科技,1008827497,27263165,11291,37,40,30.6,36.28,34.05,NA,0,44.46,1.99,,,,
3260,威剛科技,10338238266,129020485,62018,80.12,84.3,75,79.56,78.5,37.92,0.33,57.41,2.62,,,,
3264,欣銓科技,1755955490,98145672,26612,17.89,18.8,16.3,17.74,17.15,42.88,6.99,22.19,1.13,,,,
3265,台星科  ,549394821,51944008,12411,10.57,11.3,9.9,10.43,10.15,NA,5.41,19.06,0.78,,,,
3268,海德威  ,290370206,8483033,4874,34.22,36.5,30.85,33.55,31.8,NA,3.64,27.66,3.15,,,,
3291,遠翔科技,841938630,18145794,8177,46.39,54.8,34.8,45.66,46,54.12,2.56,55.65,3.46,,,,
3317,尼克森  ,1739976170,32165343,19842,54.09,58.2,44.6,53.4,45,24.06,3.33,52.84,1.69,,,,
3372,典範    ,1345800786,111641705,25462,12.05,13.35,10.65,11.7,11.85,NA,11.13,36.91,1.02,,,,
3438,類比科  ,3898070058,50789030,28725,76.75,84,66.2,75.99,72.4,25.31,6.9,127.53,3.12,,,,
3527,聚積    ,1656986570,12786166,9899,129.59,138,117,127.4,119.5,23.34,5,39.04,2.86,,,,
3553,力積電子,1931055771,24697065,13364,78.18,85,72.3,77.66,75.4,21.24,1.98,53,4.62,,,,
3556,禾瑞亞  ,4119744364,58829500,34308,70.02,74.6,62.6,69.03,66.4,34.05,2.56,133.89,3.39,,,,
5302,太欣半導,142516038,8030288,3427,17.74,18.75,16.7,17.54,16.8,NA,0,4.94,1.88,,,,
5314,世紀民生,573285627,42610848,14170,13.45,15.1,11.3,13.16,11.3,NA,0,38.19,1.32,,,,
5324,德豐    ,6722683,260141,296,25.84,28,22.8,26.16,26.8,NA,0,0.55,3.1,,,,
5326,漢磊科技,265453416,29055093,8608,9.13,9.79,8.5,9.04,8.6,NA,11.62,8.9,1,,,,
5344,立衛科技,48544207,2593687,1358,18.71,21.1,16.6,18.45,17,11.72,4.94,3.26,1.52,,,,
5346,力晶    ,2201038468,636190124,38446,3.45,3.91,2.75,3.37,3.73,NA,0,7.25,1.24,,,,
5347,世界先進,1950998862,139713427,35569,13.96,14.7,13,13.85,13.45,NA,2.97,8.33,1.14,,,,
5351,鈺創科技,2168336045,131730643,34228,16.46,17.7,14.8,16.07,15.3,NA,13,31.51,1.15,,,,
5387,茂德科技,666316517,324219359,14208,2.05,2.49,1.43,2.01,2.1,NA,0,4.46,0.57,,,,
5425,台半    ,4778805835,162036570,53448,29.49,32.5,25.5,29.05,25.8,39.69,2.71,66.42,1.47,,,,
5455,訊利電業,980291926,55366871,18031,17.7,21.2,13,17.55,17.5,NA,8.85,151.69,2.15,,,,
5466,泰林科技,438759406,40840680,10924,10.74,11.4,9.58,10.58,9.8,NA,13.36,16.39,0.63,,,,
5468,凱鈺科技,48330118,4690995,1864,10.3,11.7,8.86,10.07,9,NA,0,6.01,1.26,,,,
5483,中美晶  ,8629413168,110464900,64395,78.11,81.5,72,77.1,72,48.32,6.25,36.89,2.23,,,,
5487,通泰    ,186163270,9381781,3661,19.84,21.7,17.15,19.56,17.95,14.13,5.57,20.75,1.12,,,,
6103,合邦電子,2693308,1133900,349,2.37,7.61,2.27,2.93,7.61,NA,0,4.85,1.37,,,,
6104,創惟科技,1715295424,40470355,20575,42.38,46.4,36.5,41.34,36.5,NA,4.49,47.82,2.11,,,,
6129,普誠科技,3336145352,187315204,50107,17.81,20.1,15.3,17.4,17.6,42.93,3.4,104.67,1.41,,,,
6138,茂達電子,1362674350,39708208,19200,34.31,35.8,31,33.91,31,59.62,2.25,31.41,1.92,,,,
6147,頎邦科技,2630410577,99217365,34573,26.51,28.3,24.3,26.17,25.1,NA,9.96,31.13,1.34,,,,
6182,合晶科技,7275141832,131496351,71274,55.32,59.8,50.5,53.95,50.5,NA,4.55,51.26,2.11,,,,
6186,晶磊興業,24053148,5322117,708,4.51,5.38,2.54,3.87,4.33,NA,0,7.38,0.41,,,,
6198,凌泰科技,46328909,4718993,1805,9.81,11.1,8.6,9.54,9.83,NA,0,13.61,1.12,,,,
6223,旺矽科技,1132882248,26691582,13062,42.44,45.5,37.9,42.18,39.55,109.86,1.51,36.41,1.53,,,,
6229,研通科技,94746220,5697466,2504,16.62,17.4,14.75,16.45,15.3,47.81,3.92,16.13,1.27,,,,
6233,旺玖科技,2251586560,63627347,27850,35.38,37.9,29.95,34.22,30.15,430.71,2.32,73.36,2.02,,,,
6236,凌越科技,28500,3000,3,9.5,10.35,8.65,9.5,8.65,NA,0,0.02,3.65,,,,
6237,驊訊電子,882115232,14723870,10734,59.91,62.4,54.5,59.15,55.1,NA,0.45,22.91,3.11,,,,
6243,迅杰科技,4487902395,64478216,37584,69.6,73.3,64.1,68.07,66,51.56,1.92,86.48,3.64,,,,
6261,久元電子,2414961168,30438628,16313,79.33,87.8,68.3,78.15,71.7,20.08,4.32,32.38,2.27,,,,
6287,元隆電子,13479488,2315936,579,5.82,6.25,5.55,5.82,5.77,NA,0,0.9,1.46,,,,
6291,沛亨半導,56170074,4937215,2055,11.37,12.35,9.76,10.98,9.76,NA,8.91,9.87,1.16,,,,
8024,佑華微電,270256016,12010900,4945,22.5,24.3,20.4,22.07,20.9,19,7.94,21.31,1.32,,,,
8040,九暘    ,718771405,24906637,11436,28.85,30.4,25.3,28.25,25.5,NA,4.31,29.58,1.95,,,,
8054,安國國際,2288450869,35719582,19712,64.06,66.8,59,63.15,60.6,23.31,1.65,47.44,2.66,,,,
8066,福陞科技,496936,341731,81,1.45,1.78,1.1,1.34,1.78,NA,0,0.31,0.81,,,,
8079,誠遠科技,459629580,23793909,7763,19.31,20.1,17.7,19.19,17.85,14.63,5.6,38.1,1.26,,,,
8084,巨虹電子,77964677,5521723,2343,14.11,15.5,12.55,13.98,12.55,NA,0,13.64,1.33,,,,
8086,宏捷科技,1327825914,37449137,16761,35.45,39,29.1,35.06,29.35,225.77,1.49,32.87,2.51,,,,
8088,品安科技,498557888,32496214,10184,15.34,17.5,12.3,15.17,14.3,NA,0,77.78,1.04,,,,
8261,富鼎先進,3414506148,107137006,43752,31.87,33.25,29.8,31.56,30.55,20.92,2.94,78.68,1.95,,,,
8277,商丞科技,35427947,5309075,1053,6.67,24.5,3.43,10.64,24.5,NA,0,11.84,1.71,,,,
1569,濱川企業,745267116,20474436,9077,36.39,42.5,29.6,36.01,40,17.47,1.47,33.75,1.95,,,,
3069,寶晟科技,44374826,4607905,1885,9.63,10.5,8,9.31,9.4,NA,0,17.25,1.06,,,,
3071,協禧電機,572764326,40595047,10563,14.1,15.05,12.7,13.91,13.55,17.37,0,20.17,1.87,,,,
3088,艾訊    ,196861674,8163609,3673,24.11,25.7,22.8,23.92,23.75,15.52,8.42,10.36,1.6,,,,
3126,信億科技,81203242,3648042,2076,22.25,25,19.3,21.69,19.3,NA,0,10.56,3.28,,,,
3171,天馳科技,35263398,3852187,1497,9.15,9.79,7.8,8.94,8.69,66.85,3.45,11.92,0.68,,,,
3211,順達科技,5373036346,50176813,29639,107.08,114,97.9,106.45,101,13.47,6.92,39.11,3.12,,,,
3213,茂訊電腦,327694684,3641980,3141,89.97,95.4,84,89.29,84,11.78,5.95,8.12,4.25,,,,
3217,優群科技,1543650406,57278927,21155,26.94,29.3,23.75,26.12,24.05,NA,5.03,75.87,1.58,,,,
3287,廣寰科  ,97868052,3741841,2209,26.15,27.55,23.4,25.96,23.8,19.51,2.68,8.87,1.88,,,,
3323,加百裕  ,2591625777,48080847,22361,53.9,56.7,47.7,52.53,48.8,15.11,5.1,53.58,1.97,,,,
3325,旭品    ,868049646,28543985,9797,30.41,32.4,26,28.82,30.5,19.68,3.93,45.43,1.45,,,,
3416,融程電  ,504764967,8005969,5258,63.04,68,58,61.36,60.2,13.74,8.77,18.97,2.63,,,,
3483,力致科技,1567262397,16922978,11252,92.61,98,84.2,91.82,86,16.54,3.48,42.12,2.1,,,,
3489,筌寶    ,152626172,7770811,3379,19.64,20.5,17.5,19.2,17.9,13.26,6.08,18.71,1.11,,,,
3521,鴻翊    ,105639067,4206964,2212,25.11,26.9,20.1,23.65,24.1,NA,9.54,13.48,1.45,,,,
3540,曜越    ,556615083,11538858,6946,48.23,52.7,43.65,47.3,46.4,53.33,5.38,22.28,2,,,,
3577,泓格科技,169307507,6047538,2914,27.99,31.2,24.4,26.82,26,26,5.76,14.36,1.8,,,,
3611,鼎翰科技,356127668,5438816,3538,65.47,68.5,62.7,65.14,63.2,10.39,4.74,20.77,2.94,,,,
3625,西勝    ,164301673,4659985,2443,35.25,37.4,33.5,35.26,35,13.41,2.85,13.38,2.89,,,,
3652,精聯電子,84701150,2499080,1645,33.89,35.1,32.05,33.73,32.6,69.36,7.97,5.25,1.29,,,,
5371,中強光電,3793742566,96674273,44151,39.24,41.4,35.7,39.07,36.25,17.68,6.15,13.35,1.41,,,,
5384,捷元    ,593307105,57977850,12676,10.23,12.2,7.97,10.03,10.2,NA,14.11,62.79,0.74,,,,
5386,青雲國際,193645,23320,34,8.3,9.41,7.98,8.3,7.98,NA,0,0.07,14.51,,,,
5426,振發實業,470649480,27096952,8811,17.36,18.05,16.6,17.25,17.2,9.05,9.59,18.84,1.12,,,,
5438,東友    ,421074594,14177609,6346,29.69,32.4,25.65,29.16,26,12.81,2.3,12.6,1.72,,,,
5450,寶聯電腦,155617912,8897764,2907,17.48,19,15.7,16.8,17.4,NA,0,17.66,1.34,,,,
5465,富驊企業,28685444,4063419,925,7.05,7.3,6.3,7,6.39,NA,0,1.71,1.05,,,,
5474,聰泰科技,239255124,10430008,4389,22.93,24.7,20.2,22.18,21.15,40.67,7.09,30.92,1.53,,,,
5490,同亨科技,180901524,9516560,3767,19,20.6,17.35,18.67,17.6,12.85,3.57,10.03,1.26,,,,
6105,瑞傳科技,970194317,31600192,13893,30.7,32.8,28,29.89,31.2,11.43,3.84,28.74,1.42,,,,
6121,新普科技,9253657339,52154933,34694,177.42,186,163,177,169.5,16.54,3.53,22.52,3.66,,,,
6123,上奇科技,361640036,16014803,6530,22.58,23.75,19.9,21.9,20,15.04,6.95,37.64,1.59,,,,
6150,撼訊科技,2033198988,81083551,28177,25.07,28.45,21.35,25.05,28.45,15.46,1.75,126.15,2.3,,,,
6160,欣技資訊,285562220,6896812,3791,41.4,43,38.5,41.07,39.95,18,9.51,9.72,2.97,,,,
6161,捷波資訊,681697103,41696349,13274,16.34,18.05,14.65,15.85,15,NA,5.2,41.24,0.98,,,,
6188,廣明光電,7539059915,114184042,49958,66.02,70.2,57.6,65.9,59.3,11.79,5.22,40.05,2.11,,,,
6199,精威科技,64396626,4363565,1617,14.75,15.85,12.4,13.87,12.4,NA,0,6.89,1.16,,,,
6219,富旺    ,2723927,343592,124,7.92,9.1,6.2,7.84,8.8,NA,0,1.75,1.49,,,,
6222,上揚科技,6494817,890512,356,7.29,7.95,6.24,7.11,6.79,NA,0,3.06,0.87,,,,
6228,全譜科技,27434500,3030934,862,9.05,9.48,8.1,8.96,8.72,NA,0,7.37,0.82,,,,
6230,超眾科技,1895473028,38644751,17518,49.04,53.4,43.4,48.55,48.5,13.04,4.53,44.76,2.11,,,,
6247,淇譽電子,95414526,4657030,2330,20.48,22.7,19.05,20.11,19.55,24.75,1.02,7.72,1.28,,,,
6298,崴強科技,529981692,25166502,8951,21.05,23,18.5,20.45,18.85,89.76,3.71,15.16,1.34,,,,
8050,廣積    ,749106023,13608023,8885,55.04,58.1,51.3,54.53,52.2,20.55,4.67,21.05,2.52,,,,
8076,伍豐科技,2102985238,29060331,20308,72.36,76.5,68.5,71.95,68.5,NA,2.21,18.86,4.03,,,,
8114,振樺電  ,123101212,2482943,1816,49.57,51.9,48,49.3,48.5,15.95,9.25,4.52,3.14,,,,
8210,勤誠興業,295177577,15366702,5615,19.2,20.4,17.95,19.12,18.5,11.71,2.7,13.78,1.27,,,,
8234,新漢    ,179155645,7209376,3518,24.85,27.05,21.45,23.77,21.9,14.7,9.13,8.92,1.54,,,,
8299,群聯電子,20411645042,78879780,56345,258.76,277.5,221.5,258.36,222,21.6,1.68,53.76,4.51,,,,
3066,李洲科技,586536783,34524805,12380,16.98,18.8,14.25,16.44,14.55,NA,0,24.36,1.6,,,,
3128,昇銳電子,827771488,32336336,14455,25.59,29,21.8,24.86,21.8,17.3,4.58,76.99,1.3,,,,
3230,錦明實業,242247318,16645740,5137,14.55,15.8,12.8,14.37,12.8,NA,4.68,17.77,0.58,,,,
3297,杭特電子,85018150,2947858,1666,28.84,30.5,25.15,28.52,25.9,13.63,3.86,8.57,1.19,,,,
3339,泰谷光電,5073320169,133350287,52989,38.04,41.15,32.15,37.11,32.2,NA,0,85.62,2.28,,,,
3362,先進光  ,574853326,15049637,5636,38.19,40.75,31.5,37.92,37.2,372,0,19.48,3.63,,,,
3434,哲固資訊,263196769,13576724,5020,19.38,21.8,14.4,18.17,17.5,NA,1.42,41.39,1.41,,,,
3452,益通光能,4270932153,62684549,38181,68.13,71,62.7,67.21,63.7,NA,6.27,30.63,0.97,,,,
3455,由田新技,264029048,13668279,5452,19.31,22.2,15.95,18.6,18.6,NA,10.75,26.68,0.76,,,,
3490,單井    ,406503457,13501582,6602,30.1,32.95,26.9,29.08,28.7,NA,8.71,44.75,1.84,,,,
3516,亞帝歐  ,224869265,12926731,4930,17.39,18.3,15.7,17.13,16,NA,14.37,16.84,0.47,,,,
3520,振維    ,433815498,28029227,7477,15.47,17.4,13.2,15.05,13.2,NA,3.78,54.02,0.79,,,,
3522,宏森    ,169649876,9050223,4103,18.74,20.1,15.7,18.2,15.95,NA,2.5,25.53,0.87,,,,
3523,迎輝科技,826236428,17893562,8322,46.17,47.8,43.2,46.02,44.7,NA,4.31,17.69,1.54,,,,
3531,先益電子,412592212,11771218,5770,35.05,38.45,30.3,33.99,30.3,19.93,4.95,19.66,1.07,,,,
3562,頂晶科技,281545515,7294905,4773,38.59,42.8,32,37.53,36.3,NA,2.75,13.93,2.2,,,,
3615,安可光電,379883369,6674229,4516,56.91,59.9,50,55.81,50.2,418.33,0,21.81,2.34,,,,
4729,熒茂光學,328361411,12053793,6480,27.24,30.3,24.7,26.23,25,NA,2,18.98,1.21,,,,
5315,光聯科技,104136651,18433597,4395,5.64,5.95,5.17,5.64,5.26,NA,0,7.8,0.75,,,,
5392,應華精密,3408321416,19722814,15066,172.81,203,150.5,172.9,155,20.45,1.29,27.2,4.12,,,,
5395,普揚科技,56350,17000,7,3.31,3.72,2.99,3.34,2.99,NA,0,0.02,1.41,,,,
5432,達威光電,4012548,2768189,446,1.44,8.74,1.05,2.75,7.58,NA,0,24.89,15.16,,,,
5443,均豪精密,2117322424,142335139,34298,14.87,17.4,11.8,14.08,15.15,NA,0,62.63,1.23,,,,
6125,廣運機械,1878895741,64177875,19904,29.27,30.95,26.45,28.82,26.7,27.81,9.25,37.17,1.07,,,,
6156,科橋電子,40842020,9894115,1874,4.12,4.69,3,3.96,4.27,NA,0,4.51,0.6,,,,
6167,久正光電,74041031,16269083,3781,4.55,4.89,4.2,4.46,4.27,NA,9.36,10.03,0.79,,,,
6234,高僑    ,267934598,14847311,5185,18.04,19.55,16.2,17.77,16.6,NA,0.48,20.65,0.48,,,,
6244,茂迪    ,10546917524,112560623,60636,93.69,99.7,85.1,92.73,86.1,148.45,5.8,37.38,2.1,,,,
6246,臺龍電子,298935243,17242174,5069,17.33,18.9,15.55,17.02,18,NA,0,12.93,2.88,,,,
6278,台表科  ,3337356683,43202565,21122,77.24,81.5,69.8,76.9,71.5,13.99,3.06,24.17,2.24,,,,
6294,智基科技,5691568,4681970,451,1.21,1.45,0.95,1.24,1.37,NA,0,2.78,11.42,,,,
8049,晶采光電,138910315,11818806,3856,11.75,12.65,10.1,11.7,10.25,68.33,0,13.48,1.06,,,,
8053,巨擘科技,57639517,8315519,1587,6.93,7.32,6.47,6.89,6.98,NA,0,2.02,0.39,,,,
8064,東捷科技,1539895784,69757745,23883,22.07,25.25,15.8,21.3,21.7,NA,1.84,53.13,1.07,,,,
8069,元太科技,19427923032,350357221,142033,55.45,59,52.3,55.29,54,NA,0,42.08,4.84,,,,
8071,豐聲科技,31131336,1299658,942,23.95,26,21.25,23.75,21.95,87.8,0,3.85,2.08,,,,
8077,冠華科技,119883864,5913872,2424,20.27,24.6,17.4,19.6,19,NA,0,31.11,3.47,,,,
8087,華鎂鑫  ,5827768,597350,253,9.75,10.65,9,9.8,9.48,NA,0,1.7,0.79,,,,
8107,大億科技,757992058,42886468,14186,17.67,18.8,16.05,17.29,16.5,86.84,6.06,24.98,0.95,,,,
8111,立碁電子,432127447,24266438,8352,17.8,18.85,15.2,17.48,15.7,NA,6.43,29.03,1.35,,,,
8240,華宏新技,1761612781,27825837,15780,63.3,68.3,55.5,62.06,55.5,30.33,0.88,36.56,1.51,,,,
8266,中日新  ,588576461,21855744,7751,26.93,28.7,23.8,26.39,24.5,NA,8.12,31.21,1.66,,,,
3068,美磊科技,2447746215,37096871,16298,65.98,73.5,57.5,64.03,69.1,22.08,1.3,53.53,3.7,,,,
3095,及成    ,4660868409,159276149,55682,29.26,31.95,25,28.78,25.25,NA,7.92,83.57,1.27,,,,
3152,璟德電子,993497392,8221724,5788,120.83,130,111,120.27,111,21.6,2.7,13.1,3.28,,,,
3221,台灣嘉碩,1007037502,36622343,11563,27.49,31,23,26.95,26.85,NA,3.05,51.95,1.57,,,,
3290,東浦    ,294874918,31363021,6671,9.4,10.5,8.05,9.27,9.15,57.19,5.46,42.2,0.83,,,,
3306,鼎天國際,1775824803,35103368,17536,50.58,57,44.35,49.48,51.1,255.5,0.97,49.11,2.07,,,,
3431,長天科技,296995788,24388146,7504,12.17,15.6,8.6,10.8,15.6,NA,6.21,50.83,2.04,,,,
3454,晶睿通訊,678238586,19625539,9152,34.55,37.9,30,33.3,36,38.3,4.27,33.88,2.22,,,,
3491,昇達科技,687683941,9048219,4832,76,78.8,70.4,75.38,72.5,18.59,6.2,22.48,3.5,,,,
3499,環天科技,271755817,14724767,5352,18.45,22.4,15.2,17.51,19.4,NA,6.18,30.48,1.15,,,,
4903,聯光通信,231302675,24156573,6350,9.57,10.8,8,9.34,9.7,32.33,0,33.09,0.9,,,,
4905,台聯電訊,35547219,2256408,815,15.75,16.8,14.9,15.81,15.65,NA,2.55,4,1.07,,,,
4907,正華通訊,27513823,3038293,742,9.05,12.5,6,9.09,6.2,NA,0,10.49,1.91,,,,
4908,前鼎光電,1749359668,42647203,21353,41.01,47.55,36.05,40.36,38.3,18.77,5.48,63.88,2.91,,,,
4909,新復興  ,575371161,13966881,7388,41.19,43.5,37.45,41.05,37.75,12.88,2.78,17.27,1.8,,,,
5304,鼎創達  ,4117395,1681066,923,2.44,3.07,2.13,2.46,3.07,NA,0,0.9,0.92,,,,
5306,訊康科技,18185914,3508076,1251,5.18,5.6,4.73,4.95,4.95,NA,0,5.17,0.86,,,,
5348,系通科技,62881635,3790285,1759,16.59,18.2,12.3,15.06,14.85,NA,0,17.43,1.49,,,,
5353,台林通信,151175814,13565123,4617,11.14,12.3,9.93,10.6,10.25,30.15,1.36,13.44,0.72,,,,
6109,亞元科技,33591114,2623914,1203,12.8,13.7,11.6,12.7,13.55,NA,0,6.16,1.31,,,,
6143,振曜科技,4221084136,49674271,30220,84.97,89.1,76.3,83.9,76.3,27.85,1.28,72.7,4.72,,,,
6152,百一電子,766682654,21376747,9907,35.86,37.45,33.55,35.51,34.6,16.02,4.3,15.4,2.1,,,,
6163,華電聯網,881691267,37696120,15593,23.38,24.85,21,22.8,21.6,16.24,11.89,40.88,1.63,,,,
6170,統振    ,2854225316,77131518,33959,37,41.5,32.25,36.79,33.6,64.62,5.05,85.9,2.28,,,,
6190,萬泰科技,599004358,37445018,8630,15.99,17,14.7,15.7,15.5,NA,8.96,33.23,1.31,,,,
6218,豪勉科技,661539341,26459212,9557,25,27.9,21.05,23.8,22.2,14.8,6.75,52.09,1.37,,,,
6241,易通展  ,7627164,376587,310,20.25,21.25,18.6,19.9,18.8,50.81,0,1.25,2.71,,,,
6245,立端科技,434337406,23009603,7949,18.87,21.8,14.9,18.87,18.55,NA,3.28,35.76,1.3,,,,
6263,普萊德  ,507254370,14959882,8576,33.9,38.6,28.6,32.76,32.45,15.6,7.08,26.49,2.25,,,,
6264,德士通  ,41523205,4938732,1429,8.4,9.3,7.1,8.21,7.86,NA,0,8.37,0.98,,,,
8034,榮群電訊,355741621,25896449,4413,13.73,15.35,11.5,12.98,11.9,NA,1.68,40.61,1.12,,,,
8048,德勝科技,141249687,6310544,3095,22.38,24,20.1,21.93,20.1,15.46,5.47,14.49,1.61,,,,
8082,捷超通訊,376872088,32766354,5225,11.5,12.55,10.15,11.44,10.9,NA,0,51.58,1.7,,,,
8097,鴻松精密,80159439,13017268,2983,6.15,7.72,4.1,4.95,7.3,NA,0,32.26,1.24,,,,
1333,恩得利  ,409594858,32635026,8495,12.55,14.5,9.4,12.53,12.1,NA,2.06,31.83,1.41,,,,
1336,台翰    ,60986496,3354956,1550,18.17,19.5,16.7,17.98,17.55,NA,4.67,5.06,0.68,,,,
1582,信錦    ,1921599065,29298019,16905,65.58,69,60,65.01,60.7,11.58,4.94,21.64,2.24,,,,
1815,富喬    ,672531986,44359880,13290,15.16,16.2,13.3,14.9,13.4,NA,1.79,17.92,1.15,,,,
3078,僑威科技,1542320679,67791153,20515,22.75,25.45,18.95,22.28,21.5,16.8,3.9,36.45,1.47,,,,
3089,展成科技,50512632,5989575,1862,8.43,9,7.43,8.43,8.23,NA,0,11.48,0.74,,,,
3114,好德科技,47812415,3558671,1546,13.43,14.25,12.6,13.34,12.7,635,8.03,7.32,0.83,,,,
3115,寶島極光,70784017,4568229,1581,15.49,16.85,12.5,13.68,15.7,NA,0,12.12,1.68,,,,
3144,新揚科  ,74036443,6091058,1415,12.15,14.1,9.56,12,13.85,NA,0,8.82,2.42,,,,
3191,和進電子,74308335,6900077,2222,10.76,11.5,9.49,10.51,9.6,NA,5.2,12.74,0.73,,,,
3202,樺晟電子,552284017,21979377,8346,25.12,26.7,21.95,24.42,22.3,13.85,3.63,32.5,1.18,,,,
3206,志豐電子,96077403,5874249,2404,16.35,17.65,13.55,15.85,15.6,NA,2.24,15.16,1.07,,,,
3207,耀勝電子,285647697,19224689,6610,14.85,16.5,13.15,14.6,13.15,101.15,3.8,53.31,0.96,,,,
3226,至寶電腦,33347385,3284765,1438,10.15,11.4,8.8,9.89,9.63,NA,10.38,8.82,1.38,,,,
3229,晟鈦    ,216153786,16066758,4954,13.45,14.15,12.3,13.25,13.4,121.82,4.62,26.57,1.1,,,,
3236,千如電機,291088649,19196642,6582,15.16,16.7,12.3,14.59,12.75,NA,6.9,44.18,0.92,,,,
3276,宇環科技,67475218,9427579,2323,7.15,7.91,6.12,6.95,7.61,NA,0,12,0.84,,,,
3288,點晶科技,272282135,10004752,4882,27.21,28.95,23.8,26.48,24,NA,0.91,20.1,2.24,,,,
3294,英濟    ,308310894,14071497,5193,21.91,24.2,17.7,21.73,17.7,NA,2.25,10.42,0.83,,,,
3299,帛漢    ,330723720,12054934,5262,27.43,29.5,24,26.6,24.1,13.85,3.77,26.16,1.25,,,,
3310,佳穎精密,26088715,2068500,697,12.61,14.25,11.5,12.25,14.25,NA,9.82,6.06,1.42,,,,
3313,斐成企業,192671179,12465906,4789,15.45,17.2,13,15.19,13.1,NA,0,20.61,0.84,,,,
3322,建舜電子,518108541,21713785,9677,23.86,25.6,21.05,23.52,21.2,38.55,5.66,30.01,1.46,,,,
3332,幸康電子,34739346,1088397,740,31.91,33.2,30.1,32.02,30.25,11.91,13.22,2.26,1.28,,,,
3354,律勝    ,37143792,2224992,862,16.69,18,15.05,16.37,15.5,NA,4.06,3,0.92,,,,
3390,旭軟電子,412240865,11662668,5462,35.34,39.7,29.6,34.55,30.1,13.09,2.65,26.6,1.99,,,,
3465,祥業科技,63863300,6818260,2021,9.36,10.25,8.21,9.16,9.3,NA,7.95,23.67,1.32,,,,
3484,崧騰    ,708016126,16558265,7665,42.75,47.5,36.2,40.84,42.5,13.89,5.17,41.01,2.05,,,,
3511,矽瑪科技,276321173,4297272,3072,64.3,68.1,57.3,63.29,58,12.78,3.62,13.83,2.24,,,,
3512,能緹    ,108245438,4787846,2047,22.6,24.3,20.05,22.29,20.85,NA,5.75,14.96,1.25,,,,
3526,凡甲科技,1875300981,20484981,13467,91.54,95.8,85.5,90.98,87.5,10.76,4.62,39.17,3.55,,,,
3548,兆利科技,552814667,11993975,6946,46.09,51.7,40,44.21,43.6,15.14,2.29,24,1.06,,,,
5301,祥裕電子,10444145,1544683,648,6.76,7.34,5.8,6.64,6.5,NA,0,3.41,0.83,,,,
5309,系統電子,422747927,35088352,7417,12.04,12.6,11.6,11.97,12.1,NA,0,26.88,1.51,,,,
5317,凱美電機,198960922,26196821,4889,7.59,7.93,7.18,7.49,7.2,NA,4.16,19.21,0.61,,,,
5321,友銓電子,44000546,11406253,2070,3.85,4.17,3.51,3.85,3.99,NA,0,5.07,0.42,,,,
5328,華容    ,73879569,8539570,2239,8.65,9.5,7.56,8.66,7.78,NA,0,5.11,0.78,,,,
5340,建榮工業,166806680,21077096,5430,7.91,8.45,6.9,7.78,6.99,NA,0,12.71,0.81,,,,
5345,天揚    ,71658821,10671353,3122,6.71,7.2,6.05,6.63,6.39,NA,0,21.34,0.47,,,,
5349,先豐通訊,920800379,65885569,18126,13.97,15.5,12.05,13.64,12.05,20.42,0,32.74,0.93,,,,
5355,佳總興業,153922269,9443855,3418,16.29,17.3,15,16.37,15.5,NA,0,6.85,1.83,,,,
5356,協益電子,208851113,18926158,4383,11.03,11.5,10.2,10.9,10.6,16.56,0.94,13.52,0.54,,,,
5364,浩騰    ,1597253701,102304229,21835,15.61,17.7,13.15,15.55,13.5,NA,11.25,54.11,1.56,,,,
