櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
98年09月 Sep. 09,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 551,922,632,649元",,,,,,"3. 櫃檯買賣月總成交筆數： 5,259,643筆",,,,,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 15,229,440,295股",,,,,,4. 成交量週轉率： 20.98%（以上櫃股數計算）,,,,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
3252,海灣科技,8989893,4215831,660,2.13,3.18,1.23,2,3.18,NA,0,2.78,79.5,,,,
3259,鑫創科技,317286406,10147566,4882,31.26,34.15,27,30.86,30.9,NA,0,16.6,1.82,,,,
3260,威剛科技,13325422025,167318916,82592,79.64,86,72.5,79.61,78,NA,0.33,78.65,3.05,,,,
3264,欣銓科技,3305620790,181112552,42449,18.25,19.65,16.25,18.03,18.5,24.34,6.48,40.95,1.18,,,,
3265,台星科  ,439734658,44193732,9942,9.95,10.6,8.61,9.81,10.3,NA,5.33,16.22,0.81,,,,
3268,海德威  ,162562588,4906665,3372,33.13,36.55,30,32.91,31.3,NA,3.7,16,3.19,,,,
3291,遠翔科技,315871654,8759324,4441,36.06,38.9,30,35.07,35.35,36.82,3.33,26.86,2.77,,,,
3317,尼克森  ,3385593147,61728236,33299,54.84,60.4,47.15,53.77,56.7,32.59,2.64,101.4,2.02,,,,
3372,典範    ,1181438352,104588498,20797,11.29,12.6,8.65,10.01,11.3,NA,11.68,34.57,0.97,,,,
3438,類比科  ,858620465,12872110,8103,66.7,70,62,66.19,66.4,16.12,7.53,32.32,3.03,,,,
3527,聚積    ,2642476569,20747550,14743,127.36,140,108,126.2,128.5,19.5,4.65,63.38,3.45,,,,
3553,力積電子,2530907929,37290788,18666,67.86,82.1,52.8,70.15,72.8,42.08,2.06,80.01,4.95,,,,
3556,禾瑞亞  ,6084862500,92129816,48343,66.04,78.3,47.8,66.97,71.8,38.6,2.36,209.68,3.69,,,,
5302,太欣半導,134745077,7590855,3545,17.75,18.75,16.7,17.6,17.9,NA,0,4.68,1.98,,,,
5314,世紀民生,333181820,34699094,9636,9.6,11.7,7.4,9.55,11.7,NA,0,31.1,1.38,,,,
5324,德豐    ,12293266,628994,566,19.54,23,16.4,19.84,22.9,NA,0,1.32,2.59,,,,
5326,漢磊科技,533823848,58159782,14175,9.17,10.2,8,8.85,9.3,NA,10.75,17.81,1.05,,,,
5344,立衛科技,79315656,3975641,2099,19.95,21.4,18.05,19.75,19.55,11.71,4.29,5,1.67,,,,
5346,力晶    ,2153020287,714810513,42707,3.01,3.54,2.64,3.03,2.96,NA,0,8.14,0.85,,,,
5347,世界先進,2314855226,160624036,39897,14.41,15.1,13.75,14.31,14,NA,2.85,9.57,1.23,,,,
5351,鈺創科技,2021429936,131515913,33059,15.37,16.75,12.8,14.92,15.25,NA,13.04,31.46,1.21,,,,
5387,茂德科技,293468640,199282394,8365,1.47,1.65,1.15,1.36,1.57,NA,0,2.74,0.34,,,,
5425,台半    ,3596604240,144909388,43551,24.81,27.45,22.15,24.43,26.45,82.66,2.64,59.4,1.52,,,,
5455,訊利電業,117123156,14222419,3329,8.23,12.15,6.69,7.98,12.15,NA,12.75,38.97,1.3,,,,
5466,泰林科技,275921388,30124695,7373,9.15,10.05,7.5,8.66,10.05,NA,13.03,12.09,0.65,,,,
5468,凱鈺科技,9199250,1058572,543,8.69,9.72,7.76,8.56,9.72,NA,0,1.36,1.41,,,,
5483,中美晶  ,9526006019,128136121,78069,74.34,79.7,64.3,73.5,77.1,18.67,5.83,42.81,2.37,,,,
5487,通泰    ,189448556,10497885,3743,18.04,20.1,16.6,18.01,19.5,16.25,5.12,23.22,1.24,,,,
6103,合邦電子,2328252,988029,320,2.35,2.55,2.14,2.36,2.39,NA,0,1.22,1.24,,,,
6104,創惟科技,2994552022,73583592,31353,40.69,47.45,31.5,38.31,44.3,1107.5,3.7,87,2.59,,,,
6129,普誠科技,932181060,62924285,19566,14.81,15.9,13.35,14.46,15.55,777.5,3.85,35.16,1.29,,,,
6138,茂達電子,1948936734,56222200,27222,34.66,37.4,32,34.11,33.85,38.91,2.06,44.48,2.11,,,,
6147,頎邦科技,4104563502,149603775,48592,27.43,29.4,25.1,27.08,25.8,NA,9.68,47.13,1.46,,,,
6182,合晶科技,6418330229,125984692,67678,50.94,55.3,44,50.18,53.7,NA,4.28,49.23,2.06,,,,
6186,晶磊興業,4388046,1266152,265,3.46,3.99,2.6,3.28,3,NA,0,1.76,1,,,,
6198,凌泰科技,22587111,2581258,977,8.75,9.65,7.8,8.42,8.65,NA,0,7.44,0.95,,,,
6223,旺矽科技,550686244,14897416,7651,36.96,39.9,32.5,35.85,37.75,51.01,1.58,20.34,1.43,,,,
6229,研通科技,89950853,5517872,2617,16.3,17.4,14.8,16.01,17,23.61,3.52,15.62,1.41,,,,
6233,旺玖科技,3841992341,105674576,44070,36.35,39.9,33.05,36.05,35.4,126.43,1.97,122.53,2.37,,,,
6236,凌越科技,347676,35369,44,9.82,11.9,9.12,10.03,9.94,NA,0,0.28,3.6,,,,
6237,驊訊電子,1426789561,23294724,14395,61.24,65,55.6,60.37,59.2,NA,0.42,36.25,3.35,,,,
6243,迅杰科技,3357142773,50342241,31110,66.68,71.2,60.3,65.95,66.5,51.95,1.9,67.52,3.64,,,,
6261,久元電子,3107818554,43478770,23030,71.47,81.6,60,72.46,81,19.1,3.82,46.25,2.68,,,,
6287,元隆電子,22408178,3562292,727,6.29,6.96,5.66,6.17,5.85,NA,0,1.39,1.41,,,,
6291,沛亨半導,56806451,5412617,1779,10.49,11.95,8.6,9.9,10.9,NA,7.98,10.82,1.25,,,,
8024,佑華微電,342493626,16020485,6401,21.37,23.5,18.6,20.69,22.1,16.74,7.51,28.46,1.45,,,,
8040,九暘    ,802386132,27242094,12166,29.45,31.7,26.9,28.99,28.75,NA,3.82,32.39,2.18,,,,
8054,安國國際,3391664265,54502195,29662,62.22,67.2,52.4,60.99,63.5,29.53,1.57,72.38,2.97,,,,
8066,福陞科技,98368,82831,40,1.19,1.35,1.11,1.19,1.2,NA,0,0.07,0.46,,,,
8079,誠遠科技,882159465,47973641,13044,18.38,20.6,16.15,18.04,19.9,20.1,5.02,76.82,1.48,,,,
8084,巨虹電子,72487746,5187581,2282,13.97,15.3,12.7,13.96,14.5,NA,0,12.82,1.43,,,,
8086,宏捷科技,2367521098,72579522,24806,32.61,39.2,23.35,32.67,37,78.72,1.18,63.7,3.21,,,,
8088,品安科技,214818394,18346732,5840,11.7,12.8,9.9,11.37,12.65,NA,0,43.91,0.93,,,,
8261,富鼎先進,2842139000,93112938,35614,30.52,32.4,28.8,30.15,31.05,17.54,2.89,68.38,1.97,,,,
8277,商丞科技,15524916,4444367,674,3.49,4.31,2.92,3.37,3.53,NA,0,3.58,2.15,,,,
1569,濱川企業,420670038,14115401,6545,29.8,33,22.2,28.92,30.65,16.3,1.92,23.26,1.51,,,,
3069,寶晟科技,37899654,4592539,1538,8.25,9.51,6.43,7.87,8.15,NA,0,17.19,0.89,,,,
3071,協禧電機,644953150,49738328,12597,12.96,15.55,9.3,13.05,14.9,27.09,0,24.71,2.18,,,,
3088,艾訊    ,222452713,9167806,4226,24.26,25.8,22.6,23.92,23.45,11.55,8.52,11.63,1.55,,,,
3126,信億科技,12775641,819660,524,15.58,19.6,12.8,15.08,19.6,NA,0,2.37,3.26,,,,
3171,天馳科技,17705088,2164022,1007,8.18,8.82,7.35,8.06,8.5,170,3.52,6.69,0.68,,,,
3211,順達科技,9117289179,88355001,48116,103.18,116,92.7,102.33,112.5,11.82,6.21,68.88,3.43,,,,
3213,茂訊電腦,756091176,8047032,6616,93.95,98,88.5,92.93,93,12.65,5.37,17.93,4.89,,,,
3217,優群科技,1009321119,40066165,14414,25.19,27.4,23.6,24.91,25.3,NA,4.78,53.07,1.78,,,,
3287,廣寰科  ,201096317,7086682,3770,28.37,30.2,26.5,27.87,27.15,16.16,2.35,16.79,2.13,,,,
3323,加百裕  ,3254066937,63390584,27575,51.33,56,43,48.41,53.2,10.77,4.68,70.67,2.15,,,,
3325,旭品    ,494519111,19896714,6577,24.85,28.15,22.6,24.81,28.15,17.7,4.26,31.79,1.28,,,,
3416,融程電  ,257641257,4387886,3210,58.71,62,54,58.08,59.3,10.24,8.9,10.4,2.37,,,,
3483,力致科技,2445074816,24106935,15448,101.42,114.5,89.1,100.75,96.8,21.8,3.09,60,2.45,,,,
3489,筌寶    ,157757601,8168433,3920,19.31,21.1,18,18.89,19.5,11.61,5.58,19.68,1.16,,,,
3521,鴻翊    ,14923714,681116,489,21.91,23.3,19.6,20.99,21.35,NA,10.77,2.18,1.24,,,,
3540,曜越    ,588008341,13057902,7901,45.03,48.8,37,42.87,45,14.8,5.55,25.36,1.71,,,,
3577,泓格科技,55414443,2241633,1229,24.72,26.7,23.05,24.18,25.1,20.08,5.97,5.36,1.74,,,,
3611,鼎翰科技,532279900,7659281,5681,69.49,73.8,65.6,68.63,66.5,11.53,4.51,29.26,3.35,,,,
3652,精聯電子,232841697,6757146,3695,34.45,37.35,31.3,33.35,34.3,11.14,7.58,14.2,1.47,,,,
5371,中強光電,6734245603,165275561,67000,40.74,42.95,37.8,40.31,39.9,17.5,5.58,22.83,1.61,,,,
5384,捷元    ,164962490,20633045,4270,7.99,8.9,7.35,7.85,8.9,NA,16.17,22.34,0.66,,,,
5386,青雲國際,194562,25028,31,7.77,8.38,6.9,7.9,8.38,NA,0,0.07,18.22,,,,
5426,振發實業,564193145,33628503,9070,16.77,17.4,15.8,16.52,17.05,9.07,9.67,23.39,1.15,,,,
5438,東友    ,827875619,29068887,11145,28.47,34,23.95,28.33,31.5,14.58,1.9,25.83,2.26,,,,
5450,寶聯電腦,86329636,5591246,1802,15.44,16.5,14.1,15.24,15.7,NA,0,11.1,1.22,,,,
5465,富驊企業,116754970,16066700,1951,7.26,7.59,6.6,7.03,7.17,NA,0,6.76,1.15,,,,
5474,聰泰科技,59908368,3161595,1626,18.94,20.2,17.5,18.84,20.2,10.47,7.42,9.37,1.46,,,,
5490,同亨科技,161516013,8631976,3091,18.71,20.05,17.35,18.4,18.3,13.76,3.44,9.1,1.33,,,,
6105,瑞傳科技,514881278,17737162,8614,29.02,31,26.9,28.65,28.75,9.33,4.17,16.13,1.31,,,,
6121,新普科技,15069942627,87791465,49544,171.65,193,147,168.4,182.5,16.22,3.28,37.9,3.77,,,,
6123,上奇科技,243897005,12828781,4844,19.01,22.2,16.25,18.31,22.2,18.2,6.26,30.15,1.83,,,,
6150,撼訊科技,924759160,48595334,16589,19.02,21.3,15.7,18.73,21,17.36,2.38,75.6,1.91,,,,
6160,欣技資訊,358704454,8792827,4951,40.79,44.5,35.5,38.97,40.8,14.95,9.31,12.39,3.21,,,,
6161,捷波資訊,538825492,35901506,10553,15,16.6,13.15,14.62,15.5,NA,5.03,35.51,1.04,,,,
6188,廣明光電,10387278542,160078696,69430,64.88,68.8,59.1,64.5,66.6,13.24,4.65,56.14,2.44,,,,
6199,精威科技,24286958,1723179,716,14.09,14.9,13,13.97,13.1,NA,0,2.73,1.23,,,,
6219,富旺    ,1866402,244772,132,7.62,8.7,6.53,7.87,8.4,NA,0,1.25,0.93,,,,
6222,上揚科技,14137215,4123393,712,3.42,4.2,2.82,3.33,0,NA,0,6.69,0.77,,,,
6228,全譜科技,29827363,3565112,1166,8.36,9.5,7.27,8.1,8.79,NA,0,8.67,0.81,,,,
6230,超眾科技,2281590932,50167029,21419,45.47,48.5,41.9,44.72,45.7,11.66,4.81,58.1,2.05,,,,
6247,淇譽電子,101207811,5207040,2374,19.43,23.6,16.7,18.05,20.1,39.41,0.99,8.63,1.37,,,,
6298,崴強科技,315239965,14957702,6763,21.07,22.5,19.1,20.65,21.25,23.1,3.29,9.02,1.46,,,,
8050,廣積    ,3135214466,52789774,29150,59.39,66.7,50.5,59.36,57.4,16.73,4.25,81.93,2.75,,,,
8076,伍豐科技,6421200771,79526844,45690,80.74,91,72,80.5,76.5,NA,1.98,51.62,4.14,,,,
8114,振樺電  ,482225122,9724062,5861,49.59,55.2,41.45,47.56,51.5,14.93,8.71,17.7,3.45,,,,
8210,勤誠興業,415799771,24572463,8430,16.92,19.55,14.5,16.69,18.85,17.45,2.65,22.04,1.39,,,,
8234,新漢    ,181064008,7389269,3405,24.5,26.3,20.2,23.71,23.65,10.56,8.45,9.14,1.54,,,,
8299,群聯電子,27788686088,109090405,75922,254.73,272.5,228,252.9,272.5,32.33,1.36,74.35,5.41,,,,
3066,李洲科技,436051710,30804866,9415,14.15,16.1,11.3,12.92,15.9,NA,0,21.74,1.67,,,,
3128,昇銳電子,553659858,24918567,8594,22.21,25,17,19.84,24.1,18.4,4.14,59.33,1.47,,,,
3230,錦明實業,255315646,17537518,5395,14.55,16.2,12.4,14.2,14.3,24.24,6.99,20.37,0.63,,,,
3297,杭特電子,140858643,4886486,2343,28.82,31,25.1,28.23,29.7,15.8,3.36,14.21,1.38,,,,
3339,泰谷光電,3851887169,131127183,43317,29.37,36.25,20.8,27.23,36.25,NA,0,84.19,2.95,,,,
3362,先進光  ,177848259,5773405,2219,30.8,32.4,29.2,30.68,32.1,NA,0,11.23,3.59,,,,
3434,哲固資訊,16807658,1189165,377,14.13,16.55,12.35,14.31,15,NA,1.66,3.63,1.18,,,,
3452,益通光能,6049662025,81631948,43154,74.1,88.5,62.5,75.22,65.1,NA,6.14,40.09,1.05,,,,
3455,由田新技,86384160,5305306,1968,16.28,17.3,15,15.82,16.45,NA,12.15,10.36,0.67,,,,
3490,單井    ,249058119,9357522,4524,26.61,29,23.9,26.19,28.3,NA,8.83,31.02,1.83,,,,
3516,亞帝歐  ,301592190,17631982,6783,17.1,18.6,15.4,16.65,16.75,NA,13.73,22.97,0.49,,,,
3520,振維    ,173533175,12547514,3722,13.83,14.8,11.8,13.78,13.9,77.22,3.59,24.18,0.81,,,,
3522,宏森    ,264026309,14590166,5816,18.09,21.55,14.05,16.96,18.5,NA,2.16,41.16,1.02,,,,
3523,迎輝科技,1231477570,28955416,13959,42.53,47,36.6,42,44.2,NA,4.36,28.62,1.37,,,,
3531,先益電子,552416120,16518156,6242,33.44,38.7,27.1,30.31,35.8,27.97,4.18,27.69,1.28,,,,
3562,頂晶科技,71500388,2208099,1683,32.38,34.55,27.6,32.09,32.6,NA,3.06,4.22,1.69,,,,
3615,安可光電,208212870,3827363,2809,54.4,58.5,48,53.75,55.1,NA,0,12.51,2.66,,,,
4729,熒茂光學,396917544,15056934,8202,26.36,28.5,21.6,26.18,25.7,NA,1.94,23.71,1.2,,,,
5315,光聯科技,176446076,32328079,6537,5.45,6.3,4.56,5.23,5.75,NA,0,13.68,0.8,,,,
5392,應華精密,4867877545,23974343,17184,203.04,215.5,188,200.31,201.5,22.87,0.99,34.34,6.11,,,,
5395,普揚科技,0,0,0,,0,0,0,3.72,NA,0,0,1.66,,,,
5432,達威光電,4272876,3953460,382,1.08,1.43,0.84,1.1,1.02,NA,49.01,4.85,11.33,,,,
5443,均豪精密,626579173,52345565,14435,11.97,12.9,10.6,11.75,12.4,NA,0,23.03,0.99,,,,
6125,廣運機械,1208449119,43511176,16295,27.77,29.9,22.75,26.26,28.7,9.05,8.6,25.26,1.13,,,,
6156,科橋電子,27160885,8584218,1726,3.16,4.6,2.81,3.22,3.04,NA,0,3.91,0.63,,,,
6167,久正光電,80244781,18897310,4230,4.24,4.82,3.59,4.06,4.39,NA,9.11,11.65,0.73,,,,
6234,高僑    ,131703718,8050205,2910,16.36,17.6,14.6,16.01,16.4,NA,0.48,11.2,0.44,,,,
6244,茂迪    ,10693003282,118812161,68655,89.99,97.5,80.1,89.72,87.8,17.32,5.69,39.46,1.72,,,,
6246,臺龍電子,220618087,16624719,3958,13.27,15.15,11.85,13.05,15.15,NA,0,12.46,2.68,,,,
6278,台表科  ,6474486922,84842888,41394,76.31,80.9,70.8,75.88,79,17.36,2.77,47.46,2.43,,,,
6294,智基科技,5324323,4707663,366,1.13,1.51,0.78,1.16,1.4,NA,0,2.8,9.33,,,,
8049,晶采光電,113741996,9118512,3038,12.47,13.4,11.6,12.34,11.8,NA,0,12.54,1.26,,,,
8053,巨擘科技,136797766,19726796,2307,6.93,7.4,6.21,6.74,6.89,NA,0,4.55,0.4,,,,
8064,東捷科技,216435106,13523355,5115,16,17.45,14.2,15.73,16.6,NA,2.4,10.3,0.76,,,,
8069,元太科技,20283804925,401866618,163967,50.47,54.8,47.3,50.03,50.5,NA,0,48.29,6.54,,,,
8071,豐聲科技,57458980,2149541,1292,26.73,28.5,25,26.26,25.3,105.42,0,15.61,2.4,,,,
8077,冠華科技,41269335,2226462,1194,18.53,20.25,16.5,18.14,18,NA,0,11.71,3.04,,,,
8087,華鎂鑫  ,7349320,763339,358,9.62,10.8,7.84,9.19,9.7,NA,0,2.17,0.8,,,,
8107,大億科技,616861960,37478282,13052,16.45,17.5,15.1,16.49,17.2,25.67,5.81,21.84,0.91,,,,
8111,立碁電子,385489163,22415696,8201,17.19,18.8,14.8,16.82,17.8,NA,5.67,26.82,1.52,,,,
8240,華宏新技,4284380520,68901121,38282,62.18,72.8,44.6,61.97,62.5,44.96,0.78,90.52,1.71,,,,
8266,中日新  ,403253641,16297146,6833,24.74,26.75,20.1,24.11,25.7,NA,7.74,23.28,1.55,,,,
3068,美磊科技,2412473538,39452580,16707,61.14,66.3,53.4,60.85,59.5,22.88,1.51,56.93,3.61,,,,
3095,及成    ,5881730109,245520924,60823,23.95,30.8,16.4,23.43,30.3,NA,6.6,128.82,1.47,,,,
3152,璟德電子,2248784611,18655760,12059,120.54,132,100.5,120.84,129,26.01,2.32,29.73,4.03,,,,
3221,台灣嘉碩,732436355,33911543,10821,21.59,26.3,14.05,21.38,24.2,NA,3.38,48.1,1.4,,,,
3290,東浦    ,59479396,7388155,2274,8.05,8.5,7.6,8.03,8.3,8.65,6.02,9.94,0.75,,,,
3306,鼎天國際,1799323824,41440238,19615,43.41,49.1,33.5,42.06,47,156.67,1.06,58.08,2.06,,,,
3431,長天科技,84109831,9465476,3231,8.88,9.8,7.61,8.38,9,NA,10.77,19.73,1.15,,,,
3454,晶睿通訊,367381682,11793847,5825,31.15,33.2,27,30,30.7,27.66,5.01,20.36,1.87,,,,
3491,昇達科技,936565362,12309579,7462,76.08,81,70.8,75.34,74.7,12.25,6.02,30.65,2.86,,,,
3499,環天科技,96628257,6638856,2629,14.55,16.3,12.1,14.23,15.4,102.67,7.79,13.74,0.91,,,,
4903,聯光通信,98318969,12878144,3522,7.63,8.38,6.69,7.45,8.38,15.81,0,17.64,0.81,,,,
4905,台聯電訊,57813002,4085894,1190,14.14,15.15,13.1,14.05,14.95,34.77,2.67,7.25,1,,,,
4907,正華通訊,91027910,6321567,1464,14.39,19.2,11,13.67,11.45,NA,0,21.83,3.71,,,,
4908,前鼎光電,749364108,22075830,10652,33.94,37.45,29.8,33.38,37.45,14.92,5.6,33.07,2.98,,,,
4909,新復興  ,1221624992,28993811,14533,42.13,45.2,37.8,41.59,40.8,15.22,2.57,35.84,2.03,,,,
5304,鼎創達  ,2177372,836566,664,2.6,3.12,2.25,2.73,2.32,NA,0,0.45,0.77,,,,
5306,訊康科技,21723059,4408352,1246,4.92,5.3,4.31,4.82,4.95,NA,0,6.5,0.79,,,,
5348,系通科技,13355896,1030100,526,12.96,14.4,12.1,12.91,13.2,22.76,0,4.74,1.27,,,,
5353,台林通信,56765719,5739658,1895,9.89,10.6,9,9.65,10.1,18.36,1.38,5.69,0.73,,,,
6109,亞元科技,18509605,2038681,690,9.07,10.1,6.85,8.75,0,NA,0,4.18,1.14,,,,
6143,振曜科技,7778009116,100911078,55933,77.07,91,64.5,76.84,84,35,1.16,148.14,5.31,,,,
6152,百一電子,1780325597,49879119,19923,35.69,37.8,33,35.35,35.9,15.28,4.15,36,2.14,,,,
6163,華電聯網,412159971,18877479,8253,21.83,22.7,19.85,21.72,22.2,9.96,11.57,20.79,1.5,,,,
6170,統振    ,1918503247,61974879,25266,30.95,34.6,25.95,29.73,32.8,28.52,5.18,75.93,2.24,,,,
6190,萬泰科技,440928237,29782912,7444,14.8,16.25,13.35,14.48,15.4,NA,9.02,26.43,1.35,,,,
6218,豪勉科技,247739959,11487177,4450,21.56,22.8,19.1,20.96,21.95,9.76,6.83,22.61,1.37,,,,
6241,易通展  ,11432783,576516,390,19.83,22.6,15.5,18.24,21.45,NA,0,1.91,3.57,,,,
6245,立端科技,88132923,6242384,2280,14.11,15.3,12.2,13.86,14.75,NA,4.13,9.7,1,,,,
6263,普萊德  ,183295921,6209441,3333,29.51,31.55,26.3,28.98,31.55,12.98,7.29,11,2.2,,,,
6264,德士通  ,25689072,3387305,943,7.58,8.1,6.82,7.51,7.48,NA,0,5.74,0.89,,,,
8034,榮群電訊,323549519,25052580,3392,12.91,14.6,10.8,12.22,14.3,NA,1.39,37.98,1.31,,,,
8048,德勝科技,169716480,8014127,4441,21.17,24.7,18.6,20.7,21.2,11.52,5.18,18.4,1.66,,,,
8082,捷超通訊,349342625,38103826,5247,9.16,11.5,6.95,9.06,11.25,NA,0,59.98,1.69,,,,
8097,鴻松精密,32122458,7416352,1932,4.33,4.8,3.7,4.25,4.35,NA,0,18.38,0.65,,,,
1333,恩得利  ,331314991,38920447,9193,8.51,9.94,5.46,8.21,9.7,NA,2.57,37.96,1.26,,,,
1336,台翰    ,35701331,2200364,1047,16.22,17.8,14.5,16.13,17.5,92.11,4.68,3.32,0.66,,,,
1582,信錦    ,5048172900,74968914,34475,67.33,74.3,60.3,66.99,68.3,16.74,4.39,55.46,2.64,,,,
1815,富喬    ,1736733314,116282379,27035,14.93,17.05,10.55,14.72,15.45,NA,1.55,47.87,1.27,,,,
3078,僑威科技,1094545404,59562246,18338,18.37,22.45,14.95,18.14,20.05,18.06,4.18,32.15,1.31,,,,
3089,展成科技,61675956,8518219,2314,7.24,8.6,5.55,6.88,8.2,NA,0,16.33,0.73,,,,
3114,好德科技,78665568,5848393,2382,13.45,14.3,11.2,12.48,13.2,29.33,7.72,12.03,0.83,,,,
3115,寶島極光,28247492,2294446,813,12.31,14.05,9.9,11.61,13.2,NA,0,6.09,1.35,,,,
3144,新揚科  ,81341940,9294914,1651,8.75,10.7,6.65,8.33,9.7,NA,0,13.45,3.2,,,,
3191,和進電子,50412159,4848901,1655,10.39,11.2,8.9,10.14,10.25,NA,4.87,8.95,0.77,,,,
3202,樺晟電子,847735017,32680158,12546,25.94,27.9,23.35,25.57,24.25,10.19,3.34,48.38,1.29,,,,
3206,志豐電子,42593266,3106702,1268,13.71,15.45,12.4,13.22,14,NA,2.5,8.02,1,,,,
3207,耀勝電子,253486764,17888609,6060,14.17,15.8,12.35,13.75,13.05,26.63,3.83,49.6,0.97,,,,
3226,至寶電腦,12657531,1372678,691,9.22,10.2,8.6,9.12,9.29,NA,10.76,3.69,1.1,,,,
3229,晟鈦    ,491293788,35096177,12271,13.99,16,11.4,13.27,13.15,16.44,4.71,58.05,0.98,,,,
3236,千如電機,253109714,18006511,4582,14.05,15.5,10.65,13.19,14.8,NA,5.94,41.44,1.14,,,,
3276,宇環科技,23574230,3807337,1161,6.19,7,5.14,6.03,6.18,NA,0,4.85,0.68,,,,
3288,點晶科技,495317144,18522635,7352,26.74,28.45,22.2,25.79,27.6,NA,0.79,37.21,2.53,,,,
3294,英濟    ,790335602,34928529,11198,22.62,25.5,18.8,22.91,22.5,NA,1.77,25.86,1.04,,,,
3299,帛漢    ,195153235,7623591,3704,25.59,27.9,23.55,25.49,25.8,15.54,3.52,16.54,1.29,,,,
3310,佳穎精密,30150747,2648081,829,11.38,12.7,9.6,11.23,12.25,NA,11.42,7.76,1.2,,,,
3313,斐成企業,243600860,17934829,5514,13.58,16.4,11,13.22,14.9,NA,0,29.65,0.92,,,,
3322,建舜電子,628343179,27437920,10388,22.9,25.6,19.25,21.17,24.4,20.33,4.91,37.92,1.68,,,,
3332,幸康電子,65797733,2080622,1470,31.62,34.5,28.5,31.42,33.2,9.33,12.04,4.33,1.42,,,,
3354,律勝    ,108537830,6595368,2403,16.45,18,11.45,16.27,16.6,21.84,3.79,8.9,0.99,,,,
3390,旭軟電子,907534849,26575613,10405,34.14,39.8,27.3,34.34,36.8,20,2.17,60.61,2.48,,,,
3465,祥業科技,53916522,6322392,2104,8.52,9.3,7.64,8.54,8.55,NA,8.65,21.95,1.21,,,,
3484,崧騰    ,679474251,18129341,8444,37.47,40.95,33.5,37.47,37.7,11.53,5.83,44.91,1.73,,,,
3511,矽瑪科技,1270756282,19253677,12372,66,72.2,54,64.79,65.6,14.32,3.2,61.95,2.59,,,,
3512,能緹    ,93246267,4717823,2247,19.76,23,15.55,19.13,21.6,NA,5.55,14.74,1.21,,,,
3526,凡甲科技,3705306030,38421095,23715,96.43,103,88,95.35,92,10.37,4.4,73.47,3.71,,,,
3548,兆利科技,495481906,12696674,7118,39.02,44.4,31.2,36.52,43.35,12.08,2.3,25.4,1.02,,,,
5301,祥裕電子,9650797,1770605,651,5.45,7.5,2.98,4.92,6.15,NA,0,3.91,0.73,,,,
5309,系統電子,649415766,55511425,10074,11.69,12.55,10.2,11.63,12.55,NA,0,42.53,1.63,,,,
5317,凱美電機,116003374,16323949,4288,7.1,7.53,6.59,7.04,7.35,NA,4.08,11.97,0.62,,,,
5321,友銓電子,36216630,9318588,2025,3.88,4.44,2.48,3.23,3.81,NA,0,4.14,0.61,,,,
5328,華容    ,143073228,15742825,3389,9.08,9.8,8.11,8.85,9.4,20,0,9.42,0.93,,,,
5340,建榮工業,421899751,54461806,10516,7.74,9.1,4.42,7.08,8.17,NA,0,32.83,0.94,,,,
5345,天揚    ,66553468,10551647,3174,6.3,7.45,4.9,5.9,6.66,NA,0,21.1,0.47,,,,
5349,先豐通訊,1080675548,87622808,19709,12.33,14.7,7.96,10.85,13.4,31.16,0,43.54,1.06,,,,
5355,佳總興業,179036011,10280831,3830,17.41,19.15,16,17.16,16.9,NA,0,7.49,1.95,,,,
5356,協益電子,281130193,26664818,5948,10.54,11.5,9.16,10.44,10.9,16.77,0.91,19.05,0.55,,,,
5364,浩騰    ,1890225857,157469191,27438,12,15.4,8,10.81,14.7,NA,10.34,83.29,1.55,,,,
5381,合正科技,1228388273,191097697,29152,6.42,7.6,4.6,5.93,6.8,NA,0,76.54,0.59,,,,
5398,力瑋實業,32210966,4747955,1137,6.78,7.4,5.95,6.45,6.84,NA,0,8.84,0.86,,,,
5439,高技企業,213305303,15878079,4865,13.43,14.3,11.25,13.25,13.4,23.1,5.97,20.97,1.05,,,,
5457,宣德    ,742448411,64198875,12917,11.56,14.1,8.5,9.97,13.6,NA,0,30.57,1.64,,,,
5460,同協電子,271678785,22290284,6683,12.18,13.15,9.8,11.85,12.1,15.12,6.19,30.94,0.91,,,,
