櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,,
"101年9月 Sep., 12",,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 220,082,180,630元",,,,,,"3. 櫃檯買賣月總成交筆數： 2,622,381筆",,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 5,948,460,931股",,,,,,4. 成交量週轉率： 9.18%（以上櫃股數計算）,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,
"代 號
 Code",股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading Value　　　　　　　（NTD）,"總  成  交  量
（ 股 ）　　　Total Trading Volume　　　　　（Share）","總 成 交 筆 數
（ 筆 ）　　
Total Transactions",       成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比      P/E 　　
Ratio",平均殖利率（%）　　Average Yield, 週轉率（%）　 　Turnover Rate, 淨值比（%）　　PBR,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,
1256,F-鮮活  ,656512072,8063781,6101,81.41,95,69.6,82.59,76.8,16.1,1.45,45.71,4.1,
1258,F-其祥  ,16825110,565130,326,29.77,31.05,27.35,29.57,27.85,9.88,7.89,1.66,1.56,
4205,恆義食品,22077980,626124,426,35.26,36,34.5,35.37,35.7,16.76,5.6,0.95,2.25,
4207,環泰企業,140315145,11194113,3023,12.53,13.15,12.2,12.53,12.55,13.21,2.07,8.39,1,
4712,南璋    ,91567887,2333502,1557,39.24,41.3,37.8,39.16,39.3,6.72,4.42,3.41,2.41,
4303,信立    ,72332574,8257390,2472,8.75,10.05,7.51,8.38,7.7,N/A,0,11.8,0.85,
4304,勝昱科技,6559717,763826,338,8.58,9.4,8.09,8.53,8.33,N/A,0,1.28,0.81,
4305,世坤塑膠,19129618,829823,503,23.05,23.95,21.75,22.87,22.2,12.07,4.95,1.51,1.61,
6508,惠光    ,171216389,5579670,2938,30.68,32.1,29.15,30.34,29.55,12.36,5.07,7.52,1.36
8354,冠郝企業,82434868,6473201,2166,12.73,13.6,11.6,12.4,11.6,2.72,6.89,11.71,0.61
9950,萬國通路,5805010,305151,200,19.02,19.8,18.2,18.98,19.75,15.43,6.02,0.69,1.3
4401,東隆興業,122573602,4815804,1674,25.45,26.5,24.55,25.35,25.05,10.27,8.78,4,1.59
4402,福大材料,4844762,640348,218,7.56,8,7.2,7.59,7.56,N/A,0,0.93,1.08
4406,新昕纖維,5889031,873539,331,6.74,7.35,6.21,6.5,6.96,N/A,7.18,1.68,0.59
4413,飛寶動能,53248,16731,19,3.18,3.76,2.56,3,3.28,N/A,0,0.04,16.4
4417,金洲製網,55638713,3143489,1367,17.69,18.55,17.05,17.57,17.8,11.13,5.05,4.42,1.06
4419,松懋工業,34324157,3234054,1561,10.61,11.85,8.9,9.8,9.68,N/A,0,8.23,1.28
4420,光明    ,5782556,305155,158,18.94,19.45,18.8,19.03,19,25.68,7.1,1.02,1.09
4429,聚紡    ,15111769,459542,306,32.88,34,32,32.92,32.85,15.5,9.74,1.34,1.09
1558,伸興工業,175668011,1760168,1598,99.8,101.5,98.3,99.68,99.3,7.89,8.05,3.41,2.3
1566,捷邦國際,200615220,5858639,3200,34.24,35.7,32,33.58,35.45,48.56,2.25,13.95,2.81
1570,力肯實業,8023917,1152599,443,6.96,7.35,6.58,6.93,6.94,N/A,0,2.24,0.97
1580,新麥企業,527219467,4287306,3104,122.97,129.5,114,121.9,125,12.07,6,10.03,4.79
1586,和勤    ,85047581,4201016,1545,20.24,21.65,19.25,20.11,19.8,56.57,2.52,9.01,0.91
1591,F-駿吉  ,31569091,928911,505,33.98,36.5,31.8,33.62,33.4,10.95,2.99,4.56,2.46
2233,宇隆    ,247146863,3634663,2590,67.99,70.9,65,67.65,65.6,13.33,6.09,9.7,2.52
3162,精確    ,34304358,3122476,719,10.98,11.45,10.2,10.89,11.1,N/A,1.44,5.52,1.03
3379,彬台    ,99275550,2041554,1668,48.62,50.5,46.5,48.59,46.55,7.1,8.59,6.21,2.41
4502,源恆工業,5197683,891443,323,5.83,6.2,5.25,5.9,5.86,N/A,0,1.51,0.69
4503,金雨企業,4826532,793473,249,6.08,6.81,5.3,6.06,6.6,N/A,0,2.16,1.02
4506,崇友實業,188533768,10687871,3399,17.63,18.6,16.7,17.58,17.4,11.37,5.74,5.43,1.06
4510,高鋒工業,13587699,1386806,737,9.79,9.97,9.66,9.79,9.8,17.19,8.16,1.6,0.74
4513,福裕事業,45305575,4070745,1580,11.12,11.35,10.9,11.11,10.9,8.2,0,5.29,0.96
4523,永彰機電,273538767,8214510,5051,33.29,35.35,30,33.35,34.7,33.05,2.01,12.84,1.19
4527,方土霖  ,47573741,2700188,980,17.61,18.35,16.9,17.6,17.95,7.84,6.07,4.74,1.29
4528,江興鍛壓,78455480,3837098,1708,20.44,21.15,19.9,20.29,19.95,7.5,7.51,5.48,1.16
4529,雷風    ,6062833,445822,238,13.59,13.95,13.3,13.72,13.4,N/A,0,0.85,1.22
4530,宏易精密,8960982,2646316,702,3.38,3.77,2.4,3.14,3.38,N/A,0,2.65,0.56
4533,協易機械,108989612,9539859,3165,11.42,11.85,11.05,11.36,11.15,8.71,7.71,6.65,0.77
4534,慶騰精密,1876185,233500,130,8.03,8.82,7.6,8.24,7.85,N/A,6.36,0.35,0.79
4535,至興精機,49807786,1171751,782,42.5,43.2,41.9,42.49,42.4,9.3,7.07,1.55,1.58
6122,擎邦國際,30260772,2227472,997,13.58,13.9,13.4,13.59,13.65,22.38,7.32,3.24,0.84
6603,富強鑫  ,124088960,7834701,3459,15.83,17.1,14.8,15.53,15.1,16.78,6.62,7,0.94
6609,瀧澤科技,41943242,2140202,970,19.59,20.05,19.25,19.54,19.35,6.6,7.75,3.01,0.92
8083,瑞穎    ,98706739,1556176,973,63.42,67.3,58.8,63.2,63.9,12.22,4.69,5.16,3.91
8255,朋程    ,226532807,3121199,2418,72.57,75.4,70.5,72.9,72.6,13.6,6.19,4.17,2.36
8996,高力    ,245681074,6742818,4143,36.43,38.4,32,35.45,35.2,17.6,4.26,9.65,1.81
9951,皇田工業,254400180,6278059,3404,40.52,42.5,36.4,40.76,41,9.56,6.09,8.38,2.88
2061,風青    ,28603145,944566,402,30.28,31.5,29,30.22,29,N/A,3.44,2.33,2.32
4609,唐鋒實業,182747412,10744148,5334,17,19,14.1,16,14.1,N/A,6.8,22.41,1.22
2035,唐榮公司,230838485,7293925,3664,31.64,34.9,27.1,30,31.85,35.39,0,2.08,1.47
2063,世鎧精密,17859648,747743,532,23.88,25.5,22.05,23.87,24,12.37,12.5,1.81,1.5
5009,榮剛材料,2430661239,86899781,32629,27.97,29.05,26.95,27.95,28.3,10.48,5.19,20.6,1.45
