,40878 ,,,,,,,December 2011,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,8573625387 ,252410697 ,83588 ,33.97,34.22,35.00,35.60,12/06,31.85,12/15,6.84
1102  亞泥,4388087271 ,134898507 ,43951 ,32.53,32.76,34.00,34.35,12/01,30.65,12/19,4.30
1103  嘉泥,170673059 ,14011535 ,4199 ,12.18,12.12,11.85,13.35,12/01,11.15,12/20,1.86
1104  環泥,36241199 ,2678267 ,1410 ,13.53,13.57,13.30,14.20,12/01,12.75,12/19,0.44
1108  幸福,19345387 ,3596101 ,1301 ,5.38,5.43,5.31,5.65,12/01,5.11,12/13,0.89
1109  信大,13482176 ,1301416 ,395 ,10.36,10.36,10.55,10.75,12/01,9.90,12/19,0.31
1110  東泥,20006055 ,2004344 ,817 ,9.98,10.08,10.10,10.45,12/07,9.45,12/20,0.35
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,1063463149 ,33122768 ,15514 ,32.11,31.99,32.25,33.00,12/26,30.70,12/13,6.55
1203  味王,23972537 ,1222174 ,852 ,19.61,19.58,19.55,20.40,12/02,18.40,12/19,0.51
1210  大成,724449363 ,25821354 ,12174 ,28.06,27.98,27.90,29.00,12/01,26.85,12/19,4.92
1213  大飲,68506730 ,3718536 ,2093 ,18.42,18.00,18.40,19.25,12/27,17.00,12/20,7.22
1215  卜蜂,143072758 ,10123077 ,4774 ,14.13,13.85,14.20,14.90,12/22,13.30,12/01,4.36
1216  統一,11340419079 ,262650852 ,86694 ,43.18,43.28,44.25,44.50,12/21,41.35,12/15,5.78
1217  愛之味,334377116 ,34717957 ,10014 ,9.63,9.42,10.10,10.40,12/26,8.70,12/19,6.98
1218  泰山,232673958 ,16883387 ,6861 ,13.78,13.91,14.05,14.80,12/01,12.60,12/20,4.92
1219  福壽,88213581 ,5552229 ,1582 ,15.89,15.98,16.00,16.60,12/01,14.80,12/19,1.90
1220  台榮,17508624 ,1820219 ,773 ,9.62,9.65,9.52,10.25,12/07,8.71,12/19,1.03
1225  福懋油,36961344 ,3025581 ,1200 ,12.22,12.30,12.55,12.60,12/30,11.55,12/19,1.66
1227  佳格,6439827475 ,67798422 ,45280 ,94.98,92.79,92.00,108.50,12/01,86.00,12/19,14.62
1229  聯華,525289987 ,30236529 ,10592 ,17.37,17.37,17.55,18.00,12/26,16.65,12/20,3.57
1231  聯華食,475367971 ,13565365 ,7214 ,35.04,34.90,35.10,37.90,12/01,31.20,12/20,11.41
1232  大統益,31716073 ,668944 ,541 ,47.41,47.49,47.30,48.45,12/01,46.50,12/20,0.42
1233  天仁,54087816 ,1206886 ,970 ,44.82,44.98,44.90,46.50,12/21,42.40,12/01,1.33
1234  黑松,168876489 ,6552867 ,2178 ,25.77,26.21,25.20,28.10,12/05,24.25,12/19,1.22
1235  興泰,40127972 ,1769528 ,447 ,22.68,22.66,22.75,23.50,12/23,21.90,12/19,3.15
1236  宏亞,20326906 ,907379 ,616 ,22.40,22.46,22.40,23.30,12/01,21.00,12/23,0.92
1702  南僑,1111832231 ,45799717 ,21802 ,24.28,24.35,23.00,28.40,12/02,20.70,12/20,15.57
03 塑膠工業類,,,,,,,,,,,
Plastics,,,,,,,,,,,
