,40575 ,,,,,,,February 2011,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,6969728959 ,232195157 ,61735 ,30.02,29.94,29.40,31.50,02/08,29.30,02/24,6.29
1102  亞泥,2045282580 ,67310080 ,22193 ,30.39,30.34,29.85,32.20,02/08,29.65,02/11,2.19
1103  嘉泥,248732199 ,15349960 ,3847 ,16.20,16.21,15.90,17.00,02/08,15.70,02/23,2.10
1104  環泥,367393861 ,21874169 ,2750 ,16.80,18.16,17.65,19.00,02/09,17.15,02/23,3.62
1108  幸福,49071095 ,6454855 ,1962 ,7.60,7.56,7.21,7.98,02/10,7.15,02/25,1.59
1109  信大,24965316 ,2505624 ,705 ,9.96,9.95,9.79,10.20,02/09,9.76,02/25,0.60
1110  東泥,52711174 ,4387820 ,1634 ,12.01,11.97,11.40,12.85,02/08,11.30,02/25,0.77
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,1164881560 ,34224786 ,14866 ,34.04,33.90,32.35,35.45,02/11,32.00,02/25,6.76
1203  味王,280709271 ,11299519 ,4164 ,24.84,24.12,23.15,25.80,02/10,23.00,02/25,4.71
1210  大成,907671955 ,29472917 ,11563 ,30.80,30.52,28.65,32.35,02/10,28.15,02/25,5.96
1213  大飲,87864411 ,3549864 ,2113 ,24.75,24.64,24.00,26.50,02/18,23.20,02/15,6.90
1215  卜蜂,395756209 ,20924701 ,7788 ,18.91,18.61,17.80,20.05,02/09,17.50,02/25,9.02
1216  統一,5223195933 ,133899294 ,47616 ,39.01,38.79,37.75,40.50,02/10,37.40,02/24,3.12
1217  愛之味,821410351 ,60049851 ,16319 ,13.68,13.46,13.20,14.30,02/10,13.05,02/25,13.41
1218  泰山,977917232 ,54871290 ,16397 ,17.82,17.29,16.10,19.10,02/10,15.80,02/25,16.48
1219  福壽,151243537 ,10082909 ,3522 ,15.00,14.73,14.15,15.85,02/10,14.00,02/25,3.55
1220  台榮,53306587 ,3838101 ,1584 ,13.89,13.54,13.05,14.80,02/10,12.95,02/25,2.17
1225  福懋油,493815690 ,30922140 ,9789 ,15.97,15.48,14.65,16.95,02/10,14.35,02/25,17.68
1227  佳格,2144709855 ,29610809 ,16368 ,72.43,71.35,70.50,75.70,02/14,69.50,02/09,7.98
1229  聯華,1025476340 ,46375834 ,15615 ,22.11,21.89,20.10,23.65,02/09,19.80,02/25,5.65
1231  聯華食,140856010 ,5408092 ,2480 ,26.05,25.74,24.30,27.45,02/10,24.00,02/24,4.69
1232  大統益,522271285 ,9733855 ,5163 ,53.66,52.31,50.80,56.10,02/10,50.60,02/25,6.08
1233  天仁,125075516 ,2386609 ,1311 ,52.41,51.81,52.20,54.70,02/22,50.10,02/15,2.63
1234  黑松,370252213 ,14814200 ,3924 ,24.99,25.30,23.45,27.40,02/11,22.95,02/25,2.76
1235  興泰,41780173 ,1230608 ,968 ,33.95,33.54,31.80,36.35,02/10,31.75,02/25,2.26
1236  宏亞,40302845 ,1673227 ,979 ,24.09,23.88,22.95,25.30,02/10,22.90,02/25,1.82
1702  南僑,1220948270 ,32524406 ,14234 ,37.54,37.29,38.00,39.00,02/18,35.80,02/15,11.06
03 塑膠工業類,,,,,,,,,,,
Plastics,,,,,,,,,,,
1301  台塑,24545535132 ,242931555 ,82444 ,101.04,100.73,99.50,105.00,02/22,96.80,02/15,3.97
1303  南亞,26764267759 ,316423092 ,103783 ,84.58,84.60,85.70,88.90,02/18,79.00,02/14,4.03
1304  台聚,11602053055 ,283805496 ,102862 ,40.88,40.80,37.25,44.75,02/22,37.25,02/25,32.85
1305  華夏,1673763467 ,123069667 ,29125 ,13.60,13.35,12.40,14.50,02/09,12.30,02/25,28.97
1307  三芳,149825807 ,4235634 ,2093 ,35.37,35.21,34.80,36.60,02/09,34.30,02/23,1.36
1308  亞聚,3976414430 ,79399592 ,33222 ,50.08,49.71,42.80,54.50,02/10,42.25,02/25,25.36
1309  台達化,1006271611 ,70297043 ,17223 ,14.31,13.96,12.80,15.20,02/10,12.40,02/25,25.23
1310  台苯,1416303908 ,96229442 ,24792 ,14.72,14.40,13.70,15.35,02/21,13.30,02/25,16.58
1312  國喬,5375046560 ,254019788 ,58067 ,21.16,21.21,18.00,24.00,02/09,17.70,02/25,28.02
1312A 國喬特,15254200 ,665000 ,347 ,22.94,22.46,21.00,24.40,02/11,21.00,02/25,3.32
1313  聯成,2240974203 ,94776244 ,20989 ,23.64,23.12,21.90,25.60,02/09,21.25,02/25,9.19
1314  中石化,14534232684 ,407238472 ,118531 ,35.69,35.63,33.80,38.80,02/21,33.00,02/25,22.69
1315  達新,55950942 ,1990970 ,1068 ,28.10,27.85,26.40,29.40,02/08,26.10,02/25,0.90
1316  上曜,203557174 ,9670464 ,3990 ,21.05,20.76,20.20,22.70,02/16,18.75,02/08,14.84
1319  東陽,1766441942 ,46633166 ,21143 ,37.88,37.64,37.25,39.70,02/14,36.30,02/23,8.99
1321  大洋,61887169 ,2862026 ,1088 ,21.62,21.64,20.50,22.90,02/09,20.00,02/25,1.26
1323  永裕,45305745 ,1885622 ,837 ,24.03,23.98,23.65,25.30,02/08,23.10,02/23,2.28
1324  地球,48697567 ,2610461 ,1376 ,18.65,18.59,18.00,19.40,02/21,17.70,02/25,3.47
1325  恆大,94236136 ,3671122 ,1801 ,25.67,25.33,24.85,26.75,02/21,24.70,02/25,3.88
1326  台化,21621406111 ,208469328 ,68389 ,103.72,103.50,101.00,110.50,02/08,99.00,02/25,3.66
1715  亞化,218731003 ,11238239 ,3788 ,19.46,19.41,18.90,20.30,02/08,18.75,02/25,4.51
4306  炎洲,683038954 ,24342878 ,8622 ,28.06,27.83,28.70,28.90,02/25,27.10,02/11,8.89
04 紡織纖維類,,,,,,,,,,,
Textiles,,,,,,,,,,,
1402  遠東新,10812762254 ,224887867 ,72832 ,48.08,47.91,46.05,52.00,02/08,44.90,02/25,4.73
1409  新纖,3261193537 ,220894749 ,41775 ,14.76,14.67,13.00,16.00,02/08,12.65,02/25,12.77
1410  南染,78163726 ,3882151 ,1330 ,20.13,20.18,18.75,21.60,02/10,18.35,02/25,4.31
1413  宏洲,114481164 ,10979145 ,2265 ,10.43,10.37,9.96,11.15,02/09,9.61,02/24,6.45
1414  東和,1543918772 ,95570345 ,18856 ,16.15,15.84,16.30,18.50,02/22,14.10,02/11,43.44
1416  廣豐,450641718 ,32616440 ,6972 ,13.82,13.70,12.60,14.90,02/10,12.50,02/25,8.48
1417  嘉裕,453309360 ,41694583 ,10968 ,10.87,10.80,10.45,11.55,02/08,9.95,02/25,10.98
1418  東華,111233781 ,11587561 ,2680 ,9.60,9.40,10.10,10.10,02/25,9.05,02/15,8.78
1419  新紡,1224897301 ,27327115 ,10412 ,44.82,44.29,42.60,47.20,02/09,41.85,02/25,9.11
1423  利華,61100972 ,6949641 ,1601 ,8.79,8.79,8.35,9.05,02/11,8.25,02/25,3.97
1432  大魯閣,40065927 ,2399111 ,1136 ,16.70,16.69,15.55,17.70,02/09,15.20,02/25,4.45
1434  福懋,1664178510 ,56681706 ,17727 ,29.36,28.63,27.50,31.00,02/08,27.35,02/25,3.36
1439  中和,204589513 ,5709552 ,3306 ,35.83,35.42,34.80,38.60,02/21,33.70,02/14,6.21
1440  南紡,1979634878 ,101223889 ,29306 ,19.56,19.35,17.60,21.25,02/08,17.45,02/25,6.64
1441  大東,26075007 ,2838438 ,1016 ,9.19,9.15,8.99,9.60,02/11,8.53,02/23,4.31
1443  立益,24762117 ,6404862 ,1447 ,3.87,3.81,3.70,4.15,02/08,3.65,02/25,2.20
