公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1234,黑松,304356,561556,-45.80 ,361746,-15.86 ,3381750,3190224,6.00 ,24.35,17.1,42.40 
1235,興泰,44184,39786,11.05 ,41191,7.27 ,306749,297239,3.20 ,48.55,34.7,39.91 
1236,宏亞食品,255692,131894,93.86 ,203944,25.37 ,1489532,1240385,20.09 ,23.6,16.25,45.23 
1301,台塑,15551056,17978721,-13.50 ,12675982,22.68 ,146194050,112786783,29.62 ,76.7,65.5,17.10 
1303,南亞塑膠,17157259,18862607,-9.04 ,13664781,25.56 ,160955618,114694124,40.33 ,68.4,52.6,30.04 
1304,台聚,1004232,1024649,-1.99 ,884050,13.59 ,9121484,7680483,18.76 ,25.8,15.4,67.53 
1305,華夏,715257,744004,-3.86 ,633517,12.90 ,6350829,5542367,14.59 ,11.7,11.55,1.30 
1307,三芳化工,508129,545161,-6.79 ,629423,-19.27 ,4310976,3612392,19.34 ,38.6,31.35,23.13 
1308,亞聚,477340,552406,-13.59 ,409410,16.59 ,4689738,3583517,30.87 ,30.9,23.65,30.66 
1309,台達化工,934118,1006348,-7.18 ,756133,23.54 ,8122036,5793976,40.18 ,11.85,12.65,-6.32 
1310,台苯,1105891,1077774,2.61 ,1084799,1.94 ,9680686,8616372,12.35 ,13.6,13.15,3.42 
1312,國喬石化,1348775,1380548,-2.30 ,1183704,13.95 ,12352385,9077737,36.07 ,15.1,13.25,13.96 
1313,聯成,732417,870221,-15.84 ,540013,35.63 ,6507736,4070377,59.88 ,19.9,15,32.67 
1314,中石化,3498883,3627550,-3.55 ,2533581,38.10 ,29295520,17827046,64.33 ,22.3,10.5,112.38 
1315,達新工業,215631,258999,-16.74 ,192376,12.09 ,1762723,1684671,4.63 ,24,22.15,8.35 
1316,上曜,16872,11699,44.22 ,20169,-16.35 ,141429,163240,-13.36 ,10.85,8.04,34.95 
1319,東陽,1050342,785622,33.70 ,724511,44.97 ,7305301,6032198,21.11 ,53.8,45.6,17.98 
1321,大洋,462942,529187,-12.52 ,431188,7.36 ,4098785,3533782,15.99 ,22.75,24.35,-6.57 
1323,永裕,139656,149302,-6.46 ,114784,21.67 ,1182428,936867,26.21 ,22.85,16.6,37.65 
1324,地球工業,137745,131802,4.51 ,131584,4.68 ,1035907,923282,12.20 ,23.4,14,67.14 
1325,恒大,103892,74984,38.55 ,112772,-7.87 ,800845,693547,15.47 ,25.5,28,-8.93 
1326,台化,21522518,22472957,-4.23 ,17599711,22.29 ,209070268,159533496,31.05 ,75.5,61.8,22.17 
1402,遠東新,4223220,4693723,-10.02 ,3796768,11.23 ,39211713,30584729,28.21 ,43,37.7,14.06 
1409,新纖,1970943,2101988,-6.23 ,1634261,20.60 ,18875839,14624660,29.07 ,13.05,8.41,55.17 
1410,南染,31661,31691,-0.09 ,19416,63.07 ,239354,156595,52.85 ,16.55,14.7,12.59 
1413,宏洲化工,324843,379781,-14.47 ,279449,16.24 ,3115756,2300537,35.44 ,9.9,2.4,312.50 
1414,東和,113132,156983,-27.93 ,253138,-55.31 ,2624411,2658860,-1.30 ,7.2,4.84,48.76 
1416,廣豐,11805,33322,-64.57 ,18161,-35.00 ,186353,181539,2.65 ,9.16,7.66,19.58 
1417,嘉裕,83832,104218,-19.56 ,67257,24.64 ,862176,750677,14.85 ,11.4,6.53,74.58 
1418,東華,263267,169594,55.23 ,282865,-6.93 ,2238067,2166835,3.29 ,9.66,9.1,6.15 
1419,新紡,69957,42353,65.18 ,51928,34.72 ,480089,419124,14.55 ,40,37.1,7.82 
1423,利華羊毛,67601,86342,-21.71 ,99397,-31.99 ,768585,722762,6.34 ,8.18,6.43,27.22 
1432,大魯閣,60,60,0.00 ,4885,-98.77 ,854334,18574,4499.62 ,10.05,6.1,64.75 
1434,福懋興業,2742761,2724805,0.66 ,2328062,17.81 ,24251080,19376583,25.16 ,25.4,21.5,18.14 
1435,中福,1926,2908,-33.77 ,1862,3.44 ,28623,17101,67.38 ,9.88,3.61,173.68 
1436,福益,799,1366,-41.51 ,624,28.04 ,10050,5062,98.54 ,9,8.13,10.70 
1437,勤益,148845,167047,-10.90 ,152641,-2.49 ,1361391,1086354,25.32 ,21.35,21.5,-0.70 
1438,裕豐,11842,11774,0.58 ,966,1125.88 ,84279,8864,850.80 ,2.1,1.19,76.47 
1439,中和羊毛,48632,27424,77.33 ,25829,88.28 ,375693,207000,81.49 ,42.4,18.1,134.25 
1440,南紡,1390468,1260697,10.29 ,978853,42.05 ,10982493,8007314,37.16 ,17.1,12.2,40.16 
1441,大東紡織,123754,132791,-6.81 ,97990,26.29 ,1173257,1019528,15.08 ,7.32,7.92,-7.58 
1442,名軒,13927,44219,-68.50 ,148423,-90.62 ,1134835,1079937,5.08 ,22.9,15.95,43.57 
1443,立益紡織,76404,106426,-28.21 ,158063,-51.66 ,1114198,899773,23.83 ,3.8,2.46,54.47 
1444,力麗,810612,835421,-2.97 ,606038,33.76 ,7286565,5242190,39.00 ,17.15,6.23,175.28 
1445,大宇紡織,186705,179182,4.20 ,150178,24.32 ,1587443,1418834,11.88 ,8.85,6.6,34.09 
1446,宏和,83329,78755,5.81 ,77596,7.39 ,724888,697292,3.96 ,16.5,7.83,110.73 
1447,力鵬,2247993,2364273,-4.92 ,1666079,34.93 ,17190042,12985714,32.38 ,15.75,10.35,52.17 
1449,佳和實業,170445,162777,4.71 ,160616,6.12 ,1501656,1355424,10.79 ,4.02,1.77,127.12 
1451,年興紡織,881807,973199,-9.39 ,646818,36.33 ,7224876,5893153,22.60 ,21.6,16.55,30.51 
1452,宏益,179641,179582,0.03 ,133810,34.25 ,1528641,1044781,46.31 ,13.6,7.09,91.82 
1453,大將,38634,128728,-69.99 ,28482,35.64 ,328919,252452,30.29 ,12.9,9.45,36.51 
1454,台富,192570,254460,-24.32 ,169620,13.53 ,1857084,1473426,26.04 ,9.05,6.2,45.97 
1455,集盛,1486783,1521444,-2.28 ,1166310,27.48 ,12462427,8991270,38.61 ,15.5,9.39,65.07 
1456,怡華,176031,152892,15.13 ,149206,17.98 ,1521345,1458796,4.29 ,2.4,1.41,70.21 
1457,宜進,338516,321688,5.23 ,283165,19.55 ,2989309,2285410,30.80 ,10.7,5.04,112.30 
1459,聯發紡織,329827,313464,5.22 ,178452,84.83 ,2365766,1558448,51.80 ,13.75,8.11,69.54 
1460,宏遠,409770,410655,-0.22 ,347461,17.93 ,3369878,3142788,7.23 ,7.32,6.16,18.83 
1463,強盛染整,46241,53978,-14.33 ,46983,-1.58 ,432352,401185,7.77 ,10.25,5.7,79.82 
1464,得力實業,146808,138374,6.10 ,113066,29.84 ,1241054,921115,34.73 ,14.1,5.82,142.27 
1465,偉全實業,137636,152522,-9.76 ,125077,10.04 ,1084955,977942,10.94 ,18.5,10.4,77.88 
1466,聚隆,466380,525772,-11.30 ,281422,65.72 ,3877257,2204254,75.90 ,27.8,6.03,361.03 
1467,南緯實業,376653,419357,-10.18 ,273832,37.55 ,2928294,2859118,2.42 ,12.15,7.83,55.17 
1468,昶和纖維,51599,40027,28.91 ,58755,-12.18 ,500298,533973,-6.31 ,16.8,11.05,52.04 
1469,理隆纖維,64190,63850,0.53 ,59401,8.06 ,600208,520718,15.27 ,13.05,8.38,55.73 
1470,大統染,64158,56262,14.03 ,52690,21.77 ,589190,517094,13.94 ,10.55,7.36,43.34 
1471,首利,616863,721705,-14.53 ,887689,-30.51 ,6438608,6126999,5.09 ,24.5,24.2,1.24 
1472,三洋纖,83421,78164,6.73 ,57811,44.30 ,635534,372484,70.62 ,7.1,3.99,77.94 
1473,台南企業,520072,557877,-6.78 ,460060,13.04 ,5283664,4811777,9.81 ,45.7,23.95,90.81 
1474,弘裕,296429,253533,16.92 ,196044,51.21 ,2348189,1690018,38.94 ,12.6,6.04,108.61 
1475,本盟光電,78371,77863,0.65 ,19990,292.05 ,605138,179046,237.98 ,13.65,9.82,39.00 
1476,儒鴻,795856,715630,11.21 ,664661,19.74 ,6245938,4548093,37.33 ,38.85,18.65,108.31 
1477,聚陽實業,1639105,1471380,11.40 ,1480242,10.73 ,10628041,9761688,8.88 ,73.4,58.8,24.83 
1503,士電,1084388,1153879,-6.02 ,1116827,-2.90 ,10777732,13815055,-21.99 ,35.9,41.45,-13.39 
1504,東元電機,1893793,1962442,-3.50 ,1765648,7.26 ,17601933,16798445,4.78 ,18.1,14,29.29 
1506,正道,75621,61656,22.65 ,50850,48.71 ,579845,430116,34.81 ,17.1,14.25,20.00 
1507,永大機電,324661,347152,-6.48 ,290613,11.72 ,2769658,2715918,1.98 ,39.9,22.2,79.73 
1512,瑞利,196239,201380,-2.55 ,211332,-7.14 ,1774007,2072749,-14.41 ,8.39,9.39,-10.65 
1513,中興電,710692,413906,71.70 ,611780,16.17 ,5611618,5635641,-0.43 ,18.25,18.05,1.11 
1514,亞力電機,303744,205758,47.62 ,344103,-11.73 ,1966782,2087916,-5.80 ,12.4,7.1,74.65 
1515,力山,363939,370758,-1.84 ,298580,21.89 ,2579850,2154911,19.72 ,10.2,9,13.33 
1516,川飛,79,6977,-98.87 ,20491,-99.61 ,173948,110643,57.22 ,6.33,12.2,-48.11 
1517,利奇機械,190302,184398,3.20 ,142808,33.26 ,1631039,1218406,33.87 ,14.9,10.15,46.80 
1519,華城電機,522092,238817,118.62 ,783112,-33.33 ,3220081,4696375,-31.43 ,24.3,30.1,-19.27 
1521,大億,318135,306364,3.84 ,297996,6.76 ,2871140,2084906,37.71 ,71,27.1,161.99 
1522,堤維西,701225,663444,5.69 ,680061,3.11 ,6081166,5903224,3.01 ,19.5,21.4,-8.88 
1524,耿鼎公司,247904,272022,-8.87 ,259359,-4.42 ,2411162,2334418,3.29 ,11.7,9.61,21.75 
1525,江申工業,85478,105586,-19.04 ,92483,-7.57 ,852501,607777,40.27 ,53.7,22.65,137.09 
1526,日馳,42219,43963,-3.97 ,30802,37.07 ,432765,320298,35.11 ,6.91,5.62,22.95 
1527,鑽全,231937,210369,10.25 ,250382,-7.37 ,2148693,1497871,43.45 ,32.5,31.1,4.50 
1528,恩德,273242,311024,-12.15 ,173481,57.51 ,2170795,1039511,108.83 ,17.45,9.39,85.84 
1529,樂士,7371,10547,-30.11 ,93413,-92.11 ,109651,318517,-65.57 ,5.85,3.89,50.39 
1530,亞崴機電,194606,235030,-17.20 ,110358,76.34 ,1805255,869592,107.60 ,33.95,30.4,11.68 
1531,高林股,290232,321066,-9.60 ,173736,67.05 ,2830915,1236082,129.02 ,29.85,15.9,87.74 
1532,勤美,369507,362496,1.93 ,331990,11.30 ,3153477,3001734,5.06 ,32.7,37.3,-12.33 
1533,車王電,134773,155701,-13.44 ,131956,2.13 ,1052121,944199,11.43 ,23.95,23.6,1.48 
1535,中宇,596464,459912,29.69 ,491956,21.24 ,5524089,4454839,24.00 ,49.95,43.15,15.76 
1536,和大工業,199825,230440,-13.29 ,105453,89.49 ,1715771,852999,101.15 ,13.95,9.42,48.09 
1537,廣隆光電,322804,256829,25.69 ,284258,13.56 ,2494962,1999364,24.79 ,57,33,72.73 
1538,正峰新,82225,96342,-14.65 ,145102,-43.33 ,878683,928320,-5.35 ,37.9,21.3,77.93 
1539,巨庭機械,113464,89819,26.33 ,101277,12.03 ,801462,570633,40.45 ,9.44,6.89,37.01 
1540,喬福機械,61233,41123,48.90 ,119612,-48.81 ,795077,1089171,-27.00 ,25.8,27.25,-5.32 
1541,錩泰,137180,162845,-15.76 ,189726,-27.70 ,1040630,1134680,-8.29 ,19,22.7,-16.30 
1560,中砂,304398,277166,9.83 ,237790,28.01 ,2416815,1780458,35.74 ,41.8,35.1,19.09 
1582,信錦,103470,149602,-30.84 ,32554,217.84 ,889644,383187,132.17 ,61.3,68.3,-10.25 
1583,程泰,156506,164701,-4.98 ,65325,139.58 ,1349439,555738,142.82 ,34.05,25.7,32.49 
1603,華電,155947,191649,-18.63 ,210546,-25.93 ,1837756,1993331,-7.80 ,11.7,8.95,30.73 
1604,聲寶,603168,646442,-6.69 ,543166,11.05 ,6525166,5893775,10.71 ,5.2,5.16,0.78 
1605,華新,6961454,6909858,0.75 ,5540626,25.64 ,60924735,46386295,31.34 ,18.6,11.05,68.33 
1608,華榮,713188,895926,-20.40 ,780101,-8.58 ,7556485,5329706,41.78 ,11,9.21,19.44 
1609,大亞電線,900792,752587,19.69 ,819757,9.89 ,6391148,5300107,20.59 ,9.06,7.01,29.24 
1611,中電,530450,518110,2.38 ,318978,66.30 ,4546537,2835974,60.32 ,25,21.7,15.21 
1612,宏泰,498513,453713,9.87 ,505768,-1.43 ,4224868,3818035,10.66 ,16.35,11.85,37.97 
1613,台一,521041,518631,0.46 ,389985,33.61 ,4211529,2863422,47.08 ,6.1,3.8,60.53 
1614,三洋電,486344,542117,-10.29 ,576497,-15.64 ,5514088,5036112,9.49 ,31.95,32.15,-0.62 
1615,大山,341741,241403,41.56 ,291383,17.28 ,2803240,2312840,21.20 ,14.75,9.32,58.26 
1616,億泰,342327,293370,16.69 ,226709,51.00 ,2538302,2180471,16.41 ,7.14,5.91,20.81 
1617,榮星電線,424193,485008,-12.54 ,308873,37.34 ,3799295,2036401,86.57 ,15.95,6.8,134.56 
1618,合機公司,446151,443968,0.49 ,429616,3.85 ,2707497,2102856,28.75 ,20.8,24.1,-13.69 
1701,中化,245571,219734,11.76 ,212714,15.45 ,2101567,1923698,9.25 ,26.6,24.2,9.92 
1702,南僑化工,172910,179087,-3.45 ,157013,10.12 ,1445305,1340640,7.81 ,44.45,13.4,231.72 
1704,榮化,1886727,2560845,-26.32 ,1968841,-4.17 ,21512393,18828285,14.26 ,58.1,35.3,64.59 
1707,葡萄王,195049,181044,7.74 ,149938,30.09 ,1547618,1248696,23.94 ,49.4,35.3,39.94 
1708,東鹼,218039,236839,-7.94 ,187393,16.35 ,2091765,1830179,14.29 ,36,29.4,22.45 
1709,和益化工,910341,632721,43.88 ,720612,26.33 ,6941012,5147466,34.84 ,16.4,12.45,31.73 
1710,東聯,893599,1095727,-18.45 ,872258,2.45 ,9504083,6956432,36.62 ,26.9,20,34.50 
1711,永光化學,469227,497990,-5.78 ,450742,4.10 ,4683134,3639411,28.68 ,37.5,23.5,59.57 
1712,興農,590836,612018,-3.46 ,737118,-19.85 ,4948612,5032045,-1.66 ,14.35,13.45,6.69 
1713,國化,40651,57127,-28.84 ,43205,-5.91 ,405457,296543,36.73 ,13.3,10.75,23.72 
1714,和桐化學,943690,1035113,-8.83 ,989801,-4.66 ,8981961,6912849,29.93 ,15.75,13.35,17.98 
1715,亞洲化學,334727,356230,-6.04 ,318775,5.00 ,3037329,2332833,30.20 ,19.8,10.15,95.07 
1716,永信藥品,269542,310287,-13.13 ,251230,7.29 ,2424256,2444606,-0.83 ,41.25,36.9,11.79 
1717,長興化學,1548649,1652916,-6.31 ,1389322,11.47 ,14084559,11245639,25.24 ,32.7,32.45,0.77 
1718,中纖,1063388,2832112,-62.45 ,775497,37.12 ,12825349,7421324,72.82 ,11.5,6.11,88.22 
1720,生達化學,206490,180913,14.14 ,172391,19.78 ,1586254,1433643,10.64 ,30.25,29.8,1.51 
1721,三晃,140642,145206,-3.14 ,120570,16.65 ,1301404,927349,40.34 ,13.5,6.47,108.66 
1722,台肥,1206962,1279339,-5.66 ,1139610,5.91 ,10620309,13358276,-20.50 ,97.6,115,-15.13 
1723,中碳,754437,574871,31.24 ,493703,52.81 ,5795541,3368008,72.08 ,108,85.6,26.17 
1724,台硝,188474,191441,-1.55 ,148150,27.22 ,1363031,997281,36.67 ,13.6,9.91,37.24 
1725,元禎,925878,1028786,-10.00 ,612350,51.20 ,7815896,5139724,52.07 ,23.35,17.3,34.97 
1726,永記造漆,371965,546860,-31.98 ,418722,-11.17 ,4331159,3856611,12.30 ,44.7,40.7,9.83 
1727,中華化學,143162,155304,-7.82 ,108951,31.40 ,1291317,884103,46.06 ,28.9,15.05,92.03 
1729,必翔實業,133208,160607,-17.06 ,102501,29.96 ,1060650,897944,18.12 ,50.9,68.2,-25.37 
1730,花仙子,89230,87408,2.08 ,69535,28.32 ,712223,582906,22.18 ,19.4,17.65,9.92 
1731,美吾華,141188,142258,-0.75 ,241667,-41.58 ,1587688,1986986,-20.10 ,17.7,20.5,-13.66 
1732,毛寶,53474,49147,8.80 ,46991,13.80 ,555712,498842,11.40 ,16.7,19.05,-12.34 
1733,五鼎,150394,149408,0.66 ,125688,19.66 ,1311703,1034808,26.76 ,70.7,61.4,15.15 
1734,杏輝藥品,132301,123449,7.17 ,133519,-0.91 ,1165943,1130667,3.12 ,39.35,29.7,32.49 
1735,日勝化,166557,178475,-6.68 ,167847,-0.77 ,1769367,1297935,36.32 ,16.5,14.35,14.98 
1736,喬山健康,959609,961294,-0.18 ,221986,332.28 ,5410965,1435916,276.83 ,48.7,29.1,67.35 
1737,臺鹽,197714,185467,6.60 ,162383,21.76 ,1612340,1497202,7.69 ,26.1,19.9,31.16 
1773,勝一化工,532200,545030,-2.35 ,451531,17.87 ,4681092,3332115,40.48 ,40.9,36,13.61 
1802,台玻,1266728,1375437,-7.90 ,1049630,20.68 ,12218674,8562609,42.70 ,31.7,25.5,24.31 
1805,寶徠,6691,1554,330.57 ,18276,-63.39 ,163601,117312,39.46 ,11.6,7.13,62.69 
1806,冠軍,228493,224975,1.56 ,212684,7.43 ,1871417,1651038,13.35 ,25.05,11.4,119.74 
1808,國賓大地,72744,123959,-41.32 ,85182,-14.60 ,1083808,648947,67.01 ,31.7,20.25,56.54 
1809,中釉,183838,128345,43.24 ,123332,49.06 ,1183382,1111884,6.43 ,29.7,18.6,59.68 
1810,和成,271228,229923,17.96 ,174202,55.70 ,2058480,1637080,25.74 ,11.35,10.1,12.38 
1902,台紙,439343,405066,8.46 ,420158,4.57 ,3781983,3065698,23.36 ,16.6,10.05,65.17 
1903,士紙,183814,187915,-2.18 ,173405,6.00 ,1567442,1165483,34.49 ,73.3,71.7,2.23 
1904,正隆,2077213,1945972,6.74 ,1645997,26.20 ,17053037,13440238,26.88 ,13.65,11.1,22.97 
1905,華紙,566787,506479,11.91 ,443541,27.79 ,5199658,3392906,53.25 ,15.1,13.5,11.85 
1906,寶隆,12525,13324,-6.00 ,49166,-74.53 ,237571,602021,-60.54 ,7.65,5.55,37.84 
1907,永豐餘,1550459,1475564,5.08 ,1393177,11.29 ,13340067,11052109,20.70 ,14.35,11.05,29.86 
1909,榮成,527253,536443,-1.71 ,409003,28.91 ,4654377,3068759,51.67 ,10.75,11.7,-8.12 
2002,中鋼,20704309,22232265,-6.87 ,13842940,49.57 ,177466771,115344691,53.86 ,32.3,29.9,8.03 
2006,東和鋼鐵,2483216,2884156,-13.90 ,2452014,1.27 ,23705521,15915048,48.95 ,29.2,34.1,-14.37 
2007,燁興公司,473709,864845,-45.23 ,670217,-29.32 ,7876389,4318601,82.38 ,8.18,6.12,33.66 
2008,高興昌,575452,583533,-1.38 ,533814,7.80 ,5212875,4788606,8.86 ,9.25,6.1,51.64 
2009,第一伸銅,496259,608009,-18.38 ,439894,12.81 ,5157786,3131417,64.71 ,14.3,9.33,53.27 
2010,春源鋼鐵,1250056,1255682,-0.45 ,1201215,4.07 ,10912361,10296979,5.98 ,15,10.5,42.86 
2012,春雨,285101,299332,-4.75 ,239811,18.89 ,2625839,1791093,46.61 ,9.73,9.05,7.51 
2013,中鋼構,679985,724951,-6.20 ,553641,22.82 ,6468268,6019385,7.46 ,22.9,23.9,-4.18 
2014,中鴻,3817674,2978033,28.19 ,3322261,14.91 ,31840662,27976150,13.81 ,14.5,12.45,16.47 
2015,豐興鋼鐵,2914540,3164957,-7.91 ,2125034,37.15 ,24479717,15616062,56.76 ,51.5,52.9,-2.65 
2017,官田鋼,476391,468073,1.78 ,470910,1.16 ,4069052,3001021,35.59 ,11.4,6.32,80.38 
2020,美亞鋼管,462666,482212,-4.05 ,320334,44.43 ,4070183,3538073,15.04 ,26.4,18.6,41.94 
2022,聚亨,131543,188852,-30.35 ,78474,67.63 ,1647646,1144263,43.99 ,9.13,5.59,63.33 
2023,燁輝,2602892,2503573,3.97 ,2176799,19.57 ,25397157,18735535,35.56 ,11.45,11.5,-0.43 
2024,志聯工業,135859,127810,6.30 ,103549,31.20 ,1347801,734078,83.60 ,7.12,5.1,39.61 
2025,千興,277033,342044,-19.01 ,382550,-27.58 ,3367870,3805159,-11.49 ,6.36,5.97,6.53 
2027,大成鋼,725350,695264,4.33 ,782812,-7.34 ,7082603,4268206,65.94 ,21.15,23.4,-9.62 
2028,威致鋼鐵,820225,605015,35.57 ,535045,53.30 ,5046416,4083618,23.58 ,8.86,7.06,25.50 
2029,盛餘,1384908,1282028,8.02 ,1133997,22.13 ,12358363,9945085,24.27 ,22.4,22.8,-1.75 
2030,彰源,968794,1177115,-17.70 ,682345,41.98 ,8954917,4814652,85.99 ,16.75,15.85,5.68 
2031,新光鋼,619986,882855,-29.77 ,677535,-8.49 ,6545347,3849506,70.03 ,30.2,25.45,18.66 
2032,新鋼工業,465847,499581,-6.75 ,268004,73.82 ,3896952,2728215,42.84 ,18.75,14.6,28.42 
2033,佳大世界,65112,69175,-5.87 ,92901,-29.91 ,786750,542132,45.12 ,17.75,19.5,-8.97 
2034,允強,2030133,1815035,11.85 ,1602354,26.70 ,16134934,8954048,80.20 ,23.5,25.65,-8.38 
2038,海光企業,677347,843214,-19.67 ,1061662,-36.20 ,8517304,7321093,16.34 ,15.75,18.95,-16.89 
2049,上銀科技,785023,754035,4.11 ,319928,145.37 ,5545463,2160568,156.67 ,73.7,34.25,115.18 
2059,川湖,146676,150188,-2.34 ,153193,-4.25 ,1476853,1394270,5.92 ,155.5,186.5,-16.62 
2062,橋椿,317645,359897,-11.74 ,322893,-1.63 ,3228949,2790280,15.72 ,39.2,29.35,33.56 
2101,南港輪胎,508192,519629,-2.20 ,419309,21.20 ,4183455,2833901,47.62 ,42.35,34.55,22.58 
2102,泰豐輪胎,551579,517553,6.57 ,433504,27.24 ,4478797,3057712,46.48 ,19.25,21.1,-8.77 
2103,台橡,1331400,1185851,12.27 ,905275,47.07 ,10982472,7410437,48.20 ,48.2,37,30.27 
2104,中橡,495526,499273,-0.75 ,427809,15.83 ,4302556,2996319,43.59 ,29.75,33.3,-10.66 
2105,正新,1806967,1755025,2.96 ,1477647,22.29 ,15162760,11691431,29.69 ,68.8,68,1.18 
2106,建大,492890,464656,6.08 ,390557,26.20 ,3985780,3332473,19.60 ,34,39.9,-14.79 
2107,厚生,332040,311483,6.60 ,275130,20.68 ,2968900,2232461,32.99 ,24.25,20.1,20.65 
2108,南帝化工,372549,344835,8.04 ,342944,8.63 ,3367395,2421528,39.06 ,20.7,22.25,-6.97 
2109,華豐橡膠,231628,221036,4.79 ,204509,13.26 ,2038157,1706480,19.44 ,11.1,13.65,-18.68 
2201,裕隆汽車,3434957,2620978,31.06 ,1647224,108.53 ,23605083,13767355,71.46 ,56.4,36.95,52.64 
2204,中華汽車,2767584,2216867,24.84 ,2285706,21.08 ,23757541,19188322,23.81 ,24.65,21.5,14.65 
2206,三陽工業,1913888,1689849,13.26 ,1409740,35.76 ,14665499,13675295,7.24 ,16.6,14.55,14.09 
2207,和泰汽車,4088882,3076669,32.90 ,4199401,-2.63 ,56069614,48247409,16.21 ,89.4,78.5,13.89 
2208,台船公司,2449836,2159218,13.46 ,2121009,15.50 ,19165504,23924140,-19.89 ,27.25,31.9,-14.58 
2227,裕隆日產,2561020,1801399,42.17 ,1786252,43.37 ,20721584,14715044,40.82 ,141,76.9,83.36 
2301,光寶科技,9073793,8575872,5.81 ,8086673,12.21 ,77382805,57326440,34.99 ,39.4,42.15,-6.52 
2302,麗正,32638,26629,22.57 ,24042,35.75 ,258626,215995,19.74 ,7.86,3.84,104.69 
2303,聯電,10944144,10885880,0.54 ,9534518,14.78 ,89111905,60871955,46.39 ,13.85,15.75,-12.06 
2305,全友電腦,14381,14962,-3.88 ,35881,-59.92 ,141417,187147,-24.44 ,4.92,4.4,11.82 
2308,台達電,3442923,3456673,-0.40 ,2704776,27.29 ,24887336,21220163,17.28 ,130.5,91.5,42.62 
2311,日月光,6041770,6095610,-0.88 ,4763983,26.82 ,50057946,32028485,56.29 ,25.25,26.45,-4.54 
2312,金寶電子,2037893,3506383,-41.88 ,2059658,-1.06 ,18760841,17780117,5.52 ,11.6,8.66,33.95 
2313,華通,1709743,1596927,7.06 ,1285736,32.98 ,12811758,10881916,17.73 ,10.2,8.83,15.52 
2314,台揚科技,667854,694503,-3.84 ,520786,28.24 ,5723727,4156051,37.72 ,21.05,15.3,37.58 
2315,神達電腦,3896117,3858235,0.98 ,5174220,-24.70 ,38107471,41677094,-8.56 ,14.85,14.05,5.69 
