公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1802,台玻,1307646,1452783,-9.99 ,1058662,23.52 ,9576509,6305275,51.88 ,30.95,22.85,35.45 
1805,寶徠,5190,35807,-85.51 ,20391,-74.55 ,155356,87135,78.29 ,6.57,4.07,61.43 
1806,冠軍,212437,254065,-16.38 ,178179,19.23 ,1417949,1249863,13.45 ,27.1,10.4,160.58 
1808,國賓大地,84781,104885,-19.17 ,63552,33.40 ,887105,498327,78.02 ,25.9,19.65,31.81 
1809,中釉,131083,138266,-5.20 ,156172,-16.06 ,871199,847043,2.85 ,27.7,11.75,135.74 
1810,和成,222660,259978,-14.35 ,220193,1.12 ,1557329,1273919,22.25 ,11.7,8.6,36.05 
1902,台紙,411401,387720,6.11 ,396694,3.71 ,2937574,2309852,27.18 ,14.1,9.88,42.71 
1903,士紙,190958,194839,-1.99 ,197396,-3.26 ,1195713,850120,40.65 ,65.3,78.6,-16.92 
1904,正隆,1917612,1827274,4.94 ,1616600,18.62 ,13029852,10207138,27.65 ,11.9,10.65,11.74 
1905,華紙,479501,567187,-15.46 ,338822,41.52 ,4126392,2614291,57.84 ,14.7,11.95,23.01 
1906,寶隆,21343,34190,-37.58 ,62286,-65.73 ,211722,497888,-57.48 ,7.64,5.2,46.92 
1907,永豐餘,1458899,1378366,5.84 ,1271282,14.76 ,10314044,8276268,24.62 ,13.1,10.6,23.58 
1909,榮成,553059,524370,5.47 ,384604,43.80 ,3590681,2291331,56.71 ,10.05,8.83,13.82 
2002,中鋼,22021578,19713618,11.71 ,14997947,46.83 ,134530197,88275270,52.40 ,30.35,31.7,-4.26 
2006,東和鋼鐵,2415710,2385140,1.28 ,1857578,30.05 ,18338149,11412821,60.68 ,28.1,34.9,-19.48 
2007,燁興公司,736482,901607,-18.31 ,606917,21.35 ,6537834,2996595,118.18 ,7.89,4.76,65.76 
2008,高興昌,454764,285691,59.18 ,587622,-22.61 ,4053890,3665170,10.61 ,8.8,7.01,25.53 
2009,第一伸銅,625225,671550,-6.90 ,464627,34.56 ,4053518,2257387,79.57 ,13.55,8.53,58.85 
2010,春源鋼鐵,1187400,1085250,9.41 ,1191437,-0.34 ,8406623,7917795,6.17 ,13,10.7,21.50 
2012,春雨,283099,301781,-6.19 ,242551,16.72 ,2041405,1316329,55.08 ,10,9.7,3.09 
2013,中鋼構,741538,840334,-11.76 ,722085,2.69 ,5063331,4899901,3.34 ,22.35,18.95,17.94 
2014,中鴻,2769875,3532187,-21.58 ,3269734,-15.29 ,25044955,21517785,16.39 ,13.15,13.8,-4.71 
2015,豐興鋼鐵,2821803,2807694,0.50 ,1995272,41.42 ,18400219,11483104,60.24 ,45.85,50.3,-8.85 
2017,官田鋼,434397,415918,4.44 ,415888,4.45 ,3124589,2079006,50.29 ,9.76,6.57,48.55 
2020,美亞鋼管,378518,409368,-7.54 ,373891,1.24 ,3125305,2810947,11.18 ,26.15,19.9,31.41 
2022,聚亨,130113,193316,-32.69 ,163610,-20.47 ,1327251,933081,42.24 ,5.79,5.99,-3.34 
2023,燁輝,2595862,3312730,-21.64 ,2492224,4.16 ,20290692,14110375,43.80 ,11.9,13.3,-10.53 
2024,志聯工業,130576,164021,-20.39 ,109039,19.75 ,1084132,532430,103.62 ,6.37,5.43,17.31 
2025,千興,208628,133999,55.69 ,645418,-67.68 ,2748792,3116622,-11.80 ,5.6,6.24,-10.26 
2027,大成鋼,845011,947821,-10.85 ,445608,89.63 ,5661989,2854416,98.36 ,22.25,26,-14.42 
2028,威致鋼鐵,401827,581699,-30.92 ,548237,-26.71 ,3594498,2962476,21.33 ,8.02,6.95,15.40 
2029,盛餘,1438030,1213865,18.47 ,1098507,30.91 ,9691428,7500473,29.21 ,21,25,-16.00 
2030,彰源,998503,1001794,-0.33 ,624921,59.78 ,6809008,3516794,93.61 ,14.95,16.6,-9.94 
2031,新光鋼,781321,616997,26.63 ,500734,56.04 ,5042506,2676462,88.40 ,27.45,29.1,-5.67 
2032,新鋼工業,441085,412720,6.87 ,345331,27.73 ,2931523,2073904,41.35 ,18.65,16.2,15.12 
2033,佳大世界,73275,115854,-36.75 ,75131,-2.47 ,652463,372278,75.26 ,18.1,22.1,-18.10 
2034,允強,1681476,1827204,-7.98 ,1223227,37.46 ,12289766,5970635,105.84 ,22.2,28.9,-23.18 
2038,海光企業,891794,1044638,-14.63 ,874100,2.02 ,6996743,5368564,30.33 ,16.85,20.5,-17.80 
2049,上銀科技,688741,647804,6.32 ,305177,125.69 ,4006406,1555372,157.59 ,80.7,30.3,166.34 
2059,川湖,163890,175488,-6.61 ,166174,-1.37 ,1179989,1073180,9.95 ,163.5,186,-12.10 
2062,橋椿,390060,461100,-15.41 ,336687,15.85 ,2551407,2182014,16.93 ,38.15,24.95,52.91 
2101,南港輪胎,510027,501211,1.76 ,274251,85.97 ,3155634,2084899,51.36 ,42.7,34.5,23.77 
2102,泰豐輪胎,479953,497185,-3.47 ,400291,19.90 ,3409665,2247485,51.71 ,20.5,17.2,19.19 
2103,台橡,1135584,1512784,-24.93 ,853768,33.01 ,8465221,5642380,50.03 ,46.55,38.65,20.44 
2104,中橡,496611,494151,0.50 ,404730,22.70 ,3307758,2145365,54.18 ,30.95,31.3,-1.12 
2105,正新,1667655,1968018,-15.26 ,1350657,23.47 ,11600769,8808941,31.69 ,81.9,63.3,29.38 
2106,建大,483446,465192,3.92 ,394508,22.54 ,3028235,2533383,19.53 ,34.15,44.85,-23.86 
2107,厚生,298379,389965,-23.49 ,277212,7.64 ,2325376,1700699,36.73 ,23.55,19.9,18.34 
2108,南帝化工,369695,312910,18.15 ,276412,33.75 ,2650011,1788860,48.14 ,20.9,25.45,-17.88 
2109,華豐橡膠,244987,245263,-0.11 ,201251,21.73 ,1585493,1298195,22.13 ,12.45,11.1,12.16 
2201,裕隆汽車,3394233,2401060,41.36 ,1775673,91.15 ,17549146,10929062,60.57 ,36.85,32.85,12.18 
2204,中華汽車,2962046,3007358,-1.51 ,2707900,9.39 ,18773090,14761346,27.18 ,20.2,21,-3.81 
2206,三陽工業,1707718,1851378,-7.76 ,1442515,18.38 ,11061762,11035073,0.24 ,15.05,14.4,4.51 
2207,和泰汽車,6194645,6772362,-8.53 ,8074530,-23.28 ,48904063,39235185,24.64 ,79.9,77.6,2.96 
2208,台船公司,2161242,2347290,-7.93 ,2642401,-18.21 ,14556450,19594651,-25.71 ,27.3,36.4,-25.00 
2227,裕隆日產,2459831,2373779,3.63 ,1936390,27.03 ,16359165,11563534,41.47 ,91.5,77.8,17.61 
2301,光寶科技,8694181,9230898,-5.81 ,6948918,25.12 ,59733141,42236298,41.43 ,40.9,37.35,9.50 
2302,麗正,27487,33421,-17.76 ,26118,5.24 ,199358,154537,29.00 ,8.67,3.33,160.36 
2303,聯電,10821572,10335635,4.70 ,8810063,22.83 ,67281881,42275935,59.15 ,14.2,14.55,-2.41 
2305,全友電腦,16465,10769,52.89 ,8337,97.49 ,112074,136230,-17.73 ,5.05,3.47,45.53 
2308,台達電,3328370,2930379,13.58 ,2389263,39.31 ,17987740,16077698,11.88 ,110.5,85,30.00 
2311,日月光,5990343,6037532,-0.78 ,4339903,38.03 ,37920566,22796950,66.34 ,25.15,23.65,6.34 
2312,金寶電子,2310695,2023570,14.19 ,1966611,17.50 ,13216565,13788081,-4.15 ,9.21,8.51,8.23 
2313,華通,1462641,1476059,-0.91 ,1202677,21.62 ,9505088,8389872,13.29 ,8.75,9.24,-5.30 
2314,台揚科技,668376,715056,-6.53 ,424386,57.49 ,4361370,3129248,39.37 ,19.5,15.05,29.57 
2315,神達電腦,4151319,4518463,-8.13 ,5399575,-23.12 ,30353119,31490752,-3.61 ,13.1,15.15,-13.53 
2316,楠梓電,357240,384281,-7.04 ,256542,39.25 ,2334057,1731009,34.84 ,14.1,7.55,86.75 
