公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1513,中興電,709145,511088,38.8,624936,13.5,3970013,3647415,8.8,17.1,16.75,2.09
1514,亞力電機,214095,246991,-13.3,199144,7.5,1205048,1287787,-6.4,11.95,6.45,85.27
1515,力山,210095,225909,-7,236033,-11,1553510,1329540,16.9,11.9,6.1,95.08
1516,川飛,23255,24941,-6.8,16860,37.9,159563,58550,172.5,10.25,13.65,-24.91
1517,利奇機械,179908,153889,16.9,126252,42.5,1062191,784738,35.4,13.4,10.1,32.67
1519,華城電機,468813,326225,43.7,652928,-28.2,2112075,2987290,-29.3,20.7,32.45,-36.21
1521,大億,300211,290666,3.3,247034,21.5,1883719,1308160,44,58,19.9,191.46
1522,堤維西,688286,725720,-5.2,599211,14.9,4064648,3994725,1.8,19.9,18.8,5.85
1523,臺灣開億,462516,488411,-5.3,414223,11.7,3009810,2789267,7.9,30,16.5,81.82
1524,耿鼎公司,262164,240559,9,240731,8.9,1631410,1578102,3.4,11.5,8.15,41.1
1525,江申工業,115869,109338,6,85106,36.2,559094,344194,62.4,45.3,18.3,147.54
1526,日馳,54509,54088,0.8,43001,26.8,296440,226512,30.9,6.91,5.71,21.02
1527,鑽全,238314,273596,-12.9,116608,104.4,1413761,838858,68.5,28.7,25,14.8
1528,恩德,234199,284306,-17.6,111463,110.1,1311197,603646,117.2,14.1,8.55,64.91
1529,樂士,24813,11142,122.7,30744,-19.3,74001,163597,-54.8,9,3.66,145.9
1530,亞崴機電,241713,202334,19.5,117351,106,1115522,480994,131.9,38.2,26,46.92
1531,高林股,323387,314945,2.7,82290,293,1798530,780098,130.6,25.75,13.1,96.56
1532,勤美,382269,393784,-2.9,461816,-17.2,2122307,1847515,14.9,40.2,25,60.8
1533,車王電,87767,128442,-31.7,111851,-21.5,618703,564995,9.5,22.85,14.1,62.06
1535,中宇,655887,556155,17.9,622549,5.4,4019680,3169847,26.8,47.4,40.25,17.76
1536,和大工業,213500,178268,19.8,93021,129.5,1068102,576148,85.4,13,8.02,62.09
1537,廣隆光電,243319,259459,-6.2,208087,16.9,1657383,1234782,34.2,53,20,165
1538,正峰新,112290,93727,19.8,102164,9.9,610181,607466,0.5,34,18.65,82.31
1539,巨庭機械,87581,73027,19.9,50261,74.3,515139,326994,57.5,9.99,5.46,82.97
1540,喬福機械,68098,115709,-41.2,120753,-43.6,624900,822076,-24,32.5,30.1,7.97
1541,錩泰,136411,109482,24.6,142805,-4.5,601539,594003,1.3,21.3,11.15,91.03
1560,中砂,261137,263698,-1,232384,12.4,1566497,1062677,47.4,35,27.9,25.45
1582,信錦,72807,110516,-34.1,41941,73.6,515926,254881,102.4,64.8,48,35
1583,程泰,147096,151119,-2.7,75315,95.3,846206,339693,149.1,37.95,23.4,62.18
1603,華電,260370,278622,-6.6,275224,-5.4,1312204,1293952,1.4,10.25,6.59,55.54
1604,聲寶,936765,799140,17.2,730965,28.2,4353216,4124873,5.5,4.35,5.14,-15.37
1605,華新,6539903,7209131,-9.3,5913753,10.6,40319172,29958861,34.6,11.95,10.5,13.81
1608,華榮,975848,982158,-0.6,719736,35.6,5265795,3092791,70.3,10.55,7.23,45.92
1609,大亞電線,662331,650971,1.8,542437,22.1,4039886,3149805,28.3,8,5.94,34.68
1611,中電,556446,505954,10,277740,100.4,2940025,1887225,55.8,24.85,13.85,79.42
1612,宏泰,376457,603824,-37.7,321147,17.2,2787671,2226658,25.2,12.8,10.65,20.19
1613,台一,544476,457086,19.1,357949,52.1,2650618,1803973,46.9,5,3.5,42.86
1614,三洋電,710943,627913,13.2,539471,31.8,3519409,3128016,12.5,30.65,29.2,4.97
1615,大山,206640,353356,-41.5,414289,-50.1,1883523,1422137,32.4,18.4,7.86,134.1
1616,億泰,342837,288400,18.9,287531,19.2,1545754,1469339,5.2,6.59,5.18,27.22
1617,榮星電線,427992,439745,-2.7,259293,65.1,2444957,1236972,97.7,9.38,6,56.33
1618,合機公司,250838,358740,-30.1,281035,-10.7,1561162,1265838,23.3,16.7,18.4,-9.24
1701,中化,232671,229046,1.6,200466,16.1,1422960,1280360,11.1,19.45,20.1,-3.23
1702,南僑化工,152536,145718,4.7,155989,-2.2,929582,836393,11.1,35.95,7.89,355.64
1704,榮化,2284055,2559174,-10.8,2398866,-4.8,14500589,12102571,19.8,38.5,28.35,35.8
1707,葡萄王,186037,176942,5.1,148976,24.9,986658,758473,30.1,45.2,21,115.24
1708,東鹼,245377,247504,-0.9,180238,36.1,1439826,1325457,8.6,28.5,30.8,-7.47
1709,和益化工,684959,877945,-22,620266,10.4,4444273,3405793,30.5,14.1,11.3,24.78
1710,東聯,987999,1040758,-5.1,681523,45,6454594,4290134,50.5,23.9,18.55,28.84
1711,永光化學,565092,561389,0.7,449009,25.9,3243997,2286239,41.9,27.45,16.2,69.44
1712,興農,572616,580930,-1.4,493150,16.1,3199460,3252824,-1.6,13.1,14.45,-9.34
1713,國化,48272,47901,0.8,35660,35.4,263811,184107,43.3,11.35,10.7,6.07
1714,和桐化學,892585,1093499,-18.4,698592,27.8,5805354,4197246,38.3,15.55,11.3,37.61
1715,亞洲化學,344494,354417,-2.8,302595,13.9,1976603,1387778,42.4,14.2,9.33,52.2
1716,永信藥品,231095,330690,-30.1,272245,-15.1,1580037,1668967,-5.3,32.1,31,3.55
1717,長興化學,1529146,1676568,-8.8,1382343,10.6,9325610,7039694,32.5,30.9,23.4,32.05
1718,中纖,1494617,1181220,26.5,833884,79.2,7574299,4619973,64,9.5,5.8,63.79
1720,生達化學,180650,170579,5.9,160778,12.4,1014217,955655,6.1,27.9,25.75,8.35
1721,三晃,136809,134527,1.7,121182,12.9,866388,584645,48.2,14.15,6.2,128.23
1722,台肥,1374765,1057826,30,1598921,-14,6893495,9401732,-26.7,85,97.4,-12.73
1723,中碳,707493,651112,8.7,353134,100.4,3731228,2014947,85.2,94,65.3,43.95
1724,台硝,157117,155503,1,117862,33.3,824293,618525,33.3,11.6,9.8,18.37
1725,元禎,795650,917129,-13.3,608940,30.7,5027040,3207106,56.8,24.3,17.4,39.66
1726,永記造漆,435091,414742,4.9,473270,-8.1,2933256,2589588,13.3,44.6,36.7,21.53
1727,中華化學,152610,152953,-0.2,116535,31,830838,568446,46.2,23,14.2,61.97
1729,必翔實業,162375,127811,27,107782,50.7,599618,552749,8.5,47.75,57.8,-17.39
1730,花仙子,87491,68247,28.2,62752,39.4,457428,375848,21.7,16.7,12.75,30.98
1731,美吾華,152138,134102,13.5,234507,-35.1,1154633,1339056,-13.8,15.6,15.35,1.63
1732,毛寶,68595,58520,17.2,58114,18,385402,355057,8.6,15.15,12.1,25.21
1733,五鼎,148344,141923,4.5,124238,19.4,860215,665430,29.3,61.8,67,-7.76
1734,杏輝藥品,141029,135371,4.2,131336,7.4,776524,753620,3,32.4,28,15.71
1735,日勝化,220029,219929,0.1,160109,37.4,1221691,823332,48.4,17.1,9.84,73.78
1736,喬山健康,408957,420542,-2.8,174499,134.4,2836998,849878,233.8,41.3,27.1,52.4
1737,臺鹽,175891,185894,-5.4,169666,3.7,1063288,1015775,4.7,19.2,20.9,-8.13
1773,勝一化工,518026,588320,-12,405003,27.9,3077985,2075184,48.3,36.85,20.7,78.02
1802,台玻,1452783,1451103,0.1,1034433,40.4,8268863,5246613,57.6,29.6,21.7,36.41
1805,寶徠,35807,17894,100.1,18756,90.9,150166,66744,125,5.56,3.96,40.4
1806,冠軍,254065,218474,16.3,220118,15.4,1205512,1071684,12.5,22.5,8.96,151.12
1808,國賓大地,104885,171562,-38.9,78437,33.7,802324,434775,84.5,25.5,20,27.5
1809,中釉,138266,123863,11.6,129477,6.8,740116,690871,7.1,24.7,7.91,212.26
1810,和成,259978,206685,25.8,201217,29.2,1334669,1053726,26.7,10.85,7.7,40.91
1902,台紙,387720,390570,-0.7,419573,-7.6,2526173,1913158,32,11.1,9.56,16.11
1903,士紙,194839,119613,62.9,134888,44.5,1004755,652724,53.9,61.8,80.9,-23.61
1904,正隆,1827274,1902088,-3.9,1623039,12.6,11112241,8590539,29.4,11.7,9.65,21.24
1905,華紙,567187,594974,-4.7,471042,20.4,3646891,2275469,60.3,13.3,11,20.91
1906,寶隆,34190,53934,-36.6,79050,-56.8,190379,435602,-56.3,7.3,5.25,39.05
1907,永豐餘,1378366,1526034,-9.7,1358268,1.5,8855144,7004986,26.4,11.65,9.91,17.56
1909,榮成,524370,540013,-2.9,368336,42.4,3037621,1906727,59.3,9.86,7.65,28.89
2002,中鋼,19713618,20585933,-4.2,13597000,45,112508620,73277324,53.5,29.8,28.2,5.67
2006,東和鋼鐵,2385140,3021003,-21.1,1932708,23.4,15922439,9555243,66.6,25.4,31.3,-18.85
2007,燁興公司,901607,1250628,-27.9,548694,64.3,5801352,2389678,142.8,7.25,4.17,73.86
2008,高興昌,285691,567255,-49.6,544966,-47.6,3599126,3077548,17,8.82,7.09,24.4
2009,第一伸銅,671550,558351,20.3,353660,89.9,3428293,1792760,91.2,12.65,7.55,67.55
2010,春源鋼鐵,1085250,1172964,-7.5,1348601,-19.5,7219223,6726358,7.3,12.35,10.1,22.28
2012,春雨,301781,309867,-2.6,205895,46.6,1758306,1073778,63.8,9.85,9.9,-0.51
2013,中鋼構,840334,830267,1.2,671978,25.1,4321793,4177816,3.5,22.3,18.75,18.93
2014,中鴻,3532187,4024994,-12.2,3817797,-7.5,22275080,18248051,22.1,12.8,12.25,4.49
2015,豐興鋼鐵,2807694,2818486,-0.4,1892116,48.4,15578416,9487832,64.2,42.6,48.65,-12.44
2017,官田鋼,415918,488712,-14.9,350695,18.6,2690192,1663118,61.8,9.24,6.1,51.48
2020,美亞鋼管,409368,442423,-7.5,402074,1.8,2746787,2437056,12.7,22.4,18.8,19.15
2022,聚亨,193316,201868,-4.2,167555,15.4,1197138,769471,55.6,5.56,5.53,0.54
2023,燁輝,3312730,2979886,11.2,2016406,64.3,17694830,11618151,52.3,11.65,11.6,0.43
2024,志聯工業,164021,163952,0,111649,46.9,953556,423391,125.2,5.99,5.3,13.02
2025,千興,133999,344808,-61.1,638809,-79,2540164,2471204,2.8,6.15,5.78,6.4
2027,大成鋼,947821,874363,8.4,483387,96.1,4816978,2408808,100,20.35,23.3,-12.66
2028,威致鋼鐵,581699,729932,-20.3,527506,10.3,3192671,2414239,32.2,7.15,6.37,12.24
2029,盛餘,1213865,1354522,-10.4,1225462,-1,8253398,6401966,28.9,21.1,24.15,-12.63
2030,彰源,1001794,1225241,-18.2,570576,75.6,5810505,2891873,100.9,13.7,14.75,-7.12
2031,新光鋼,616997,656778,-6.1,526100,17.3,4261185,2175728,95.9,25,22.9,9.17
2032,新鋼工業,412720,343328,20.2,384332,7.4,2490439,1728572,44.1,16.9,14.4,17.36
2033,佳大世界,115854,126223,-8.2,70859,63.5,579188,297147,94.9,17.75,22.2,-20.05
2034,允強,1827204,1909552,-4.3,1025666,78.2,10608290,4747408,123.5,20.45,24.6,-16.87
2038,海光企業,1044638,1147605,-9,900177,16.1,6104949,4494464,35.8,15.3,21.1,-27.49
2049,上銀科技,647804,617653,4.9,298666,116.9,3317665,1250196,165.4,67.4,29,132.41
2059,川湖,175488,176629,-0.7,164645,6.6,1016099,907006,12,171.5,104.5,64.11
2062,橋椿,461100,399117,15.5,368294,25.2,2161346,1845327,17.1,35.2,21.9,60.73
2101,南港輪胎,501211,492630,1.7,342136,46.5,2645606,1810647,46.1,40.5,31,30.65
2102,泰豐輪胎,497185,498401,-0.2,373250,33.2,2929712,1847194,58.6,18.8,15.5,21.29
2103,台橡,1512784,1355233,11.6,1028075,47.2,7329637,4788612,53.1,44.6,40,11.5
2104,中橡,494151,487747,1.3,354320,39.5,2811147,1740635,61.5,30.65,29.55,3.72
2105,正新,1968018,1661054,18.5,1515105,29.9,9933114,7458284,33.2,65.5,51.2,27.93
2106,建大,465192,443212,5,373056,24.7,2544789,2138874,19,32.5,36.2,-10.22
2107,厚生,389965,306344,27.3,214958,81.4,2026997,1423487,42.4,22.7,19.25,17.92
2108,南帝化工,312910,409719,-23.6,268464,16.6,2280316,1512448,50.8,21.6,22.9,-5.68
2109,華豐橡膠,245263,230049,6.6,198295,23.7,1340506,1096944,22.2,11.8,9.21,28.12
2201,裕隆汽車,2401060,2345113,2.4,2038526,17.8,14154913,9153389,54.6,31.8,31.2,1.92
2204,中華汽車,3007358,2800601,7.4,2240469,34.2,15811044,12053445,31.2,18.8,16.25,15.69
2206,三陽工業,1851378,1708606,8.4,3281864,-43.6,9354044,9592558,-2.5,12.8,15.1,-15.23
2207,和泰汽車,6772362,7075936,-4.3,7396380,-8.4,42709417,31160655,37.1,78.1,71,10
2208,台船公司,2347290,2005549,17,2132279,10.1,12395207,16952249,-26.9,25.4,34.05,-25.4
2227,裕隆日產,2373779,2250948,5.5,2245119,5.7,13899334,9627144,44.4,82.9,63,31.59
2301,光寶科技,9230898,8747668,5.5,7020072,31.5,51038960,35287380,44.6,35.5,28.5,24.56
2302,麗正,33421,31935,4.7,28550,17.1,171871,128419,33.8,8.62,2.81,206.76
2303,聯電,10335635,10090157,2.4,8235925,25.5,56460309,33465873,68.7,14.35,11,30.45
2305,全友電腦,10769,10769,0,12341,-12.7,95609,127893,-25.2,4.96,3.07,61.56
2308,台達電,2930379,2693914,8.8,2887910,1.5,14659370,13688435,7.1,103.5,74.5,38.93
2311,日月光,6037532,5800247,4.1,4180465,44.4,31930223,18457047,73,25.65,18.95,35.36
2312,金寶電子,2023570,1958050,3.4,1933155,4.7,10905870,11821470,-7.8,8.68,7.01,23.82
2313,華通,1476059,1528261,-3.4,1233299,19.7,8042447,7187195,11.9,8.17,7.86,3.94
2314,台揚科技,715056,650894,9.9,495613,44.3,3692994,2704862,36.5,15.7,14.95,5.02
2315,神達電腦,4518463,4463925,1.2,4531016,-0.3,26201800,26091177,0.4,12.2,13.1,-6.87
2316,楠梓電,384281,370562,3.7,242137,58.7,1976817,1474467,34.1,12.8,7.5,70.67
2317,鴻海,197414420,163262344,20.9,128007385,54.2,929308389,592082521,57,114,101.5,12.32
2321,東訊,563758,795422,-29.1,625927,-9.9,3452059,4073255,-15.3,9.81,13.95,-29.68
2323,中環,1509453,1563025,-3.4,1651733,-8.6,8764513,9519018,-7.9,8.06,7.09,13.68
2324,仁寶電腦,73009758,72748474,0.4,42195912,73,433708617,231081326,87.7,38.65,26.65,45.03
2325,矽品,5195644,5306861,-2.1,5107019,1.7,30655563,23340124,31.3,35.05,38.05,-7.88
2327,國巨,1084090,1049659,3.3,878917,23.3,5850095,3943894,48.3,13.1,6.63,97.59
2328,廣宇,457645,495387,-7.6,528733,-13.4,2670667,2283343,17,48.7,37.1,31.27
2329,華泰電子,940569,850705,10.6,643908,46.1,4997323,3472171,43.9,8.2,4.43,85.1
2330,台積電,35113042,33839484,3.8,25777846,36.2,190810265,109556210,74.2,60.6,54.7,10.79
2331,精英,3683222,4477391,-17.7,4883786,-24.6,23090379,26230980,-12,11.15,10.3,8.25
2332,友訊科技,304517,278079,9.5,168344,80.9,1579523,894125,76.7,24.55,26.7,-8.05
2337,旺宏,2587249,2444621,5.8,2048060,26.3,13894582,10686586,30,21.35,14.9,43.29
2338,光罩,196873,194409,1.3,192818,2.1,1109950,988727,12.3,11.3,11.7,-3.42
2340,光磊,669357,640059,4.6,438061,52.8,3579824,2171754,64.8,22.35,26.65,-16.14
2341,英群,45550,54065,-15.8,159672,-71.5,358275,1035292,-65.4,1.92,1.17,64.1
2342,茂矽,456243,433682,5.2,234365,94.7,2278184,1050161,116.9,14.05,7.24,94.06
2344,華邦電,2954996,2864351,3.2,1402711,110.7,15544174,7331159,112,8.15,5.06,61.07
2345,智邦科技,1748307,1707347,2.4,1103103,58.5,8968917,6047479,48.3,16.05,10.65,50.7
2347,聯強國際,3740755,3353918,11.5,3111326,20.2,22170919,18755485,18.2,70.1,53.5,31.03
2348,力廣,22872,11742,94.8,18073,26.6,199120,136969,45.4,2.81,1.32,112.88
2349,錸德科技,1547549,1537898,0.6,1231268,25.7,8200073,6622443,23.8,8.08,8.21,-1.58
2351,順德,685135,692689,-1.1,398171,72.1,3757158,1618330,132.2,40.3,16.6,142.77
2352,佳世達,5414320,4787808,13.1,4406467,22.9,29302085,22901729,28,16,12.2,31.15
2353,宏碁,44418986,50487841,-12,44186536,0.5,271773312,203516508,33.5,75.2,57.1,31.7
2354,鴻準,5418962,8129317,-33.3,5868758,-7.7,44680211,54684863,-18.3,107.5,91.4,17.61
2355,敬鵬,1210642,1110773,9,789427,53.4,6232229,4100608,52,22.8,14.15,61.13
2356,英業達,34733329,31935153,8.8,36335775,-4.4,167892485,187132150,-10.3,17.2,18.95,-9.23
2357,華碩,20628072,21836777,-5.5,18115039,13.9,145196684,86103867,68.6,239.5,42.6,462.21
2358,美格,58853,65443,-10.1,93497,-37.1,389254,553151,-29.6,15.25,7.77,96.27
2359,所羅門,375820,404087,-7,361404,4,2285529,1947740,17.3,13.3,9.13,45.67
2360,致茂電子,576105,500334,15.1,303240,90,2673832,1334559,100.4,62.1,34,82.65
2361,鴻友科技,54328,42815,26.9,108684,-50,308295,485848,-36.5,4.11,1.37,200
2362,藍天,815850,801961,1.7,1404703,-41.9,5415050,6802942,-20.4,67.8,41.2,64.56
2363,矽統科技,275698,307466,-10.3,390678,-29.4,1425416,1571444,-9.3,20.15,9.65,108.81
2364,倫飛電腦,193373,175236,10.4,144678,33.7,940763,863333,9,4.55,2.92,55.82
2365,昆盈企業,720108,806845,-10.8,612663,17.5,4470513,3468421,28.9,31.4,26.35,19.17
2367,燿華,816942,810967,0.7,677034,20.7,4186896,3566004,17.4,10.15,8.95,13.41
