公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1220,台榮,233430,232012,0.6 ,183947,26.9,975246,822260,18.6,9.24,6.6,40
1225,福懋油,635581,679897,-6.5 ,648936,-2.1,3290518,3099715,6.2,13.2,11.75,12.34
1227,佳格,896374,934374,-4.1 ,788496,13.7,4726913,4095733,15.4,77.9,30.8,152.92
1229,聯華實業,227526,236939,-4.0 ,227526,0,1245875,1269310,-1.9,15.5,17,-8.82
1231,聯華食品,299131,275476,8.6 ,269133,11.2,1712284,1569268,9.1,15.5,12.2,27.05
1232,大統益,1145363,1314873,-12.9 ,1314989,-12.9,6043475,5472585,10.4,40.05,33.2,20.63
1233,天仁,151417,140740,7.6 ,149916,1,782267,736454,6.2,46.35,34.1,35.92
1234,黑松,368871,319749,15.4 ,391394,-5.8,1662485,1444224,15.1,22.65,17.15,32.07
1235,興泰,24672,27931,-11.7 ,26134,-5.6,149783,151215,-1,33.55,35.55,-5.63
1236,宏亞食品,109513,118641,-7.7 ,108216,1.2,850071,692556,22.7,23.95,16.2,47.84
1301,台塑,16918837,18372712,-7.9 ,12157041,39.2,81506727,56598922,44,64.6,63,2.54
1303,南亞塑膠,18515484,18876057,-1.9 ,11882577,55.8,88755869,56182688,58,52.9,46.5,13.76
1304,台聚,1054715,1116262,-5.5 ,893649,18,5070686,3996644,26.9,20.2,16.05,25.86
1305,華夏,720827,727421,-0.9 ,620103,16.2,3518055,2817089,24.9,9.76,12.9,-24.34
1307,三芳化工,498629,522377,-4.6 ,240571,107.3,2402115,1962957,22.4,34.5,29.6,16.55
1308,亞聚,490122,650746,-24.7 ,464363,5.6,2624745,1872476,40.2,27.25,23.1,17.97
1309,台達化工,919647,1002929,-8.3 ,595873,54.3,4284139,2791377,53.5,10.5,8.97,17.06
1310,台苯,1238903,1236591,0.2 ,1038713,19.3,5634616,4445046,26.8,12.45,13.85,-10.11
1312,國喬石化,1415792,1390787,1.8 ,1032005,37.2,6925333,4093224,69.2,12,11.65,3
1313,聯成,655643,806767,-18.7 ,407723,60.8,3462701,1964623,76.3,17.45,16.8,3.87
1314,中石化,3584938,2798737,28.1 ,2154005,66.4,15638259,7782155,101,14.9,10.55,41.23
1315,達新工業,171180,170299,0.5 ,197653,-13.4,813232,919548,-11.6,22.7,20.15,12.66
1316,上曜,15134,22042,-31.3 ,17734,-14.7,87844,94043,-6.6,11.85,6.15,92.68
1319,東陽,801973,831014,-3.5 ,694874,15.4,3893736,3296632,18.1,49.5,34.55,43.27
1321,大洋,457856,541131,-15.4 ,346339,32.2,2215351,1741988,27.2,19.8,19.15,3.39
1323,永裕,125737,125716,0.0 ,95537,31.6,623615,490864,27,18.7,12.1,54.55
1324,地球工業,107733,104448,3.2 ,88929,21.1,534583,429891,24.4,17.15,13.25,29.43
1325,恒大,88701,90081,-1.5 ,63947,38.7,442727,337232,31.3,22.05,25.5,-13.53
1326,台化,25130287,25380933,-1.0 ,20709563,21.4,121501454,81819729,48.5,71.9,54,33.15
1402,遠東新,4750663,4519819,5.1 ,3364345,41.2,21323311,15958426,33.6,31.65,36.85,-14.11
1409,新纖,2263786,2172907,4.2 ,1664662,36,10461024,7746672,35,10.15,9.18,10.57
1410,南染,28281,23943,18.1 ,15985,76.9,108510,78277,38.6,14.85,14.25,4.21
1413,宏洲化工,337584,394962,-14.5 ,246164,37.1,1691520,1123557,50.6,5.32,2.47,115.38
1414,東和,340023,351066,-3.2 ,287749,18.2,1815665,1478639,22.8,5.58,4.61,21.04
1416,廣豐,10450,34459,-69.7 ,14758,-29.2,114150,100157,14,8.3,7.7,7.79
1417,嘉裕,72230,95026,-24.0 ,83755,-13.8,484170,438800,10.3,10.15,6.44,57.61
1418,東華,180439,328546,-45.1 ,224504,-19.6,1415702,943237,50.1,10.65,4.09,160.39
1419,新紡,69962,60027,16.6 ,50623,38.2,286114,239825,19.3,33.85,28.55,18.56
1423,利華羊毛,117544,110119,6.7 ,68115,72.6,438898,379002,15.8,7.75,5.9,31.36
1432,大魯閣,849071,1627,52086.3 ,183,463873.2,853744,762,111939.9,8.03,2.26,255.31
1434,福懋興業,2817770,2890599,-2.5 ,2257582,24.8,13066774,10135543,28.9,22.5,24,-6.25
1435,中福,1959,2040,-4.0 ,1881,4.2,11254,9678,16.3,5.96,3.4,75.29
1436,福益,789,789,0.0 ,524,50.6,4148,2634,57.5,8.52,8.99,-5.23
1437,勤益,158241,153130,3.3 ,120577,31.2,727980,511366,42.4,20,16.1,24.22
1438,裕豐,11919,7849,51.9 ,863,1281.1,39336,4658,744.5,1.95,1.01,93.07
1439,中和羊毛,33525,51411,-34.8 ,14430,132.3,220584,94028,134.6,33.75,15,125
1440,南紡,1315052,1280198,2.7 ,858263,53.2,5999331,4152308,44.5,12.95,11,17.73
1441,大東紡織,142869,133798,6.8 ,92815,53.9,625663,632597,-1.1,6.26,8.59,-27.12
1442,名軒,129738,229548,-43.5 ,115029,12.8,907977,393133,131,18.65,18.25,2.19
1443,立益紡織,176939,130243,35.9 ,95143,86,602308,392098,53.6,2.96,3.13,-5.43
1444,力麗,781801,841554,-7.1 ,536490,45.7,3837380,2679202,43.2,11.45,5.75,99.13
1445,大宇紡織,197201,188058,4.9 ,154978,27.2,857347,737896,16.2,7.81,6.93,12.7
1446,宏和,87395,78432,11.4 ,98326,-11.1,379642,394695,-3.8,15.3,6.94,120.46
1447,力鵬,1554343,2296089,-32.3 ,1303022,19.3,10023259,6417229,56.2,14.2,6.1,132.79
1449,佳和實業,162599,209511,-22.4 ,159588,1.9,813200,744060,9.3,2.7,1.79,50.84
1451,年興紡織,771530,766741,0.6 ,737346,4.6,3437643,3149789,9.1,17.2,12.7,35.43
1452,宏益,177091,182027,-2.7 ,115165,53.8,840375,558313,50.5,10.4,6.93,50.07
1453,大將,30161,19568,54.1 ,20481,47.3,97526,131465,-25.8,10,7.71,29.7
1454,台富,209634,213648,-1.9 ,145842,43.7,970868,696281,39.4,7.27,6.05,20.17
1455,集盛,1496567,1580200,-5.3 ,964471,55.2,7136387,4622632,54.4,14.05,5.5,155.45
1456,怡華,178966,195841,-8.6 ,148845,20.2,842559,854952,-1.5,1.39,1.22,13.93
1457,宜進,320991,387186,-17.1 ,269759,19,1673995,1175942,42.4,8.38,5.15,62.72
1459,聯發紡織,243571,287604,-15.3 ,162763,49.7,1253520,808142,55.1,9.38,8.31,12.88
1460,宏遠,410734,406133,1.1 ,442039,-7.1,1705067,1908235,-10.7,5.77,6.07,-4.94
1463,強盛染整,60819,55615,9.4 ,49077,23.9,230841,240649,-4.1,9,5.35,68.22
1464,得力實業,175034,149779,16.9 ,132521,32.1,647295,467721,38.4,13.05,5.32,145.3
1465,偉全實業,107204,105275,1.8 ,89443,19.9,536867,505145,6.3,11,10.3,6.8
1466,聚隆,479529,438309,9.4 ,258187,85.7,2056449,1122274,83.2,13,4.01,224.19
1467,南緯實業,204511,238914,-14.4 ,230810,-11.4,1337025,1450803,-7.8,9.72,6.76,43.79
1468,昶和纖維,63344,71764,-11.7 ,83383,-24,294930,331989,-11.2,18.45,11.5,60.43
1469,理隆纖維,87307,100494,-13.1 ,91121,-4.2,304494,298042,2.2,12.55,9.2,36.41
1470,大統染,59046,80964,-27.1 ,60798,-2.9,326778,304026,7.5,10.1,7.28,38.74
1471,首利,830096,852028,-2.6 ,562491,47.6,3450726,2944501,17.2,25,17.75,40.85
1472,三洋纖,70364,70973,-0.9 ,42811,64.4,322849,231994,39.2,4.8,3.13,53.35
1473,台南企業,578766,456543,26.8 ,540851,7,3014655,2810191,7.3,31.65,23.95,32.15
1474,弘裕,289345,300512,-3.7 ,168003,72.2,1290561,934016,38.2,8.3,5.27,57.5
1475,本盟光電,89076,71368,24.8 ,14652,507.9,257644,91695,181,12.5,6.77,84.64
1476,儒鴻,609843,639337,-4.6 ,360735,69.1,2930512,2372235,23.5,19.6,15.95,22.88
1477,聚陽實業,985176,1013220,-2.8 ,1006553,-2.1,5304951,4822343,10,72.3,46.5,55.48
1503,士電,1190472,1190377,0.0 ,5704395,-79.1,6055292,9676574,-37.4,36.2,39.8,-9.05
1504,東元電機,1967087,2048309,-4.0 ,1886694,4.3,9302536,9302814,0,13.2,14.6,-9.59
1506,正道,62241,54515,14.2 ,48776,27.6,305453,231167,32.1,15.7,13.2,18.94
1507,永大機電,305538,295007,3.6 ,302015,1.2,1431268,1496249,-4.3,28.8,18.6,54.84
1512,瑞利,163116,197753,-17.5 ,183338,-11,959021,1184822,-19.1,7.83,8.9,-12.02
1513,中興電,511088,1333813,-61.7 ,602197,-15.1,3260868,3022479,7.9,17.6,18.85,-6.63
1514,亞力電機,246991,220104,12.2 ,195134,26.6,990952,1088643,-9,11.05,7,57.86
1515,力山,225909,302391,-25.3 ,250348,-9.8,1343414,1093507,22.9,12.15,5.1,138.24
1516,川飛,24941,25081,-0.6 ,2296,986.3,136308,41690,227,9.51,14,-32.07
1517,利奇機械,153889,179670,-14.4 ,101466,51.7,882283,658486,34,13.2,11.25,17.33
1519,華城電機,326225,281743,15.8 ,326083,0,1643262,2334362,-29.6,20.9,34.9,-40.11
1521,大億,290666,284558,2.2 ,200008,45.3,1583508,1061126,49.2,55.3,22.05,150.79
1522,堤維西,725720,726457,-0.1 ,676205,7.3,3376362,3395515,-0.6,19.9,22.75,-12.53
1523,臺灣開億,488411,554120,-11.9 ,402593,21.3,2547294,2375044,7.3,29.9,19.1,56.54
1524,耿鼎公司,240559,285207,-15.7 ,234596,2.5,1369246,1337371,2.4,12,10,20
1525,江申工業,109338,93638,16.8 ,59472,83.9,443225,259088,71.1,43.4,17.8,143.82
1526,日馳,54088,52983,2.1 ,30124,79.6,241931,183511,31.8,7.22,5.89,22.58
1527,鑽全,273596,257197,6.4 ,126438,116.4,1175447,722250,62.8,28.6,27.05,5.73
1528,恩德,284306,220491,28.9 ,125412,126.7,1076998,492183,118.8,13.85,8.8,57.39
1529,樂士,11142,4651,139.6 ,22927,-51.4,49188,132853,-63,8.24,4.41,86.85
1530,亞崴機電,202334,157134,28.8 ,107157,88.8,873809,363643,140.3,35.15,26,35.19
1531,高林股,314945,360688,-12.7 ,66372,374.5,1475144,697808,111.4,23.1,15.2,51.97
1532,勤美,393784,371675,6.0 ,310531,26.8,1740038,1385699,25.6,41.3,41.3,0
1533,車王電,128442,135607,-5.3 ,85742,49.8,530936,453145,17.2,22.9,15.45,48.22
1535,中宇,556155,591428,-6.0 ,444577,25.1,3363793,2547298,32.1,47.2,45.15,4.54
1536,和大工業,178268,169346,5.3 ,95667,86.3,854602,483127,76.9,13.7,10.65,28.64
1537,廣隆光電,259459,313407,-17.2 ,226985,14.3,1414064,1026695,37.7,55.2,23.05,139.48
1538,正峰新,93727,127318,-26.4 ,84287,11.2,497891,505302,-1.5,34.15,20.35,67.81
1539,巨庭機械,73027,102537,-28.8 ,53671,36.1,427558,276732,54.5,9.67,5.96,62.25
1540,喬福機械,115709,122421,-5.5 ,124537,-7.1,556802,701323,-20.6,31.75,32.5,-2.31
1541,錩泰,109482,112849,-3.0 ,111307,-1.6,465128,451197,3.1,20.25,11.35,78.41
1560,中砂,263698,267439,-1.4 ,209132,26.1,1305360,830294,57.2,34.5,32.75,5.34
1582,信錦,110516,70850,56.0 ,40825,170.7,443119,212940,108.1,68.1,56.9,19.68
1583,程泰,151119,204254,-26.0 ,42771,253.3,699109,264378,164.4,36,23.55,52.87
1603,華電,278622,210534,32.3 ,182124,53,1051834,1018728,3.3,10.1,7.62,32.55
1604,聲寶,799140,654733,22.1 ,649257,23.1,3416451,3393907,0.7,4.34,6.36,-31.76
1605,華新,7209131,7270023,-0.8 ,4931006,46.2,33779269,24045108,40.5,11.5,10.75,6.98
1608,華榮,982158,916098,7.2 ,543674,80.7,4289947,2373055,80.8,10.4,7.85,32.48
1609,大亞電線,650971,712574,-8.7 ,576775,12.9,3377555,2607368,29.5,8.16,6.69,21.97
1611,中電,505954,507973,-0.4 ,292134,73.2,2383579,1609485,48.1,26.85,14.65,83.28
1612,宏泰,603824,412234,46.5 ,345473,74.8,2411215,1905511,26.5,12.85,12.25,4.9
1613,台一,457086,468026,-2.3 ,292812,56.1,2106142,1446024,45.7,5.06,4.15,21.93
1614,三洋電,627913,551699,13.8 ,469709,33.7,2808466,2588545,8.5,30.05,32.15,-6.53
1615,大山,353356,328050,7.7 ,171606,105.9,1676883,1007848,66.4,18,9.32,93.13
1616,億泰,288400,264739,8.9 ,249592,15.6,1202917,1181808,1.8,6.53,6,8.83
1617,榮星電線,439745,480091,-8.4 ,250203,75.8,2016965,977679,106.3,9.46,6.46,46.44
1618,合機公司,358740,271803,32.0 ,236486,51.7,1310324,984803,33.1,15.9,29.55,-46.19
1701,中化,229046,237364,-3.5 ,200401,14.3,1190289,1079894,10.2,19.5,21.95,-11.16
1702,南僑化工,145718,148120,-1.6 ,141685,2.9,777046,680404,14.2,32.55,8.75,272
1704,榮化,2559174,2696718,-5.1 ,2049061,24.9,12216534,9703705,25.9,37.35,30.3,23.27
1707,葡萄王,176942,196812,-10.1 ,150953,17.2,800622,609497,31.4,41.65,22.2,87.61
1708,東鹼,247504,243590,1.6 ,250229,-1.1,1194449,1145219,4.3,29.45,32.1,-8.26
1709,和益化工,877945,775673,13.2 ,785800,11.7,3759314,2785527,35,14,12.45,12.45
1710,東聯,1040758,1139700,-8.7 ,571674,82.1,5466595,3608611,51.5,23.15,19.8,16.92
1711,永光化學,561389,675074,-16.8 ,428720,31,2678905,1837230,45.8,29.4,16.95,73.45
1712,興農,580930,478551,21.4 ,493781,17.7,2626844,2759674,-4.8,12.8,15.85,-19.24
1713,國化,47901,46824,2.3 ,36650,30.7,215539,148447,45.2,10.95,10.9,0.46
1714,和桐化學,1093499,1002815,9.0 ,809463,35.1,4912769,3498654,40.4,15.15,13.35,13.48
1715,亞洲化學,354417,386014,-8.2 ,253272,39.9,1632109,1085183,50.4,14.2,10.25,38.54
1716,永信藥品,330690,255191,29.6 ,337871,-2.1,1348942,1396722,-3.4,33.75,34.4,-1.89
1717,長興化學,1676568,1699936,-1.4 ,1360257,23.3,7796464,5657351,37.8,30.2,26.05,15.93
1718,中纖,1181220,1085557,8.8 ,903314,30.8,6079682,3786089,60.6,9.42,6.76,39.35
1720,生達化學,170579,169303,0.8 ,168695,1.1,833567,794877,4.9,27.6,27.4,0.73
1721,三晃,134527,136301,-1.3 ,95622,40.7,729579,463462,57.4,14.5,7.2,101.39
1722,台肥,1057826,1271272,-16.8 ,1374193,-23,5518730,7802811,-29.3,89,104,-14.42
1723,中碳,651112,702718,-7.3 ,335226,94.2,3023735,1661814,82,96.2,62.8,53.18
1724,台硝,155503,144333,7.7 ,116145,33.9,667176,500662,33.3,11.8,10.1,16.83
1725,元禎,917129,994598,-7.8 ,522804,75.4,4231390,2598166,62.9,23.8,20.15,18.11
1726,永記造漆,414742,455782,-9.0 ,418596,-0.9,2498165,2116318,18,44,38,15.79
1727,中華化學,152953,148482,3.0 ,90586,68.9,678229,451911,50.1,24.5,16.65,47.15
1729,必翔實業,127811,102971,24.1 ,105887,20.7,437243,444967,-1.7,48.5,60.9,-20.36
1730,花仙子,68247,68245,0.0 ,62530,9.1,369937,313096,18.2,16.1,15.3,5.23
1731,美吾華,134102,227968,-41.2 ,213177,-37.1,1002495,1104550,-9.2,16.25,17.6,-7.67
1732,毛寶,58520,60683,-3.6 ,54582,7.2,316807,296943,6.7,15.05,15.35,-1.95
1733,五鼎,141923,139592,1.7 ,127267,11.5,711871,541192,31.5,64.9,56,15.89
1734,杏輝藥品,135371,133693,1.3 ,126481,7,635495,622284,2.1,31.9,29.2,9.25
1735,日勝化,219929,268441,-18.1 ,159911,37.5,1001662,663223,51,17.2,9.85,74.62
1736,喬山健康,420542,520934,-19.3 ,153214,174.5,2428040,675379,259.5,41,27.2,50.74
1737,臺鹽,185894,191278,-2.8 ,186526,-0.3,887397,846109,4.9,19,21.75,-12.64
1773,勝一化工,588320,607664,-3.2 ,349911,68.1,2559959,1670181,53.3,40.05,20.1,99.25
1802,台玻,1451103,1402801,3.4 ,879092,65.1,6816080,4212180,61.8,29.5,22.45,31.4
1805,寶徠,17894,15393,16.3 ,13181,35.8,114359,47987,138.3,4.98,4.49,10.91
1806,冠軍,218474,206084,6.0 ,200148,9.2,951447,851566,11.7,23.3,11.85,96.62
1808,國賓大地,171562,120807,42.0 ,76228,125.1,697439,356338,95.7,24.75,23.1,7.14
1809,中釉,123863,139175,-11.0 ,132351,-6.4,601849,561394,7.2,25.4,9.67,162.67
1810,和成,206685,212943,-2.9 ,184504,12,1074691,852509,26.1,10.55,9.12,15.68
1902,台紙,390570,410997,-5.0 ,372125,5,2138452,1493585,43.2,11.35,11.3,0.44
1903,士紙,119613,204994,-41.7 ,138103,-13.4,809916,517836,56.4,66.3,65.8,0.76
1904,正隆,1902088,1968964,-3.4 ,1448711,31.3,9284966,6967500,33.3,11.45,11.2,2.23
1905,華紙,594974,682206,-12.8 ,396543,50,3079704,1804427,70.7,13.85,12.6,9.92
1906,寶隆,53934,33142,62.7 ,70027,-23,156189,356552,-56.2,7.8,5.15,51.46
1907,永豐餘,1526034,1640970,-7.0 ,1282612,19,7476779,5646718,32.4,11.75,12.3,-4.47
1909,榮成,540013,539289,0.1 ,337603,60,2513251,1538390,63.4,9.7,8.9,8.99
2002,中鋼,20585933,18968466,8.5 ,10963839,87.8,92795002,59680324,55.5,30.55,27.7,10.29
2006,東和鋼鐵,3021003,2660690,13.5 ,1590448,90,13537299,7622535,77.6,27.5,34,-19.12
2007,燁興公司,1250628,1104046,13.3 ,489061,155.7,4899745,1840984,166.2,7.22,4.87,48.25
2008,高興昌,567255,806683,-29.7 ,489170,16,3313435,2532582,30.8,8.26,7.95,3.9
2009,第一伸銅,558351,579774,-3.7 ,569079,-1.9,2756743,1439100,91.6,13.05,8.68,50.35
2010,春源鋼鐵,1172964,1276305,-8.1 ,1177845,-0.4,6133973,5377757,14.1,12.75,11.15,14.35
2012,春雨,309867,298312,3.9 ,192363,61.1,1456529,867883,67.8,9.73,12.2,-20.25
2013,中鋼構,830267,811853,2.3 ,649183,27.9,3481459,3505838,-0.7,22.5,19.15,17.49
2014,中鴻,4024994,3957510,1.7 ,3105214,29.6,18742893,14430254,29.9,13.1,13.9,-5.76
2015,豐興鋼鐵,2818486,2697831,4.5 ,1721301,63.7,12770721,7595715,68.1,44.35,51.5,-13.88
2017,官田鋼,488712,480927,1.6 ,318786,53.3,2274273,1312423,73.3,9.6,7.08,35.59
2020,美亞鋼管,442423,554669,-20.2 ,360708,22.7,2337420,2034982,14.9,23.3,21.8,6.88
2022,聚亨,201868,215920,-6.5 ,25439,693.5,1003822,601916,66.8,5.68,6.12,-7.19
2023,燁輝,2979886,3065865,-2.8 ,1777864,67.6,14382100,9601745,49.8,11.45,14.1,-18.79
2024,志聯工業,163952,175508,-6.6 ,82769,98.1,789535,311741,153.3,6.02,5.72,5.24
2025,千興,344808,642290,-46.3 ,490993,-29.8,2406165,1832395,31.3,6.85,6.56,4.42
2027,大成鋼,874363,917747,-4.7 ,427997,104.3,3869157,1925421,101,20,23.2,-13.79
2028,威致鋼鐵,729932,417025,75.0 ,470494,55.1,2610972,1886733,38.4,7.39,7.69,-3.9
2029,盛餘,1354522,1526493,-11.3 ,951867,42.3,7039533,5176504,36,21.55,27.4,-21.35
2030,彰源,1225241,1059273,15.7 ,457545,167.8,4808711,2321297,107.2,14.45,15.2,-4.93
2031,新光鋼,656778,986309,-33.4 ,354866,85.1,3644188,1649628,120.9,26.25,25.1,4.58
2032,新鋼工業,343328,543181,-36.8 ,297603,15.4,2077718,1344240,54.6,17.9,16.5,8.48
2033,佳大世界,126223,110062,14.7 ,41095,207.2,463334,226288,104.8,16.7,25.35,-34.12
2034,允強,1909552,1951520,-2.2 ,775211,146.3,8781086,3721742,135.9,21.4,21.6,-0.93
2038,海光企業,1147605,1263555,-9.2 ,873473,31.4,5060311,3594287,40.8,16,22.7,-29.52
2049,上銀科技,617653,576451,7.2 ,235125,162.7,2669861,951530,180.6,68.5,41.49,65.1
2059,川湖,176629,161298,9.5 ,144400,22.3,840611,742361,13.2,175.5,126,39.29
2062,橋椿,399117,358363,11.4 ,298457,33.7,1700247,1477033,15.1,39.2,22.3,75.78
2101,南港輪胎,492630,449963,9.5 ,305827,61.1,2144396,1468511,46,40.75,32.8,24.24
2102,泰豐輪胎,498401,518432,-3.9 ,351846,41.7,2432527,1473944,65,19.05,17.5,8.86
2103,台橡,1355233,1064278,27.3 ,720234,88.2,5816853,3760536,54.7,44.5,41,8.54
2104,中橡,487747,460282,6.0 ,314519,55.1,2316996,1386315,67.1,33,32.2,2.48
2105,正新,1661054,1877877,-11.6 ,1316980,26.1,7965096,5943179,34,66.9,54.8,22.08
2106,建大,443212,473412,-6.4 ,393474,12.6,2079597,1765819,17.8,30.3,31.5,-3.81
2107,厚生,306344,389529,-21.4 ,226386,35.3,1637032,1208529,35.5,22.8,19.65,16.03
2108,南帝化工,409719,437340,-6.3 ,258356,58.6,1967406,1243983,58.2,21.05,25,-15.8
2109,華豐橡膠,230049,233215,-1.4 ,180284,27.6,1095243,898649,21.9,11.9,10.9,9.17
2201,裕隆汽車,2345113,2138757,9.7 ,1640955,42.9,11753853,7114863,65.2,32.5,30.6,6.21
2204,中華汽車,2800601,2448706,14.4 ,1925200,45.5,12803686,9812976,30.5,19.05,16.35,16.51
2206,三陽工業,1708606,1555684,9.8 ,1581418,8,7502666,6310694,18.9,11.7,12.6,-7.14
2207,和泰汽車,7075936,7156204,-1.1 ,5408771,30.8,35937055,23764275,51.2,78,68,14.71
2208,台船公司,2005549,2129968,-5.8 ,2376607,-15.6,10047918,14819970,-32.2,25.6,37.5,-31.73
2227,裕隆日產,2250948,2115248,6.4 ,1782237,26.3,11525555,7382025,56.1,84,57,47.37
2301,光寶科技,8747668,8769444,-0.3 ,5577538,56.8,41808061,28267308,47.9,36.35,28.65,26.88
2302,麗正,31935,31077,2.8 ,23055,38.5,138450,99869,38.6,8.4,3.39,147.79
2303,聯電,10090157,9319288,8.3 ,7514440,34.3,46124675,25229948,82.8,15.1,13,16.15
2305,全友電腦,10769,14672,-26.6 ,17217,-37.5,84840,115552,-26.6,5.05,3.96,27.53
2308,台達電,2693914,2615744,3.0 ,2072093,30,11728991,10800525,8.6,100.5,75.4,33.29
2311,日月光,5800247,5453785,6.4 ,3906449,48.5,25892691,14276582,81.4,27,20.1,34.33
2312,金寶電子,1958050,1799152,8.8 ,1451473,34.9,8882301,9888315,-10.2,8.65,8.36,3.47
2313,華通,1528261,1355262,12.8 ,1154088,32.4,6566388,5953896,10.3,8.12,9.73,-16.55
2314,台揚科技,650894,570214,14.2 ,449290,44.9,2977938,2209249,34.8,16.6,16.7,-0.6
2315,神達電腦,4463925,4605204,-3.1 ,4065937,9.8,21683337,21560161,0.6,13.1,14.55,-9.97
2316,楠梓電,370562,298031,24.3 ,255935,44.8,1592536,1232330,29.2,12.4,7.48,65.78
2317,鴻海,163262344,153858517,6.1 ,91669175,78.1,731893969,464075136,57.7,124.5,123,1.22
2321,東訊,795422,516974,53.9 ,677208,17.5,2888301,3447328,-16.2,9.65,13.7,-29.56
2323,中環,1563025,1503173,4.0 ,1622836,-3.7,7255061,7867284,-7.8,8.09,7.8,3.72
2324,仁寶電腦,72748474,71296872,2.0 ,36986741,96.7,360698859,188885414,91,39.8,27.5,44.73
2325,矽品,5306861,5101393,4.0 ,4828374,9.9,25459919,18233105,39.6,35.6,42.25,-15.74
2327,國巨,1049659,971030,8.1 ,690484,52,4766005,3064977,55.5,14.15,7.88,79.57
2328,廣宇,495387,501102,-1.1 ,632780,-21.7,2213022,1754610,26.1,43.15,41.7,3.48
2329,華泰電子,850705,859321,-1.0 ,596818,42.5,4056754,2828263,43.4,8.19,5,63.8
2330,台積電,33839484,32683232,3.5 ,24473921,38.3,155697223,83778364,85.8,60.2,60.4,-0.33
2331,精英,4477391,3799051,17.9 ,4744840,-5.6,19407158,21347194,-9.1,11.3,11.6,-2.59
2332,友訊科技,278079,282804,-1.7 ,160877,72.9,1275005,725781,75.7,24.95,27.45,-9.11
2337,旺宏,2444621,2294731,6.5 ,1822124,34.2,11307333,8638526,30.9,21.15,14.95,41.47
2338,光罩,194409,182291,6.7 ,177154,9.7,913076,795909,14.7,11.45,12.2,-6.15
2340,光磊,640059,644205,-0.6 ,384408,66.5,2910467,1733693,67.9,22.9,28.2,-18.79
2341,英群,54065,79082,-31.6 ,140429,-61.5,312725,875620,-64.3,2.22,1.6,38.75
2342,茂矽,433682,381472,13.7 ,179476,141.6,1821941,815796,123.3,13.3,9.9,34.34
2344,華邦電,2864351,2711986,5.6 ,1368576,109.3,12589178,5928448,112.4,8.12,6.88,18.02
2345,智邦科技,1707347,1432451,19.2 ,1035102,64.9,7220610,4944376,46,15.45,11.35,36.12
2347,聯強國際,3353918,3571966,-6.1 ,2691233,24.6,18430164,15644156,17.8,69,53.3,29.46
2348,力廣,11742,42216,-72.2 ,15421,-23.9,176248,118895,48.2,3.4,1.97,72.59
2349,錸德科技,1537898,1387106,10.9 ,1210192,27.1,6652524,5391176,23.4,8.12,7.64,6.28
2350,環電,1845398,1755236,5.1 ,1683758,9.6,9772707,7790040,25.5,20.8,12.25,69.8
2351,順德,692689,664738,4.2 ,297020,133.2,3072023,1220159,151.8,43.2,17.65,144.76
2352,佳世達,4787808,4941056,-3.1 ,3821930,25.3,23887765,18495263,29.2,16.65,14,18.93
2353,宏碁,50487841,37019370,36.4 ,34745420,45.3,227354326,159329972,42.7,80.1,58.8,36.22
2354,鴻準,8129317,6732824,20.7 ,8426671,-3.5,39261249,48816105,-19.6,116.5,103,13.11
