公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1308,亞聚,583020,585595,-0.44 ,490872,18.77 ,583020,490872,18.77 ,50.00 ,27.30 ,83.15 
1309,台達化工,1039914,956575,8.71 ,776669,33.89 ,1039914,776669,33.89 ,14.10 ,12.50 ,12.80 
1310,台苯,1181301,1029457,14.75 ,972902,21.42 ,1181301,972902,21.42 ,14.40 ,17.80 ,-19.10 
1312,國喬石化,1616402,1210705,33.51 ,1346492,20.05 ,1616402,1346492,20.05 ,21.50 ,16.30 ,31.90 
1313,聯成,654071,586977,11.43 ,700785,-6.67 ,654071,700785,-6.67 ,24.30 ,16.50 ,47.27 
1314,中石化,3309424,3249691,1.84 ,2958846,11.85 ,3309424,2958846,11.85 ,33.05 ,11.95 ,176.57 
1315,達新工業,224616,222808,0.81 ,185887,20.83 ,224616,185887,20.83 ,28.95 ,22.35 ,29.53 
1316,上曜,8313,20005,-58.45 ,12414,-33.04 ,8313,12414,-33.04 ,20.15 ,9.15 ,120.22 
1319,東陽,1054117,1079235,-2.33 ,779482,35.23 ,1054117,779482,35.23 ,38.50 ,48.15 ,-20.04 
1321,大洋,459258,398299,15.30 ,421119,9.06 ,459258,421119,9.06 ,22.75 ,22.15 ,2.71 
1323,永裕,141854,152612,-7.05 ,131149,8.16 ,141854,131149,8.16 ,25.00 ,16.25 ,53.85 
1324,地球工業,120721,134075,-9.96 ,116574,3.56 ,120693,116574,3.53 ,18.85 ,19.35 ,-2.58 
1325,恒大,113219,116127,-2.50 ,93209,21.47 ,113219,93209,21.47 ,25.40 ,23.00 ,10.43 
1326,台化,26099195,26437491,-1.28 ,24055460,8.50 ,26099195,24055460,8.50 ,106.00 ,69.30 ,52.96 
1402,遠東新,5133766,4947055,3.77 ,3611397,42.15 ,5133766,3611397,42.15 ,49.55 ,35.20 ,40.77 
1409,新纖,2284246,2079835,9.83 ,1929589,18.38 ,2284246,1929589,18.38 ,15.10 ,10.40 ,45.19 
1410,南染,26508,30181,-12.17 ,21000,26.23 ,26508,21000,26.23 ,20.70 ,15.75 ,31.43 
1413,宏洲化工,442506,387729,14.13 ,330836,33.75 ,442506,330836,33.75 ,10.70 ,5.42 ,97.42 
1414,東和,111153,118384,-6.11 ,373620,-70.25 ,111153,373620,-70.25 ,13.80 ,5.15 ,167.96 
1416,廣豐,12971,25923,-49.96 ,32457,-60.04 ,12971,32457,-60.04 ,14.55 ,9.90 ,46.97 
1417,嘉裕,139731,124428,12.30 ,122487,14.08 ,139731,122487,14.08 ,11.05 ,8.05 ,37.27 
1418,東華,106221,244568,-56.57 ,326053,-67.42 ,106221,326053,-67.42 ,9.68 ,12.00 ,-19.33 
1419,新紡,63104,90919,-30.59 ,69377,-9.04 ,63104,69377,-9.04 ,45.95 ,36.95 ,24.36 
1423,利華羊毛,129244,116616,10.83 ,63739,102.77 ,129244,63739,102.77 ,8.92 ,7.99 ,11.64 
1432,大魯閣,651,381416,-99.83 ,377,72.68 ,651,377,72.68 ,17.50 ,6.52 ,168.40 
1434,福懋興業,2916966,3057604,-4.60 ,2444880,19.31 ,2916966,2444880,19.31 ,29.00 ,23.40 ,23.93 
1435,中福,1944,1816,7.05 ,3500,-44.46 ,1944,3500,-44.46 ,8.04 ,4.55 ,76.70 
1436,福益,763,2748,-72.23 ,891,-14.37 ,763,891,-14.37 ,9.85 ,8.57 ,14.94 
1437,勤益,117740,118444,-0.59 ,143678,-18.05 ,117740,143678,-18.05 ,23.65 ,20.65 ,14.53 
1438,裕豐,0,0,NA,982,-100.00 ,0,982,-100.00 ,3.00 ,2.33 ,28.76 
1439,中和羊毛,44229,31666,39.67 ,60794,-27.25 ,44229,60794,-27.25 ,36.55 ,44.80 ,-18.42 
1440,南紡,1896151,1713980,10.63 ,1142320,65.99 ,1896151,1142320,65.99 ,20.65 ,12.00 ,72.08 
1441,大東紡織,183979,142756,28.88 ,120958,52.10 ,183979,120958,52.10 ,9.26 ,8.86 ,4.51 
1442,名軒,402800,260712,54.50 ,157330,156.02 ,402800,157330,156.02 ,27.20 ,19.55 ,39.13 
1443,立益紡織,69090,175200,-60.57 ,143651,-51.90 ,69090,143651,-51.90 ,3.88 ,3.24 ,19.75 
1444,力麗,1257716,1087672,15.63 ,637498,97.29 ,1257716,637498,97.29 ,17.85 ,8.08 ,120.92 
1445,大宇紡織,209331,204697,2.26 ,172217,21.55 ,209331,172217,21.55 ,9.67 ,7.70 ,25.58 
1446,宏和,73309,58766,24.75 ,77789,-5.76 ,73309,77789,-5.76 ,17.35 ,11.70 ,48.29 
1447,力鵬,2031995,2061361,-1.42 ,2081496,-2.38 ,2031995,2081496,-2.38 ,18.45 ,13.25 ,39.25 
1449,佳和實業,180944,199102,-9.12 ,141795,27.61 ,180944,141795,27.61 ,3.50 ,3.42 ,2.34 
1451,年興紡織,866828,944093,-8.18 ,584498,48.30 ,866828,584498,48.30 ,24.50 ,17.30 ,41.62 
1452,宏益,229044,221212,3.54 ,150477,52.21 ,229044,150477,52.21 ,18.30 ,8.24 ,122.09 
1453,大將,31950,41373,-22.78 ,18757,70.34 ,31950,18757,70.34 ,10.20 ,9.38 ,8.74 
1454,台富,215551,237097,-9.09 ,205808,4.73 ,215551,205808,4.73 ,9.02 ,6.85 ,31.68 
1455,集盛,1552820,1620036,-4.15 ,1380622,12.47 ,1552820,1380622,12.47 ,19.45 ,12.00 ,62.08 
1456,怡華,192893,196482,-1.83 ,157241,22.67 ,192893,157241,22.67 ,2.79 ,1.70 ,64.12 
1457,宜進,480506,369908,29.90 ,332904,44.34 ,480506,332904,44.34 ,13.75 ,7.81 ,76.06 
1459,聯發紡織,310729,353641,-12.13 ,271461,14.47 ,310729,271461,14.47 ,18.70 ,8.81 ,112.26 
1460,宏遠,427306,463757,-7.86 ,308320,38.59 ,427306,308320,38.59 ,7.70 ,6.26 ,23.00 
1463,強盛染整,50182,47742,5.11 ,35424,41.66 ,50182,35424,41.66 ,13.25 ,9.89 ,33.97 
1464,得力實業,123681,171465,-27.87 ,105105,17.67 ,123681,105105,17.67 ,12.60 ,6.42 ,96.26 
1465,偉全實業,130164,130754,-0.45 ,109656,18.70 ,130164,109656,18.70 ,17.30 ,10.20 ,69.61 
1466,聚隆,596440,605824,-1.55 ,358289,66.47 ,596440,358289,66.47 ,35.20 ,7.02 ,401.42 
1467,南緯實業,216005,353874,-38.96 ,319965,-32.49 ,216005,319965,-32.49 ,12.35 ,8.00 ,54.38 
1468,昶和纖維,50180,65955,-23.92 ,74212,-32.38 ,50180,74212,-32.38 ,15.80 ,10.75 ,46.98 
1469,理隆纖維,69057,52147,32.43 ,28544,141.93 ,69057,28544,141.93 ,12.40 ,9.12 ,35.96 
1470,大統染,78607,83248,-5.57 ,64695,21.50 ,78607,64695,21.50 ,11.30 ,8.87 ,27.40 
1471,首利,518317,589549,-12.08 ,627166,-17.36 ,518317,627166,-17.36 ,19.65 ,34.60 ,-43.21 
1472,三洋纖,121349,117611,3.18 ,48698,149.19 ,121349,48698,149.19 ,6.89 ,4.93 ,39.76 
1473,台南企業,721934,653873,10.41 ,716243,0.79 ,721934,716243,0.79 ,40.50 ,32.30 ,25.39 
1474,弘裕,314409,382398,-17.78 ,222811,41.11 ,314409,222811,41.11 ,11.55 ,6.93 ,66.67 
1475,本盟光電,41987,59521,-29.46 ,21763,92.93 ,41987,21763,92.93 ,11.70 ,10.00 ,17.00 
1476,儒鴻,681954,773855,-11.88 ,496707,37.30 ,681954,496707,37.30 ,35.20 ,19.95 ,76.44 
1477,聚陽實業,1475676,688628,114.29 ,1312747,12.41 ,1475676,1312747,12.41 ,68.40 ,59.00 ,15.93 
1503,士電,1448331,1512011,-4.21 ,1376289,5.23 ,1448331,1376289,5.23 ,38.60 ,38.75 ,-0.39 
1504,東元電機,2162319,2048406,5.56 ,1821558,18.71 ,2162319,1821558,18.71 ,18.20 ,12.95 ,40.54 
1506,正道,77335,85188,-9.22 ,71568,8.06 ,77335,71568,8.06 ,26.90 ,13.70 ,96.35 
1507,永大機電,303240,346687,-12.53 ,270839,11.96 ,303240,270839,11.96 ,41.15 ,23.25 ,76.99 
1512,瑞利,221538,304908,-27.34 ,211157,4.92 ,221538,211157,4.92 ,10.15 ,9.10 ,11.54 
1513,中興電,548530,632697,-13.30 ,683766,-19.78 ,548530,683766,-19.78 ,17.95 ,17.90 ,0.28 
1514,亞力電機,205461,513268,-59.97 ,162647,26.32 ,205461,162647,26.32 ,11.45 ,11.90 ,-3.78 
1515,力山,202164,253879,-20.37 ,266628,-24.18 ,202164,266628,-24.18 ,9.83 ,9.09 ,8.14 
1516,川飛,0,47,-100.00 ,30083,-100.00 ,0,30083,-100.00 ,2.95 ,14.70 ,-79.93 
1517,利奇機械,204352,238023,-14.15 ,203042,0.65 ,204352,203042,0.65 ,15.50 ,10.80 ,43.52 
1519,華城電機,232322,601934,-61.40 ,184097,26.20 ,232322,184097,26.20 ,21.35 ,27.25 ,-21.65 
1521,大億,378384,361587,4.65 ,352199,7.43 ,378384,352199,7.43 ,62.00 ,37.10 ,67.12 
1522,堤維西,708606,777686,-8.88 ,664767,6.59 ,708606,664767,6.59 ,18.75 ,21.90 ,-14.38 
1524,耿鼎公司,292251,304532,-4.03 ,287982,1.48 ,292251,287982,1.48 ,10.20 ,12.35 ,-17.41 
1525,江申工業,106945,106281,0.62 ,82025,30.38 ,106945,82025,30.38 ,53.20 ,40.45 ,31.52 
1526,日馳,43435,56478,-23.09 ,42040,3.32 ,43435,42040,3.32 ,7.46 ,6.57 ,13.55 
1527,鑽全,276138,218473,26.39 ,266033,3.80 ,276138,266033,3.80 ,25.95 ,31.90 ,-18.65 
1528,恩德,177806,233330,-23.80 ,155320,14.48 ,177806,155320,14.48 ,16.25 ,10.75 ,51.16 
1529,樂士,5217,51070,-89.78 ,18813,-72.27 ,5217,18813,-72.27 ,4.61 ,4.77 ,-3.35 
1530,亞崴機電,167531,298176,-43.81 ,122821,36.40 ,167531,122821,36.40 ,38.10 ,35.60 ,7.02 
1531,高林股,313015,246128,27.18 ,267590,16.98 ,313015,267590,16.98 ,28.40 ,18.80 ,51.06 
1532,勤美,369401,415237,-11.04 ,334992,10.27 ,369401,334992,10.27 ,32.30 ,43.00 ,-24.88 
1533,車王電,142845,103147,38.49 ,99453,43.63 ,142845,99453,43.63 ,22.35 ,23.85 ,-6.29 
1535,中宇,606197,904758,-33.00 ,629598,-3.72 ,606197,629598,-3.72 ,49.40 ,43.45 ,13.69 
1536,和大工業,200022,216286,-7.52 ,182626,9.53 ,200022,182626,9.53 ,15.50 ,13.70 ,13.14 
1537,廣隆光電,367135,344687,6.51 ,311826,17.74 ,367135,311826,17.74 ,62.30 ,33.40 ,86.53 
1538,正峰新,75976,81589,-6.88 ,92557,-17.91 ,75976,92557,-17.91 ,36.85 ,33.60 ,9.67 
1539,巨庭機械,130497,102047,27.88 ,99048,31.75 ,130497,99048,31.75 ,8.85 ,7.65 ,15.69 
1540,喬福機械,113918,165086,-30.99 ,114720,-0.70 ,113918,114720,-0.70 ,24.10 ,31.50 ,-23.49 
1541,錩泰,96363,103683,-7.06 ,82503,16.80 ,96363,82503,16.80 ,17.30 ,19.20 ,-9.90 
1560,中砂,318045,287125,10.77 ,268157,18.60 ,318045,268157,18.60 ,58.00 ,46.20 ,25.54 
1582,信錦,131697,84305,56.21 ,82131,60.35 ,131697,82131,60.35 ,48.70 ,68.50 ,-28.91 
1583,程泰,132501,185411,-28.54 ,77417,71.15 ,132501,77417,71.15 ,39.30 ,27.80 ,41.37 
1590,AIRTAC,0,0,NA,0,NA,0,0,NA,144.00 ,0.00 ,NA
1603,華電,138470,458102,-69.77 ,186499,-25.75 ,138470,186499,-25.75 ,13.10 ,11.75 ,11.49 
1604,聲寶,909107,779404,16.64 ,671794,35.33 ,909107,671794,35.33 ,10.20 ,5.48 ,86.13 
1605,華新,6079791,5717427,6.34 ,6091455,-0.19 ,6079791,6091455,-0.19 ,17.60 ,10.95 ,60.73 
1608,華榮,715600,811970,-11.87 ,876332,-18.34 ,715600,876332,-18.34 ,11.80 ,10.90 ,8.26 
1609,大亞電線,731606,923118,-20.75 ,727291,0.59 ,731606,727291,0.59 ,8.93 ,8.00 ,11.63 
1611,中電,537559,535616,0.36 ,435170,23.53 ,537559,435170,23.53 ,23.90 ,20.05 ,19.20 
1612,宏泰,512897,402161,27.54 ,491127,4.43 ,512897,491127,4.43 ,14.55 ,12.85 ,13.23 
1613,台一,485848,565459,-14.08 ,445720,9.00 ,485848,445720,9.00 ,5.99 ,4.70 ,27.45 
1614,三洋電,658114,514766,27.85 ,558569,17.82 ,658114,558569,17.82 ,37.00 ,31.90 ,15.99 
1615,大山,281947,253928,11.03 ,270974,4.05 ,281947,270974,4.05 ,14.80 ,12.70 ,16.54 
1616,億泰,311824,308554,1.06 ,188469,65.45 ,311824,188469,65.45 ,7.32 ,6.96 ,5.17 
1617,榮星電線,463021,444497,4.17 ,357714,29.44 ,463021,357714,29.44 ,14.70 ,7.48 ,96.52 
1618,合機公司,205535,235398,-12.69 ,178075,15.42 ,205535,178075,15.42 ,21.85 ,20.35 ,7.37 
1701,中化,253197,201919,25.40 ,262635,-3.59 ,253197,262635,-3.59 ,26.80 ,18.95 ,41.42 
1702,南僑化工,225061,220308,2.16 ,184940,21.69 ,225061,184940,21.69 ,37.85 ,25.00 ,51.40 
1704,榮化,2276439,2594407,-12.26 ,2258455,0.80 ,2276439,2258455,0.80 ,74.50 ,37.30 ,99.73 
1707,葡萄王,209482,213505,-1.88 ,133655,56.73 ,209482,133655,56.73 ,45.10 ,40.50 ,11.36 
1708,東鹼,220263,246575,-10.67 ,248210,-11.26 ,220263,248210,-11.26 ,37.60 ,30.00 ,25.33 
1709,和益化工,778358,635375,22.50 ,688354,13.08 ,778358,688354,13.08 ,17.00 ,12.95 ,31.27 
1710,東聯,1168208,791336,47.62 ,1084405,7.73 ,1168208,1084405,7.73 ,42.65 ,24.30 ,75.51 
1711,永光化學,479228,491261,-2.45 ,487668,-1.73 ,479228,487668,-1.73 ,33.70 ,26.85 ,25.51 
1712,興農,539976,582086,-7.23 ,557479,-3.14 ,539976,557479,-3.14 ,14.30 ,13.00 ,10.00 
1713,國化,51214,52897,-3.18 ,43106,18.81 ,0,0,NA,14.60 ,11.00 ,32.73 
1714,和桐化學,1256423,764695,64.30 ,1059686,18.57 ,1256423,1059686,18.57 ,16.55 ,16.30 ,1.53 
1715,亞洲化學,343340,345427,-0.60 ,314928,9.02 ,343340,314928,9.02 ,20.00 ,12.65 ,58.10 
1717,長興化學,1666294,1539532,8.23 ,1532017,8.76 ,1666294,1532017,8.76 ,34.55 ,31.00 ,11.45 
1718,中纖,1459267,1718264,-15.07 ,1160205,25.78 ,1459267,1160205,25.78 ,15.90 ,7.35 ,116.33 
1720,生達化學,207277,164774,25.79 ,178825,15.91 ,207277,178825,15.91 ,31.10 ,25.75 ,20.78 
1721,三晃,140693,169163,-16.83 ,163924,-14.17 ,140693,163924,-14.17 ,11.00 ,14.50 ,-24.14 
1722,台肥,1243701,1413380,-12.01 ,922276,34.85 ,1243701,922276,34.85 ,109.50 ,104.50 ,4.78 
1723,中碳,821409,854907,-3.92 ,581449,41.27 ,821409,581449,41.27 ,122.00 ,83.00 ,46.99 
1724,台硝,194014,160802,20.65 ,131808,47.19 ,194014,131808,47.19 ,13.65 ,11.65 ,17.17 
1725,元禎,816099,721042,13.18 ,852434,-4.26 ,816099,852434,-4.26 ,22.85 ,18.20 ,25.55 
1726,永記造漆,756911,628044,20.52 ,576113,31.38 ,756911,576113,31.38 ,44.85 ,43.00 ,4.30 
1727,中華化學,170297,169017,0.76 ,109757,55.16 ,170297,109757,55.16 ,28.20 ,20.00 ,41.00 
1729,必翔實業,96251,131592,-26.86 ,64982,48.12 ,96251,64982,48.12 ,46.65 ,53.30 ,-12.48 
1730,花仙子,117884,102865,14.60 ,97353,21.09 ,117884,97353,21.09 ,19.85 ,14.40 ,37.85 
1731,美吾華,262831,144986,81.28 ,222915,17.91 ,262831,222915,17.91 ,16.35 ,14.60 ,11.99 
1732,毛寶,115517,61021,89.31 ,104375,10.67 ,115517,104375,10.67 ,18.20 ,14.35 ,26.83 
1733,五鼎,98462,117408,-16.14 ,137608,-28.45 ,98462,137608,-28.45 ,66.60 ,57.40 ,16.03 
1734,杏輝藥品,160818,137907,16.61 ,121176,32.71 ,160818,121176,32.71 ,34.30 ,27.50 ,24.73 
1735,日勝化,144576,191530,-24.52 ,177652,-18.62 ,144576,177652,-18.62 ,14.75 ,16.45 ,-10.33 
1736,喬山健康,497210,523444,-5.01 ,518974,-4.19 ,497210,518974,-4.19 ,42.20 ,39.70 ,6.30 
1737,臺鹽,227778,207922,9.55 ,206576,10.26 ,227778,206576,10.26 ,22.85 ,19.00 ,20.26 
1762,中化合成,109964,96072,14.46 ,92020,19.50 ,109964,92020,19.50 ,73.90 ,57.45 ,28.63 
1773,勝一化工,579743,571717,1.40 ,456494,27.00 ,579743,456494,27.00 ,46.70 ,34.20 ,36.55 
1802,台玻,1234291,1364105,-9.52 ,1368041,-9.78 ,1234291,1368041,-9.78 ,38.90 ,26.75 ,45.42 
1805,寶徠,5836,130385,-95.52 ,36097,-83.83 ,5836,36097,-83.83 ,17.50 ,6.90 ,153.62 
1806,冠軍,225152,242310,-7.08 ,221819,1.50 ,225152,221819,1.50 ,23.75 ,18.75 ,26.67 
1808,國賓大地,67881,69446,-2.25 ,139704,-51.41 ,67881,139704,-51.41 ,29.20 ,19.90 ,46.73 
1809,中釉,116431,134441,-13.40 ,131479,-11.45 ,116431,131479,-11.45 ,24.45 ,17.50 ,39.71 
1810,和成,255290,295507,-13.61 ,230319,10.84 ,255290,230319,10.84 ,11.65 ,10.85 ,7.37 
1902,台紙,431427,472462,-8.69 ,456502,-5.49 ,431427,456502,-5.49 ,17.45 ,9.91 ,76.08 
1903,士紙,159621,213937,-25.39 ,184798,-13.62 ,159621,184798,-13.62 ,68.80 ,71.10 ,-3.23 
1904,正隆,1962046,2029730,-3.33 ,1761940,11.36 ,1962046,1761940,11.36 ,14.40 ,12.10 ,19.01 
1905,華紙,571257,527959,8.20 ,597805,-4.44 ,571257,597805,-4.44 ,15.40 ,14.25 ,8.07 
1906,寶隆,6078,13824,-56.03 ,25906,-76.54 ,6078,25906,-76.54 ,8.62 ,7.66 ,12.53 
1907,永豐餘,1545631,1584290,-2.44 ,1502149,2.89 ,1545631,1502149,2.89 ,14.10 ,12.35 ,14.17 
1909,榮成,597431,601478,-0.67 ,461226,29.53 ,597431,461226,29.53 ,12.15 ,10.25 ,18.54 
2002,中鋼,19789877,19644434,0.74 ,18540248,6.74 ,19789877,18540248,6.74 ,33.80 ,32.50 ,4.00 
2006,東和鋼鐵,3640529,3194461,13.96 ,2912884,24.98 ,3640529,2912884,24.98 ,34.35 ,35.70 ,-3.78 
2007,燁興公司,1196544,1073360,11.48 ,827177,44.65 ,1196544,827177,44.65 ,8.38 ,7.57 ,10.70 
2008,高興昌,567842,668590,-15.07 ,661370,-14.14 ,567842,661370,-14.14 ,7.20 ,7.36 ,-2.17 
2009,第一伸銅,440786,460271,-4.23 ,602040,-26.78 ,440786,602040,-26.78 ,14.00 ,13.45 ,4.09 
2010,春源鋼鐵,1318363,1333901,-1.16 ,1334219,-1.19 ,1318363,1334219,-1.19 ,15.50 ,12.65 ,22.53 
2012,春雨,402738,346990,16.07 ,283664,41.98 ,402738,283664,41.98 ,10.20 ,9.55 ,6.81 
2013,中鋼構,794315,1292545,-38.55 ,590274,34.57 ,794315,590274,34.57 ,25.85 ,24.90 ,3.82 
2014,中鴻,4412746,3625536,21.71 ,3672001,20.17 ,4412746,3672001,20.17 ,17.70 ,15.00 ,18.00 
2015,豐興鋼鐵,3161838,3388088,-6.68 ,2640813,19.73 ,3161838,2640813,19.73 ,56.20 ,52.20 ,7.66 
2017,官田鋼,528193,468063,12.85 ,441722,19.58 ,528193,441722,19.58 ,12.40 ,10.30 ,20.39 
2020,美亞鋼管,494087,566471,-12.78 ,494830,-0.15 ,494087,494830,-0.15 ,24.45 ,23.30 ,4.94 
2022,聚亨,192576,181981,5.82 ,180456,6.72 ,192576,180456,6.72 ,9.63 ,7.44 ,29.44 
2023,燁輝,2913671,2734867,6.54 ,2805782,3.85 ,2913671,2805782,3.85 ,11.85 ,12.20 ,-2.87 
2024,志聯工業,185486,145141,27.80 ,150486,23.26 ,185486,150486,23.26 ,9.48 ,6.55 ,44.73 
2025,千興,563317,283317,98.83 ,444796,26.65 ,563317,444796,26.65 ,8.12 ,6.45 ,25.89 
2027,大成鋼,714851,1108598,-35.52 ,585745,22.04 ,714851,585745,22.04 ,21.45 ,23.50 ,-8.72 
2028,威致鋼鐵,1116674,841328,32.73 ,635500,75.72 ,1116674,635500,75.72 ,9.10 ,9.71 ,-6.28 
2029,盛餘,1647373,1594486,3.32 ,1587445,3.78 ,1647373,1587445,3.78 ,22.10 ,22.45 ,-1.56 
2030,彰源,1301368,1220587,6.62 ,821703,58.37 ,1301368,821703,58.37 ,18.50 ,16.05 ,15.26 
2031,新光鋼,638475,869144,-26.54 ,715850,-10.81 ,638475,715850,-10.81 ,36.10 ,32.50 ,11.08 
2032,新鋼工業,479079,535989,-10.62 ,400134,19.73 ,479079,400134,19.73 ,21.10 ,22.10 ,-4.52 
2033,佳大世界,87039,87448,-0.47 ,81010,7.44 ,87039,81010,7.44 ,17.20 ,18.50 ,-7.03 
2034,允強,2003521,2065982,-3.02 ,1693074,18.34 ,2003521,1693074,18.34 ,25.20 ,24.95 ,1.00 
2038,海光企業,1333578,1301820,2.44 ,1066948,24.99 ,1333578,1066948,24.99 ,17.65 ,21.20 ,-16.75 
2049,上銀科技,944214,961066,-1.75 ,481005,96.30 ,944214,481005,96.30 ,153.00 ,41.95 ,264.72 
2059,川湖,137959,156855,-12.05 ,188621,-26.86 ,137959,188621,-26.86 ,150.50 ,175.50 ,-14.25 
2062,橋椿,293967,325733,-9.75 ,389005,-24.43 ,293967,389005,-24.43 ,38.40 ,31.50 ,21.90 
2101,南港輪胎,482592,502068,-3.88 ,437748,10.24 ,482592,437748,10.24 ,46.20 ,44.80 ,3.13 
2102,泰豐輪胎,501001,608768,-17.70 ,489324,2.39 ,501001,489324,2.39 ,20.75 ,24.60 ,-15.65 
2103,台橡,1318839,1647057,-19.93 ,1109115,18.91 ,1318839,1109115,18.91 ,75.80 ,38.25 ,98.17 
2104,中橡,417201,439817,-5.14 ,478242,-12.76 ,417201,478242,-12.76 ,29.90 ,30.95 ,-3.39 
2105,正新,1738836,2175023,-20.05 ,1441086,20.66 ,1738836,1441086,20.66 ,64.30 ,61.50 ,4.55 
2106,建大,494912,501172,-1.25 ,380807,29.96 ,494912,380807,29.96 ,30.95 ,32.70 ,-5.35 
2107,厚生,272978,562364,-51.46 ,294678,-7.36 ,272978,294678,-7.36 ,29.95 ,27.00 ,10.93 
2108,南帝化工,517091,488955,5.75 ,343755,50.42 ,517091,343755,50.42 ,27.05 ,21.10 ,28.20 
2109,華豐橡膠,182010,242835,-25.05 ,236001,-22.88 ,182010,236001,-22.88 ,9.61 ,14.70 ,-34.63 
2114,鑫永銓,150511,155968,-3.50 ,127988,17.60 ,150511,127988,17.60 ,32.60 ,31.60 ,3.16 
2201,裕隆汽車,6498794,2328397,179.11 ,2957685,119.73 ,6498794,2957685,119.73 ,60.90 ,32.20 ,89.13 
2204,中華汽車,4696326,2841265,65.29 ,3199711,46.77 ,4696326,3199711,46.77 ,27.55 ,18.50 ,48.92 
2206,三陽工業,2122322,1304733,62.66 ,1373661,54.50 ,2122322,1373661,54.50 ,17.75 ,12.10 ,46.69 
