公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1323,永裕,145218,145156,0.04 ,135289,7.34 ,820695,758904,8.14 ,24.60 ,18.60 ,32.26 
1324,地球工業,122632,129691,-5.44 ,161679,-24.15 ,784049,696261,12.61 ,16.75 ,16.85 ,-0.59 
1325,恒大,78674,97050,-18.93 ,100022,-21.34 ,573173,542750,5.61 ,22.25 ,23.45 ,-5.12 
1326,台化,21255146,24173330,-12.07 ,21227942,0.13 ,153014029,142729396,7.21 ,107.00 ,74.10 ,44.40 
1402,遠東新,5181151,5219719,-0.74 ,4529869,14.38 ,31438972,25853180,21.61 ,44.75 ,33.40 ,33.98 
1409,新纖,2469003,2136960,15.54 ,2311892,6.80 ,14104929,12772916,10.43 ,11.95 ,10.80 ,10.65 
1410,南染,34250,40022,-14.42 ,33800,1.33 ,184462,142310,29.62 ,16.85 ,15.40 ,9.42 
1413,宏洲化工,359434,383450,-6.26 ,333044,7.92 ,2381554,2024564,17.63 ,7.84 ,5.40 ,45.19 
1414,東和,93157,108127,-13.84 ,315835,-70.50 ,608257,2131501,-71.46 ,12.85 ,5.12 ,150.98 
1416,廣豐,15736,19517,-19.37 ,13457,16.94 ,82179,127607,-35.60 ,12.05 ,7.65 ,57.52 
1417,嘉裕,106787,87206,22.45 ,84551,26.30 ,596991,568721,4.97 ,9.38 ,9.65 ,-2.80 
1418,東華,120369,259871,-53.68 ,185168,-34.99 ,1600610,1600870,-0.02 ,9.85 ,10.10 ,-2.48 
1419,新紡,50694,68918,-26.44 ,37299,35.91 ,388072,323413,19.99 ,39.00 ,32.80 ,18.90 
1423,利華羊毛,151665,155136,-2.24 ,91252,66.20 ,846688,530150,59.71 ,8.81 ,7.67 ,14.86 
1432,大魯閣,949,461,105.86 ,410,131.46 ,8737,854154,-98.98 ,12.55 ,8.54 ,46.96 
1434,福懋興業,3097433,3193544,-3.01 ,2806866,10.35 ,18596119,15873640,17.15 ,31.50 ,22.70 ,38.77 
1435,中福,3022,1849,63.44 ,7846,-61.48 ,12494,19100,-34.59 ,5.55 ,5.86 ,-5.29 
1436,福益,765,768,-0.39 ,780,-1.92 ,4542,4928,-7.83 ,9.15 ,8.41 ,8.80 
1437,勤益,107577,119363,-9.87 ,151987,-29.22 ,683691,879967,-22.30 ,18.70 ,20.40 ,-8.33 
1438,裕豐,0,0,NA,9543,-100.00 ,32963,48879,-32.56 ,3.10 ,1.77 ,75.14 
1439,中和羊毛,60351,48386,24.73 ,37291,61.84 ,282924,257875,9.71 ,49.00 ,33.70 ,45.40 
1440,南紡,1296824,1173477,10.51 ,1181264,9.78 ,8838019,7180595,23.08 ,18.10 ,13.20 ,37.12 
1441,大東紡織,122575,121885,0.57 ,144791,-15.34 ,971234,770454,26.06 ,17.15 ,7.45 ,130.20 
1442,名軒,146690,112317,30.60 ,115990,26.47 ,1066426,1023967,4.15 ,29.30 ,18.90 ,55.03 
1443,立益紡織,46722,62112,-24.78 ,183713,-74.57 ,562816,786021,-28.40 ,3.78 ,3.13 ,20.77 
1444,力麗,1117985,942549,18.61 ,880908,26.91 ,6749096,4718287,43.04 ,15.25 ,12.20 ,25.00 
1445,大宇紡織,197958,193052,2.54 ,162378,21.91 ,1153276,1019726,13.10 ,8.77 ,8.20 ,6.95 
1446,宏和,44451,63979,-30.52 ,93918,-52.67 ,386428,473560,-18.40 ,21.80 ,16.50 ,32.12 
1447,力鵬,2173134,1365317,59.17 ,1128028,92.65 ,11830006,11151287,6.09 ,13.75 ,13.40 ,2.61 
1449,佳和實業,201678,196354,2.71 ,185372,8.80 ,1136743,998572,13.84 ,3.52 ,2.65 ,32.83 
1451,年興紡織,976761,981447,-0.48 ,897260,8.86 ,5588114,4334903,28.91 ,23.05 ,17.50 ,31.71 
1452,宏益,190948,181536,5.18 ,165371,15.47 ,1190412,1005746,18.36 ,14.00 ,10.90 ,28.44 
1453,大將,4406,16794,-73.76 ,40873,-89.22 ,160742,138399,16.14 ,9.89 ,9.52 ,3.89 
1454,台富,224709,244092,-7.94 ,206912,8.60 ,1395569,1177780,18.49 ,9.88 ,7.18 ,37.60 
1455,集盛,1594329,1247002,27.85 ,1055225,51.09 ,9287000,8191612,13.37 ,16.50 ,13.65 ,20.88 
1456,怡華,178974,180178,-0.67 ,187300,-4.45 ,1130366,1029859,9.76 ,2.90 ,1.41 ,105.67 
1457,宜進,459665,486418,-5.50 ,326032,40.99 ,3232476,2000027,61.62 ,9.47 ,8.13 ,16.48 
1459,聯發紡織,156891,143553,9.29 ,195068,-19.57 ,1329970,1448588,-8.19 ,13.35 ,9.81 ,36.09 
1460,宏遠,428750,528230,-18.83 ,437778,-2.06 ,2856966,2142845,33.33 ,6.71 ,6.06 ,10.73 
1463,強盛染整,39754,55988,-29.00 ,55094,-27.84 ,294329,285935,2.94 ,10.10 ,8.31 ,21.54 
1464,得力實業,180074,190831,-5.64 ,154890,16.26 ,939767,802185,17.15 ,9.90 ,13.50 ,-26.67 
1465,偉全實業,211198,234732,-10.03 ,127201,66.03 ,948597,664068,42.85 ,20.70 ,12.40 ,66.94 
1466,聚隆,488494,308806,58.19 ,408180,19.68 ,2877952,2464629,16.77 ,28.30 ,13.50 ,109.63 
1467,南緯實業,317893,281615,12.88 ,455155,-30.16 ,1584451,1792180,-11.59 ,11.95 ,9.80 ,21.94 
1468,昶和纖維,73353,80447,-8.82 ,59814,22.64 ,424921,354744,19.78 ,12.15 ,18.60 ,-34.68 
1469,理隆纖維,106390,102982,3.31 ,85443,24.52 ,503526,389937,29.13 ,10.65 ,13.35 ,-20.22 
1470,大統染,63178,84060,-24.84 ,73182,-13.67 ,457781,399960,14.46 ,11.80 ,9.48 ,24.47 
1471,首利,475463,493746,-3.70 ,793485,-40.08 ,3202492,4244211,-24.54 ,13.90 ,23.75 ,-41.47 
1472,三洋纖,119850,112525,6.51 ,82368,45.51 ,708557,405217,74.86 ,7.88 ,4.60 ,71.30 
1473,台南企業,541140,584794,-7.46 ,567535,-4.65 ,3737015,3582190,4.32 ,40.50 ,33.95 ,19.29 
1474,弘裕,295409,305086,-3.17 ,238888,23.66 ,1981785,1529449,29.58 ,10.75 ,8.67 ,23.99 
1475,本盟光電,34710,38488,-9.82 ,97427,-64.37 ,247839,355071,-30.20 ,9.40 ,14.15 ,-33.57 
1476,儒鴻,884111,727352,21.55 ,778990,13.49 ,4538649,3714267,22.20 ,46.20 ,20.75 ,122.65 
1477,聚陽實業,880991,1030561,-14.51 ,933821,-5.66 ,6621195,6238772,6.13 ,75.20 ,77.00 ,-2.34 
1503,士電,1386838,1423066,-2.55 ,1217615,13.90 ,7932548,7272907,9.07 ,36.20 ,35.20 ,2.84 
1504,東元電機,2308527,2178892,5.95 ,2241016,3.01 ,12470914,11543552,8.03 ,20.70 ,13.30 ,55.64 
1506,正道,88952,85482,4.06 ,65960,34.86 ,493299,371413,32.82 ,25.30 ,15.25 ,65.90 
1507,永大機電,301424,321887,-6.36 ,376328,-19.90 ,1857149,1807596,2.74 ,57.30 ,26.30 ,117.87 
1512,瑞利,209127,218064,-4.10 ,187344,11.63 ,1291858,1146365,12.69 ,11.40 ,7.92 ,43.94 
1513,中興電,1180827,492085,139.96 ,709145,66.51 ,3860735,3970013,-2.75 ,17.15 ,17.10 ,0.29 
1514,亞力電機,346943,278145,24.73 ,214095,62.05 ,1596527,1205048,32.49 ,11.55 ,11.95 ,-3.35 
1515,力山,203296,209607,-3.01 ,210095,-3.24 ,1091634,1553510,-29.73 ,5.10 ,11.90 ,-57.14 
1516,川飛,7923,0,NA,23255,-65.93 ,7923,159563,-95.03 ,1.90 ,10.25 ,-81.46 
1517,利奇機械,175136,153889,13.81 ,179908,-2.65 ,951104,1062191,-10.46 ,13.00 ,13.40 ,-2.99 
1519,華城電機,618473,269424,129.55 ,468813,31.92 ,2194262,2112075,3.89 ,21.60 ,20.70 ,4.35 
1521,大億,300460,269496,11.49 ,300211,0.08 ,1941272,1883719,3.06 ,73.30 ,58.00 ,26.38 
1522,堤維西,750059,674284,11.24 ,688286,8.97 ,4115091,4064648,1.24 ,14.45 ,19.90 ,-27.39 
1524,耿鼎公司,239969,257908,-6.96 ,262164,-8.47 ,1579932,1631410,-3.16 ,8.70 ,11.50 ,-24.35 
1525,江申工業,116798,105084,11.15 ,115869,0.80 ,661771,559094,18.36 ,62.20 ,45.30 ,37.31 
1526,日馳,66234,58158,13.89 ,54509,21.51 ,317669,296440,7.16 ,7.24 ,6.91 ,4.78 
1527,鑽全,243068,241546,0.63 ,238314,1.99 ,1389845,1413761,-1.69 ,22.00 ,28.70 ,-23.34 
1528,恩德,301814,247907,21.74 ,234199,28.87 ,1421014,1311197,8.38 ,18.15 ,14.10 ,28.72 
1529,樂士,4198,6577,-36.17 ,23193,-81.90 ,54688,72381,-24.44 ,5.08 ,9.00 ,-43.56 
1530,亞崴機電,258060,351800,-26.65 ,241713,6.76 ,1391152,1115522,24.71 ,34.50 ,38.20 ,-9.69 
1531,高林股,340944,402636,-15.32 ,323387,5.43 ,2126337,1798530,18.23 ,35.45 ,25.75 ,37.67 
1532,勤美,400321,401652,-0.33 ,309123,29.50 ,2318725,2049161,13.15 ,33.10 ,40.20 ,-17.66 
1533,車王電,110450,136127,-18.86 ,87767,25.84 ,717616,618703,15.99 ,26.50 ,22.85 ,15.97 
1535,中宇,792542,618116,28.22 ,655887,20.84 ,3947858,4019680,-1.79 ,60.90 ,47.40 ,28.48 
1536,和大工業,212780,207568,2.51 ,213500,-0.34 ,1240113,1068102,16.10 ,14.45 ,13.00 ,11.15 
1537,廣隆光電,325247,276812,17.50 ,243319,33.67 ,1896692,1657383,14.44 ,50.60 ,53.00 ,-4.53 
1538,正峰新,72225,86624,-16.62 ,112290,-35.68 ,487742,610181,-20.07 ,38.30 ,34.00 ,12.65 
1539,巨庭機械,100445,75481,33.07 ,87581,14.69 ,551874,515139,7.13 ,7.64 ,9.99 ,-23.52 
1540,喬福機械,96996,117378,-17.36 ,68098,42.44 ,560825,624900,-10.25 ,22.10 ,32.50 ,-32.00 
1541,錩泰,66736,88310,-24.43 ,136411,-51.08 ,433521,601539,-27.93 ,12.90 ,21.30 ,-39.44 
1560,中砂,362473,323676,11.99 ,261137,38.81 ,1961890,1566497,25.24 ,57.00 ,35.00 ,62.86 
1582,信錦,131058,138390,-5.30 ,72807,80.01 ,740550,515926,43.54 ,49.40 ,64.80 ,-23.77 
1583,程泰,254656,209014,21.84 ,147096,73.12 ,1103635,846206,30.42 ,35.00 ,37.95 ,-7.77 
1603,華電,253229,252079,0.46 ,260370,-2.74 ,1381525,1312204,5.28 ,10.25 ,10.25 ,0.00 
1604,聲寶,1046482,835407,25.27 ,936765,11.71 ,4661498,4353216,7.08 ,9.72 ,4.35 ,123.45 
1605,華新,6102858,6282386,-2.86 ,6539903,-6.68 ,39032359,40319172,-3.19 ,14.40 ,11.95 ,20.50 
1608,華榮,683095,664590,2.78 ,975848,-30.00 ,4752502,5265795,-9.75 ,10.90 ,10.55 ,3.32 
1609,大亞電線,787308,701841,12.18 ,662331,18.87 ,4407200,4039886,9.09 ,9.19 ,8.00 ,14.88 
1611,中電,578602,549036,5.39 ,556446,3.98 ,3229146,2940025,9.83 ,25.10 ,24.85 ,1.01 
1612,宏泰,436908,632663,-30.94 ,376457,16.06 ,3011915,2787671,8.04 ,13.05 ,12.80 ,1.95 
1613,台一,614568,513195,19.75 ,544476,12.87 ,3181340,2650618,20.02 ,7.41 ,5.00 ,48.20 
1614,三洋電,781126,608906,28.28 ,710943,9.87 ,3419291,3519409,-2.84 ,31.85 ,30.65 ,3.92 
1615,大山,421325,278412,51.33 ,206640,103.89 ,2060122,1883523,9.38 ,14.05 ,18.40 ,-23.64 
1616,億泰,420717,344541,22.11 ,342837,22.72 ,2091330,1545754,35.30 ,6.38 ,6.59 ,-3.19 
1617,榮星電線,393431,469004,-16.11 ,427992,-8.08 ,2648827,2444957,8.34 ,12.90 ,9.38 ,37.53 
1618,合機公司,287646,290020,-0.82 ,250838,14.67 ,1692149,1561162,8.39 ,16.95 ,16.70 ,1.50 
1701,中化,298899,272740,9.59 ,232671,28.46 ,1531789,1422960,7.65 ,23.65 ,19.45 ,21.59 
1702,南僑化工,173398,182415,-4.94 ,152536,13.68 ,1124380,929582,20.96 ,36.70 ,35.95 ,2.09 
1704,榮化,2308381,2643366,-12.67 ,2284055,1.07 ,15694274,14500589,8.23 ,64.70 ,38.50 ,68.05 
1707,葡萄王,188607,217694,-13.36 ,186037,1.38 ,1195375,986658,21.15 ,48.65 ,45.20 ,7.63 
1708,東鹼,220060,236375,-6.90 ,245377,-10.32 ,1305821,1439826,-9.31 ,38.00 ,28.50 ,33.33 
1709,和益化工,868480,1168803,-25.69 ,684959,26.79 ,5450585,4444273,22.64 ,19.30 ,14.10 ,36.88 
1710,東聯,1176698,1189660,-1.09 ,987999,19.10 ,7052682,6454594,9.27 ,42.00 ,23.90 ,75.73 
1711,永光化學,457101,508788,-10.16 ,565092,-19.11 ,2889894,3243997,-10.92 ,27.00 ,27.45 ,-1.64 
1712,興農,630381,695239,-9.33 ,572616,10.09 ,3576931,3199460,11.80 ,14.00 ,13.10 ,6.87 
1713,國化,40475,49961,-18.99 ,48272,-16.15 ,290605,263811,10.16 ,13.50 ,11.35 ,18.94 
1714,和桐化學,853096,1107796,-22.99 ,892585,-4.42 ,6475366,5805354,11.54 ,18.90 ,15.55 ,21.54 
1715,亞洲化學,359819,387307,-7.10 ,344494,4.45 ,2131639,1976603,7.84 ,16.80 ,14.20 ,18.31 
1717,長興化學,1490341,1652596,-9.82 ,1529146,-2.54 ,9397447,9325610,0.77 ,32.40 ,30.90 ,4.85 
1718,中纖,1294659,1573742,-17.73 ,1494617,-13.38 ,8836120,7574299,16.66 ,12.50 ,9.50 ,31.58 
1720,生達化學,170496,170234,0.15 ,180650,-5.62 ,1030846,1014217,1.64 ,29.40 ,27.90 ,5.38 
1721,三晃,138730,118446,17.13 ,136809,1.40 ,864105,866388,-0.26 ,10.60 ,14.15 ,-25.09 
1722,台肥,1301784,1340768,-2.91 ,1374765,-5.31 ,8045906,6893495,16.72 ,88.30 ,85.00 ,3.88 
1723,中碳,663321,785406,-15.54 ,707493,-6.24 ,4636465,3731228,24.26 ,153.50 ,94.00 ,63.30 
1724,台硝,223205,221121,0.94 ,157117,42.06 ,1271898,824293,54.30 ,29.30 ,11.60 ,152.59 
1725,元禎,732751,786017,-6.78 ,795650,-7.91 ,5014955,5027040,-0.24 ,22.35 ,24.30 ,-8.02 
1726,永記造漆,504707,523818,-3.65 ,435091,16.00 ,3095797,2933256,5.54 ,45.50 ,44.60 ,2.02 
1727,中華化學,193951,159773,21.39 ,152610,27.09 ,1011485,830838,21.74 ,24.95 ,23.00 ,8.48 
1729,必翔實業,117286,122604,-4.34 ,162375,-27.77 ,584713,599618,-2.49 ,44.90 ,47.75 ,-5.97 
1730,花仙子,84527,78502,7.67 ,87491,-3.39 ,487195,457428,6.51 ,18.95 ,16.70 ,13.47 
1731,美吾華,174289,179824,-3.08 ,152138,14.56 ,1157122,1154633,0.22 ,15.95 ,15.60 ,2.24 
1732,毛寶,57098,55938,2.07 ,68595,-16.76 ,381428,385402,-1.03 ,17.35 ,15.15 ,14.52 
1733,五鼎,165573,163322,1.38 ,148344,11.61 ,842905,860215,-2.01 ,67.20 ,61.80 ,8.74 
1734,杏輝藥品,119227,128363,-7.12 ,141029,-15.46 ,793852,776524,2.23 ,29.30 ,32.40 ,-9.57 
1735,日勝化,134129,149842,-10.49 ,220029,-39.04 ,1018800,1221691,-16.61 ,13.45 ,17.10 ,-21.35 
1736,喬山健康,564886,480662,17.52 ,399468,41.41 ,3053972,2827509,8.01 ,68.00 ,41.30 ,64.65 
1737,臺鹽,173860,194045,-10.40 ,175891,-1.15 ,1220136,1063288,14.75 ,25.40 ,19.20 ,32.29 
1762,中化合成,90689,88517,2.45 ,135717,-33.18 ,566446,590857,-4.13 ,80.00 ,0.00 ,NA
1773,勝一化工,512190,505099,1.40 ,518026,-1.13 ,3359771,3077985,9.15 ,50.50 ,36.85 ,37.04 
1802,台玻,1244646,1246529,-0.15 ,1452783,-14.33 ,7480518,8268863,-9.53 ,50.50 ,29.60 ,70.61 
1805,寶徠,252622,2849,8767.04 ,35807,605.51 ,276967,150166,84.44 ,12.60 ,5.56 ,126.62 
1806,冠軍,254143,223040,13.95 ,254065,0.03 ,1350072,1205512,11.99 ,21.40 ,22.50 ,-4.89 
1808,潤隆,203832,55773,265.47 ,104885,94.34 ,520888,802324,-35.08 ,28.70 ,25.50 ,12.55 
1809,中釉,145933,130144,12.13 ,138266,5.55 ,749197,740116,1.23 ,19.55 ,24.70 ,-20.85 
1810,和成,253277,244519,3.58 ,259978,-2.58 ,1426262,1334669,6.86 ,11.15 ,10.85 ,2.76 
1902,台紙,379758,416517,-8.83 ,387720,-2.05 ,2535554,2526173,0.37 ,14.15 ,11.10 ,27.48 
1903,士紙,219217,211405,3.70 ,194839,12.51 ,1191608,1004755,18.60 ,58.50 ,61.80 ,-5.34 
1904,正隆,1877101,1968947,-4.66 ,1827274,2.73 ,11645248,11112241,4.80 ,13.60 ,11.70 ,16.24 
1905,華紙,520177,528239,-1.53 ,567187,-8.29 ,3325873,3646891,-8.80 ,15.00 ,13.30 ,12.78 
1906,寶隆,41264,55395,-25.51 ,34190,20.69 ,170715,190379,-10.33 ,7.99 ,7.30 ,9.45 
1907,永豐餘,1518894,1554746,-2.31 ,1378366,10.20 ,9126070,8855144,3.06 ,13.20 ,11.65 ,13.30 
1909,榮成,582163,605907,-3.92 ,524370,11.02 ,3461613,3037621,13.96 ,11.25 ,9.86 ,14.10 
2002,中鋼,21355208,21189637,0.78 ,19713618,8.33 ,120134316,112508620,6.78 ,34.60 ,29.80 ,16.11 
2006,東和鋼鐵,2634117,3495033,-24.63 ,2385140,10.44 ,19437010,15922439,22.07 ,32.60 ,25.40 ,28.35 
2007,燁興公司,798905,919568,-13.12 ,901607,-11.39 ,6038164,5801352,4.08 ,7.72 ,7.25 ,6.48 
2008,高興昌,401781,412027,-2.49 ,285691,40.63 ,2834048,3599126,-21.26 ,4.92 ,8.82 ,-44.22 
2009,第一伸銅,429708,475021,-9.54 ,671550,-36.01 ,3067858,3428293,-10.51 ,13.80 ,12.65 ,9.09 
2010,春源鋼鐵,1568700,1481403,5.89 ,1085250,44.55 ,8541114,7219223,18.31 ,14.95 ,12.35 ,21.05 
2012,春雨,365839,434528,-15.81 ,301781,21.23 ,2382814,1758306,35.52 ,9.50 ,9.85 ,-3.55 
2013,中鋼構,1457367,926210,57.35 ,840334,73.43 ,6353667,4321793,47.01 ,28.10 ,22.30 ,26.01 
2014,中鴻,2939140,2879312,2.08 ,3532187,-16.79 ,23333056,22275080,4.75 ,14.75 ,12.80 ,15.23 
2015,豐興鋼鐵,3363978,3396830,-0.97 ,2807694,19.81 ,19089991,15578416,22.54 ,54.50 ,42.60 ,27.93 
2017,官田鋼,537782,507265,6.02 ,415918,29.30 ,3328712,2690192,23.74 ,10.95 ,9.24 ,18.51 
2020,美亞鋼管,423424,383786,10.33 ,409368,3.43 ,2761974,2746787,0.55 ,20.75 ,22.40 ,-7.37 
2022,聚亨,178988,187168,-4.37 ,193316,-7.41 ,1474881,1197138,23.20 ,7.87 ,5.56 ,41.55 
2023,燁輝,2628955,2553711,2.95 ,3312730,-20.64 ,17186934,17694830,-2.87 ,11.60 ,11.65 ,-0.43 
2024,志聯工業,158792,183611,-13.52 ,164021,-3.19 ,1109903,953556,16.40 ,8.74 ,5.99 ,45.91 
2025,千興,394211,747172,-47.24 ,133999,194.19 ,4116375,2540164,62.05 ,5.91 ,6.15 ,-3.90 
2027,大成鋼,1338879,897183,49.23 ,947821,41.26 ,5761464,4816978,19.61 ,18.60 ,20.35 ,-8.60 
2028,威致鋼鐵,826175,973933,-15.17 ,606540,36.21 ,5735960,3217512,78.27 ,8.45 ,7.15 ,18.18 
2029,盛餘,1382413,1659808,-16.71 ,1213865,13.89 ,9071790,8253398,9.92 ,19.80 ,21.10 ,-6.16 
2030,彰源,1186343,1306299,-9.18 ,1001794,18.42 ,7814257,5810505,34.48 ,14.50 ,13.70 ,5.84 
2031,新光鋼,575403,665487,-13.54 ,616997,-6.74 ,3798500,4261185,-10.86 ,30.95 ,25.00 ,23.80 
2032,新鋼工業,392803,361688,8.60 ,412720,-4.83 ,2530787,2490439,1.62 ,15.80 ,16.90 ,-6.51 
2033,佳大世界,85481,93542,-8.62 ,115854,-26.22 ,552355,579188,-4.63 ,14.00 ,17.75 ,-21.13 
2034,允強,2599239,2705153,-3.92 ,1827204,42.25 ,13605686,10608290,28.26 ,21.30 ,20.45 ,4.16 
2038,海光企業,1114249,1218602,-8.56 ,1044638,6.66 ,7297679,6104949,19.54 ,16.00 ,15.30 ,4.58 
2049,上銀科技,1259024,1209867,4.06 ,647804,94.35 ,6415246,3317665,93.37 ,279.00 ,67.40 ,313.95 
2059,川湖,142822,161862,-11.76 ,175488,-18.61 ,864199,1016099,-14.95 ,121.50 ,171.50 ,-29.15 
2062,橋椿,366926,356130,3.03 ,461100,-20.42 ,2027755,2161346,-6.18 ,36.65 ,35.20 ,4.12 
2101,南港輪胎,530205,537094,-1.28 ,501211,5.78 ,3108398,2645606,17.49 ,46.80 ,40.50 ,15.56 
2102,泰豐輪胎,640870,660532,-2.98 ,497185,28.90 ,3576944,2929712,22.09 ,18.80 ,18.80 ,0.00 
2103,台橡,1965801,1904038,3.24 ,1512784,29.95 ,10198528,7329637,39.14 ,84.50 ,44.60 ,89.46 
2104,中橡,534315,525936,1.59 ,494151,8.13 ,2909988,2811147,3.52 ,30.10 ,30.65 ,-1.79 
2105,正新,2293302,2023344,13.34 ,1968018,16.53 ,11713513,9933114,17.92 ,82.50 ,65.50 ,25.95 
2106,建大,552003,532177,3.73 ,465192,18.66 ,3091599,2544789,21.49 ,41.20 ,32.50 ,26.77 
2107,厚生,342110,367764,-6.98 ,389965,-12.27 ,2190277,2026997,8.06 ,30.30 ,22.70 ,33.48 
2108,南帝化工,629649,558572,12.72 ,312910,101.22 ,3276045,2280316,43.67 ,27.90 ,21.60 ,29.17 
2109,華豐橡膠,231947,216600,7.09 ,245263,-5.43 ,1256591,1340506,-6.26 ,9.82 ,11.80 ,-16.78 
