公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1616,億泰,212121,211707,0.20 ,311824,-31.97 ,212121,311824,-31.97 ,3.94 ,7.32 ,-46.17 
1617,榮星電線,266883,353139,-24.43 ,463021,-42.36 ,266883,463021,-42.36 ,11.85 ,14.70 ,-19.39 
1618,合機公司,87873,337684,-73.98 ,205535,-57.25 ,87873,205535,-57.25 ,10.45 ,21.85 ,-52.17 
1701,中化,220381,290446,-24.12 ,253197,-12.96 ,220381,253197,-12.96 ,19.10 ,26.80 ,-28.73 
1702,南僑化工,194107,219141,-11.42 ,225061,-13.75 ,194107,225061,-13.75 ,25.90 ,37.85 ,-31.57 
1704,榮化,2009358,2432174,-17.38 ,2276439,-11.73 ,2009358,2276439,-11.73 ,52.50 ,74.50 ,-29.53 
1707,葡萄王,199621,225161,-11.34 ,209482,-4.71 ,199621,209482,-4.71 ,40.80 ,45.10 ,-9.53 
1708,東鹼,213872,252849,-15.42 ,220263,-2.90 ,213872,220263,-2.90 ,33.65 ,37.60 ,-10.51 
1709,和益化工,790119,769429,2.69 ,778358,1.51 ,790119,778358,1.51 ,20.60 ,17.00 ,21.18 
1710,東聯,975010,1156882,-15.72 ,1168208,-16.54 ,975010,1168208,-16.54 ,43.00 ,42.65 ,0.82 
1711,永光化學,421465,465977,-9.55 ,479228,-12.05 ,421465,479228,-12.05 ,17.35 ,33.70 ,-48.52 
1712,興農,468336,546981,-14.38 ,539976,-13.27 ,468336,539976,-13.27 ,12.40 ,14.30 ,-13.29 
1713,國化,41192,51441,-19.92 ,51214,-19.57 ,41192,51214,-19.57 ,10.15 ,14.60 ,-30.48 
1714,和桐化學,1093235,1603178,-31.81 ,1256423,-12.99 ,1093235,1256423,-12.99 ,16.35 ,16.55 ,-1.21 
1715,亞洲化學,342634,459369,-25.41 ,343340,-0.21 ,342634,343340,-0.21 ,12.55 ,20.00 ,-37.25 
1717,長興化學,1061722,1423282,-25.40 ,1666294,-36.28 ,1061722,1666294,-36.28 ,24.20 ,34.55 ,-29.96 
1718,中纖,1384405,1455421,-4.88 ,1459267,-5.13 ,1384405,1459267,-5.13 ,10.05 ,15.90 ,-36.79 
1720,生達化學,183699,218313,-15.86 ,207277,-11.38 ,183699,207277,-11.38 ,24.10 ,31.10 ,-22.51 
1721,三晃,72080,125262,-42.46 ,140693,-48.77 ,72080,140693,-48.77 ,7.11 ,11.00 ,-35.36 
1722,台肥,1582407,1721365,-8.07 ,1243701,27.23 ,1582407,1243701,27.23 ,76.70 ,109.50 ,-29.95 
1723,中碳,689063,728733,-5.44 ,821409,-16.11 ,689063,821409,-16.11 ,131.00 ,122.00 ,7.38 
1724,台硝,163188,172990,-5.67 ,194014,-15.89 ,163188,194014,-15.89 ,26.75 ,13.65 ,95.97 
1725,元禎,682024,602988,13.11 ,816099,-16.43 ,682024,816099,-16.43 ,16.35 ,22.85 ,-28.45 
1726,永記造漆,566842,617603,-8.22 ,756911,-25.11 ,566842,756911,-25.11 ,44.10 ,44.85 ,-1.67 
1727,中華化學,144801,175166,-17.33 ,170297,-14.97 ,144801,170297,-14.97 ,18.40 ,28.20 ,-34.75 
1729,必翔實業,55334,72012,-23.16 ,96251,-42.51 ,55334,96251,-42.51 ,35.60 ,46.65 ,-23.69 
1730,花仙子,117765,120211,-2.03 ,117884,-0.10 ,117765,117884,-0.10 ,16.50 ,19.85 ,-16.88 
1731,美吾華,211038,180117,17.17 ,262831,-19.71 ,211038,262831,-19.71 ,11.90 ,16.35 ,-27.22 
1732,毛寶,74816,78777,-5.03 ,115517,-35.23 ,74816,115517,-35.23 ,14.00 ,18.20 ,-23.08 
1733,五鼎,152330,153607,-0.83 ,98462,54.71 ,152330,98462,54.71 ,68.00 ,66.60 ,2.10 
1734,杏輝藥品,121116,142230,-14.84 ,160818,-24.69 ,121116,160818,-24.69 ,24.35 ,34.30 ,-29.01 
1735,日勝化,89496,176635,-49.33 ,144576,-38.10 ,89496,144576,-38.10 ,12.50 ,14.75 ,-15.25 
1736,喬山健康,659880,854111,-22.74 ,497210,32.72 ,659880,497210,32.72 ,63.50 ,42.20 ,50.47 
1737,臺鹽,175294,163466,7.24 ,227778,-23.04 ,175294,227778,-23.04 ,22.35 ,22.85 ,-2.19 
1762,中化合成,52487,83180,-36.90 ,109964,-52.27 ,52487,109964,-52.27 ,53.80 ,73.90 ,-27.20 
1773,勝一化工,484081,527162,-8.17 ,579743,-16.50 ,484081,579743,-16.50 ,35.35 ,46.70 ,-24.30 
1789,台灣神隆,260045,533941,-51.30 ,182176,42.74 ,260045,182176,42.74 ,46.20 ,0.00 ,NA
1802,台玻,937263,1074201,-12.75 ,1234291,-24.06 ,937263,1234291,-24.06 ,34.20 ,38.90 ,-12.08 
1805,寶徠,151002,140301,7.63 ,5836,2487.42 ,151002,5836,2487.42 ,14.00 ,17.50 ,-20.00 
1806,冠軍,201341,277660,-27.49 ,225152,-10.58 ,201341,225152,-10.58 ,14.10 ,23.75 ,-40.63 
1808,潤隆,136276,168171,-18.97 ,67881,100.76 ,136276,67881,100.76 ,29.90 ,29.20 ,2.40 
1809,中釉,135364,195489,-30.76 ,116431,16.26 ,135364,116431,16.26 ,14.90 ,24.45 ,-39.06 
1810,和成,211168,300653,-29.76 ,255290,-17.28 ,211168,255290,-17.28 ,7.59 ,11.65 ,-34.85 
1902,台紙,276742,312303,-11.39 ,431427,-35.85 ,276742,431427,-35.85 ,9.65 ,17.45 ,-44.70 
1903,士紙,89989,194276,-53.68 ,159621,-43.62 ,89989,159621,-43.62 ,43.70 ,68.80 ,-36.48 
1904,正隆,1693498,2110256,-19.75 ,1962046,-13.69 ,1693498,1962046,-13.69 ,11.40 ,14.40 ,-20.83 
1905,華紙,494135,572858,-13.74 ,571257,-13.50 ,494135,571257,-13.50 ,10.20 ,15.40 ,-33.77 
1906,寶隆,28517,41712,-31.63 ,6078,369.18 ,28517,6078,369.18 ,6.93 ,8.62 ,-19.61 
1907,永豐餘,1207486,1465982,-17.63 ,1545631,-21.88 ,1207486,1545631,-21.88 ,12.65 ,14.10 ,-10.28 
1909,榮成,449094,562393,-20.15 ,597431,-24.83 ,449094,597431,-24.83 ,8.80 ,12.15 ,-27.57 
2002,中鋼,16446145,18317075,-10.21 ,19789877,-16.90 ,16446145,19789877,-16.90 ,29.30 ,33.80 ,-13.31 
2006,東和鋼鐵,2860998,2772437,3.19 ,3640529,-21.41 ,2860998,3640529,-21.41 ,28.00 ,34.35 ,-18.49 
2007,燁興公司,575348,706932,-18.61 ,1196544,-51.92 ,575348,1196544,-51.92 ,4.37 ,8.38 ,-47.85 
2008,高興昌,342900,400335,-14.35 ,567842,-39.61 ,342900,567842,-39.61 ,4.50 ,7.20 ,-37.50 
2009,第一伸銅,270447,356118,-24.06 ,440786,-38.64 ,270447,440786,-38.64 ,8.72 ,14.00 ,-37.71 
2010,春源鋼鐵,1171914,1489146,-21.30 ,1318363,-11.11 ,1171914,1318363,-11.11 ,11.80 ,15.50 ,-23.87 
2012,春雨,303717,288429,5.30 ,402738,-24.59 ,303717,402738,-24.59 ,9.26 ,10.20 ,-9.22 
2013,中鋼構,1036241,1357401,-23.66 ,794315,30.46 ,1036241,794315,30.46 ,27.35 ,25.85 ,5.80 
2014,中鴻,3668834,3231167,13.55 ,4412746,-16.86 ,3668834,4412746,-16.86 ,9.40 ,17.70 ,-46.89 
2015,豐興鋼鐵,2330678,3333594,-30.09 ,3161838,-26.29 ,2330678,3161838,-26.29 ,49.50 ,56.20 ,-11.92 
2017,官田鋼,423373,420695,0.64 ,528193,-19.85 ,423373,528193,-19.85 ,7.23 ,12.40 ,-41.69 
2020,美亞鋼管,344820,418231,-17.55 ,494087,-30.21 ,344820,494087,-30.21 ,14.00 ,24.45 ,-42.74 
2022,聚亨,156407,141743,10.35 ,192576,-18.78 ,156407,192576,-18.78 ,5.74 ,9.63 ,-40.39 
2023,燁輝,2112760,2523507,-16.28 ,2913671,-27.49 ,2112760,2913671,-27.49 ,9.96 ,11.85 ,-15.95 
2024,志聯工業,82531,132136,-37.54 ,185486,-55.51 ,82531,185486,-55.51 ,7.38 ,9.48 ,-22.15 
2025,千興,193105,245941,-21.48 ,563317,-65.72 ,193105,563317,-65.72 ,4.15 ,8.12 ,-48.89 
2027,大成鋼,469687,1054988,-55.48 ,714851,-34.30 ,469687,714851,-34.30 ,16.10 ,21.45 ,-24.94 
2028,威致鋼鐵,764432,769492,-0.66 ,1116674,-31.54 ,764432,1116674,-31.54 ,5.22 ,9.10 ,-42.64 
2029,盛餘,1425561,1350737,5.54 ,1647373,-13.46 ,1425561,1647373,-13.46 ,18.95 ,22.10 ,-14.25 
2030,彰源,838760,1192527,-29.67 ,1301368,-35.55 ,838760,1301368,-35.55 ,11.90 ,18.50 ,-35.68 
2031,新光鋼,440430,535168,-17.70 ,638475,-31.02 ,440430,638475,-31.02 ,20.00 ,36.10 ,-44.60 
2032,新鋼工業,289974,437544,-33.73 ,479079,-39.47 ,289974,479079,-39.47 ,11.45 ,21.10 ,-45.73 
2033,佳大世界,69516,91936,-24.39 ,87039,-20.13 ,69516,87039,-20.13 ,9.25 ,17.20 ,-46.22 
2034,允強,1697458,2346259,-27.65 ,2003521,-15.28 ,1697458,2003521,-15.28 ,18.30 ,25.20 ,-27.38 
2038,海光企業,953074,1224266,-22.15 ,1333578,-28.53 ,953074,1333578,-28.53 ,13.65 ,17.65 ,-22.66 
2049,上銀科技,764058,1061137,-28.00 ,944214,-19.08 ,764058,944214,-19.08 ,273.50 ,153.00 ,78.76 
2059,川湖,131203,187794,-30.13 ,137959,-4.90 ,131203,137959,-4.90 ,150.00 ,150.50 ,-0.33 
2062,橋椿,289426,367999,-21.35 ,293967,-1.54 ,289426,293967,-1.54 ,29.15 ,38.40 ,-24.09 
2101,南港輪胎,526153,468129,12.39 ,482592,9.03 ,526153,482592,9.03 ,47.80 ,46.20 ,3.46 
2102,泰豐輪胎,409439,511730,-19.99 ,501001,-18.28 ,409439,501001,-18.28 ,14.90 ,20.75 ,-28.19 
2103,台橡,1132587,2338326,-51.56 ,1318839,-14.12 ,1132587,1318839,-14.12 ,77.50 ,75.80 ,2.24 
2104,中橡,421344,461769,-8.75 ,417201,0.99 ,421344,417201,0.99 ,27.35 ,29.90 ,-8.53 
2105,正新,1391116,2425335,-42.64 ,1738836,-20.00 ,1391116,1738836,-20.00 ,70.20 ,64.30 ,9.18 
