公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1220,台榮,169368,216950,-21.93 ,148600,13.98 ,386318,312110,23.78 ,13.05 ,8.71 ,49.83 
1225,福懋油,624783,840809,-25.69 ,602612,3.68 ,1465592,1284900,14.06 ,14.65 ,13.10 ,11.83 
1227,佳格,803764,1474833,-45.50 ,874451,-8.08 ,2278597,2043008,11.53 ,70.50 ,40.50 ,74.07 
1229,聯華實業,282608,364717,-22.51 ,201882,39.99 ,647325,497294,30.17 ,20.10 ,14.20 ,41.55 
1231,聯華食品,344734,621015,-44.49 ,308735,11.66 ,965749,852779,13.25 ,24.30 ,13.20 ,84.09 
1232,大統益,1068252,1490420,-28.33 ,1010862,5.68 ,2558672,2347528,8.99 ,50.80 ,37.80 ,34.39 
1233,天仁,149401,233783,-36.09 ,162393,-8.00 ,383185,353156,8.50 ,52.20 ,37.90 ,37.73 
1234,黑松,382187,584521,-34.62 ,333573,14.57 ,966708,649392,48.86 ,23.45 ,19.40 ,20.88 
1235,興泰,28251,27678,2.07 ,31569,-10.51 ,55929,66524,-15.93 ,31.80 ,33.60 ,-5.36 
1236,宏亞食品,104736,420437,-75.09 ,151078,-30.67 ,525173,494559,6.19 ,22.95 ,18.15 ,26.45 
1301,台塑,14625606,17417871,-16.03 ,13298987,9.98 ,32043477,29289300,9.40 ,99.50 ,69.20 ,43.79 
1303,南亞塑膠,18045714,19407090,-7.01 ,15282124,18.08 ,37452804,32841739,14.04 ,85.70 ,63.50 ,34.96 
1304,台聚,926744,1169433,-20.75 ,822145,12.72 ,2096177,1846454,13.52 ,37.25 ,19.80 ,88.13 
1305,華夏,668122,713003,-6.29 ,546976,22.15 ,1381125,1284596,7.51 ,12.40 ,12.55 ,-1.20 
1307,三芳化工,379036,623696,-39.23 ,318444,19.03 ,1002732,752284,33.29 ,34.80 ,33.20 ,4.82 
1308,亞聚,626633,583020,7.48 ,396678,57.97 ,1209653,887550,36.29 ,42.80 ,27.50 ,55.64 
1309,台達化工,784060,1039914,-24.60 ,636739,23.14 ,1823974,1413408,29.05 ,12.80 ,12.55 ,1.99 
1310,台苯,1013631,1181301,-14.19 ,941610,7.65 ,2194932,1914512,14.65 ,13.70 ,18.50 ,-25.95 
1312,國喬石化,1549879,1616402,-4.12 ,1244904,24.50 ,3166281,2591396,22.18 ,18.00 ,16.20 ,11.11 
1313,聯成,527425,654071,-19.36 ,485534,8.63 ,1181496,1186318,-0.41 ,21.90 ,16.00 ,36.88 
1314,中石化,3028445,3309424,-8.49 ,2833957,6.86 ,6337869,5792803,9.41 ,33.80 ,11.70 ,188.89 
1315,達新工業,125309,224616,-44.21 ,124499,0.65 ,349925,310386,12.74 ,26.40 ,22.25 ,18.65 
1316,上曜,10570,8313,27.15 ,12512,-15.52 ,18883,24926,-24.24 ,20.20 ,9.50 ,112.63 
1319,東陽,903875,1054117,-14.25 ,573946,57.48 ,1957993,1353427,44.67 ,37.25 ,50.10 ,-25.65 
1321,大洋,349446,459258,-23.91 ,304124,14.90 ,808704,725243,11.51 ,20.50 ,21.45 ,-4.43 
1323,永裕,91382,141854,-35.58 ,99750,-8.39 ,233236,230899,1.01 ,23.65 ,16.30 ,45.09 
1324,地球工業,120137,120721,-0.48 ,93833,28.03 ,240858,210407,14.47 ,18.00 ,18.15 ,-0.83 
1325,恒大,75288,113219,-33.50 ,76901,-2.10 ,188507,170110,10.81 ,24.85 ,20.70 ,20.05 
1326,台化,27187369,26099195,4.17 ,21386486,27.12 ,53286564,45441946,17.26 ,101.00 ,72.50 ,39.31 
1402,遠東新,4561804,5133766,-11.14 ,3677482,24.05 ,9695570,7288879,33.02 ,46.05 ,34.70 ,32.71 
1409,新纖,1998836,2284246,-12.49 ,1830197,9.21 ,4283082,3759786,13.92 ,13.00 ,10.50 ,23.81 
1410,南染,17754,26508,-33.02 ,12783,38.89 ,44262,33783,31.02 ,18.75 ,14.15 ,32.51 
1413,宏洲化工,323214,442506,-26.96 ,256004,26.25 ,765720,586840,30.48 ,9.96 ,5.45 ,82.75 
1414,東和,83960,111153,-24.46 ,276348,-69.62 ,195113,649968,-69.98 ,16.30 ,4.78 ,241.00 
1416,廣豐,8780,12971,-32.31 ,21499,-59.16 ,21751,53956,-59.69 ,12.60 ,9.71 ,29.76 
1417,嘉裕,89823,139731,-35.72 ,106538,-15.69 ,229554,229025,0.23 ,10.45 ,7.77 ,34.49 
1418,東華,349335,106221,228.88 ,194402,79.70 ,455556,520455,-12.47 ,10.10 ,13.50 ,-25.19 
1419,新紡,48097,63104,-23.78 ,40969,17.40 ,111201,110345,0.78 ,42.60 ,30.70 ,38.76 
1423,利華羊毛,96667,129244,-25.21 ,53753,79.84 ,225911,117492,92.28 ,8.35 ,7.50 ,11.33 
1432,大魯閣,3581,651,450.08 ,60,5868.33 ,4232,437,868.42 ,15.55 ,8.10 ,91.98 
1434,福懋興業,2698348,2916966,-7.49 ,2158409,25.02 ,5615314,4603289,21.98 ,27.50 ,23.85 ,15.30 
1435,中福,1807,1944,-7.05 ,1957,-7.66 ,3751,5457,-31.26 ,6.95 ,4.34 ,60.14 
1436,福益,740,763,-3.01 ,863,-14.25 ,1503,1754,-14.31 ,9.63 ,8.40 ,14.64 
1437,勤益,93064,117740,-20.96 ,119390,-22.05 ,210804,263068,-19.87 ,20.55 ,18.90 ,8.73 
1438,裕豐,23371,0,NA,10950,113.43 ,23371,11932,95.87 ,2.70 ,2.33 ,15.88 
1439,中和羊毛,21276,44229,-51.90 ,35193,-39.54 ,65505,95987,-31.76 ,34.80 ,40.30 ,-13.65 
1440,南紡,1274069,1896151,-32.81 ,868525,46.69 ,3170220,2010845,57.66 ,17.60 ,12.30 ,43.09 
1441,大東紡織,138713,183979,-24.60 ,91834,51.05 ,322692,212792,51.65 ,8.99 ,7.85 ,14.52 
1442,名軒,150135,402800,-62.73 ,137707,9.02 ,552935,295037,87.41 ,25.55 ,18.80 ,35.90 
1443,立益紡織,90587,69090,31.11 ,46140,96.33 ,159677,189791,-15.87 ,3.70 ,2.93 ,26.28 
1444,力麗,836337,1257716,-33.50 ,693169,20.65 ,2094053,1330667,57.37 ,15.75 ,9.11 ,72.89 
1445,大宇紡織,132961,209331,-36.48 ,121064,9.83 ,342292,293281,16.71 ,9.07 ,7.50 ,20.93 
1446,宏和,55329,73309,-24.53 ,69263,-20.12 ,128638,147052,-12.52 ,19.00 ,11.15 ,70.40 
1447,力鵬,1473527,2031995,-27.48 ,1501757,-1.88 ,3505522,3583253,-2.17 ,16.70 ,14.10 ,18.44 
1449,佳和實業,146562,180944,-19.00 ,101951,43.76 ,327506,243746,34.36 ,3.45 ,2.95 ,16.95 
1451,年興紡織,702258,866828,-18.99 ,563560,24.61 ,1569086,1148058,36.67 ,22.75 ,17.00 ,33.82 
1452,宏益,212188,229044,-7.36 ,139489,52.12 ,441232,289966,52.17 ,16.35 ,8.81 ,85.58 
1453,大將,33585,31950,5.12 ,10520,219.25 ,65535,29277,123.84 ,10.30 ,8.86 ,16.25 
1454,台富,198739,215551,-7.80 ,137950,44.07 ,414290,343758,20.52 ,8.97 ,6.56 ,36.74 
1455,集盛,1593744,1552820,2.64 ,1098885,45.03 ,3146564,2479507,26.90 ,19.50 ,13.55 ,43.91 
1456,怡華,180704,192893,-6.32 ,128825,40.27 ,373597,286066,30.60 ,2.49 ,1.45 ,71.72 
1457,宜進,474761,480506,-1.20 ,248559,91.01 ,955267,581463,64.29 ,11.60 ,8.01 ,44.82 
1459,聯發紡織,303693,310729,-2.26 ,172273,76.29 ,614422,443734,38.47 ,17.80 ,8.75 ,103.43 
1460,宏遠,379995,427306,-11.07 ,271851,39.78 ,807301,580171,39.15 ,9.15 ,5.68 ,61.09 
1463,強盛染整,35893,50182,-28.47 ,24928,43.99 ,86075,60352,42.62 ,12.35 ,9.15 ,34.97 
1464,得力實業,107200,123681,-13.33 ,73137,46.57 ,230881,178242,29.53 ,10.15 ,6.33 ,60.35 
1465,偉全實業,74978,130164,-42.40 ,93333,-19.67 ,205128,202989,1.05 ,16.60 ,10.30 ,61.17 
1466,聚隆,489004,596440,-18.01 ,312257,56.60 ,1085444,670546,61.87 ,35.30 ,7.49 ,371.30 
1467,南緯實業,242715,216005,12.37 ,273509,-11.26 ,458720,593474,-22.71 ,10.75 ,8.49 ,26.62 
1468,昶和纖維,40621,50180,-19.05 ,42909,-5.33 ,90801,117121,-22.47 ,13.50 ,10.35 ,30.43 
1469,理隆纖維,62662,69057,-9.26 ,24711,153.58 ,131719,53255,147.34 ,11.95 ,8.83 ,35.33 
1470,大統染,54897,78607,-30.16 ,39460,39.12 ,133504,104155,28.18 ,11.95 ,9.39 ,27.26 
1471,首利,364099,518317,-29.75 ,408981,-10.97 ,882415,1036146,-14.84 ,19.35 ,31.70 ,-38.96 
1472,三洋纖,109096,121349,-10.10 ,48335,125.71 ,230445,97033,137.49 ,6.39 ,4.74 ,34.81 
1473,台南企業,650335,721934,-9.92 ,664515,-2.13 ,1372269,1380758,-0.61 ,36.05 ,33.50 ,7.61 
1474,弘裕,243516,314409,-22.55 ,166394,46.35 ,557925,389205,43.35 ,10.80 ,6.42 ,68.22 
1475,本盟光電,57810,41987,37.69 ,19469,196.93 ,99797,41232,142.04 ,11.00 ,10.20 ,7.84 
1476,儒鴻,536172,681954,-21.38 ,463614,15.65 ,1218126,960321,26.85 ,33.05 ,19.85 ,66.50 
1477,聚陽實業,795409,1475676,-46.10 ,842325,-5.57 ,2271085,2155071,5.38 ,68.30 ,60.50 ,12.89 
1503,士電,1018665,1448331,-29.67 ,1032306,-1.32 ,2466997,2408595,2.42 ,36.00 ,38.20 ,-5.76 
1504,東元電機,1637567,2162319,-24.27 ,1535182,6.67 ,3799886,3356740,13.20 ,17.40 ,12.80 ,35.94 
1506,正道,68584,77335,-11.32 ,45164,51.86 ,145919,116731,25.00 ,27.60 ,12.70 ,117.32 
1507,永大機電,300239,303240,-0.99 ,250800,19.71 ,603479,521639,15.69 ,38.90 ,24.80 ,56.85 
1512,瑞利,168504,221538,-23.94 ,143894,17.10 ,390042,355051,9.86 ,9.06 ,8.18 ,10.76 
1513,中興電,547550,548530,-0.18 ,382171,43.27 ,1096080,1065937,2.83 ,16.80 ,16.85 ,-0.30 
1514,亞力電機,202477,205461,-1.45 ,106352,90.38 ,407938,268999,51.65 ,10.80 ,11.35 ,-4.85 
1515,力山,105776,202164,-47.68 ,217921,-51.46 ,307940,484549,-36.45 ,8.22 ,8.67 ,-5.19 
1516,川飛,0,0,NA,28703,-100.00 ,0,58786,-100.00 ,2.75 ,14.55 ,-81.10 
1517,利奇機械,131695,204352,-35.55 ,151209,-12.91 ,336047,354251,-5.14 ,14.30 ,10.20 ,40.20 
1519,華城電機,201832,232322,-13.12 ,288880,-30.13 ,434154,472977,-8.21 ,21.45 ,25.75 ,-16.70 
1521,大億,352381,378384,-6.87 ,320967,9.79 ,730765,673166,8.56 ,68.60 ,45.00 ,52.44 
1522,堤維西,529969,708606,-25.21 ,514867,2.93 ,1238575,1179633,5.00 ,17.10 ,23.50 ,-27.23 
1524,耿鼎公司,209360,292251,-28.36 ,218794,-4.31 ,501611,506775,-1.02 ,9.95 ,12.75 ,-21.96 
1525,江申工業,103523,106945,-3.20 ,57950,78.64 ,210468,139975,50.36 ,52.00 ,40.50 ,28.40 
1526,日馳,34400,43435,-20.80 ,33922,1.41 ,77835,75962,2.47 ,7.25 ,6.10 ,18.85 
1527,鑽全,151415,276138,-45.17 ,132170,14.56 ,427553,398203,7.37 ,25.05 ,29.65 ,-15.51 
1528,恩德,159450,177806,-10.32 ,171746,-7.16 ,337256,327066,3.12 ,15.30 ,10.75 ,42.33 
1529,樂士,7342,5217,40.73 ,12042,-39.03 ,12559,30858,-59.30 ,4.75 ,4.64 ,2.37 
1530,亞崴機電,123964,167531,-26.01 ,167043,-25.79 ,291495,289864,0.56 ,35.95 ,33.70 ,6.68 
1531,高林股,257139,313015,-17.85 ,196397,30.93 ,570154,463987,22.88 ,28.60 ,17.95 ,59.33 
1532,勤美,356211,369401,-3.57 ,279108,27.62 ,725612,614100,18.16 ,30.20 ,41.60 ,-27.40 
1533,車王電,102069,142845,-28.55 ,70425,44.93 ,244918,169878,44.17 ,21.90 ,23.50 ,-6.81 
1535,中宇,608888,606197,0.44 ,652488,-6.68 ,1215085,1282086,-5.23 ,51.20 ,44.00 ,16.36 
1536,和大工業,165160,200022,-17.43 ,133791,23.45 ,365182,316417,15.41 ,14.50 ,13.60 ,6.62 
1537,廣隆光電,318301,367135,-13.30 ,242828,31.08 ,685436,554654,23.58 ,60.40 ,37.50 ,61.07 
1538,正峰新,75541,75976,-0.57 ,79072,-4.47 ,151517,171629,-11.72 ,35.15 ,33.90 ,3.69 
1539,巨庭機械,54758,130497,-58.04 ,58804,-6.88 ,185255,157852,17.36 ,8.71 ,8.07 ,7.93 
1540,喬福機械,39526,113918,-65.30 ,67485,-41.43 ,153444,182205,-15.78 ,22.90 ,29.55 ,-22.50 
1541,錩泰,33646,96363,-65.08 ,51919,-35.20 ,130009,134423,-3.28 ,16.10 ,18.90 ,-14.81 
1560,中砂,284870,318045,-10.43 ,228438,24.70 ,602916,496595,21.41 ,66.00 ,41.70 ,58.27 
1582,信錦,128013,131697,-2.80 ,81330,57.40 ,259710,163461,58.88 ,54.40 ,71.00 ,-23.38 
1583,程泰,80125,132501,-39.53 ,105769,-24.25 ,212626,183186,16.07 ,37.10 ,30.20 ,22.85 
1603,華電,144567,138470,4.40 ,113828,27.00 ,283037,300327,-5.76 ,11.25 ,10.95 ,2.74 
1604,聲寶,420336,909107,-53.76 ,542624,-22.54 ,1329443,1214418,9.47 ,9.92 ,5.08 ,95.28 
1605,華新,5738729,6079791,-5.61 ,6248600,-8.16 ,11818520,12340055,-4.23 ,15.75 ,10.50 ,50.00 
1608,華榮,856509,715600,19.69 ,560659,52.77 ,1572109,1436991,9.40 ,11.25 ,11.00 ,2.27 
1609,大亞電線,549569,731606,-24.88 ,465762,17.99 ,1281175,1193053,7.39 ,8.48 ,7.51 ,12.92 
1611,中電,508596,537559,-5.39 ,426247,19.32 ,1046155,861417,21.45 ,24.10 ,20.60 ,16.99 
1612,宏泰,319985,512897,-37.61 ,350801,-8.78 ,832882,841928,-1.07 ,14.15 ,12.45 ,13.65 
1613,台一,399132,485848,-17.85 ,190040,110.03 ,884980,635760,39.20 ,7.35 ,4.58 ,60.48 
1614,三洋電,395826,658114,-39.85 ,527321,-24.94 ,1053940,1085891,-2.94 ,33.05 ,28.75 ,14.96 
1615,大山,376494,281947,33.53 ,361412,4.17 ,658441,632386,4.12 ,14.45 ,11.95 ,20.92 
1616,億泰,276866,311824,-11.21 ,139406,98.60 ,588690,327875,79.55 ,7.05 ,6.30 ,11.90 
1617,榮星電線,414791,463021,-10.42 ,268469,54.50 ,877812,626182,40.18 ,12.45 ,7.16 ,73.88 
1618,合機公司,311289,205535,51.45 ,151431,105.56 ,516824,329506,56.85 ,19.80 ,18.70 ,5.88 
1701,中化,173104,253197,-31.63 ,193823,-10.69 ,426301,456458,-6.61 ,26.50 ,19.00 ,39.47 
1702,南僑化工,150324,225061,-33.21 ,148844,0.99 ,375385,333784,12.46 ,38.00 ,28.70 ,32.40 
1704,榮化,2280121,2276439,0.16 ,1837356,24.10 ,4556560,4095811,11.25 ,80.80 ,36.95 ,118.67 
1707,葡萄王,144196,209482,-31.17 ,123840,16.44 ,353677,257496,37.35 ,43.10 ,39.60 ,8.84 
1708,東鹼,176910,220263,-19.68 ,231869,-23.70 ,397173,480079,-17.27 ,35.30 ,30.85 ,14.42 
1709,和益化工,777169,778358,-0.15 ,536240,44.93 ,1555527,1224594,27.02 ,16.20 ,13.35 ,21.35 
1710,東聯,1118352,1168208,-4.27 ,977145,14.45 ,2286560,2061550,10.91 ,41.00 ,25.45 ,61.10 
1711,永光化學,408541,479228,-14.75 ,346865,17.78 ,887769,834533,6.38 ,29.85 ,27.10 ,10.15 
1712,興農,447780,539976,-17.07 ,420889,6.39 ,987756,978368,0.96 ,13.60 ,13.20 ,3.03 
1713,國化,40657,51214,-20.61 ,30022,35.42 ,91870,73128,25.63 ,14.60 ,10.85 ,34.56 
1714,和桐化學,804193,1256423,-35.99 ,847706,-5.13 ,2060616,1907392,8.03 ,15.80 ,15.75 ,0.32 
1715,亞洲化學,258055,343340,-24.84 ,232622,10.93 ,601395,547550,9.83 ,18.90 ,14.00 ,35.00 
1717,長興化學,1210277,1666294,-27.37 ,1128032,7.29 ,2876571,2660049,8.14 ,31.70 ,31.10 ,1.93 
1718,中纖,1495331,1459267,2.47 ,878630,70.19 ,2954598,2038835,44.92 ,16.10 ,7.20 ,123.61 
1720,生達化學,130413,207277,-37.08 ,136889,-4.73 ,337690,315714,6.96 ,30.40 ,25.55 ,18.98 
1721,三晃,129411,140693,-8.02 ,93152,38.92 ,270103,257076,5.07 ,10.50 ,15.05 ,-30.23 
1722,台肥,1249533,1243701,0.47 ,1052785,18.69 ,2493234,1975061,26.24 ,92.20 ,97.00 ,-4.95 
1723,中碳,764862,821409,-6.88 ,439755,73.93 ,1586271,1021204,55.33 ,127.50 ,84.70 ,50.53 
1724,台硝,171241,194014,-11.74 ,90429,89.37 ,365256,222237,64.35 ,14.25 ,11.40 ,25.00 
1725,元禎,751326,816099,-7.94 ,574771,30.72 ,1567425,1427205,9.82 ,21.50 ,17.20 ,25.00 
1726,永記造漆,440248,756911,-41.84 ,460928,-4.49 ,1197159,1037041,15.44 ,45.70 ,43.10 ,6.03 
1727,中華化學,131583,170297,-22.73 ,116802,12.65 ,301879,226559,33.25 ,27.85 ,20.85 ,33.57 
1729,必翔實業,50232,96251,-47.81 ,65531,-23.35 ,146483,130513,12.24 ,51.10 ,54.80 ,-6.75 
1730,花仙子,59563,117884,-49.47 ,71294,-16.45 ,177447,168647,5.22 ,19.40 ,14.10 ,37.59 
1731,美吾華,136328,262831,-48.13 ,204340,-33.28 ,399159,427255,-6.58 ,15.65 ,14.50 ,7.93 
1732,毛寶,38356,115517,-66.80 ,43115,-11.04 ,153873,147490,4.33 ,17.45 ,13.90 ,25.54 
1733,五鼎,127667,98462,29.66 ,142290,-10.28 ,226129,279898,-19.21 ,62.20 ,57.40 ,8.36 
1734,杏輝藥品,98228,160818,-38.92 ,103042,-4.67 ,259046,224218,15.53 ,33.15 ,25.90 ,27.99 
1735,日勝化,131579,144576,-8.99 ,94847,38.73 ,276154,272499,1.34 ,14.10 ,15.30 ,-7.84 
1736,喬山健康,351049,497210,-29.40 ,384090,-8.60 ,848259,903064,-6.07 ,42.15 ,41.60 ,1.32 
1737,臺鹽,165762,227778,-27.23 ,132594,25.01 ,393540,339170,16.03 ,21.70 ,18.95 ,14.51 
1762,中化合成,76863,109964,-30.10 ,93679,-17.95 ,186827,185699,0.61 ,67.50 ,0.00 ,NA
1773,勝一化工,496752,579743,-14.32 ,389989,27.38 ,1076495,846483,27.17 ,44.95 ,34.00 ,32.21 
1802,台玻,965561,1234291,-21.77 ,1046591,-7.74 ,2199852,2414632,-8.89 ,36.05 ,28.70 ,25.61 
1805,寶徠,2647,5836,-54.64 ,26530,-90.02 ,8483,62627,-86.45 ,16.20 ,6.63 ,144.34 
1806,冠軍,137285,225152,-39.03 ,101254,35.58 ,362437,323073,12.18 ,22.40 ,19.10 ,17.28 
1808,國賓大地,82211,67881,21.11 ,42531,93.30 ,150092,182235,-17.64 ,28.60 ,19.10 ,49.74 
1809,中釉,85851,116431,-26.26 ,57242,49.98 ,202282,188722,7.19 ,23.05 ,16.70 ,38.02 
1810,和成,198997,255290,-22.05 ,193444,2.87 ,454287,423763,7.20 ,11.00 ,10.55 ,4.27 
1902,台紙,382436,431427,-11.36 ,410525,-6.84 ,813863,867026,-6.13 ,16.50 ,9.58 ,72.23 
1903,士紙,163142,159621,2.21 ,123689,31.90 ,322763,308487,4.63 ,61.00 ,67.60 ,-9.76 
1904,正隆,1690068,1962046,-13.86 ,1530940,10.39 ,3652114,3292881,10.91 ,13.45 ,12.00 ,12.08 
1905,華紙,536801,571257,-6.03 ,511209,5.01 ,1108058,1109014,-0.09 ,15.30 ,14.85 ,3.03 
1906,寶隆,27269,6078,348.65 ,18987,43.62 ,33347,44893,-25.72 ,8.25 ,8.67 ,-4.84 
1907,永豐餘,1287050,1545631,-16.73 ,1056685,21.80 ,2832681,2558834,10.70 ,12.55 ,12.00 ,4.58 
1909,榮成,469905,597431,-21.35 ,394845,19.01 ,1067336,856071,24.68 ,11.50 ,9.94 ,15.69 
2002,中鋼,16026288,19789877,-19.02 ,15344569,4.44 ,35816166,33884818,5.70 ,33.50 ,32.20 ,4.04 
2006,東和鋼鐵,2484350,3640529,-31.76 ,2037847,21.91 ,6124878,4950731,23.72 ,31.20 ,36.15 ,-13.69 
2007,燁興公司,1050967,1196544,-12.17 ,759122,38.45 ,2247511,1586299,41.68 ,8.12 ,7.48 ,8.56 
2008,高興昌,399896,567842,-29.58 ,480753,-16.82 ,967738,1142123,-15.27 ,7.01 ,7.40 ,-5.27 
2009,第一伸銅,492954,440786,11.84 ,385682,27.81 ,933740,987722,-5.47 ,13.35 ,14.45 ,-7.61 
2010,春源鋼鐵,1106551,1318363,-16.07 ,939296,17.81 ,2424914,2273515,6.66 ,15.00 ,12.60 ,19.05 
2012,春雨,301699,402738,-25.09 ,222787,35.42 ,704437,506451,39.09 ,9.74 ,9.18 ,6.10 
2013,中鋼構,639822,794315,-19.45 ,476434,34.29 ,1434138,1066708,34.45 ,28.20 ,22.75 ,23.96 
2014,中鴻,4120971,4412746,-6.61 ,2994651,37.61 ,8533717,6666652,28.01 ,17.65 ,14.25 ,23.86 
2015,豐興鋼鐵,2252529,3161838,-28.76 ,1713754,31.44 ,5414366,4354568,24.34 ,49.95 ,52.70 ,-5.22 
2017,官田鋼,546497,528193,3.47 ,397525,37.47 ,1074690,839247,28.05 ,11.85 ,10.00 ,18.50 
2020,美亞鋼管,430628,494087,-12.84 ,320600,34.32 ,924715,815430,13.40 ,22.90 ,21.45 ,6.76 
2022,聚亨,269545,192576,39.97 ,155899,72.90 ,462121,336355,37.39 ,9.10 ,6.82 ,33.43 
2023,燁輝,2775890,2913671,-4.73 ,2574678,7.82 ,5689561,5380460,5.74 ,11.10 ,11.80 ,-5.93 
2024,志聯工業,158859,185486,-14.36 ,103280,53.81 ,344345,253765,35.69 ,8.60 ,6.24 ,37.82 
2025,千興,689268,563317,22.36 ,341521,101.82 ,1252585,786317,59.30 ,7.80 ,6.25 ,24.80 
2027,大成鋼,728733,714851,1.94 ,525972,38.55 ,1443584,1111717,29.85 ,20.60 ,22.30 ,-7.62 
2028,威致鋼鐵,759284,1116674,-32.00 ,382913,98.29 ,1875958,1018413,84.20 ,9.65 ,9.45 ,2.12 
2029,盛餘,1054764,1647373,-35.97 ,971970,8.52 ,2702137,2559416,5.58 ,21.00 ,22.10 ,-4.98 
2030,彰源,1074670,1301368,-17.42 ,518507,107.26 ,2376038,1340210,77.29 ,19.35 ,16.90 ,14.50 
2031,新光鋼,602463,638475,-5.64 ,433836,38.87 ,1240938,1149686,7.94 ,32.80 ,32.75 ,0.15 
2032,新鋼工業,391542,479079,-18.27 ,245093,59.75 ,870621,645227,34.93 ,19.05 ,22.40 ,-14.96 
2033,佳大世界,88386,87039,1.55 ,54515,62.13 ,175425,135525,29.44 ,16.60 ,18.55 ,-10.51 
2034,允強,1733307,2003521,-13.49 ,1189201,45.75 ,3736828,2882275,29.65 ,25.20 ,24.75 ,1.82 
2038,海光企業,850931,1333578,-36.19 ,505657,68.28 ,2184509,1572605,38.91 ,16.80 ,18.65 ,-9.92 
2049,上銀科技,853365,944214,-9.62 ,424889,100.84 ,1797579,905894,98.43 ,185.00 ,51.70 ,257.83 
2059,川湖,118321,137959,-14.23 ,145497,-18.68 ,256280,334118,-23.30 ,155.00 ,173.00 ,-10.40 
2062,橋椿,248631,293967,-15.42 ,233937,6.28 ,542598,622942,-12.90 ,37.20 ,32.00 ,16.25 
2101,南港輪胎,443472,482592,-8.11 ,348633,27.20 ,926064,786381,17.76 ,47.75 ,40.90 ,16.75 
2102,泰豐輪胎,466771,501001,-6.83 ,385821,20.98 ,967772,875145,10.58 ,19.50 ,22.75 ,-14.29 
2103,台橡,1561878,1318839,18.43 ,871264,79.27 ,2880717,1980379,45.46 ,68.50 ,37.90 ,80.74 
2104,中橡,393967,417201,-5.57 ,399916,-1.49 ,811168,878158,-7.63 ,27.65 ,29.20 ,-5.31 
2105,正新,1283174,1738836,-26.21 ,1198864,7.03 ,3022010,2639951,14.47 ,59.70 ,62.00 ,-3.71 
2106,建大,365253,494912,-26.20 ,315461,15.78 ,860166,696268,23.54 ,32.80 ,31.40 ,4.46 
2107,厚生,183473,272978,-32.79 ,311391,-41.08 ,456451,606069,-24.69 ,25.75 ,25.05 ,2.79 
2108,南帝化工,491745,517091,-4.90 ,341786,43.88 ,1008836,685541,47.16 ,24.20 ,20.85 ,16.07 
2109,華豐橡膠,149393,182010,-17.92 ,161764,-7.65 ,331403,397765,-16.68 ,9.08 ,13.50 ,-32.74 
2114,鑫永銓,112275,150511,-25.40 ,110424,1.68 ,262786,238412,10.22 ,36.00 ,0.00 ,NA
2201,裕隆汽車,2279488,6498794,-64.92 ,1859346,22.60 ,8778282,4817031,82.23 ,58.40 ,30.60 ,90.85 
