公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1524,耿鼎公司,305391,247904,23.19 ,309683,-1.39 ,2716553,2644101,2.74 ,10.35,9.9,4.55 
1525,江申工業,104217,85478,21.92 ,94522,10.26 ,956718,702299,36.23 ,55.3,25,121.20 
1526,日馳,41407,42219,-1.92 ,31188,32.77 ,474172,351486,34.90 ,7.71,5.89,30.90 
1527,鑽全,155358,231937,-33.02 ,216583,-28.27 ,2304051,1714454,34.39 ,28.2,31,-9.03 
1528,恩德,216438,273242,-20.79 ,158894,36.22 ,2387233,1198405,99.20 ,17.25,10.8,59.72 
1529,樂士,32614,7371,342.46 ,13498,141.62 ,133720,332015,-59.72 ,5.23,4.77,9.64 
1530,亞崴機電,262374,194606,34.82 ,121263,116.37 ,2067629,990855,108.67 ,33.9,30,13.00 
1531,高林股,262087,290232,-9.70 ,155897,68.12 ,3093002,1391979,122.20 ,27.8,14.8,87.84 
1532,勤美,376329,369507,1.85 ,314776,19.55 ,3529806,3316510,6.43 ,31.4,38.6,-18.65 
1533,車王電,130826,134773,-2.93 ,128131,2.10 ,1182947,1072330,10.32 ,23.1,24.5,-5.71 
1535,中宇,514393,596464,-13.76 ,349928,47.00 ,6038482,4804767,25.68 ,49.85,41.5,20.12 
1536,和大工業,204474,199825,2.33 ,109607,86.55 ,1920245,962606,99.48 ,15.55,10,55.50 
1537,廣隆光電,314302,322804,-2.63 ,281839,11.52 ,2809265,2281203,23.15 ,62.1,40.85,52.02 
1538,正峰新,92656,82225,12.69 ,100230,-7.56 ,971340,1028549,-5.56 ,33.2,34,-2.35 
1539,巨庭機械,75938,113464,-33.07 ,113143,-32.88 ,877400,683775,28.32 ,9.48,6.67,42.13 
1540,喬福機械,136468,61233,122.87 ,116746,16.89 ,931545,1205917,-22.75 ,25,28.15,-11.19 
1541,錩泰,90436,137180,-34.07 ,167436,-45.99 ,1131066,1302116,-13.14 ,17.2,22.8,-24.56 
1560,中砂,286346,304398,-5.93 ,247139,15.86 ,2703161,2027596,33.32 ,55.3,33.4,65.57 
1582,信錦,105331,103470,1.80 ,71827,46.65 ,994975,455014,118.67 ,57,60.7,-6.10 
1583,程泰,203529,156506,30.05 ,59244,243.54 ,1552968,614982,152.52 ,35.75,25.1,42.43 
1603,華電,243412,155947,56.09 ,424047,-42.60 ,2081168,2417378,-13.91 ,11.45,9.27,23.52 
1604,聲寶,552044,603168,-8.48 ,525345,5.08 ,7077210,6419120,10.25 ,7.45,5.19,43.55 
1605,華新,6119140,6961454,-12.10 ,5224079,17.13 ,67043875,51610374,29.90 ,18.35,10.8,69.91 
1608,華榮,840616,713188,17.87 ,904846,-7.10 ,8397101,6234552,34.69 ,11.15,10.5,6.19 
1609,大亞電線,780977,900792,-13.30 ,872927,-10.53 ,7172125,6173034,16.18 ,8.95,7.6,17.76 
1611,中電,525454,530450,-0.94 ,318242,65.11 ,5071991,3154216,60.80 ,24.65,23,7.17 
1612,宏泰,422376,498513,-15.27 ,541492,-22.00 ,4647244,4359527,6.60 ,16.15,13.2,22.35 
1613,台一,453895,521041,-12.89 ,381726,18.91 ,4665424,3245148,43.77 ,5.91,3.95,49.62 
1614,三洋電,424993,527163,-19.38 ,454305,-6.45 ,5979899,5490417,8.92 ,31.7,33,-3.94 
1615,大山,428201,341741,25.30 ,601779,-28.84 ,3231441,2914619,10.87 ,14.85,10.35,43.48 
1616,億泰,378074,342327,10.44 ,246904,53.13 ,2916376,2427375,20.15 ,7.08,5.86,20.82 
1617,榮星電線,422014,424193,-0.51 ,312063,35.23 ,4221309,2348463,79.75 ,13,6.9,88.41 
1618,合機公司,401761,446151,-9.95 ,169078,137.62 ,3109258,2271934,36.86 ,21.65,21.75,-0.46 
1701,中化,227393,245571,-7.40 ,221349,2.73 ,2328960,2145047,8.57 ,30,22.8,31.58 
1702,南僑化工,159327,172910,-7.86 ,157503,1.16 ,1604632,1498143,7.11 ,42.95,20.8,106.49 
1704,榮化,2256062,1886727,19.58 ,2110575,6.89 ,23768455,20938859,13.51 ,61.9,36.65,68.89 
1707,葡萄王,189075,195049,-3.06 ,168981,11.89 ,1736692,1417677,22.50 ,49.25,31.8,54.87 
1708,東鹼,211676,218039,-2.92 ,213234,-0.73 ,2303441,2043413,12.73 ,37.1,29,27.93 
1709,和益化工,755168,910341,-17.05 ,546293,38.23 ,7696180,5693759,35.17 ,17.3,12.55,37.85 
1710,東聯,1036184,893599,15.96 ,993469,4.30 ,10540267,7949901,32.58 ,32.3,22.75,41.98 
1711,永光化學,489482,469227,4.32 ,461916,5.97 ,5172616,4101327,26.12 ,36.55,23.8,53.57 
1712,興農,606180,590836,2.60 ,667460,-9.18 ,5554792,5699505,-2.54 ,14.2,13.1,8.40 
1713,國化,47365,40651,16.52 ,41671,13.66 ,452822,338214,33.89 ,13.15,11.25,16.89 
1714,和桐化學,944904,943690,0.13 ,905496,4.35 ,9926865,7818345,26.97 ,16.1,15,7.33 
1715,亞洲化學,324921,334727,-2.93 ,324211,0.22 ,3362250,2657044,26.54 ,21.85,10,118.50 
1716,永信藥品,289432,269542,7.38 ,234126,23.62 ,2713688,2678732,1.30 ,41,35,17.14 
1717,長興化學,1660491,1548649,7.22 ,1525239,8.87 ,15745050,12770878,23.29 ,35.45,30.6,15.85 
1718,中纖,1087251,1063388,2.24 ,916643,18.61 ,13900030,8337967,66.71 ,14.45,6.07,138.06 
1720,生達化學,158425,206490,-23.28 ,169862,-6.73 ,1744679,1603505,8.80 ,35.75,27.5,30.00 
1721,三晃,153730,140642,9.31 ,122104,25.90 ,1455134,1049453,38.66 ,13.6,6.48,109.88 
1722,台肥,1085027,1206962,-10.10 ,1300194,-16.55 ,11705336,14658470,-20.15 ,104.5,103,1.46 
1723,中碳,735669,754437,-2.49 ,460443,59.77 ,6531119,3828451,70.59 ,111.5,83.7,33.21 
1724,台硝,165239,188474,-12.33 ,137425,20.24 ,1528270,1134706,34.68 ,14.85,10.1,47.03 
1725,元禎,851638,925878,-8.02 ,632823,34.58 ,8667534,5772547,50.15 ,23.3,18.5,25.95 
1726,永記造漆,428741,371965,15.26 ,474500,-9.64 ,4759900,4331111,9.90 ,44.1,41.3,6.78 
1727,中華化學,146235,143162,2.15 ,104282,40.23 ,1437552,988385,45.44 ,26.4,14.65,80.20 
1729,必翔實業,116733,133208,-12.37 ,133382,-12.48 ,1177383,1031326,14.16 ,47.4,67.4,-29.67 
1730,花仙子,96236,89230,7.85 ,79397,21.21 ,808459,662303,22.07 ,18.85,18.8,0.27 
1731,美吾華,183510,141188,29.98 ,220283,-16.69 ,1771198,2207269,-19.76 ,17.15,16.85,1.78 
1732,毛寶,49896,53474,-6.69 ,53356,-6.48 ,605608,552198,9.67 ,16.7,20.1,-16.92 
1733,五鼎,169079,150394,12.42 ,128631,31.44 ,1480782,1163439,27.28 ,73.2,57,28.42 
1734,杏輝藥品,140101,132301,5.90 ,133786,4.72 ,1306044,1264453,3.29 ,39.05,27.9,39.96 
1735,日勝化,225783,166557,35.56 ,179584,25.73 ,1995150,1477319,35.05 ,14.95,14,6.79 
1736,喬山健康,918890,959609,-4.24 ,188822,386.64 ,6329855,1624738,289.59 ,44.55,34.2,30.26 
1737,臺鹽,177597,197714,-10.17 ,181851,-2.34 ,1789937,1679053,6.60 ,24.25,19.3,25.65 
1773,勝一化工,573165,532200,7.70 ,451351,26.99 ,5254257,3783466,38.87 ,48.55,31.8,52.67 
1802,台玻,1078044,1266728,-14.90 ,1140232,-5.45 ,13296718,9702841,37.04 ,37,25.35,45.96 
1805,寶徠,9764,45642,-78.61 ,97465,-89.98 ,212316,214777,-1.15 ,11.9,7.75,53.55 
1806,冠軍,221096,228493,-3.24 ,207369,6.62 ,2092513,1858407,12.60 ,24.5,13.3,84.21 
1808,國賓大地,67060,72744,-7.81 ,62760,6.85 ,1150868,711707,61.71 ,31.65,18.6,70.16 
1809,中釉,152952,183838,-16.80 ,149590,2.25 ,1336334,1261474,5.93 ,29.55,18.55,59.30 
1810,和成,250828,271228,-7.52 ,196701,27.52 ,2309308,1833781,25.93 ,11.15,10.2,9.31 
1902,台紙,428872,439343,-2.38 ,434393,-1.27 ,4210856,3500092,20.31 ,19.15,9.72,97.02 
1903,士紙,207489,183814,12.88 ,183892,12.83 ,1774931,1349375,31.54 ,70.1,65.2,7.52 
1904,正隆,2036102,2077213,-1.98 ,1667130,22.13 ,19073466,15107368,26.25 ,13.8,10.75,28.37 
1905,華紙,522269,566787,-7.85 ,491988,6.15 ,5721927,3884894,47.29 ,16.45,13.6,20.96 
1906,寶隆,10054,12525,-19.73 ,58418,-82.79 ,247625,660439,-62.51 ,7.99,5.56,43.71 
1907,永豐餘,1566642,1550459,1.04 ,1377786,13.71 ,14906709,12429895,19.93 ,15.1,11.8,27.97 
1909,榮成,476067,527253,-9.71 ,403182,18.08 ,5130444,3471941,47.77 ,12.65,10.5,20.48 
2002,中鋼,21039448,20704309,1.62 ,16359263,28.61 ,198506220,131703954,50.72 ,31.05,29.3,5.97 
2006,東和鋼鐵,2999389,2483216,20.79 ,2381519,25.94 ,26704910,18296566,45.96 ,28.65,31.55,-9.19 
2007,燁興公司,602427,473709,27.17 ,583297,3.28 ,8478816,4901898,72.97 ,7.6,5.98,27.09 
2008,高興昌,497907,575452,-13.48 ,508902,-2.16 ,5710782,5297508,7.80 ,8.8,5.87,49.91 
2009,第一伸銅,498475,496259,0.45 ,477480,4.40 ,5656261,3608897,56.73 ,14.05,11.3,24.34 
2010,春源鋼鐵,1324028,1250056,5.92 ,1229595,7.68 ,12236389,11526574,6.16 ,14.95,10.9,37.16 
2012,春雨,264064,285101,-7.38 ,200640,31.61 ,2889902,1991732,45.09 ,9.21,8.76,5.14 
2013,中鋼構,720708,679985,5.99 ,789151,-8.67 ,7188976,6808536,5.59 ,22.95,23.2,-1.08 
2014,中鴻,2447457,3817674,-35.89 ,2452858,-0.22 ,34288119,30429008,12.68 ,13.4,12.5,7.20 
2015,豐興鋼鐵,3089134,2914540,5.99 ,2299770,34.32 ,27568850,17915832,53.88 ,50.3,50.1,0.40 
2017,官田鋼,428299,476391,-10.10 ,335373,27.71 ,4497352,3336394,34.80 ,10.8,7.78,38.82 
2020,美亞鋼管,496507,462666,7.31 ,335454,48.01 ,4566690,3873527,17.89 ,26.1,18.7,39.57 
2022,聚亨,130096,131543,-1.10 ,75054,73.34 ,1777742,1219317,45.80 ,7.91,4.99,58.52 
2023,燁輝,2418942,2602892,-7.07 ,2560064,-5.51 ,27816099,21295599,30.62 ,11,10.7,2.80 
2024,志聯工業,135693,135859,-0.12 ,94592,43.45 ,1483494,828670,79.02 ,7,4.76,47.06 
2025,千興,346173,277033,24.96 ,401738,-13.83 ,3714043,4206897,-11.72 ,6.03,5.91,2.03 
2027,大成鋼,629102,725350,-13.27 ,759532,-17.17 ,7711705,5027738,53.38 ,20.25,22.8,-11.18 
2028,威致鋼鐵,694617,820225,-15.31 ,729709,-4.81 ,5741033,4813327,19.27 ,8.69,7.67,13.30 
2029,盛餘,1404894,1384908,1.44 ,1266606,10.92 ,13763256,11211692,22.76 ,22.35,22.5,-0.67 
2030,彰源,1186417,998522,18.82 ,740135,60.30 ,10171062,5554787,83.10 ,16.6,15.25,8.85 
2031,新光鋼,874915,619986,41.12 ,464430,88.38 ,7420262,4313936,72.01 ,28.55,26.1,9.39 
2032,新鋼工業,418904,465847,-10.08 ,396365,5.69 ,4315855,3124580,38.13 ,17.95,14.4,24.65 
2033,佳大世界,90877,65112,39.57 ,77196,17.72 ,877627,619328,41.71 ,16.4,17.8,-7.87 
2034,允強,1813605,2030133,-10.67 ,1526774,18.79 ,17948539,10480822,71.25 ,23.2,25.3,-8.30 
2038,海光企業,944217,677347,39.40 ,1203755,-21.56 ,9461521,8524847,10.99 ,14.95,18,-16.94 
2049,上銀科技,833339,785023,6.15 ,366462,127.40 ,6378802,2527301,152.40 ,93.5,34,175.00 
2059,川湖,162064,146676,10.49 ,178487,-9.20 ,1638917,1572757,4.21 ,141.5,170.5,-17.01 
2062,橋椿,256124,317645,-19.37 ,300396,-14.74 ,3485073,3090676,12.76 ,39.6,28.15,40.67 
2101,南港輪胎,501152,508192,-1.39 ,428116,17.06 ,4684607,3262017,43.61 ,43.4,33.1,31.12 
2102,泰豐輪胎,557155,551579,1.01 ,459578,21.23 ,5035951,3517290,43.18 ,19.5,24.75,-21.21 
2103,台橡,1281048,1331400,-3.78 ,793619,61.42 ,12263520,8204056,49.48 ,55.6,38.5,44.42 
2104,中橡,482792,495526,-2.57 ,442835,9.02 ,4785348,3439154,39.14 ,30.45,34.2,-10.96 
2105,正新,1824383,1806967,0.96 ,1592716,14.55 ,16987144,13284147,27.88 ,68.2,68.1,0.15 
2106,建大,445556,492890,-9.60 ,412219,8.09 ,4431337,3744692,18.34 ,31.7,39,-18.72 
2107,厚生,361884,332040,8.99 ,352979,2.52 ,3330783,2585441,28.83 ,24.2,24.75,-2.22 
2108,南帝化工,431078,372549,15.71 ,328359,31.28 ,3798473,2749886,38.13 ,20.85,20.9,-0.24 
2109,華豐橡膠,232456,231628,0.36 ,212158,9.57 ,2270613,1918638,18.35 ,10.65,13.15,-19.01 
2201,裕隆汽車,3403413,3434957,-0.92 ,2104882,61.69 ,27008495,15827056,70.65 ,59.9,37.1,61.46 
2204,中華汽車,2940805,2767584,6.26 ,2668894,10.19 ,26698345,21857216,22.15 ,24.85,22.7,9.47 
2206,三陽工業,1875210,1913888,-2.02 ,1581798,18.55 ,16540710,15257093,8.41 ,16.55,13.25,24.91 
2207,和泰汽車,7162324,4088882,75.17 ,7440022,-3.73 ,63231938,55687430,13.55 ,89,76.3,16.64 
2208,台船公司,2189626,2449836,-10.62 ,2529364,-13.43 ,21355129,26453504,-19.27 ,27.2,30.65,-11.26 
2227,裕隆日產,2384061,2561020,-6.91 ,2150069,10.88 ,23105645,16865113,37.00 ,142,64.1,121.53 
2301,光寶科技,8402675,9073793,-7.40 ,7947940,5.72 ,85785481,65274380,31.42 ,40.45,43.55,-7.12 
2302,麗正,20606,32638,-36.87 ,16706,23.34 ,279232,232701,20.00 ,7.41,4.71,57.32 
2303,聯電,10700048,10944144,-2.23 ,9296818,15.09 ,99811953,70168774,42.25 ,14.55,16.2,-10.19 
2305,全友電腦,10905,14381,-24.17 ,40749,-73.24 ,152322,227896,-33.16 ,4.86,4.61,5.42 
2308,台達電,3184848,3442923,-7.50 ,2790765,14.12 ,28072184,24010928,16.91 ,126.5,91.8,37.80 
2311,日月光,5962651,6041770,-1.31 ,4900710,21.67 ,56020597,36929195,51.70 ,26.4,26.15,0.96 
2312,金寶電子,2405058,2037893,18.02 ,1947370,23.50 ,21165899,19727487,7.29 ,10.75,8.68,23.85 
2313,華通,1911424,1709743,11.80 ,1307768,46.16 ,14723182,12189684,20.78 ,10.15,8.55,18.71 
2314,台揚科技,606727,667854,-9.15 ,548632,10.59 ,6330454,4704683,34.56 ,19.2,14,37.14 
2315,神達電腦,4270180,3896117,9.60 ,6247588,-31.65 ,42377651,47924682,-11.57 ,13.75,15.5,-11.29 
2316,楠梓電,368576,389556,-5.39 ,331825,11.08 ,3477198,2628489,32.29 ,18.65,10.5,77.62 
