公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1227,佳格,1097835,1022898,7.33 ,957038,14.71 ,11423863,9729708,17.41 ,75.80 ,44.20 ,71.49 
1229,聯華實業,366187,335286,9.22 ,348755,5.00 ,3288364,3088468,6.47 ,23.45 ,15.75 ,48.89 
1231,聯華食品,496565,327549,51.60 ,331848,49.64 ,4433642,3647102,21.57 ,27.95 ,13.90 ,101.08 
1232,大統益,1521279,1461876,4.06 ,1341951,13.36 ,15629027,14672112,6.52 ,50.70 ,38.10 ,33.07 
1233,天仁,157899,161328,-2.13 ,154166,2.42 ,1870036,1760853,6.20 ,50.20 ,36.10 ,39.06 
1234,黑松,401330,355513,12.89 ,239200,67.78 ,4414196,4004152,10.24 ,28.05 ,18.95 ,48.02 
1235,興泰,30560,30131,1.42 ,34063,-10.28 ,398951,413096,-3.42 ,37.25 ,33.30 ,11.86 
1236,宏亞食品,241737,190877,26.65 ,205411,17.68 ,2069990,1747074,18.48 ,23.90 ,17.50 ,36.57 
1301,台塑,16516832,16540521,-0.14 ,15584656,5.98 ,194445986,156969615,23.87 ,97.50 ,67.30 ,44.87 
1303,南亞塑膠,17943630,17071888,5.11 ,17099529,4.94 ,212248560,160964447,31.86 ,72.70 ,58.30 ,24.70 
1304,台聚,1283688,1195914,7.34 ,952223,34.81 ,12591064,10473794,20.21 ,29.20 ,20.30 ,43.84 
1305,華夏,667922,713051,-6.33 ,805529,-17.08 ,8490360,7704543,10.20 ,13.15 ,12.35 ,6.48 
1307,三芳化工,592394,593587,-0.20 ,472807,25.29 ,6119984,5013780,22.06 ,35.15 ,37.20 ,-5.51 
1308,亞聚,585595,504436,16.09 ,519463,12.73 ,6336758,4866710,30.21 ,47.20 ,26.30 ,79.47 
1309,台達化工,956575,1000098,-4.35 ,691277,38.38 ,11086406,8048215,37.75 ,13.35 ,13.80 ,-3.26 
1310,台苯,1029457,1144045,-10.02 ,1187192,-13.29 ,13061998,11909936,9.67 ,15.15 ,13.85 ,9.39 
1312,國喬石化,1210705,1481920,-18.30 ,1274828,-5.03 ,16543108,12731369,29.94 ,20.85 ,16.60 ,25.60 
1313,聯成,586977,633733,-7.38 ,609270,-3.66 ,8460967,5810131,45.62 ,24.20 ,17.40 ,39.08 
1314,中石化,3249691,3227102,0.70 ,2424895,34.01 ,39148718,25701770,52.32 ,28.90 ,12.40 ,133.06 
1315,達新工業,222808,176476,26.25 ,179834,23.90 ,2368685,2171733,9.07 ,27.40 ,23.10 ,18.61 
1316,上曜,20005,20849,-4.05 ,17805,12.36 ,199617,220206,-9.35 ,21.10 ,9.24 ,128.35 
1319,東陽,1079235,1078090,0.11 ,791763,36.31 ,10552423,8382258,25.89 ,43.00 ,58.80 ,-26.87 
1321,大洋,398299,391275,1.80 ,470361,-15.32 ,5348005,4879195,9.61 ,24.25 ,23.60 ,2.75 
1323,永裕,152612,157556,-3.14 ,151187,0.94 ,1641082,1331909,23.21 ,26.65 ,18.90 ,41.01 
1324,地球工業,134075,129898,3.22 ,128332,4.48 ,1411965,1302592,8.40 ,19.90 ,24.05 ,-17.26 
1325,恒大,116096,111040,4.55 ,139807,-16.96 ,1131428,1063026,6.43 ,25.10 ,27.00 ,-7.04 
1326,台化,26437491,24199455,9.25 ,21783706,21.36 ,283121200,219729494,28.85 ,98.20 ,69.40 ,41.50 
1402,遠東新,4947055,5021744,-1.49 ,3843916,28.70 ,53758878,42099930,27.69 ,49.40 ,40.00 ,23.50 
1409,新纖,2079835,2181066,-4.64 ,1815669,14.55 ,25317696,19668683,28.72 ,16.10 ,11.25 ,43.11 
1410,南染,30181,31696,-4.78 ,21853,38.11 ,326038,212281,53.59 ,22.75 ,19.60 ,16.07 
1413,宏洲化工,387729,395287,-1.91 ,327114,18.53 ,4255446,3255669,30.71 ,10.30 ,5.42 ,90.04 
1414,東和,118384,157690,-24.93 ,254543,-53.49 ,3004222,3574347,-15.95 ,14.25 ,6.06 ,135.15 
1416,廣豐,25923,23143,12.01 ,21559,20.24 ,253676,248421,2.12 ,14.80 ,11.80 ,25.42 
1417,嘉裕,124428,122309,1.73 ,110457,12.65 ,1228112,1082842,13.42 ,11.65 ,8.85 ,31.64 
1418,東華,244568,383328,-36.20 ,381287,-35.86 ,3297501,2916193,13.08 ,10.05 ,13.50 ,-25.56 
1419,新紡,90919,103016,-11.74 ,84238,7.93 ,781690,673449,16.07 ,55.50 ,34.15 ,62.52 
1423,利華羊毛,116616,109942,6.07 ,67783,72.04 ,1099224,931168,18.05 ,8.91 ,8.03 ,10.96 
1432,大魯閣,381416,457,83360.83 ,743,51234.59 ,1236267,21213,5727.87 ,19.15 ,6.55 ,192.37 
1434,福懋興業,3057604,2679013,14.13 ,2568352,19.05 ,32816551,26872848,22.12 ,28.40 ,25.90 ,9.65 
1435,中福,1816,2659,-31.70 ,3339,-45.61 ,34935,24265,43.97 ,8.28 ,4.85 ,70.72 
1436,福益,2748,775,254.58 ,840,227.14 ,14365,7146,101.02 ,9.30 ,8.79 ,5.80 
1437,勤益,118444,120934,-2.06 ,127354,-7.00 ,1732778,1487730,16.47 ,27.20 ,22.65 ,20.09 
1438,裕豐,0,48795,-100.00 ,13189,-100.00 ,139082,24298,472.40 ,3.22 ,1.60 ,101.25 
1439,中和羊毛,31666,37519,-15.60 ,26550,19.27 ,492728,302663,62.80 ,41.00 ,27.25 ,50.46 
1440,南紡,1713980,1480987,15.73 ,1123496,52.56 ,15639483,11165867,40.07 ,21.75 ,12.75 ,70.59 
1441,大東紡織,142756,142544,0.15 ,107881,32.33 ,1592298,1335580,19.22 ,9.24 ,8.74 ,5.72 
1442,名軒,260712,92036,183.27 ,298520,-12.67 ,1487708,1829358,-18.68 ,26.00 ,17.25 ,50.72 
1443,立益紡織,175200,135303,29.49 ,106141,65.06 ,1556688,1204162,29.28 ,3.76 ,3.12 ,20.51 
1444,力麗,1087672,920413,18.17 ,1125703,-3.38 ,10082292,7597183,32.71 ,17.80 ,8.86 ,100.90 
1445,大宇紡織,204697,188967,8.32 ,161889,26.44 ,2167935,1895688,14.36 ,9.52 ,8.69 ,9.55 
1446,宏和,58766,59748,-1.64 ,73956,-20.54 ,918694,929491,-1.16 ,18.75 ,8.90 ,110.67 
1447,力鵬,2061361,2340295,-11.92 ,2180004,-5.44 ,24073647,18206721,32.22 ,16.15 ,13.70 ,17.88 
1449,佳和實業,199102,149735,32.97 ,165398,20.38 ,2023410,1831482,10.48 ,3.54 ,2.63 ,34.60 
1451,年興紡織,944093,891153,5.94 ,511350,84.63 ,10018204,7432443,34.79 ,24.65 ,17.50 ,40.86 
1452,宏益,221212,205352,7.72 ,160749,37.61 ,2152629,1498915,43.61 ,17.70 ,8.85 ,100.00 
1453,大將,41373,48753,-15.14 ,87183,-52.54 ,458997,369695,24.16 ,11.30 ,8.91 ,26.82 
1454,台富,237097,236718,0.16 ,190331,24.57 ,2539861,2042474,24.35 ,8.95 ,7.32 ,22.27 
1455,集盛,1620036,1601597,1.15 ,1315139,23.18 ,17283600,12826890,34.75 ,16.70 ,13.15 ,27.00 
1456,怡華,196482,192049,2.31 ,148640,32.19 ,2092482,1900026,10.13 ,2.80 ,1.37 ,104.38 
1457,宜進,369908,506866,-27.02 ,337945,9.46 ,4301184,3283685,30.99 ,13.05 ,8.35 ,56.29 
1459,聯發紡織,353641,331676,6.62 ,228145,55.01 ,3359552,2223185,51.11 ,16.90 ,9.50 ,77.89 
1460,宏遠,463757,489025,-5.17 ,408282,13.59 ,4808242,4262245,12.81 ,7.71 ,6.81 ,13.22 
1463,強盛染整,47742,49561,-3.67 ,48616,-1.80 ,581741,545266,6.69 ,11.45 ,10.75 ,6.51 
1464,得力實業,171465,164646,4.14 ,149578,14.63 ,1776018,1327032,33.83 ,13.30 ,7.02 ,89.46 
1465,偉全實業,130754,106518,22.75 ,96035,36.15 ,1464035,1315991,11.25 ,17.60 ,11.10 ,58.56 
1466,聚隆,605824,581413,4.20 ,344116,76.05 ,5663039,3187436,77.67 ,35.15 ,7.45 ,371.81 
1467,南緯實業,353874,378137,-6.42 ,545312,-35.11 ,4028738,3917664,2.84 ,12.75 ,8.40 ,51.79 
1468,昶和纖維,65955,50255,31.24 ,38509,71.27 ,660566,666007,-0.82 ,16.90 ,11.35 ,48.90 
1469,理隆纖維,52147,39421,32.28 ,30908,68.72 ,738440,607253,21.60 ,12.00 ,10.35 ,15.94 
1470,大統染,83248,77556,7.34 ,68079,22.28 ,83248,706606,-88.22 ,11.45 ,9.88 ,15.89 
1471,首利,589549,554549,6.31 ,742254,-20.57 ,8123384,8533229,-4.80 ,20.10 ,38.55 ,-47.86 
1472,三洋纖,117611,93609,25.64 ,66638,76.49 ,943877,573080,64.70 ,6.90 ,5.42 ,27.31 
1473,台南企業,653873,511913,27.73 ,518734,26.05 ,6926945,6280846,10.29 ,45.20 ,37.30 ,21.18 
1474,弘裕,382398,358775,6.58 ,249484,53.28 ,3439741,2382258,44.39 ,11.30 ,7.03 ,60.74 
1475,本盟光電,59521,69617,-14.50 ,25014,137.95 ,815147,238915,241.19 ,13.75 ,10.35 ,32.85 
1476,儒鴻,773855,706901,9.47 ,643881,20.19 ,8448960,6161584,37.12 ,38.45 ,20.90 ,83.97 
1477,聚陽實業,688628,773367,-10.96 ,904457,-23.86 ,14126339,13279442,6.38 ,68.50 ,60.60 ,13.04 
1503,士電,1512011,1324833,14.13 ,1186166,27.47 ,14847774,17376296,-14.55 ,40.05 ,41.25 ,-2.91 
1504,東元電機,2048406,1874789,9.26 ,2363342,-13.33 ,23412019,22501179,4.05 ,19.50 ,14.00 ,39.29 
1506,正道,85188,63917,33.28 ,67476,26.25 ,808656,605131,33.63 ,28.10 ,14.10 ,99.29 
1507,永大機電,346687,303697,14.16 ,319454,8.52 ,3731475,3638932,2.54 ,43.80 ,25.45 ,72.10 
1512,瑞利,304908,268477,13.57 ,254659,19.73 ,2612766,2840549,-8.02 ,9.01 ,10.70 ,-15.79 
1513,中興電,632697,487293,29.84 ,905758,-30.15 ,7332954,7602145,-3.54 ,17.90 ,20.20 ,-11.39 
1514,亞力電機,513268,447591,14.67 ,337968,51.87 ,3196241,2917049,9.57 ,11.65 ,15.35 ,-24.10 
1515,力山,253879,239263,6.11 ,265597,-4.41 ,3336522,3093860,7.84 ,9.97 ,10.10 ,-1.29 
1516,川飛,47,65,-27.69 ,44895,-99.90 ,174060,229366,-24.11 ,2.71 ,12.15 ,-77.70 
1517,利奇機械,238023,186408,27.69 ,217795,9.29 ,2202528,1721383,27.95 ,14.90 ,11.15 ,33.63 
1519,華城電機,601934,749729,-19.71 ,637918,-5.64 ,5310091,6145580,-13.59 ,23.40 ,32.45 ,-27.89 
1521,大億,361587,331431,9.10 ,348915,3.63 ,3871392,3100844,24.85 ,64.00 ,49.50 ,29.29 
1522,堤維西,777686,750283,3.65 ,748938,3.84 ,8379432,8085060,3.64 ,19.90 ,27.70 ,-28.16 
1524,耿鼎公司,304532,299323,1.74 ,328348,-7.25 ,3320408,3291917,0.87 ,10.30 ,14.60 ,-29.45 
1525,江申工業,106281,107627,-1.25 ,126961,-16.29 ,1170626,927908,26.16 ,56.70 ,61.60 ,-7.95 
1526,日馳,56478,43938,28.54 ,61265,-7.81 ,574588,447608,28.37 ,7.65 ,6.60 ,15.91 
1527,鑽全,218473,213029,2.56 ,198626,9.99 ,2735554,2083515,31.30 ,25.55 ,34.00 ,-24.85 
1528,恩德,233330,194635,19.88 ,164773,41.61 ,2815198,1526615,84.41 ,16.50 ,11.40 ,44.74 
1529,樂士,51070,31482,62.22 ,42908,19.02 ,216272,387934,-44.25 ,4.59 ,5.90 ,-22.20 
1530,亞崴機電,298176,275797,8.11 ,202403,47.32 ,2641602,1357493,94.59 ,35.00 ,36.00 ,-2.78 
1531,高林股,246128,293544,-16.15 ,204153,20.56 ,3632674,1790362,102.90 ,26.90 ,18.30 ,46.99 
1532,勤美,415237,373597,11.15 ,349957,18.65 ,4318640,3972722,8.71 ,33.40 ,44.90 ,-25.61 
1533,車王電,103147,134432,-23.27 ,80948,27.42 ,1420526,1237672,14.77 ,22.65 ,27.80 ,-18.53 
1535,中宇,904758,546931,65.42 ,551646,64.01 ,7490171,5865570,27.70 ,50.30 ,45.20 ,11.28 
1536,和大工業,216286,220564,-1.94 ,157454,37.36 ,2357095,1244527,89.40 ,15.05 ,13.65 ,10.26 
1537,廣隆光電,344687,326211,5.66 ,321968,7.06 ,3480162,2894738,20.22 ,58.30 ,41.75 ,39.64 
1538,正峰新,81589,91376,-10.71 ,93540,-12.78 ,1144305,1215944,-5.89 ,36.80 ,37.90 ,-2.90 
1539,巨庭機械,102047,62763,62.59 ,105267,-3.06 ,1042211,855135,21.88 ,8.62 ,8.40 ,2.62 
1540,喬福機械,165086,77490,113.04 ,167067,-1.19 ,1174121,1542744,-23.89 ,23.20 ,33.85 ,-31.46 
1541,錩泰,103683,61350,69.00 ,106858,-2.97 ,1296099,1509797,-14.15 ,17.50 ,24.00 ,-27.08 
1560,中砂,287125,306535,-6.33 ,281163,2.12 ,3296820,2560277,28.77 ,59.40 ,39.45 ,50.57 
1582,信錦,84305,66868,26.08 ,69758,20.85 ,1146148,587514,95.08 ,49.15 ,84.50 ,-41.83 
1583,程泰,185411,190024,-2.43 ,90598,104.65 ,1928404,783243,146.21 ,38.40 ,29.60 ,29.73 
1590,AIRTAC,0,0,NA,0,NA,0,0,NA,148.00 ,0.00 ,NA
1603,華電,458102,238931,91.73 ,234540,95.32 ,2778201,2918671,-4.81 ,12.40 ,14.35 ,-13.59 
1604,聲寶,779404,646115,20.63 ,756340,3.05 ,8502729,7723936,10.08 ,8.84 ,6.08 ,45.39 
1605,華新,5717427,5984227,-4.46 ,5164999,10.70 ,78745529,61411756,28.23 ,18.50 ,11.95 ,54.81 
1608,華榮,811970,819240,-0.89 ,1117536,-27.34 ,10028311,7987759,25.55 ,12.20 ,11.50 ,6.09 
1609,大亞電線,923118,773918,19.28 ,1111689,-16.96 ,8869161,8075614,9.83 ,9.03 ,8.65 ,4.39 
1611,中電,535616,519580,3.09 ,422652,26.73 ,6127187,3965411,54.52 ,24.20 ,25.00 ,-3.20 
1612,宏泰,402161,574481,-30.00 ,529289,-24.02 ,5623886,5540307,1.51 ,14.95 ,14.15 ,5.65 
1613,台一,565459,505403,11.88 ,421596,34.12 ,5736285,4070283,40.93 ,5.65 ,4.92 ,14.84 
1614,三洋電,514766,483887,6.38 ,487695,5.55 ,6978551,6376629,9.44 ,37.20 ,34.10 ,9.09 
1615,大山,253928,310871,-18.32 ,409584,-38.00 ,3796240,3843459,-1.23 ,14.90 ,13.35 ,11.61 
1616,億泰,308554,389558,-20.79 ,281320,9.68 ,3614488,2980152,21.29 ,6.97 ,7.33 ,-4.91 
1617,榮星電線,444497,433923,2.44 ,338910,31.15 ,5099729,3005486,69.68 ,14.40 ,7.50 ,92.00 
1618,合機公司,235398,324226,-27.40 ,318811,-26.16 ,3668882,2859559,28.30 ,22.90 ,22.50 ,1.78 
1701,中化,201919,219188,-7.88 ,223584,-9.69 ,2750067,2632114,4.48 ,28.65 ,24.20 ,18.39 
1702,南僑化工,220308,191312,15.16 ,179276,22.89 ,2016252,1847259,9.15 ,39.10 ,29.70 ,31.65 
1704,榮化,2594407,2286274,13.48 ,2251045,15.25 ,28649137,25181640,13.77 ,59.50 ,38.90 ,52.96 
1707,葡萄王,213505,192057,11.17 ,242430,-11.93 ,2142255,1880103,13.94 ,45.80 ,49.80 ,-8.03 
1708,東鹼,246575,271301,-9.11 ,197046,25.14 ,2821317,2441180,15.57 ,35.55 ,33.15 ,7.24 
1709,和益化工,635375,669923,-5.16 ,469803,35.24 ,9001478,6793877,32.49 ,17.05 ,14.70 ,15.99 
1710,東聯,791336,1078566,-26.63 ,952507,-16.92 ,12410169,9837993,26.15 ,37.60 ,25.60 ,46.88 
1711,永光化學,491261,467909,4.99 ,484614,1.37 ,6131786,5077969,20.75 ,31.45 ,33.20 ,-5.27 
1712,興農,582086,509921,14.15 ,484143,20.23 ,6646799,6690518,-0.65 ,14.45 ,14.50 ,-0.34 
1713,國化,52897,56013,-5.56 ,44008,20.20 ,561732,421385,33.31 ,14.90 ,12.15 ,22.63 
1714,和桐化學,764695,1057003,-27.65 ,1037435,-26.29 ,11748563,9839731,19.40 ,16.80 ,18.30 ,-8.20 
1715,亞洲化學,345427,325834,6.01 ,330126,4.63 ,4033511,3296488,22.36 ,20.65 ,11.40 ,81.14 
1717,長興化學,1539532,1561361,-1.40 ,1376651,11.83 ,18845943,15509927,21.51 ,34.00 ,33.75 ,0.74 
1718,中纖,1718264,1358137,26.52 ,1278196,34.43 ,16976431,10496891,61.73 ,15.55 ,7.10 ,119.01 
1720,生達化學,164774,153644,7.24 ,165880,-0.67 ,2063097,1929455,6.93 ,32.35 ,28.35 ,14.11 
1721,三晃,169163,155742,8.62 ,130433,29.69 ,1780038,1293387,37.63 ,11.30 ,13.80 ,-18.12 
1722,台肥,1413380,1280368,10.39 ,1436668,-1.62 ,14399084,17120587,-15.90 ,109.00 ,114.00 ,-4.39 
1723,中碳,854907,653341,30.85 ,569615,50.09 ,8039366,4874075,64.94 ,120.00 ,87.00 ,37.93 
1724,台硝,160802,189113,-14.97 ,105890,51.86 ,1878186,1367456,37.35 ,13.55 ,12.70 ,6.69 
1725,元禎,721042,807218,-10.68 ,745570,-3.29 ,10195794,7253991,40.55 ,23.00 ,19.30 ,19.17 
1726,永記造漆,628044,512436,22.56 ,565091,11.14 ,5900380,5349852,10.29 ,44.20 ,44.95 ,-1.67 
1727,中華化學,169017,171359,-1.37 ,121248,39.40 ,1777927,1212175,46.67 ,28.40 ,23.55 ,20.59 
1729,必翔實業,131592,111346,18.18 ,92246,42.65 ,1420321,1236663,14.85 ,46.50 ,73.00 ,-36.30 
1730,花仙子,102865,92156,11.62 ,79155,29.95 ,1003480,817689,22.72 ,19.50 ,17.25 ,13.04 
1731,美吾華,144986,143059,1.35 ,217613,-33.37 ,2059243,2639156,-21.97 ,16.80 ,17.65 ,-4.82 
1732,毛寶,61021,53225,14.65 ,58987,3.45 ,719855,664665,8.30 ,17.40 ,17.70 ,-1.69 
1733,五鼎,117408,151500,-22.50 ,144840,-18.94 ,1749690,1438916,21.60 ,68.60 ,63.90 ,7.36 
1734,杏輝藥品,137907,132599,4.00 ,143004,-3.56 ,1576550,1534114,2.77 ,35.55 ,31.00 ,14.68 
1735,日勝化,191530,219434,-12.72 ,183578,4.33 ,2406114,1804316,33.35 ,15.30 ,18.55 ,-17.52 
1736,喬山健康,523444,839635,-37.66 ,259530,101.69 ,7692934,2146543,258.39 ,43.35 ,49.60 ,-12.60 
1737,臺鹽,207922,153809,35.18 ,165850,25.37 ,2151668,1980172,8.66 ,23.95 ,20.75 ,15.42 
1762,中化合成,96072,104272,-7.86 ,86086,11.60 ,1209272,1096934,10.24 ,59.30 ,50.54 ,17.33 
1773,勝一化工,571717,564414,1.29 ,461034,24.01 ,6390388,4686749,36.35 ,48.65 ,36.00 ,35.14 
1802,台玻,1364105,1133101,20.39 ,1286195,6.06 ,15793924,11985289,31.78 ,36.35 ,26.20 ,38.74 
1805,寶徠,130385,56451,130.97 ,5442,2295.90 ,399152,439358,-9.15 ,12.05 ,7.00 ,72.14 
1806,冠軍,242310,222990,8.66 ,204515,18.48 ,2557812,2247934,13.79 ,24.35 ,20.10 ,21.14 
1808,國賓大地,69446,112528,-38.29 ,94247,-26.31 ,1332842,964104,38.25 ,29.40 ,20.50 ,43.41 
1809,中釉,134441,127817,5.18 ,133443,0.75 ,1598592,1522432,5.00 ,26.05 ,21.05 ,23.75 
1810,和成,295507,253075,16.77 ,175905,67.99 ,2857890,2221081,28.67 ,12.15 ,11.40 ,6.58 
1902,台紙,472462,427984,10.39 ,437929,7.89 ,5111302,4369259,16.98 ,17.65 ,10.65 ,65.73 
1903,士紙,213937,192867,10.92 ,196523,8.86 ,2181735,1723735,26.57 ,75.20 ,79.60 ,-5.53 
1904,正隆,2029730,2009687,1.00 ,1699244,19.45 ,23112882,18477684,25.09 ,13.80 ,12.65 ,9.09 
1905,華紙,527959,562135,-6.08 ,623049,-15.26 ,6812021,5108823,33.34 ,15.65 ,15.00 ,4.33 
1906,寶隆,13824,3500,294.97 ,20208,-31.59 ,264950,715624,-62.98 ,8.70 ,7.37 ,18.05 
1907,永豐餘,1584290,1578812,0.35 ,1586324,-0.13 ,18069811,15472084,16.79 ,14.95 ,14.00 ,6.79 
1909,榮成,601478,564697,6.51 ,420113,43.17 ,6296619,4279013,47.15 ,12.90 ,10.95 ,17.81 
2002,中鋼,19644434,21036268,-6.62 ,17968711,9.33 ,239186921,165408888,44.60 ,33.50 ,33.00 ,1.52 
2006,東和鋼鐵,3194461,2677925,19.29 ,1908189,67.41 ,32577296,22301553,46.08 ,33.05 ,34.65 ,-4.62 
2007,燁興公司,1073360,1124644,-4.56 ,817288,31.33 ,10676821,6482115,64.71 ,8.02 ,6.74 ,18.99 
2008,高興昌,668590,510362,31.00 ,726453,-7.97 ,6889734,6469124,6.50 ,7.29 ,6.58 ,10.79 
2009,第一伸銅,460271,452310,1.76 ,497844,-7.55 ,6568842,4587135,43.20 ,14.50 ,13.15 ,10.27 
2010,春源鋼鐵,1333901,1232001,8.27 ,1231081,8.35 ,14802290,14126032,4.79 ,15.05 ,14.60 ,3.08 
2012,春雨,346990,282422,22.86 ,235646,47.25 ,3519314,2440172,44.22 ,9.57 ,9.80 ,-2.35 
2013,中鋼構,1292545,844849,52.99 ,1231877,4.92 ,9326370,8727785,6.86 ,24.10 ,24.80 ,-2.82 
2014,中鴻,3625536,4340047,-16.46 ,3270258,10.86 ,42253702,36913604,14.47 ,17.05 ,16.90 ,0.89 
2015,豐興鋼鐵,3388088,3051463,11.03 ,2568353,31.92 ,34008402,22358482,52.11 ,55.70 ,54.10 ,2.96 
2017,官田鋼,468063,444022,5.41 ,451975,3.56 ,5409437,4194081,28.98 ,11.55 ,10.70 ,7.94 
2020,美亞鋼管,566471,409512,38.33 ,496936,13.99 ,5542677,4713146,17.60 ,25.05 ,28.20 ,-11.17 
2022,聚亨,181981,129030,41.04 ,238012,-23.54 ,2088753,1723681,21.18 ,8.85 ,6.12 ,44.61 
2023,燁輝,2734867,2583705,5.85 ,2698025,1.37 ,33134671,26541020,24.84 ,11.25 ,12.95 ,-13.13 
2024,志聯工業,145141,121134,19.82 ,129060,12.46 ,1749768,1055907,65.71 ,7.60 ,6.25 ,21.60 
2025,千興,283317,426375,-33.55 ,188432,50.36 ,4423735,4507843,-1.87 ,6.60 ,5.73 ,15.18 
2027,大成鋼,1108598,560660,97.73 ,720507,53.86 ,9380963,6302424,48.85 ,20.20 ,25.00 ,-19.20 
2028,威致鋼鐵,841328,627158,34.15 ,397396,111.71 ,7209519,5714905,26.15 ,8.90 ,11.40 ,-21.93 
2029,盛餘,1594486,1603904,-0.59 ,1542762,3.35 ,16961647,13828173,22.66 ,22.10 ,23.70 ,-6.75 
2030,彰源,1220587,998786,22.21 ,711280,71.60 ,12309435,6892820,78.58 ,16.80 ,17.55 ,-4.27 
2031,新光鋼,869144,618643,40.49 ,738794,17.64 ,8908049,5536701,60.89 ,32.40 ,34.35 ,-5.68 
2032,新鋼工業,535989,388395,38.00 ,416292,28.75 ,5240238,3861569,35.70 ,18.30 ,19.95 ,-8.27 
2033,佳大世界,87448,83006,5.35 ,77741,12.49 ,1048081,775129,35.21 ,17.00 ,23.00 ,-26.09 
2034,允強,2065982,1833437,12.68 ,1640761,25.92 ,21847958,13554864,61.18 ,23.85 ,27.50 ,-13.27 
2038,海光企業,1301820,1097208,18.65 ,960542,35.53 ,11860549,10435388,13.66 ,16.75 ,19.75 ,-15.19 
2049,上銀科技,961066,870145,10.45 ,429184,123.93 ,8210014,3337428,146.00 ,151.00 ,41.85 ,260.81 
2059,川湖,156855,149308,5.05 ,185193,-15.30 ,1945080,1933749,0.59 ,147.50 ,174.00 ,-15.23 
2062,橋椿,325733,282859,15.16 ,348633,-6.57 ,4093665,3772568,8.51 ,38.20 ,34.95 ,9.30 
2101,南港輪胎,502068,476559,5.35 ,336378,49.26 ,5663234,4015365,41.04 ,49.30 ,41.50 ,18.80 
2102,泰豐輪胎,608768,563810,7.97 ,505240,20.49 ,6208530,4483508,38.47 ,21.80 ,27.50 ,-20.73 
2103,台橡,1647057,1353662,21.67 ,1169729,40.81 ,15264239,10265923,48.69 ,67.50 ,39.55 ,70.67 
2104,中橡,439817,486734,-9.64 ,459796,-4.35 ,5711899,4348586,31.35 ,30.05 ,34.20 ,-12.13 
2105,正新,2175023,1764659,23.25 ,1928641,12.77 ,20926825,16727330,25.11 ,65.00 ,73.50 ,-11.56 
2106,建大,501172,467544,7.19 ,454731,10.21 ,5400053,4572318,18.10 ,30.00 ,38.55 ,-22.18 
2107,厚生,562364,494310,13.77 ,562432,-0.01 ,4387458,3360750,30.55 ,33.00 ,29.35 ,12.44 
2108,南帝化工,488955,471812,3.63 ,358334,36.45 ,4759240,3442872,38.23 ,21.65 ,24.40 ,-11.27 
