公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1232,大統益,1388025,1527905,-9.16 ,1314873,5.56 ,5474603,4898112,11.77 ,53.00 ,41.10 ,28.95 
1233,天仁,152515,146267,4.27 ,140740,8.37 ,681967,630850,8.10 ,57.70 ,47.30 ,21.99 
1234,黑松,382091,448924,-14.89 ,319749,19.50 ,1797723,1293614,38.97 ,26.20 ,26.20 ,0.00 
1235,興泰,24593,28456,-13.58 ,27931,-11.95 ,108979,125111,-12.89 ,31.45 ,32.90 ,-4.41 
1236,宏亞食品,145430,148386,-1.99 ,118641,22.58 ,818989,740558,10.59 ,23.80 ,26.25 ,-9.33 
1301,台塑,18220577,20088252,-9.30 ,18372712,-0.83 ,70352307,64587890,8.92 ,117.00 ,70.00 ,67.14 
1303,南亞塑膠,19135226,21136002,-9.47 ,18876057,1.37 ,77724032,70240385,10.65 ,87.80 ,66.20 ,32.63 
1304,台聚,1289775,1396788,-7.66 ,1116262,15.54 ,4782740,4015971,19.09 ,38.20 ,23.30 ,63.95 
1305,華夏,918915,1013636,-9.34 ,727421,26.33 ,3313676,2797228,18.46 ,15.10 ,12.60 ,19.84 
1307,三芳化工,663190,722164,-8.17 ,522377,26.96 ,2388086,1903486,25.46 ,36.35 ,39.10 ,-7.03 
1308,亞聚,678845,653624,3.86 ,650746,4.32 ,2542122,2134623,19.09 ,51.30 ,28.60 ,79.37 
1309,台達化工,1045075,1041574,0.34 ,1002929,4.20 ,3910624,3364492,16.23 ,16.70 ,12.70 ,31.50 
1310,台苯,1003766,1226593,-18.17 ,1236591,-18.83 ,4425291,4395713,0.67 ,14.20 ,15.50 ,-8.39 
1312,國喬石化,1707117,1783491,-4.28 ,1390787,22.74 ,6656888,5509541,20.82 ,19.55 ,14.95 ,30.77 
1313,聯成,675713,808014,-16.37 ,806767,-16.24 ,2665223,2807059,-5.05 ,24.25 ,20.10 ,20.65 
1314,中石化,3664091,3610128,1.49 ,2798737,30.92 ,13612088,12053321,12.93 ,35.65 ,15.70 ,127.07 
1315,達新工業,219828,185475,18.52 ,170299,29.08 ,755228,642052,17.63 ,27.55 ,22.90 ,20.31 
1316,上曜,19719,19266,2.35 ,22042,-10.54 ,57868,72710,-20.41 ,21.55 ,12.20 ,76.64 
1319,東陽,1023855,1209168,-15.33 ,831014,23.21 ,4191016,3091764,35.55 ,41.20 ,55.10 ,-25.23 
1321,大洋,500604,492155,1.72 ,541131,-7.49 ,1801463,1757495,2.50 ,21.40 ,22.35 ,-4.25 
1323,永裕,139490,157596,-11.49 ,125716,10.96 ,530321,497878,6.52 ,25.50 ,19.10 ,33.51 
1324,地球工業,155518,135350,14.90 ,104448,48.90 ,531726,426849,24.57 ,17.55 ,19.95 ,-12.03 
1325,恒大,100313,108629,-7.66 ,90081,11.36 ,397449,354026,12.27 ,23.50 ,24.10 ,-2.49 
1326,台化,25930706,28368283,-8.59 ,25380933,2.17 ,107585553,96371167,11.64 ,115.50 ,79.50 ,45.28 
1402,遠東新,5317097,6025435,-11.76 ,4519819,17.64 ,21038102,16572648,26.94 ,45.00 ,34.40 ,30.81 
1409,新纖,2481979,2733905,-9.21 ,2172907,14.22 ,9498966,8197238,15.88 ,13.25 ,12.90 ,2.71 
1410,南染,31874,34054,-6.40 ,23943,33.12 ,110190,80229,37.34 ,18.75 ,16.15 ,16.10 
1413,宏洲化工,385292,487658,-20.99 ,394962,-2.45 ,1638670,1353936,21.03 ,9.20 ,6.33 ,45.34 
1414,東和,102757,109103,-5.82 ,351066,-70.73 ,406973,1475643,-72.42 ,14.50 ,5.34 ,171.54 
1416,廣豐,17211,7964,116.11 ,34459,-50.05 ,46925,103700,-54.75 ,12.35 ,8.65 ,42.77 
1417,嘉裕,84219,89225,-5.61 ,95026,-11.37 ,402998,411940,-2.17 ,10.15 ,9.31 ,9.02 
1418,東華,342934,421880,-18.71 ,328546,4.38 ,1220370,1235263,-1.21 ,11.15 ,13.60 ,-18.01 
1419,新紡,84948,72310,17.48 ,60027,41.52 ,268460,216152,24.20 ,39.80 ,38.00 ,4.74 
1423,利華羊毛,155290,158686,-2.14 ,110119,41.02 ,539887,321354,68.00 ,8.64 ,8.80 ,-1.82 
1432,大魯閣,1987,1108,79.33 ,1627,22.13 ,7327,4673,56.79 ,15.00 ,8.08 ,85.64 
1434,福懋興業,3332954,3356874,-0.71 ,2890599,15.30 ,12305142,10249004,20.06 ,31.00 ,25.20 ,23.02 
1435,中福,2009,1863,7.84 ,2040,-1.52 ,7623,9295,-17.99 ,6.48 ,4.88 ,32.79 
1436,福益,769,737,4.34 ,789,-2.53 ,3009,3359,-10.42 ,9.19 ,8.74 ,5.15 
1437,勤益,117878,128069,-7.96 ,153130,-23.02 ,456751,569739,-19.83 ,20.60 ,20.20 ,1.98 
1438,裕豐,9592,0,NA,7849,22.21 ,32963,27417,20.23 ,2.83 ,2.07 ,36.71 
1439,中和羊毛,52912,55769,-5.12 ,51411,2.92 ,174187,187059,-6.88 ,40.20 ,38.95 ,3.21 
1440,南紡,1452648,1744850,-16.75 ,1280198,13.47 ,6367718,4684279,35.94 ,19.20 ,13.90 ,38.13 
1441,大東紡織,200488,203567,-1.51 ,133798,49.84 ,726774,482794,50.54 ,11.30 ,7.75 ,45.81 
1442,名軒,84545,169939,-50.25 ,229548,-63.17 ,807419,778239,3.75 ,24.80 ,20.10 ,23.38 
1443,立益紡織,124032,170273,-27.16 ,130243,-4.77 ,453982,425370,6.73 ,3.89 ,3.20 ,21.56 
1444,力麗,1079680,1514829,-28.73 ,841554,28.30 ,4688563,3055578,53.44 ,16.65 ,12.80 ,30.08 
1445,大宇紡織,211312,208662,1.27 ,188058,12.37 ,762266,660146,15.47 ,9.12 ,8.49 ,7.42 
1446,宏和,81190,68170,19.10 ,78432,3.52 ,277998,292247,-4.88 ,18.40 ,16.30 ,12.88 
1447,力鵬,1827268,2958764,-38.24 ,2296089,-20.42 ,8291554,8468916,-2.09 ,14.90 ,17.20 ,-13.37 
1449,佳和實業,209817,201388,4.19 ,209511,0.15 ,738711,650601,13.54 ,3.56 ,3.10 ,14.84 
1451,年興紡織,1069467,991353,7.88 ,766741,39.48 ,3629906,2666113,36.15 ,24.00 ,18.35 ,30.79 
1452,宏益,172478,204219,-15.54 ,182027,-5.25 ,817929,663284,23.32 ,15.50 ,12.55 ,23.51 
1453,大將,25433,48574,-47.64 ,19568,29.97 ,139542,67365,107.14 ,10.40 ,10.50 ,-0.95 
1454,台富,222123,290355,-23.50 ,213648,3.97 ,926768,761234,21.75 ,9.82 ,7.51 ,30.76 
1455,集盛,1397562,1901543,-26.50 ,1580200,-11.56 ,6445669,5639820,14.29 ,19.05 ,16.60 ,14.76 
1456,怡華,176982,220635,-19.79 ,195841,-9.63 ,771214,663593,16.22 ,2.40 ,1.42 ,69.01 
1457,宜進,626926,704200,-10.97 ,387186,61.92 ,2286393,1353004,68.99 ,11.85 ,9.08 ,30.51 
1459,聯發紡織,74596,340508,-78.09 ,287604,-74.06 ,1029526,1009949,1.94 ,17.10 ,11.70 ,46.15 
1460,宏遠,557187,542735,2.66 ,406133,37.19 ,1899985,1294333,46.79 ,8.30 ,6.62 ,25.38 
1463,強盛染整,53156,59355,-10.44 ,55615,-4.42 ,198586,170023,16.80 ,11.20 ,9.01 ,24.31 
1464,得力實業,181715,156266,16.29 ,149779,21.32 ,568862,472261,20.46 ,10.35 ,11.00 ,-5.91 
1465,偉全實業,146739,150800,-2.69 ,105275,39.39 ,502667,429663,16.99 ,19.45 ,12.50 ,55.60 
1466,聚隆,382554,612654,-37.56 ,438309,-12.72 ,2080652,1576920,31.94 ,34.90 ,12.90 ,170.54 
1467,南緯實業,267961,258261,3.76 ,238914,12.16 ,984943,1132514,-13.03 ,11.85 ,10.50 ,12.86 
1468,昶和纖維,84682,95638,-11.46 ,71764,18.00 ,271121,231586,17.07 ,13.90 ,23.15 ,-39.96 
1469,理隆纖維,73989,88446,-16.35 ,100494,-26.37 ,294154,217187,35.44 ,11.40 ,14.20 ,-19.72 
1470,大統染,94162,82875,13.62 ,80964,16.30 ,310542,267732,15.99 ,12.75 ,12.90 ,-1.16 
1471,首利,645679,705189,-8.44 ,852028,-24.22 ,2233284,2620630,-14.78 ,17.10 ,33.40 ,-48.80 
1472,三洋纖,133345,126142,5.71 ,70973,87.88 ,476181,252485,88.60 ,9.96 ,5.04 ,97.62 
1473,台南企業,597433,641378,-6.85 ,456543,30.86 ,2611081,2435890,7.19 ,42.15 ,38.00 ,10.92 
1474,弘裕,408891,414474,-1.35 ,300512,36.06 ,1381290,1001216,37.96 ,10.45 ,8.93 ,17.02 
1475,本盟光電,35177,39667,-11.32 ,71368,-50.71 ,174641,168568,3.60 ,10.80 ,17.30 ,-37.57 
1476,儒鴻,754047,955013,-21.04 ,639337,17.94 ,2927186,2320669,26.14 ,44.30 ,20.40 ,117.16 
1477,聚陽實業,1251701,1186857,5.46 ,1013220,23.54 ,4709643,4319776,9.03 ,70.30 ,72.30 ,-2.77 
1503,士電,1254726,1400921,-10.44 ,1190377,5.41 ,5122644,4864820,5.30 ,36.00 ,38.00 ,-5.26 
1504,東元電機,2088650,2094959,-0.30 ,2048309,1.97 ,7983495,7335450,8.83 ,20.25 ,14.00 ,44.64 
1506,正道,85329,87617,-2.61 ,54515,56.52 ,318865,243212,31.11 ,29.20 ,14.75 ,97.97 
1507,永大機電,303694,326665,-7.03 ,295007,2.94 ,1233838,1125730,9.60 ,53.40 ,29.20 ,82.88 
1512,瑞利,209837,264787,-20.75 ,197753,6.11 ,864667,795905,8.64 ,9.55 ,9.38 ,1.81 
1513,中興電,523913,567830,-7.73 ,1333813,-60.72 ,2187823,2749780,-20.44 ,18.00 ,18.00 ,0.00 
1514,亞力電機,298690,264811,12.79 ,220104,35.70 ,971439,743962,30.58 ,11.20 ,13.20 ,-15.15 
1515,力山,163944,206847,-20.74 ,302391,-45.78 ,678731,1117506,-39.26 ,8.02 ,12.00 ,-33.17 
1516,川飛,0,0,NA,25081,-100.00 ,0,111367,-100.00 ,2.50 ,13.50 ,-81.48 
1517,利奇機械,131360,154672,-15.07 ,179670,-26.89 ,622079,728394,-14.60 ,14.05 ,13.80 ,1.81 
1519,華城電機,320184,552027,-42.00 ,281743,13.64 ,1306365,1317037,-0.81 ,24.20 ,26.40 ,-8.33 
1521,大億,273942,366609,-25.28 ,284558,-3.73 ,1371316,1292842,6.07 ,66.70 ,59.20 ,12.67 
1522,堤維西,690539,761634,-9.33 ,726457,-4.94 ,2690749,2650642,1.51 ,17.15 ,24.20 ,-29.13 
1524,耿鼎公司,255716,290222,-11.89 ,285207,-10.34 ,1082055,1128687,-4.13 ,9.27 ,13.60 ,-31.84 
1525,江申工業,88458,140963,-37.25 ,93638,-5.53 ,439889,333887,31.75 ,55.10 ,63.00 ,-12.54 
1526,日馳,55566,59876,-7.20 ,52983,4.88 ,193277,187843,2.89 ,7.11 ,6.88 ,3.34 
1527,鑽全,223540,254138,-12.04 ,257197,-13.09 ,905231,901851,0.37 ,25.15 ,30.30 ,-17.00 
1528,恩德,270773,263264,2.85 ,220491,22.80 ,871293,792692,9.92 ,18.55 ,17.20 ,7.85 
1529,樂士,6603,24751,-73.32 ,4651,41.97 ,43913,38046,15.42 ,4.52 ,8.85 ,-48.93 
1530,亞崴機電,284072,205724,38.08 ,157134,80.78 ,781291,671475,16.35 ,35.15 ,41.25 ,-14.79 
1531,高林股,385657,426946,-9.67 ,360688,6.92 ,1382757,1160199,19.18 ,38.25 ,24.70 ,54.86 
1532,勤美,381466,409674,-6.89 ,371675,2.63 ,1516752,1345937,12.69 ,30.10 ,44.45 ,-32.28 
1533,車王電,119968,106154,13.01 ,135606,-11.53 ,471040,402494,17.03 ,24.00 ,26.60 ,-9.77 
1535,中宇,599472,722643,-17.04 ,591428,1.36 ,2537200,2807638,-9.63 ,67.80 ,51.80 ,30.89 
1536,和大工業,217498,237085,-8.26 ,169346,28.43 ,819765,676334,21.21 ,15.00 ,15.80 ,-5.06 
1537,廣隆光電,323531,285665,13.26 ,313407,3.23 ,1294633,1154605,12.13 ,57.60 ,55.20 ,4.35 
1538,正峰新,87459,89918,-2.73 ,127318,-31.31 ,328894,404164,-18.62 ,46.20 ,38.55 ,19.84 
1539,巨庭機械,78921,111771,-29.39 ,102537,-23.03 ,375947,354531,6.04 ,8.17 ,10.35 ,-21.06 
1540,喬福機械,97447,95560,1.97 ,122421,-20.40 ,346451,441093,-21.46 ,23.05 ,35.35 ,-34.79 
1541,錩泰,78427,70038,11.98 ,112849,-30.50 ,278475,355646,-21.70 ,15.80 ,24.70 ,-36.03 
1560,中砂,333696,339129,-1.60 ,267439,24.77 ,1275741,1041663,22.47 ,70.50 ,43.10 ,63.57 
1582,信錦,92487,118905,-22.22 ,70850,30.54 ,471102,332603,41.64 ,50.60 ,74.00 ,-31.62 
1583,程泰,218532,208808,4.66 ,204254,6.99 ,639966,547991,16.78 ,38.10 ,34.80 ,9.48 
1603,華電,389135,204045,90.71 ,210534,84.83 ,876217,773212,13.32 ,11.60 ,11.90 ,-2.52 
1604,聲寶,739271,710895,3.99 ,654733,12.91 ,2779609,2617311,6.20 ,12.00 ,5.08 ,136.22 
1605,華新,6511769,8316826,-21.70 ,7270023,-10.43 ,26647115,26570138,0.29 ,16.60 ,13.80 ,20.29 
1608,華榮,847235,985473,-14.03 ,916098,-7.52 ,3404817,3307789,2.93 ,11.30 ,11.80 ,-4.24 
1609,大亞電線,863692,773184,11.71 ,712574,21.21 ,2918051,2726584,7.02 ,8.94 ,9.23 ,-3.14 
1611,中電,541680,513673,5.45 ,507973,6.64 ,2101508,1877625,11.92 ,25.25 ,27.80 ,-9.17 
1612,宏泰,484205,625258,-22.56 ,412234,17.46 ,1942345,1807391,7.47 ,13.70 ,13.70 ,0.00 
1613,台一,578899,619211,-6.51 ,468026,23.69 ,2053577,1649056,24.53 ,7.56 ,5.41 ,39.74 
1614,三洋電,561095,414225,35.46 ,551699,1.70 ,2029259,2180553,-6.94 ,32.80 ,30.60 ,7.19 
1615,大山,381648,320296,19.15 ,328050,16.34 ,1360385,1323527,2.78 ,16.75 ,18.25 ,-8.22 
1616,億泰,342216,395166,-13.40 ,264739,29.27 ,1326072,914517,45.00 ,7.45 ,7.46 ,-0.13 
1617,榮星電線,397724,510857,-22.15 ,480091,-17.16 ,1786393,1577220,13.26 ,13.30 ,10.05 ,32.34 
1618,合機公司,248994,348665,-28.59 ,271803,-8.39 ,1114483,951584,17.12 ,19.30 ,19.80 ,-2.53 
1701,中化,243363,290486,-16.22 ,237364,2.53 ,960150,961243,-0.11 ,26.85 ,20.95 ,28.16 
1702,南僑化工,179285,213897,-16.18 ,148120,21.04 ,768567,631328,21.74 ,40.05 ,44.00 ,-8.98 
1704,榮化,2942644,3243322,-9.27 ,2696718,9.12 ,10742527,9657360,11.24 ,84.40 ,39.80 ,112.06 
1707,葡萄王,216328,219068,-1.25 ,196812,9.92 ,789074,623679,26.52 ,45.90 ,44.30 ,3.61 
1708,東鹼,226165,226048,0.05 ,243590,-7.15 ,849386,946945,-10.30 ,36.00 ,32.30 ,11.46 
1709,和益化工,903441,954334,-5.33 ,775673,16.47 ,3413302,2881369,18.46 ,18.55 ,15.35 ,20.85 
1710,東聯,1126939,1272825,-11.46 ,1139700,-1.12 ,4686324,4425837,5.89 ,42.00 ,27.30 ,53.85 
1711,永光化學,516823,519413,-0.50 ,675074,-23.44 ,1924005,2117516,-9.14 ,28.50 ,29.80 ,-4.36 
1712,興農,587659,675896,-13.05 ,478551,22.80 ,2251311,2045914,10.04 ,13.90 ,13.90 ,0.00 
1713,國化,55110,53189,3.61 ,46824,17.70 ,200170,167670,19.38 ,14.00 ,12.15 ,15.23 
1714,和桐化學,1277744,1176114,8.64 ,1002815,27.42 ,4514474,3819270,18.20 ,20.10 ,17.00 ,18.24 
1715,亞洲化學,387827,395291,-1.89 ,386014,0.47 ,1384513,1277692,8.36 ,19.10 ,16.55 ,15.41 
1717,長興化學,1607096,1770843,-9.25 ,1699936,-5.46 ,6254510,6119896,2.20 ,34.45 ,33.35 ,3.30 
1718,中纖,1511618,1501503,0.67 ,1085557,39.25 ,5967719,4898462,21.83 ,13.35 ,8.80 ,51.70 
1720,生達化學,158565,193861,-18.21 ,169303,-6.34 ,690116,662988,4.09 ,32.30 ,27.80 ,16.19 
1721,三晃,146778,190048,-22.77 ,136301,7.69 ,606930,595051,2.00 ,10.55 ,17.25 ,-38.84 
1722,台肥,1388082,1522037,-8.80 ,1271272,9.19 ,5403353,4460904,21.13 ,96.60 ,100.50 ,-3.88 
1723,中碳,729185,872295,-16.41 ,702718,3.77 ,3187738,2372623,34.36 ,176.50 ,95.60 ,84.62 
1724,台硝,209766,252551,-16.94 ,144333,45.33 ,827573,511674,61.74 ,22.00 ,13.55 ,62.36 
1725,元禎,1016004,912758,11.31 ,994598,2.15 ,3496187,3314261,5.49 ,22.70 ,27.20 ,-16.54 
1726,永記造漆,410367,459746,-10.74 ,455782,-9.96 ,2067272,2083423,-0.78 ,46.70 ,48.55 ,-3.81 
1727,中華化學,170305,185577,-8.23 ,148482,14.70 ,657762,525276,25.22 ,28.55 ,26.10 ,9.39 
1729,必翔實業,104081,94259,10.42 ,102971,1.08 ,344823,309432,11.44 ,50.00 ,55.30 ,-9.58 
1730,花仙子,67349,79370,-15.15 ,68245,-1.31 ,324166,301690,7.45 ,20.75 ,16.90 ,22.78 
1731,美吾華,194937,208913,-6.69 ,227968,-14.49 ,803009,868393,-7.53 ,16.65 ,17.30 ,-3.76 
1732,毛寶,61691,52827,16.78 ,60683,1.66 ,268392,258287,3.91 ,17.95 ,15.65 ,14.70 
1733,五鼎,150008,137873,8.80 ,139592,7.46 ,514010,569948,-9.81 ,71.00 ,63.90 ,11.11 
1734,杏輝藥品,130262,156954,-17.01 ,133693,-2.57 ,546262,500124,9.23 ,34.20 ,31.50 ,8.57 
1735,日勝化,195533,263142,-25.69 ,268441,-27.16 ,734829,781733,-6.00 ,16.05 ,19.55 ,-17.90 
1736,喬山健康,532172,627993,-15.26 ,520934,2.16 ,2008424,2007498,0.05 ,56.90 ,49.00 ,16.12 
1737,臺鹽,187183,271508,-31.06 ,191278,-2.14 ,852231,701503,21.49 ,25.60 ,20.00 ,28.00 
1762,中化合成,108666,91747,18.44 ,84319,28.87 ,387240,374813,3.32 ,82.60 ,0.00 ,NA
1773,勝一化工,593446,672541,-11.76 ,607664,-2.34 ,2342482,1971639,18.81 ,50.00 ,41.80 ,19.62 
1802,台玻,1418903,1370588,3.53 ,1402801,1.15 ,4989343,5364977,-7.00 ,46.70 ,29.40 ,58.84 
1805,寶徠,9374,3639,157.60 ,15393,-39.10 ,21496,96465,-77.72 ,15.95 ,6.06 ,163.20 
1806,冠軍,259776,250676,3.63 ,206084,26.05 ,872890,732973,19.09 ,24.60 ,23.60 ,4.24 
1808,國賓大地,55387,55804,-0.75 ,120807,-54.15 ,261283,525877,-50.31 ,27.60 ,25.55 ,8.02 
1809,中釉,139231,131607,5.79 ,139175,0.04 ,473120,477986,-1.02 ,24.80 ,25.75 ,-3.69 
1810,和成,240113,234066,2.58 ,212943,12.76 ,928466,868006,6.97 ,11.70 ,11.00 ,6.36 
1902,台紙,400239,525176,-23.79 ,410997,-2.62 ,1739278,1747883,-0.49 ,17.25 ,12.70 ,35.83 
1903,士紙,237343,200880,18.15 ,204994,15.78 ,760986,690303,10.24 ,62.30 ,71.00 ,-12.25 
1904,正隆,2020988,2126098,-4.94 ,1968964,2.64 ,7799200,7382878,5.64 ,14.15 ,12.45 ,13.65 
1905,華紙,540254,629145,-14.13 ,682206,-20.81 ,2277457,2484730,-8.34 ,16.60 ,16.10 ,3.11 
1906,寶隆,26446,14263,85.42 ,33142,-20.20 ,74056,102255,-27.58 ,8.21 ,9.34 ,-12.10 
1907,永豐餘,1532374,1687375,-9.19 ,1640970,-6.62 ,6052430,5950745,1.71 ,13.30 ,12.80 ,3.91 
1909,榮成,577241,628966,-8.22 ,539289,7.04 ,2273543,1973237,15.22 ,11.70 ,11.10 ,5.41 
2002,中鋼,21083385,20689920,1.90 ,18968466,11.15 ,77589471,72209068,7.45 ,35.40 ,33.50 ,5.67 
2006,東和鋼鐵,3529968,3653015,-3.37 ,2660690,32.67 ,13307861,10516295,26.55 ,33.80 ,34.00 ,-0.59 
2007,燁興公司,984515,1087666,-9.48 ,1104046,-10.83 ,4319691,3649117,18.38 ,8.10 ,8.40 ,-3.57 
2008,高興昌,473444,579058,-18.24 ,806683,-41.31 ,2020240,2746180,-26.43 ,6.55 ,9.70 ,-32.47 
2009,第一伸銅,607334,622055,-2.37 ,579774,4.75 ,2163129,2198392,-1.60 ,14.25 ,15.10 ,-5.63 
2010,春源鋼鐵,1522220,1543877,-1.40 ,1276305,19.27 ,5491011,4961009,10.68 ,15.65 ,13.60 ,15.07 
2012,春雨,403440,474570,-14.99 ,298312,35.24 ,1582447,1146658,38.01 ,9.67 ,10.80 ,-10.46 
2013,中鋼構,1292827,1243126,4.00 ,811853,59.24 ,3970090,2651192,49.75 ,30.10 ,23.50 ,28.09 
2014,中鴻,4251909,4728977,-10.09 ,3957510,7.44 ,17514604,14717899,19.00 ,17.05 ,16.05 ,6.23 
2015,豐興鋼鐵,3288885,3625931,-9.30 ,2697831,21.91 ,12329183,9952236,23.88 ,52.20 ,52.50 ,-0.57 
2017,官田鋼,609519,599456,1.68 ,480927,26.74 ,2283665,1785561,27.90 ,11.40 ,10.50 ,8.57 
2020,美亞鋼管,431949,598100,-27.78 ,554669,-22.12 ,1954764,1894997,3.15 ,21.70 ,24.35 ,-10.88 
2022,聚亨,301566,345038,-12.60 ,215920,39.67 ,1108725,801954,38.25 ,8.85 ,7.06 ,25.35 
2023,燁輝,3248157,3066550,5.92 ,3065865,5.95 ,12004268,11402214,5.28 ,11.20 ,12.55 ,-10.76 
2024,志聯工業,194096,229059,-15.26 ,175508,10.59 ,767500,625583,22.69 ,8.95 ,7.23 ,23.79 
2025,千興,860757,861650,-0.10 ,642290,34.01 ,2974992,2061357,44.32 ,6.92 ,7.95 ,-12.96 
2027,大成鋼,1046375,1035443,1.06 ,917747,14.02 ,3525402,2994794,17.72 ,20.40 ,23.50 ,-13.19 
2028,威致鋼鐵,1015569,1044325,-2.75 ,417025,143.53 ,3935852,1881040,109.24 ,10.10 ,9.40 ,7.45 
2029,盛餘,1488929,1838503,-19.01 ,1526493,-2.46 ,6029568,5685011,6.06 ,21.10 ,23.40 ,-9.83 
2030,彰源,1456835,1488742,-2.14 ,1059273,37.53 ,5321615,3583470,48.50 ,17.65 ,17.50 ,0.86 
2031,新光鋼,513648,803024,-36.04 ,986309,-47.92 ,2557610,2987410,-14.39 ,32.30 ,32.90 ,-1.82 
2032,新鋼工業,407908,497767,-18.05 ,543181,-24.90 ,1776295,1734390,2.42 ,17.80 ,22.50 ,-20.89 
2033,佳大世界,86362,111545,-22.58 ,110062,-21.53 ,373332,337111,10.74 ,16.40 ,19.10 ,-14.14 
2034,允強,2200847,2363619,-6.89 ,1951520,12.78 ,8301294,6871534,20.81 ,23.65 ,26.50 ,-10.75 
2038,海光企業,1234118,1546201,-20.18 ,1263555,-2.33 ,4964828,3912706,26.89 ,17.35 ,20.60 ,-15.78 
2049,上銀科技,1065367,1083410,-1.67 ,576451,84.81 ,3946355,2052208,92.30 ,285.00 ,74.50 ,282.55 
2059,川湖,140770,162465,-13.35 ,161298,-12.73 ,559515,663982,-15.73 ,148.00 ,184.00 ,-19.57 
2062,橋椿,375984,386117,-2.62 ,358363,4.92 ,1304699,1301130,0.27 ,44.50 ,40.50 ,9.88 
2101,南港輪胎,529629,585405,-9.53 ,449963,17.71 ,2041098,1651766,23.57 ,45.40 ,45.00 ,0.89 
2102,泰豐輪胎,626124,681646,-8.15 ,518432,20.77 ,2275543,1934126,17.65 ,19.45 ,23.50 ,-17.23 
2103,台橡,1489040,1958932,-23.99 ,1064278,39.91 ,6328689,4461620,41.85 ,85.50 ,45.50 ,87.91 
2104,中橡,502124,536445,-6.40 ,460282,9.09 ,1849737,1829249,1.12 ,30.65 ,33.70 ,-9.05 
2105,正新,2032845,2342013,-13.20 ,1877877,8.25 ,7396868,6304043,17.34 ,72.30 ,67.70 ,6.79 
2106,建大,556244,591010,-5.88 ,473412,17.50 ,2007420,1636385,22.67 ,34.40 ,33.80 ,1.78 
2107,厚生,453242,570710,-20.58 ,389529,16.36 ,1480402,1330688,11.25 ,29.10 ,26.70 ,8.99 
2108,南帝化工,564402,514585,9.68 ,437340,29.05 ,2087823,1557688,34.03 ,28.30 ,22.50 ,25.78 
2109,華豐橡膠,224858,251783,-10.69 ,233215,-3.58 ,808044,865194,-6.61 ,9.65 ,13.70 ,-29.56 
