公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1414,東和,140529,135019,4.08 ,109103,28.80 ,367909,304216,20.94 ,13.00 ,16.85 ,-22.85 
1416,廣豐,31051,27823,11.60 ,7964,289.89 ,72553,29715,144.16 ,13.75 ,12.05 ,14.11 
1417,嘉裕,161018,150230,7.18 ,89255,80.40 ,504385,318779,58.22 ,9.82 ,9.98 ,-1.60 
1418,東華,284559,410212,-30.63 ,421880,-32.55 ,929791,877436,5.97 ,7.80 ,12.05 ,-35.27 
1419,新紡,92887,71267,30.34 ,72310,28.46 ,223453,183511,21.77 ,40.80 ,39.80 ,2.51 
1423,利華羊毛,127666,85944,48.55 ,158686,-19.55 ,295996,384597,-23.04 ,7.68 ,8.12 ,-5.42 
1432,大魯閣,1535,2371,-35.26 ,1108,38.54 ,5055,5340,-5.34 ,9.18 ,14.80 ,-37.97 
1434,福懋興業,3299759,2925444,12.80 ,3356874,-1.70 ,8968305,8972188,-0.04 ,28.60 ,29.15 ,-1.89 
1435,中福,2116,2216,-4.51 ,1863,13.58 ,6304,5614,12.29 ,3.77 ,6.20 ,-39.19 
1436,福益,235,219,7.31 ,737,-68.11 ,711,2240,-68.26 ,15.30 ,9.19 ,66.49 
1437,勤益,90514,79163,14.34 ,128069,-29.32 ,225977,338872,-33.31 ,14.75 ,20.15 ,-26.80 
1438,裕豐,0,12,-100.00 ,0,NA,330,23371,-98.59 ,2.37 ,2.50 ,-5.20 
1439,中和羊毛,67712,83342,-18.75 ,55769,21.42 ,215250,121274,77.49 ,19.45 ,37.65 ,-48.34 
1440,南紡,1433859,1411551,1.58 ,1744850,-17.82 ,3844402,4915070,-21.78 ,13.25 ,19.45 ,-31.88 
1441,大東紡織,143682,137714,4.33 ,203567,-29.42 ,390615,526259,-25.78 ,11.00 ,8.94 ,23.04 
1442,名軒,392786,123173,218.89 ,169939,131.13 ,581024,722874,-19.62 ,29.00 ,22.70 ,27.75 
1443,立益紡織,77907,55786,39.65 ,170273,-54.25 ,186018,329950,-43.62 ,5.60 ,3.46 ,61.85 
1444,力麗,1205082,1181482,2.00 ,1514829,-20.45 ,3297917,3608882,-8.62 ,12.50 ,15.80 ,-20.89 
1445,大宇紡織,202707,176519,14.84 ,208662,-2.85 ,527743,550954,-4.21 ,7.92 ,8.99 ,-11.90 
1446,宏和,27671,22628,22.29 ,68170,-59.41 ,73178,196808,-62.82 ,13.90 ,19.20 ,-27.60 
1447,力鵬,1929129,2514013,-23.26 ,2958764,-34.80 ,6668605,6464286,3.16 ,10.30 ,14.85 ,-30.64 
1449,佳和實業,194156,147098,31.99 ,201388,-3.59 ,499336,528894,-5.59 ,1.68 ,3.15 ,-46.67 
1451,年興紡織,930595,835278,11.41 ,991353,-6.13 ,2483041,2560439,-3.02 ,21.00 ,23.10 ,-9.09 
1452,宏益,199434,173870,14.70 ,204219,-2.34 ,529767,645450,-17.92 ,9.59 ,16.00 ,-40.06 
1453,大將,41856,29326,42.73 ,48574,-13.83 ,79471,114109,-30.36 ,8.53 ,10.10 ,-15.54 
1454,台富,205050,204845,0.10 ,290355,-29.38 ,565691,704645,-19.72 ,7.94 ,8.65 ,-8.21 
1455,集盛,1604419,1695368,-5.36 ,1901543,-15.63 ,4754753,5048107,-5.81 ,11.20 ,20.10 ,-44.28 
1456,怡華,221604,177725,24.69 ,220635,0.44 ,221604,594232,-62.71 ,1.45 ,2.30 ,-36.96 
1457,宜進,455736,451818,0.87 ,704200,-35.28 ,1331658,1659467,-19.75 ,7.49 ,12.00 ,-37.58 
1459,聯發紡織,294532,303155,-2.84 ,340508,-13.50 ,784663,954931,-17.83 ,10.50 ,17.60 ,-40.34 
1460,宏遠,620541,554438,11.92 ,535497,15.88 ,1653704,1342799,23.15 ,8.02 ,7.90 ,1.52 
1463,強盛染整,40124,42772,-6.19 ,59355,-32.40 ,102663,145430,-29.41 ,10.00 ,11.00 ,-9.09 
1464,得力實業,197658,153724,28.58 ,156266,26.49 ,481243,387147,24.30 ,9.27 ,10.90 ,-14.95 
1465,偉全實業,131762,116275,13.32 ,150800,-12.62 ,361506,355928,1.57 ,14.85 ,17.30 ,-14.16 
1466,聚隆,448916,525205,-14.53 ,612654,-26.73 ,1494520,1698098,-11.99 ,19.15 ,40.35 ,-52.54 
1467,南緯實業,329811,164887,100.02 ,258261,27.70 ,802747,716981,11.96 ,9.23 ,10.45 ,-11.67 
1468,昶和纖維,68580,68775,-0.28 ,95638,-28.29 ,175355,186439,-5.95 ,11.20 ,13.30 ,-15.79 
1469,理隆纖維,59571,36817,61.80 ,88446,-32.65 ,116168,220165,-47.24 ,9.20 ,11.40 ,-19.30 
1470,大統染,71525,63872,11.98 ,82875,-13.70 ,181971,216379,-15.90 ,12.60 ,12.15 ,3.70 
1471,首利,591782,469496,26.05 ,705189,-16.08 ,1503081,1587605,-5.32 ,12.85 ,17.00 ,-24.41 
1472,三洋紡,43050,32136,33.96 ,126142,-65.87 ,144652,342837,-57.81 ,8.80 ,6.32 ,39.24 
1473,台南企業,825031,655370,25.89 ,641378,28.63 ,2195642,2013647,9.04 ,37.55 ,39.60 ,-5.18 
1474,弘裕,241076,273361,-11.81 ,414474,-41.84 ,748981,972399,-22.98 ,7.83 ,10.20 ,-23.24 
1475,本盟光電,18685,22999,-18.76 ,39667,-52.90 ,60149,139464,-56.87 ,7.50 ,10.60 ,-29.25 
1476,儒鴻,1074133,921481,16.57 ,954906,12.49 ,2899417,2173032,33.43 ,67.70 ,38.30 ,76.76 
1477,聚陽實業,1319052,1043678,26.38 ,1186857,11.14 ,3841718,3457942,11.10 ,87.90 ,68.70 ,27.95 
1503,士電,1237381,1292580,-4.27 ,1400921,-11.67 ,3851475,3867918,-0.43 ,32.45 ,36.50 ,-11.10 
1504,東元電機,2343469,1938952,20.86 ,2094959,11.86 ,6290312,5894844,6.71 ,20.35 ,20.50 ,-0.73 
1506,正道,94531,88057,7.35 ,87617,7.89 ,266620,233536,14.17 ,28.00 ,26.75 ,4.67 
1507,永大機電,359792,319050,12.77 ,326665,10.14 ,974397,930144,4.76 ,47.25 ,47.70 ,-0.94 
1512,瑞利,219764,185749,18.31 ,264787,-17.00 ,584279,654829,-10.77 ,8.60 ,8.62 ,-0.23 
1513,中興電,702108,716258,-1.98 ,567830,23.65 ,2052538,1663910,23.36 ,16.95 ,18.15 ,-6.61 
1514,亞力電機,326753,269524,21.23 ,264811,23.39 ,856730,672748,27.35 ,8.45 ,12.20 ,-30.74 
1515,力山,299965,187126,60.30 ,206847,45.02 ,692126,514787,34.45 ,5.60 ,8.05 ,-30.43 
1516,川飛,7099,4296,65.25 ,0,NA,16353,0,NA,5.15 ,2.66 ,93.61 
1517,利奇機械,188510,206700,-8.80 ,154672,21.88 ,578295,490719,17.85 ,15.50 ,14.80 ,4.73 
1519,華城電機,185745,180681,2.80 ,552027,-66.35 ,438793,986181,-55.51 ,14.95 ,25.85 ,-42.17 
1521,大億,355839,348960,1.97 ,366609,-2.94 ,1027689,1097374,-6.35 ,57.20 ,67.10 ,-14.75 
1522,堤維西,804265,699539,14.97 ,761634,5.60 ,2148022,2000210,7.39 ,14.10 ,17.50 ,-19.43 
1524,耿鼎公司,239764,255031,-5.99 ,290222,-17.39 ,698314,791833,-11.81 ,6.96 ,9.25 ,-24.76 
1525,江申工業,139256,99585,39.84 ,140963,-1.21 ,329776,351431,-6.16 ,45.10 ,52.50 ,-14.10 
1526,日馳,52714,42705,23.44 ,59876,-11.96 ,131056,137711,-4.83 ,8.71 ,7.05 ,23.55 
1527,鑽全,226766,233031,-2.69 ,254138,-10.77 ,685573,681691,0.57 ,24.00 ,24.95 ,-3.81 
1528,恩德,292956,149270,96.26 ,263264,11.28 ,602460,600520,0.32 ,14.75 ,15.40 ,-4.22 
1529,樂士,8270,9646,-14.26 ,24751,-66.59 ,21741,37310,-41.73 ,2.70 ,4.44 ,-39.19 
1530,亞崴機電,372892,233292,59.84 ,205724,81.26 ,808675,497219,62.64 ,33.70 ,34.70 ,-2.88 
1531,高林股,201086,142104,41.51 ,426946,-52.90 ,499732,997100,-49.88 ,23.60 ,33.70 ,-29.97 
1532,勤美,427888,393313,8.79 ,409674,4.45 ,1200014,1135286,5.70 ,20.30 ,30.00 ,-32.33 
1533,車王電,119140,108249,10.06 ,106154,12.23 ,345249,351072,-1.66 ,19.00 ,24.00 ,-20.83 
1535,中宇,862817,799306,7.95 ,722643,19.40 ,2247500,1937728,15.99 ,62.50 ,53.70 ,16.39 
1536,和大工業,292070,287112,1.73 ,237085,23.19 ,851328,602267,41.35 ,16.55 ,16.10 ,2.80 
1537,廣隆光電,379513,308073,23.19 ,285665,32.85 ,997496,971102,2.72 ,51.70 ,60.00 ,-13.83 
1538,正峰新,67165,60571,10.89 ,89918,-25.30 ,190259,241435,-21.20 ,16.80 ,54.30 ,-69.06 
1539,巨庭機械,141384,92145,53.44 ,111771,26.49 ,340359,297026,14.59 ,6.86 ,7.85 ,-12.61 
1540,喬福機械,120422,88333,36.33 ,95560,26.02 ,352850,249004,41.70 ,21.45 ,22.00 ,-2.50 
1541,錩泰,148630,102463,45.06 ,70038,112.21 ,388927,200048,94.42 ,13.30 ,15.05 ,-11.63 
1560,中砂,308361,311981,-1.16 ,339129,-9.07 ,922348,942045,-2.09 ,46.50 ,73.90 ,-37.08 
1582,信錦,127619,83091,53.59 ,118905,7.33 ,291509,378615,-23.01 ,41.20 ,51.70 ,-20.31 
1583,程泰,307163,192813,59.31 ,208808,47.10 ,709036,421434,68.24 ,52.10 ,35.10 ,48.43 
1603,華電,289908,256727,12.92 ,204045,42.08 ,678101,487082,39.22 ,8.39 ,11.25 ,-25.42 
1604,聲寶,1055020,674767,56.35 ,710895,48.41 ,2606046,2040338,27.73 ,8.30 ,9.76 ,-14.96 
1605,華新,6643126,6212312,6.93 ,8316826,-20.12 ,17966349,20135346,-10.77 ,9.36 ,15.30 ,-38.82 
1608,華榮,1205300,764091,57.74 ,985473,22.31 ,2296889,2557582,-10.19 ,8.29 ,11.10 ,-25.32 
1609,大亞電線,1011815,649319,55.83 ,773184,30.86 ,2282264,2054359,11.09 ,8.22 ,8.25 ,-0.36 
1611,中電,578998,547578,5.74 ,513673,12.72 ,1675657,1559828,7.43 ,20.15 ,25.80 ,-21.90 
1612,宏泰,645150,511738,26.07 ,625258,3.18 ,1468975,1458140,0.74 ,10.05 ,14.25 ,-29.47 
1613,台一,609730,477056,27.81 ,619211,-1.53 ,1462035,1474678,-0.86 ,6.27 ,6.76 ,-7.25 
1614,三洋電,810183,525768,54.10 ,414225,95.59 ,2082160,1468165,41.82 ,30.80 ,32.55 ,-5.38 
1615,大山,329041,361260,-8.92 ,320296,2.73 ,959663,978737,-1.95 ,12.50 ,15.00 ,-16.67 
1616,億泰,316971,252299,25.63 ,395166,-19.79 ,781391,983856,-20.58 ,4.38 ,7.13 ,-38.57 
1617,榮星電線,389949,330652,17.93 ,510857,-23.67 ,987485,1388669,-28.89 ,12.35 ,13.10 ,-5.73 
1618,合機公司,191001,174982,9.15 ,348665,-45.22 ,453856,865489,-47.56 ,11.85 ,20.60 ,-42.48 
1701,中化,262201,237515,10.39 ,290486,-9.74 ,720097,716787,0.46 ,20.70 ,25.10 ,-17.53 
1702,南僑化工,203698,170269,19.63 ,213897,-4.77 ,568074,589282,-3.60 ,30.95 ,42.75 ,-27.60 
1704,榮化,2501450,2637241,-5.15 ,3243322,-22.87 ,7148049,7799883,-8.36 ,47.00 ,85.10 ,-44.77 
1707,葡萄王,241029,194533,23.90 ,219068,10.02 ,635183,572746,10.90 ,47.85 ,41.60 ,15.02 
1708,東鹼,282608,289802,-2.48 ,226048,25.02 ,786282,623221,26.16 ,34.20 ,33.80 ,1.18 
1709,和益化工,1139762,911815,25.00 ,954334,19.43 ,2841696,2509861,13.22 ,21.75 ,17.35 ,25.36 
1710,東聯,1357126,1122103,20.94 ,1272825,6.62 ,3454239,3559385,-2.95 ,38.15 ,42.00 ,-9.17 
1711,永光化學,604347,506706,19.27 ,519413,16.35 ,1532518,1407182,8.91 ,20.10 ,29.90 ,-32.78 
1712,興農,771236,498464,54.72 ,675896,14.11 ,1738036,1663652,4.47 ,13.60 ,13.50 ,0.74 
1713,國化,61314,47781,28.32 ,53189,15.28 ,150287,145059,3.60 ,11.60 ,13.35 ,-13.11 
1714,和桐化學,1375990,1068251,28.81 ,1176114,16.99 ,3537475,3236730,9.29 ,17.70 ,16.75 ,5.67 
1715,亞洲化學,515059,410266,25.54 ,395291,30.30 ,1267959,996686,27.22 ,15.45 ,19.00 ,-18.68 
1717,長興化學,1542225,1457587,5.81 ,1770843,-12.91 ,4061534,4647414,-12.61 ,25.70 ,34.90 ,-26.36 
1718,中纖,1635533,1396504,17.12 ,1501503,8.93 ,4416442,4456101,-0.89 ,10.95 ,15.55 ,-29.58 
1720,生達化學,197380,155534,26.90 ,193861,1.82 ,536613,531551,0.95 ,25.10 ,30.00 ,-16.33 
1721,三晃,157403,115101,36.75 ,190048,-17.18 ,344583,460151,-25.12 ,7.66 ,10.50 ,-27.05 
1722,台肥,1610918,1394999,15.48 ,1522037,5.84 ,4588324,4015271,14.27 ,76.40 ,88.50 ,-13.67 
1723,中碳,809040,778157,3.97 ,872281,-7.25 ,2276260,2458553,-7.41 ,140.00 ,159.00 ,-11.95 
1724,台硝,209962,173396,21.09 ,252551,-16.86 ,546546,617806,-11.53 ,28.00 ,14.30 ,95.80 
1725,元禎,887056,866082,2.42 ,912758,-2.82 ,2435162,2480183,-1.82 ,16.60 ,21.55 ,-22.97 
1726,永記造漆,506944,452860,11.94 ,459746,10.27 ,1526646,1656905,-7.86 ,46.60 ,46.50 ,0.22 
1727,中華化學,187017,164038,14.01 ,185577,0.78 ,495856,487457,1.72 ,21.00 ,29.15 ,-27.96 
1729,必翔實業,118900,40800,191.42 ,94259,26.14 ,215034,240742,-10.68 ,35.90 ,51.00 ,-29.61 
1730,花仙子,89098,79386,12.23 ,79370,12.26 ,286249,256817,11.46 ,17.15 ,19.40 ,-11.60 
1731,美吾華,170867,159749,6.96 ,208913,-18.21 ,541655,608072,-10.92 ,12.80 ,16.00 ,-20.00 
1732,毛寶,55207,42209,30.79 ,52827,4.51 ,172232,206700,-16.68 ,14.35 ,17.85 ,-19.61 
1733,五鼎,203790,180903,12.65 ,137873,47.81 ,537023,364002,47.53 ,79.10 ,65.20 ,21.32 
1734,杏輝藥品,144025,123186,16.92 ,156954,-8.24 ,388327,416000,-6.65 ,25.00 ,31.95 ,-21.75 
1735,日勝化,226948,166135,36.60 ,263142,-13.75 ,482579,539296,-10.52 ,11.05 ,14.25 ,-22.46 
1736,喬山健康,709931,574061,23.67 ,627978,13.05 ,1943872,1476252,31.68 ,91.40 ,49.90 ,83.17 
1737,臺鹽,176673,183540,-3.74 ,271508,-34.93 ,535507,665048,-19.48 ,22.40 ,24.00 ,-6.67 
1762,中化合成,155716,90165,72.70 ,91747,69.72 ,298368,278574,7.11 ,50.20 ,67.00 ,-25.07 
1773,勝一化工,571885,611804,-6.52 ,672541,-14.97 ,1667770,1749036,-4.65 ,38.50 ,48.25 ,-20.21 
1789,台灣神隆,468773,241897,93.79 ,397482,17.94 ,970715,794227,22.22 ,54.30 ,0.00 ,NA
1802,台玻,1232716,1045124,17.95 ,1370588,-10.06 ,3215103,3570440,-9.95 ,33.25 ,37.85 ,-12.15 
1805,寶徠,185174,79237,133.70 ,3639,4988.60 ,415413,12122,3326.93 ,17.55 ,15.80 ,11.08 
1806,冠軍,294366,189922,54.99 ,250676,17.43 ,685630,613113,11.83 ,15.10 ,24.00 ,-37.08 
1808,潤隆,244104,206954,17.95 ,55804,337.43 ,587334,205896,185.26 ,43.90 ,25.70 ,70.82 
1809,中釉,166773,104206,60.04 ,131607,26.72 ,406342,333890,21.70 ,19.00 ,27.05 ,-29.76 
1810,和成,273541,203570,34.37 ,234066,16.86 ,688279,688353,-0.01 ,10.10 ,11.85 ,-14.77 
1902,台紙,399548,359685,11.08 ,525176,-23.92 ,1035975,1339039,-22.63 ,11.25 ,17.55 ,-35.90 
1903,士紙,188883,177541,6.39 ,200880,-5.97 ,456413,523643,-12.84 ,47.30 ,58.30 ,-18.87 
1904,正隆,2360421,1938712,21.75 ,2126098,11.02 ,5992631,5778212,3.71 ,12.05 ,13.90 ,-13.31 
1905,華紙,565478,551007,2.63 ,629145,-10.12 ,1610620,1737203,-7.29 ,11.00 ,16.50 ,-33.33 
1906,寶隆,37013,42264,-12.42 ,14263,159.50 ,107794,47610,126.41 ,7.80 ,8.03 ,-2.86 
1907,永豐餘,1516739,1404680,7.98 ,1687375,-10.11 ,4128905,4520056,-8.65 ,13.45 ,12.70 ,5.91 
1909,榮成,573047,517803,10.67 ,628966,-8.89 ,1539944,1696302,-9.22 ,9.01 ,11.85 ,-23.97 
2002,中鋼,20093004,17066878,17.73 ,20689920,-2.89 ,53606027,56506086,-5.13 ,30.15 ,35.15 ,-14.22 
2006,東和鋼鐵,3536845,3106054,13.87 ,3653015,-3.18 ,9503897,9777893,-2.80 ,29.95 ,34.70 ,-13.69 
2007,燁興公司,777242,739285,5.13 ,1087666,-28.54 ,2091875,3335177,-37.28 ,5.73 ,8.13 ,-29.52 
2008,高興昌,325655,415116,-21.55 ,579058,-43.76 ,1083671,1546796,-29.94 ,4.82 ,6.11 ,-21.11 
2009,第一伸銅,396140,341666,15.94 ,622055,-36.32 ,1008253,1555795,-35.19 ,8.70 ,14.15 ,-38.52 
2010,春源鋼鐵,1712818,1487870,15.12 ,1543877,10.94 ,4372602,3968792,10.17 ,12.85 ,15.60 ,-17.63 
2012,春雨,329431,308461,6.80 ,474570,-30.58 ,941609,1179007,-20.14 ,9.17 ,9.66 ,-5.07 
2013,中鋼構,1321909,1195591,10.57 ,1243126,6.34 ,3553741,2677263,32.74 ,30.25 ,32.40 ,-6.64 
2014,中鴻,4173283,4156483,0.40 ,4728977,-11.75 ,11998600,13262694,-9.53 ,10.35 ,18.25 ,-43.29 
2015,豐興鋼鐵,3521114,3102281,13.50 ,3625931,-2.89 ,8954072,9040297,-0.95 ,51.90 ,52.40 ,-0.95 
2017,官田鋼,516144,515964,0.03 ,599456,-13.90 ,1455481,1674146,-13.06 ,9.10 ,12.05 ,-24.48 
2020,美亞鋼管,445582,460063,-3.15 ,598100,-25.50 ,1250465,1522815,-17.88 ,11.95 ,21.15 ,-43.50 
2022,聚亨,300422,252932,18.78 ,345038,-12.93 ,709761,807159,-12.07 ,6.42 ,8.86 ,-27.54 
2023,燁輝,2468881,2529702,-2.40 ,3066550,-19.49 ,7111343,8756111,-18.78 ,10.80 ,11.45 ,-5.68 
2024,志聯工業,159892,157559,1.48 ,229059,-30.20 ,399982,573403,-30.24 ,7.45 ,8.74 ,-14.76 
2025,千興,233586,267166,-12.57 ,861650,-72.89 ,693857,2114235,-67.18 ,4.15 ,7.36 ,-43.61 
2027,大成鋼,1038780,925390,12.25 ,1035443,0.32 ,2433857,2479027,-1.82 ,16.45 ,20.60 ,-20.15 
2028,威致鋼鐵,1066677,1085834,-1.76 ,1044325,2.14 ,2916943,2920283,-0.11 ,5.26 ,9.40 ,-44.04 
2029,盛餘,1489902,1508269,-1.22 ,1838503,-18.96 ,4423732,4540640,-2.57 ,20.50 ,21.35 ,-3.98 
2030,彰源,1210714,1234224,-1.90 ,1488742,-18.68 ,3283698,3864780,-15.04 ,12.10 ,18.80 ,-35.64 
2031,新光鋼,724778,598550,21.09 ,803024,-9.74 ,1763758,2043962,-13.71 ,21.80 ,32.75 ,-33.44 
2032,新鋼工業,372368,317891,17.14 ,497767,-25.19 ,980233,1368387,-28.37 ,11.10 ,18.85 ,-41.11 
2033,佳大世界,106913,102895,3.90 ,111545,-4.15 ,279324,286970,-2.66 ,11.85 ,16.50 ,-28.18 
2034,允強,2465438,2427874,1.55 ,2363619,4.31 ,6590770,6100447,8.04 ,18.45 ,24.35 ,-24.23 
2038,海光企業,1305131,1211020,7.77 ,1546201,-15.59 ,3469225,3730710,-7.01 ,14.50 ,16.60 ,-12.65 
2049,上銀科技,831423,654176,27.09 ,1083410,-23.26 ,2249657,2880988,-21.91 ,333.00 ,189.00 ,76.19 
2059,川湖,159687,166293,-3.97 ,162465,-1.71 ,457183,418745,9.18 ,177.50 ,145.50 ,21.99 
2062,橋椿,416016,372322,11.74 ,386117,7.74 ,1077764,928715,16.05 ,32.50 ,42.00 ,-22.62 
2101,南港輪胎,565984,547142,3.44 ,585405,-3.32 ,1639279,1511470,8.46 ,46.05 ,43.95 ,4.78 
2102,泰豐輪胎,557309,501730,11.08 ,681646,-18.24 ,1468479,1649419,-10.97 ,16.00 ,19.00 ,-15.79 
2103,台橡,1494751,1526745,-2.10 ,1958932,-23.70 ,4154083,4839649,-14.17 ,75.50 ,73.10 ,3.28 
2104,中橡,574913,523320,9.86 ,536445,7.17 ,1519577,1347613,12.76 ,29.10 ,27.95 ,4.11 
2105,正新,2418048,2117140,14.21 ,2342013,3.25 ,5926304,5364023,10.48 ,70.90 ,67.50 ,5.04 
2106,建大,604615,526375,14.86 ,591010,2.30 ,1593434,1451176,9.80 ,34.45 ,36.65 ,-6.00 
2107,厚生,175536,116829,50.25 ,570710,-69.24 ,411012,1027161,-59.99 ,20.70 ,27.95 ,-25.94 
