公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1313,聯成,511726,582563,-12.16 ,732521,-30.14 ,6066771,7240257,-16.21 ,15.25 ,23.20 ,-34.27 
1314,中石化,3174941,4260319,-25.48 ,3376405,-5.97 ,36928107,32671925,13.03 ,35.20 ,25.90 ,35.91 
1315,達新工業,164641,216497,-23.95 ,206658,-20.33 ,2063916,1969401,4.80 ,29.55 ,23.70 ,24.68 
1316,上曜,17613,22567,-21.95 ,17334,1.61 ,160372,158763,1.01 ,23.10 ,10.55 ,118.96 
1319,東陽,1115655,1051958,6.06 ,1089798,2.37 ,10553380,8395099,25.71 ,29.15 ,48.65 ,-40.08 
1321,大洋,315030,385038,-18.18 ,459646,-31.46 ,4257325,4558431,-6.61 ,19.15 ,22.55 ,-15.08 
1323,永裕,144656,139492,3.70 ,148486,-2.58 ,1368682,1330914,2.84 ,20.35 ,25.10 ,-18.92 
1324,地球工業,117858,132547,-11.08 ,108954,8.17 ,1327536,1147991,15.64 ,13.30 ,20.45 ,-34.96 
1325,恒大,83418,77782,7.25 ,103448,-19.36 ,870449,904292,-3.74 ,18.45 ,25.55 ,-27.79 
1326,台化,20821488,21822057,-4.59 ,23413986,-11.07 ,240755685,232484254,3.56 ,87.50 ,87.80 ,-0.34 
1402,遠東新,5007876,4944615,1.28 ,4578366,9.38 ,51520109,43790079,17.65 ,35.60 ,44.10 ,-19.27 
1409,新纖,2090870,2005904,4.24 ,2059966,1.50 ,22587957,21056795,7.27 ,9.48 ,15.50 ,-38.84 
1410,南染,27972,34001,-17.73 ,24807,12.76 ,307977,264161,16.59 ,16.90 ,18.50 ,-8.65 
1413,宏洲化工,294338,351592,-16.28 ,356674,-17.48 ,3679614,3472430,5.97 ,5.12 ,10.65 ,-51.92 
1414,東和,101699,122454,-16.95 ,103736,-1.96 ,1074328,2728148,-60.62 ,13.40 ,10.80 ,24.07 
1416,廣豐,35517,11954,197.11 ,18258,94.53 ,153801,204610,-24.83 ,10.20 ,14.45 ,-29.41 
1417,嘉裕,128187,81838,56.64 ,119199,7.54 ,1036797,981375,5.65 ,9.05 ,11.45 ,-20.96 
1418,東華,283737,266076,6.64 ,431538,-34.25 ,2555562,2669605,-4.27 ,8.02 ,10.20 ,-21.37 
1419,新紡,124526,110447,12.75 ,107666,15.66 ,757493,587755,28.88 ,39.00 ,38.55 ,1.17 
1423,利華羊毛,85646,73684,16.23 ,104081,-17.71 ,1189877,872666,36.35 ,7.90 ,9.03 ,-12.51 
1432,大魯閣,461,461,0.00 ,60,668.33 ,11219,854394,-98.69 ,11.30 ,11.65 ,-3.00 
1434,福懋興業,2907761,2996821,-2.97 ,2828853,2.79 ,30467706,27079933,12.51 ,27.95 ,27.85 ,0.36 
1435,中福,1968,1939,1.50 ,1837,7.13 ,20324,30460,-33.28 ,3.98 ,8.62 ,-53.83 
1436,福益,842,776,8.51 ,793,6.18 ,7756,10843,-28.47 ,11.85 ,9.17 ,29.23 
1437,勤益,69027,91131,-24.26 ,132009,-47.71 ,1066944,1493400,-28.56 ,15.50 ,21.70 ,-28.57 
1438,裕豐,2061,3613,-42.96 ,6008,-65.70 ,43712,90287,-51.59 ,2.35 ,2.33 ,0.86 
1439,中和羊毛,69071,97265,-28.99 ,47849,44.35 ,557921,423542,31.73 ,23.05 ,41.50 ,-44.46 
1440,南紡,1209213,1669498,-27.57 ,1462023,-17.29 ,14461350,12444516,16.21 ,13.40 ,20.15 ,-33.50 
1441,大東紡織,129917,122319,6.21 ,133741,-2.86 ,1513445,1306998,15.80 ,14.10 ,9.21 ,53.09 
1442,名軒,283049,226362,25.04 ,125,226339.20 ,1812187,1134960,59.67 ,24.30 ,22.10 ,9.95 
1443,立益紡織,47056,46168,1.92 ,131987,-64.35 ,777070,1246185,-37.64 ,5.90 ,3.88 ,52.06 
1444,力麗,921170,1368936,-32.71 ,787642,16.95 ,11317701,8074207,40.17 ,11.60 ,18.10 ,-35.91 
1445,大宇紡織,191541,207050,-7.49 ,186828,2.52 ,1968796,1774271,10.96 ,8.10 ,9.82 ,-17.52 
1446,宏和,27435,28929,-5.16 ,75292,-63.56 ,491339,800180,-38.60 ,15.45 ,16.35 ,-5.50 
1447,力鵬,961328,2633904,-63.50 ,2481949,-61.27 ,21294210,19671991,8.25 ,10.35 ,16.15 ,-35.91 
1449,佳和實業,155317,167610,-7.33 ,172917,-10.18 ,1758571,1674573,5.02 ,2.61 ,4.82 ,-45.85 
1451,年興紡織,857665,838987,2.23 ,958082,-10.48 ,9161683,8182958,11.96 ,21.45 ,23.35 ,-8.14 
1452,宏益,171180,190093,-9.95 ,197423,-13.29 ,1927051,1726065,11.64 ,10.30 ,16.75 ,-38.51 
1453,大將,12983,13144,-1.22 ,39952,-67.50 ,202537,368871,-45.09 ,9.08 ,12.10 ,-24.96 
1454,台富,211499,228155,-7.30 ,208962,1.21 ,2282930,2066046,10.50 ,9.00 ,9.08 ,-0.88 
1455,集盛,1318924,1674106,-21.22 ,1599540,-17.54 ,16104468,14061967,14.53 ,14.80 ,16.45 ,-10.03 
1456,怡華,157523,176243,-10.62 ,182606,-13.74 ,1774056,1703951,4.11 ,1.95 ,2.24 ,-12.95 
1457,宜進,455307,493022,-7.65 ,435101,4.64 ,5194024,3424410,51.68 ,8.44 ,11.85 ,-28.78 
1459,聯發紡織,219685,293666,-25.19 ,308469,-28.78 ,2367106,2674235,-11.48 ,11.40 ,15.70 ,-27.39 
1460,宏遠,675922,611495,10.54 ,485582,39.20 ,5130267,3855461,33.06 ,6.34 ,7.63 ,-16.91 
1463,強盛染整,47822,42839,11.63 ,52086,-8.19 ,474794,484438,-1.99 ,10.20 ,10.45 ,-2.39 
1464,得力實業,214658,210200,2.12 ,198853,7.95 ,1622323,1439907,12.67 ,9.57 ,13.45 ,-28.85 
1465,偉全實業,145779,189443,-23.05 ,141808,2.80 ,1650284,1226763,34.52 ,14.20 ,18.90 ,-24.87 
1466,聚隆,443762,513846,-13.64 ,598705,-25.88 ,5011209,4475802,11.96 ,21.90 ,29.40 ,-25.51 
1467,南緯實業,320071,328117,-2.45 ,368431,-13.13 ,2956379,3296726,-10.32 ,9.36 ,12.20 ,-23.28 
1468,昶和纖維,31644,55457,-42.94 ,44058,-28.18 ,592087,544356,8.77 ,10.30 ,16.25 ,-36.62 
1469,理隆纖維,43117,73458,-41.30 ,46664,-7.60 ,774505,646872,19.73 ,9.40 ,13.25 ,-29.06 
1470,大統染,63282,58778,7.66 ,66600,-4.98 ,680959,650233,4.73 ,12.70 ,10.80 ,17.59 
1471,首利,682102,611541,11.54 ,540678,26.16 ,5629235,6979286,-19.34 ,10.10 ,21.65 ,-53.35 
1472,三洋紡,56877,103913,-45.26 ,88519,-35.75 ,1071354,718237,49.16 ,8.15 ,8.04 ,1.37 
1473,台南企業,480164,595564,-19.38 ,477495,0.56 ,6080847,5761159,5.55 ,36.80 ,41.80 ,-11.96 
1474,弘裕,247329,300049,-17.57 ,350380,-29.41 ,3111506,2698569,15.30 ,8.74 ,11.30 ,-22.65 
1475,本盟光電,20485,20294,0.94 ,80871,-74.67 ,334034,686009,-51.31 ,5.89 ,13.95 ,-57.78 
1476,儒鴻,1367133,967428,41.32 ,722266,89.28 ,9043464,6968204,29.78 ,46.70 ,39.70 ,17.63 
1477,聚陽實業,2221350,1552211,43.11 ,2036303,9.09 ,12944722,12664344,2.21 ,67.90 ,70.00 ,-3.00 
1503,士電,1328905,1235531,7.56 ,1233199,7.76 ,13573446,12010931,13.01 ,31.30 ,36.60 ,-14.48 
1504,東元電機,2046722,2288804,-10.58 ,1886891,8.47 ,21626669,19488824,10.97 ,17.65 ,19.20 ,-8.07 
1506,正道,84883,84829,0.06 ,79706,6.50 ,822558,659551,24.71 ,24.15 ,25.20 ,-4.17 
1507,永大機電,315889,319292,-1.07 ,311433,1.43 ,3111833,3081091,1.00 ,48.80 ,40.55 ,20.35 
1512,瑞利,236117,239032,-1.22 ,265374,-11.02 ,2220420,2039381,8.88 ,8.21 ,8.36 ,-1.79 
1513,中興電,601280,708691,-15.16 ,601346,-0.01 ,6298791,6212964,1.38 ,15.70 ,18.45 ,-14.91 
1514,亞力電機,375760,299604,25.42 ,268600,39.90 ,2734882,2235382,22.35 ,9.08 ,12.00 ,-24.33 
1515,力山,262405,298867,-12.20 ,263530,-0.43 ,2009530,2843380,-29.33 ,4.65 ,10.10 ,-53.96 
1516,川飛,0,0,NA,0,NA,10165,173948,-94.16 ,5.51 ,3.10 ,77.74 
1517,利奇機械,165477,203360,-18.63 ,147058,12.52 ,1706196,1778097,-4.04 ,11.55 ,14.55 ,-20.62 
1519,華城電機,403799,217328,85.80 ,738347,-45.31 ,3581237,3958428,-9.53 ,16.00 ,22.70 ,-29.52 
1521,大億,353923,422504,-16.23 ,307234,15.20 ,3423731,3178374,7.72 ,66.30 ,67.80 ,-2.21 
1522,堤維西,747577,731342,2.22 ,770297,-2.95 ,6899130,6851463,0.70 ,13.30 ,19.20 ,-30.73 
1524,耿鼎公司,276755,266200,3.97 ,305391,-9.38 ,2587405,2716553,-4.75 ,7.36 ,10.35 ,-28.89 
1525,江申工業,86760,101834,-14.80 ,104217,-16.75 ,1080157,956718,12.90 ,50.00 ,55.30 ,-9.58 
1526,日馳,48624,42479,14.47 ,41407,17.43 ,520202,474172,9.71 ,7.70 ,7.71 ,-0.13 
1527,鑽全,197697,252082,-21.57 ,155358,27.25 ,2331012,2304051,1.17 ,20.10 ,28.20 ,-28.72 
1528,恩德,193148,253990,-23.95 ,216438,-10.76 ,2381140,2387233,-0.26 ,15.70 ,17.25 ,-8.99 
1529,樂士,8052,6741,19.45 ,32614,-75.31 ,95023,133720,-28.94 ,3.51 ,5.23 ,-32.89 
1530,亞崴機電,277347,241082,15.04 ,262374,5.71 ,2471411,2067629,19.53 ,27.20 ,33.90 ,-19.76 
1531,高林股,201378,220469,-8.66 ,262087,-23.16 ,3076732,3093002,-0.53 ,23.65 ,27.80 ,-14.93 
1532,勤美,524445,424826,23.45 ,376329,39.36 ,4133047,3529806,17.09 ,24.25 ,31.40 ,-22.77 
1533,車王電,107566,120341,-10.62 ,130826,-17.78 ,1221806,1182947,3.28 ,19.20 ,23.10 ,-16.88 
1535,中宇,757944,871106,-12.99 ,514393,47.35 ,6740430,6038482,11.62 ,57.50 ,49.85 ,15.35 
1536,和大工業,202591,226826,-10.68 ,204474,-0.92 ,2187108,1920245,13.90 ,12.75 ,15.55 ,-18.01 
1537,廣隆光電,341403,380022,-10.16 ,314302,8.62 ,3313016,2809265,17.93 ,43.65 ,62.10 ,-29.71 
1538,正峰新,71263,83578,-14.73 ,92656,-23.09 ,796204,971340,-18.03 ,30.10 ,33.20 ,-9.34 
1539,巨庭機械,72156,84717,-14.83 ,75938,-4.98 ,862741,877400,-1.67 ,7.22 ,9.48 ,-23.84 
1540,喬福機械,120740,126761,-4.75 ,136468,-11.53 ,1047061,931545,12.40 ,18.50 ,25.00 ,-26.00 
1541,錩泰,86251,143084,-39.72 ,90436,-4.63 ,859521,1131066,-24.01 ,9.33 ,17.20 ,-45.76 
1560,中砂,316921,296697,6.82 ,286346,10.68 ,3236697,2703161,19.74 ,41.75 ,55.30 ,-24.50 
1582,信錦,106132,118240,-10.24 ,105331,0.76 ,1195939,994975,20.20 ,36.80 ,57.00 ,-35.44 
1583,程泰,247728,251120,-1.35 ,203529,21.72 ,2068211,1552968,33.18 ,40.25 ,35.75 ,12.59 
1603,華電,504140,441749,14.12 ,243412,107.11 ,2994054,2081168,43.86 ,9.48 ,11.45 ,-17.21 
1604,聲寶,476871,598764,-20.36 ,552044,-13.62 ,7130517,7077210,0.75 ,8.18 ,7.45 ,9.80 
1605,華新,5826205,6434265,-9.45 ,6119140,-4.79 ,63716330,67043875,-4.96 ,10.20 ,18.35 ,-44.41 
1608,華榮,756074,1086610,-30.42 ,840616,-10.06 ,8399756,8397101,0.03 ,8.67 ,11.15 ,-22.24 
1609,大亞電線,635207,840902,-24.46 ,780977,-18.67 ,7481511,7172125,4.31 ,8.11 ,8.95 ,-9.39 
1611,中電,611984,621674,-1.56 ,525454,16.47 ,5581125,5071991,10.04 ,20.50 ,24.65 ,-16.84 
1612,宏泰,335902,523891,-35.88 ,422376,-20.47 ,4927001,4647244,6.02 ,9.65 ,16.15 ,-40.25 
1613,台一,481189,572204,-15.91 ,453895,6.01 ,5343958,4665424,14.54 ,6.61 ,5.91 ,11.84 
1614,三洋電,383527,474654,-19.20 ,424993,-9.76 ,5425393,5979899,-9.27 ,27.35 ,31.70 ,-13.72 
1615,大山,216651,354806,-38.94 ,428201,-49.40 ,3439557,3231441,6.44 ,12.40 ,14.85 ,-16.50 
1616,億泰,316519,313325,1.02 ,378074,-16.28 ,3380839,2916376,15.93 ,5.06 ,7.08 ,-28.53 
1617,榮星電線,265364,412828,-35.72 ,422014,-37.12 ,4097573,4221309,-2.93 ,12.55 ,13.00 ,-3.46 
1618,合機公司,280398,283475,-1.09 ,401761,-30.21 ,2983277,3109258,-4.05 ,11.35 ,21.65 ,-47.58 
1701,中化,282367,274824,2.74 ,227393,24.18 ,2623227,2328960,12.64 ,19.70 ,30.00 ,-34.33 
1702,南僑化工,199712,197876,0.93 ,159327,25.35 ,1908308,1604632,18.92 ,27.65 ,42.95 ,-35.62 
1704,榮化,2087870,2181129,-4.28 ,2256062,-7.46 ,25322447,23768455,6.54 ,51.20 ,61.90 ,-17.29 
1707,葡萄王,193782,201330,-3.75 ,189075,2.49 ,1971101,1736692,13.50 ,45.10 ,49.25 ,-8.43 
1708,東鹼,241618,246121,-1.83 ,211676,14.15 ,2276352,2303441,-1.18 ,32.50 ,37.10 ,-12.40 
1709,和益化工,927290,681186,36.13 ,755168,22.79 ,8679694,7696180,12.78 ,18.90 ,17.30 ,9.25 
1710,東聯,1045785,1263712,-17.24 ,1036184,0.93 ,11569637,10540267,9.77 ,39.45 ,32.30 ,22.14 
1711,永光化學,421456,432520,-2.56 ,489482,-13.90 ,4562200,5172616,-11.80 ,18.85 ,36.55 ,-48.43 
1712,興農,645654,716515,-9.89 ,606180,6.51 ,6221606,5554792,12.00 ,11.95 ,14.20 ,-15.85 
1713,國化,45162,51949,-13.06 ,47365,-4.65 ,484817,452822,7.07 ,11.00 ,13.15 ,-16.35 
1714,和桐化學,1163620,1442149,-19.31 ,944904,23.15 ,11288925,9926865,13.72 ,17.00 ,16.10 ,5.59 
1715,亞洲化學,421707,480364,-12.21 ,324921,29.79 ,3874826,3362250,15.25 ,13.55 ,21.85 ,-37.99 
1717,長興化學,1481076,1517139,-2.38 ,1660491,-10.80 ,15535893,15745050,-1.33 ,24.85 ,35.45 ,-29.90 
1718,中纖,1094923,1394931,-21.51 ,1087251,0.71 ,14134532,13900030,1.69 ,10.75 ,14.45 ,-25.61 
1720,生達化學,185315,156595,18.34 ,158425,16.97 ,1698560,1744679,-2.64 ,24.90 ,35.75 ,-30.35 
1721,三晃,144849,136161,6.38 ,153730,-5.78 ,1438431,1455134,-1.15 ,8.00 ,13.60 ,-41.18 
1722,台肥,1219665,1658938,-26.48 ,1085027,12.41 ,13807946,11705336,17.96 ,78.20 ,104.50 ,-25.17 
1723,中碳,810160,722070,12.20 ,735669,10.13 ,7656262,6531119,17.23 ,142.50 ,111.50 ,27.80 
1724,台硝,233290,216436,7.79 ,165239,41.18 ,2180165,1528270,42.66 ,29.70 ,14.85 ,100.00 
1725,元禎,677941,647987,4.62 ,851638,-20.40 ,7852428,8667534,-9.40 ,17.20 ,23.30 ,-26.18 
1726,永記造漆,496334,482179,2.94 ,428741,15.77 ,5279319,4759900,10.91 ,42.95 ,44.10 ,-2.61 
1727,中華化學,167401,159844,4.73 ,146235,14.47 ,1706553,1437552,18.71 ,18.75 ,26.40 ,-28.98 
1729,必翔實業,109264,92825,17.71 ,116733,-6.40 ,1036292,1177383,-11.98 ,38.50 ,47.40 ,-18.78 
1730,花仙子,103360,102336,1.00 ,96236,7.40 ,867938,808459,7.36 ,18.05 ,18.85 ,-4.24 
1731,美吾華,183468,192084,-4.49 ,183510,-0.02 ,1880433,1771198,6.17 ,13.50 ,17.15 ,-21.28 
1732,毛寶,46000,49611,-7.28 ,49896,-7.81 ,592443,605608,-2.17 ,16.05 ,16.70 ,-3.89 
1733,五鼎,178039,192605,-7.56 ,169079,5.30 ,1556756,1480782,5.13 ,65.40 ,73.20 ,-10.66 
1734,杏輝藥品,133580,133733,-0.11 ,140101,-4.65 ,1312560,1306044,0.50 ,26.60 ,39.05 ,-31.88 
1735,日勝化,200644,139971,43.35 ,225783,-11.13 ,1657263,1995150,-16.94 ,10.30 ,14.95 ,-31.10 
1736,喬山健康,1391636,995866,39.74 ,918890,51.45 ,6949031,6329855,9.78 ,63.70 ,44.55 ,42.99 
1737,臺鹽,186192,185384,0.44 ,177597,4.84 ,1951749,1789937,9.04 ,26.05 ,24.25 ,7.42 
1762,中化合成,115521,103038,12.11 ,90991,26.96 ,979045,1008928,-2.96 ,63.10 ,0.00 ,NA
1773,勝一化工,527153,568480,-7.27 ,573165,-8.03 ,5549016,5254257,5.61 ,37.60 ,48.55 ,-22.55 
1789,台灣神隆,262182,362691,-27.71 ,321957,-18.57 ,3083482,3094125,-0.34 ,44.45 ,0.00 ,NA
1802,台玻,1014643,1148625,-11.66 ,1078044,-5.88 ,12145101,13296718,-8.66 ,37.30 ,37.00 ,0.81 
1805,寶徠,138961,124362,11.74 ,9764,1323.20 ,1058984,212316,398.78 ,15.60 ,11.90 ,31.09 
1806,冠軍,262699,278719,-5.75 ,221096,18.82 ,2398103,2092513,14.60 ,17.50 ,24.50 ,-28.57 
1808,潤隆,373828,378250,-1.17 ,67060,457.45 ,1794999,1150868,55.97 ,33.10 ,31.65 ,4.58 
1809,中釉,150396,126238,19.14 ,152952,-1.67 ,1339865,1336334,0.26 ,15.45 ,29.55 ,-47.72 
1810,和成,243298,224580,8.33 ,250828,-3.00 ,2389256,2309308,3.46 ,8.96 ,11.15 ,-19.64 
1902,台紙,403772,715786,-43.59 ,428872,-5.85 ,4402864,4210856,4.56 ,11.25 ,19.15 ,-41.25 
1903,士紙,217805,187774,15.99 ,207489,4.97 ,2011884,1774931,13.35 ,50.60 ,70.10 ,-27.82 
1904,正隆,2105251,2080165,1.21 ,2036102,3.40 ,19971634,19073466,4.71 ,11.80 ,13.80 ,-14.49 
1905,華紙,469704,529119,-11.23 ,522269,-10.06 ,5197926,5721927,-9.16 ,11.05 ,16.45 ,-32.83 
1906,寶隆,45023,60720,-25.85 ,10054,347.81 ,350884,247625,41.70 ,7.25 ,7.99 ,-9.26 
1907,永豐餘,1479093,1457859,1.46 ,1566642,-5.59 ,14979425,14906709,0.49 ,12.30 ,15.10 ,-18.54 
1909,榮成,557562,560276,-0.48 ,476067,17.12 ,5772046,5130444,12.51 ,9.40 ,12.65 ,-25.69 
2002,中鋼,19593035,20495055,-4.40 ,21039448,-6.87 ,201599337,198506220,1.56 ,29.90 ,31.05 ,-3.70 
2006,東和鋼鐵,3468580,3232903,7.29 ,2999389,15.64 ,32338770,26704910,21.10 ,27.10 ,28.65 ,-5.41 
2007,燁興公司,641034,680297,-5.77 ,602427,6.41 ,8966457,8478816,5.75 ,5.52 ,7.60 ,-27.37 
2008,高興昌,270189,392556,-31.17 ,497907,-45.74 ,4444186,5710782,-22.18 ,4.52 ,8.80 ,-48.64 
2009,第一伸銅,290777,429933,-32.37 ,498475,-41.67 ,4827868,5656261,-14.65 ,9.43 ,14.05 ,-32.88 
2010,春源鋼鐵,1498905,1487314,0.78 ,1324028,13.21 ,14590106,12236389,19.24 ,12.50 ,14.95 ,-16.39 
2012,春雨,332233,392487,-15.35 ,264064,25.82 ,3831609,2889902,32.59 ,9.66 ,9.21 ,4.89 
2013,中鋼構,982069,1298057,-24.34 ,720709,36.26 ,11271511,7188976,56.79 ,28.05 ,22.95 ,22.22 
2014,中鴻,4270448,4589462,-6.95 ,2447457,74.49 ,39610268,34288119,15.52 ,10.40 ,13.40 ,-22.39 
2015,豐興鋼鐵,3424357,3153801,8.58 ,3089134,10.85 ,31913970,27568850,15.76 ,50.70 ,50.30 ,0.80 
2017,官田鋼,496564,529014,-6.13 ,428299,15.94 ,5419476,4497352,20.50 ,8.11 ,10.80 ,-24.91 
2020,美亞鋼管,422722,459950,-8.09 ,496507,-14.86 ,4669819,4566690,2.26 ,15.60 ,26.10 ,-40.23 
2022,聚亨,139104,163309,-14.82 ,130096,6.92 ,2084551,1777742,17.26 ,7.12 ,7.91 ,-9.99 
2023,燁輝,2819751,2765832,1.95 ,2418942,16.57 ,27843197,27816099,0.10 ,10.05 ,11.00 ,-8.64 
2024,志聯工業,136407,140453,-2.88 ,135693,0.53 ,1686879,1483494,13.71 ,8.46 ,7.00 ,20.86 
2025,千興,381461,390972,-2.43 ,346173,10.19 ,5856839,3714043,57.69 ,4.96 ,6.03 ,-17.74 
2027,大成鋼,712083,958098,-25.68 ,629102,13.19 ,9001903,7711705,16.73 ,15.55 ,20.25 ,-23.21 
2028,威致鋼鐵,950258,754840,25.89 ,694617,36.80 ,9012443,5741033,56.98 ,5.62 ,8.69 ,-35.33 
2029,盛餘,1437156,1461082,-1.64 ,1404894,2.30 ,14934551,13763256,8.51 ,19.05 ,22.35 ,-14.77 
2030,彰源,1074234,1297184,-17.19 ,1186417,-9.46 ,12912391,10171062,26.95 ,13.00 ,16.60 ,-21.69 
2031,新光鋼,457736,662702,-30.93 ,874915,-47.68 ,6323675,7420262,-14.78 ,21.70 ,28.55 ,-23.99 
2032,新鋼工業,391175,391792,-0.16 ,418904,-6.62 ,4198131,4315855,-2.73 ,11.35 ,17.95 ,-36.77 
2033,佳大世界,85674,92320,-7.20 ,90877,-5.73 ,899238,877627,2.46 ,10.90 ,16.40 ,-33.54 
2034,允強,2270736,2250901,0.88 ,1813605,25.21 ,23031168,17948539,28.32 ,18.90 ,23.20 ,-18.53 
2038,海光企業,1181812,1043045,13.30 ,944217,25.16 ,11926778,9461521,26.06 ,14.65 ,14.95 ,-2.01 
2049,上銀科技,1366277,1354030,0.90 ,833339,63.95 ,11705738,6378802,83.51 ,275.00 ,93.50 ,194.12 
2059,川湖,163371,147305,10.91 ,162064,0.81 ,1479985,1638917,-9.70 ,130.00 ,141.50 ,-8.13 
2062,橋椿,365580,396684,-7.84 ,256124,42.74 ,3583971,3485073,2.84 ,29.30 ,39.60 ,-26.01 
2101,南港輪胎,464046,532343,-12.83 ,501152,-7.40 ,5256917,4684607,12.22 ,52.20 ,43.40 ,20.28 
2102,泰豐輪胎,531689,619535,-14.18 ,557155,-4.57 ,5959611,5035951,18.34 ,15.90 ,19.50 ,-18.46 
2103,台橡,1262602,1875426,-32.68 ,1281048,-1.44 ,16743757,12263520,36.53 ,78.90 ,55.60 ,41.91 
2104,中橡,528637,620299,-14.78 ,482792,9.50 ,5165131,4785348,7.94 ,26.20 ,30.45 ,-13.96 
2105,正新,2098193,2288278,-8.31 ,1824383,15.01 ,19963175,16987144,17.52 ,69.10 ,68.20 ,1.32 
