公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1312,國喬石化,1485163,1707117,-13.00 ,1415792,4.90 ,8142051,6925333,17.57 ,18.20 ,12.00 ,51.67 
1313,聯成,550387,675713,-18.55 ,655643,-16.05 ,3215610,3462701,-7.14 ,24.50 ,17.45 ,40.40 
1314,中石化,3527291,3664091,-3.73 ,3584938,-1.61 ,17139379,15638259,9.60 ,35.35 ,14.90 ,137.25 
1315,達新工業,191331,219828,-12.96 ,171180,11.77 ,946559,813232,16.39 ,26.45 ,22.70 ,16.52 
1316,上曜,20661,19719,4.78 ,15134,36.52 ,78529,87844,-10.60 ,20.70 ,11.85 ,74.68 
1319,東陽,1077926,1023855,5.28 ,801973,34.41 ,5268941,3893736,35.32 ,37.80 ,49.50 ,-23.64 
1321,大洋,452959,500604,-9.52 ,457856,-1.07 ,2254422,2215351,1.76 ,20.95 ,19.80 ,5.81 
1323,永裕,145156,139490,4.06 ,125737,15.44 ,675477,623615,8.32 ,25.50 ,18.70 ,36.36 
1324,地球工業,129691,155518,-16.61 ,107733,20.38 ,661417,534583,23.73 ,17.65 ,17.15 ,2.92 
1325,恒大,97050,100313,-3.25 ,88701,9.41 ,494499,442727,11.69 ,22.20 ,22.05 ,0.68 
1326,台化,24173330,25930706,-6.78 ,25130287,-3.81 ,131758883,121501454,8.44 ,109.50 ,71.90 ,52.29 
1402,遠東新,5219719,5317097,-1.83 ,4750663,9.87 ,26257821,21323311,23.14 ,45.35 ,31.65 ,43.29 
1409,新纖,2136960,2481979,-13.90 ,2263786,-5.60 ,11635926,10461024,11.23 ,12.40 ,10.15 ,22.17 
1410,南染,40022,31874,25.56 ,28281,41.52 ,150212,108510,38.43 ,17.70 ,14.85 ,19.19 
1413,宏洲化工,383450,385292,-0.48 ,337584,13.59 ,2022120,1691520,19.54 ,8.89 ,5.32 ,67.11 
1414,東和,108127,102757,5.23 ,340023,-68.20 ,515100,1815666,-71.63 ,14.80 ,5.58 ,165.23 
1416,廣豐,19517,17211,13.40 ,10450,86.77 ,66443,114150,-41.79 ,12.80 ,8.30 ,54.22 
1417,嘉裕,87206,84219,3.55 ,72230,20.73 ,490204,484170,1.25 ,9.75 ,10.15 ,-3.94 
1418,東華,259871,342934,-24.22 ,180439,44.02 ,1480241,1415702,4.56 ,10.35 ,10.65 ,-2.82 
1419,新紡,68918,84948,-18.87 ,69962,-1.49 ,337378,286114,17.92 ,38.35 ,33.85 ,13.29 
1423,利華羊毛,155136,155290,-0.10 ,117544,31.98 ,695023,438898,58.36 ,8.91 ,7.75 ,14.97 
1432,大魯閣,461,1987,-76.80 ,849071,-99.95 ,7788,853744,-99.09 ,15.10 ,8.03 ,88.04 
1434,福懋興業,3193544,3332954,-4.18 ,2817770,13.34 ,15498686,13066774,18.61 ,30.90 ,22.50 ,37.33 
1435,中福,1849,2009,-7.96 ,1959,-5.62 ,9472,11254,-15.83 ,6.63 ,5.96 ,11.24 
1436,福益,768,769,-0.13 ,789,-2.66 ,3777,4148,-8.94 ,9.05 ,8.52 ,6.22 
1437,勤益,119363,117878,1.26 ,158241,-24.57 ,576114,727980,-20.86 ,19.25 ,20.00 ,-3.75 
1438,裕豐,0,9592,-100.00 ,11919,-100.00 ,32963,39336,-16.20 ,4.07 ,1.95 ,108.72 
1439,中和羊毛,48386,52912,-8.55 ,33525,44.33 ,222573,220584,0.90 ,48.50 ,33.75 ,43.70 
1440,南紡,1173477,1452648,-19.22 ,1315052,-10.77 ,7541195,5999331,25.70 ,18.60 ,12.95 ,43.63 
1441,大東紡織,121885,200488,-39.21 ,142869,-14.69 ,848659,625663,35.64 ,22.45 ,6.26 ,258.63 
1442,名軒,112317,84545,32.85 ,129738,-13.43 ,919736,907977,1.30 ,25.50 ,18.65 ,36.73 
1443,立益紡織,62112,124032,-49.92 ,176939,-64.90 ,516094,602308,-14.31 ,4.83 ,2.96 ,63.18 
1444,力麗,942549,1079680,-12.70 ,781801,20.56 ,5631111,3837380,46.74 ,16.45 ,11.45 ,43.67 
1445,大宇紡織,193052,211312,-8.64 ,197202,-2.10 ,955318,857348,11.43 ,9.10 ,7.81 ,16.52 
1446,宏和,63979,81190,-21.20 ,87395,-26.79 ,341977,379642,-9.92 ,21.30 ,15.30 ,39.22 
1447,力鵬,1365317,1827268,-25.28 ,1554343,-12.16 ,9656871,10023259,-3.66 ,14.20 ,14.20 ,0.00 
1449,佳和實業,196354,209817,-6.42 ,162599,20.76 ,935065,813200,14.99 ,2.80 ,2.70 ,3.70 
1451,年興紡織,981447,1069467,-8.23 ,771530,27.21 ,4611353,3437643,34.14 ,23.80 ,17.20 ,38.37 
1452,宏益,181536,172478,5.25 ,177091,2.51 ,999464,840375,18.93 ,14.55 ,10.40 ,39.90 
1453,大將,16794,25433,-33.97 ,30161,-44.32 ,156336,97526,60.30 ,10.70 ,10.00 ,7.00 
1454,台富,244092,222123,9.89 ,209634,16.44 ,1170680,970868,20.58 ,10.45 ,7.27 ,43.74 
1455,集盛,1247002,1397562,-10.77 ,1496567,-16.68 ,7692671,7136387,7.80 ,18.00 ,14.05 ,28.11 
1456,怡華,180178,176982,1.81 ,178966,0.68 ,951392,842559,12.92 ,2.87 ,1.39 ,106.47 
1457,宜進,486418,626926,-22.41 ,320991,51.54 ,2772811,1673995,65.64 ,10.00 ,8.38 ,19.33 
1459,聯發紡織,143553,74596,92.44 ,243571,-41.06 ,1173079,1253520,-6.42 ,15.25 ,9.38 ,62.58 
1460,宏遠,528230,557187,-5.20 ,410734,28.61 ,2428216,1705067,42.41 ,7.36 ,5.77 ,27.56 
1463,強盛染整,55988,53156,5.33 ,60819,-7.94 ,254574,230841,10.28 ,10.85 ,9.00 ,20.56 
1464,得力實業,190831,181715,5.02 ,175034,9.03 ,759693,647295,17.36 ,10.30 ,13.05 ,-21.07 
1465,偉全實業,234732,146739,59.97 ,107204,118.96 ,737399,536867,37.35 ,19.35 ,11.00 ,75.91 
1466,聚隆,308806,382554,-19.28 ,479529,-35.60 ,2389458,2056449,16.19 ,31.50 ,13.00 ,142.31 
1467,南緯實業,281615,267961,5.10 ,204511,37.70 ,1266558,1337025,-5.27 ,11.20 ,9.72 ,15.23 
1468,昶和纖維,80447,84682,-5.00 ,63344,27.00 ,351568,294930,19.20 ,13.95 ,18.45 ,-24.39 
1469,理隆纖維,102982,73989,39.19 ,87307,17.95 ,397136,304494,30.42 ,11.30 ,12.55 ,-9.96 
1470,大統染,84060,94162,-10.73 ,59046,42.36 ,394603,326778,20.76 ,13.10 ,10.10 ,29.70 
1471,首利,493746,645679,-23.53 ,830096,-40.52 ,2727029,3450726,-20.97 ,16.35 ,25.00 ,-34.60 
1472,三洋纖,112525,133345,-15.61 ,70364,59.92 ,588707,322849,82.35 ,10.15 ,4.80 ,111.46 
1473,台南企業,584794,597433,-2.12 ,578766,1.04 ,3195875,3014655,6.01 ,39.70 ,31.65 ,25.43 
1474,弘裕,305086,408891,-25.39 ,289345,5.44 ,1686375,1290561,30.67 ,10.95 ,8.30 ,31.93 
1475,本盟光電,38488,35177,9.41 ,89076,-56.79 ,213129,257644,-17.28 ,10.90 ,12.50 ,-12.80 
1476,儒鴻,727352,754047,-3.54 ,614608,18.34 ,3654538,2935277,24.50 ,45.25 ,19.60 ,130.87 
1477,聚陽實業,1030561,1251701,-17.67 ,985176,4.61 ,5740204,5304951,8.20 ,78.00 ,72.30 ,7.88 
1503,士電,1423066,1254726,13.42 ,1190472,19.54 ,6545710,6055292,8.10 ,36.75 ,36.20 ,1.52 
1504,東元電機,2178892,2088650,4.32 ,1967087,10.77 ,10162387,9302536,9.24 ,21.45 ,13.20 ,62.50 
1506,正道,85482,85329,0.18 ,62241,37.34 ,404347,305453,32.38 ,26.20 ,15.70 ,66.88 
1507,永大機電,321887,303694,5.99 ,305538,5.35 ,1555725,1431268,8.70 ,51.60 ,28.80 ,79.17 
1512,瑞利,218064,209837,3.92 ,163116,33.69 ,1082731,959021,12.90 ,9.87 ,7.83 ,26.05 
1513,中興電,492085,523913,-6.08 ,511088,-3.72 ,2679908,3260868,-17.82 ,17.55 ,17.60 ,-0.28 
1514,亞力電機,278145,298690,-6.88 ,246991,12.61 ,1249584,990952,26.10 ,11.90 ,11.05 ,7.69 
1515,力山,209607,163944,27.85 ,225909,-7.22 ,888338,1343414,-33.87 ,6.20 ,12.15 ,-48.97 
1516,川飛,0,0,NA,24941,-100.00 ,0,136308,-100.00 ,2.02 ,9.51 ,-78.76 
1517,利奇機械,153889,131360,17.15 ,153889,0.00 ,775968,882283,-12.05 ,13.65 ,13.20 ,3.41 
1519,華城電機,269424,320184,-15.85 ,326225,-17.41 ,1575789,1643262,-4.11 ,23.00 ,20.90 ,10.05 
1521,大億,269496,273942,-1.62 ,290666,-7.28 ,1640812,1583508,3.62 ,74.50 ,55.30 ,34.72 
1522,堤維西,674284,690539,-2.35 ,725720,-7.09 ,3365033,3376362,-0.34 ,16.10 ,19.90 ,-19.10 
1524,耿鼎公司,257908,255716,0.86 ,240559,7.21 ,1339963,1369246,-2.14 ,8.76 ,12.00 ,-27.00 
1525,江申工業,105084,88458,18.80 ,109338,-3.89 ,544973,443225,22.96 ,62.30 ,43.40 ,43.55 
1526,日馳,58158,55566,4.66 ,54088,7.52 ,251435,241931,3.93 ,7.95 ,7.22 ,10.11 
1527,鑽全,241546,223540,8.05 ,273596,-11.71 ,1146777,1175447,-2.44 ,24.80 ,28.60 ,-13.29 
1528,恩德,247907,270773,-8.44 ,284306,-12.80 ,1119200,1076998,3.92 ,20.05 ,13.85 ,44.77 
1529,樂士,6577,6603,-0.39 ,11142,-40.97 ,50490,49188,2.65 ,4.99 ,8.24 ,-39.44 
1530,亞崴機電,351800,284072,23.84 ,202334,73.87 ,1133091,873809,29.67 ,34.70 ,35.15 ,-1.28 
1531,高林股,402636,385657,4.40 ,314945,27.84 ,1785393,1475144,21.03 ,39.15 ,23.10 ,69.48 
1532,勤美,401652,381466,5.29 ,394101,1.92 ,1918404,1740038,10.25 ,29.60 ,41.30 ,-28.33 
1533,車王電,136127,119968,13.47 ,128442,5.98 ,607166,530936,14.36 ,29.90 ,22.90 ,30.57 
1535,中宇,618116,599472,3.11 ,556155,11.14 ,3155316,3363793,-6.20 ,62.60 ,47.20 ,32.63 
1536,和大工業,207568,217498,-4.57 ,178268,16.44 ,1027333,854602,20.21 ,15.35 ,13.70 ,12.04 
1537,廣隆光電,276812,323531,-14.44 ,259459,6.69 ,1571445,1414064,11.13 ,55.70 ,55.20 ,0.91 
1538,正峰新,86624,87459,-0.95 ,93727,-7.58 ,415517,497891,-16.54 ,52.90 ,34.15 ,54.90 
1539,巨庭機械,75481,78921,-4.36 ,73027,3.36 ,451428,427558,5.58 ,8.00 ,9.67 ,-17.27 
1540,喬福機械,117378,97447,20.45 ,115709,1.44 ,463829,556802,-16.70 ,22.20 ,31.75 ,-30.08 
1541,錩泰,88310,78427,12.60 ,109482,-19.34 ,366785,465128,-21.14 ,13.55 ,20.25 ,-33.09 
1560,中砂,323676,333696,-3.00 ,263698,22.74 ,1599417,1305360,22.53 ,68.00 ,34.50 ,97.10 
1582,信錦,138390,92487,49.63 ,110516,25.22 ,609492,443119,37.55 ,49.50 ,68.10 ,-27.31 
1583,程泰,209014,218532,-4.36 ,151119,38.31 ,848980,699109,21.44 ,36.50 ,36.00 ,1.39 
1603,華電,252079,389135,-35.22 ,278622,-9.53 ,1128296,1051834,7.27 ,11.00 ,10.10 ,8.91 
1604,聲寶,835407,739271,13.00 ,799140,4.54 ,3615016,3416451,5.81 ,10.45 ,4.34 ,140.78 
1605,華新,6282386,6511769,-3.52 ,7209131,-12.86 ,32929501,33779269,-2.52 ,14.95 ,11.50 ,30.00 
1608,華榮,664590,847235,-21.56 ,982158,-32.33 ,4069407,4289947,-5.14 ,11.30 ,10.40 ,8.65 
1609,大亞電線,701841,863692,-18.74 ,650971,7.81 ,3619892,3377555,7.17 ,9.29 ,8.16 ,13.85 
1611,中電,549036,541680,1.36 ,505954,8.52 ,2650544,2383579,11.20 ,24.65 ,26.85 ,-8.19 
1612,宏泰,632663,484205,30.66 ,603824,4.78 ,2575007,2411215,6.79 ,13.55 ,12.85 ,5.45 
1613,台一,513195,578899,-11.35 ,457086,12.28 ,2566772,2106142,21.87 ,8.57 ,5.06 ,69.37 
1614,三洋電,608906,561095,8.52 ,627913,-3.03 ,2638166,2808466,-6.06 ,33.30 ,30.05 ,10.82 
1615,大山,278412,381648,-27.05 ,353356,-21.21 ,1638797,1676883,-2.27 ,17.10 ,18.00 ,-5.00 
1616,億泰,344541,342216,0.68 ,288400,19.47 ,1670613,1202917,38.88 ,6.56 ,6.53 ,0.46 
1617,榮星電線,469004,397724,17.92 ,439745,6.65 ,2255397,2016965,11.82 ,13.45 ,9.46 ,42.18 
1618,合機公司,290020,248994,16.48 ,358740,-19.16 ,1404503,1310324,7.19 ,17.25 ,15.90 ,8.49 
1701,中化,272740,243363,12.07 ,229046,19.08 ,1232890,1190289,3.58 ,24.90 ,19.50 ,27.69 
1702,南僑化工,182415,179285,1.75 ,145718,25.18 ,950982,777046,22.38 ,35.00 ,32.55 ,7.53 
1704,榮化,2643366,2942644,-10.17 ,2559174,3.29 ,13385893,12216534,9.57 ,72.10 ,37.35 ,93.04 
1707,葡萄王,217694,216328,0.63 ,176942,23.03 ,1006768,800622,25.75 ,47.20 ,41.65 ,13.33 
1708,東鹼,236375,226165,4.51 ,247504,-4.50 ,1085761,1194449,-9.10 ,37.90 ,29.45 ,28.69 
1709,和益化工,1168803,903441,29.37 ,877945,33.13 ,4582105,3759314,21.89 ,18.25 ,14.00 ,30.36 
1710,東聯,1189660,1126939,5.57 ,1040758,14.31 ,5875984,5466595,7.49 ,42.50 ,23.15 ,83.59 
1711,永光化學,508788,516823,-1.55 ,561389,-9.37 ,2432793,2678905,-9.19 ,26.80 ,29.40 ,-8.84 
1712,興農,695239,587659,18.31 ,580930,19.68 ,2946550,2626844,12.17 ,14.00 ,12.80 ,9.37 
1713,國化,49961,55110,-9.34 ,47869,4.37 ,250131,215539,16.05 ,14.20 ,10.95 ,29.68 
1714,和桐化學,1107796,1277744,-13.30 ,1093499,1.31 ,5622270,4912769,14.44 ,20.65 ,15.15 ,36.30 
1715,亞洲化學,387307,387827,-0.13 ,354417,9.28 ,1771820,1632109,8.56 ,17.95 ,14.20 ,26.41 
1717,長興化學,1652596,1607096,2.83 ,1676568,-1.43 ,7907106,7796464,1.42 ,33.65 ,30.20 ,11.42 
1718,中纖,1573742,1511618,4.11 ,1181220,33.23 ,7541461,6079682,24.04 ,13.05 ,9.42 ,38.54 
1720,生達化學,170234,158565,7.36 ,170579,-0.20 ,860350,833567,3.21 ,30.30 ,27.60 ,9.78 
1721,三晃,118446,146778,-19.30 ,134527,-11.95 ,725375,729579,-0.58 ,11.50 ,14.50 ,-20.69 
1722,台肥,1340768,1388082,-3.41 ,1057826,26.75 ,6744121,5518730,22.20 ,93.90 ,89.00 ,5.51 
1723,中碳,785406,729185,7.71 ,651112,20.63 ,3973144,3023735,31.40 ,158.50 ,96.20 ,64.76 
1724,台硝,221121,209766,5.41 ,155503,42.20 ,1048693,667176,57.18 ,22.95 ,11.80 ,94.49 
1725,元禎,786017,1016004,-22.64 ,917129,-14.30 ,4282204,4231390,1.20 ,23.50 ,23.80 ,-1.26 
1726,永記造漆,523818,410367,27.65 ,414742,26.30 ,2591090,2498165,3.72 ,47.20 ,44.00 ,7.27 
1727,中華化學,159773,170305,-6.18 ,152953,4.46 ,817535,678229,20.54 ,25.40 ,24.50 ,3.67 
1729,必翔實業,122604,104081,17.80 ,127811,-4.07 ,467427,437243,6.90 ,47.30 ,48.50 ,-2.47 
1730,花仙子,78502,67349,16.56 ,68247,15.03 ,402668,369937,8.85 ,19.65 ,16.10 ,22.05 
1731,美吾華,179824,194937,-7.75 ,134102,34.09 ,982834,1002495,-1.96 ,16.60 ,16.25 ,2.15 
1732,毛寶,55938,61691,-9.33 ,58520,-4.41 ,324330,316807,2.37 ,17.70 ,15.05 ,17.61 
1733,五鼎,163322,150008,8.88 ,141923,15.08 ,677332,711871,-4.85 ,73.10 ,64.90 ,12.63 
1734,杏輝藥品,128363,130262,-1.46 ,135371,-5.18 ,674625,635495,6.16 ,30.60 ,31.90 ,-4.08 
1735,日勝化,149842,195533,-23.37 ,219929,-31.87 ,884671,1001662,-11.68 ,14.30 ,17.20 ,-16.86 
1736,喬山健康,480662,532172,-9.68 ,420542,14.30 ,2489086,2428040,2.51 ,67.80 ,41.00 ,65.37 
1737,臺鹽,194045,187183,3.67 ,185894,4.38 ,1046276,887397,17.90 ,24.50 ,19.00 ,28.95 
1762,中化合成,88517,108666,-18.54 ,80327,10.20 ,475757,455140,4.53 ,81.00 ,0.00 ,NA
1773,勝一化工,505099,593446,-14.89 ,588320,-14.15 ,2847581,2559959,11.24 ,49.10 ,40.05 ,22.60 
1802,台玻,1246529,1418903,-12.15 ,1451103,-14.10 ,6235872,6816080,-8.51 ,49.15 ,29.50 ,66.61 
1805,寶徠,2849,9374,-69.61 ,17894,-84.08 ,24345,114359,-78.71 ,13.20 ,4.98 ,165.06 
1806,冠軍,223040,259776,-14.14 ,218474,2.09 ,1095929,951447,15.19 ,23.50 ,23.30 ,0.86 
1808,國賓大地,55773,55387,0.70 ,171562,-67.49 ,317056,697439,-54.54 ,29.50 ,24.75 ,19.19 
1809,中釉,130144,139231,-6.53 ,123863,5.07 ,603264,601849,0.24 ,23.35 ,25.40 ,-8.07 
1810,和成,244519,240113,1.83 ,206685,18.31 ,1172985,1074691,9.15 ,11.05 ,10.55 ,4.74 
1902,台紙,416517,400239,4.07 ,390570,6.64 ,2155796,2138452,0.81 ,15.10 ,11.35 ,33.04 
1903,士紙,211405,237343,-10.93 ,119613,76.74 ,972391,809916,20.06 ,58.90 ,66.30 ,-11.16 
1904,正隆,1968947,2020988,-2.58 ,1902088,3.52 ,9768147,9284966,5.20 ,14.00 ,11.45 ,22.27 
1905,華紙,528239,540254,-2.22 ,594974,-11.22 ,2805696,3079704,-8.90 ,15.40 ,13.85 ,11.19 
1906,寶隆,55395,26446,109.46 ,53934,2.71 ,129451,156189,-17.12 ,8.20 ,7.80 ,5.13 
1907,永豐餘,1554746,1532374,1.46 ,1526034,1.88 ,7607176,7476779,1.74 ,13.90 ,11.75 ,18.30 
1909,榮成,605907,577241,4.97 ,540013,12.20 ,2879450,2513251,14.57 ,11.25 ,9.70 ,15.98 
2002,中鋼,21189637,21083385,0.50 ,20585933,2.93 ,98779108,92795002,6.45 ,34.30 ,30.55 ,12.27 
2006,東和鋼鐵,3495033,3529968,-0.99 ,3021004,15.69 ,16802894,13537299,24.12 ,32.95 ,27.50 ,19.82 
2007,燁興公司,919568,984515,-6.60 ,1250628,-26.47 ,5239259,4899745,6.93 ,7.89 ,7.22 ,9.28 
2008,高興昌,412027,473444,-12.97 ,567255,-27.36 ,2432267,3313435,-26.59 ,5.26 ,8.26 ,-36.32 
2009,第一伸銅,475021,607334,-21.79 ,558351,-14.92 ,2638150,2756743,-4.30 ,13.90 ,13.05 ,6.51 
2010,春源鋼鐵,1481403,1522220,-2.68 ,1172964,26.30 ,6972414,6133973,13.67 ,15.70 ,12.75 ,23.14 
2012,春雨,434528,403440,7.71 ,309867,40.23 ,2016975,1456525,38.48 ,9.75 ,9.73 ,0.21 
2013,中鋼構,926210,1292827,-28.36 ,830267,11.56 ,4896300,3481459,40.64 ,28.75 ,22.50 ,27.78 
2014,中鴻,2879312,4251909,-32.28 ,4024994,-28.46 ,20393916,18742893,8.81 ,15.40 ,13.10 ,17.56 
2015,豐興鋼鐵,3396830,3288885,3.28 ,2818486,20.52 ,15726012,12770721,23.14 ,51.50 ,44.35 ,16.12 
2017,官田鋼,507265,609519,-16.78 ,488712,3.80 ,2790930,2274273,22.72 ,10.45 ,9.60 ,8.85 
2020,美亞鋼管,383786,431949,-11.15 ,442423,-13.25 ,2338550,2337420,0.05 ,20.90 ,23.30 ,-10.30 
2022,聚亨,187168,301566,-37.93 ,201868,-7.28 ,1295893,1003822,29.10 ,8.21 ,5.68 ,44.54 
2023,燁輝,2553711,3248157,-21.38 ,2979886,-14.30 ,14557979,14382100,1.22 ,11.15 ,11.45 ,-2.62 
2024,志聯工業,183611,194096,-5.40 ,163952,11.99 ,951111,789535,20.46 ,8.80 ,6.02 ,46.18 
2025,千興,747172,860757,-13.20 ,344808,116.69 ,3722164,2406165,54.69 ,6.14 ,6.85 ,-10.36 
2027,大成鋼,897183,1046375,-14.26 ,874363,2.61 ,4422585,3869157,14.30 ,19.80 ,20.00 ,-1.00 
2028,威致鋼鐵,973933,1015569,-4.10 ,729932,33.43 ,4909785,2610972,88.04 ,8.81 ,7.39 ,19.22 
2029,盛餘,1659808,1488929,11.48 ,1354522,22.54 ,7689377,7039533,9.23 ,19.85 ,21.55 ,-7.89 
2030,彰源,1306299,1456835,-10.33 ,1225241,6.62 ,6627914,4808711,37.83 ,15.80 ,14.45 ,9.34 
2031,新光鋼,665487,513648,29.56 ,656778,1.33 ,3223097,3644188,-11.56 ,29.55 ,26.25 ,12.57 
2032,新鋼工業,361688,407908,-11.33 ,343328,5.35 ,2137984,2077718,2.90 ,17.00 ,17.90 ,-5.03 
2033,佳大世界,93542,86362,8.31 ,126223,-25.89 ,466874,463334,0.76 ,15.90 ,16.70 ,-4.79 
2034,允強,2705153,2200847,22.91 ,1909552,41.66 ,11006447,8781086,25.34 ,21.50 ,21.40 ,0.47 
2038,海光企業,1218602,1234118,-1.26 ,1147605,6.19 ,6183430,5060311,22.19 ,16.35 ,16.00 ,2.19 
2049,上銀科技,1209867,1065367,13.56 ,617653,95.88 ,5156222,2669861,93.13 ,309.00 ,68.50 ,351.09 
2059,川湖,161862,140770,14.98 ,176629,-8.36 ,721377,840611,-14.18 ,126.00 ,175.50 ,-28.21 
2062,橋椿,356130,375984,-5.28 ,399117,-10.77 ,1660829,1700247,-2.32 ,37.00 ,39.20 ,-5.61 
2101,南港輪胎,537094,529629,1.41 ,492630,9.03 ,2578192,2144396,20.23 ,47.60 ,40.75 ,16.81 
2102,泰豐輪胎,660532,626124,5.50 ,498401,32.53 ,2936075,2432527,20.70 ,19.40 ,19.05 ,1.84 
2103,台橡,1904038,1489040,27.87 ,1355233,40.50 ,8232727,5816853,41.53 ,87.40 ,44.50 ,96.40 
2104,中橡,525936,502124,4.74 ,487747,7.83 ,2375673,2316996,2.53 ,30.00 ,33.00 ,-9.09 
2105,正新,2023344,2032845,-0.47 ,1661054,21.81 ,9420211,7965096,18.27 ,81.00 ,66.90 ,21.08 
2106,建大,532177,556244,-4.33 ,443212,20.07 ,2539597,2079597,22.12 ,41.00 ,30.30 ,35.31 
2107,厚生,367764,453242,-18.86 ,306344,20.05 ,1848166,1637032,12.90 ,29.70 ,22.80 ,30.26 
2108,南帝化工,558572,564402,-1.03 ,409719,36.33 ,2646395,1967406,34.51 ,28.20 ,21.05 ,33.97 
2109,華豐橡膠,216600,224858,-3.67 ,230049,-5.85 ,1024644,1095243,-6.45 ,9.79 ,11.90 ,-17.73 
2114,鑫永銓,223763,187896,19.09 ,154264,45.05 ,856577,641057,33.62 ,51.30 ,0.00 ,NA
