公  司  編  號,公    司           名    稱,營        業        額        (單位：仟元),,,,,累 計 營 業 額 (單位：仟元),,,各 股 月 底 股 價 (單位：元),,
1303,南亞塑膠,17071888,16277424,4.88,15101837,13.05,194304930,143864918,35.06,67.9,54.5,24.59
1304,台聚,1195914,989978,20.8,903994,32.29,11307376,9521571,18.76,27.3,18.45,47.97
1305,華夏,713051,758558,-6,671366,6.21,7822438,6899014,13.38,11.3,11.8,-4.24
1307,三芳化工,593587,623027,-4.73,455676,30.27,5527590,4540973,21.73,34,34.6,-1.73
1308,亞聚,504436,556989,-9.44,376924,33.83,5751163,4347247,32.29,36.3,25.7,41.25
1309,台達化工,1000098,1007697,-0.75,746393,33.99,10129831,7356937,37.69,12.4,13.25,-6.42
1310,台苯,1144045,1207810,-5.28,1094198,4.56,12032541,10722744,12.22,13.55,13.4,1.12
1312,國喬石化,1481920,1498098,-1.08,1205449,22.94,15332404,11456541,33.83,17.3,15.8,9.49
1313,聯成,633733,732521,-13.49,557055,13.76,7873989,5200861,51.4,22.15,16.4,35.06
1314,中石化,3227102,3376405,-4.42,2832862,13.92,35899027,23276875,54.23,30.4,11.9,155.46
1315,達新工業,176476,206658,-14.6,148129,19.14,2145877,1991899,7.73,24.45,22.95,6.54
1316,上曜,20849,17334,20.28,16609,25.53,179612,202401,-11.26,12.25,8.55,43.27
1319,東陽,1078090,1089798,-1.07,790590,36.37,9473188,7590495,24.8,43.8,54.3,-19.34
1321,大洋,391275,459646,-14.87,469834,-16.72,4949706,4408834,12.27,24.05,22.95,4.79
1323,永裕,157556,148486,6.11,121241,29.95,1488470,1180722,26.06,27.3,17.15,59.18
1324,地球工業,129898,108954,19.22,134243,-3.24,1277890,1174260,8.83,18.75,15.3,22.55
1325,恒大,111040,103448,7.34,106694,4.07,1015332,923219,9.98,25.2,28.8,-12.5
1326,台化,24199455,23413986,3.35,19903223,21.59,256683709,197945788,29.67,90.3,66.4,35.99
1402,遠東新,5021744,4578366,9.68,3946040,27.26,48811823,38256014,27.59,45.05,37.6,19.81
1409,新纖,2181066,2059966,5.88,1670013,30.6,23237861,17853014,30.16,15.35,8.5,80.59
1410,南染,31696,24807,27.77,19138,65.62,295857,190428,55.36,20.85,15.55,34.08
1413,宏洲化工,395287,356674,10.83,328730,20.25,3867717,2928555,32.07,9.9,2.95,235.59
1414,東和,157690,103736,52.01,336707,-53.17,2885838,3319804,-13.07,13,5.36,142.54
1416,廣豐,23143,18258,26.76,23428,-1.22,227753,226862,0.39,14.4,8.74,64.76
1417,嘉裕,122309,119199,2.61,113914,7.37,1103684,972385,13.5,11,7.83,40.49
1418,東華,383328,431538,-11.17,211768,81.01,3052933,2534906,20.44,9.73,12,-18.92
1419,新紡,103016,107666,-4.32,81661,26.15,690771,589211,17.24,48.25,31.5,53.17
1423,利華羊毛,109942,104081,5.63,74017,48.54,982608,863385,13.81,8.4,7.42,13.21
1432,大魯閣,457,60,661.67,1734,-73.64,854851,20470,4076.12,14.4,7.5,92
1434,福懋興業,2679013,2828853,-5.3,2430829,10.21,29758946,24304495,22.44,26.1,23.65,10.36
1435,中福,2659,1837,44.75,1882,41.29,33119,20926,58.27,7.7,4.51,70.73
1436,福益,775,793,-2.27,619,25.2,11618,6306,84.24,9.21,8.57,7.47
1437,勤益,120934,132009,-8.39,146150,-17.25,1614334,1360375,18.67,24.15,20.75,16.39
1438,裕豐,48795,6008,712.17,1045,4569.38,139082,11109,1151.98,3.09,1.21,155.37
1439,中和羊毛,37519,47849,-21.59,36103,3.92,461062,276113,66.98,40.1,27.05,48.24
1440,南紡,1480987,1462023,1.3,1041789,42.16,13925503,10042371,38.67,22,11.8,86.44
1441,大東紡織,142544,133741,6.58,106527,33.81,1449542,1227699,18.07,8.99,7.24,24.17
1442,名軒,92036,125,73528.8,232835,-60.47,1226996,1530838,-19.85,21.75,14.95,45.48
1443,立益紡織,135303,131987,2.51,88937,52.13,1381488,1098021,25.82,3.79,2.95,28.47
1444,力麗,920413,787642,16.86,604719,52.21,8994620,6471480,38.99,15.8,7.09,122.85
1445,大宇紡織,188967,186828,1.14,163094,15.86,1963238,1733799,13.23,9.27,6.98,32.81
1446,宏和,59748,75292,-20.64,73305,-18.49,859928,855535,0.51,18.65,8.1,130.25
1447,力鵬,2340295,2481949,-5.71,1804883,29.66,22012286,16026717,37.35,15,12.95,15.83
1449,佳和實業,149735,172917,-13.41,151486,-1.16,1824308,1666084,9.5,3.95,1.92,105.73
1451,年興紡織,891153,958082,-6.99,511047,74.38,9074111,6921093,31.11,23.1,16.85,37.09
1452,宏益,205352,197423,4.02,158426,29.62,1931417,1338166,44.33,15.7,7.7,103.9
1453,大將,48753,39952,22.03,14521,235.74,417624,282512,47.83,12.8,8.82,45.12
1454,台富,236718,208962,13.28,187949,25.95,2302764,1852143,24.33,8.92,6.21,43.64
1455,集盛,1601597,1599540,0.13,1342882,19.27,15663564,11511751,36.07,15,12.75,17.65
1456,怡華,192049,182606,5.17,145477,32.01,1896000,1751386,8.26,2.86,1.34,113.43
1457,宜進,506866,435101,16.49,317114,59.84,3931276,2945740,33.46,11.8,6.67,76.91
1459,聯發紡織,331676,308469,7.52,217099,52.78,3005911,1995040,50.67,14.85,8.72,70.3
1460,宏遠,489025,485582,0.71,358015,36.59,4344485,3853963,12.73,7.08,6.39,10.8
1463,強盛染整,49561,52086,-4.85,50079,-1.03,533999,496650,7.52,11.2,8.37,33.81
1464,得力實業,164646,198853,-17.2,127386,29.25,1604553,1177454,36.27,12.75,6.26,103.67
1465,偉全實業,106518,141808,-24.89,120232,-11.41,1333281,1219956,9.29,17.3,10.1,71.29
1466,聚隆,581413,598705,-2.89,334647,73.74,5057215,2843320,77.86,23.1,6.8,239.71
1467,南緯實業,378137,368431,2.63,309428,22.21,3674863,3372352,8.97,11.85,7.74,53.1
1468,昶和纖維,50255,44058,14.07,42866,17.24,594611,627498,-5.24,13.95,11,26.82
1469,理隆纖維,39421,46664,-15.52,20809,89.44,686293,576345,19.08,12.05,10,20.5
1470,大統染,77556,66600,16.45,59566,30.2,727789,638527,13.98,10.7,9.5,12.63
1471,首利,554549,540678,2.57,767034,-27.7,7533835,7790975,-3.3,18.3,32.4,-43.52
1472,三洋纖,93609,97124,-3.62,53712,74.28,826267,506442,63.15,7.06,4.91,43.79
1473,台南企業,511913,477495,7.21,480174,6.61,6273072,5762112,8.87,42.45,27.1,56.64
1474,弘裕,358775,350380,2.4,226160,58.64,3057434,2132774,43.35,10.55,6.21,69.89
1475,本盟光電,69617,80871,-13.92,15982,335.6,755626,213901,253.26,13.95,9.77,42.78
1476,儒鴻,706901,722266,-2.13,409966,72.43,7675105,5517702,39.1,38.7,19.85,94.96
1477,聚陽實業,773367,2036303,-62.02,925412,-16.43,13437711,12374984,8.59,70,58.7,19.25
1503,士電,1324833,1233199,7.43,1298392,2.04,13335764,16190130,-17.63,38.1,39.4,-3.3
1504,東元電機,1874789,1886891,-0.64,1660199,12.93,21363613,20137837,6.09,18.85,12.85,46.69
1506,正道,63917,79706,-19.81,55938,14.26,723468,537655,34.56,27.3,14.35,90.24
1507,永大機電,303697,311433,-2.48,307094,-1.11,3384788,3319478,1.97,42,26,61.54
1512,瑞利,268477,265374,1.17,264411,1.54,2307858,2585890,-10.75,8.68,11.35,-23.52
1513,中興電,487293,601346,-18.97,503981,-3.31,6700257,6696387,0.06,17.65,19.7,-10.41
1514,亞力電機,447591,268600,66.64,282162,58.63,2682973,2579082,4.03,10.7,13.55,-21.03
1515,力山,239263,263530,-9.21,254046,-5.82,3082643,2828263,8.99,10.2,10.8,-5.56
1516,川飛,65,0,NA,34439,-99.81,174013,184471,-5.67,2.98,11.2,-73.39
1517,利奇機械,186408,147058,26.76,153666,21.31,1964505,1503589,30.65,14.05,10.65,31.92
1519,華城電機,749729,738347,1.54,570216,31.48,4708157,5507662,-14.52,20.8,29.55,-29.61
1521,大億,331431,307234,7.88,327742,1.13,3509805,2751929,27.54,67.2,47.6,41.18
1522,堤維西,750283,770297,-2.6,719945,4.21,7601746,7336123,3.62,18,27.6,-34.78
1524,耿鼎公司,299323,305391,-1.99,319469,-6.31,3015876,2963570,1.76,10.25,15.75,-34.92
1525,江申工業,107627,104217,3.27,98648,9.1,1064345,800947,32.89,54,49.4,9.31
1526,日馳,43938,41407,6.11,34857,26.05,518110,386343,34.11,7.39,5.91,25.04
1527,鑽全,213029,155358,37.12,170435,24.99,2517080,1884889,33.54,24.95,33.75,-26.07
1528,恩德,194635,216438,-10.07,163437,19.09,2581868,1361842,89.59,15.9,10.6,50
1529,樂士,31482,32614,-3.47,13011,141.96,165202,345026,-52.12,4.6,4.93,-6.69
1530,亞崴機電,275797,262374,5.12,164234,67.93,2343426,1155089,102.88,33.8,32.5,4
1531,高林股,293544,262087,12,194229,51.13,3386546,1586208,113.5,26.45,15.25,73.44
1532,勤美,373597,376329,-0.73,306255,21.99,3903403,3622765,7.75,32.3,41.3,-21.79
1533,車王電,134432,130826,2.76,84394,59.29,1317378,1156724,13.89,22.3,28.5,-21.75
1535,中宇,546931,514393,6.33,509157,7.42,6585413,5313924,23.93,48.3,42.3,14.18
1536,和大工業,220564,204474,7.87,124467,77.21,2140809,1087073,96.93,15,12.5,20
1537,廣隆光電,326211,314302,3.79,291567,11.88,3135475,2572770,21.87,58.9,39.55,48.93
1538,正峰新,91376,92656,-1.38,93855,-2.64,1062716,1122404,-5.32,31.25,32.65,-4.29
1539,巨庭機械,62763,75938,-17.35,66093,-5.04,940164,749868,25.38,8.79,7.55,16.42
1540,喬福機械,77490,136468,-43.22,169760,-54.35,1009035,1375677,-26.65,23.25,29.3,-20.65
1541,錩泰,61350,90436,-32.16,100823,-39.15,1192416,1402940,-15.01,14.95,24,-37.71
1560,中砂,306535,286346,7.05,251518,21.87,3009696,2279114,32.06,49.95,40.85,22.28
1582,信錦,66868,105331,-36.52,62742,6.58,1061843,517756,105.09,50.4,72.4,-30.39
1583,程泰,190024,203529,-6.64,77663,144.68,1742993,692645,151.64,39.3,25.8,52.33
1603,華電,238931,243412,-1.84,266753,-10.43,2320099,2684131,-13.56,11.55,11.2,3.13
1604,聲寶,646115,552044,17.04,548476,17.8,7723325,6967596,10.85,7.75,5.4,43.52
1605,華新,5984227,6119140,-2.2,4636383,29.07,73028102,56246757,29.84,17.85,10.95,63.01
1608,華榮,819240,840616,-2.54,635671,28.88,9216341,6870223,34.15,10.95,10.45,4.78
1609,大亞電線,773918,780977,-0.9,790891,-2.15,7946043,6963925,14.1,8.44,7.83,7.79
1611,中電,519580,525454,-1.12,388543,33.73,5591571,3542759,57.83,23.2,24.45,-5.11
1612,宏泰,574481,422376,36.01,651491,-11.82,5221725,5011018,4.2,14.3,13,10
1613,台一,505403,453895,11.35,403539,25.24,5170827,3648687,41.72,5.27,4.68,12.61
1614,三洋電,483887,424993,13.86,398517,21.42,6463786,5888934,9.76,37.75,32.9,14.74
1615,大山,310871,428201,-27.4,519256,-40.13,3542312,3433875,3.16,14.45,12.4,16.53
1616,億泰,389558,378074,3.04,271457,43.51,3305934,2698832,22.49,6.74,6.06,11.22
1617,榮星電線,433923,422014,2.82,318113,36.41,4655232,2666576,74.58,12.15,6.83,77.89
1618,合機公司,324226,401761,-19.3,268814,20.61,3433484,2540748,35.14,20.8,21.7,-4.15
1701,中化,219188,227393,-3.61,263483,-16.81,2548148,2408530,5.8,32.6,23.55,38.43
1702,南僑化工,191312,159327,20.08,169840,12.64,1795944,1667983,7.67,41.1,23.9,71.97
1704,榮化,2286274,2256062,1.34,1991735,14.79,26054729,22930594,13.62,67.3,38,77.11
1707,葡萄王,192057,189075,1.58,219996,-12.7,1928750,1637673,17.77,49,38.65,26.78
1708,東鹼,271301,211676,28.17,200721,35.16,2574742,2244134,14.73,33.95,34.4,-1.31
1709,和益化工,669923,755168,-11.29,630315,6.28,8366103,6324074,32.29,17.1,13,31.54
1710,東聯,1078566,1036184,4.09,935585,15.28,11618833,8885486,30.76,33.8,24.5,37.96
1711,永光化學,467909,489482,-4.41,492028,-4.9,5640525,4593355,22.8,34.45,33.6,2.53
1712,興農,509921,606180,-15.88,506870,0.6,6064713,6206375,-2.28,14,14.65,-4.44
1713,國化,56013,47365,18.26,39163,43.03,508835,377377,34.83,13.1,11.15,17.49
1714,和桐化學,1057003,944904,11.86,983951,7.42,10983868,8802296,24.78,16.15,15,7.67
1715,亞洲化學,325834,324921,0.28,309318,5.34,3688084,2966362,24.33,20.3,11.05,83.71
1716,永信藥品,355719,289432,22.9,340236,4.55,3069407,3018968,1.67,42.1,35.3,19.26
3705,永信藥品,355719,289432,22.9,340236,4.55,3069407,3018968,1.67,42.1,35.3,19.26
1717,長興化學,1561361,1660491,-5.97,1362398,14.6,17306411,14133276,22.45,33.6,30.65,9.62
1718,中纖,1358137,1087251,24.91,880728,54.21,15258167,9218695,65.51,14.8,6.42,130.53
1720,生達化學,153644,158425,-3.02,160070,-4.01,1898323,1763575,7.64,35,27.35,27.97
1721,三晃,155742,153730,1.31,113501,37.22,1610875,1162954,38.52,11.05,6.92,59.68
1722,台肥,1280368,1085027,18,1025449,24.86,12985704,15683919,-17.2,110,103.5,6.28
1723,中碳,653341,735669,-11.19,476009,37.25,7184460,4304460,66.91,113.5,84.3,34.64
1724,台硝,189113,165239,14.45,126860,49.07,1717384,1261567,36.13,13.5,10.85,24.42
1725,元禎,807218,851638,-5.22,735874,9.7,9474752,6508421,45.58,23.4,18.5,26.49
1726,永記造漆,512436,428741,19.52,453650,12.96,5272336,4784761,10.19,43.7,44.1,-0.91
1727,中華化學,171359,146235,17.18,102542,67.11,1608910,1090927,47.48,25.1,17.15,46.36
1729,必翔實業,111346,116733,-4.61,113091,-1.54,1288729,1144417,12.61,45.6,77.5,-41.16
1730,花仙子,92156,96236,-4.24,76209,20.93,900615,738534,21.95,18.7,17.55,6.55
1731,美吾華,143059,183510,-22.04,214274,-33.24,1914257,2421543,-20.95,16.7,16.9,-1.18
1732,毛寶,53225,49896,6.67,53480,-0.48,658834,605678,8.78,15.8,18.75,-15.73
1733,五鼎,151500,169079,-10.4,130637,15.97,1632282,1294076,26.13,77.1,63.5,21.42
1734,杏輝藥品,132599,140101,-5.35,126657,4.69,1438643,1391110,3.42,38,28.3,34.28
1735,日勝化,219434,225783,-2.81,143419,53,2214584,1620738,36.64,13.85,15.45,-10.36
1736,喬山健康,839635,918890,-8.63,262275,220.14,7169490,1887014,279.94,44.9,46.1,-2.6
1737,臺鹽,153809,177597,-13.39,135269,13.71,1943746,1814322,7.13,22.9,20.05,14.21
1773,勝一化工,564414,573165,-1.53,442249,27.62,5818671,4225715,37.7,44,32.9,33.74
1802,台玻,1133101,1078044,5.11,996253,13.74,14429819,10699094,34.87,35.55,25.6,38.87
1805,寶徠,56451,9764,478.15,129139,-56.29,268767,343916,-21.85,10,6.99,43.06
1806,冠軍,222990,221096,0.86,185011,20.53,2315502,2043418,13.32,23.25,19.7,18.02
1808,國賓大地,112528,67060,67.8,158149,-28.85,1263396,869856,45.24,30.1,18.3,64.48
1809,中釉,127817,152952,-16.43,127514,0.24,1464151,1388988,5.41,26.65,21.85,21.97
1810,和成,253075,250828,0.9,211395,19.72,2562383,2045176,25.29,11.2,10.7,4.67
1902,台紙,427984,428872,-0.21,431239,-0.75,4638840,3931330,18,18,10.25,75.61
1903,士紙,192867,207489,-7.05,177837,8.45,1967798,1527212,28.85,75,68.7,9.17
1904,正隆,2009687,2036102,-1.3,1671073,20.26,21083152,16778440,25.66,13.55,11.8,14.83
1905,華紙,562135,522269,7.63,600880,-6.45,6284062,4485774,40.09,15.2,15.8,-3.8
1906,寶隆,3500,10054,-65.19,34977,-89.99,251126,695416,-63.89,8.32,5.65,47.26
1907,永豐餘,1578812,1566642,0.78,1455866,8.44,16485522,13885761,18.72,13.95,14.2,-1.76
1909,榮成,564697,476067,18.62,386960,45.93,5695141,3858901,47.58,11.1,10.25,8.29
2002,中鋼,21036268,21039448,-0.02,15736223,33.68,219542487,147440177,48.9,31.35,30.35,3.29
2006,東和鋼鐵,2677925,2999389,-10.72,2096797,27.72,29382835,20393363,44.08,28.35,32.8,-13.57
2007,燁興公司,1124644,602427,86.69,762929,47.41,9603461,5664827,69.53,7.4,5.83,26.93
2008,高興昌,510362,497907,2.5,445163,14.65,6221144,5742671,8.33,6.89,6.13,12.4
2009,第一伸銅,452310,498475,-9.26,480394,-5.85,6108571,4089291,49.38,13.5,12.4,8.87
2010,春源鋼鐵,1232001,1324028,-6.95,1368377,-9.97,13468389,12894951,4.45,14.45,11.3,27.88
2012,春雨,282422,264064,6.95,212794,32.72,3172324,2204526,43.9,9.06,9.11,-0.55
2013,中鋼構,844849,720708,17.22,687372,22.91,8033825,7495908,7.18,23.05,23.8,-3.15
2014,中鴻,4340047,2447457,77.33,3214338,35.02,38628166,33643346,14.82,15.2,13.5,12.59
2015,豐興鋼鐵,3051463,3089134,-1.22,1874298,62.81,30620313,19790130,54.73,51,51.5,-0.97
2017,官田鋼,444022,428299,3.67,405712,9.44,4941374,3742106,32.05,10.4,8.87,17.25
2020,美亞鋼管,409512,496507,-17.52,342683,19.5,4976202,4216210,18.03,27.25,21.95,24.15
2022,聚亨,129030,130096,-0.82,266352,-51.56,1906772,1485669,28.34,7.66,5.33,43.71
2023,燁輝,2583705,2418942,6.81,2547396,1.43,30399804,23842995,27.5,10.55,12.1,-12.81
2024,志聯工業,121134,135693,-10.73,98177,23.38,1604628,926847,73.13,6.93,5.14,34.82
2025,千興,426375,346173,23.17,112514,278.95,4140418,4319411,-4.14,5.68,5.96,-4.7
2027,大成鋼,560660,629102,-10.88,554179,1.17,8272365,5581917,48.2,19.25,23.95,-19.62
2028,威致鋼鐵,627158,694617,-9.71,504182,24.39,6368191,5317509,19.76,8.28,10.4,-20.38
2029,盛餘,1603904,1404894,14.17,1073719,49.38,15367161,12285410,25.08,20.9,22.6,-7.52
2030,彰源,998786,1186417,-15.81,626753,59.36,11169848,6181540,80.7,16.3,15.6,4.49
2031,新光鋼,618643,874915,-29.29,483971,27.83,8038905,4797907,67.55,28.6,28.05,1.96
2032,新鋼工業,388395,418904,-7.28,320698,21.11,4704250,3445278,36.54,17.3,15.6,10.9
2033,佳大世界,83006,90877,-8.66,78060,6.34,960633,697388,37.75,16.4,17.8,-7.87
2034,允強,1833437,1813605,1.09,1433281,27.92,19781976,11914103,66.04,22.55,24.95,-9.62
2038,海光企業,1097208,944217,16.2,949998,15.5,10558729,9474846,11.44,14.25,18.05,-21.05
2049,上銀科技,870145,833339,4.42,381213,128.26,7248948,2908244,149.26,123,38.7,217.83
2059,川湖,149308,162064,-7.87,175799,-15.07,1788225,1748556,2.27,149,165,-9.7
2062,橋椿,282859,256124,10.44,333259,-15.12,3767932,3423935,10.05,37.9,29.15,30.02
2101,南港輪胎,476559,501152,-4.91,416971,14.29,5161166,3678988,40.29,49.5,33.5,47.76
2102,泰豐輪胎,563810,557155,1.19,460978,22.31,5599762,3978268,40.76,18.8,23.45,-19.83
2103,台橡,1353662,1281048,5.67,892138,51.73,13617182,9096194,49.7,57.9,38,52.37
2104,中橡,486734,482792,0.82,449636,8.25,5272082,3888790,35.57,29.85,33.95,-12.08
2105,正新,1764659,1824383,-3.27,1514542,16.51,18751802,14798688,26.71,65.1,72.7,-10.45
2106,建大,467544,445556,4.93,372896,25.38,4898880,4117588,18.97,29.95,39.1,-23.4
2107,厚生,494310,361884,36.59,212876,132.21,3825093,2798318,36.69,29.2,24.95,17.03
2108,南帝化工,471812,431078,9.45,334651,40.99,4270285,3084538,38.44,20.2,21.05,-4.04
2109,華豐橡膠,229602,232456,-1.23,201169,14.13,2500215,2119807,17.95,8.81,17.2,-48.78
2201,裕隆汽車,2683935,3403413,-21.14,2369418,13.27,29692430,18196474,63.18,59.1,39.25,50.57
2204,中華汽車,2364445,2940805,-19.6,2946650,-19.76,29062790,24803866,17.17,28.9,23.05,25.38
2206,三陽工業,1416384,1875210,-24.47,1399619,1.2,17957094,16656712,7.81,16.35,15,9
2207,和泰汽車,7120739,7162324,-0.58,7959822,-10.54,70352677,63647252,10.54,88.7,79.7,11.29
2208,台船公司,2360658,2189626,7.81,2516071,-6.18,23715788,28969576,-18.14,26.5,30.25,-12.4
2227,裕隆日產,2454877,2384061,2.97,2422731,1.33,25560522,19287844,32.52,148,71.2,107.87
2231,為升,90286,96273,-6.22,93015,-2.93,1148694,900011,27.63,92.9,66.9,38.86
2301,光寶科技,8244036,8402675,-1.89,7842609,5.12,94029517,73116989,28.6,39.55,43.1,-8.24
2302,麗正,35506,20606,72.31,26043,36.34,314738,258744,21.64,6.67,5.55,20.18
2303,聯電,10440330,10700048,-2.43,9156066,14.03,110252283,79324840,38.99,15.1,15.8,-4.43
2305,全友電腦,11332,10905,3.92,10617,6.73,163654,238513,-31.39,4.92,5,-1.6
2308,台達電,3131628,3184848,-1.67,2714167,15.38,31203812,26725095,16.76,135.5,90.4,49.89
2311,日月光,5572165,5962651,-6.55,4636714,20.17,61592762,41565909,48.18,31.5,25.55,23.29
2312,金寶電子,2560630,2405058,6.47,1876490,36.46,23726529,21603977,9.82,9.99,8.7,14.83
2313,華通,1925635,1911424,0.74,1493566,28.93,16648817,13683250,21.67,13.7,8.65,58.38
2314,台揚科技,767623,606727,26.52,552454,38.95,7098077,5257137,35.02,18.7,15.4,21.43
2315,神達電腦,3642072,4270180,-14.71,5191695,-29.85,46019723,53116377,-13.36,13.1,15.3,-14.38
2316,楠梓電,382752,368576,3.85,294468,29.98,3859950,2922957,32.06,19.15,10.9,75.69
2317,鴻海,231780610,242909232,-4.58,147392102,57.25,2068445587,1287450921,60.66,108.5,136,-20.22
2321,東訊,580061,590304,-1.74,683633,-15.15,6239547,7619998,-18.12,9.22,12.8,-27.97
2323,中環,1358978,1317898,3.12,1504484,-9.67,15756730,17860261,-11.78,7.55,7.34,2.86
2324,仁寶電腦,70004835,76811336,-8.86,77713208,-9.92,784222161,556028793,41.04,37.9,42.7,-11.24
2325,矽品,4695774,4653641,0.91,5481661,-14.34,55250367,51543290,7.19,31.75,42.4,-25.12
2327,國巨,922716,902646,2.22,816624,12.99,11096923,8177216,35.71,13.25,9.2,44.02
2328,廣宇,476711,627425,-24.02,464006,2.74,5504115,5456927,0.86,45.3,51.9,-12.72
2329,華泰電子,1091287,941284,15.94,818025,33.41,9902063,7117755,39.12,7.26,6.9,5.22
2330,台積電,35722299,37372507,-4.42,29349036,21.72,373212137,255276508,46.2,63.4,61.1,3.76
2331,精英,5769400,5316907,8.51,5087855,13.4,48483801,50567460,-4.12,10.8,12.8,-15.63
2332,友訊科技,244330,285862,-14.53,205822,18.71,2926141,1851326,58.06,31.25,32.4,-3.55
2337,旺宏,1693100,2075693,-18.43,2466428,-31.35,25821197,24136622,6.98,18.3,15.75,16.19
2338,光罩,161708,166818,-3.06,184612,-12.41,1997766,1893897,5.48,12.25,12.6,-2.78
2340,光磊,620155,605886,2.36,573096,8.21,6979422,4782778,45.93,20.35,27.55,-26.13
2342,茂矽,351550,354703,-0.89,334580,5.07,4303395,2521426,70.67,12.4,16.6,-25.3
2344,華邦電,2585843,2572459,0.52,2182618,18.47,29276831,17329634,68.94,7.85,6.53,20.21
2345,智邦科技,2053661,1434010,43.21,1508885,36.1,17877342,12544910,42.51,21.75,12.55,73.31
2347,聯強國際,4403610,3891108,13.17,3798337,15.94,43259121,38023429,13.77,76.3,64.7,17.93
2348,力廣,25283,26271,-3.76,22092,14.44,335367,240210,39.61,2.79,1.94,43.81
2349,錸德科技,1366448,1329765,2.76,1447629,-5.61,15067190,13049854,15.46,8.04,7.82,2.81
2351,順德,664076,658076,0.91,515914,28.72,7149227,3962478,80.42,37.55,38.6,-2.72
2352,佳世達,5317425,5685066,-6.47,3705641,43.5,55352894,45295919,22.2,20.1,19.15,4.96
2353,宏碁,40713593,37406163,8.84,46250213,-11.97,487278220,436359805,11.67,90,80.1,12.36
2354,鴻準,10490793,11984647,-12.46,12640670,-17.01,89708882,105206074,-14.73,100,112.5,-11.11
2355,敬鵬,1033846,1148799,-10.01,1055061,-2.01,12013498,9130694,31.57,25.3,27.4,-7.66
2356,英業達,31047737,31969300,-2.88,34150283,-9.08,320286746,361536061,-11.41,15.65,18.5,-15.41
2357,華碩,25326926,26903263,-5.86,26928993,-5.95,274421400,208386604,31.69,263.5,63.9,312.36
2358,美格,52031,90807,-42.7,101792,-48.88,829870,1115715,-25.62,11.05,17.9,-38.27
2359,所羅門,360110,328971,9.47,323307,11.38,4549736,3569751,27.45,14.4,13.95,3.23
2360,致茂電子,404134,441443,-8.45,379116,6.6,5271621,3006907,75.32,77.9,66.8,16.62
2361,鴻友科技,129355,185601,-30.3,116781,10.77,976812,1230561,-20.62,5.05,11.55,-56.28
